Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,ssx_300059.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601111.SS_2021-09-15_2023-09-15_Close_percent,ssx_603259.SS_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601688.SS_2021-09-15_2023-09-15_Close_percent
2022-04-08,7062.0,7062.0,6960.0,7010.0,6415.53271484375,446731,4823818.85966426,-322962,0.1500351923090467,-19839718.50425165,-1232956.7457821374,516982.06701097934,-32614.164419642857,7026.505878625088,47.866456540577424,930.6771115549408,6929.65,7330.34203885265,6528.957961147349,11.564567874355864,0.6002640334832657,0.0,0.0,7082.733333333335,7266.233333333333,6899.233333333335,5.181615383891315,0.301816530426883,0.0,0.0,6254.0,7257.0,6755.5,14.474035485197668,0.7537387836490529,193.31355070794183,2.5106192084685826,26.05403103151548,-4.353000433659443,30.40703146517492,7043.583333333333,6835.846153846154,7027.966247431772,7001.9122164002565,1.0889621087314665,0.9192751235584844,0.1696869851729818,-0.01689419105589,25.977277770749435,-203.64999999999964,15.541061985646913,-19.9085321815452,35.44959416719212,7069.0,6667.0,6868.0,6869.0,99.9992661680408,19.81870303362624,20.525821825240577,19.08557065552668,35.68986230477782,7305.75,7412.5,80.0,16.0,64.0,6913.141390333781,6599.0,0.0,0.0,50.22849975986137,0.4559217288990193,0.5660424930394451,0.6324648376496129,3.496099114684184,52.28980621251628,56.66666666666666,65.32163742690058,-43.333333333333336,168.6676470588236,3.422838595455887,0.3720987956759915,-0.0648016072827883,0.4369004029587798,-13.93710267635534,-10.22619382468286,-3.71090885167248,6891.970141814292,0.1428571428571334,0.1427551991184827,-7.556376104444151,-0.1428553136262138,6409.126953125,4,-1.4750467580320077,-1.6666656691570552,-1.562501829556609,-0.2386477599852128,-1.9342254367955576,-2.3137246111766387,-2.4008402687091746,1.6945922980006287,-0.786929606269922,-1.9687835139700525
2022-04-11,6960.0,7030.0,6920.0,7003.0,6409.126953125,498714,5077709.623300624,-821676,0.1123058450798367,-17504187.003644276,-794042.2767357643,423572.59720640455,140.18457509680042,7039.71224353058,42.00809494436999,930.6771115549408,6952.35,7313.722536311071,6590.97746368893,10.395694587040948,0.5700800350201488,0.0,0.0,7093.666666666667,7271.766666666667,6915.566666666668,5.0213805742211335,0.2454613513007651,0.0,0.0,6417.0,7257.0,6837.0,12.082245571641243,0.6976190476190476,184.98219563714764,2.2244926074660194,22.13249332522173,0.9440983181167916,21.18839500710494,7066.666666666667,6834.5,7024.125286288422,7001.9927929632,1.0507065669160431,0.9393183707398172,0.1113881961762259,-0.0011027095651184,25.542052273507664,-94.35000000000036,19.91216771949526,-10.934874746819746,30.84704246631501,7088.5,6652.5,6870.5,6869.0,99.9996330840204,18.42358873234426,19.6822900268206,19.795632253258084,18.609788664947352,7305.75,7412.5,76.0,12.0,64.0,6913.141390333781,7257.0,0.0,1.0,49.96189887904361,0.4399976076655967,0.4435492382751504,0.5386304469475838,3.0688376472393992,49.17226646521591,55.43859649122807,55.67251461988303,-44.56140350877193,140.56470588235334,4.118346714243235,0.3160884905146467,0.0113764122766986,0.304712078237948,-16.991866047141798,-11.579328269174647,-5.412537777967151,6893.535083832464,-0.0998573466476471,-0.0999072373117471,-7.648687854411184,0.0998476978214029,6410.064453125,0,3.035473540009079,2.585119785861835,-1.8461575117913045,2.857137809783524,2.893736676504602,5.289384384982597,3.2619840449613235,1.1619074054729597,0.8495418996837572,2.4633886396231475
2022-04-12,6944.0,6954.0,6801.0,6834.0,6410.064453125,636132,4715987.505653566,-1457808,0.0604629701197885,-30361632.86026652,-2345032.163135953,297537.20997275406,-15849.46736856,7044.796847683067,42.22624659691832,930.6771115549408,6965.8,7286.205742769847,6645.394257230153,9.19939541100368,0.294323286997583,0.0,0.0,7071.866666666667,7234.266666666667,6909.466666666667,4.592846773129209,-0.2323481116584578,0.0,1.0,6417.0,7257.0,6837.0,12.058916420224524,0.4964285714285714,186.6839760734329,2.471064240689732,5.326359870715351,1.8205506286365032,3.505809242078848,7064.666666666667,6837.7307692307695,6994.875242244049,6989.548882373334,0.992,0.9324,0.0595999999999999,0.0060494682012124,24.92483731901717,-54.80000000000018,18.21023360875735,-3.398729931292912,21.60896354005026,7029.0,6652.5,6840.75,6869.0,49.9998165420102,17.89848805238109,18.20289316891369,22.735686024395445,-44.341239564327566,7137.0,7273.0,72.0,8.0,64.0,6913.141390333781,7250.26,0.0,0.0,43.90318125673077,0.0781092536554939,0.3246761967400366,0.4447559760182107,0.8492207951812932,43.957820737321846,25.789473684210527,45.96491228070175,-74.21052631578948,105.10294117647028,-0.3499562554680665,0.0762046300891848,0.0243420558391959,0.0518625742499889,-18.280169283020705,-12.91949647194386,-5.360672811076846,6888.784471500831,-2.413251463658428,-2.4428474980281223,-9.877357246472371,-0.0146275773105486,6280.625,1,-3.3509681015221844,-2.2006454368933106,3.0211514106047304,-2.4509822057723767,-3.0776818587965664,-6.029947616202364,-8.00843253120847,-2.5342087606403254,-0.6042403011628323,-1.911267955234664
2022-04-13,6910.0,6910.0,6678.0,6696.0,6280.625,846141,4001144.247032876,-2303949,-0.0288013873738786,-42705322.165942736,-2289452.9398764507,181558.34136101467,-32437.718532142942,7050.625136731991,42.77840941985431,930.6771115549408,6965.75,7286.32378245873,6645.17621754127,9.20428618479648,0.0792700233764021,0.0,0.0,7040.0,7211.1,6868.9,4.860795454545465,-0.5052600818234929,0.0,1.0,6665.0,7257.0,6961.0,8.49872590891146,0.0523648648648648,191.2155784660896,3.0189108128140867,-18.91008497108487,-2.325576491307771,-16.5845084797771,7046.75,6843.7307692307695,6948.894435744965,6967.80452071605,0.9690130068859985,0.9322876817138483,0.0367253251721499,0.0032188700040998,24.376248131818,205.25,15.100417564102624,2.6506754398321672,12.449742124270456,6967.5,6652.5,6810.0,6869.0,24.9999082710051,18.09347290301037,16.654562903976576,25.311422100540383,-102.58028946714992,6879.5,7015.5,68.0,4.0,64.0,6913.141390333781,7232.2896,0.0,0.0,39.67251669561707,0.0,0.1727022871070302,0.3136425740407391,-2.409602183744397,41.43898420121285,3.1088082901554404,28.11229282186467,-96.89119170984456,58.45588235294144,-3.1109824916799305,-0.2713923003273571,-0.0348048153941146,-0.2365874849332424,-17.33303936707849,-13.802205050970786,-3.530834316107706,6872.243373341164,-2.019315188762072,-2.0399820505925703,-11.697217460108131,2.01931593779679,6284.376953125,2,-0.2559699200095053,0.8866340788078162,-1.7912746525158667,0.9569360418794162,1.89573378791026,0.9923608386539512,1.56097412109375,4.351094590038002,0.0935341341215547,1.3395950633857296
2022-04-14,6689.0,6732.0,6623.0,6700.0,6284.376953125,499943,4207542.733271408,-1804006,-0.0932343694523735,-36318880.14223664,-2539989.558809704,-154999.70133797746,-16787.601998965743,7045.136073510657,38.67285025733788,931.2330715976858,6952.25,7293.071874297845,6611.428125702155,9.804649553679605,0.1299386585446126,0.0,0.0,6994.5,7155.5,6833.5,4.6036171277432265,-0.4145962732919254,0.0,1.0,6623.0,7257.0,6940.0,9.119349850767737,0.1214511041009463,182.99402061948064,3.5713229382693523,-37.36416471926441,-9.3332941368991,-28.03087058236531,7007.5,6860.884615384615,6910.602984091894,6947.967148811158,0.9438470728793308,1.0398247710075668,-0.0959776981282358,-0.0060707186831958,23.96252448061997,106.75,10.042411333265196,6.976595347732562,3.065815985532634,6940.0,6652.5,6796.25,6869.0,12.49995413550255,18.553470810565933,15.967368328499171,26.34904066656824,-126.26014548686626,6865.5,7015.5,64.0,4.0,60.0,6913.141390333781,7199.0322240000005,0.0,0.0,39.85343770425071,0.0092001924716446,0.0291031487090462,0.1754938775187043,-4.967184296210067,44.63931595841234,12.145110410094638,13.681130794820191,-87.85488958990537,-2.9117647058819784,-6.568121600892483,-0.5377711770795816,-0.135398087731208,-0.4023730893483734,-19.578126519375363,-14.957389344651702,-4.620737174723661,6838.341829287864,0.0597371565113524,0.0597193209745938,-11.644467888698406,-0.0597385311971407,6282.5009765625,3,-2.0425560598010435,-1.2779565422654144,-0.0765096552157302,0.0,-1.3043342047459845,-3.3924419438911286,-1.883048340039608,-4.470424100328486,-0.3646259958261026,-1.3577838690672053
2022-04-19,6702.0,6840.0,6633.0,6698.0,6282.5009765625,1779175,3545724.013464645,-3583181,-0.0838564697287884,-31638804.4076314,686441.7496873551,-305567.5462677501,-232.4452825478344,7006.335289715421,45.01606199018347,931.2330715976858,6941.9,7299.968652635071,6583.831347364929,10.316157035827972,0.159422853403796,0.0,0.0,6945.966666666667,7116.266666666667,6775.666666666667,4.903565138521641,-0.2280289684869844,0.0,1.0,6623.0,7257.0,6940.0,9.132946311528546,0.1182965299684542,185.39461855753257,4.069042006909,-51.5562310208943,-17.77788151369814,-33.77834950719616,6977.416666666667,6879.0,6877.89483269314,6929.451063714035,0.9162098668754894,1.0105716523101018,-0.0943617854346123,-0.0193337553216853,23.666649418115785,268.1000000000004,4.325034851106527,9.527996893626334,-5.202962042519807,6937.5,6652.5,6795.0,6790.0,6.249977067751275,18.142328152797123,18.784958568893213,24.298560555574543,-95.40078843626738,6745.0,6946.5,60.0,4.0,56.0,6913.141390333781,7152.94964608,0.0,0.0,39.78918468795078,0.0059327990312282,0.0050443305009576,0.068949922105678,-7.0710042622362925,38.64985331609226,11.829652996845423,9.02785723236516,-88.17034700315457,-44.79705882352937,-5.114038815696274,-0.7440160922828032,-0.257121688641527,-0.4868944036412761,-9.835946096690254,-13.933100695059414,4.09715459836916,6807.640160698787,-0.0298507462686559,-0.0298552024906584,-11.67084267440327,0.0298514327910766,6349.09619140625,1,0.4668838507724615,0.6435079464336013,-0.0764588016998573,0.728144713599832,0.3450038270732989,1.10560308070896,2.69230522347614,4.042952182876789,-0.9181101505695608,0.4824341783277219
2022-04-20,6750.0,6850.0,6684.0,6769.0,6349.09619140625,662858,3561696.495392356,-2920323,-0.0708046070816555,-20395701.206541203,763813.6674823265,-711638.6222370471,6495.3165413600855,6989.256267904208,44.04545030683396,941.1043089944365,6940.75,7300.878796404696,6580.621203595304,10.37723002282739,0.2615436453365488,0.0,0.0,6906.4,7077.9,6734.9,4.966407969419669,0.0994169096209923,0.0,0.0,6623.0,7257.0,6940.0,9.134459532471274,0.2302839116719243,183.4551567017793,4.410138532565881,-56.42401822563716,-25.507108856085942,-30.91690936955121,6940.666666666667,6895.884615384615,6861.14178150958,6917.565799735217,0.8883817427385892,1.1116182572614108,-0.2232365145228216,-0.0326634744087219,23.41439699623846,288.25,1.1724678111805442,10.670763580254247,-9.498295769073705,6914.5,6755.5,6835.0,6790.0,3.1249885338756376,17.685545584324075,17.981349894055334,22.76837131224824,-74.59646842162304,6728.5,6930.0,56.00000000000001,4.0,52.00000000000001,6913.141390333781,7110.5536743936,0.0,0.0,43.28492587534373,0.1836981785079526,0.0662770566702751,0.0334748452934263,-7.941307300291474,41.15930378000918,23.028391167192428,15.667718191377489,-76.97160883280758,-73.73529411764684,-6.116504854368932,-0.8156629059863354,-0.3688299321104887,-0.4468329738758466,-11.639226464351776,-13.474325848917887,1.835099384566112,6802.942694808656,1.0600179157957523,1.05443911544576,-10.734537781880526,-1.060011213562717,6419.4443359375,2,1.6204764659142512,0.9067326703136444,0.1527931405902336,0.7334980608031998,1.5331197258052214,4.361945888428821,-0.2964400524746793,1.8487822303330568,-0.5448778228909958,1.3157860567469868
2022-04-21,6796.0,6890.0,6720.0,6844.0,6419.4443359375,1149586,4089153.601274708,-1770737,-0.0184475868682537,-5165036.74846389,561941.4293493483,-728349.2111572082,19763.738124168456,6967.485140240633,52.192070472665854,941.1043089944365,6942.25,7300.499563851647,6584.0004361483525,10.32084882715683,0.3628749202878504,0.0,0.0,6878.566666666668,7040.466666666667,6716.666666666667,4.707376052181416,0.3932468602017694,0.0,0.0,6623.0,7257.0,6940.0,9.132485865533509,0.3485804416403785,182.10964103160137,4.615308232959882,-53.61189688205195,-31.12806646127915,-22.4838304207728,6908.583333333333,6907.2307692307695,6858.50458435426,6912.116481236312,0.8508446641944788,1.0861145447053977,-0.2352698805109189,-0.0433022445998659,23.33761708327976,187.75,-2.117395492969348,10.210326556199284,-12.327722049168631,6888.0,6837.0,6862.5,6790.0,1.5624942669378188,16.953632243948714,18.3416544595886,21.289738174258787,-52.24486861497545,6728.5,6930.0,52.0,84.0,-32.0,6913.141390333781,7071.549380442112,0.0,0.0,46.79870581181099,0.3623808641874485,0.1840039472422098,0.0851084448044808,-7.725883787509829,44.453946478532245,34.85804416403786,23.23869610935856,-65.14195583596215,-76.67647058823513,-5.325771199336008,-0.7756220113996523,-0.4501883479683214,-0.3254336634313308,-8.859485512964048,-12.55135778172712,3.691872268763072,6805.08277692515,1.107992317919937,1.1018990503476545,-9.745483317948043,-1.1080025000482578,6434.45166015625,3,0.7802341143134015,0.5882318241187221,-2.1423162151389192,2.7093639363874047,0.3515884967940508,-0.38816435939178,3.743834236928024,4.213343404121488,-2.0709343914881515,0.5614050260315508
2022-04-22,6725.0,6925.0,6765.0,6860.0,6434.45166015625,459328,4175277.601274708,-1311409,0.0051054089191417,-3377281.78439762,1393339.8355858994,-643622.5165069146,13811.14806291514,6942.217322081377,48.0342974731104,943.3044359587716,6946.35,7298.816892062072,6593.883107937929,10.148261808347453,0.3775062254857207,0.0,0.0,6850.7,7009.2,6692.2,4.627264367144964,0.5293375394321772,0.0,0.0,6623.0,7257.0,6940.0,9.127095524987942,0.3738170347003154,179.89867692844123,4.812708574198916,-49.5213528449749,-34.806723738018306,-14.714629106956592,6886.083333333333,6918.576923076923,6858.734648299758,6908.256001144733,0.8742111905763568,1.0929743374000842,-0.2187631468237274,-0.0511516007605354,23.264740009646907,104.64999999999964,-5.151215148050026,8.559464914726115,-13.710680062776142,6842.5,6837.0,6839.75,6790.0,1.428687077394267,16.004952233613444,18.559869576591574,19.97490987526438,-40.35723436184656,6728.5,6930.0,48.0,80.0,-32.0,6913.141390333781,7035.665430006743,0.0,0.0,47.54533264584803,0.4003483209770864,0.3154757878908292,0.1885855972677713,-7.345916985123615,42.7394805345354,37.381703470031546,31.756046267087267,-62.61829652996845,-58.24117647058847,-3.786816269284712,-0.7168430474604438,-0.5035192878667459,-0.2133237595936978,-12.466733078315151,-12.534432841044728,0.0676997627295747,6811.639007669175,0.233781414377554,0.2335085707846573,-9.534485032309114,-0.2337791782808267,6419.4443359375,4,-1.8785506412341848,-0.1314939324474835,0.0749049542352224,-0.506334656428308,-0.2016108082117682,-0.7733176849165346,-0.1023467219960423,-5.154204451865255,1.588046164218639,-0.564574576077348
2022-04-25,6700.0,6860.0,6702.0,6844.0,6419.4443359375,655626,4698118.58861648,-1967035,0.0561017950782902,-4393386.672340818,-1542342.738085433,-821778.4544792203,-455.3333562798084,6908.691274539323,40.16698852602221,943.3044359587716,6952.25,7293.538660813535,6610.961339186465,9.81807791185688,0.341409908342746,0.0,0.0,6826.566666666668,6983.266666666667,6669.866666666667,4.590887561829526,0.5556264624547955,0.0,0.0,6623.0,7257.0,6940.0,9.119349850767737,0.3485804416403785,177.70880923559713,4.962009246213946,-47.028518025669655,-37.251082595548574,-9.77743543012108,6868.833333333333,6924.2307692307695,6856.467779330565,6903.496297356234,0.79182156133829,1.1371334159438249,-0.3453118546055349,-0.0571474097004802,23.16690753948127,215.75,-6.510161465483785,6.109328975711593,-12.619490441195378,6826.5,6940.0,6883.25,6790.0,4.42930490808555,15.561879940674093,17.41601874185808,21.20126142455524,-64.14022498785397,6728.5,6930.0,44.0,76.0,-32.0,6913.141390333781,7002.652195606203,0.0,0.0,46.8374531186253,0.4357780314412221,0.3995024055352523,0.2996607135560971,-7.208529535454416,49.05827738607176,34.85804416403786,35.699263932702415,-65.14195583596215,-26.58529411764721,-2.935753793788116,-0.6812275403650135,-0.5390609383663995,-0.142166601998614,-13.626675362882178,-12.75288134541222,-0.8737940174699581,6813.652333087338,-0.2332361516034997,-0.2335085707846573,-9.745483317948043,0.2332339259253331,6486.9775390625,0,0.3859348378771017,3.414311707433768,0.0749049542352224,5.541564066651404,3.269624072368643,0.8633120348318357,4.192227593114154,3.6712576820305145,1.588046164218639,4.561401612197386
2022-04-26,6825.0,6993.0,6825.0,6916.0,6486.9775390625,446904,4735360.58861648,-1520131,0.0415429509469121,830966.8522792989,4811771.65565759,-463409.1999642002,3172.3463631824948,6874.972404474498,48.23379551381551,953.2281529939896,6955.15,7294.164026258349,6616.135973741651,9.74857555216923,0.4422590262236451,0.0,0.0,6816.633333333333,6979.9333333333325,6653.333333333333,4.79122147296563,0.804245764441725,0.0,0.0,6623.0,7257.0,6940.0,9.11554747201714,0.4621451104100946,176.7379283120374,5.036904046885273,-38.7959150415918,-37.560049084757225,-1.235865956834573,6847.833333333333,6922.153846153846,6865.626582510477,6904.422497552069,0.8595482546201232,1.0821355236139631,-0.2225872689938399,-0.0595095385400165,23.067416373334662,44.85000000000037,-7.745289942174387,3.0362781244149657,-10.781568066589353,6808.0,6940.0,6874.0,6790.0,13.943397314684706,14.741448576221776,21.486605923185728,19.803679603424275,-17.756684801481406,6671.25,6930.0,40.0,72.0,-32.0,6623.0,7002.652195606203,1.0,0.0,50.41510482436049,0.6533741028454446,0.4965001517545844,0.403826115060222,-6.137557876970347,54.896122920470894,46.5818759936407,39.60720787590336,-53.4181240063593,7.517647058823059,-3.515625,-0.5618994934818475,-0.5436286493894891,-0.0182708440923584,-16.49932383139711,-13.5021698426092,-2.997153988787911,6816.3989745271965,1.0520163646990044,1.0465211791096607,-8.795991032572859,-1.0520101054063815,6497.29541015625,1,9.513562367342333,3.0591463307987965,3.973013403416872,2.133329330719789,4.680180614811036,-0.3870376207941177,2.0277436788033185,-4.679682668967558,1.6474101596865864,4.705887525556918
2022-04-28,6925.0,6974.0,6842.0,6927.0,6497.29541015625,574229,4900668.937101329,-945902,0.0373387372988703,1614617.1590965418,-22987.344770117845,-240706.5722741336,5614.822907958878,6866.461224412434,53.39909051799656,953.2281529939896,6955.95,7294.618850058426,6617.281149941574,9.73752974240545,0.4572591338190603,0.0,0.0,6809.633333333333,6975.133333333333,6644.133333333333,4.860760980767442,0.8545820745216519,0.0,0.0,6623.0,7257.0,6940.0,9.114499097894608,0.4794952681388013,172.26413548083366,5.073930879635639,-31.026258401170708,-36.25329094803992,5.227032546869211,6841.75,6923.0,6875.0686467396345,6906.094905140805,0.9096045197740112,1.0930030421555843,-0.1833985223815732,-0.0589074016649749,23.02920888786957,54.05000000000018,-8.575494769207552,0.0600860824188656,-8.635580851626418,6808.0,6940.0,6874.0,6790.0,33.091226888558346,13.979619452087482,20.351438333666604,18.757423376666285,-17.51750577005826,6707.0,6930.0,36.0,68.0,-32.0,6630.4,7002.652195606203,0.0,0.0,50.95811047205007,0.6864002063921223,0.591850780226263,0.4959511125053666,-5.092820262485279,55.298557219990144,52.14408233276158,44.5280008301467,-47.85591766723842,23.261764705882342,-1.042857142857143,-0.4492590795135928,-0.5247547354143098,0.075495655900717,-17.52752665662993,-14.307241205413346,-3.2202854512165846,6818.700156282624,0.1590514748409432,0.1589251219424881,-8.650929711196099,-0.1590551382615217,6450.39697265625,3,3.551130300303825,1.4624012934392852,-0.7042277746921712,0.7957511438549432,0.2126400082234028,2.7713595228792087,-0.5382151877306427,0.7400416296280099,-1.2704309641065237,1.6819617478721796
2022-04-29,6926.0,6956.0,6800.0,6877.0,6450.39697265625,796360,4890459.193511585,-1742262,-0.006927710406902,-4304328.149345821,-587673.9163192526,-263071.1003269007,-4834.911864208444,6850.239350146675,46.31940376036491,953.2281529939896,6941.25,7266.56454009911,6615.93545990089,9.373370505286791,0.4012494185159604,0.0,0.0,6811.1,6976.9,6645.3,4.868523439679338,0.6987334137515084,0.0,0.0,6623.0,7257.0,6940.0,9.133801548712407,0.4006309148264984,170.63772193275028,5.09421600369799,-28.573948971768004,-34.717422552785536,6.143473581017531,6830.666666666667,6926.269230769231,6875.36577801046,6903.939726982228,0.8780380026513478,1.082191780821918,-0.2041537781705701,-0.057634716113902,23.07770091860419,61.75,-8.771741789712765,-2.5923760680050663,-6.179365721707699,6808.0,6940.0,6874.0,6790.0,59.33081973836815,13.01883116452638,19.06922425559664,19.27188902583514,-30.777639791492906,6707.0,6930.0,32.0,64.0,-32.0,6637.652,7002.652195606203,0.0,0.0,48.36541296535271,0.770264856412648,0.7033463885500716,0.5972324401769731,-4.839470080588346,56.30652978452927,47.9245283018868,48.88349554276301,-52.075471698113205,26.00882352941153,-1.897289586305278,-0.41387888802236,-0.5025795659359199,0.0887006779135598,-15.94274988885128,-14.634342942100934,-1.3084069467503454,6819.559697881695,-0.7218131947452022,-0.7244308702770041,-9.310299353817753,0.7218147635197738,6426.94775390625,4,-5.940105678468015,-3.180222609864103,-1.7871070292250124,-1.6042819525839462,-4.901429898300052,-8.21852615784394,-1.39186415757068,0.0484067733380868,-1.8251485870386968,-3.810267014697146
2022-05-03,6889.0,6884.0,6760.0,6852.0,6426.94775390625,384243,5076383.225769649,-2126505,0.0302347942371181,-5061720.556582132,-1807189.7210879573,-353168.5047743036,-7145.072476678255,6821.674428348196,51.40552552485477,949.7628768816078,6930.9,7253.733021854789,6608.066978145211,9.315760488675034,0.3778006048658042,0.0,0.0,6818.166666666667,6973.166666666667,6663.166666666667,4.546676770392823,0.6091397849462356,0.0,0.0,6623.0,7257.0,6940.0,9.147441169256515,0.361198738170347,165.97394973947524,5.059360127220554,-28.32129686643202,-33.43819741551484,5.116900549082814,6818.083333333333,6927.7307692307695,6871.771042931927,6900.092339798359,0.8788706739526412,1.1001821493624773,-0.2213114754098361,-0.056559044273731,23.168462276915296,-96.89999999999964,-8.23726164958161,-4.623450843876934,-3.613810805704676,6813.0,6940.0,6876.5,6790.0,79.66540986918407,12.435073734654424,18.093409000410546,19.93642094281825,-48.19227268966648,6707.0,6930.0,28.000000000000004,60.0,-32.0,6644.75896,7002.652195606203,0.0,0.0,47.07570883750136,0.6559860551904598,0.7042170393317434,0.6664714027026927,-4.949316544515614,59.88408123315909,52.16400911161731,50.74420658208855,-47.83599088838269,3.17352941176523,-2.15621876338712,-0.4104480849202614,-0.4841532697327882,0.0737051848125268,-18.853967233950883,-15.478267800470924,-3.3756994334799586,6823.291758219097,-0.3635306092772961,-0.3641929875824345,-9.63998417512858,0.3635314051120133,6336.90283203125,1,-5.940105678468015,-3.180222609864103,0.0,-1.6042819525839462,-4.901429898300052,-8.21852615784394,-1.39186415757068,0.0484067733380868,-0.1230346336497802,-3.810267014697146
2022-05-04,6887.0,6887.0,6720.0,6756.0,6336.90283203125,487967,4798797.207805578,-2614472,-0.080470727504384,-11030736.4770704,-633137.0768924947,-310324.24271075765,-8233.506418129724,6811.446499816514,51.26778163242655,949.7628768816078,6908.2,7212.664513531367,6603.735486468632,8.814583061618588,0.2500529729479962,0.0,0.0,6828.433333333334,6989.233333333333,6667.633333333334,4.709718676319095,0.2747719734660021,0.0,0.0,6623.0,7257.0,6940.0,9.177499203844706,0.2097791798107255,166.07655476552773,5.082338069293595,-35.45871989653642,-33.842301911719154,-1.616417984817268,6811.583333333333,6926.884615384615,6853.960113250092,6889.4188331466285,0.8721804511278195,1.0557275541795663,-0.183547103051747,-0.0582587196248807,23.32565950904643,-212.19999999999985,-8.397391161309006,-6.037053734145326,-2.36033742716368,6838.5,6940.0,6889.25,6790.0,89.83270493459204,12.19653538882964,16.843317823055152,20.213867814242903,-65.59287909293235,6707.0,6930.0,24.0,56.00000000000001,-32.00000000000001,6651.7237808,7002.652195606203,0.0,0.0,42.40010186854052,0.2416873429043044,0.5559794181691374,0.6545142820169841,-6.309570790278449,54.59495176703796,32.67813267813268,44.25555669721225,-67.32186732186732,-9.60588235294108,-1.141352063213345,-0.5146837600573231,-0.4902593677976952,-0.0244243922596278,-20.047731947207044,-16.39216062981815,-3.655571317388894,6821.93081406483,-1.4010507880910628,-1.4109581516320802,-10.905973888962151,1.401052650852364,6254.36181640625,2,-5.940105678468015,-3.180222609864103,-0.7025706505757512,-1.6042819525839462,-4.901429898300052,-8.21852615784394,-1.39186415757068,0.0484067733380868,-0.6390418189368745,-3.810267014697146
2022-05-05,6706.0,6808.0,6613.0,6668.0,6254.36181640625,830551,4436762.156523527,-3445023,-0.1447459406355409,-19896129.55177463,-2183490.2372039766,-409570.5256013442,-17654.973373606284,6793.635972441295,49.73139962748737,949.7628768816078,6880.15,7163.889510819148,6596.410489180851,8.248061766651848,0.1261535811711098,0.0,0.0,6825.7,6985.3,6666.1,4.676443441698285,0.0059523809523798,0.0,0.0,6613.0,7257.0,6935.0,9.360261040820332,0.0854037267080745,168.96889928897497,5.111811079929617,-47.66657304096043,-36.607156137567415,-11.059416903393014,6809.25,6924.653846153846,6825.35086505777,6873.01743809873,0.8482523444160273,1.0737425404944587,-0.2254901960784314,-0.0641197662248635,23.48627675158041,-180.14999999999964,-10.112025279419733,-7.29088629976758,-2.8211389796521527,6803.0,6935.0,6869.0,6790.0,87.93054298820374,12.715151423831204,15.496931114239256,22.984282339196334,-108.37861023734628,6758.5,6930.0,20.0,100.0,-80.0,6651.7237808,6993.0,0.0,1.0,38.61408138529233,0.0,0.2992244660315881,0.519806974510823,-8.598441328463274,50.5646561215615,14.473684210526317,33.105275333425425,-85.52631578947368,-57.65882352941208,-0.4181600955794504,-0.6935319671492983,-0.5309138876680158,-0.1626180794812824,-16.98616796119481,-16.510962096093483,-0.4752058651013264,6820.41433836149,-1.3025458851391392,-1.311103405700642,-12.066464459976268,1.3025450730880408,6022.68408203125,3,-0.3707095924233243,1.849318197854117,-0.3100794287592237,0.5263215301270918,1.574407256679848,1.6681314218222385,0.2111980696907238,5.017922792181082,1.011076001715935,1.198505148147163
