Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,asx_NCM.AX_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,jpx_9843.T_2021-09-15_2023-09-15_Close_percent,ssx_200596.SZ_2021-09-15_2023-09-15_Close_percent,asx_TCL.AX_2021-09-15_2023-09-15_Close_percent,ssx_601288.SS_2021-09-15_2023-09-15_Close_percent,ssx_601939.SS_2021-09-15_2023-09-15_Close_percent
2022-05-04,21336.0,21400.0,20871.0,21107.0,19905.61328125,7939751,8803568.433855984,37598409,-0.0590203800826626,-371468493.2458429,612966.3260220629,-172985.6995952422,-142606.06495457666,21745.183811459257,47.21851954416425,875.5096442931003,21851.45,22972.96174313961,20729.93825686039,10.264872520035148,0.1681042331683687,0.0,0.0,21585.866666666665,22528.666666666668,20643.066666666666,8.735345349426177,0.2460401640503467,0.0,0.0,20287.0,24255.0,22271.0,18.15897800832439,0.2066532258064516,977.0557184455732,5.309312596896826,-256.1791474478996,-138.46534611280254,-117.71380133509706,21635.416666666668,22075.46153846154,21567.786802584425,21823.96595003232,0.9346305203323132,1.0054656755574989,-0.0708351552251858,-0.1189374557500856,23.24317503422112,492.5499999999993,-50.93045083788974,-23.739755866104133,-27.190694971785604,21579.0,22324.5,21951.75,21904.0,1.8626451374564362e-07,12.146506283578592,28.81549048412303,26.18675861852937,-100.88970299620549,23009.5,20661.0,24.0,80.0,-56.0,21274.0,23425.629453878395,0.0,0.0,42.92622581394451,0.4440891413475174,0.6077479584666291,0.5977447827943326,-8.89530093267502,40.56874749662653,20.66532258064516,28.1165994623656,-79.33467741935483,-1242.682352941174,-5.772321428571429,-1.1738432328681314,-0.6337989343466734,-0.540044298521458,7.666729834644102,-6.891437836570772,14.558167671214877,21855.23254797966,-1.0733033370828649,-1.0791047861232528,66.9065317096315,1.0732901278720988,19234.138671875,2,1.253914889595535,0.9080601761032056,0.5154727581947895,0.0,-2.4999823675272523,-1.13637051100973,-2.4542922195473835,-1.4423060204499905,0.0,-0.3305730381984091
2022-05-05,21526.0,21603.0,20395.0,20395.0,19234.138671875,6432204,2371364.4338559844,31166205,-0.1973220225803788,-972648601.0678654,-2563538.096739469,-2212582.250922953,-302194.4091415859,21580.197051030897,38.42066773392807,845.9761782990373,21722.0,22887.5362714219,20556.4637285781,10.73139003242704,-0.0692658532115524,0.0,1.0,21371.86666666667,22236.066666666666,20507.666666666668,8.087267373306952,-0.0651855280413492,0.0,1.0,20287.0,24255.0,22271.0,18.26719454930485,0.0272177419354838,1000.150146601016,5.4675124042056265,-330.75855667501673,-176.9239882252454,-153.83456844977133,21473.0,21936.80769230769,21387.35806372528,21718.1166204003,0.8683925867166654,1.036922189370448,-0.1685296026537824,-0.1442708694969016,23.343006937028523,563.0,-59.65109213970244,-31.120243150072188,-28.530848989630247,21579.0,22271.0,21925.0,21918.5,9.313225687282181e-08,11.400595133227656,26.386295233561995,27.300992494143426,-128.51956554720036,22988.75,20661.0,20.0,100.0,-80.0,21274.0,23300.08427572326,0.0,0.0,37.62714579192642,0.0960376284751584,0.3693364364968945,0.5384553803809626,-11.440545970338665,38.79226253979813,2.721774193548387,16.607862903225815,-97.27822580645162,-1144.2470588235265,-8.722699606158253,-1.5229615093066038,-0.8116314493386596,-0.7113300599679442,12.93168290274624,-2.926813688707369,15.85849659145361,21690.59063234493,-3.3732884824939635,-3.431496624895836,61.27629289894037,3.373292748571046,18817.296875,3,-2.222223621411331,-2.672766011405997,-2.072549237590451,1.7716601551425697,2.0776764567921333,-1.13637051100973,-1.708337236119533,0.2708205510983248,-0.6535997305546317,0.1647463754640767
2022-05-06,20200.0,20283.0,19624.0,19953.0,18817.296875,2772323,2367157.570426546,28393882,-0.1619485686200303,-1008751196.0581704,-24852244.850257345,-2894371.7019233364,-277058.5209486545,21452.43109978565,38.15254991026591,827.6422008139589,21609.65,22983.75338402905,20235.54661597096,12.71749782184392,-0.1028112656059732,0.0,1.0,21185.966666666667,22031.666666666668,20340.266666666663,7.983586619444639,-0.2289622009380785,0.0,1.0,19624.0,24255.0,21939.5,21.430240656373424,0.0710429712805009,977.2351319409142,5.907474875015467,-420.6796487284555,-225.67512032588743,-195.00452840256807,21278.666666666668,21828.23076923077,21166.68759238293,21587.367241111388,0.8400465319179875,1.0913915951723134,-0.2513450632543259,-0.1751845606119078,23.458238014682024,687.3499999999985,-70.57674803674212,-39.31458195937856,-31.26216607736356,21090.5,21939.5,21515.0,22039.0,4.6566128436410905e-08,11.391928792232363,24.94110749476059,31.28274564821484,-199.22551005362456,22964.0,20661.0,16.0,100.0,-84.0,21274.0,23179.56090469433,0.0,0.0,34.758568151633185,0.0,0.1800422566075586,0.3857088838570275,-14.5040500579429,39.62024681178641,7.1042971280500975,10.163797967414558,-92.89570287194992,-1239.2470588235265,-10.464437962755216,-1.948730681374176,-1.0390512957457627,-0.9096793856284128,9.295486953528307,-0.4823535602602338,9.777840513788542,21474.91357859768,-2.167197842608481,-2.19102647991285,57.78111655859561,2.16719762702202,18201.46484375,4,2.484475046534825,1.710662533339729,3.2994992571629496,2.2043976465344315,7.10332949405587,2.791583589880787,1.1541697851999402,2.919214759731957,0.9740244479019112,0.8250733607484335
2022-05-09,19682.0,19707.0,18936.0,19300.0,18201.46484375,3035678,2197852.5717235627,25358204,-0.1625854474609417,-1147829272.9070032,-16051504.803869184,-3843721.021626624,-159430.0795811761,21290.99733467928,37.4740133999192,827.6422008139589,21482.6,23179.59303475297,19785.606965247025,15.79876769807168,-0.1430786559821424,0.0,1.0,20891.76666666667,21712.666666666664,20070.86666666667,7.858598203758077,-0.4695253177406935,0.0,1.0,18936.0,24255.0,21595.5,24.759572863619866,0.0684339161496521,981.2116187468228,6.873809917959358,-538.4277447962158,-288.22564521995315,-250.2020995762627,21028.916666666668,21696.153846153848,20879.50488586248,21417.93263065869,0.7746190744920993,1.0958662528216705,-0.3212471783295711,-0.2140094352919,23.48629053660074,594.4000000000015,-82.41175476093,-47.85353387888523,-34.558220882044765,20746.5,21595.5,21171.0,22331.5,2.3283064218205453e-08,11.92635274729494,23.140689272245115,33.9079770632764,-210.1665059587958,22907.75,20661.0,12.0,100.0,-88.0,21274.0,22966.227250412667,0.0,0.0,30.998608942334727,0.0,0.0320125428250528,0.1937970786431687,-18.39610223943389,38.23301271344111,6.843391614965219,5.556487645521244,-93.1566083850348,-1674.6500000000017,-13.441270126025923,-2.513910908588272,-1.3340232183142646,-1.1798876902740068,6.834658534405483,0.9810488586729096,5.853609675732573,21142.565673737696,-3.272690823435076,-3.327441205955317,52.61742843586905,3.272691265599221,17541.30859375,0,3.8216449871919167,1.5891109478855157,3.674533283563776,0.2049312797783073,2.6812226979859446,4.051923270840277,0.5980640892964857,1.048950900390608,-0.6557426380757931,0.4991732566498967
2022-05-10,19150.0,19298.0,18557.0,18600.0,17541.30859375,3194575,-625962.0369134145,22163629,-0.2179256303046411,-1303311162.491717,-9139056.055969886,-4576892.678117157,-215213.76984280936,21098.22432329364,32.894610537297964,827.6422008139589,21324.85,23428.96057456592,19220.73942543408,19.73388393884058,-0.1475063698974409,0.0,1.0,20603.83333333333,21394.233333333334,19813.43333333333,7.672358703477523,-0.7676071187584315,0.0,1.0,18557.0,24255.0,21406.0,26.720000375149183,0.0075465075465075,957.3904568721406,8.137919663294602,-680.3850537405124,-366.657526924065,-313.7275268164474,20739.166666666668,21564.92307692308,20528.81182649902,21209.19688023953,0.7459920882781594,1.1224928863904504,-0.376500798112291,-0.2623735514105097,23.55414233812316,721.1500000000015,-93.08492525555992,-56.203881112124776,-36.88104414343513,20557.0,21406.0,20981.5,22425.0,1.1641532109102726e-08,12.702653180004456,21.897046227972663,34.827054791620974,-202.33865321319416,22764.5,20661.0,8.0,100.0,-92.0,21274.0,22643.80907037965,0.0,0.0,27.557273239498727,0.0,0.0,0.0706849331442038,-22.918185530865568,32.38222191966695,0.7546507546507546,4.900779832555366,-99.24534924534925,-1949.4235294117643,-15.749422475879877,-3.2079717944172725,-1.7088129335348663,-1.4991588608824062,5.149073730480181,1.814653833034364,3.334419897445817,20746.21131254532,-3.626943005181349,-3.694351519168393,47.082081290526645,3.6269402252351313,17707.291015625,1,3.642403242712177,3.613993753762714,2.4523247588072934,-0.8213633789412285,1.7347011908355086,-4.182034163742728,1.2319779677691116,1.2014103930250428,-0.6514617694522684,-0.334442632941645
2022-05-11,18561.0,18800.0,18252.0,18776.0,17707.291015625,2573108,1721764.2404588484,24736737,-0.1869564224916821,-1052428566.707186,-8550826.4713335,-8252053.731944889,-91517.72590562148,20785.936596120613,24.094065354878182,835.4736538969297,21175.95,23542.61216220232,18809.28783779768,22.352358805175864,-0.0070326551734585,0.0,1.0,20396.1,21153.2,19639.0,7.423968307666666,-0.5699379210143968,0.0,1.0,18252.0,24255.0,21253.5,28.348196893173625,0.0872896884890887,916.4514111849264,9.030878140561812,-769.8116057197658,-447.2883426832052,-322.5232630365606,20466.666666666668,21417.615384615383,20259.14846857609,21028.96007429586,0.6731466481524339,1.3100362570392656,-0.6368896088868318,-0.3132109661810887,23.60206783859119,243.04999999999927,-100.92499475518672,-64.18928787262102,-36.73570688256571,20404.5,21253.5,20829.0,22272.5,5.820766054551363e-09,13.645194586098986,21.000593385356908,35.6798184250404,-180.0288264884666,22764.5,20661.0,4.0,96.0,-92.0,21274.0,22235.12816334169,0.0,0.0,29.671329560017227,0.1008647858323083,0.0336215952774361,0.021878046034163,-25.88029509630998,37.495932236464405,11.344446849967524,6.31416307319451,-88.65555315003247,-2310.2794117647063,-14.832622697995102,-3.66072122920012,-2.099194592667917,-1.5615266365322025,2.350060479665281,1.921735162360548,0.4283253173047332,20557.84692938797,0.9462365591397904,0.941787782956638,48.47382571564132,-0.9462373972152848,16695.365234375,2,-0.1145595211968668,0.8376546968603265,0.2793275855023012,0.0,-1.7653242923571355,-2.2038595710353093,-1.5277595850117365,-0.1430585941925244,1.2944992687473589,0.6666646863764925
2022-05-12,18500.0,18542.0,17132.0,17703.0,16695.365234375,7231076,347346.95818934496,17505661,-0.1991219506614166,-2010502278.320445,-13434930.015947836,-6117278.620975002,-388889.66482776,20312.827928307248,22.7002945305148,835.4736538969297,20947.6,23698.1276148405,18197.072385159496,26.261028612733707,-0.0898141110261396,0.0,1.0,20069.8,20893.3,19246.3,8.206359804283052,-0.9370370370370366,0.0,1.0,17132.0,24255.0,20693.5,34.003895434321834,0.080162852730591,989.2062700664336,10.40020906339249,-916.6978033591296,-541.1702348183901,-375.52756854073937,20157.0,21221.384615384617,19865.894858025928,20782.592661385057,0.6527859669811321,1.1536704009433962,-0.5008844339622641,-0.3726651799240943,23.803651558091403,-342.59999999999854,-114.8735356655716,-73.02405832124494,-41.84947734432666,19844.5,20693.5,20269.0,21712.5,2.910383027275681e-09,15.246446041150758,18.54740446621544,39.470087060647366,-192.42477243802043,22684.5,20661.0,28.000000000000004,100.0,-72.0,21274.0,21757.152783740687,0.0,0.0,24.90042930795967,0.0,0.0336215952774361,0.0224143968516241,-30.20924029472241,34.29852014562448,9.949468548527618,7.349522051048642,-90.05053145147238,-2770.0470588235294,-17.349082590223635,-4.410892415085406,-2.561534157151415,-1.849358257933991,10.139826271801272,3.565353384248693,6.574472887552579,19985.249282360768,-5.714742224115888,-5.884534180558099,39.98892930570932,5.714740783088004,17436.625,3,2.7459873744081307,0.6435970507657629,3.3613406793966334,0.8146719617885907,2.7551029678523946,4.928767963653598,1.714295196181368,1.5714326839770931,0.6557336820453372,0.0
2022-05-13,17618.0,18489.0,17590.0,18489.0,17436.625,2593363,2940709.958189345,20099024,-0.1321707883087139,-1432090050.2746673,7019746.175140156,-7647694.528453372,-298093.96993558755,20117.840707572475,22.176786040247364,872.5680611704419,20762.05,23646.99862865879,17877.10137134121,27.7905951354398,0.1060501775629989,0.0,0.0,19771.366666666665,20600.266666666663,18942.466666666667,8.384852842747337,-0.2735352073028516,0.0,1.0,17132.0,24255.0,20693.5,34.307787525798275,0.1905096167345219,980.1856430597904,11.097615026710695,-958.6320288217756,-624.6625936190673,-333.9694352027085,19980.666666666668,21048.5,19654.06487986809,20612.696908689868,0.6395746579417013,1.2161659726353362,-0.5765913146936349,-0.4279876105869518,23.90903840799137,237.9500000000008,-125.09436630582348,-82.49635853598232,-42.59800776984116,19367.5,20693.5,20030.5,21712.5,1.4551915136378402e-09,16.73332239227026,17.353604183203476,36.92960215402139,-141.89350266568417,22872.25,20710.0,24.0,96.0,-72.0,21274.0,21109.63139401699,0.0,0.0,33.35408182342037,0.3579605941784826,0.1529417933369304,0.0733949946306009,-30.932490412974705,40.50592687428268,25.013824884792623,15.4359134277626,-74.98617511520737,-2994.935294117648,-10.269352099005095,-4.650687064717073,-2.9793647386645468,-1.6713223260525265,6.360673453294854,4.1244173980579255,2.236256055236929,19780.01565926917,4.4399254363667096,4.344184390507344,46.20433338605092,-4.439913444353891,17467.748046875,4,-0.3529430294276636,0.4858345983432173,0.5797130020331736,-1.4373859131471391,0.0,-5.670311223483395,-1.7441958620565856,-1.0159665321063898,-0.6600619304456217,-0.6711389326369073
2022-05-16,18482.0,18613.0,18168.0,18522.0,17467.748046875,2768408,4576870.19189721,22867432,-0.1154114695380463,-1214454691.092572,5642051.316135483,-5557365.473068689,120084.56279012049,19960.74198844779,26.985288510171245,872.5680611704419,20568.15,23507.45748816796,17628.84251183204,28.581155701100585,0.151933319627722,0.0,0.0,19417.6,20194.7,18640.5,8.00407877389585,-0.0762450135117745,0.0,1.0,17132.0,24255.0,20693.5,34.63121379414289,0.1951424961392671,926.6670787538112,11.649179158299916,-977.9294188130588,-695.3159586578656,-282.61346015519325,19774.166666666668,20907.03846153846,19479.90105219608,20457.830471009136,0.7095820035806025,1.1768506266054333,-0.4672686230248307,-0.4773228589618404,23.94834079231196,775.8499999999985,-136.27202734424188,-92.6466550112942,-43.62537233294766,19367.5,20693.5,20030.5,21712.5,7.275957568189201e-10,17.94578080255697,17.7023024125527,35.70454311947546,-110.1974689091277,22872.25,20830.5,20.0,92.0,-72.0,21274.0,20552.76299885461,0.0,0.0,33.69156474083832,0.3722509361842696,0.2434038434542507,0.1433224106895391,-31.37952448948092,47.68113353994125,25.622119815668203,20.195137749662823,-74.3778801843318,-3026.7235294117672,-11.8,-4.780220562482841,-3.3395359034282057,-1.440684659054635,3.5988292188375035,4.0192997622138416,-0.420470543376338,19539.0238099902,0.1784845042998473,0.1783254099862574,46.46528546575992,-0.1784923795459292,16857.576171875,0,-1.289561357546333,-0.8136747619892333,-0.8746363379326141,-0.6072822785302208,-1.7838376607765412,0.3832858760484754,0.0,-1.2212685904841294,0.3278713190378965,0.0
2022-05-17,18924.0,19000.0,17826.0,17875.0,16857.576171875,3598366,1278878.8665139046,19269066,-0.1709534231505212,-1373552992.650776,734083.1922044617,-3060692.712516696,-120754.90114907888,19806.58283803146,26.820057452781786,872.5680611704419,20344.7,23387.674143827106,17301.7258561729,29.914170706150507,0.0941963547390025,0.0,0.0,19126.866666666665,19965.266666666663,18288.466666666667,8.766726036325863,-0.2465807888040716,0.0,1.0,17132.0,24255.0,20693.5,35.01157549632091,0.1043099817492629,951.40037087843,12.40698914568515,-1033.5164973667634,-762.9560663996452,-270.5604309671181,19485.08333333333,20754.5,19232.993198012064,20266.509695378827,0.7604934440220343,1.073240747924587,-0.3127473039025525,-0.5256755314135199,24.104152756525245,1420.2999999999993,-146.19353840847194,-103.23144251913668,-42.96209588933526,19367.5,20693.5,20030.5,21712.5,3.6379787840946014e-10,18.54659435842901,19.01682598784708,32.629277614774914,-104.08318567446268,22908.75,20830.5,16.0,88.0,-72.0,21274.0,20073.856179014965,0.0,0.0,30.437255947742727,0.2344508187691912,0.3215541163773145,0.2392999177228319,-32.81412983870491,42.29090351539394,13.695852534562212,21.44393241167436,-86.3041474654378,-2965.858823529412,-16.252811094452774,-5.099627478541241,-3.691554218450813,-1.4080732600904282,3.173690824326583,3.8501779746363898,-0.6764871503098067,19206.776058982465,-3.493143289061651,-3.5556126168007296,41.349043175707735,3.4931341656783275,16748.177734375,1,0.4629654072927138,-0.4842500824688045,1.1560609444987335,0.6036166217560321,-2.7835061955128424,1.3081982095233826,-0.5714266576514717,0.2129126165656316,0.6578907170170538,0.6666646863764925
2022-05-18,17856.0,18261.0,17619.0,17759.0,16748.177734375,2217526,28498.162464060588,17051540,-0.191897821310973,-1214078710.2720938,-13693909.338605275,-4983525.98101912,-140086.7386826386,19681.0285399041,22.910618567728022,866.9055215846644,20118.4,23223.0837133596,17013.716286640407,30.864121534113988,0.1200257066690245,0.0,0.0,18802.233333333334,19651.93333333333,17952.533333333333,9.038288004793744,-0.1138833313718565,0.0,1.0,17132.0,24255.0,20693.5,35.40540003181167,0.0880247086901586,920.460333790587,13.241640234561295,-1074.5432227593628,-825.2734976715889,-249.269725087774,19151.25,20600.80769230769,19006.225013702515,20080.76823646188,0.7151419558359622,1.1637223974763409,-0.4485804416403784,-0.5716682095536807,24.228263126317287,1217.5999999999983,-156.0122623304687,-113.9382392069996,-42.074023123469104,18707.5,20693.5,19700.5,21712.5,1.8189893920473007e-10,19.265955040102675,18.098788821413347,32.61062961394986,-106.24881165115538,23070.0,20830.5,12.0,84.0,-72.0,21274.0,19661.99631395287,0.0,0.0,29.879997668687267,0.2108543314145533,0.2725186954560047,0.2791588850958567,-34.12583274853817,41.57225715035136,11.557603686635945,16.95852534562213,-88.44239631336406,-2935.7058823529405,-18.40569722030784,-5.351106143480353,-4.023464603456722,-1.327641540023631,-0.3088388699170259,3.018374605725707,-3.327213475642733,18923.695062623472,-0.6489510489510519,-0.65106589076116,40.43175707733671,0.6489571002652212,16962.2578125,2,0.3488505907501604,0.1204751096459944,-0.2923883527954842,1.0121556410726242,1.8054169055867104,-0.779729208354965,-3.106057326435419,-1.3513453170268406,0.0,-0.3355739971836158
2022-05-19,17718.0,18190.0,17516.0,17986.0,16962.2578125,5812896,2322608.453265248,22864436,-0.0946702020411583,-852134981.3760805,-1008757.080807914,-5067499.361803052,59911.23894113298,19426.213080035508,26.04776134444073,866.9055215846644,19902.85,22970.973222753662,16834.72677724633,30.83099377982216,0.1876184786542554,0.0,0.0,18512.2,19308.5,17715.9,8.602975335184357,0.1695968855958801,0.0,0.0,17132.0,22871.0,20001.5,28.83506633472091,0.1488064122669454,895.8143004115284,13.974504075884637,-1076.3328996594391,-875.485378069159,-200.84752159028017,18872.08333333333,20455.884615384617,18849.267319286744,19925.600218946183,0.7065312974658247,1.17603325605564,-0.4695019585898152,-0.6112821393402312,24.30105510632376,1204.1500000000017,-161.09188897891335,-123.99547708946308,-37.09641188945028,18419.5,20693.5,19556.5,21712.5,9.094946960236504e-11,20.016441191957927,17.162085941322054,31.713781104818366,-95.25983661356338,23084.25,20830.5,8.0,80.0,-72.0,21274.0,19307.796829999468,0.0,0.0,32.4849753976664,0.3211592409174805,0.2554881303670751,0.2831869807334648,-34.418697692793124,45.66635526186126,15.741935483870968,13.665130568356384,-84.25806451612904,-2793.5794117647056,-15.70116235470566,-5.401758982577659,-4.299123479280909,-1.1026355032967503,4.966276642655132,3.407955013111592,1.5583216295435394,18799.849812148976,1.27822512528859,1.2701247819864037,42.22679108018346,-1.2782290797261453,16637.837890625,3,-1.6336144854495132,-0.2412568370421155,-2.040815744267192,-0.2045009965875408,0.7150088502049101,2.9787234042553195,-1.3776626090081834,0.4210511504913228,0.0,0.3344516643648632
2022-05-20,18300.0,18425.0,17642.0,17642.0,16637.837890625,3769707,-1447098.546734752,19094729,-0.184798782555986,-915655585.1794976,3749137.532439524,-6530098.092110654,2202.5305604141904,19149.51588307344,24.776295009646887,850.3250979537779,19681.1,22729.63911898804,16632.560881011956,30.97935703784893,0.165561122817923,0.0,0.0,18307.166666666664,19115.866666666665,17498.466666666667,8.834791475105366,0.0887432504843162,0.0,0.0,17132.0,22871.0,20001.5,29.15995549029272,0.0888656560376372,884.5328703703756,14.701152557539032,-1092.910761622068,-918.9704547797407,-173.94030684232723,18583.33333333333,20277.884615384617,18663.53388555032,19756.44464717239,0.6503849656428512,1.256395396969948,-0.6060104313270968,-0.6471548409826137,24.32669803649508,713.9000000000015,-167.44933917577757,-133.44409758000168,-34.005241595775885,18215.0,20693.5,19454.25,21712.5,4.5474734801182525e-11,20.35885667720056,17.943565441392707,29.785193723381965,-85.38588609451463,23084.25,20830.5,4.0,100.0,-96.0,21274.0,19003.185273799543,0.0,0.0,30.62803285571478,0.2876667745202168,0.2732267822840836,0.2670778693690545,-35.21130546058733,38.93780589247584,11.40684410646388,12.902127758990272,-88.59315589353612,-2678.602941176472,-16.416354763822426,-5.531920247494983,-4.545682832923724,-0.9862374145712592,4.515991919221071,3.629562394333488,0.8864295248875833,18652.142310142608,-1.9125986878683388,-1.931125465574724,39.50656334018663,1.9125986968310684,17243.294921875,4,-4.133179598996577,-2.5671914268574625,-6.285717521119125,-0.6122397337316983,-3.086420695445085,1.6347680253189054,-4.185548087662156,-0.9161408361189558,0.0,-0.3355739971836158
2022-05-23,18020.0,18610.0,18072.0,18284.0,17243.294921875,1781109,-1824508.260489399,20875838,-0.1708402268970096,-621494504.7252837,9288314.190765416,-4446319.141487379,-7284.040805081189,19019.00239190808,28.531812615414893,881.2687955439789,19493.0,22395.3941152091,16590.6058847909,29.778834609440302,0.2917236681151244,0.0,0.0,18207.93333333333,18993.333333333336,17422.533333333333,8.627008739780113,0.5484254307783712,0.0,0.0,17132.0,22557.0,19844.5,27.830503257579643,0.2123502304147465,892.8795833333381,15.076127709142716,-1042.2306163036485,-943.6224870845224,-98.60812921912589,18407.416666666668,20127.26923076923,18605.14405700412,19647.374673307768,0.710170195101702,1.140307181403072,-0.4301369863013699,-0.6721328149726307,24.30127555582478,460.0,-170.95580151851578,-142.09641716477458,-28.85938435374121,18066.0,20693.5,19379.75,21712.5,2.2737367400591262e-11,20.396869461536344,18.03104833771565,27.55429963812756,-59.94768583672749,23094.5,20830.5,4.0,96.0,-92.0,21274.0,18741.21933546761,0.0,0.0,37.776776135105365,0.7143288687892682,0.4410516280756552,0.3232555135756046,-33.69388490192456,42.62723138562207,25.766047864012524,17.6382758181158,-74.23395213598748,-2573.252941176473,-10.350576121598433,-5.304681330883287,-4.697482532515637,-0.6071987983676497,-0.2536560563474865,2.852918704197293,-3.10657476054478,18638.36167329259,3.639043192381819,3.5743937632922496,44.58326743634351,-3.639036725986856,17308.3671875,0,0.220497414264102,0.4693044353310824,0.0,-0.2028528942594221,0.0998037196803807,-1.3781950325482626,-1.3739068068474296,-0.4189858505826151,0.3311283136913658,0.1672348636056426
2022-05-24,18300.0,18471.0,17912.0,18353.0,17308.3671875,2218516,-542610.8222067514,23094354,-0.1277537836379017,-510841346.3359575,-3766955.027595023,-4759170.666745742,73187.54217743396,18650.08527268608,32.42560027510882,881.2687955439789,19339.7,22141.112650788964,16538.287349211038,28.970590555065108,0.3238924208966294,0.0,0.0,18150.63333333333,18917.83333333333,17383.433333333334,8.453699503598576,0.6318865137295797,0.0,0.0,17132.0,22557.0,19844.5,28.05110730776589,0.2250691244239631,859.4916250000042,15.233844809553512,-985.142404258695,-951.9264705193568,-33.215933739338084,18274.08333333333,19971.615384615383,18566.35266361887,19551.495067877564,0.688695652173913,1.1577639751552795,-0.4690683229813664,-0.6869287259317769,24.296155198132432,-39.70000000000073,-170.62773048015148,-149.84116557865954,-20.786564901491943,18066.0,20693.5,19379.75,21712.5,1.1368683700295631e-11,20.59273563036317,17.228542508550284,27.60184370224859,-58.551498316236966,23094.5,20830.5,8.0,92.0,-84.0,21274.0,18610.0,0.0,0.0,38.51018745136882,1.0,0.6673318811031618,0.4605367638209669,-32.2514178592398,39.77226678189484,27.30932677253411,21.49407291433685,-72.6906732274659,-2491.876470588235,-8.018844284067558,-5.038706251560527,-4.765727276324615,-0.2729789752359126,-3.2150731075015897,1.6393203418575166,-4.854393449359106,18635.46926655804,0.3773791292933648,0.3766688406836138,45.1288945120987,-0.3773772119529752,16881.15234375,1,1.7679651000463252,1.6110069845938426,0.8064523023939358,0.4048622564290554,2.9970039842779386,1.4794117672565363,0.4975069124461839,0.278158455816353,-0.6644568320860316,0.1674969139948814
2022-05-25,18250.0,18353.0,17667.0,17900.0,16881.15234375,3630797,-1707006.361565352,19463557,-0.1314576820042012,-672828445.5736779,-3429247.0771568883,-4821007.022489844,-81245.34158289553,18305.34564727596,34.997131950706546,881.2687955439789,19204.45,22009.640366089345,16399.259633910657,29.21396203577133,0.2674934978087589,0.0,0.0,18087.033333333333,18868.033333333333,17306.033333333333,8.636021016897926,0.3802603499786601,0.0,0.0,17132.0,22557.0,19844.5,28.24866111760556,0.1415668202764977,842.1424625000038,15.294091111244184,-965.3252306706707,-954.6062225496196,-10.71900812105116,18157.416666666668,19800.69230769231,18463.836869215964,19429.162099886635,0.6946247727862893,1.192677226694365,-0.4980524539080757,-0.6972415815316059,24.34785373768904,-604.4500000000007,-171.83111832854672,-156.16978587454565,-15.66133245400107,18258.0,20693.5,19475.75,21557.5,5.6843418501478156e-12,21.020355681890027,16.27145718411737,28.05250859112009,-67.09803257641494,23017.0,20976.5,4.0,88.0,-84.0,21274.0,18610.0,0.0,0.0,35.547801502956844,0.7823336816718831,0.832220850153717,0.6468681197775114,-31.863371380419547,38.77324888361409,24.3732148524278,25.81619649632482,-75.62678514757219,-2342.4500000000007,-7.253886010362693,-4.968434694753529,-4.806268760010398,-0.1621659347431308,-2.169067005475174,0.8776428723909785,-3.0467098778661525,18610.38703324613,-2.468261319675258,-2.499233602962469,41.54673414518424,2.468256185704988,17296.10546875,2,-2.474692759141817,-0.9185365514495772,-3.5230360568750143,0.0,-1.9567394956065407,-4.991888936688895,-0.155172582474961,-0.9762913582823955,0.0,-0.6711389326369073
