Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600036.SS_2021-09-15_2023-09-15_Close_percent,ssx_601166.SS_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent
2022-01-21,54350.0,54820.0,53079.0,54546.0,44325.38671875,395062,-3443976.078595123,-4521963,0.2294238006441187,358892241.6215832,-102460499.87090632,434598161.81345314,1636.3643894626389,49995.31589583958,64.14662124154194,930.5170105576598,48436.3,55067.21158439021,41805.38841560979,27.3799261479106,0.960698346090363,0.0,0.0,50803.3,53307.3,48299.3,9.857627358852673,1.2473442492012774,1.0,0.0,44676.0,54900.0,49788.0,21.10813584026856,0.96537558685446,2214.0130539930738,2.3590846580579465,2113.78423592334,1412.7155472860595,701.0686886372803,50342.5,47788.0,50896.8003677817,48783.01613185836,1.221608040201005,0.7146356783919598,0.5069723618090451,0.4418607688131257,24.99272862434482,-1685.300000000003,119.16886746046713,80.18754989798799,38.981317562479134,50189.0,49549.0,49869.0,46724.5,99.99999999999535,25.269672677072748,30.57114866098717,12.104269491422532,141.68682675645087,45430.75,45962.5,100.0,8.0,92.0,47959.38640304936,46874.581798161526,0.0,0.0,70.56344961226564,0.982491001440178,0.9688116180129188,0.7939833304685462,28.956025485750068,65.38194987989758,96.53755868544602,96.12253004645798,-3.4624413145539905,4511.417647058828,19.35667396061269,4.33303309949076,2.94997939697852,1.3830537025122398,10.138168621485317,4.239298904486782,5.898869716998533,50300.471758566775,0.4142044513171683,0.413348986116091,-8.344535555854282,-0.4142120904304107,40455.671875,4,2.103778052170611,-0.1154120490270997,-0.8759944325596223,1.5801303365846169,4.135441012798054,0.4545531980263746,3.474903084776741,0.91693837594417,-0.2808914218812077,4.811500722016277
2022-01-24,54546.0,54546.0,49818.0,49784.0,40455.671875,224512,-3671717.100591738,-4746475,0.1845803890149467,154889615.1042142,-3722179660.77537,160027233.47653297,-17964.085579371003,50195.24977333169,60.060589919921895,849.2805861768513,48649.4,55164.91779676798,42133.88220323202,26.78560392016336,0.5870690584686007,0.0,0.0,51359.566666666666,54187.566666666666,48531.566666666666,11.01255397404054,0.2214344648750591,0.0,0.0,44676.0,54900.0,49788.0,21.015675424568443,0.4996087636932707,2465.4117485937663,3.3063126267869007,1868.437226145863,1503.8598830580206,364.5773430878424,50595.25,47968.15384615384,50725.6003111999,48857.16308505404,1.0935888403550795,0.7486825419191208,0.3449062984359587,0.4716160199047634,24.97041322480806,-2349.400000000001,123.5668485292004,88.5846166457027,34.98223188349772,51882.0,49552.5,50717.25,46724.5,49.99999999999768,24.36101612726048,26.153615329875368,20.32167265662782,67.22082283795126,45430.75,45962.5,96.0,4.0,92.0,48653.44776274443,46874.581798161526,0.0,0.0,52.87398128741535,0.1547729952551787,0.6997453076648821,0.8237702702225785,24.52840834151113,50.90430445460872,49.96087636932708,80.278429838289,-50.039123630672925,4848.285294117653,6.48756176338474,3.82428513684504,3.1248405449518244,0.6994445918932151,6.364946168350697,4.664428357259565,1.7005178110911316,50280.326752492816,-8.730246030873023,-9.135073510085869,-16.34628310256755,8.730244968428167,40992.8125,0,2.005731812138663,0.8645523888199165,-0.057895195914682,-1.1926682356221363,0.6990486292077662,0.7990839201444544,-0.7999952544901703,0.0,0.7843053866108249,0.2188203208537231
2022-01-25,50224.0,52438.0,49999.0,50445.0,40992.8125,306759,-3866287.077221505,-4439716,0.1589257587704122,161729341.37504074,-766066032.2924511,103985690.6312819,-15527.500848634383,50365.89616267396,55.33913936067278,849.2805861768513,48923.95,55253.57091992879,42594.329080071206,25.875347022997087,0.6201533250759916,0.0,0.0,51593.16666666667,54152.56666666667,49033.76666666667,9.921468928378763,0.2756961266963603,0.0,0.0,44676.0,54900.0,49788.0,20.8977402683144,0.5642605633802817,2484.27057373439,3.857095783860086,1707.65039824447,1544.6179860953107,163.03241214915943,50940.66666666666,48159.5,50682.431032553766,48974.780634309296,1.0858948500739545,0.8101116041414549,0.2757832459324996,0.4872026395533176,25.023752227250785,-3445.949999999997,123.16627034501866,95.87980258420389,27.286467760814787,51882.0,49552.5,50717.25,47315.5,24.99999999999884,23.517263616720506,24.0525598692458,18.68912737499856,51.23899075762272,45726.25,45962.5,92.0,20.0,72.0,49278.10298646999,46874.581798161526,0.0,0.0,54.57619935941443,0.2344224523656473,0.4572288163536679,0.708595247343823,21.79675466393829,51.21297900984504,56.42605633802817,67.64149713093376,-43.57394366197183,4974.535294117653,8.952483801295896,3.4867953998515206,3.197231515931764,0.2895638839197567,5.271222511804041,4.78578718816846,0.4854353236355804,50281.6398012245,1.3277358187369526,1.3189986593426184,-15.235582739615538,-1.327726373349222,42877.2890625,1,4.970756631519862,2.0348776683630234,1.8322033478119693,2.9011797659411656,0.8151105446492153,1.4959661617866828,4.365081370639885,2.2863229038896407,3.632599839805764,1.2500071579615195
2022-01-26,52499.0,53399.0,50931.0,52764.0,42877.2890625,293827,-3723659.5464273393,-4145889,0.1703312724418753,235965837.3214635,795012711.5615652,166288459.9213617,17580.428810951566,50752.03892155915,55.40685483018784,888.3227445541754,49291.2,55617.08907901491,42965.31092098508,25.66741762835929,0.7744910601989876,0.0,0.0,51648.7,54252.3,49045.1,10.081957532328992,0.7141842064833305,0.0,0.0,44676.0,54900.0,49788.0,20.742039146947125,0.7910798122065728,2531.2435163609507,3.954687146192291,1747.2088618744892,1585.1361612511466,162.0727006233426,51547.833333333336,48463.57692307692,51002.67241216088,49255.46355028639,1.118562302860021,0.7910515015771198,0.3275108012829009,0.5013850486035167,25.115454635744843,501.8000000000029,125.11714448927242,102.36700215646232,22.75014233281009,51882.0,49788.0,50835.0,47315.5,37.50000000065249,23.16034135825793,24.79737466204445,17.047547739825806,77.96263712876538,45726.25,45962.5,88.0,16.0,72.0,49818.0,46874.581798161526,0.0,0.0,60.03081010955163,0.4896522564336582,0.2929492346848281,0.4833077862344594,21.50907194388723,55.21934565931552,77.87216409406402,61.419698933806416,-22.12783590593597,4891.841176470589,16.02093319846959,3.5472386938165976,3.267232951508732,0.2800057423078663,4.033674948827994,4.635364740300368,-0.6016897914723733,50303.50431597623,4.597085935176914,4.4945506126330415,-11.33888963570372,-4.597090191115825,43770.36328125,2,4.970756631519862,1.1869501370189113,-0.1964583361014575,0.4201649339339184,0.8151105446492153,-0.116810592137952,-0.5532495147130874,-3.732583362095696,-1.230471804910863,1.2500071579615195
2022-01-27,50500.0,53863.0,51106.0,53863.0,43770.36328125,611099,-3112560.54642734,-3534790,0.2469825367514115,298198974.98982584,144143829.39589167,131783606.712109,26235.81342208428,51065.54078744677,59.81430614709555,888.3227445541754,49692.5,56108.62635474085,43276.37364525915,25.82331882976647,0.8250013925394746,0.0,0.0,51819.36666666667,54474.46666666666,49164.26666666667,10.247520071324663,0.884850539213841,0.0,0.0,44676.0,54900.0,49788.0,20.574533380288777,0.8985719874804382,2553.819164724856,3.9604380918951008,1845.9602637284988,1637.3009817466173,208.6592819818816,51887.0,48757.34615384616,51442.722810289975,49596.76254656148,1.092415973886877,0.7841332177283623,0.3082827561585147,0.5174609153688187,25.3049135000497,2293.5,129.01474077182513,108.86429596804456,20.15044480378056,51882.0,49788.0,50835.0,47315.5,56.250000001306375,23.02848118645245,24.151031941234272,15.664607517053636,84.86838526963338,45726.25,45962.5,84.0,12.0,72.0,49999.0,46874.581798161526,0.0,0.0,62.33891103702593,0.597651923957806,0.4405755442523705,0.3969178650969556,22.094278447878125,59.98220381445675,89.25722573293277,74.5184820550083,-10.742774267067231,4425.208823529414,8.17383969634286,3.721937015537073,3.3581737643144,0.3637632512226725,10.419367279508707,5.792165248142036,4.627202031366673,50364.41194178645,2.082859525434011,2.0614645808461063,-9.49220325312542,-2.082860736480356,43721.60546875,3,0.1025707326307667,2.102107807588311,0.4509723267131136,0.140656042694502,-2.0638686913216446,1.400226682908226,0.5502055054244153,2.792694182581698,2.006564319474265,-1.421289437465063
2022-01-28,53860.0,55593.0,53280.0,53803.0,43721.60546875,685884,-3488269.5944169634,-4220674,0.1695825602233126,249720115.70556504,658271077.9082177,189724876.6056477,11964.302021252695,51728.297218174,67.69147416521298,888.3227445541754,50082.2,56502.855779591366,43661.54422040863,25.64047018538071,0.7897523343197201,0.0,0.0,52219.0,54848.5,49589.5,10.07104693693866,0.8011979463776383,0.0,0.0,44676.0,55593.0,50134.5,21.798163818682088,0.8360355408995145,2529.7372482523706,3.9099877288247904,1897.5066866770503,1689.342122732704,208.1645639443464,52038.41666666666,49056.92307692308,51805.84237793768,49908.33569126063,1.156122780289218,0.7395039836159745,0.4166187966732435,0.5326401452550011,25.50965238068296,1901.800000000003,137.2591972244706,115.6776393078718,21.581557916598783,52280.0,50134.5,51207.25,47662.0,71.87500000179632,23.586226322523554,27.60939993075462,14.594897432111363,107.2520038890173,45385.5,45962.5,80.0,8.0,72.0,50489.1,46874.581798161526,0.0,0.0,62.12797301200117,0.5122988318871363,0.5332010040928669,0.4222419276766886,22.472407342565123,51.24983689167282,82.30350963914978,83.14429982204885,-17.696490360850223,4280.947058823535,3.495171777016889,3.801983497136171,3.446935710878755,0.3550477862574159,16.046242613337736,7.842980721181176,8.20326189215656,50554.6900037092,-0.1113937211072557,-0.1114558100258733,-9.593023255813948,0.1113945803618321,43937.765625,4,0.1540050598401023,2.8834322430742105,3.072688469406984,1.9718265326111464,-4.0900525492336754,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,-2.73703089993613
2022-01-31,54500.0,54501.0,52401.0,54069.0,43937.765625,385499,-3261375.8972741063,-3835175,0.1966540854612206,228694775.4619129,-536849641.6333116,69305783.53813003,1141.860786621652,52392.49889379526,57.64956527663705,892.7145786536013,50514.05,56785.64356065107,44242.456439348935,24.8310858489908,0.7834168035301501,0.0,0.0,52640.0,55333.4,49946.6,10.233282674772042,0.7652780871760598,0.0,0.0,44676.0,55593.0,50134.5,21.61180899175576,0.8604012091233856,2486.763523427134,3.9169666790685898,1937.4874261760344,1738.97118342137,198.5162427546641,52212.16666666666,49363.61538461538,52154.020473639575,50216.53304746354,1.1388933916896309,0.8522180796455395,0.2866753120440913,0.5464399476241957,25.70089276335424,-896.0500000000029,146.40688049562084,122.83760949218754,23.5692710034333,52396.5,50134.5,51265.5,47662.0,82.81250000212279,23.52371122733306,25.8813292742502,16.301239709291433,85.88999015502715,45385.5,45962.5,76.0,4.0,72.0,51101.568,46874.581798161526,0.0,0.0,62.730073896491305,0.5456309969660189,0.5518605842703204,0.5085457108718526,22.95677602100508,52.16139080996104,77.35176103432903,82.97083213547053,-22.648238965670977,4297.202941176467,4.010849492151431,3.858266010408892,3.5292017707847823,0.3290642396241092,14.102808758005308,9.094946328546005,5.007862429459305,50806.82317319945,0.4943962232589305,0.4931780983902456,-9.146054577228124,-0.4944012323712599,43699.6640625,0,-2.1593903999265507,2.8834322430742105,3.072688469406984,1.9718265326111464,1.9339105714914808,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,1.2148501709736903
2022-02-01,54800.0,55590.0,52567.0,53776.0,43699.6640625,263202,-3314051.123870203,-4098377,0.1956544223062656,185007209.5387825,720713558.4076109,-23188847.816354804,479.600425458626,52512.28144653463,56.89265000107291,887.8769568824291,50915.7,56937.582997867015,44893.81700213298,23.654326653142423,0.7374921599284755,0.0,0.0,53058.53333333334,55895.93333333333,50221.13333333334,10.695357831225378,0.6264303000399423,0.0,0.0,44676.0,55593.0,50134.5,21.44132359959698,0.8335623339745352,2540.3871710844205,3.935094430083065,1923.358519217385,1775.8486505805731,147.50986863681192,52558.66666666666,49681.07692307692,52403.55578538733,50480.19726616995,1.0267414276471858,0.8996387750700884,0.1271026525770974,0.5562783272904835,25.89505296915676,-1763.699999999997,148.4525367422739,128.8051859594354,19.647350782838515,52705.5,50134.5,51420.0,47662.0,89.84375000232626,23.88811654948412,26.77841487914981,14.85942313489563,88.09465786403173,45460.5,45962.5,72.0,4.0,68.0,51640.53984,46874.581798161526,0.0,0.0,61.5689380176533,0.4816291844329421,0.5131863377620324,0.5327493087084066,23.010714411693,48.84315125706708,72.99747362163768,77.55091476503883,-27.00252637836231,4608.585294117649,8.3800233786126,3.810124808102428,3.5853863782483115,0.2247384298541166,9.98171504976738,9.272300072790278,0.7094149769771008,50965.54670719971,-0.5419001646044919,-0.5433737696028729,-9.638392257023796,0.5419063967251958,45450.87109375,1,0.7045958655164242,2.8834322430742105,3.072688469406984,1.9718265326111464,2.384354969131593,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,3.0636405226917134
2022-02-02,53776.0,56512.0,53615.0,55931.0,45450.87109375,377907,-3087724.356524673,-3720470,0.2306219403754479,274918977.4618136,755091861.2251163,68119333.26837161,13717.816545984711,52803.42802522452,63.94655034099833,887.8769568824291,51427.25,57326.93497040306,45527.56502959694,22.94380885776728,0.8816941093121035,0.0,0.0,53324.13333333334,55914.333333333336,50733.93333333333,9.714925824704764,1.0032172547808402,1.0,0.0,44676.0,56512.0,50594.0,23.015035803003272,0.950912470429199,2576.048453975978,3.93509429575276,2062.279079073516,1833.1347362791616,229.14434279435432,53123.583333333336,50103.269230769234,52946.23951071236,50883.96043163884,1.0796291390728476,0.8571390728476821,0.2224900662251655,0.5706131999656973,26.129797137929582,-1567.25,146.46005731612536,133.17917148603047,13.280885830094888,53165.0,50594.0,51879.5,48256.5,94.14062500244864,24.559001871353377,27.200629675604155,13.616485235136278,119.27864711521651,45540.0,45962.5,100.0,12.0,88.0,52114.8350592,46874.581798161526,0.0,0.0,66.48296144078772,0.7693266922134893,0.59886229120415,0.5546364044121677,24.579986495918856,58.54769385269934,92.40324267782428,80.91749244459699,-7.596757322175732,4911.432352941178,13.791910807291666,4.052905987622818,3.678890300123213,0.3740156874996048,8.958464495662048,9.209532957364631,-0.2510684617025855,51071.96582984642,4.007363879797676,3.929151718313229,-6.017273827127301,-4.007369550359456,46118.03125,2,-3.699960717096303,2.8834322430742105,3.072688469406984,1.9718265326111464,-2.3232164162365763,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,-1.5802379274938687
2022-02-03,56000.0,57274.0,55017.0,56752.0,46118.03125,316100,-2917839.863835262,-3404370,0.2225375132658302,272718852.110126,772563745.6501107,140848431.6836482,19784.077507466776,53184.614254455926,70.19096801423511,900.9099257476464,51927.3,57852.09640494083,46002.50359505918,22.81958201154624,0.907161670228581,0.0,0.0,53536.066666666666,56208.36666666666,50863.76666666667,9.983176450517457,1.101716374159589,1.0,0.0,45247.0,57274.0,51260.5,23.161227331288163,0.9565976552756298,2544.1436085783807,3.742047319434295,2213.1110951536903,1909.130008054068,303.9810870996225,53697.91666666666,50539.15384615384,53531.74112444892,51318.63002929523,1.135916078662839,0.8348402328763448,0.3010758457864942,0.5892783093145526,26.339683173855686,2393.699999999997,146.7447343203813,136.24315669268765,10.50157762769365,53546.0,50975.0,52260.5,49223.5,96.67968750252066,25.443432765114544,27.63088709366789,12.723543144072876,137.28285564203514,45833.0,45962.5,100.0,8.0,92.0,52567.0,46874.581798161526,0.0,0.0,68.15364842017738,0.863771982976845,0.7049092865410921,0.6056526385024249,26.39084851487425,64.1003584625411,93.79310344827586,86.3979399159126,-6.206896551724138,5344.705882352944,13.822703569995989,4.312490598229797,3.8056103597445294,0.5068802384852664,6.761054368467661,8.719837239585239,-1.9587828711175768,51256.27144252885,1.4678800665105296,1.457210986538371,-4.63772012367254,-1.4678710004784534,48811.06640625,3,-3.274668215326926,2.8834322430742105,3.072688469406984,1.9718265326111464,-2.4320259734619043,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,-3.089400932205251
2022-02-04,57300.0,60124.0,56826.0,60066.0,48811.06640625,629615,-2310370.20646716,-2774755,0.2824431329679291,531836746.0943937,1220220452.181095,262052561.3298833,41405.970264640666,54030.16216086733,77.1463673983754,900.9099257476464,52615.6,58949.83802520868,46281.36197479132,24.077414398804464,1.0881054651206092,1.0,0.0,54021.76666666666,56849.76666666666,51193.76666666666,10.469853818183166,1.5686409712399818,1.0,0.0,45247.0,60124.0,52685.5,28.27488425485977,0.9961013645224172,2626.9292477205427,3.44676197795279,2570.4283602290016,2041.3896784890549,529.0386817399467,54176.66666666666,51086.42307692308,54537.01172068755,51966.58336045855,1.183416700694161,0.7301449571253573,0.4532717435688036,0.6219288759723637,26.58397368637703,1705.4000000000017,155.94115839070196,139.84030223285447,16.10085615784749,55061.5,52400.0,53730.75,50785.5,98.33984375126032,27.07990680666875,33.06041015481655,11.509193227638018,195.7104478055008,45903.25,45574.0,100.0,4.0,96.0,53320.12,46874.581798161526,0.0,0.0,73.82525329279446,1.0,0.877699558396778,0.7271570453806735,30.00680478064148,68.11589611078115,99.48014699291925,95.2254977063398,-0.5198530070807564,5799.773529411759,10.576020323631743,4.946310097778805,4.033750307351386,0.9125597904274194,11.345354051579784,9.244940601984148,2.100413449595635,51925.2017452433,5.839441781787436,5.675305963413635,0.930904691490797,-5.839440850480798,48757.44140625,4,-0.9938538857978614,2.8834322430742105,3.072688469406984,1.9718265326111464,-0.4117767442134408,0.4733746375176793,2.627940624367014,2.596700073558665,1.6144858524553598,0.5101020472020252
2022-02-07,60000.0,61800.0,59043.0,60000.0,48757.44140625,415395,-2437384.346837128,-3190150,0.2921977179209404,451943486.6523376,1291903007.980356,348052451.75875133,36309.56895006768,54701.98106330746,77.90018491392502,899.9200137325407,53341.7,59565.08271681883,47118.31728318116,23.334024662951634,1.0349421932549474,1.0,0.0,54911.6,57542.5,52280.7,9.582310477203364,1.4670454977384162,1.0,0.0,45478.0,61800.0,53639.0,30.59894978975173,0.8897193971327043,2639.9363229484884,3.269009299794932,2815.820196282541,2196.2757820477523,619.5444142347883,54649.91666666666,51624.53846153846,55377.471455966384,52561.65125968384,1.230462361861341,0.7020417265474007,0.5284206353139403,0.6604908098996689,26.75949214780296,1204.300000000003,173.0342691413175,145.3811909879988,27.65307815331872,56365.5,53238.0,54801.75,51623.5,99.16992187563017,28.97884726926156,35.210122067165884,10.61697619911074,207.08576507255663,45566.75,45394.0,96.0,20.0,76.0,54544.8184,46874.581798161526,0.0,0.0,73.54434041184847,0.986592084677538,0.9501213558847944,0.8442434002742215,32.72795498372266,61.96508071134146,85.71428571428571,92.99584538516028,-14.285714285714286,6737.520588235297,10.454520351245376,5.357176056685929,4.298435457218295,1.058740599467634,10.425903573884668,9.481133196364253,0.944770377520415,55039.35391848394,-0.1098791329537496,-0.1099395443301176,0.8200026885333944,0.1098623815216086,50013.75390625,0,-0.890363302758729,-3.537583978359564,-4.348703093030437,-5.4118750180914645,-0.0697947418752846,-1.30797811484328,-3.5511403766768552,-1.9852604211167064,-4.022404668756508,-1.2390470836545262
2022-02-08,60100.0,62418.0,60156.0,61546.0,50013.75390625,375178,-2351468.253114758,-2814972,0.2430515188345852,470240872.55914646,521821908.5340825,180636011.3266813,9210.654042333434,55280.73970168758,78.04284272846711,923.1079527530492,53929.35,60878.63886361757,46980.06113638243,25.77182504004803,1.0480165056799082,1.0,0.0,55952.86666666666,58566.066666666666,53339.66666666666,9.340718914610276,1.5701693963977754,1.0,0.0,48864.0,62418.0,55641.0,25.132882187528683,0.9356647484137524,2617.74269065364,3.2690092997949325,3099.3172735748303,2376.884080353168,722.4331932216623,55233.25,52244.307692307695,56326.47584735617,53227.15857378134,1.2679979682947042,0.7652845724062342,0.5027133958884701,0.7056860268809713,26.910895293911253,-4145.349999999999,188.34595958314705,152.4066148873182,35.93934469582885,56762.0,53547.0,55154.5,51932.5,99.58496093781508,30.871997926709604,34.551631114407215,9.892637116739383,202.81694776324707,45692.0,44924.0,100.0,16.0,84.0,55995.85472,46874.581798161526,0.0,0.0,75.86136018447782,1.0,0.9955306948925126,0.9411172030580284,35.791504586181304,63.53034167356475,93.07936507936508,92.75793259552334,-6.920634920634921,7731.455882352944,12.83320500128332,5.822811806267437,4.603310727028124,1.219501079239314,8.809097530782726,9.346726063247948,-0.5376285324652219,57576.14822967443,2.5766666666666715,2.544030048177781,3.4177980911412886,-2.576657970077491,49299.45703125,1,-3.2512753382418538,-2.684570316589728,-0.7010767251214958,-1.6810546678663911,-2.171073318643664,-1.5258027413193955,-4.5267510394265145,-2.3915473818264275,-1.9622939648901223,-3.713875878726298
2022-02-09,61444.0,61127.0,59448.0,60667.0,49299.45703125,495636,-2127413.622977772,-3310608,0.2553048015598403,340825884.47926843,-338587289.86595,100971359.17186116,2588.41288917991,55798.64486211568,69.22232868688165,923.1079527530492,54363.4,61837.54756075896,46889.25243924104,27.49698348800465,0.9216935743345092,0.0,0.0,56757.8,59292.1,54223.5,8.93022633012555,1.271258335635087,1.0,0.0,48864.0,62418.0,55641.0,24.932215424348,0.8708130441198171,2565.7684215882755,3.2912184087788914,3215.990855230332,2544.7054353286007,671.2854199017306,56140.16666666666,52818.307692307695,56994.24879391676,53778.25793868642,1.1217263390159973,0.8009666657910636,0.3207596732249337,0.747892723856827,27.02084809736632,-3918.4000000000015,192.8392875137036,159.49823119197134,33.34105632173228,57409.5,53547.0,55478.25,51932.5,99.79248046890754,32.117165140405994,32.48099282258627,11.322166355979656,150.00905742406857,45692.0,44499.0,96.0,12.0,84.0,57280.283776,46874.581798161526,0.0,0.0,72.0002751101726,0.8320345659418079,0.9395422168731152,0.9617314225501408,37.12951765728233,62.14499331223834,86.10317460317461,88.29894179894181,-13.896825396825395,8360.108823529416,21.860437088221115,5.980094890572583,4.878667559737016,1.101427330835567,9.767259114732648,9.430832673544888,0.3364264411877595,58404.787012607136,-1.428200045494432,-1.4384969804792649,1.940785051754279,1.4282008831789312,55099.96484375,2,3.598751889887282,-0.1782552898519185,0.1740469336139085,0.4915130567800787,0.5547023750494304,0.1155952382472662,0.0,0.5431948553480765,-0.0754791072796052,1.6887082304443055
2022-02-10,61400.0,67845.0,60960.0,67805.0,55099.96484375,643300,-1491588.4232682583,-2667308,0.279594032113783,948118672.4108016,4404131043.059226,422870755.095442,68611.1643904365,56946.809651356736,77.32155264801102,923.1079527530492,55154.45,64554.60183866722,45754.29816133277,34.086648814981295,1.1728907265073298,1.0,0.0,58017.066666666666,60964.16666666667,55069.96666666666,10.159424353293764,2.16060420978815,1.0,0.0,48864.0,67845.0,58354.5,34.41426757043176,0.9978926294715768,3026.991579429448,3.2912184087788914,3840.165418006232,2803.7974318641272,1036.367986142105,57586.833333333336,53668.5,58657.44128716033,54817.275869154095,1.1433825219509952,0.6628511009975635,0.4805314209534317,0.8123163860678191,27.253812424050388,-2390.449999999997,210.28760313330383,167.61249851517505,42.67510461812881,60123.0,56260.5,58191.75,55302.5,99.89624023445376,34.4570585415824,43.53415221993547,9.274308230297942,208.92292088151987,46020.25,44499.0,100.0,8.0,92.0,58307.8270208,46874.581798161526,0.0,0.0,80.62441677147673,1.0,0.9440115219806026,0.9596948112487436,41.93987167063927,72.46650230750892,99.77811061186,92.98688343146657,-0.2218893881400122,9483.435294117648,34.4137179105957,7.005392656089845,5.304012579007582,1.7013800770822636,12.981651050879645,10.14099634901184,2.840654701867805,61481.95655348127,11.76586941829989,11.123604564082257,13.935004704933451,-11.765865512115411,55637.921875,3,-3.966405089155586,-0.7710493911292957,-0.1743503851129446,-1.7063252245681326,-2.0853013725566143,-0.5786998704448649,-1.0498671438552805,-0.3276992124861806,-2.1493205578953365,0.0827933657972295
2022-02-11,66000.0,70500.0,66315.0,68467.0,55637.921875,894175,-1466162.658632655,-1773133,0.2930854912667514,897236554.9235442,1874456901.613219,822630509.5517699,84419.92940660773,58667.08803963681,83.12656918282366,923.1079527530492,56096.9,66779.79981044466,45414.000189555336,38.087308961617,1.0789673318805146,1.0,0.0,59437.26666666666,62571.566666666666,56302.96666666666,10.546581886336192,1.9404704931457308,1.0,0.0,48864.0,70500.0,59682.0,38.56897618228458,0.9060362359031244,3142.792421486503,2.321213734856595,4338.237620545689,3110.68546960044,1227.5521509452497,58895.41666666666,54503.730769230766,60166.604166058736,55828.36654551305,1.345739357121244,0.5904150082629239,0.75532434885832,0.8886004760388169,27.503614311401204,-2233.900000000001,228.9496009396057,176.78391189784006,52.16568904176569,61533.5,57873.5,59703.5,56630.0,99.94812011722688,36.931012940447296,45.564313975932365,8.32847902101355,206.9425418756752,46046.5,44499.0,100.0,4.0,96.0,59448.0,46874.581798161526,0.0,0.0,81.20267819777621,1.0,0.9440115219806026,0.9425217536114402,45.74251338434416,71.32375445874922,90.08341056533828,91.98823192679096,-9.916589434661724,10806.876470588237,29.76082177242059,7.770669086312997,5.797343880468665,1.973325205844332,18.965151079351315,11.905827295079735,7.05932378427158,63829.14566783123,0.9763291792640684,0.9715938823759984,15.047385401263602,-0.976329173304407,54549.00390625,4,-2.4685864834228823,-0.6474397737795812,-2.030552974525051,-1.501114974296854,-2.8581056851116813,-0.575370203820782,0.3896080943754754,0.1088687543625468,-2.602434675463286,-1.2013400401236254
