Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600036.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,ssx_300059.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_600519.SS_2021-09-15_2023-09-15_Close_percent,ssx_601166.SS_2021-09-15_2023-09-15_Close_percent,ssx_000858.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601888.SS_2021-09-15_2023-09-15_Close_percent,ssx_002352.SZ_2021-09-15_2023-09-15_Close_percent,ssx_002594.SZ_2021-09-15_2023-09-15_Close_percent
2022-01-11,242500.0,245198.0,239959.0,245198.0,244509.875,533180,-383606.4587222561,3247377,-0.1874321758913271,-128383471.35647798,2336119603.135901,384898168.4501184,15372.22894834097,243915.2593266136,50.30602015933473,1011.624381361555,243977.45,255464.26568538448,232490.6343146156,9.41629292820666,0.5531283008899057,0.0,0.0,245252.9333333333,251364.13333333336,239141.7333333333,4.98358973076505,0.4955055199197102,0.0,0.0,233000.0,258683.0,245841.5,10.526792537589026,0.4749445158275902,7306.630542647193,4.743323247997004,-2031.396986119944,-2109.547506737861,78.15052061791721,245111.75,245392.7307692308,244096.6847116521,246128.08169777205,0.9068207307411332,0.8344565743036764,0.0723641564374568,-0.1349193958704401,23.92460111952535,532.5499999999884,-30.313984605214312,-39.691607375826166,9.377622770611854,247841.5,245841.5,246841.5,256313.5,55.548121838362526,15.583233782257944,20.17449216238625,22.70841537956395,-8.534172447495614,258432.75,255531.0,80.0,44.0,36.0,237799.60247358104,256601.823744,0.0,0.0,48.95058859705776,0.5089496287394115,0.3615687497921797,0.3626932107694849,-8.159561600571392,48.452832176448695,43.99916943521595,26.41095937159444,-56.00083056478405,-3871.173529411784,1.7406422326693027,-0.82534141253104,-0.8531059533738009,0.0277645408427609,-10.870038901634745,-13.787388991830143,2.917350090195402,247531.4627758221,3.2786609045801773,3.226059478634191,4.508567044582734,-3.2786614760147472,267247.875,1,-1.2593947976358777,1.668179507533381,0.3877137529398737,0.4144702398107114,1.294501681775742,-3.732428806492905,0.7443215667406378,2.8487296741777755,1.5420311450934037,2.927328888093584
2022-01-12,249000.0,268000.0,245198.0,268000.0,267247.875,995740,612133.5412777439,4243117,-0.0636340387219289,3133508950.265876,32106317010.46458,2790224609.9499445,110079.24200939134,247055.3317063292,57.177600099547085,1011.624381361555,244809.0,260095.2883788052,229522.7116211948,12.488338565007997,1.2585556227028547,1.0,0.0,246909.96666666665,254667.86666666664,239152.06666666665,6.283990966207787,1.8592617417943884,1.0,0.0,233000.0,268000.0,250500.0,14.296860001062054,1.0,8856.167488382473,4.442549255906036,25.89403870303068,-1682.459197649683,1708.3532363527136,247069.25,246250.34615384616,247774.1178329364,247748.22379423337,0.965473201331028,0.6461133459022234,0.3193598554288047,-0.1118156138723027,24.365637120898946,-2220.0,-20.28577127717255,-35.9740732091079,15.68830193193535,252500.0,250500.0,251500.0,256313.5,69.33921118756994,16.75108605724748,35.54192262473633,18.33675519588548,219.65503299281,255968.25,255531.0,100.0,40.0,60.0,237000.0,256601.823744,1.0,0.0,64.6957125787574,1.0,0.5914494441607091,0.4190443560028338,-0.1180866746431025,60.32413709346573,100.0,52.081636473179145,-0.0,-2139.861764705885,9.606969040121058,0.0104517555389365,-0.6803944115912535,0.69084616713019,-0.7601794670463758,-11.181947086873391,10.421767619827015,249021.8744866312,9.299423323191869,8.892093308891802,14.227261103060274,-9.299419910954512,263655.0,2,0.1805409622373872,-2.3968754148662867,-0.7784456467112335,0.6810560563216654,-1.363013180497262,0.1401858789305663,-2.1372309737106576,-5.362551435549065,-0.0886447416171165,-7.072654074803552
2022-01-13,264731.0,266919.0,260400.0,264397.0,263655.0,586512,744838.7414618211,3656605,-0.0972994647813649,2383978709.370751,7847648385.710778,2924980251.384252,84712.99296252982,249273.111430007,57.16252742793601,998.0240729807877,245505.75,262886.0675215528,228125.4324784472,14.158786522558271,1.0434667685608603,1.0,0.0,249010.4,256718.7,241302.1,6.191147036429003,1.4980540456391154,1.0,0.0,233000.0,268000.0,250500.0,14.256285239755076,0.8970571428571429,8730.550739544226,4.2353546143456935,1350.017844034941,-1075.9637893127583,2425.9816333476992,248886.5833333333,246950.2307692308,250331.4843201769,248981.466476142,1.055432430545861,0.7052998045511657,0.3501326259946949,-0.0790066042399796,24.60751079239131,42.25,-10.462355700949244,-31.352185979795177,20.88983027884593,252500.0,250500.0,251500.0,256313.5,84.66960559378498,17.83552031259491,33.24467905077101,17.15156345806412,214.74989525578405,255204.5,259910.5,96.0,36.0,60.0,237620.0,256601.823744,0.0,0.0,61.4695137617739,0.8664119448638884,0.7917871912011,0.5816017950513296,4.492818807168237,58.8286543482743,88.37741935483871,77.45886293001821,-11.62258064516129,1736.8058823529573,8.989690381674356,0.5422161991178982,-0.4358722894494231,0.9780884885673212,0.3151504579367851,-8.882527577911356,9.19767803584814,249975.2863244023,-1.344402985074622,-1.3535219042477564,12.691586395021748,1.344397967617141,259911.53125,3,0.8440455294787625,0.9727914923747676,3.3570933469930395,0.3809502248259377,4.55566627885203,0.6083282946545268,4.139136586058555,2.3443436110218983,2.804835895756512,0.2695316582023821
2022-01-14,261636.0,263495.0,258000.0,260643.0,259911.53125,383725,730243.9234454426,3272880,0.0182235049232332,1837624086.603501,-4170028014.854388,3141533063.207504,-13333.345027880565,250094.52706214428,52.74747131733845,983.853782206044,246187.9,264778.0811061645,227597.71889383547,15.102432821568009,0.8887831946727701,0.0,0.0,250305.03333333333,258272.7333333333,242337.3333333333,6.366392152721378,1.1487422133530816,1.0,0.0,233000.0,268000.0,250500.0,14.216783196899604,0.7898,8497.195665589803,4.175778916540766,2072.587573636498,-446.2535167229071,2518.841090359405,250144.5,247197.7692307692,251917.87134784204,249845.2837742056,1.0340845289407536,0.7169152896666695,0.3171692392740841,-0.0438725904079955,24.75672597675589,-2499.899999999994,-3.315042302759605,-26.57940664520224,23.26436434244264,252500.0,250500.0,251500.0,256313.5,92.33480279689248,18.44864091000656,31.404718646988645,18.2787416053009,150.34079425920496,254926.75,260313.5,92.0,32.0,60.0,238227.6,256601.823744,0.0,0.0,58.21230842172424,0.7315399945471275,0.8659839798036719,0.7497402050551604,6.779477353050385,60.68060191422824,76.26774193548387,88.21505376344085,-23.732258064516127,5715.467647058831,6.147474220926255,0.8295484078497044,-0.1827881499895976,1.012336557839302,-1.953905212916792,-7.496803104912444,5.542897891995652,250335.8876784208,-1.4198345669580226,-1.4300106551973002,11.091552297331852,1.4198360546926807,261137.078125,4,2.6753183397676,1.9953930048890527,0.9529678646120204,2.294449977150933,0.5534289379739903,2.7306900903133027,0.8137842302345746,3.158954960367552,-0.2278109845494498,0.8499490229942666
2022-01-17,258000.0,263271.0,258785.0,261872.0,261137.078125,294965,841233.8744039802,3567845,0.1624591523210686,1626893786.3744297,426600783.1437628,3248327794.5002456,-4057.422974102539,250993.2589422198,57.357904922923616,988.4929104325118,247457.9,266679.2862548984,228236.5137451016,15.535075869389033,0.8749495434109672,0.0,0.0,251402.9333333333,259223.7333333333,243582.13333333336,6.221725336538095,1.1693091925804693,1.0,0.0,233000.0,268000.0,250500.0,14.143820019486142,0.8249142857142857,8096.076099030822,4.039630836415372,2713.1241130834387,185.62200923836207,2527.502103845077,251659.8333333333,247552.5769230769,253449.2757558664,250736.1516427829,1.0480516438035246,0.7136076910395571,0.3344439527639674,-0.0076412224428555,24.78713646114962,-257.8999999999942,2.8004359703346138,-21.959081542092505,24.75951751242712,252500.0,250500.0,251500.0,256313.5,96.16740139844624,19.01796717903165,30.144733618221164,17.545382359950786,131.98344641934025,254926.75,260313.5,88.0,28.000000000000004,60.0,238823.048,256601.823744,0.0,0.0,58.97867636120669,0.7632731915265539,0.7870750436458566,0.8149487382168762,8.771936076992246,65.61867292177882,80.23225806451613,81.6258064516129,-19.76774193548388,9555.058823529398,7.462000590919536,1.0820633942522793,0.0701821588587777,1.0118812353935014,-5.2501347016896105,-7.047469424267877,1.7973347225782668,250644.88896962657,0.4715261871602205,0.4704179847122347,11.61537805813657,-0.4715246257470511,252155.359375,0,-1.1661842265255444,2.098670874357353,-2.110486062737465,0.3131097507418729,0.2886995682146676,0.7260456699035842,-0.7915014947625423,5.017716353673634,-1.257779133475779,-5.273763871696048
2022-01-18,258000.0,258880.0,251625.0,252865.0,252155.359375,391922,583283.8330531877,3175923,0.1114476051856338,890188752.0352255,-10691222360.571745,2214041293.5736284,-12089.189107881448,251452.25297063144,52.311845729086095,988.4929104325118,248226.15,267017.53762598435,229434.7623740156,15.140538276071531,0.6234302142111503,0.0,0.0,251299.26666666663,259031.96666666665,243566.56666666665,6.154176335306985,0.6012410499135717,0.0,0.0,234446.0,268000.0,251223.0,13.517512155749907,0.54893604339274,8311.16848912774,4.246497555503717,2465.5430643528816,641.606220261266,1823.9368440916155,252131.91666666663,247664.6153846153,253359.38717804075,250893.84411368787,0.9587791512466118,0.7532455544086671,0.2055335968379447,0.0206757803138219,24.820380545577727,2925.850000000006,5.535775949078779,-17.49952572549066,23.03530167456944,252500.0,250500.0,251500.0,256313.5,98.08370069922312,18.405825271726616,27.4368676933822,22.24601030030837,61.415797399848834,254926.75,260313.5,84.0,24.0,60.0,239406.58704,256601.823744,0.0,0.0,51.521260076200114,0.4544820120710162,0.6497650660482326,0.767608029832587,7.822071633841253,60.11512873695276,51.17741935483871,69.22580645161291,-48.82258064516129,11927.947058823513,2.2916666666666665,0.982703690105552,0.2526864651081326,0.7300172249974193,-6.27970633850376,-6.893916807115055,0.6142104686112946,250668.5966969603,-3.43946660964135,-3.500008528740928,7.776404398601988,3.439465132446898,251451.328125,1,-0.8851269310567176,-0.5439117982191988,-0.5471055971666914,-0.5693000567488866,-1.6469620757079184,-3.8517755299857854,-1.2689265610489144,-0.1470447309079787,0.4190341865982105,0.1538528270917254
2022-01-19,255100.0,255015.0,248100.0,252159.0,251451.328125,378447,649122.1180857257,2797476,0.148093495073188,724849847.1730504,-6751520027.903511,1780098099.1673875,-14536.651726744198,252140.5727928956,53.02772651423968,985.7330346301457,249033.85,267026.31764926924,231041.3823507308,14.449816881736538,0.5868460641674937,0.0,0.0,251667.96666666665,259677.56666666665,243658.36666666664,6.36521215320875,0.5306527999733666,0.0,0.0,234603.0,268000.0,251301.5,13.410626707975643,0.5256759589184657,8171.551640214966,4.445164419927877,2187.152863047144,950.7155488184416,1236.4373142287022,252215.8333333333,247672.5,253174.7122275729,250987.5593645258,0.9358742850423726,0.7844754457724062,0.1513988392699663,0.0418555379894463,24.844451649108343,8216.149999999994,10.33649795085422,-12.51289760996734,22.84939556082156,252500.0,250500.0,251500.0,256313.5,99.04185034961156,17.342152852075348,25.755488641650125,24.006642629076257,30.761526375499,254926.75,260313.5,80.0,20.0,60.0,239978.4552992,256601.823744,0.0,0.0,50.9771606980607,0.4319523473325073,0.5499025169766926,0.6622475422235938,6.915444219361812,62.91116278566578,48.9,60.10322580645161,-51.1,10720.544117647049,0.4009524112887813,0.8714188338994912,0.3764329388664043,0.4949858950330869,-7.290864444226576,-6.973306334537359,-0.3175581096892177,250684.33499706,-0.2792003638305007,-0.2795908550510262,7.475492285397656,0.2792053485379142,264218.40625,2,-1.4078937049295206,1.4956241538787225,-0.2116164197564529,-0.429437451378206,-1.0426562909951258,-0.9859183333666408,0.3262602020496956,1.095904197254299,1.2624039794496298,4.927091348045778
2022-01-20,262601.0,264962.0,257517.0,264962.0,264218.40625,796271,1445393.1180857257,3593747,0.2146953124316677,2077679528.005472,9052507249.416342,1766735315.6409256,39372.85604929049,253474.320192128,57.58638677017144,985.7330346301457,250362.1,268930.4757167933,231793.72428320663,14.833216143172898,0.8931388566958978,0.0,0.0,253724.66666666663,261457.66666666663,245991.66666666663,6.095583926933921,1.2265830423725166,1.0,0.0,237000.0,268000.0,252500.0,12.38206581587229,0.902,8634.696476193469,4.426846754266975,2965.438000336988,1353.660039122151,1611.777961214837,252858.5,248195.3076923077,254988.14111563863,252022.70311530167,0.9344407952147492,0.7561838577117743,0.1782569375029749,0.0673187754327199,24.870314289026364,-2003.1000000000056,23.42241507917448,-6.150524987759274,29.57294006693376,252707.0,250500.0,251603.5,256313.5,99.52092517480578,17.458592117233742,31.41068711968136,21.392673734340885,116.19451017881885,254926.75,260313.5,76.0,16.0,60.0,240538.886193216,256601.823744,0.0,0.0,59.359136584739765,0.7790270071472402,0.5551537888502547,0.5849404572917266,9.072841181529322,65.84776324652981,90.2,63.42580645161291,-9.8,9834.01470588235,2.9978620019436346,1.176655104353946,0.5364773719639127,0.6401777323900333,-0.985913644366796,-5.775827796503247,4.7899141521364506,252008.5457830462,5.07735198822965,4.952657855197629,12.932401329809906,-5.07735561398718,256479.1875,3,-3.3601500954324592,-0.113070749886333,-1.7496279868727669,-3.790083672126229,-3.0083767197345708,-2.975351582648756,-1.1480061673811548,-2.788680435006256,-2.7092941818548013,0.7510779227209383
2022-01-21,261174.0,263400.0,256598.0,257201.0,256479.1875,512787,1023523.6602791982,3080960,0.2340041730322752,1212333894.433262,-1645494328.0543382,1267204464.5410028,25409.44119159299,253974.0428320431,52.07770945363588,956.8599355375792,251172.0,269447.56797475804,232896.432025242,14.5522335091157,0.664946993940959,0.0,0.0,255681.16666666663,263534.36666666664,247827.9666666667,6.142963208735855,0.5967652252160479,0.0,0.0,237000.0,268000.0,252500.0,12.34214004745752,0.6516451612903226,8607.62682857412,4.555897653653826,2922.3002816855733,1667.3880876348353,1254.912194050738,253595.3333333333,248454.5,255328.580944002,252406.2806623164,0.9136872095467178,0.7871994270723865,0.1264877824743312,0.088293733471741,24.94107484932096,-11643.0,32.58412666710403,1.1446775256056014,31.43944914149843,253979.5,250500.0,252239.75,256313.5,99.76046258740288,17.4333788747578,29.17568943620605,20.65230813409786,76.08312944178972,254926.75,260313.5,72.0,12.0,60.0,241088.1084693517,256601.823744,0.0,0.0,53.398808895760645,0.5322261653165713,0.581068506598773,0.5620416041419067,8.71935226978598,52.29334444537502,65.16451612903226,68.08817204301074,-34.83548387096774,9317.932352941163,3.560168948981112,1.157776373082885,0.6607371721877071,0.4970392008951778,-0.7504142347646809,-4.770745084155534,4.020330849390853,252259.46388035364,-2.9290992670647165,-2.972853909679607,9.624499190179868,2.929099020708364,249729.1875,4,-0.8759944325596223,1.1132657211035024,1.4527141387269182,-0.2808914218812077,-0.7854745350649068,1.5801303365846169,-1.894755312477102,-3.4970031025182067,0.1185546932013892,0.2668618019302187
2022-01-24,256700.0,257999.0,249888.0,250432.0,249729.1875,433392,648266.3534119809,2647568,0.1740415724100515,620053274.0856531,-11332964267.914495,-223996340.95332432,-26426.024092258514,253814.656697592,46.176746479646894,931.6773549735306,251468.1,269492.4933368089,233443.7066631911,14.335331866593751,0.4712583946477657,0.0,0.0,257031.26666666663,265138.1666666666,248924.3666666667,6.308104150234355,0.0929845769241824,0.0,0.0,237000.0,268000.0,252500.0,12.327607358547665,0.4332903225806451,8557.964145716709,4.881143075673299,2315.2231484779622,1796.9550998034608,518.2680486745014,254503.91666666663,248586.5,254575.26079877088,252260.0376502929,0.8333592861925598,0.8742583970476028,-0.0408991108550429,0.0998528878736242,24.95083146795853,-12564.100000000006,37.57905731346705,8.68834884990353,28.89070846356352,256599.0,250500.0,253549.5,256313.5,98.48784977336786,16.491327030696247,27.15761868817113,24.94600080987289,15.844941839233815,254926.75,260313.5,68.0,8.0,60.0,241626.34629996464,256601.823744,0.0,0.0,48.7966260377197,0.3416623804220997,0.5509718509619704,0.562398048803666,6.802008143985041,47.0714142577686,43.32903225806452,66.23118279569893,-56.670967741935485,7663.885294117645,4.5518496716472745,0.9177922789687152,0.7121481935439088,0.2056440854248064,-1.8248150123071656,-4.181559069785861,2.356744057478695,252208.2758305848,-2.631793811066052,-2.6670453792842608,6.73940840508056,2.6317924919346467,240323.65625,0,-0.057895195914682,0.4078930659427868,1.9554745820684616,0.7843053866108249,1.752660387390094,-1.1926682356221363,1.0080087305349394,-3.3090823062380395,3.071216676494217,-0.3993617461051428
2022-01-25,250000.0,250917.0,241000.0,241000.0,240323.65625,762083,-113816.6465880191,1885485,0.0718180239618365,-495378173.0694402,-10390895086.230764,-545764262.874622,-40108.2537352654,253198.71928959785,44.46194936850206,931.6773549735306,251388.65,269582.1116307618,233195.1883692382,14.47436996917865,0.214494959484931,0.0,0.0,257116.66666666663,265691.36666666664,248541.96666666665,6.669890451805275,-0.4397802061102224,0.0,1.0,237000.0,268000.0,252500.0,12.331503431041934,0.1290322580645161,8693.86773114504,5.49747212283298,1060.7983501132403,1649.7237498654167,-588.9253997521764,254678.5833333333,248760.65384615384,252486.7591374215,251425.96078730823,0.8468639482037508,0.9172882584141338,-0.0704243102103829,0.0970172249150623,25.03385000596409,-13974.649999999994,36.24618245577161,14.96967704245288,21.27650541331873,253959.5,250500.0,252229.75,256313.5,78.51895354867415,16.0186980043754,24.890666402314352,30.344915333728693,-65.04506293366869,252028.25,257415.0,64.0,4.0,60.0,241626.34629996464,268000.0,0.0,1.0,43.20850844302549,0.1102737389604215,0.3280540948996975,0.4866981508201469,3.18137910841068,42.29489040378581,12.903225806451612,40.465591397849465,-87.09677419354838,5762.850000000006,0.8773398519907579,0.4219128155229022,0.6541011179397075,-0.2321883024168052,2.484888415512465,-2.8482695727261955,5.333157988238661,252102.8607535671,-3.7662918476871976,-3.839049309729248,2.719290768050464,3.7662923361731657,242318.03125,1,1.8322033478119693,4.292274192453846,2.6695346017451698,3.632599839805764,0.3691959377256779,2.9011797659411656,3.119913674968018,0.3232067316479856,3.398136124729476,4.411294882880114
2022-01-26,244700.0,245534.0,241664.0,243000.0,242318.03125,424939,-245361.0708774248,2310424,0.0385218016845347,-303198719.7738059,-2148841363.113294,135414424.33327895,-25175.80517131956,253278.7876744517,44.42606746805709,939.4091172554686,251261.25,269651.14870418,232871.35129582,14.638069900695015,0.2753862016074559,0.0,0.0,255416.66666666663,262098.16666666663,248735.1666666667,5.231843393148439,-0.429182568784457,0.0,1.0,237000.0,268000.0,252500.0,12.337756020874687,0.1935483870967742,8277.880958030535,5.748762870586452,225.4421878604044,1364.8674374644145,-1139.42524960401,255144.0833333333,248972.1923076923,251027.2577316644,250801.815543804,0.905559132861129,0.9387207555269372,-0.0331616226658081,0.0860737466183825,25.019402868685447,-6063.25,29.774512089602688,19.440440130291982,10.334071959310702,252981.0,251223.0,252102.0,256313.5,39.259476774337074,15.579828194220324,23.90805711705591,29.14698856530234,-73.18868074228895,250926.75,256313.5,60.0,52.0,8.0,241626.34629996464,267460.0,0.0,0.0,44.65580881627056,0.1702024826701324,0.2073795340175513,0.3621351599597397,0.8704757979540224,42.16374240377258,19.35483870967742,25.195698924731182,-80.64516129032258,4465.370588235295,2.35285198008542,0.0898885789050556,0.5412586101327772,-0.4513700312277215,0.6329283064428712,-2.1520299968923826,2.784958303335254,251121.62056104225,0.8298755186721962,0.8264509849894353,3.5717330150882187,-0.8298704468466127,233945.59375,2,-0.1964583361014575,-1.1639824688328986,-3.026482448017731,-1.230471804910863,-0.6176067418782623,0.4201649339339184,1.1086543163464455,-0.3484500650164932,-2.899701842039377,-3.820071166131513
2022-01-27,238000.0,241000.0,233000.0,234604.0,233945.59375,716463,-674522.4078774247,1593961,-0.0228646473592598,-1119230809.520405,-7368419583.425802,-147798398.3789203,-21228.363862302136,252650.5873605536,43.51832059729098,939.4091172554686,250807.05,270336.1348784576,231277.9651215424,15.572995159791237,0.0851559327832747,0.0,0.0,252646.26666666663,259475.86666666664,245816.66666666663,5.406452341534692,-0.8208875092733594,0.0,1.0,233000.0,268000.0,250500.0,13.95495062838146,0.0458285714285714,8450.092862227482,6.364509345944917,-1101.3746593503747,871.6190181014566,-1972.993677451832,254261.25,248918.3076923077,248500.60269602365,249601.977355374,0.8424649895645802,0.916357321522456,-0.0738923319578759,0.0634500183153568,25.077130666478112,17192.95000000001,22.505977178472484,22.309442294873328,0.1965348835991562,248981.0,250500.0,249740.5,256313.5,19.629738387168537,16.027143265472734,21.85846618396836,34.07575188452625,-131.64846341123163,250843.0,256313.5,56.00000000000001,100.0,-43.99999999999999,241626.34629996464,266930.8,0.0,0.0,40.04239356916285,0.0,0.0934920738768513,0.2096419009313667,-2.660897173258624,42.07502386258619,4.582857142857143,12.280307219662058,-95.41714285714286,136.6617647058738,-4.3205898906190106,-0.4412523774930991,0.344756412607602,-0.7860087901007011,3.5644758535155314,-1.0087288268108,4.573204680326331,249045.4042682304,-3.4551440329218086,-3.516245696814835,-0.0068195379762991,3.4551442403236337,234107.140625,3,0.4509723267131136,3.2487222506526336,2.662175802140908,2.006564319474265,-0.5115153085316564,0.140656042694502,1.2861005049537084,1.7603118375456432,2.787187681064111,3.294724607509366
2022-01-28,235105.0,239412.0,234307.0,234766.0,234107.140625,353953,-964826.2689939772,1947914,-0.0413904109783098,-951149210.1603472,-202640604.8260645,-209488043.21593127,-24510.415087281515,252477.08636589115,43.45720779897805,940.05780302807,250185.35,270890.42202861176,229480.27797138828,16.55178612865361,0.1276431692994725,0.0,0.0,250191.16666666663,256981.76666666663,243400.5666666667,5.428329137652723,-0.6357734711709377,0.0,1.0,233000.0,268000.0,250500.0,13.989628089734271,0.0504571428571428,8115.583576004734,6.873447763532956,-2115.429173155368,274.2093798500917,-2389.6385530054595,251491.75,248778.65384615384,246387.5868966354,248503.0160697908,0.8490145124535242,0.9318434414104666,-0.0828289289569423,0.0340060963853619,25.09463075806204,14211.649999999994,15.962097364919764,23.771849116493897,-7.809751751574133,248981.0,250500.0,249740.5,256313.5,9.814869193584268,16.442507260207112,20.8746314462454,32.54202540363466,-117.45217934238768,250406.75,256313.5,52.0,96.0,-44.0,241626.34629996464,265573.568,0.0,0.0,40.17082899797868,0.0052096607668055,0.0584707144789793,0.1197807741244606,-5.346896963390071,39.14511781866649,5.045714285714285,9.661136712749617,-94.95428571428572,-4083.00294117647,-12.400746268656716,-0.8512690133954997,0.1055513274069816,-0.9568203408024814,0.3816785207238676,-0.7306473573038664,1.112325878027734,247471.9753580691,0.0690525310736323,0.0690287007831358,0.0622282840337495,-0.0690531813018964,245515.046875,4,3.072688469406984,0.2623363954422189,1.414653394413179,1.6144858524553598,3.969472115595764,1.9718265326111464,2.4680386669991066,-1.4040312328106666,-0.3484811919370543,5.997430513199035
2022-01-31,241600.0,247471.0,239427.0,246206.0,245515.046875,620779,-539294.766507652,2568693,-0.0069870615327395,199259499.8625593,8538616480.26109,233547448.0072965,30494.58499522017,252448.1033696124,44.098086210809086,940.05780302807,249938.05,270709.076488597,229167.0235114029,16.620939859774882,0.4101621192855147,0.0,0.0,248497.0333333333,255643.4333333333,241350.63333333336,5.751698444153095,0.3397071719093993,0.0,0.0,233000.0,268000.0,250500.0,14.00347005988084,0.3773142857142857,8574.52521840426,7.099306935887643,-1973.2162802885573,-175.2757521776382,-1797.9405281109196,249975.8333333333,248978.7692307692,246359.6504509992,248332.8667312877,0.8582616589478866,0.8733786715492438,-0.0151170126013571,0.0101478341260375,25.16586131728911,10704.950000000012,12.925322448123156,24.59290983860994,-11.667587390486784,248981.0,250500.0,249740.5,256313.5,4.907434596792134,15.737705762558836,25.45578216759966,29.03896800625741,-44.913942178423696,250406.75,256313.5,48.0,92.0,-44.0,241626.34629996464,264270.62528,0.0,0.0,48.55200068330266,0.3451708514714813,0.116793504079429,0.0895854308117532,-4.958191856962176,38.54085122646306,37.73142857142857,15.786666666666669,-62.26857142857143,-6015.770588235289,-6.880183965778734,-0.7945852300024812,-0.0744759840749109,-0.7201092459275702,1.906621763056613,-0.2031935332317705,2.109815296288384,247420.1769022577,4.872937307787328,4.757931050371056,4.938197937089761,-4.87294245683583,250196.859375,0,3.072688469406984,0.2623363954422189,1.414653394413179,1.6144858524553598,3.969472115595764,1.9718265326111464,2.4680386669991066,-1.4040312328106666,-0.3484811919370543,5.997430513199035
2022-02-01,249500.0,252888.0,247995.0,250901.0,250196.859375,1464513,-264230.91059103643,4033206,-0.0049545419866986,1153063647.7393365,2336223884.663366,-1892887775.264219,58177.55154969644,251138.89688486527,47.05044379017059,940.05780302807,249620.6,270127.3056193822,229113.89438061783,16.430299117446367,0.5312190564336622,0.0,0.0,248110.8333333333,255021.03333333333,241200.63333333336,5.570252541706829,0.7018875478760849,0.0,0.0,233000.0,268000.0,250500.0,14.021278692543804,0.5114571428571428,8385.272696563834,7.239595184695373,-1464.7792128825097,-433.1764443186124,-1031.602768563897,249164.0,249224.5769230769,247058.319612384,248523.09882526644,0.8517204433281226,1.0016247167723464,-0.1499042734442238,-0.0053043274984823,25.219051573651868,12251.399999999994,12.108579485688622,24.789807786924875,-12.681228301236253,248981.0,250500.0,249740.5,254350.0,2.453717298396067,14.776972375581291,28.651661219849966,27.370195781295724,7.376115271752178,249425.0,256313.5,44.0,88.0,-44.0,241626.34629996464,263019.8002688,0.0,0.0,51.55161431236102,0.5371333450197857,0.2958379524193575,0.1570340569925886,-3.663318114340973,40.664116463390094,52.77573041658068,31.85095775790785,-47.22426958341932,-5059.302941176487,-3.737679507986019,-0.5893935894918073,-0.1774595051582902,-0.4119340843335171,14.057150663532497,2.6488753061210826,11.408275357411412,247444.1259053237,1.9069397171474376,1.8889855132146136,6.939306112010901,-1.9069350573790589,247304.0,1,3.072688469406984,0.2623363954422189,1.414653394413179,1.6144858524553598,3.969472115595764,1.9718265326111464,2.4680386669991066,-1.4040312328106666,-0.3484811919370543,5.997430513199035
