Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,jpx_5108.T_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,ssx_600028.SS_2021-09-15_2023-09-15_Close_percent,jpx_9983.T_2021-09-15_2023-09-15_Close_percent,jpx_6301.T_2021-09-15_2023-09-15_Close_percent,ssx_003816.SZ_2021-09-15_2023-09-15_Close_percent,asx_EDV.AX_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent
2021-11-02,10745.0,10820.0,10450.0,10450.0,10450.0,74452,-754998.7276909648,-17827,-0.4440001318779153,-7714262.082867075,-59138773.97517864,-50670784.54665183,-2432.7690017182367,11005.479202236567,17.065933955125047,976.104575167519,11163.6,11870.284201040316,10456.915798959686,12.66050738185378,-0.0048931325686249,0.0,1.0,10900.8,11270.8,10530.8,6.788492587699986,-0.1091891891891882,0.0,1.0,10450.0,11943.0,11196.5,13.373822064566983,0.0,360.838888086534,6.233089677375096,-226.9608371589384,-159.7274541394244,-67.23338301951398,10932.25,11278.923076923076,10911.789078197486,11138.749915356424,0.8012145748987854,1.2080971659919029,-0.4068825910931174,-0.1989500531600962,23.911511176431453,201.39999999999964,-3.007048795650258,37.07410160408082,-40.08115039973108,10908.0,11351.0,11129.5,11351.0,0.0,10.339238830159475,19.59212222378792,21.157807972638675,-134.4254126003206,11699.5,11699.5,12.0,100.0,-88.0,10663.34,11351.64,0.0,0.0,28.166450272323203,0.0564849205384012,0.2589003100408509,0.362893690556082,-22.76937792285976,33.647577901667795,0.0,6.439203610764655,-100.0,-588.0772727272724,-9.090909090909092,-2.0375790720109364,-1.4223815501562285,-0.6151975218547079,-8.764007761200194,-6.617586481908074,-2.14642127929212,10942.039227003812,-2.217647609244877,-2.242607113193884,-8.212560386473433,-2.217647609244878,10727.0,1,0.383450506896145,-1.7926696400604811,-0.4706603797234976,-2.439023844316111,-1.6587629283053928,0.3684743241914532,-1.3350716277764434,-0.6825889703371644,-0.722544519118955,1.5110753692828354
2021-11-03,10700.0,10861.0,10353.0,10727.0,10727.0,35566,-738195.8930452955,17739,-0.490880397715586,-5204827.213886065,-39993251.98223022,-45108019.24800163,-708.3287396617899,10965.865180530758,21.40723235432472,1001.9783519446868,11109.95,11777.042339935026,10442.857660064976,12.008917050662244,0.2129707710050304,0.0,0.0,10838.666666666666,11198.966666666664,10478.366666666663,6.648419239758892,0.3450365436210587,0.0,0.0,10353.0,11943.0,11148.0,14.311495551285107,0.2352201257861635,375.5549992778806,6.319799574180325,-224.8899323822934,-172.7599497879982,-52.1299825942952,10879.083333333334,11244.96153846154,10883.359989244023,11108.24992162632,0.8041256988625409,1.114324272219009,-0.310198573356468,-0.2175156085220203,23.975481897571683,178.04999999999927,-11.738926890009544,26.80144537690153,-38.54037226691107,10859.5,11149.0,11004.25,11302.5,0.0,10.202887409612662,17.699497044947186,20.95848852526313,-106.65762523255596,11701.0,11701.0,8.0,96.0,-88.0,10663.34,11315.5744,0.0,0.0,38.76870231099603,0.553848183495345,0.2925262968067699,0.3075857665383505,-22.36091440735421,37.45878936477296,27.5,10.170527670527663,-72.5,-618.0397058823528,-5.613726352837659,-2.0245307223819475,-1.5428113846013722,-0.4817193377805753,-11.525817024567948,-7.5992325904400495,-3.926584434127898,10930.488837821124,2.6507177033492813,2.616194920447157,-5.779534475186654,2.6507177033492866,10914.0,2,0.383450506896145,-1.7926696400604811,-0.4706603797234976,2.5510238027338943,-0.0,0.3684743241914532,-1.3350716277764434,0.3436401348265576,1.0189245099672632,1.5110753692828354
2021-11-04,10800.0,10983.0,10651.0,10914.0,10914.0,112447,-672488.9111175847,130186,-0.4138100863800725,-1457339.183330914,62002543.42045586,-53246591.1016572,2903.003069783665,10937.292777914992,28.499753117805525,1001.9783519446868,11073.55,11698.670940298744,10448.429059701257,11.290343933043047,0.372384694133146,0.0,0.0,10816.866666666669,11173.466666666667,10460.266666666666,6.5934065934066,0.6361936810618805,0.0,0.0,10353.0,11943.0,11148.0,14.358539041228871,0.3528301886792452,371.1994993500925,6.364621711854057,-205.7872014902496,-179.3654001284485,-26.42180136180108,10847.916666666666,11222.423076923076,10888.073837052638,11093.861038542887,0.8309912647170528,1.122104063805545,-0.2911127990884923,-0.2290909305448535,24.07895814091527,126.45000000000071,-17.08171186558881,17.466792924470568,-34.54850479005938,10859.5,11149.0,11004.25,11302.5,0.0,9.60611146884994,18.91208418268631,19.624244884646195,-58.48872585411302,11701.0,11701.0,4.0,92.0,-88.0,10663.34,11257.819936,0.0,0.0,44.702377587203536,1.0,0.5367777013445821,0.362734769397401,-20.029462433827867,40.54510941443699,44.34782608695652,23.94927536231884,-55.65217391304348,-653.5897058823539,-3.313253012048193,-1.8549646581590724,-1.6052420393129123,-0.2497226188461598,-3.5674132245089183,-6.792868717253824,3.225455492744905,10930.369201059582,1.7432646592709933,1.7282441148747552,-4.137022397891965,1.7432646592709915,11200.0,3,0.383450506896145,0.7936450275830254,1.8176506971302475,0.1989980743384762,-0.240958986530245,0.2911880473843951,2.244232008398725,0.6849352411881853,2.305471898386571,4.785520402432766
2021-11-05,10869.0,11400.0,10869.0,11200.0,11200.0,202737,-622472.815072387,332923,-0.3221018718485283,7034106.700002073,83158229.62754703,-28125311.369903486,7272.946447474232,10969.472369607458,41.806002172460666,1001.9783519446868,11058.55,11655.795502285271,10461.304497714727,10.801515610731458,0.6184186397877951,0.0,0.0,10856.366666666669,11238.566666666668,10474.166666666668,7.041029687648718,0.9495464852607698,0.0,0.0,10353.0,11943.0,11148.0,14.378015200907896,0.5327044025157233,387.1795494150833,6.282588746241303,-165.66070632992887,-176.6244613687446,10.96375503881572,10847.916666666666,11200.307692307691,10936.06247750608,11101.723183836008,0.9080124110239096,1.023909472531484,-0.1158970615075744,-0.2301320166992966,24.31691153998249,-87.54999999999927,-18.494910294616936,9.148116878326457,-27.64302717294339,10876.5,11149.0,11012.75,11302.5,50.0,10.11665158882989,24.80342485574373,17.68504541993031,14.112613861347407,11720.0,11701.0,12.0,88.0,-76.0,10353.0,11257.819936,1.0,0.0,52.31359314430307,1.0,0.8512827278317817,0.5601955753277114,-15.355456837493978,42.119045795808965,67.65175718849841,46.4998610918183,-32.3482428115016,-576.4779411764703,0.0,-1.4922071428616517,-1.5826350600226604,0.0904279171610087,11.203559021534982,-3.1935831694960624,14.397142191031044,10945.778218079266,2.6204874473153783,2.586740953700861,-1.624945103205977,2.620487447315369,11700.0,4,0.383450506896145,0.925193013268256,1.756167801197023,-3.177757372949713,-1.2077195781250794,1.0224539346314572,-1.3879991943914547,-3.061228173500126,1.69013647303251,-1.5784360007465352
2021-11-08,11330.0,11786.0,11256.0,11700.0,11700.0,149281,-521637.7245063493,482204,-0.2168759381445396,16692162.885716062,137221079.7087372,-17135216.248139504,11977.02799320663,10998.99021785161,55.55312918788741,1046.7095283707888,11074.7,11720.972728807265,10428.427271192735,11.67115549508815,0.9837740880340324,0.0,0.0,10915.166666666668,11299.766666666666,10530.566666666668,7.047075170634122,1.5203241462991863,1.0,0.0,10353.0,11943.0,11148.0,14.35704804644821,0.8471698113207548,407.0615944735749,6.164241138672941,-92.44865791281154,-159.789300677558,67.34064276474646,10908.666666666666,11195.5,11053.591327120528,11146.03998503334,0.9838091922005572,0.9324512534818942,0.0513579387186629,-0.2149726244453939,24.60842029054721,-363.7000000000007,-17.09104845673746,2.060416405686812,-19.15146486242428,11069.5,11148.0,11108.75,11302.5,75.0,11.50658675173807,29.1194572308371,15.826388899368082,110.65914763797711,11738.75,11701.0,8.0,84.0,-76.0,10373.94,11257.819936,0.0,0.0,62.12782771532981,1.0,1.0,0.796020143058788,-7.3146383184724595,53.79698725743293,93.99860432658758,68.66606253401416,-6.001395673412421,-420.13676470588325,6.6447908121411,-0.829430524535616,-1.4319941529252516,0.6025636283896355,15.737658088947596,0.5926650821926693,15.144993006754929,11010.31049342959,4.464285714285721,4.367506350266304,2.7667984189723382,4.464285714285708,11800.0,0,0.383450506896145,0.6046589264120712,1.4263299040182602,1.4871914607816876,-0.0,-1.8992776020554205,1.5711900225813338,-0.3508746729613392,-0.5540175557055989,-2.662255744127592
2021-11-09,11591.0,11950.0,11591.0,11800.0,11800.0,94583,-506093.4431693019,576787,-0.1781810969599043,15658753.90204234,94700421.85170697,-5878591.303306536,7472.732066544566,11045.272687255174,63.0836942453888,1055.6557636560092,11095.15,11803.103748489257,10387.196251510744,12.761499366646785,0.997807944024678,0.0,0.0,11003.8,11389.4,10618.2,7.008487976880705,1.532417012448134,1.0,0.0,10353.0,11950.0,11151.5,14.393676516315686,0.9060738885410144,402.2554350262175,6.000205833606024,-26.05803698301679,-133.04304793864978,106.985010955633,10999.416666666666,11199.23076923077,11168.423430640449,11194.481467623464,1.084030556566024,0.9112404510731176,0.1727901054929065,-0.1873607475123847,24.808742620454925,-125.14999999999964,-14.470206632752946,-3.589160161960185,-10.88104647079276,11151.5,11151.5,11151.5,11302.5,87.5,13.128411655849549,30.193441983446903,14.80016741166146,144.15591011659876,11738.75,11701.0,4.0,80.0,-76.0,10430.4224,11257.819936,0.0,0.0,63.73536063758864,1.0,1.0,0.9504275759439272,-0.7028666160383356,53.27172010987784,90.60738885410144,84.08591678972914,-9.39261114589856,-202.86029411764684,10.167117916160956,-0.2327757391745344,-1.1921504701751082,0.9593747310005738,14.272923522561172,3.3287167702663703,10.944206752294804,11101.572632154042,0.8547008547008517,0.8510689667907911,3.645147123407999,0.8547008547008517,11910.0,1,0.383450506896145,-2.365267372054049,-1.3078352824209103,-1.718047950512542,-0.9779973279140391,-3.158830835213138,-1.7724757843099468,1.4084494509913554,-1.5320289540182728,0.2306699079898777
2021-11-10,11699.0,12159.0,11669.0,11910.0,11910.0,166229,-508807.3860264447,743016,-0.1085465389729668,16033959.058893437,42300080.01010654,12249306.078988029,2357.9940822830654,11156.168854836662,69.72706480593007,1055.6557636560092,11119.65,11900.987385512806,10338.312614487191,14.05327299893084,1.0057674281650293,1.0,0.0,11104.933333333332,11512.333333333332,10697.533333333333,7.337279527417238,1.4880543282605156,1.0,0.0,10353.0,12159.0,11256.0,16.24151839311489,0.8621262458471761,411.02989152359567,5.698859547999682,35.029293226742084,-99.42857970557142,134.4578729323135,11077.75,11212.423076923076,11282.51213361884,11247.482840392096,1.1083822744260543,0.8216764548852109,0.2867058195408436,-0.1502355067915305,25.03473738777038,-216.64999999999964,-10.599718872030898,-7.601343654691048,-2.9983752173398504,11256.0,11256.0,11256.0,11302.5,93.75,15.023791425995256,31.277650175044624,13.512289954549232,159.4711186769763,11745.25,11701.0,100.0,76.0,24.0,10521.597056,11257.819936,0.0,0.0,65.47153865877661,1.0,1.0,1.0,5.022459797137811,54.736929775247866,86.2126245847176,90.27287258846889,-13.787375415282392,50.8191176470591,8.568824065633546,0.3114411795405854,-0.8914321402319696,1.202873319772555,18.54910344955651,6.372794106124399,12.176309343432113,11200.496376412078,0.9322033898305104,0.9278851895590634,4.61133069828723,0.9322033898305052,12200.0,2,0.383450506896145,-2.6211390254656948,-0.0569948536492574,-1.9023113424402,0.7407331274620077,-0.4077344457368212,-0.7217769096600364,-2.0833446669061857,0.424328848105489,-0.0767130154877122
2021-11-11,12189.0,12292.0,11850.0,12200.0,12200.0,69306,-468352.7525422818,812322,-0.0926610540817042,16614642.050480088,100126973.13363925,22025182.643892,3237.144010160953,11302.694104857455,86.38230856541676,1081.3602280943169,11156.65,12059.57619299696,10253.723807003038,16.186331793091323,1.0777604017317013,1.0,0.0,11216.433333333334,11611.533333333336,10821.333333333334,7.0450202530216135,1.7447059816080293,1.0,0.0,10353.0,12292.0,11322.5,17.379769016685117,0.9525528623001548,414.126902371236,5.13744657502186,105.624446032376,-58.417974557981935,164.04242059035795,11185.833333333334,11227.807692307691,11423.664113062096,11318.03966702972,1.192542254748214,0.7449032932566649,0.4476389614915491,-0.1029538528175513,25.14573227992321,-204.64999999999964,-3.0063010807074497,-9.757049765019868,6.750748684312418,11322.5,11322.5,11322.5,11322.5,96.875,17.015382172781226,31.18512006305898,12.45910279576914,173.11967847937353,11745.25,11701.0,100.0,72.0,28.0,10652.58929152,11257.819936,0.0,0.0,69.60323380729632,1.0,1.0,1.0,11.30212825118493,61.56426901614235,95.25528623001549,90.69176655627815,-4.7447137699845285,299.8764705882368,11.8958084930753,0.9332397582954914,-0.5264977605264775,1.459737518821969,14.098735211637608,7.917982327227042,6.180752884410566,11395.06064002278,2.434928631402178,2.405756837200101,7.158541941150642,2.4349286314021867,12000.0,3,0.383450506896145,0.1835322132314445,1.354428470425944,0.7861657453980229,0.4901935416141469,0.6735407536281173,0.3304625035482758,0.7092327595531032,0.1408524545326486,0.2741916780482256
2021-11-12,12287.0,12287.0,11763.0,12000.0,12000.0,47928,-472926.0349850299,764394,-0.0829787483971857,12871750.328982932,-50292104.82390252,-5691186.629046619,901.84671924681,11341.845659851351,82.12762655572345,1063.6330112403114,11181.9,12147.341432713549,10216.458567286452,17.267931795375517,0.923692195237873,0.0,0.0,11336.2,11766.0,10906.4,7.582787883064874,1.272219637040484,1.0,0.0,10353.0,12292.0,11322.5,17.34052352462462,0.849406910778752,425.1142121341125,4.801180856242552,143.77592534126234,-17.97919457813308,161.7551199193954,11273.166666666666,11241.576923076924,11512.331172591004,11368.55524724974,1.1672205702291412,0.8100402308903271,0.3571803393388141,-0.0541225579362326,25.21634716278138,-351.89999999999964,3.819482454453562,-10.185598937071196,14.005081391524756,11322.5,11322.5,11322.5,11322.5,98.4375,18.492395779239,28.36272233671076,12.83414951160469,140.47805642633253,11745.25,11701.0,96.0,68.0,28.0,10816.530362368,11257.819936,0.0,0.0,63.92229531964102,0.8629010747694613,0.9543003582564872,0.9847667860854956,14.395974818160646,59.00521479531743,84.94069107787519,88.80286729753608,-15.059308922124806,479.4323529411759,9.569028487947406,1.2646807110872276,-0.1682620662037364,1.432942777290964,8.563090616624205,8.047003985106475,0.5160866315177302,11471.46376900224,-1.6393442622950838,-1.652930195121094,5.401844532279321,-1.639344262295083,12000.0,4,0.383450506896145,1.017714091813275,2.672671890901526,-0.5720205887191412,0.243904861433748,-0.1180672196558987,0.5270105018048241,-0.7042380724381303,-0.5625959307163271,1.903088636349679
2021-11-15,11988.0,12000.0,11849.0,12000.0,12000.0,41395,-431531.0349850299,805789,-0.0521599668655006,11032928.853413943,-36660224.66481459,20207774.386966616,-785.704918032787,11367.32452929979,79.73296973317068,1063.6330112403114,11213.65,12240.87797372345,10186.422026276548,18.321027920854515,0.8827534004694563,0.0,0.0,11458.0,11881.7,11034.3,7.395706056903487,1.1396034930375254,1.0,0.0,10353.0,12292.0,11322.5,17.291426074471737,0.849406910778752,397.70279092070126,4.51278182649966,172.02821339989168,20.02228701747187,152.0059263824198,11370.666666666666,11260.807692307691,11587.35714603854,11415.328932638648,1.1953252400797243,0.8202572929878601,0.3750679470918644,-0.0062606320913703,25.168984192844903,-353.64999999999964,10.531562721642691,-8.681308768483087,19.21287149012577,11322.5,11322.5,11322.5,11322.5,99.21875,19.86390841380693,27.5878693741932,12.483528063761913,115.38158185317228,11745.25,11701.0,92.0,64.0,28.0,10964.0773261312,11257.819936,0.0,0.0,63.92229531964102,0.8629010747694613,0.908600716512974,0.9543003582564872,16.749312431656566,59.416351574944734,84.94069107787519,88.37888946192193,-15.059308922124806,559.7941176470595,10.80332409972299,1.506993047813362,0.1667889565996832,1.3402040912136788,3.2549846110622664,7.088600110297634,-3.8336154992353673,11567.392441450847,0.0,0.0,5.401844532279321,-0.0,11675.0,0,0.383450506896145,-0.8059582752933494,-0.3699112418901791,0.0522818019700395,-0.2433114130688523,-0.3940121623300001,-0.0327681497003595,-0.0,0.56577898023599,-0.7727801533975054
2021-11-16,11970.0,12086.0,11566.0,11675.0,11675.0,83277,-479895.7542157992,722512,-0.0306456717612485,5590364.017211952,-61505577.77057291,16926370.100623082,-2255.4187500000003,11404.113916933944,73.75382597858761,1063.6330112403114,11233.0,12279.50026278066,10186.49973721934,18.63260505262457,0.7111800711953767,0.0,0.0,11578.233333333334,12016.933333333332,11139.533333333333,7.578012765332646,0.6102879720385997,0.0,0.0,10353.0,12292.0,11322.5,17.261639811270364,0.6817947395564724,409.9325118286312,4.479506574189673,166.2768355153421,49.27319671704592,117.00363879829618,11438.583333333334,11272.26923076923,11600.84066203261,11434.563826517267,1.1335182937402462,0.8040575689266516,0.3294607248135945,0.0332331199479676,25.244466859526703,-546.0,16.7099047888087,-5.520327470836616,22.23023225964532,11471.5,11322.5,11397.0,11322.5,99.609375,19.94778838289864,25.04988894417748,16.34180913668158,79.75099660855595,11668.5,11701.0,88.0,60.0,28.0,11096.86959351808,11257.819936,0.0,0.0,55.40056825161125,0.6572449803277356,0.7943490432888861,0.8857500393527825,15.939438303694368,54.08144490327848,68.17947395564724,79.3536187037992,-31.82052604435276,562.0264705882364,7.504604051565378,1.4541598441187469,0.424263134103496,1.029896710015251,2.852698789377108,6.241419846113528,-3.3887210567364203,11583.65488837566,-2.708333333333335,-2.7456846233038235,2.547211242863412,-2.7083333333333286,11500.0,1,0.383450506896145,0.6906206352082052,1.278873256235585,-0.940921524133728,0.243904861433748,0.1318516750473009,-1.2454867041158764,-1.7730370935382354,-0.281294394182126,-0.951858871150634
2021-11-17,11553.0,11713.0,11500.0,11500.0,11500.0,76396,-556291.7542157992,646116,-0.0616130546531315,2881840.586181674,-61198884.75836431,506639.5956517841,-3400.540805674518,11437.370585211278,67.69326927847999,1047.689904005446,11248.0,12300.759611687296,10195.240388312704,18.719054261865143,0.6196854425276206,0.0,0.0,11670.633333333337,12079.833333333334,11261.433333333334,7.012472902070435,0.2915037471489073,0.0,0.0,10353.0,12292.0,11322.5,17.238620199146514,0.591542031975245,390.239260645768,4.475148094025558,145.91576354864085,68.6017100833649,77.31405346527592,11506.333333333334,11276.46153846154,11585.326714027591,11439.410950478952,1.1187442289935363,0.9255771006463528,0.1931671283471838,0.0622826241697072,25.12839621454589,-798.0,19.80842813885125,-1.4214230258988314,21.229851164750084,11580.5,11322.5,11451.5,11322.5,99.8046875,19.77077130795456,24.07296525636451,16.912916434529453,45.22386779505959,11671.5,11701.0,84.0,56.00000000000001,28.0,11216.382634166272,11257.819936,0.0,0.0,51.42508737474645,0.5613041148040049,0.6938167233004006,0.798922161034087,13.947519813925284,48.88702763519434,59.154203197524495,70.7581227436823,-40.84579680247551,501.7764705882364,7.607373444371666,1.2755531222744607,0.594521131737689,0.6810319905367718,1.8503799892725727,5.363211874745337,-3.512831885472764,11577.156228674326,-1.498929336188437,-1.5102768185757398,1.0101010101010166,-1.4989293361884393,11399.0,2,0.383450506896145,0.4034722206832839,-1.7243695449089105,0.4221608522900908,-0.0,-1.250988665709258,-1.4935321338915202,0.3610082285098741,0.7052125665199327,-1.6817774486368506
2021-11-18,11251.0,11700.0,11251.0,11399.0,11399.0,42951,-570927.6183583381,603165,-0.0546318100625594,1850427.5024414351,-136944425.04249027,3896463.4748154986,-1522.343881761475,11451.386593107463,66.76394066155677,1038.4884535441806,11269.4,12316.149903272022,10222.650096727975,18.57685241933062,0.5619059049324415,0.0,0.0,11730.7,12151.6,11309.8,7.17604235041388,0.1059634117367553,0.0,0.0,10353.0,12292.0,11322.5,17.20588496281967,0.5394533264569366,396.1153345811912,4.574525208778049,120.24351897588532,78.93007186186898,41.31344711401633,11585.416666666666,11275.653846153846,11556.661065715656,11436.41754673977,1.085282222612977,0.8471953578336557,0.2380868647793212,0.081190529193833,25.12528472236304,-542.3999999999996,22.01750262183569,3.079956187040349,18.93754643479534,11771.5,11322.5,11547.0,11322.5,99.50475271071596,18.70879346066177,22.11504879286972,20.04777137992783,25.066649596783368,11671.5,11701.0,80.0,52.0,28.0,11216.382634166272,12292.0,0.0,1.0,49.22941211986783,0.5083155604914954,0.575621551874412,0.6879291061545662,11.639145837191858,46.095466067794334,53.94533264569365,60.42633659962178,-46.054667354306346,393.6617647058829,9.08133971291866,1.0514089616303286,0.6858986977162169,0.3655102639141117,-2.307901046719817,3.828989290452306,-6.136890337172123,11569.70929782648,-0.8782608695652172,-0.8821403114563253,0.1229688186209942,-0.8782608695652243,11093.0,3,0.383450506896145,-1.7480417994687087,-0.4835606988962837,0.3678452625478741,-0.72992690015991,-1.2268168758051132,0.6738494845960616,-0.0,0.2801053906934214,0.677554772483532
2021-11-19,11390.0,11425.0,11009.0,11093.0,11093.0,158469,-665399.522204492,444696,-0.0316820001529646,-5341278.42647877,-67859328.9539279,422625.412907958,-4631.236564221881,11445.204822522524,61.40681910155786,1038.4884535441806,11288.5,12307.365741891435,10269.634258108565,18.05139286692537,0.4040599796607788,0.0,0.0,11732.633333333331,12142.033333333333,11323.233333333334,6.978825441290526,-0.2811838462791082,0.0,1.0,10353.0,12292.0,11322.5,17.176772821898393,0.3816400206291903,398.10380112307206,4.824730862501023,74.34938412286101,78.0139343140674,-3.664550191206388,11615.916666666666,11261.53846153846,11485.328594067094,11410.979209944231,1.051773892378204,0.8945849601086403,0.1571889322695637,0.087029287066661,25.18970750753105,-374.5,24.546248022717524,7.706322462535348,16.839925560182177,11650.5,11322.5,11486.5,11322.5,95.47234356286526,17.77672720593747,20.4550888343324,22.90946439274331,-17.604286261002773,11658.25,11701.0,76.0,48.0,28.0,11216.382634166272,12271.18,0.0,0.0,43.209902758437,0.3630458544982613,0.4775551765979205,0.582331150590911,7.602992513485756,43.17129612274057,38.16400206291903,50.42117930204572,-61.83599793708097,248.9441176470591,3.411951151300457,0.6515600699549813,0.6790309721639698,-0.0274709022089885,5.65244048659856,4.193679529681557,1.4587609569170032,11565.398369160324,-2.6844460040354456,-2.721135349811909,-2.564778216952135,-2.6844460040354363,11510.0,4,0.383450506896145,0.3476513768808758,1.1939517961118469,1.2565363302895491,2.4509824940911216,-0.4050314666024803,-2.342700106416132,1.4388385883405022,-0.4189809416652394,3.431147129307476
2021-11-22,11389.0,11623.0,11000.0,11510.0,11510.0,134829,-579481.2027823412,579525,0.0243489865389708,3453717.4915896254,43665309.3918964,7765774.224841888,814.379113843801,11484.633048230153,68.02271628016057,1077.52655731484,11315.5,12327.772394170654,10303.227605829346,17.891783733297753,0.5960709790764136,0.0,0.0,11712.333333333332,12131.033333333333,11293.633333333331,7.14972820673364,0.258379109943476,0.0,0.0,10353.0,12292.0,11322.5,17.13578719455614,0.5966993295513151,420.5934210107649,4.433920640323673,70.81011169815065,76.57316979088405,-5.763058092733402,11665.583333333334,11262.115384615385,11489.124194979848,11418.314083281695,1.0804036458333333,0.8601888020833334,0.2202148437499999,0.0909225246684748,25.346459672050432,-115.5,27.31964191537768,12.349638967883196,14.970002947494478,11646.0,11322.5,11484.25,11322.5,84.7188745477343,16.71771497299203,21.67818765692424,20.43559688362438,9.704561270323186,11658.25,11701.0,72.0,44.0,28.0,11216.382634166272,12220.6928,0.0,0.0,51.85022632681872,0.4242491577143726,0.4318701909013764,0.4950156397912362,7.023384516235249,47.23391340841959,59.66993295513152,50.59308922124806,-40.330067044868485,136.18235294117585,5.460875939160711,0.6201450685423725,0.6672537914396504,-0.0471087228972778,9.081632124134716,5.171270048572189,3.910362075562527,11564.586716885016,3.7591273776255374,3.690194397726998,1.0979358805445871,3.759127377625532,11097.0,0,0.383450506896145,0.4687091746345686,0.5487720635294835,0.1551310068797562,-1.1961696420150505,0.4744381974308567,0.411239338094532,1.77305501567605,-0.701270493221898,-0.2026654248505082
2021-11-23,11099.0,11499.0,11043.0,11097.0,11097.0,51566,-618834.2027823412,527959,0.0003040764682298,-82064.7214946067,-35814296.24170966,8064271.0634505,3218.1107937684733,11495.660219804377,64.89656454460882,1038.8629197674004,11325.2,12325.118116647553,10325.281883352449,17.658286240376363,0.3858906563443954,0.0,0.0,11655.6,12084.0,11227.2,7.350972922886847,-0.1519607843137264,0.0,1.0,10353.0,12292.0,11322.5,17.121110443965666,0.3837029396596184,425.2340789096885,4.723320113808244,34.28435567653287,68.11540696801382,-33.83105129148095,11657.0,11251.807692307691,11428.79739575218,11394.513040075646,1.102080943798132,0.8844830411273145,0.2175979026708175,0.0860289231248473,25.487990349262365,374.7999999999993,27.43544112408048,16.575767856340015,10.859673267740458,11646.0,11322.5,11484.25,11322.5,42.35943727386715,15.734346470971264,19.93998707602518,18.79702972403117,-18.386639357176744,11658.25,11701.0,68.0,40.0,28.0,11216.382634166272,12147.451232,0.0,0.0,44.61091569732511,0.0530820810868682,0.2801256977665007,0.3965170217552659,3.863526225527441,42.38533167222278,27.17854966483852,41.67082822762968,-72.82145033516149,37.15294117646954,-0.9196428571428572,0.3008847816133199,0.5939799894743842,-0.2930952078610643,4.4902119406714815,5.035058426992047,-0.5448464863205658,11536.370506481437,-3.5881841876629017,-3.654142121536452,-2.5296442687747,-3.588184187662904,11093.0,1,0.383450506896145,0.4687091746345686,0.5487720635294835,1.084153810759844,-0.2421404414560299,0.4744381974308567,0.411239338094532,1.393735892815556,1.1299381942779263,-0.2026654248505082
