Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_MIN.AX_2021-09-15_2023-09-15_Close_percent,jpx_8604.T_2021-09-15_2023-09-15_Close_percent,ssx_688041.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,jpx_8308.T_2021-09-15_2023-09-15_Close_percent,jpx_4452.T_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,jpx_8725.T_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent
2022-04-13,1800.0,1797.0,1689.0,1689.0,1577.73681640625,3511891,-16813726.16905959,41796817,0.0035555668063241,-18697511.43667125,12301.06515264853,-2510.9646416261303,-137147.2236119007,1746.688372043128,39.451859745847806,931.0978933364302,1738.15,1784.67859335935,1691.62140664065,5.353806444708454,-0.0281698462320193,0.0,1.0,1743.5333333333335,1785.8333333333333,1701.2333333333331,4.852215806981998,-0.1446020488573652,0.0,1.0,1654.0,1800.0,1727.0,8.399735350804015,0.2397260273972602,52.493543254236286,2.0405022594093447,-18.780995383237723,-23.75803665241972,4.977041269181996,1743.6666666666667,1731.576923076923,1740.2834646232127,1759.0644600064504,0.933115823817292,0.9543230016313212,-0.0212071778140293,-0.2033116087261567,23.94588897718804,21.84999999999991,-37.86174819826692,-56.31331833812104,18.45157013985412,1743.0,1704.0,1723.5,1830.5,78.00775369136247,16.60734454921805,19.08975661650513,15.481656237634931,-70.2698296241955,1822.5,1858.5,36.0,20.0,16.0,1655.2404558815006,1795.767936,0.0,0.0,37.46884797407997,0.0,0.5982445374422762,0.8123576146007618,-11.841762116812514,44.43972594801534,0.0,43.02325581395346,-100.0,-6.511764705882342,-3.098106712564544,-1.0676695374295069,-1.3398338853793903,0.2721643479498834,11.721853598056938,8.841471925377974,2.880381672678965,1744.598361009792,-3.979533826037518,-4.060882792975828,-14.30745814307458,3.979537141492301,1578.6710205078125,2,-2.068951121934248,-4.462473760454898,2.733834057723058,-0.12192523300805393,0.8866340788078162,-0.4808659194156632,-1.0995736353471557,1.89573378791026,-0.4796174715672805,-3.837116316000305
2022-04-14,1695.0,1702.0,1669.0,1690.0,1578.6710205078125,3544412,-15847068.350877771,45341229,0.0195236454248568,-15520093.802861072,-53534.9727966162,-4047.711390844837,-137658.36333955018,1743.579443845827,38.7349095027335,931.0978933364302,1738.45,1783.6361704507003,1693.2638295492998,5.198443492847108,-0.0361153591546414,0.0,1.0,1738.6666666666663,1781.8666666666668,1695.4666666666665,4.969325153374252,-0.0632716049382691,0.0,1.0,1666.0,1800.0,1733.0,7.708015761166556,0.1791044776119403,50.54418892881266,2.1391844061497824,-21.401027091174456,-23.28663474017067,1.8856076489962128,1737.8333333333333,1731.6923076923076,1732.5475469888722,1753.948574080047,0.9186046511627908,1.069767441860465,-0.1511627906976743,-0.1955606152658366,23.91243782490437,10.549999999999956,-35.7163080247945,-51.33272193999616,15.616413915201656,1733.0,1704.0,1718.5,1830.5,39.00387684568123,15.56350843973078,18.228984359024224,17.516351398814116,-259.57972805933287,1818.25,1858.5,32.0,16.0,16.0,1658.1356467638705,1795.767936,0.0,0.0,37.68594418535746,0.0183375642194052,0.30877790507671,0.6128667710981985,-13.600833937748757,46.37112351263544,16.40625,27.174176356589125,-83.59375,-12.55294117647054,-3.977272727272727,-1.220162746356425,-1.3158996575747972,0.0957369112183721,9.531365129176294,8.979450566137638,0.5519145630386557,1741.3285338556966,0.0592066311426942,0.0591891109319675,-14.256722475900563,-0.0592116563325504,1558.120361328125,3,0.0,-0.372161669968392,-0.5621333718118677,-0.12192523300805393,-1.2779565422654144,-0.5705963313928066,-0.7049321062053906,-1.3043342047459845,-0.9546494375895804,-1.960786005987572
2022-04-19,1710.0,1717.0,1656.0,1668.0,1558.120361328125,2528455,-17380721.383664656,42812774,-0.0129197524074353,-21249510.40245235,2412.5404644338146,-3542.84948642553,-30816.27187755088,1740.7720839816395,34.848175938567024,918.977092358086,1735.85,1790.065403715178,1681.6345962848218,6.2465539897085725,-0.1257446717214488,0.0,1.0,1733.1,1778.9,1687.3,5.285326870924941,-0.210698689956331,0.0,1.0,1656.0,1800.0,1728.0,8.295647665408879,0.0833333333333333,51.589770035931394,2.544310176346257,-24.96485789264989,-23.622279370666515,-1.3425785219833737,1731.0833333333333,1730.1538461538462,1722.6171551444304,1747.5820130370803,0.9081967213114754,1.0491803278688523,-0.140983606557377,-0.1940905818183667,23.829266721014385,-4.849999999999909,-34.21914318280579,-46.77214456470945,12.553001381903664,1726.5,1704.0,1715.25,1826.0,19.501938422840617,15.001363666065329,18.752940312814488,16.073569207979485,-248.8090082286717,1816.0,1858.5,28.000000000000004,12.0,16.000000000000004,1658.1356467638705,1800.0,0.0,1.0,34.82168105929806,0.0,0.0061125214064684,0.3043783213084849,-15.97576433190254,41.43767539758193,8.51063829787234,8.30562943262409,-91.48936170212764,-23.40000000000009,-4.631217838765009,-1.4285371276661327,-1.3384271515930644,-0.0901099760730683,5.631086992206693,8.30977785135145,-2.6786908591447576,1734.795991239399,-1.3017751479289963,-1.3103224998427088,-15.372907153729075,1.3017695842086852,1588.0123291015625,1,1.6891776744972304,0.5964783475058084,-1.291218983236945,-0.12192523300805393,0.6435079464336013,-0.5412204579025115,-0.466436353205097,0.3450038270732989,-1.2089385880408514,0.1479323749000798
2022-04-20,1673.0,1727.0,1657.0,1700.0,1588.0123291015625,23673591,-11969614.869378945,66486365,0.0936234412722187,90008264.22646941,1626.284749111362,-6117.753740171032,421254.8126942233,1724.3056571941306,52.44351406446252,918.977092358086,1735.1,1790.841905241925,1679.358094758075,6.425209525897643,0.1851560791861824,0.0,0.0,1728.0666666666664,1776.9666666666667,1679.1666666666663,5.659503877165244,0.2130197682344933,0.0,0.0,1656.0,1800.0,1728.0,8.29923347357501,0.3055555555555556,53.43079303233826,2.7146380854017216,-24.91982666425997,-23.881788829385208,-1.038037834874764,1728.5,1728.5,1719.137592814518,1744.057419478778,0.8674121405750799,1.0782747603833869,-0.2108626198083067,-0.1930359310756204,23.87412797992276,-6.099999999999909,-32.57202845374828,-42.63505042473926,10.06302197099098,1726.5,1700.0,1713.25,1826.0,9.750969211420308,14.743637927417184,18.340226826816515,14.5885808192095,-160.86395873629908,1816.0,1858.5,24.0,8.0,16.0,1658.1356467638705,1797.12,0.0,0.0,41.75589830520124,0.4786825262997355,0.1656733635063802,0.1601879299965195,-16.046212732435137,42.761669805583495,31.20567375886525,18.707520685579173,-68.79432624113475,-32.75588235294117,-1.7908723281340264,-1.4288421003769136,-1.3565101413498342,-0.0723319590270794,34.57366491352975,13.562555263787113,21.01110964974264,1732.7290000202345,1.918465227817756,1.9002947125614789,-13.74936580416033,-1.9184633302627527,1552.5155029296875,2,2.405507604322821,0.4216650274482987,-0.7844752078299848,-0.12192523300805393,0.9067326703136444,-2.583894200036937,-2.099299500849554,1.5331197258052214,-0.2596734440624573,1.777776082356766
2022-04-21,1700.0,1710.0,1662.0,1662.0,1552.5155029296875,3057205,-15026819.869378945,63429160,0.0403807982236288,60553685.0512595,-9420.369258849178,-3496.394277693796,385832.0879813796,1722.0319706184778,51.33249206248351,898.4352514700819,1729.5,1790.719278009462,1668.280721990538,7.079419255213872,-0.0512969296172302,0.0,1.0,1721.4333333333336,1771.9333333333332,1670.9333333333332,5.867203686850105,-0.0884488448844868,0.0,1.0,1656.0,1797.0,1726.5,8.152645273200347,0.0425531914893617,52.88771372910444,3.1009078322955044,-27.631898190002858,-24.63181070150874,-3.000087488494117,1722.9166666666667,1725.1923076923076,1710.3471939199767,1737.9790921099795,0.9070866141732284,1.0645669291338582,-0.1574803149606298,-0.1961347282434811,23.83369749507079,20.5,-34.57356214565883,-39.63372459242818,5.060162446769347,1726.5,1700.0,1713.25,1826.0,4.875484605710154,14.504321170101043,17.168892437636902,13.656852626083754,-178.2510593803299,1816.0,1858.5,20.0,4.0,16.0,1658.1356467638705,1794.2976,0.0,0.0,36.75519263637212,0.1334740711924499,0.2040521991640618,0.1252793613589702,-17.684584409076038,37.23544723429571,4.25531914893617,14.657210401891229,-95.74468085106383,-37.752941176470586,-3.875072296124928,-1.5898866859472154,-1.4031854502693104,-0.1867012356779049,26.83887855134652,16.217819921298993,10.621058630047523,1725.7924273218507,-2.235294117647057,-2.2606554628913145,-15.677321156773216,2.235299154884885,1577.73681640625,3,-0.7042294173173644,-1.0586296582310126,-0.6032208401782384,-0.12192523300805393,0.5882318241187221,-0.8570844925411478,-3.4994182524476543,0.3515884967940508,1.3209012020819273,1.2066353291880745
2022-04-22,1650.0,1697.0,1630.0,1689.0,1577.73681640625,13071287,-5077034.242513271,76500447,0.1596033184029161,102320979.90107957,-11532.91179361298,-4526.430721987544,144011.90426842216,1713.9535304268336,44.549416971570096,898.4352514700819,1726.45,1789.3355309272315,1663.5644690727686,7.284952466301539,0.2022367510633277,0.0,0.0,1714.2333333333336,1769.6333333333332,1658.8333333333333,6.463530830108693,0.2722623345367035,0.0,0.0,1630.0,1797.0,1713.5,9.673028468823308,0.3532934131736527,54.29894235619399,3.2383910800221223,-27.2880009729638,-25.16304875579976,-2.124952217164047,1717.8333333333333,1724.1923076923076,1707.0630102399805,1734.351011212944,0.8584070796460177,1.0781710914454277,-0.2197640117994099,-0.1985584721291387,23.76037292086745,18.549999999999955,-35.85170720088572,-37.53272904005101,1.6810218391652896,1713.5,1700.0,1706.75,1819.0,2.437742302855077,13.684792270550224,15.664974522250091,16.64423985655864,-160.3558119966339,1805.0,1858.5,16.0,96.0,-80.0,1658.1356467638705,1791.531648,0.0,0.0,42.06433431220761,0.4999744647839013,0.3707103540920289,0.246811972254157,-17.402190219876967,43.23533814441451,35.32934131736527,23.59677807505554,-64.67065868263474,-48.37352941176459,-3.4857142857142858,-1.5733839803212346,-1.4372251562796954,-0.1361588240415392,31.86300850742125,19.34685763852345,12.516150868897803,1723.972390119538,1.6245487364620947,1.6114941392405768,-14.30745814307458,-1.6245450321731738,1559.988525390625,4,3.1468579571099298,2.175665595712587,0.3868479278525427,-0.12192523300805393,-0.1314939324474835,1.0232342347359236,0.6112684264515593,-0.2016108082117682,-0.8923838782833826,2.595420936543107
2022-04-25,1650.0,1687.0,1654.0,1670.0,1559.988525390625,10247778,-5387572.969785999,66252669,0.1542905344112903,59888299.629496776,2254.1471917131694,-4619.996989669316,97069.5095029849,1708.771829969559,38.82997333506861,888.3285198076003,1722.95,1790.0781610056451,1655.821838994355,7.792235526932887,0.1056051647568056,0.0,0.0,1707.4666666666667,1763.1666666666663,1651.7666666666669,6.5242854911759895,0.1636744464392565,0.0,0.0,1630.0,1797.0,1713.5,9.692678255317915,0.2395209580838323,52.3690481205746,3.472154753041424,-28.223260977016253,-25.77509120004305,-2.4481697769731987,1711.5833333333333,1724.6923076923076,1701.3610086645986,1729.5842696416148,0.8967551622418879,1.1002949852507375,-0.2035398230088496,-0.2021586384744173,23.676831873817427,25.049999999999955,-36.29768197212312,-36.35736003143831,0.0596780593151891,1713.5,1715.0,1714.25,1816.5,1.2188711514275383,12.923801149538749,14.929278193407008,15.862552906384458,-136.85827678914416,1775.75,1830.5,12.0,92.0,-80.0,1658.1356467638705,1785.07038208,0.0,0.0,39.54838049649366,0.3262932710960405,0.3199139356907972,0.2982254963156293,-17.95336616809943,40.51022524903467,23.95209580838324,21.178918758228203,-76.04790419161677,-46.2705882352941,-4.297994269340974,-1.63179449954551,-1.4761390249328583,-0.1556554746126517,31.68742065026248,21.81497024087125,9.872450409391227,1720.6881331891484,-1.1249259917110677,-1.131301139699925,-15.27143581938103,1.1249208886467983,1544.1083984375,0,3.1468579571099298,2.175665595712587,1.4174716776076082,-0.12192523300805393,3.414311707433768,0.3329298358222274,1.3261664343275754,3.269624072368643,1.352754208637279,2.595420936543107
2022-04-26,1671.0,1692.0,1646.0,1653.0,1544.1083984375,13936720,-15082682.53500339,52315949,0.0740605520817975,17486508.253854387,-495.0949721311758,-4804.422086954126,-257150.7206900586,1700.5258013761272,30.09198873453124,888.3285198076003,1719.95,1793.6316802197116,1646.2683197802885,8.567886301312427,0.0456808273076719,0.0,0.0,1697.7,1754.0,1641.4,6.632502797903039,0.1030195381882763,0.0,0.0,1630.0,1797.0,1713.5,9.70958458094712,0.1377245508982036,51.73214330851713,3.841014753416983,-29.99050729384317,-26.61817441880308,-3.3723328750400867,1703.6666666666667,1723.5,1693.9208534854297,1723.9113607792729,0.8846715328467153,1.0992700729927007,-0.2145985401459854,-0.2079129735535232,23.560537678467654,22.049999999999955,-37.79124260893322,-35.97812673146802,-1.8131158774651936,1713.5,1715.0,1714.25,1816.5,0.6094355757137693,12.46779982839162,13.99874379528597,15.95783921453744,-127.19469371829832,1775.75,1830.5,8.0,100.0,-92.0,1658.1356467638705,1778.8675667968,0.0,0.0,37.39330494823931,0.177524207303778,0.3345973143945733,0.3417405347257998,-19.076609136307667,44.129603873982056,13.77245508982036,24.3512974051896,-86.22754491017965,-45.37352941176459,-5.434782608695652,-1.739678035434857,-1.5288468270332582,-0.2108312084015988,34.19099188008135,24.290174568713272,9.900817311368076,1712.3309380614492,-1.017964071856292,-1.0231807589776487,-16.13394216133942,1.0179643436254509,1540.3719482421875,1,3.9711193308015,9.934108970411714,0.6499907384981185,-0.12192523300805393,3.0591463307987965,1.5119571344920502,-1.3050310180122011,4.680180614811036,0.2900884799989143,7.21003181654774
2022-04-28,1609.0,1649.0,1574.0,1649.0,1540.3719482421875,17123948,2041265.4649966096,35192001,0.1883342197679903,5203322.5033037625,-25184.028823259683,-6714.972272426016,-183308.0631332616,1687.952579904033,26.60855753337482,888.3285198076003,1715.25,1794.2509493613832,1636.2490506386168,9.211595902799376,0.0807012413423984,0.0,0.0,1684.0666666666664,1742.3666666666668,1625.7666666666669,6.923716400775895,0.199256718124641,0.0,0.0,1574.0,1797.0,1685.5,13.001020259437398,0.336322869955157,54.458928977665416,4.195032242642413,-31.35241814270944,-27.56502316358436,-3.787394979125086,1695.9166666666667,1720.7692307692307,1687.0099529492095,1718.3623710919192,0.7814207650273224,1.1434426229508197,-0.3620218579234973,-0.214941868348458,23.5975677839088,48.75,-40.42688496286946,-36.14558963889843,-4.28129532397103,1685.5,1687.0,1686.25,1803.5,0.3047177878568846,13.777751195821862,12.551794285660394,23.72880018953249,-172.88981551680513,1760.25,1830.5,4.0,100.0,-96.0,1658.1356467638705,1772.912864124928,0.0,0.0,36.88401195306578,0.1423667196002511,0.2153947326666899,0.2899686609173535,-20.13604287765273,50.688447679806806,33.63228699551569,23.78561263123974,-66.3677130044843,-58.28235294117667,-5.3386911595866815,-1.824552182365749,-1.5879878980997564,-0.2365642842659925,37.41531392616103,26.915202440202822,10.500111485958207,1704.6327290309246,-0.2419842710223885,-0.2422775261424981,-16.336884830035515,0.2419810810622777,1572.132080078125,3,-3.461534021609822,-4.793656468281824,-3.842163819273708,-0.12192523300805393,1.4624012934392852,-2.0780735278886766,-1.5530967699364595,0.2126400082234028,-2.916991578224355,1.9166628519694056
2022-04-29,1650.0,1689.0,1652.0,1683.0,1572.132080078125,7100222,6838712.762293907,42292223,0.2173666881731382,38946783.28854608,30745.51753452216,-4415.921456744837,104959.0691588552,1685.991960253332,31.51437185383857,906.644571762396,1711.4,1788.7909555439126,1634.0090444560876,9.044169164884009,0.3165160269672234,0.0,0.0,1676.9666666666667,1734.7666666666669,1619.1666666666663,6.893398795444177,0.5521914648212222,0.0,0.0,1574.0,1797.0,1685.5,13.030267617155545,0.4887892376681614,53.01303607989887,4.353267050438278,-29.349899085351808,-27.921998347937848,-1.4279007374139605,1689.1666666666667,1719.5384615384614,1686.3930371108695,1715.7429361962215,0.8806366047745358,1.0782493368700266,-0.1976127320954908,-0.2183537750301007,23.55099421626793,46.59999999999991,-41.11005880821055,-36.50651304000328,-4.603545768207276,1650.5,1687.0,1668.75,1803.5,2.853152399773762,13.737821816417563,17.217531429973825,22.462766844080573,-68.36240537872051,1760.25,1830.5,52.0,96.0,-44.0,1658.1356467638705,1760.9780922774323,0.0,0.0,43.88065981981044,0.6253589532891681,0.3150832933977325,0.2883584468196652,-18.946630429947227,56.03459221973667,48.87892376681614,32.094555284050706,-51.12107623318386,-60.82352941176464,-4.591836734693878,-1.7106233379238112,-1.6125149860645671,-0.0981083518592438,31.506541023920708,27.833470156946404,3.673070866974303,1703.4087802227343,2.061855670103085,2.040887163120697,-14.61187214611872,-2.061848235562905,1550.647216796875,4,-5.947952183629568,-0.6706792202134011,-3.842163819273708,-0.12192523300805393,-3.180222609864103,-2.0780735278886766,-1.5530967699364595,-4.901429898300052,-2.916991578224355,-4.078160777977828
2022-05-03,1664.0,1680.0,1646.0,1660.0,1550.647216796875,4787337,5993888.585823319,37504886,0.1970617750969328,17653135.5330395,-5326.552110285948,-4355.14126957266,80972.2354227539,1683.7974705210922,31.068438425269136,894.2543013223872,1706.95,1785.4088427138704,1628.4911572861297,9.192869470560982,0.2007985436949353,0.0,0.0,1670.6666666666667,1721.0666666666668,1620.2666666666669,6.033519553072636,0.3941798941798936,0.0,0.0,1574.0,1797.0,1685.5,13.064237382465802,0.3856502242152466,51.41173247190898,4.604488816962303,-29.281259948272464,-28.19385066800477,-1.087409280267693,1681.0,1715.1538461538462,1682.3325698630438,1711.6138298113162,0.885676741130092,1.085413929040736,-0.1997371879106438,-0.2213431032674528,23.52076715492116,52.04999999999996,-40.942520716671496,-37.08720333910072,-3.8553173775707776,1650.5,1685.5,1668.0,1802.0,6.088692860718602,13.832520491894352,16.348617396250972,22.147523307282807,-82.52516010978943,1759.5,1830.5,48.0,92.0,-44.0,1658.1356467638705,1749.7594067407863,0.0,0.0,40.60175339237716,0.3990096543669983,0.3889117757521392,0.3064632672721872,-18.933702993335142,54.05364477452744,38.56502242152467,40.35874439461881,-61.43497757847533,-60.02647058823527,-5.5745164960182025,-1.710739854883058,-1.6321599598282654,-0.0785798950547926,24.549016496807383,27.176579424918604,-2.627562928111221,1702.4962634387646,-1.3666072489601944,-1.376031284021728,-15.778792491121262,1.3666067599219929,1508.6116943359375,1,0.3759372831021608,1.6140410689191498,-3.842163819273708,-0.12192523300805393,-3.180222609864103,-2.0780735278886766,-1.5530967699364595,-4.901429898300052,-2.916991578224355,-0.4198168881230373
2022-05-04,1629.0,1656.0,1615.0,1615.0,1508.6116943359375,3592922,2400966.585823319,33911964,0.1756904122952852,-7966096.685966141,-31381.143258885106,-7647.274295125745,-162822.5824259605,1677.8534184722698,26.16692839344158,870.0124678528043,1701.15,1788.3079600495553,1613.992039950445,10.246945895371388,0.005782375178251,0.0,0.0,1664.8333333333333,1716.0333333333335,1613.6333333333334,6.150765842426676,0.0133463541666656,0.0,0.0,1574.0,1797.0,1685.5,13.108779355142108,0.1838565022421524,50.77055922471808,5.09564919955087,-32.48353686425571,-29.05178790725496,-3.4317489570007496,1669.0,1709.9615384615386,1671.973712961037,1704.4572498252928,0.8159268929503917,1.1488250652741514,-0.3328981723237597,-0.2285482051526499,23.50407498962861,-12.150000000000093,-43.20670030296432,-38.08582079689612,-5.120879506068206,1650.5,1685.5,1668.0,1802.0,4.226111770756028,14.562176036110728,15.334975644632603,25.045566519917934,-126.9083279068084,1759.5,1830.5,44.0,100.0,-56.0,1658.1356467638705,1739.2138423363392,0.0,0.0,35.078815547769764,0.0188846172572002,0.3477510749711223,0.3505820480403314,-20.72569278235945,53.278629227007926,18.385650224215247,35.276532137518664,-81.61434977578476,-63.48235294117649,-8.186469584991473,-1.9057994483337897,-1.6868878575293702,-0.2189115908044194,17.47208902930682,25.235681345796248,-7.763592316489429,1697.558936672296,-2.7108433734939763,-2.748264569383174,-18.061897513952307,2.7108372559278138,1495.533935546875,2,0.7547118092753777,3.28103238460362,-3.842163819273708,-0.12192523300805393,-3.180222609864103,-2.0780735278886766,-1.5530967699364595,-4.901429898300052,-2.916991578224355,0.501675747703402
2022-05-05,1619.0,1634.0,1601.0,1601.0,1495.533935546875,5773168,-3372201.414176681,28138796,0.1367198032732732,-18374418.873685263,-10288.97825249499,-8458.759366994127,-147444.5263419001,1669.1432843533537,26.73775776749796,870.0124678528043,1694.75,1791.1011805843596,1598.3988194156404,11.37054793737832,0.0134984364933759,0.0,0.0,1658.0,1706.4,1609.6,5.838359469240059,-0.0888429752066104,0.0,1.0,1574.0,1797.0,1685.5,13.158282932585928,0.1210762331838565,48.99350330224627,5.632091485848017,-35.7390696404334,-30.38924425389065,-5.349825386542747,1661.6666666666667,1704.6153846153843,1661.0546801978007,1696.793749838234,0.7997311827956989,1.1948924731182795,-0.3951612903225806,-0.239453248147217,23.50038521989092,-4.75,-46.85998085866254,-39.67337106410881,-7.186609794553732,1642.0,1685.5,1663.75,1802.0,2.113055885378014,15.505148478133046,14.61914302473389,25.85679852910065,-139.50576056102858,1757.5,1830.5,40.0,100.0,-60.0,1658.1356467638705,1729.301011796159,0.0,0.0,33.549787858019926,0.0,0.1392980905413995,0.2919869804215537,-22.66840262485747,45.28595669844124,12.10762331838565,23.01943198804183,-87.89237668161435,-70.22352941176473,-5.210183540556542,-2.106270702838257,-1.7707644265911475,-0.3355062762471095,13.699520163871318,22.92844910941126,-9.228928945539945,1692.7149073260246,-0.8668730650154832,-0.870652266004246,-18.77219685438864,0.8668737514207834,1485.258544921875,3,-7.604558179643519,-3.576699173775907,-3.842163819273708,-0.12192523300805393,1.849318197854117,-2.0780735278886766,-1.5530967699364595,1.574407256679848,-2.916991578224355,-4.7899215695011605
2022-05-06,1603.0,1603.0,1558.0,1590.0,1485.258544921875,5018697,-1253196.0141766812,23120099,0.1370180050982913,-23636025.748873085,-33175.941882923,-9357.174146902087,-84528.0290209486,1662.4743047477646,26.746119986809475,864.0348681361392,1686.75,1789.762377897027,1583.737622102973,12.214302996534984,0.0303962398736533,0.0,0.0,1646.9,1692.8,1601.0,5.574108931932719,-0.1198257080610022,0.0,1.0,1558.0,1797.0,1677.5,14.169260412034978,0.1338912133891213,48.59415297202164,5.89112245636018,-38.75991076546802,-32.06337755620613,-6.696533209261894,1653.3333333333333,1699.8846153846157,1650.1231909366006,1688.8831017020686,0.7643908969210174,1.1967871485943775,-0.4323962516733601,-0.2532078359972255,23.525204666319027,-18.75,-52.112473406873285,-41.622138982021525,-10.49033442485176,1627.5,1677.5,1652.5,1790.5,1.056527942689007,17.09947518071113,13.68128208413284,30.328178398150463,-167.3922390626681,1755.75,1830.5,36.0,100.0,-64.0,1658.1356467638705,1719.9829510883894,0.0,0.0,32.35640439084169,0.0,0.0062948724190667,0.1644480126438628,-24.621579925277963,47.15607495560922,13.389121338912132,14.62746496050432,-86.61087866108787,-72.07058823529405,-5.9171597633136095,-2.2950025804868024,-1.8756120573702788,-0.4193905231165236,9.72298098004973,20.28735548353896,-10.564374503489226,1680.1309981726656,-0.6870705808869504,-0.6894417782437046,-19.330289193302896,0.6870717127018935,1452.5640869140625,4,3.5335713924766594,-0.3203997797966877,0.5790664024264487,-0.12192523300805393,1.744593432666477,-2.492674017122696,1.1372348803464405,2.992776132400948,-1.2883309461756485,3.3680839398571862
2022-05-09,1570.0,1595.0,1537.0,1555.0,1452.5640869140625,4735371,-3049371.2210732326,18384728,0.1218305064751852,-43936305.64189122,-17759.960096051607,-11504.390236094954,-138719.71704595006,1656.6042519090813,26.56304374540086,845.0152326740229,1677.25,1791.4583622157322,1563.0416377842678,13.618525826887137,-0.0352059938005136,0.0,1.0,1635.3333333333337,1682.2333333333336,1588.4333333333334,5.735833673053414,-0.3564321250888415,0.0,1.0,1537.0,1797.0,1667.0,15.501565061857209,0.0692307692307692,49.53473767481948,6.213743060569817,-43.4769810398916,-34.34609825294322,-9.130882786948376,1643.9166666666667,1692.6538461538462,1635.4888538694313,1678.965834909323,0.7589670014347202,1.2754662840746054,-0.5164992826398852,-0.2718086498064533,23.610337792717004,22.75,-56.60835935782487,-43.92843366612587,-12.679925691698998,1614.5,1667.0,1640.75,1772.5,0.5282639713445035,18.883059181634884,12.562624725544424,30.80885493717084,-179.5536301396355,1752.0,1830.5,32.0,100.0,-68.0,1658.1356467638705,1707.0243150013182,0.0,0.0,28.84110602538877,0.0,0.0,0.0485309876534887,-27.458023378039936,49.58765980244697,9.473684210526317,11.656809622608009,-90.52631578947368,-90.3529411764705,-6.774580335731415,-2.58950957404322,-2.0183915607048672,-0.5711180133383524,6.07568659467295,17.445021705765758,-11.369335111092807,1665.1620434000502,-2.20125786163522,-2.2258470600942992,-21.106037544393708,2.201263754354116,1459.10302734375,0,6.227100609406264,4.666439241491034,1.2452297429372976,-0.12192523300805393,0.2840941325771666,1.0014353948853485,0.8627326347267967,0.3723365802590734,-0.1017555277407211,6.0580953058567815
