Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,asx_WTC.AX_2021-09-15_2023-09-15_Close_percent,asx_RHC.AX_2021-09-15_2023-09-15_Close_percent,asx_GMG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,asx_PME.AX_2021-09-15_2023-09-15_Close_percent,jpx_4452.T_2021-09-15_2023-09-15_Close_percent
2023-06-09,25228.0,26200.0,24976.0,26016.0,25830.958984375,853482,-14423216.829156429,6501902,0.0555207404185321,224849139.0618646,44744704.63348963,8893209.52239563,26163.654003122552,24318.192690455588,67.52938574788465,882.9775391612828,24671.75,26021.47158240228,23322.02841759772,10.941433683482382,0.9979730699747188,0.0,0.0,24499.4,25190.0,23808.8,5.63768908626334,1.5980306979438166,1.0,0.0,23263.0,26200.0,24731.5,11.904303505020923,0.937351038474634,701.4125094624576,6.196580920420415,-137.36976942755064,-373.029287857244,235.6595184296933,24485.33333333333,25003.46153846154,24893.921070727443,25031.290840155,1.044063381810289,0.8848491426090731,0.1592142392012155,-0.2317865786277644,24.459886807976467,-453.75,-55.45606904491349,-66.88162894270702,11.42555989779354,24731.5,25181.5,24956.5,25379.0,96.8750210882268,25.9924752176188,24.66336645384553,15.468339445140275,140.38620234362114,25978.0,26215.0,8.0,68.0,-60.0,23765.103824179205,24559.410000628857,0.0,0.0,62.978090582678185,1.0,1.0,1.0,-8.388413918684794,64.38124570614136,93.7351038474634,91.4985429906514,-6.264896152536602,-337.7735294117665,5.592986443704846,-0.5487921909611756,-1.4898539189275108,0.9410617279663352,12.73707105819139,16.350971590931255,-3.6139005327398657,24456.829207544488,2.9113924050632844,2.869816408674275,-13.082988106374447,-2.911394404565641,25535.078125,4,-0.4020115837979006,0.4854354669905376,-0.2528489348490552,-0.4153789790569959,-2.6237451769162305,0.8079711773480653,-1.0824832998748093,-1.4658828101019878,-0.5098840758826384,-0.6375725160049228
2023-06-13,26350.0,26476.0,25845.0,26266.0,26079.1796875,640345,-14938066.88451074,6386273,0.0147525315660334,187739814.5760638,16998258.75114196,14095426.479320982,4985.196294082178,24460.707752580784,71.95610733722431,891.4624863011321,24712.15,26197.43115520345,23226.868844796554,12.020655064034877,1.023082782864487,1.0,0.0,24925.233333333334,25632.43333333333,24218.033333333333,5.674570749588441,1.447940233785821,1.0,0.0,23263.0,26476.0,24869.5,13.001701592131804,0.934640522875817,694.3441326645907,5.5611650810517625,42.436512174619565,-240.08436033243467,282.52087250705426,24783.33333333333,24972.0,25212.28668377527,25169.85017160065,1.1748530646515534,0.793975650713686,0.3808774139378673,-0.162336946531297,24.757699042352204,-555.1500000000015,-36.96870043592431,-62.08014356165693,25.111443125732627,24965.5,25181.5,25073.5,25379.0,99.2187552720567,26.06818448471871,24.211410389075493,13.440302349974996,176.76075309048494,26287.25,26215.0,100.0,60.0,40.0,24279.72222874993,24559.410000628857,0.0,0.0,63.645849126894944,1.0,0.961430367452547,0.9742869116350312,1.491999894366862,59.27775374937594,93.4640522875817,89.63210917202558,-6.5359477124183005,243.24117647058665,8.582058701942952,0.1686005752330661,-0.95898923385154,1.1275898090846062,5.22260019941902,12.972272537859642,-7.749672338440622,25119.752881008026,2.130803328408115,2.1084191314720613,-12.247761592944006,-2.130800461375131,26071.236328125,1,0.4104140699168823,0.2438987063607669,-0.9247554052239196,0.3559356691196029,-5.179226358536468,-0.3986120833951219,-0.0509952800947672,-1.5497771403137222,-3.59859807648607,0.2174713966662835
2023-06-14,25600.0,26527.0,25800.0,26258.0,26071.236328125,537867,-14798236.261402074,5848406,0.0211526399407778,160305135.92234042,405490.5766667225,9952785.767458452,13480.671054982322,24515.48811071343,68.01751549295035,891.190967992657,24760.8,26376.00643881903,23145.59356118097,13.046480233425658,0.9634701682760408,0.0,0.0,25185.166666666668,25883.966666666667,24486.36666666667,5.549298198013375,1.2676254531577942,1.0,0.0,23263.0,26527.0,24895.0,13.1821265871862,0.9175857843137256,697.6097193981316,5.075086262662498,122.71179290895816,-167.52512968415613,290.2369225931143,24958.416666666668,24963.846153846152,25373.16565550215,25250.4538625932,1.1575573182657828,0.8490709551233293,0.3084863631424535,-0.1223944851739729,24.908876542766485,-1318.7999999999993,-25.83696004626384,-57.094621540557405,31.257661494293565,25133.5,25181.5,25157.5,25379.0,99.60937763602834,26.324731805552403,22.93290439712511,12.44104510522302,157.3305680327216,26372.25,26215.0,96.0,56.00000000000001,39.99999999999999,24587.20111672494,24559.410000628857,0.0,0.0,63.51812778302094,0.9968829180618138,0.9603913401398182,0.9610840250149704,5.721247755982073,60.16307919162397,91.75857843137256,88.97326736666196,-8.241421568627452,465.50882352941335,8.697272012253176,0.4859785633031619,-0.6699956744205996,1.1559742377237616,1.0685227196805107,10.591522574223816,-9.522999854543304,25475.323299799493,-0.0304576258280619,-0.0304622651048802,-12.274488841373776,0.030458624351624,26687.8203125,2,1.5981469213294872,0.4889960930322701,-0.374842283570274,-0.1158477650765519,1.891988610875373,0.742273649421108,-0.3567752228927077,1.500253540213734,0.9028217978946316,-1.1690082318235395
2023-06-15,26499.0,27000.0,25825.0,26879.0,26687.8203125,2742524,-12620555.502253138,8590930,0.1396265208879575,380705459.9334346,10668092.603747496,12467572.738694388,64696.69352472186,24845.9400079571,75.6345794875646,891.190967992657,24870.35,26729.69970083693,23011.000299163068,14.95234044423927,1.040148525878663,1.0,0.0,25459.3,26213.6,24705.0,5.925536051658916,1.4410711918334893,1.0,0.0,23263.0,27000.0,25131.5,15.025924444167456,0.9676210864329676,745.3487474583184,4.522943096005778,233.74556792407748,-87.2709901625094,321.0165580865869,25244.83333333333,24988.57692307692,25604.83247773259,25371.08690980852,1.1671108478926069,0.7152304807027934,0.4518803671898135,-0.0774740284071569,24.82961937672445,-1420.3499999999983,-12.989661468798449,-50.44403439666464,37.4543729278662,25603.0,25181.5,25392.25,25379.0,99.80468881801416,27.207877659012706,24.91769419949229,11.01555912018995,161.35369418168625,26274.75,26215.0,100.0,52.0,48.0,24897.56893804895,24559.410000628857,0.0,0.0,68.75901082055464,1.0,0.9989609726872708,0.9735942267598784,11.287959713016106,63.15022571445039,96.76210864329676,93.99491312075035,-3.237891356703238,697.5882352941189,14.661718283422918,0.921306874849382,-0.3517351645666033,1.2730420394159854,14.86908660337888,11.447035380054828,3.4220512233240523,25919.606144007343,2.3649935257826105,2.337460807005165,-10.19978618201256,-2.3649971049123053,26211.234375,3,2.451482623567159,-1.9656021296445656,-0.539417788029624,0.0964305468311863,-1.0727928905947692,0.5739182243539034,-1.066530346907825,-0.1838227191657608,-2.115498862313146,-0.2350183329235591
2023-06-19,27059.0,26902.0,26350.0,26399.0,26211.234375,504133,-13035186.629064731,8086797,0.1259145652599309,291749845.65722966,23377164.35940516,14023679.912931385,55857.80512079038,24909.501454761827,72.83469978380998,875.2762514988709,24952.2,26925.87419803836,22978.52580196165,15.81964073739672,0.8665245260433518,0.0,0.0,25697.36666666667,26425.966666666667,24968.76666666667,5.670619946790905,0.9814941897703354,0.0,0.0,23263.0,27000.0,25131.5,14.976635326744736,0.8391758094728392,726.0138727124865,4.024867793346042,279.78347634989404,-13.86009686002872,293.64357320992275,25490.58333333333,25023.46153846154,25727.012096542963,25447.22862019307,1.2135501876624002,0.7360215571167357,0.4775286305456645,-0.034707358481997,24.65126459249146,-1002.2000000000008,-1.936967976224141,-42.63794456965472,40.70097659343058,25638.5,25131.5,25385.0,25379.0,99.9023444090071,28.027941665797268,23.5523973105912,10.411991692325463,132.68219960427717,26044.75,26146.5,96.0,48.0,48.0,25276.00652920013,24559.410000628857,0.0,0.0,61.41495743108624,0.8406508576762728,0.9458445919126952,0.9683989682465944,13.422911789690422,59.07468966611088,83.91758094728392,90.81275600731776,-16.082419052716084,906.3647058823516,12.575692963752664,1.099465409478336,-0.0614950497576154,1.1609604592359517,8.804036313355088,10.91843556671488,-2.1143992533597924,26001.89640574597,-1.7857807210089671,-1.801918193499752,-11.803421087799016,1.7857806741780848,26227.119140625,0,1.0108445531570285,-1.20192841565094,-0.9178016959737648,0.0385179741117553,-0.5993956251502368,-0.903249358941153,-1.58338325203718,-1.2704217846611812,0.4650533717814227,-0.5161552464565062
2023-06-20,26300.0,26889.0,26169.0,26415.0,26227.119140625,724826,-13264714.862398064,8811623,0.1323502782790124,251728041.4204825,-9635415.948103407,14832068.448691664,-8563.404797049994,25058.21314738024,74.28575660144267,875.2762514988709,25042.55,27108.221655903297,22976.8783440967,16.497294851389317,0.8322042968633953,0.0,0.0,25882.3,26608.7,25155.9,5.613102390436705,0.8666712555066074,0.0,0.0,23263.0,27000.0,25131.5,14.922601731852389,0.8434573187048434,725.4124854412379,3.331301225899065,313.94100031484777,51.70012257494658,262.2408777399012,25696.0,25052.69230769231,25832.856389382505,25518.915389067657,1.2500481788398536,0.7257660435536712,0.5242821352861824,0.0049461543526114,24.602453680190568,-822.5499999999993,7.66430219538084,-33.89899786513603,41.56330006051687,25923.0,25131.5,25527.25,25379.0,99.95117220450354,28.25551523019468,21.86921720620317,11.46445442186155,110.1304077209769,26044.75,26146.5,92.0,44.0,48.0,25586.32535394412,24559.410000628857,0.0,0.0,61.56233339187921,0.8431980269260426,0.8946162948674381,0.9464739531558012,15.10921553407928,58.12805744887792,84.34573187048434,88.34180715368836,-15.654268129515652,1023.3147058823524,10.292275574112734,1.2302286187654377,0.1968496839469951,1.0333789348184426,5.3571784748420646,9.806184148340318,-4.449005673498253,26059.165384795848,0.0606083563771342,0.0605899969306378,-11.749966590939463,-0.0606028903398367,26204.283203125,1,-1.5849354642183189,-1.900231787391661,-0.7275716246673483,0.2986201386034963,-0.2606766784261367,-0.206577276341207,-0.9741730008145026,-1.6385032441039868,-1.927288630824848,0.1521526993376909
2023-06-21,25858.0,27056.0,25858.0,26392.0,26204.283203125,701604,-13340848.85238137,8110019,0.113314013311535,213461622.36041364,-12294114.628764944,14246597.654755903,-171.59368230160487,25385.78214609732,83.23089631538079,874.5141332408936,25139.45,27266.505662177697,23012.394337822305,16.92205407976464,0.7944328214517972,0.0,0.0,26052.7,26824.0,25281.4,5.921075358791981,0.7199533255542587,0.0,0.0,23263.0,27056.0,25159.5,15.08784002832202,0.8249406802003691,772.6712368971141,2.460804090573965,335.2901601128615,108.41813008252956,226.872030030332,25877.0,25082.115384615383,25918.878483323657,25583.588323210795,1.2287970274036228,0.7107292150487692,0.5180678123548537,0.0405896572332121,24.72328132212601,-368.4500000000007,18.583406004252804,-24.248596815633032,42.83200281988584,26016.0,25159.5,25587.75,25379.0,99.97558610225175,27.616888292518272,19.38661842657317,13.109984650042744,94.1413706236798,26043.5,26146.5,88.0,40.0,48.0,25840.78679023417,24559.410000628857,0.0,0.0,61.2004614597519,0.7833617123590536,0.822403532320456,0.8876214730335296,16.33361991344514,53.88547311600748,81.56067758955845,83.27466346910892,-18.439322410441545,1092.8794117647049,8.967795210569777,1.3105673679429417,0.4195932207461844,0.8909741471967573,2.31145712798885,8.307238744270025,-5.995781616281175,26100.94501133268,-0.0870717395419218,-0.0871096689998296,-11.826807430175068,0.0870699422897303,26104.001953125,2,-3.1413612565445,1.165506346643994,1.565004249102785,0.0,0.8295149656370597,1.219718773668788,1.2542243700999194,0.4534012637697771,0.7162329110906711,-1.5428617998941263
2023-06-22,25900.0,26388.0,25900.0,26291.0,26104.001953125,246567,-13192302.340086289,7863452,0.0892714544779387,179409495.308926,-61948273.694371104,9619026.50486778,-1554.4903124972566,25644.79722611638,79.23302895533706,871.1674400210795,25222.1,27392.8060510355,23051.39394896449,17.21273051042935,0.7462102133750675,0.0,0.0,26153.43333333333,26910.93333333333,25395.93333333333,5.7927384932252375,0.5908030803080325,0.0,0.0,23263.0,27056.0,25159.5,15.03839886448789,0.7983126812549434,744.6041132074026,1.827194339907024,340.13875926956825,154.76225591993733,185.37650334963087,26003.666666666668,25110.653846153848,25976.12794742771,25635.989188158142,1.2176448457486833,0.7701279157261098,0.4475169300225734,0.0711177296768007,24.80583827607765,-331.09999999999854,27.283341813995698,-14.204534938744215,41.48787675273992,26016.0,25159.5,25587.75,25379.0,99.98779305112588,27.02387756467589,18.45980284612182,12.483235942981851,69.46774745436741,26033.5,26146.5,84.0,36.0,48.0,25840.78679023417,27056.0,0.0,1.0,59.54520666420188,0.6910529582521078,0.7725375658457342,0.8298524643445425,16.857888149633673,58.260302047575074,76.93003618817853,80.94548188274045,-23.06996381182147,1100.0823529411757,6.13620766218562,1.3268017737606406,0.6010349313490757,0.7257668424115649,-4.20398754083031,5.804993487249958,-10.008981028080267,26116.39100599237,-0.3826917247650829,-0.3834258631359333,-12.164238941600958,0.3826902999889796,26139.74609375,3,-0.1522858130750251,3.301882999912266,1.3045346796551485,-0.4541074596165515,3.995001801418979,1.5478283411244431,1.5144003685178546,2.530364343160201,3.3039921707863016,-0.3564038905961695
2023-06-23,26998.0,26676.0,25909.0,26327.0,26139.74609375,366168,-13159361.542172335,8229620,0.1266455737733089,155662717.12193656,31105803.89329488,10515824.741907183,-442.20137149575305,25865.22217460357,77.22959064296296,871.1674400210795,25327.55,27497.80422243617,23157.29577756382,17.137498277063344,0.730261042616032,0.0,0.0,26256.1,27060.3,25451.9,6.125814572613594,0.5440810743596118,0.0,0.0,23263.0,27056.0,25159.5,14.975787235638665,0.8078038491958872,746.8437018866623,1.3065771887644595,342.9330889875564,192.3964225334612,150.53666645409527,26123.33333333333,25150.73076923077,26030.10826320806,25687.175174220505,1.192445703493862,0.7867799811142587,0.4056657223796033,0.0970144994266983,24.882755377217308,-88.54999999999927,34.42925941646542,-4.217276220813226,38.646535637278646,26382.0,25159.5,25770.75,25379.0,99.99389652556296,26.984721923106942,19.878084843203435,11.55575591191027,70.00139236981343,26021.25,26146.5,80.0,32.0,48.0,25840.78679023417,27056.0,0.0,0.0,59.96088788663178,0.5814934716802519,0.6853027140971375,0.7600812707544423,17.40240208188798,56.82334487027923,74.42105263157895,77.63725546977199,-25.57894736842105,1079.376470588235,5.76915350930055,1.335036206440177,0.7478351863672961,0.587201020072881,-8.698852400729077,2.904224309654152,-11.603076710383228,26133.427630799004,0.1369289871058443,0.1368353248590637,-12.043966323666975,-0.1369297347172562,26159.603515625,4,0.1520542560149493,2.195112457909701,0.7228397902865851,0.3462543100171444,0.1300354466038698,2.98534026052549,2.6289759844576537,1.272070801255737,2.820060125287071,-0.0934613090822011
2023-06-26,25700.0,26821.0,25700.0,26347.0,26159.603515625,399011,-13097783.57339446,8628631,0.1147396287327047,134565217.53308848,-8990228.339569587,6924121.468993649,804.509364713268,25960.20663902566,73.15895691316017,871.1674400210795,25435.4,27583.07980853804,23287.72019146196,16.88732875078072,0.712229028828217,0.0,0.0,26311.966666666664,27105.86666666667,25518.066666666666,6.034516614113489,0.5220640718814289,0.0,0.0,23263.0,27056.0,25159.5,14.912287599172805,0.8130767202741893,784.2593316979961,1.300687367401862,342.8097508579267,222.47908819835425,120.33066265957244,26215.666666666668,25214.53846153846,26078.86083809913,25736.051087241205,1.1242592761418544,0.8173033093262831,0.3069559668155712,0.1186319445029961,25.0525295845866,-155.40000000000146,39.02958663436675,5.473067348583417,33.55651928578334,26378.0,25159.5,25768.75,25379.0,99.99694826278149,26.3624000470964,17.796874143373138,12.297893328796064,62.751544998926015,25912.5,26146.5,76.0,28.000000000000004,48.0,25840.78679023417,27032.88,0.0,0.0,60.20552669853304,0.5571315599041862,0.6098926632788483,0.6892443144072398,17.91851402798197,56.05008897633068,74.48722562072687,75.27943814682813,-25.51277437927312,1009.0999999999984,4.390031300764689,1.3320215665404729,0.8646724624019315,0.4673491041385413,-12.15293441944312,-0.1072074361653032,-12.045726983277817,26138.703799511568,0.0759676377863005,0.0759387969818448,-11.977148202592549,-0.0759663915777224,25825.0,0,-0.3553284001229428,0.2493850387457854,-0.4784705641811655,-0.0579071115146518,-0.6249947782829111,0.8557844646715438,0.3056501769458322,0.4470107136523609,-0.5066877761133668,0.3174643394764587
2023-06-27,25800.0,26856.0,25623.0,26010.0,25825.0,555220,-13304471.310620738,8073411,0.1023788511576842,88611737.88550442,-4663556.788300133,6251817.711088173,-6798.605443328495,26099.52809001,66.83959507492418,871.1674400210795,25528.05,27605.876794995656,23450.223205004346,16.27877409356106,0.6159745367517527,0.0,0.0,26338.466666666664,27199.666666666668,25477.26666666667,6.539484708044248,0.3092971048149852,0.0,0.0,23263.0,27056.0,25159.5,14.8581658215179,0.7242288426047984,829.1333985281966,1.5615322652562105,311.9232637095447,240.3679233005924,71.55534040895233,26276.5,25262.53846153846,26068.26686300696,25756.34359929741,1.1060857417270584,0.8287784859862045,0.2773072557408539,0.1335924199333616,25.26153390257583,487.9500000000007,42.27770152434213,14.278223121946354,27.999478402395773,26339.5,25159.5,25749.5,25379.0,99.99847413139074,25.57257655544976,15.833268651018242,11.630044028100684,48.98260114931399,25910.75,26146.5,72.0,24.0,48.0,25840.78679023417,26979.5648,0.0,0.0,54.19659196411581,0.0046050142926573,0.3810766819590314,0.5587573531116722,16.70589657543399,48.03165706000481,52.66968325791855,67.19265383674147,-47.33031674208145,957.3617647058818,2.8876582278481013,1.211054133157524,0.93394879655305,0.2771053366044739,-13.267068810243323,-2.739179710980907,-10.527889099262415,26136.005154923103,-1.279083007553039,-1.2873337052770495,-13.103033542696783,1.2790848126774677,26131.0,1,0.0,-0.999997035618506,-0.2070456560956444,-0.1639801021972289,0.905792051835121,-0.459136693463833,-1.2263686843642745,1.162182869289083,0.2291462325625701,0.9179464576536418
2023-06-28,26000.0,26323.0,25756.0,26131.0,26131.0,953359,-12996773.43231386,9026770,0.1755280103206084,92432409.4732895,-11894784.650902756,3702740.305858969,-2666.64435927264,26210.002686659416,57.02295657009712,871.1674400210795,25662.5,27519.22986726713,23805.770132732865,14.470374026436511,0.6261626713339757,0.0,0.0,26325.9,27180.7,25471.1,6.493985010958797,0.3859967243799723,0.0,0.0,23263.0,27056.0,25159.5,14.780321480759865,0.7561297126285262,802.9200586753769,1.7296070924179203,293.8221895766583,251.0587765558056,42.76341302085271,26286.08333333333,25321.115384615383,26077.91811485204,25784.095925275386,1.068369317184483,0.9138142882218712,0.1545550289626118,0.1441148634937809,25.440024838708656,55.5,44.81429373118714,22.12836243055202,22.68593130063512,26339.5,25159.5,25749.5,25379.0,99.99923706569535,24.83916902749216,15.012952459123538,11.027495455283676,37.26451151292584,25888.0,26146.5,68.0,20.0,48.0,25840.78679023417,26898.170912,0.0,0.0,55.89857000116398,0.1168746795313913,0.2262037512427446,0.4057243654935412,16.134367428617345,51.30193639731466,55.52884615384615,60.89525167749721,-44.47115384615385,885.4500000000007,0.4420356703567035,1.1395481556855098,0.975068668379542,0.1644794873059677,-9.710774568084862,-4.133498682401698,-5.577275885683164,26135.94390214398,0.4652056901191859,0.4641269527200009,-12.698783910196443,-1.1848983543078475,26200.0,2,0.0,-2.2277315204623847,-1.3429678929887956,-0.0577862000235711,-1.410293073677238,-4.771476663223993,-1.8677470747731348,-2.4585837217012028,-0.6890175554577525,-1.2856848855763443
2023-06-29,26800.0,26800.0,26080.0,26200.0,26200.0,413348,-13272338.765647192,9440118,0.2648923761471927,83302209.83424816,69762040.70178154,8376130.724472716,5526.543022392823,26288.626242123828,55.5173462410105,873.4677941354055,25800.0,27365.4299090032,24234.570090996807,12.13511557366816,0.627760431080145,0.0,0.0,26342.4,27196.5,25488.3,6.484602769679302,0.4166373960894511,0.0,0.0,23455.0,27056.0,25255.5,13.95736434108527,0.7622882532629826,794.6280528078393,1.8567046656175807,281.7963088221004,257.2062830090645,24.59002581303588,26326.25,25388.26923076923,26096.69994333634,25814.90363451424,1.069663111562553,0.872608769256814,0.197054342305739,0.1514540410441394,25.56703225037021,466.0,47.496215437279226,28.849015420116203,18.647200017163023,26339.5,25159.5,25749.5,25379.0,99.99961853284768,25.082074580585072,18.40295442918138,10.29788215568066,58.59493688509762,25749.75,26017.0,64.0,16.0,48.0,25840.78679023417,26856.0,0.0,0.0,56.88248655976008,0.1844401415810601,0.1019732784683692,0.2364179038900482,15.911140015950515,49.384130771127225,58.84615384615385,55.68156108597285,-41.15384615384615,934.9147058823546,1.874173730461156,1.0916031793562144,0.9983755705748768,0.0932276087813377,-12.650554555061946,-5.836909856933748,-6.813644698128198,26136.39226757266,0.2640541885117198,0.2637061779291016,-12.468261392489644,-0.2640541885117358,26129.0,3,-5.209915635180479,-0.602105560087125,-0.0815535147661847,-0.0096266949793744,-2.1761428185014893,1.7623487297662024,-0.4493267573769799,-0.9650467668550392,-1.094895773662543,0.5868989019310931
2023-06-30,25869.0,26265.0,25901.0,26129.0,26129.0,562046,-13130283.18322961,8878072,0.2226056220944191,65701141.857927,-23120527.50130772,3528614.1434157616,-431.6390485957277,26325.175324431944,48.78249056886375,873.4677941354055,25908.95,27228.13103003404,24589.76896996596,10.183207193143993,0.5834040192324177,0.0,0.0,26295.43333333333,27068.43333333333,25522.43333333333,5.879347871556912,0.3923458387235894,0.0,0.0,23740.0,27056.0,25398.0,12.798666098008605,0.7204463208685162,751.5652475270554,2.0008677895138893,263.49915086543115,258.4648565803379,5.034294285093267,26314.83333333333,25445.615384615383,26101.66918282306,25838.17003195763,1.0724849370093117,0.9821069928793136,0.0903779441299982,0.1554952525514814,25.477531798006723,349.0499999999993,47.64365873846815,34.357973943970904,13.285684794497245,26339.5,25159.5,25749.5,25379.0,99.99980926642384,24.775139759558773,17.763090037963806,11.649654817958446,26.64881770745356,25499.75,25939.5,60.0,12.0,48.0,25840.78679023417,26800.0,0.0,0.0,55.51011513352361,0.0901995185248382,0.1305047798790962,0.1528939365300698,15.360722777976797,49.60995300930345,35.310537334263785,49.89517911142127,-64.68946266573622,884.8382352941189,-0.5215868423056422,1.0198057778067309,1.0026616120212477,0.0171441657854831,-13.307312456812326,-7.330990376909464,-5.976322079902862,26135.094471489407,-0.2709923664122149,-0.2713602154376104,-12.705465722303888,0.2709923664122158,26226.0,4,0.057689960186309,-0.4987526130912556,-0.5092683705979368,-0.0769841197583502,-0.5797077452786112,0.0177592619011051,0.2485146238745557,0.1291636224310934,1.263541996537839,0.7046276899638144
2023-07-03,26172.0,26401.0,25991.0,26226.0,26226.0,386560,-13073713.42713205,9264632,0.2245502770889201,61671881.59250885,11985202.814569537,2268225.1535205496,-88.05563838430521,26353.61964627328,46.896034811290335,876.710412529953,26009.25,27081.440258303817,24937.059741696183,8.24468416662393,0.6010781427649297,0.0,0.0,26261.0,27019.8,25502.2,5.778911694147209,0.4769372693726937,0.0,0.0,24206.0,27056.0,25631.0,10.957640070359584,0.7087719298245614,717.4087227743498,2.0811838365425874,253.8988231117328,257.5516498866169,-3.6528267748840895,26312.166666666668,25522.846153846152,26120.79700085028,25866.89817773855,1.014068863383932,0.975564605701592,0.0385042576823398,0.1575923326357435,25.44482465894685,869.75,47.68389802236312,38.80459570252449,8.879302319838636,26339.5,25159.5,25749.5,25379.0,99.99990463321193,24.74704153842841,18.386627516526545,11.178200681939398,34.28486492886807,25367.0,25773.5,56.00000000000001,8.0,48.00000000000001,25840.78679023417,26800.0,0.0,0.0,57.03523373030767,0.1949292761165667,0.1565229787408213,0.129667012362762,15.274059263854728,49.10988562110981,42.07955338450802,45.41208152164189,-57.920446615491976,855.6294117647049,-0.1218676212963668,0.9815588300039856,0.9984410556177954,-0.0168822256138098,-15.846899183279165,-9.034172138183406,-6.812727045095759,26138.086860717514,0.3712350262160768,0.3705476496557836,-12.381397835092878,-0.3712350262160839,26227.0,0,0.0577306009032554,0.2481446243475886,-1.3579234417007626,-0.3942722093777746,2.94449395317649,-0.8172005573639325,-0.5480847634488555,-1.0087930449760307,-0.2589830296797117,-1.8220176448024568
2023-07-04,26239.0,26356.0,26000.0,26227.0,26227.0,300167,-12991083.185559016,9564799,0.2100719024641714,52904493.79357902,-2134811.621530681,901577.269758218,1446.4915150378274,26359.29723969312,41.809238426017714,876.7438415855669,26082.05,26993.76431380754,25170.33568619246,6.991124653219673,0.5794931031600536,0.0,0.0,26231.333333333336,26953.73333333333,25508.93333333333,5.507916740793436,0.4970007382798089,0.0,0.0,24277.0,27056.0,25666.5,10.654837330654608,0.7016912558474271,681.2678504969148,2.17981841159885,243.5635370014388,254.7540273095813,-11.190490308142472,26257.83333333333,25601.19230769231,26137.13592379639,25893.57238679496,1.014516439146318,1.0111517015958469,0.003364737550471,0.1579915609349944,25.428465174702605,316.9500000000007,47.80373555562981,42.05129898601083,5.752436569618986,26239.5,25159.5,25699.5,25379.0,99.99995231660596,24.720950333093075,17.71620600766606,10.770616084884002,26.488174062392087,25281.25,25747.5,52.0,4.0,48.0,25840.78679023417,26729.38,0.0,0.0,57.05157939108206,0.1960517311795292,0.1603935086069777,0.1491404224089649,15.204932697196224,48.641439688488376,42.1493370551291,39.84647592463365,-57.8506629448709,819.0941176470587,-2.4256854793705123,0.9406331940727108,0.9868794833087784,-0.0462462892360677,-19.01966381367281,-11.031270473281287,-7.988393340391525,26141.42439687469,0.0038130099900834,0.0038129372965656,-12.37805692903916,-0.0038130099900826,26240.0,1,-0.3465543125432759,-1.4925358971198932,0.4599096030627692,0.2873592407787981,-0.374387386266207,0.8458201538451817,-0.7433083065504036,-0.768243899927711,0.1975294812663577,-0.3767187794311581
