Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,asx_IEL.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_MIN.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent
2021-12-06,17022.0,17321.0,16774.0,17276.0,14849.9169921875,2513837,-10472024.421951149,2325767,-0.1426638954139678,161913923.67779016,228475.43416697264,2007420.2278342445,78382.05559484618,16373.729329156333,67.1564031361882,1104.07812640087,16412.15,17180.97150724341,15643.328492756596,9.368931032721571,1.0618014011453154,1.0,0.0,16465.9,17139.1,15792.7,8.176898924443837,1.1016785502079631,1.0,0.0,15146.0,17398.0,16272.0,13.721541662731571,0.9458259325044404,668.3997648202829,6.269833530194167,-71.89520666216413,-204.60640736704508,132.71120070488095,16399.083333333332,16661.96153846154,16596.711640773196,16668.60684743536,0.9806512014979716,0.8398002704670758,0.1408509310308956,-0.1940737817831151,26.73704179679953,-346.15000000000146,-44.97735073192419,-57.47249785773775,12.49514712581356,16272.0,16726.0,16499.0,16726.0,97.8277369337634,16.457505593066124,18.8878603428274,13.980525988388855,172.2180006754479,17400.0,17093.5,4.0,76.0,-72.0,15462.01353984,16685.0,0.0,0.0,57.44914309204222,1.0,0.991168701734981,0.9941124678233204,-7.425514765536939,43.13525074093933,94.58259325044403,81.52159873100258,-5.41740674955595,-50.21176470588034,5.341463414634147,-0.4313210295269875,-1.2271367363569092,0.7958157068299218,11.804162154183553,12.67822250510664,-0.8740603509230862,16490.76333128992,3.300645778521893,3.24734416041359,-1.3138352564834863,-3.300647500805852,14796.6220703125,0,0.4329000307776738,-0.4032254188043396,-4.24311772133143,-0.1702559891359243,7.189540582476809,0.3161995893007088,0.2967490981325511,4.081645678886389,1.7641675460145336,0.7070758718488435
2021-12-07,17277.0,17482.0,16991.0,17214.0,14796.6220703125,1501064,-10609596.478977622,824703,-0.1161057052715833,125488224.8666773,6182214.749004706,2299091.436374455,77585.84578955316,16410.074576410607,67.48536936174156,1100.1158177740554,16433.25,17263.33502576545,15603.164974234553,10.10250590437617,0.9702831491750162,0.0,0.0,16560.466666666667,17245.766666666666,15875.166666666666,8.276336818205609,0.9768228026654996,0.0,0.0,15146.0,17482.0,16314.0,14.2150822265833,0.8852739726027398,650.6597883382547,5.813164649223452,-17.327259563684493,-167.15057780637298,149.8233182426885,16494.75,16655.153846153848,16691.67908065424,16709.006340217926,0.9861495844875346,0.8234328511336821,0.1627167333538525,-0.1648168506398673,26.719164479388457,-223.25,-37.48438980403381,-55.614481257308384,18.130091453274574,16314.0,16726.0,16520.0,16726.0,98.9138684668817,16.68486550100498,19.65936341012949,13.20468535270732,183.6480383519458,17429.0,17093.5,8.0,72.0,-64.0,15578.1727274496,16685.0,0.0,0.0,56.5751552864745,0.965630236172128,0.979712113792357,0.9873498390874396,-4.496784962410202,48.7949364743324,88.52739726027397,84.39367948936308,-11.472602739726028,122.105882352942,7.145524710568902,-0.1037001196293669,-1.0024494130114008,0.8987492933820339,7.576592651286994,11.657896534342711,-4.081303883055718,16516.044189550517,-0.3588793702245851,-0.3595248871171463,-1.6679995430138206,0.3588903689026494,14737.314453125,1,3.152173563753493,-3.815262178569384,-1.9251907236352253,-0.1699747307427515,0.1173735721190354,-1.427443316440474,-4.88095813319346,-0.4255397702971777,-1.091139484693727,-2.950150226553504
2021-12-08,17214.0,17352.0,17004.0,17145.0,14737.314453125,1086150,-10815590.444494864,-261447,-0.0903884344365936,96854999.8857234,-1874326.750448833,2211341.8950813683,-9740.694983161857,16435.04009277994,68.61601250674474,1095.7061517216323,16469.95,17355.880127041644,15584.019872958355,10.758139849139113,0.8809837702743956,0.0,0.0,16655.5,17317.6,15993.4,7.950526852991498,0.8696571514876916,0.0,0.0,15146.0,17482.0,16314.0,14.183406749868698,0.855736301369863,620.3938095044292,5.305200216242676,20.118593685136148,-129.69674350807117,149.8153371932073,16572.666666666668,16622.0,16761.42076055359,16741.302166868452,0.9984317825405122,0.8405645582854155,0.1578672242550967,-0.1342322005494881,26.540023957631327,-105.95000000000071,-29.63079839147265,-52.581205921242606,22.950407529769954,16314.0,16726.0,16520.0,16726.0,99.45693423344083,16.89598541551963,18.860478613867407,12.668095120987651,141.28138934522423,17508.0,17158.0,4.0,68.0,-64.0,15730.478909253632,16685.0,0.0,0.0,55.56207844914373,0.9257907653960707,0.9638070005227328,0.9782292720166904,-2.423345510044089,43.682721668246735,85.5736301369863,89.56120688256811,-14.4263698630137,206.8294117647056,5.768044417026527,0.120173409957031,-0.7779248484177145,0.8980982583747456,2.518287027782278,9.829974633030623,-7.311687605248347,16546.84019774915,-0.4008365284071113,-0.4016420312400015,-2.062150119958872,0.4008186253975765,14784.587890625,2,-5.050502996314165,0.5802748426621918,-1.5650210474739057,-1.302522564922867,-5.522906001334476,-2.345577202844225,-0.5391651865008811,-5.50847964816046,-5.846643838966557,0.0
2021-12-09,17117.0,17271.0,17015.0,17200.0,14784.587890625,1168546,-10295222.303869864,907099,-0.0914108601683303,92200004.18776292,-766764.8513622913,2428307.45790119,-605.0694470237813,16476.831188348806,70.7265789100775,1095.7061517216323,16499.85,17440.277195480874,15559.422804519125,11.399221150263482,0.8722510383390116,0.0,0.0,16729.93333333333,17349.133333333335,16110.733333333334,7.402300865913005,0.8795757967269583,0.0,0.0,15146.0,17482.0,16314.0,14.15770446397998,0.8792808219178082,583.9544285539863,4.4564217472201575,53.61470556173299,-93.03445369411034,146.64915925584333,16642.333333333332,16606.653846153848,16828.89448969919,16775.279784137456,1.0223831468071098,0.8381610708799649,0.1842220759271449,-0.1031524737720787,26.21012015943293,-393.84999999999854,-23.153045527529304,-48.15345913764197,25.00041361011267,16539.5,16726.0,16632.75,16726.0,99.72846711672042,17.092025336140377,18.27224213718057,12.272991911102803,118.79124696075031,17519.0,17169.0,88.0,64.0,24.0,15870.60059651334,16685.0,0.0,0.0,56.23481295225674,0.9522461985766691,0.947889066714956,0.9638027270100152,-0.5361595773026666,43.59710983775202,87.92808219178082,87.34303652968036,-12.071917808219178,276.12058823529514,5.108775360547543,0.3196054328252131,-0.558418792169129,0.8780242249943422,-1.4340454481099425,7.577170616802512,-9.011216064912452,16565.872048343335,0.320793234179062,0.3202797904524601,-1.7479721238432555,-0.3207737586814971,14373.71484375,3,0.3205099793971442,1.167314092180419,0.3719356713996262,0.527127522690293,1.224940559961908,-0.2291706279632279,-0.7338320653033179,-0.8032073189754669,-0.2761787559239792,2.865610414420331
2021-12-10,17200.0,17237.0,16632.0,16722.0,14373.71484375,1412202,-11287265.03114259,-505103,-0.0808903966568487,-17404647.26763177,-8932326.961723607,2090932.5108455303,-35497.46233093925,16507.484194919733,70.5945178173342,1095.7061517216323,16520.95,17461.431041807875,15580.468958192128,11.38531430466012,0.6068867904096837,0.0,0.0,16866.3,17451.6,16281.0,6.940467085252832,0.376729882111738,0.0,0.0,15146.0,17482.0,16314.0,14.139622721453668,0.6746575342465754,586.0589856985877,3.8636072902034257,41.11605013101144,-66.204352929086,107.32040306009743,16693.666666666668,16565.384615384617,16812.44918359162,16771.33313346061,0.980630582158614,0.8148068438609706,0.1658237382976434,-0.0784333568866637,25.83440376651497,47.04999999999927,-13.347119574374448,-42.581284361641806,29.23416478726736,16714.5,16505.0,16609.75,16726.0,99.8642335583602,16.066789610998843,16.928494619983102,16.02596260077532,56.80979784565415,17587.0,17237.0,84.0,60.0,24.0,15999.512548792274,16685.0,0.0,0.0,49.25575456891792,0.6777931835023094,0.8519433824916831,0.9212131499097906,-0.8400317521637705,40.628840665768,67.46575342465754,80.32248858447488,-32.534246575342465,268.4588235294141,3.824661616788774,0.2451567195274447,-0.3977036898298143,0.6428604093572591,-3.702430811186109,5.321250331204788,-9.023681142390895,16588.755094448385,-2.779069767441855,-2.818416609154184,-4.478464526448079,2.7790632374375264,14306.66796875,4,1.82208014666756,1.3779467692029217,-3.413330398691884,-0.0198132088219296,0.4509578621094476,-0.0762333156800991,0.2801810977670982,-3.5856630153030835,-0.7838971897968179,-0.9155653159317438
2021-12-13,16611.0,16892.0,16550.0,16644.0,14306.66796875,1468392,-11948470.785528556,-1973495,-0.1269021772717578,-31280351.3722558,-4972582.253240279,1645426.1039412636,-46095.413605777656,16533.36239838437,65.00085394079557,1095.7061517216323,16541.0,17473.99174701603,15608.008252983973,11.280959398053673,0.5551987733704092,0.0,0.0,16928.1,17464.4,16391.8,6.336210206697753,0.2351295916464667,0.0,0.0,15146.0,17482.0,16314.0,14.122483525784416,0.6412671232876712,561.6530871287289,3.3562329792476766,24.63287507696077,-48.03690732787665,72.66978240483742,16700.0,16545.884615384617,16786.533924577525,16761.901049500564,0.9601726929303832,0.8569886670264436,0.1031840259039396,-0.0598087794222145,25.45267087473805,-1277.0,-8.948485851255265,-36.56941444414872,27.620928592893456,16988.5,16314.0,16651.25,16726.0,99.9321167791801,14.955032850834357,16.20309195848304,16.366655591998562,22.91780675292832,17548.0,17237.0,80.0,56.00000000000001,24.0,16118.111544888892,16685.0,0.0,0.0,48.20444633708575,0.6364502546786079,0.7554965455858622,0.8517763315975003,-1.3835839002402284,40.540059897579056,64.12671232876713,73.17351598173516,-35.87328767123287,224.7176470588238,0.4587155963302752,0.146957525904824,-0.2887714466828866,0.4357289725877107,-5.285785712100939,3.1998431225436432,-8.485628834644583,16591.04892697705,-0.4664513814137017,-0.4675426607171573,-4.924026048212038,0.4664547455465424,14383.1708984375,0,1.4192152467955026,1.19761311128903,1.4956151643372664,-0.3169002869974093,-3.737258511408342,-0.6854478343400956,-1.1239062477500568,-3.846146757192159,-2.6277023772383927,-0.1008042109863396
2021-12-14,16644.0,16905.0,16449.0,16733.0,14383.1708984375,1361891,-11613971.241668906,-611604,-0.1050881839428509,-9496258.46193355,-1473245.656223589,1427683.3664250437,433.0672381607992,16551.416065538368,68.74856439952131,1101.565190865061,16563.5,17492.213411123164,15634.786588876836,11.213975441460605,0.5912552774461445,0.0,0.0,16949.86666666667,17429.566666666666,16470.166666666664,5.660221516000133,0.2739559446876541,0.0,0.0,15146.0,17482.0,16314.0,14.103299423431038,0.6793664383561644,551.087778415856,3.052578486788596,18.53770516193981,-34.72198482991335,53.259689991853165,16822.416666666668,16534.653846153848,16778.29793618098,16759.76023101904,0.956897494803632,0.8682857455420633,0.0886117492615686,-0.0449243702382681,25.136630553511544,-357.5,-5.933255544674696,-30.48155891992588,24.54830337525118,16965.5,16314.0,16639.75,16726.0,99.96605838959006,14.20812372204943,15.263909429172816,16.701825706355148,20.045850527280937,17502.5,17237.0,76.0,52.0,24.0,16227.22262129778,16685.0,0.0,0.0,49.528184538492624,0.6885065523322493,0.6675833301710555,0.7583410860828669,-1.4700836203180825,47.65641324897658,67.93664383561644,66.50970319634705,-32.06335616438356,133.81764705882597,9.62395178197065,0.1106084150752356,-0.2088954743312621,0.3195038894064978,-7.002235780004364,1.159427342034042,-8.161663122038405,16593.910910377672,0.5347272290314731,0.5333026391742379,-4.415628927224946,-0.5347361793438239,14630.7265625,1,-2.8792938712113028,1.0100952691779526,5.078532110883586,-0.7601079005586797,-1.0917072394709637,0.0756415416272489,0.5834963999967755,-1.851857906463252,-1.2085315262271337,1.6112744489420123
2021-12-15,16733.0,17138.0,16730.0,17021.0,14630.7265625,3412586,-10158603.682845376,2800982,-0.06270180091527,132263888.1754855,3072625.8620295576,1365138.5931291522,66018.11992939693,16598.699893871453,70.89484568600892,1101.565190865061,16593.4,17540.41940846005,15646.380591539952,11.414410650741234,0.7257609486036408,0.0,0.0,16966.533333333333,17419.333333333332,16513.73333333333,5.3375665034695885,0.56014428739694,0.0,0.0,15146.0,17482.0,16314.0,14.077886388564126,0.802654109589041,536.7790005742703,2.9931896200276475,36.52539021242774,-20.472509821445136,56.99790003387288,16890.333333333332,16543.46153846154,16815.63671523006,16779.11132501763,0.985221119133574,0.8517599277978339,0.13346119133574,-0.0297426940648124,24.871206720111264,-75.40000000000146,-1.7064845871119587,-24.214750532947715,22.50826594583576,16965.5,16314.0,16639.75,16726.0,99.98302919479502,13.549152806258034,17.477319699410813,15.818352541330247,62.74450101270607,17491.75,17237.0,72.0,48.0,24.0,16327.604811593956,16685.0,0.0,0.0,53.65573844114007,0.8508235227946152,0.7252601099351574,0.716113328564025,-0.3749865620946553,44.1659593023748,80.26541095890411,70.77625570776256,-19.73458904109589,96.19411764706092,5.02900160434407,0.2176836991239722,-0.1235796396402153,0.3412633387641876,0.426473931680878,1.012836659963409,-0.5863627282825313,16605.836943487826,1.721149823701662,1.7065058313399106,-2.77047869301954,-1.7211480403767752,14696.0546875,2,1.8299254789236408,0.612249167846187,-1.2134665439128869,0.1665450062994438,1.7278600805329347,0.8327019427014051,2.655107120747644,1.818187654626712,0.8297924880150447,-5.834183616708145
2021-12-17,17130.0,17432.0,16871.0,17097.0,14696.0546875,3074281,-10755923.877141276,5875263,-0.0708869478073944,146746955.007559,3968976.811163326,2683197.905931725,72462.60564959334,16815.46094699733,83.57831588708007,1106.4837593690115,16628.25,17595.322670485533,15661.177329514469,11.63168307531499,0.7423551064495787,0.0,0.0,16996.533333333333,17470.133333333335,16522.933333333334,5.57290114062476,0.606067004504503,0.0,0.0,15146.0,17482.0,16314.0,14.048381519402223,0.8351883561643836,539.2011005168432,1.7667549856981366,56.264740149850695,-5.12505982718597,61.38979997703667,16938.583333333332,16569.846153846152,16858.923374425434,16802.658634275584,1.1676871173310008,0.7844558290641009,0.3832312882668999,-0.0140692349496684,24.69904385088105,93.75,2.135742861198556,-18.11613190568642,20.25187476688497,16965.5,16314.0,16639.75,16726.0,99.99151459739753,13.682152290776605,20.014511477956383,14.669333614686316,84.77614550542098,17294.5,17237.0,68.0,44.0,24.0,16419.956426666442,16685.0,0.0,0.0,54.70834910634687,0.7721906808645386,0.770506918663801,0.7211167862566713,0.8285127369800478,45.35000795731917,79.57559681697613,75.9258838704989,-20.42440318302388,103.27647058823275,3.505266981474755,0.3348561758856231,-0.0318924765350476,0.3667486524206708,4.418150408477953,1.693899409666318,2.724250998811635,16621.107423863898,0.4465072557429117,0.4455133695136837,-2.336341825659771,-0.446513197556726,14488.8974609375,4,2.9126261535137843,1.2396682001644166,-0.753494732198746,1.040811171968599,1.2021820903082556,1.2241774180009628,2.3499490665674614,-0.7326049627964863,-2.041656591697972,0.7547100160969507
2021-12-20,16810.0,17028.0,16524.0,16856.0,14488.8974609375,1033100,-10427955.623173025,4842163,-0.0307858095928594,90214947.14933632,-18318846.191075407,231044.3913317046,-835.731446028758,16864.704956121193,79.70392450652615,1090.8867197709574,16667.75,17603.772195249672,15731.727804750328,11.231536293137012,0.6005585129045934,0.0,0.0,16983.533333333333,17435.333333333332,16531.73333333333,5.32044764929168,0.3588608528847601,0.0,0.0,15146.0,17482.0,16314.0,14.01508901921375,0.7320205479452054,542.580990465159,1.7712146833889704,51.86377796236047,6.27270773072332,45.591070231637154,16949.75,16579.615384615383,16858.473624513827,16806.609846551466,1.109027121845905,0.9031169882606936,0.2059101335852111,-0.0015272575546277,24.618830458374404,97.25,8.425236189561417,-12.182511136632463,20.60774732619388,16965.5,16314.0,16639.75,16726.0,99.99575729869876,12.796414157741946,18.5336850556506,18.06456198070696,23.24249880073688,17262.0,17237.0,64.0,40.0,24.0,16504.919912533125,16685.0,0.0,0.0,50.770396473212976,0.2775591459775588,0.6335244498789042,0.7097638261592877,0.8109761535889529,46.00919077808445,59.21824104234528,73.01974960607518,-40.78175895765472,85.59117647058883,0.8013395526850856,0.3085915507998917,0.0362043289319402,0.2723872218679515,-0.3027060837867035,1.294578310975714,-1.5972843947624171,16623.672409148476,-1.4096040240977992,-1.4196333019084406,-3.71301268136639,1.409611157331241,14677.1435546875,0,0.0,0.0,-1.4957266368529645,1.397469276303141,-1.6592878226022236,1.0844257579637997,-0.5798586184864689,-0.3636338623028621,0.4850487358988431,3.99239521277444
2021-12-21,16850.0,17267.0,16880.0,17075.0,14677.1435546875,829564,-10421524.894490851,5671727,-0.0381951024985792,103280599.84228829,13878676.02740717,699027.283578792,-3784.586662275631,16967.170567541758,75.50787686679271,1105.059963223131,16711.0,17638.318068410194,15783.681931589806,11.098295355277283,0.6962649129785892,0.0,0.0,16978.56666666667,17414.366666666665,16542.766666666666,5.13353109901306,0.6106394370506362,0.0,0.0,15146.0,17482.0,16314.0,13.978816348512956,0.8257705479452054,529.4228914186431,1.793210799517248,65.29477592985859,18.077121370550376,47.217654559308215,16975.583333333332,16609.423076923078,16891.785374588624,16826.490598658766,1.116176470588235,0.9351470588235294,0.1810294117647058,0.0109331066861646,24.60785006902241,13.0,10.642121092068033,-6.835121037065591,17.47724212913362,16940.5,16314.0,16627.25,16726.0,99.99787864934936,12.56095561422094,20.675475813961192,17.087952210345065,68.69369369369352,17262.0,17237.0,60.0,36.0,24.0,16524.0,16685.0,0.0,0.0,54.01000125813155,0.6279875992615118,0.559245808701203,0.6544257257479694,1.706391914888728,45.18498940007238,60.60019361084221,66.46467715672121,-39.3998063891578,178.105882352942,1.8490903668356693,0.3880474989541979,0.1065729629363918,0.2814745360178061,-5.165090630714215,0.002644522637728,-5.167735153351943,16632.223626129104,1.2992406264831446,1.2908728954965198,-2.4620130241060245,-1.2992437434077857,14806.078125,1,-0.1111136542426152,-0.8368192488977115,0.2631514634605167,-0.281483417288257,0.217622470103791,-0.0782992345265967,1.989036481795324,9.05797290175579,-1.7668567432252755,-2.970292463208025
2021-12-22,17000.0,17261.0,17095.0,17225.0,14806.078125,629151,-10065258.66557519,6300878,-0.0679325777355835,102008035.57910424,2757207.7291461034,57951.91189455886,16304.981266169172,16988.90998122573,73.94430900777118,1114.7676642177703,16754.05,17692.80608653154,15815.29391346846,11.206318311471424,0.7508372551490128,0.0,0.0,16975.033333333333,17378.333333333336,16571.733333333334,4.751684336407797,0.8099016447640276,0.0,0.0,15146.0,17482.0,16314.0,13.942897388989527,0.8899828767123288,495.0806022767788,1.7949456200698966,87.03934954051874,31.86956700454405,55.16978253597469,17017.333333333332,16647.19230769231,16943.04916311345,16856.00981357293,1.0692661277540023,0.9600570613409416,0.1092090664130608,0.024528775530816,24.49021477364385,521.9500000000007,13.40159637802102,-2.0537438404551827,15.455340218476202,16940.5,16314.0,16627.25,16726.0,99.9989393246747,12.342315538094292,20.144701054832893,16.649275306362167,86.21140432996872,17156.5,17156.5,56.00000000000001,32.0,24.000000000000007,16524.0,16685.0,0.0,0.0,56.13900301758414,0.8582819848843974,0.5879429100411561,0.5935710562070877,3.065170286149196,50.66379398775198,75.12100677637947,64.97981380985566,-24.87899322362052,297.95294117647063,2.995694809854102,0.5163698319066724,0.1885323367304479,0.3278374951762244,-10.247331557306463,-2.04735069335111,-8.199980863955354,16634.99018077385,0.8784773060029227,0.8746411442869473,-1.6051639437906997,-0.8784718213873504,14879.1435546875,2,-3.8845662475509775,-0.4149373488428693,3.06069076339692,0.0344827558625269,-1.962925885258357,-0.9389729723644108,-3.911767450428499,-8.764940639383198,-3.771706914925389,-0.3846267546816477
2021-12-23,17000.0,17367.0,17145.0,17310.0,14879.1435546875,894325,-9630181.638548162,7195203,-0.0426064130786712,98295119.78208935,1936208.8726134235,157540.1280173448,9940.163559554345,17015.83837133229,72.44286285614153,1114.7676642177703,16814.25,17733.265315432778,15895.234684567222,10.931386358984527,0.7697180295447763,0.0,0.0,16985.733333333334,17376.433333333334,16595.033333333333,4.600331258389402,0.914981656855216,0.0,0.0,15146.0,17482.0,16314.0,13.892977682620398,0.9263698630136986,467.7725420491009,1.7949456200698966,109.86442174784317,47.46853795320388,62.39588379463928,17020.166666666668,16686.69230769231,16999.503138019074,16889.63871627123,1.0471026222078343,0.921333764972483,0.1257688572353513,0.0392381626665174,24.37591121534201,399.75,16.52608369831835,2.3550482957501115,14.171035402568236,16940.5,16314.0,16627.25,16726.0,99.99946966233736,12.40473267714968,21.02643439458257,16.117441944501476,97.44102244478324,17156.5,17156.5,100.0,28.000000000000004,72.0,16600.64,16685.0,0.0,0.0,57.34405165099858,0.9886322457264706,0.8249672766241266,0.6573853317888285,4.5394118909797045,54.33840207756217,83.34946757018393,73.02355598580186,-16.65053242981607,382.4558823529405,0.1968048159296133,0.6504841435240493,0.2809226980891682,0.369561445434881,-13.242586214237589,-4.286397797528406,-8.956188416709182,16644.872972575882,0.4934687953555894,0.492255228839511,-1.1196161316120223,-0.4934826702293975,14837.8828125,3,-1.8162401979648592,-0.4132227333881388,-2.2319050841880568,-0.5862170226419892,0.0,-0.6201511119228513,2.207760685797353,-2.9304013736908985,-2.288454651178057,-2.2988488651512853
2021-12-24,17167.0,17346.0,17167.0,17262.0,14837.8828125,145124,-9621263.40391129,7050079,-0.0637859461147687,83257823.81321946,61671.39825252888,-303716.8414493012,4010.79123387322,17025.157361250953,69.41775476165567,1111.676454057028,16848.95,17780.47616173675,15917.423838263248,11.05737938253424,0.7217060652541972,0.0,0.0,16995.36666666667,17378.366666666665,16612.366666666665,4.507110761560504,0.8480852915578786,0.0,0.0,15146.0,17482.0,16314.0,13.864365435234834,0.9058219178082192,438.8952878441908,1.7952855323262005,122.66623704705124,62.50807777197336,60.1581592750779,17024.166666666668,16718.96153846154,17039.887270631523,16917.221033584472,1.0582076308784385,0.980301685891748,0.0779059449866902,0.0534151639359304,24.193466740912843,296.0499999999993,18.615689799338885,5.906471559496037,12.709218239842848,16940.5,16314.0,16627.25,16726.0,99.99973483116868,12.462691449129688,20.458957119843568,15.68245226157234,87.27410413633835,17046.0,17156.5,96.0,24.0,72.0,16671.1488,16685.0,0.0,0.0,56.401673815645054,0.8866951178430408,0.9112031161513028,0.7747044342721953,5.537717221224195,55.26670532734138,78.70280735721201,79.05776056792513,-21.297192642788,407.5882352941189,0.2788428023701638,0.7250968513299632,0.3697575287373272,0.3553393225926359,-19.87432855941352,-7.403983949905429,-12.470344609508093,16649.41869901905,-0.2772963604852685,-0.2776815390651777,-1.3938078373129217,0.277305894898106,14892.03515625,4,-1.9937097521657563,-1.646088919923642,2.2364181261021656,-0.0293854362945751,-5.34759336471177,-0.6933767944090192,-1.244573052993772,-5.338077780741756,-3.384098656207655,-0.9363184069957526
2021-12-29,17300.0,17592.0,17336.0,17447.0,14996.904296875,589435,-9263784.071209738,8340886,0.0119558900260101,76852607.41379389,8317117.239390263,-140005.61776668433,6710.462935928629,17018.83734883497,64.72599295480342,1119.5047096065205,17014.05,17553.008430679023,16475.091569320975,6.335451355544669,0.9016543534299436,0.0,0.0,17114.3,17445.1,16783.5,3.8657730669673818,1.002871825876665,1.0,0.0,15947.0,17592.0,16769.5,9.6684798739865,0.9118541033434652,397.4151831537946,1.7927215462559385,155.2029657452185,92.85758444452424,62.3453813006943,17059.75,16807.653846153848,17139.635264771685,16984.432299026466,1.0443507926951636,0.9530403371462974,0.0913104555488661,0.0815272324205872,23.68199669518996,-292.0499999999993,27.528610408886266,13.27819336795678,14.25041704092948,17058.0,16369.0,16713.5,16726.0,99.99993370779217,13.252236556957843,23.03898824876845,14.60014856833292,136.80938073777284,16889.25,17128.0,100.0,16.0,84.0,16795.69554432,16685.0,0.0,0.0,59.31742498011045,1.0,0.9622317059476804,0.9439590922073844,8.11444931384351,55.9406192796812,87.31408573928259,83.60614732774408,-12.68591426071741,567.3117647058825,1.4360465116279069,0.91379542755818,0.5481067546198384,0.3656886729383417,-25.0260563071741,-13.31555172057011,-11.710504586603989,16849.73852021059,0.704184704184696,0.7017169021798608,-0.3370273049240313,-0.7041961661028466,15094.8935546875,2,-4.320988320531498,-1.6194316352107023,0.7652944108331354,-1.4492052874747827,-5.482232902943821,-0.6886021866410488,-1.829617921478615,-7.094605878992709,-2.2004017646694933,0.9293666170533754
2021-12-30,17443.0,17649.0,17399.0,17561.0,15094.8935546875,1106966,-8936122.135209737,9447852,0.0003004556849207,83901395.49753763,1355055.168812773,90664.5193234304,11383.70956356712,17041.944158637853,70.95240887385106,1119.5047096065205,17066.2,17604.91647459493,16527.48352540507,6.313256314761697,0.9592397145196344,0.0,0.0,17198.366666666665,17508.56666666667,16888.166666666668,3.607319299700949,1.0845153664302556,1.0,0.0,16449.0,17649.0,17049.0,7.03144226599946,0.9266666666666666,382.6736648384152,1.7812299725231218,177.31959103586632,109.74998576279266,67.56960527307366,17129.666666666668,16859.615384615383,17204.460608652964,17027.141017617098,1.0554759467758443,0.9138178096212896,0.1416581371545546,0.0966477388996857,23.5182630327186,-422.2000000000007,31.29324741773036,16.944830257383703,14.34841716034665,17086.5,16397.5,16742.0,16726.0,99.99996685389608,14.050422739144777,23.02895332393733,13.987100043304885,153.27646192406633,16773.0,17128.0,100.0,12.0,88.0,16875.325989888,16685.0,0.0,0.0,61.08746269438162,1.0,1.0,0.9735580534902836,9.857516330629826,57.2990627981607,92.66666666666669,88.26076709756232,-7.333333333333333,608.8794117647049,5.017342423155125,1.0413938009464003,0.6467641638851509,0.3946296370612496,-23.707356017566124,-15.393912579969314,-8.31344343759681,16974.683055420566,0.65340746260103,0.6512820095952776,0.3141779961156166,-0.6533965668695885,15044.1787109375,3,-1.2820523672518789,0.796811992131623,3.856045234628098,-0.0723850489519577,-0.8662097780527347,-1.2158053557360518,5.137551502531238,-1.8927472905882323,-2.3843385279892715,0.5628586874328079
