Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601939.SS_2021-09-15_2023-09-15_Close_percent,ssx_601766.SS_2021-09-15_2023-09-15_Close_percent,ssx_601398.SS_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,ssx_601998.SS_2021-09-15_2023-09-15_Close_percent,asx_IAG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent
2022-03-24,1430.0,1449.0,1417.0,1438.0,1259.500244140625,800422,-3988427.713412895,21982280,-0.0551343753553755,5340255.542403145,33982.07445572461,27085.147735581915,10021.337881044376,1394.3949537181345,42.34431643902818,935.1515006301988,1393.9,1443.40515124712,1344.39484875288,7.103113745192627,0.9454081937843332,0.0,0.0,1395.6,1429.0,1362.2,4.786471768415016,1.1347305389221558,1.0,0.0,1303.0,1459.0,1381.0,11.191620632757012,0.8653846153846154,36.253898642834784,5.10219051533312,-6.082365653337774,-14.814372645554768,8.732006992216993,1390.75,1411.1153846153843,1406.1674895512344,1412.2498552045722,0.9968944099378882,0.9409937888198758,0.0559006211180124,-0.1690568561284366,26.781375504958746,-45.90000000000009,-38.5442032710528,-52.30531766219721,13.76111439114441,1395.5,1397.0,1396.25,1415.0,96.87500046216977,18.174705958580827,26.25773970508993,18.34397713523484,123.62204724409504,1473.75,1453.5,4.0,56.00000000000001,-52.00000000000001,1331.5366421255426,1442.974138656483,0.0,0.0,58.6947051454249,1.0,0.9915572151869676,0.9917391157550116,-8.5011092207585,55.887596030538255,86.53846153846153,78.84615384615385,-13.461538461538462,-9.741176470588243,6.518518518518518,-0.4306862295593374,-1.0480932906718017,0.6174070611124642,8.459515672637954,3.692485159447608,4.767030513190346,1413.2676308072428,1.196340605207591,1.1892410183891755,4.202898550724643,-1.1963298793136374,1270.8865966796875,3,-0.82917817245648,0.0,-0.2188127782869457,0.6134917700886859,0.4454299445377359,0.6593421922008105,1.1437956608621391,1.7295746597752384,-0.7306782125010471,1.803608690428476
2022-03-25,1448.0,1455.0,1435.0,1451.0,1270.8865966796875,557650,-3653837.713412895,22539930,-0.0154652001871755,5612997.6077741245,43037.74769120416,31484.49740774986,14617.11554087848,1395.8695844350675,48.12402293569348,943.6055823466052,1396.0,1451.1325675077828,1340.8674324922172,7.898648640083499,0.9987977386708492,0.0,0.0,1403.0666666666666,1435.5666666666666,1370.5666666666666,4.63270930343058,1.2374358974358983,1.0,0.0,1303.0,1459.0,1381.0,11.174785100286533,0.9487179487179488,34.62850877855131,4.90772666071874,-2.055437449485225,-12.26258560634086,10.207148156855634,1399.3333333333333,1410.2307692307693,1413.0647988510443,1415.1202363005298,1.053484602917342,0.9448946515397084,0.1085899513776336,-0.145023907689927,26.74432252788075,-31.0,-32.23133671455851,-49.9742390169782,17.742902302419687,1403.0,1397.0,1400.0,1415.0,98.43750023108488,18.30943800944528,26.41238904054505,17.585910178367474,151.3034332506946,1473.75,1453.5,8.0,52.0,-44.0,1334.0859092830317,1442.974138656483,0.0,0.0,62.11189452610159,1.0,0.9994542982958668,0.9941895762232672,-3.3777500607939355,56.1815778795244,94.87179487179488,85.68376068376068,-5.128205128205129,1.0499999999999543,7.640949554896142,-0.1452482550075491,-0.8675242835389512,0.722276028531402,4.476584673996895,3.849305062357465,0.6272796116394295,1425.0731629332736,0.9040333796940248,0.8999714603195486,5.14492753623188,-0.9040373427503,1291.907470703125,4,-0.1644754228007059,1.2891294610745805,-0.873351960804726,-1.0288053997212785,-2.013421120902777,1.1062045923962105,-0.8815438905265296,-0.6510968141517708,1.2849625097607884,0.8979604528937841
2022-03-28,1460.0,1486.0,1460.0,1475.0,1291.907470703125,601920,-3561234.636489818,23141850,0.0449415878147309,6874866.52094925,120946.30515683148,87764.6876803637,14997.289764193129,1402.9360149693573,54.23320327580731,943.6055823466052,1399.95,1464.952999930774,1334.947000069226,9.286474507057248,1.077281049181774,1.0,0.0,1413.1333333333332,1442.8333333333333,1383.4333333333332,4.203425012973541,1.5415263748597086,1.0,0.0,1303.0,1486.0,1394.5,13.071895424836605,0.9398907103825136,34.665657900696175,4.353836491224533,3.0375169831565927,-9.20256508844137,12.240082071597962,1408.5,1410.2307692307693,1422.593291335499,1419.5557743523425,1.2431941923774954,0.8275862068965517,0.4156079854809437,-0.1156170947243907,26.654169859896623,-31.950000000000045,-24.315502807665183,-46.57978879831609,22.264285990650905,1418.5,1397.0,1407.75,1415.0,99.21875011554243,19.208427336638746,30.903666604279582,16.315246982506633,190.14906027219664,1471.75,1453.5,4.0,48.0,-44.0,1336.584191097371,1442.974138656483,0.0,0.0,67.46352791836668,1.0,1.0,0.9970038378276116,3.0254493849261834,55.96726320942189,93.3734939759036,91.59458346205334,-6.626506024096385,11.635294117647163,8.058608058608058,0.2139765860585807,-0.6512241096194449,0.8652006956780256,1.583302453005393,3.396104540487051,-1.812802087481658,1441.28827280961,1.6540317022742943,1.6405015889731978,6.884057971014501,-1.6540322384669537,1291.907470703125,0,-1.313633894622484,0.1865691506554725,-1.5151715898848863,-1.2219967687107385,-6.35964583385244,-0.2237289827702397,1.4472948332414433,-1.1219639454515828,-0.4618867318702087,-4.962936128730377
2022-03-29,1475.0,1490.0,1469.0,1475.0,1291.907470703125,1807116,-4335712.922204103,24948966,0.0072195121691786,5892742.732242215,7553.471940926869,93374.681281142,9955.947622329428,1416.874851023411,63.8534665082243,943.6055823466052,1403.95,1476.6341798467877,1331.2658201532124,10.35424051380571,0.9887583525725104,0.0,0.0,1423.0333333333333,1450.7333333333331,1395.3333333333333,3.893092220842792,1.438026474127562,1.0,0.0,1303.0,1490.0,1396.5,13.31956266248798,0.9197860962566844,33.29909211062655,3.6960159247073214,6.993107869321648,-5.963430496888766,12.956538366210411,1417.4166666666667,1410.2692307692307,1430.6558618992683,1423.6627540299469,1.2363977485928703,0.7298311444652908,0.5065666041275797,-0.0836174220564606,26.55043834518508,-22.950000000000045,-14.864458271740284,-41.90515976956667,27.04070149782639,1422.0,1397.0,1409.5,1415.0,99.60937505777122,20.13444680817756,30.374826492569333,15.587503862754897,168.89194506522986,1471.75,1453.5,96.0,44.0,52.0,1342.5608234534764,1442.974138656483,0.0,0.0,67.46352791836668,1.0,1.0,0.9998180994319557,8.019444355631872,55.12213531725727,89.86486486486487,92.70338457085444,-10.135135135135137,24.455882352941217,7.821637426900585,0.4912053679515273,-0.4227382141052504,0.9139435820567778,10.061441396316534,4.729171911652948,5.332269484663586,1453.4396641254093,0.0,0.0,6.884057971014501,0.0,1294.5350341796875,1,-0.9724487870190472,0.9345798843214084,-0.6396424470331539,-0.8048368811080593,-0.4123671048742636,0.8928739424293752,-2.5491846158821403,-1.369378051878158,1.3375054238450446,1.903085792950165
2022-03-30,1475.0,1480.0,1473.0,1478.0,1294.5350341796875,683249,-4042891.9222041033,25632215,0.0423310163210447,5343743.341921899,-3073.550052762609,29033.456137056703,1389.6589830508474,1421.5964576834467,58.20585256993554,945.5247801412085,1407.75,1487.2556601758652,1328.2443398241348,11.29542321802382,0.9417924449945336,0.0,0.0,1434.0666666666666,1460.0666666666666,1408.0666666666666,3.62605178745758,1.344871794871796,1.0,0.0,1303.0,1490.0,1396.5,13.28360859527615,0.9358288770053476,30.669182899563896,3.112546841631766,10.251840240313411,-2.72037634944833,12.972216589761745,1425.5,1410.3846153846157,1437.9395754532272,1427.6877352129138,1.2377622377622377,0.9254079254079254,0.3123543123543123,-0.0506690277761441,26.32138288027559,-29.75,-5.336458153104501,-35.95889535419073,30.62243720108623,1434.0,1396.5,1415.25,1415.0,99.8046875288856,20.994322031749302,29.896127166090142,15.341848875971086,142.2885572139301,1472.5,1453.5,100.0,40.0,60.0,1351.4071740462678,1442.974138656483,0.0,0.0,68.11640309271554,1.0,1.0,1.0,12.272356913474905,57.7074650245382,91.89189189189187,91.71008357755346,-8.108108108108109,34.5470588235296,7.023895727733527,0.7180730062645342,-0.1945759700312935,0.9126489762958278,6.7615518677011615,5.135647902862591,1.625903964838571,1463.6372626701718,0.2033898305084713,0.2031832734227023,7.101449275362315,-0.203386352052945,1294.5350341796875,2,0.6420613094690566,-1.6981217153236798,0.211859008862504,-0.5987972804002908,-4.928149808075872,0.6756773357342354,-1.24291355448743,-2.1002832917905465,-3.1561169340910595,-1.059996836218886
2022-03-31,1436.0,1480.0,1466.0,1478.0,1294.5350341796875,251233,-3863439.7793469606,25883448,0.0537113237575384,4580351.435933056,-19503.80722277726,31011.536763759388,1389.6589830508474,1430.7495280130363,65.92619465617801,945.5247801412085,1410.95,1496.1520539658532,1325.747946034147,12.077260564279827,0.8934764297282783,0.0,0.0,1444.0666666666668,1467.9666666666667,1420.1666666666667,3.3100964867734604,1.2099023709902366,1.0,0.0,1303.0,1490.0,1396.5,13.253481696729152,0.9358288770053476,29.002264609607504,2.4349730292778764,12.688148049605388,0.3613285303624138,12.326819519242974,1433.8333333333333,1411.1538461538462,1444.1027176911923,1431.414569641587,1.2053140096618358,0.7536231884057971,0.4516908212560386,-0.0184049979796261,26.135273825255467,-36.950000000000045,3.0889718205204795,-29.063888627267243,32.152860447787724,1444.0,1396.5,1420.25,1415.0,99.9023437644428,21.45138905162278,28.91464687636213,16.479664888649555,120.17585178206971,1472.0,1453.5,96.0,36.0,60.0,1359.7227436034916,1442.974138656483,0.0,0.0,68.11640309271554,1.0,1.0,1.0,15.724000572425563,59.41060040334244,91.89189189189187,91.2162162162162,-8.108108108108109,42.37058823529424,7.256894049346879,0.8864062388845452,0.0216204717518742,0.864785767132671,0.0313159438968154,4.114781511069436,-4.083465567172621,1469.5721815973868,0.0,0.0,7.101449275362315,0.0,1293.6593017578125,3,-1.6155172156555435,-0.1855212675874895,-1.273887328200658,-1.3888916103274482,0.3913855554492329,0.6802513042900387,2.0549840958323102,1.8446058987919969,0.5133589554846196,1.88006283317047
2022-04-01,1479.0,1485.0,1464.0,1477.0,1293.6593017578125,427629,-3761623.350775532,25455819,0.0163862630561807,3864925.659371191,7366.19826999572,41644.35478725897,-289.32949932341006,1433.439119270667,66.62871993451174,945.5247801412085,1413.55,1503.3575163892206,1323.7424836107791,12.706662854404954,0.8532555099564907,0.0,0.0,1451.9666666666667,1474.1666666666663,1429.7666666666669,3.057921439886122,1.0638138138138171,1.0,0.0,1303.0,1490.0,1396.5,13.2291040288635,0.93048128342246,28.20203814864676,1.9842368108990256,14.37256985973886,3.163576796237704,11.208993063501158,1442.4166666666667,1412.0,1449.1638380463935,1434.7912681866546,1.2650918635170605,0.7375328083989501,0.5275590551181102,0.0118985051725643,25.820667354462746,-32.549999999999955,9.910911685253588,-21.80152073829926,31.712432423552848,1444.0,1396.5,1420.25,1415.0,99.9511718822214,22.016162645084574,28.657543956604925,15.649720163709496,107.4106364428943,1471.0,1453.5,92.0,32.0,60.0,1367.539378987282,1442.974138656483,0.0,0.0,67.59207445142627,0.983303438885464,0.994434479628488,0.9981448265428292,18.45290581473257,61.27582268375949,90.64748201438849,91.47708859939075,-9.352517985611511,48.2705882352941,7.496360989810771,1.0017185202070178,0.2176400814429029,0.7840784387641149,-3.986593250235419,2.494506558808465,-6.481099809043885,1472.4793484486736,-0.0676589986468245,-0.0676818976766746,7.028985507246377,0.0676484141991551,1287.528076171875,4,-0.1589755910002281,0.0,-0.4192878545523939,-0.1956858916119586,-2.9469360861528457,0.2283261134025309,1.3896432756144603,-1.3430408014438484,-1.052627696479803,-1.0487995320068393
2022-04-04,1485.0,1485.0,1462.0,1470.0,1287.528076171875,1179419,-4120576.959471184,24276400,0.0248193680440651,2133374.4223181643,-1950.112724994256,35965.798004370205,-5878.993006432415,1439.6661640671427,58.59986766088922,945.5247801412085,1417.15,1509.8997169807008,1324.4002830192994,13.08961182382961,0.7849065297471308,0.0,0.0,1457.1666666666663,1478.4666666666667,1435.8666666666666,2.9234816424568324,0.8012519561815336,0.0,0.0,1303.0,1490.0,1396.5,13.195498006562469,0.893048128342246,27.68183433378208,1.39916896430469,14.97007902882092,5.524877242754346,9.445201786066573,1449.8333333333333,1414.3461538461538,1452.3694014238715,1437.3993223950506,1.2258953168044078,0.7355371900826446,0.4903581267217631,0.0385799982845542,25.64689637518701,-22.15000000000009,14.894773756020893,-14.604893485119373,29.499667241140266,1453.0,1396.5,1424.75,1401.5,99.9755859411107,22.43411882119892,27.050704115135886,15.259802816877196,90.7847962811046,1452.25,1453.5,88.0,28.000000000000004,60.0,1374.8870162480453,1442.974138656483,0.0,0.0,63.88498234042126,0.8652559299101515,0.9495197895985388,0.9813180897423422,19.84946181176384,58.38814355371293,85.61151079136691,89.3836282325491,-14.388489208633093,48.26764705882351,6.444605358435916,1.0414697429992656,0.3824060137541755,0.6590637292450902,0.3865300975564544,2.072911266558063,-1.6863811690016086,1471.8788695649191,-0.4739336492891044,-0.4750602758598177,6.521739130434789,0.4739443822346771,1305.04541015625,0,-0.1589755910002281,0.0,-0.4192878545523939,-0.1956858916119586,-2.9469360861528457,-0.2288486345954794,3.0118899845584792,-0.0436829798415914,-1.052627696479803,-1.0487995320068393
2022-04-05,1482.0,1490.0,1471.0,1490.0,1305.04541015625,282979,-3837597.959471184,24559379,0.0463332070631565,2637118.076272712,46999.95406019528,47740.077427476135,-1739.6090853402975,1442.7058156619214,61.12334778636451,958.389062864218,1424.15,1516.7032819515334,1331.5967180484668,12.997687315456002,0.8557410316064377,0.0,0.0,1463.9666666666667,1483.9666666666667,1443.9666666666667,2.732302648056649,1.1508333333333325,1.0,0.0,1320.0,1490.0,1405.0,11.936944844293086,1.0,26.91365090040388,1.0211537173882037,16.863055397431253,7.792512873689729,9.070542523741524,1457.75,1417.9615384615386,1458.1587242817377,1441.2956688843062,1.2837078651685394,0.651685393258427,0.6320224719101124,0.0643419304094852,25.50277116972948,-3.150000000000091,22.16721992656462,-7.247786892195744,29.415006818760364,1453.5,1396.5,1425.0,1400.5,99.98779297055536,22.97726167399776,26.948398772422287,14.498523144495474,99.11767131194831,1445.25,1453.5,100.0,24.0,76.0,1381.7937952731625,1442.974138656483,0.0,0.0,69.09955758109996,1.0,0.9495197895985388,0.9644913529418552,22.68419949744744,60.230089519409,100.0,92.0863309352518,-0.0,48.14411764705869,6.810035842293908,1.1699927892300397,0.5399233688493483,0.6300694203806914,-5.178895029971731,0.6225500072521044,-5.801445037223835,1477.4792790988922,1.3605442176870763,1.351371916672317,7.971014492753614,-1.3605399609193969,1298.9144287109375,1,-0.1589755910002281,0.0,-0.4192878545523939,-0.1956858916119586,-2.9469360861528457,-0.4566069442202263,-0.2564026147128402,-0.4706638056561587,-1.052627696479803,-1.0487995320068393
2022-04-06,1499.0,1501.0,1476.0,1483.0,1298.9144287109375,801636,-4190317.799471184,23757743,0.0050507985772583,1458750.9225194678,24948.97933725532,45831.16830668588,83.97925398347297,1448.7103993445571,61.990236073598496,958.389062864218,1430.9,1519.8761765867696,1341.9238234132306,12.436393400904254,0.7927749988739515,0.0,0.0,1470.3,1491.1,1449.5,2.8293545534924784,0.8052884615384633,0.0,0.0,1342.0,1501.0,1421.5,11.111887623174226,0.8867924528301887,26.722285810363484,0.6144259293691386,17.59558041104424,9.753126381160632,7.842454029883607,1462.9166666666667,1421.3461538461538,1461.980459007624,1444.3848785965797,1.2976878612716762,0.6502890173410405,0.6473988439306357,0.0872666921318799,25.37806417793012,-11.900000000000093,29.18852516727462,0.2780718231739693,28.91045334410065,1468.0,1402.0,1435.0,1402.0,99.99389648527767,23.81417269210024,28.02146601806519,13.5861225969509,94.27808238436678,1442.25,1458.0,96.0,20.0,76.0,1388.2861675567726,1442.974138656483,0.0,0.0,65.53304171327511,0.8508519121217003,0.905369280677284,0.9348029532914538,24.05456777121524,54.65790452533474,85.36585365853658,90.32578814996783,-14.634146341463415,50.30882352941171,4.363124560168895,1.2182058031610512,0.675579855711689,0.5426259474493622,-4.241991915669628,-0.350358377332242,-3.891633538337386,1478.7004323901856,-0.4697986577181234,-0.4709056801573297,7.463768115942027,0.4697906599723893,1292.7833251953125,2,-0.7936505895392543,-1.4814878422388489,-0.8350743438047346,-0.9765721273552544,1.1450372657881758,0.4545315217283558,3.7794789117253487,0.9272611143387196,-1.1846465180106378,1.6966032478499642
2022-04-07,1494.0,1508.0,1468.0,1476.0,1292.7833251953125,2259510,-5546023.799471185,21498233,-0.0384834276237618,-1009152.0664118849,-885.1476647591734,25079.357296026417,-14431.328033597778,1455.5034464000253,51.1637545971803,958.389062864218,1436.45,1522.0758722583305,1350.8241277416696,11.921872986644916,0.7309465524665192,0.0,0.0,1475.2333333333331,1496.8333333333337,1453.6333333333334,2.9283503174639067,0.5177469135802439,0.0,0.0,1342.0,1508.0,1425.0,11.556267186466636,0.8072289156626506,28.050057229327138,0.3521342346242703,17.41057202671209,11.284615510270925,6.125956516441164,1467.6666666666667,1424.1923076923076,1464.1373114679895,1446.7267394412777,1.2040229885057472,0.7097701149425287,0.4942528735632184,0.1061491999040313,25.33396969001421,-15.450000000000044,34.62393598660095,7.706435456636131,26.91750052996482,1484.0,1405.5,1444.75,1405.5,99.99694824263884,24.1146781528818,25.28022414381878,14.213569758430106,81.34505371843193,1442.25,1462.0,92.0,16.0,76.0,1397.3032741522309,1442.974138656483,0.0,0.0,62.0822328444812,0.5645903800180824,0.805147430713261,0.8866788336630279,24.22534464646655,50.58255489919533,70.9090909090909,85.4249815225425,-29.09090909090909,53.07352941176464,4.0169133192389,1.2034457891775756,0.7811530424048664,0.4222927467727092,9.903215727721888,1.700356443678584,8.202859284043303,1478.381688191419,-0.4720161834120051,-0.4731336977513933,6.956521739130439,0.4720175078592064,1298.03857421875,3,1.574802747786606,0.1824929847226997,0.2070340433053275,0.7736913323160621,2.702697083400821,2.5114287583809585,1.3289967946286794,1.5062862751566255,2.139685390815302,2.5177666426702388
2022-04-08,1473.0,1498.0,1465.0,1482.0,1298.03857421875,155134,-5541322.769168154,21653367,0.0079891265212697,-732015.4854959013,-138267.5622365181,12163.462638235362,-10034.62684955238,1460.595298136583,44.08648208730368,962.2849533636662,1442.15,1523.8794928407117,1360.4205071592887,11.334395567827393,0.7437920425963398,0.0,0.0,1478.7,1501.6,1455.8,3.097315209305468,0.5720524017467264,0.0,0.0,1342.0,1508.0,1425.0,11.510591824706168,0.8433734939759037,28.545051506394422,0.3727754108154527,17.54584383925271,12.536861176067283,5.008982663185428,1472.75,1426.8076923076924,1466.8854173959912,1449.3395735567383,1.15,0.8176470588235294,0.3323529411764705,0.1221086683601518,25.369899622013403,-4.150000000000091,39.666051510427245,14.81549704753529,24.85055446289196,1485.0,1405.5,1445.25,1405.5,99.99847412131942,24.21435933544881,23.258692973220576,13.803936593910748,70.75219383845833,1442.25,1462.0,88.0,12.0,76.0,1408.372946737008,1442.974138656483,0.0,0.0,63.83986703385526,0.6736477292482015,0.6963633404626615,0.8022933506177354,24.86251034050754,50.05998272147677,76.36363636363636,77.54619364375462,-23.63636363636364,54.35588235294131,4.292751583391977,1.2106095879376628,0.8670443515114257,0.3435652364262371,1.896442169499343,1.7395735888427355,0.1568685806566072,1478.7370885657251,0.4065040650406581,0.4056800695614093,7.391304347826089,-0.4065065599947672,1300.6661376953125,4,-0.480005060325567,-1.279721204759113,0.2074748020554864,-0.7797239892367713,-0.9920751093128928,-1.405143984728454,0.0299198810775322,-0.786929606269922,-1.5676563342356218,2.33284566087805
2022-04-11,1485.0,1500.0,1476.0,1485.0,1300.6661376953125,276912,-5610550.769168154,21930279,-0.0018624236599902,-508765.2732822012,56335.586756803605,16711.04341822793,1191.176623547612,1472.6122790988286,56.26226269099409,962.2849533636662,1447.35,1526.032336010059,1368.6676639899408,10.872606627292514,0.7392531914354116,0.0,0.0,1480.0333333333333,1502.7333333333331,1457.3333333333337,3.06749847976396,0.6093979441997048,0.0,0.0,1351.0,1508.0,1429.5,10.847410785228176,0.8535031847133758,28.09054635575498,0.3665264868973269,17.691189631536645,13.567726867161156,4.123462764375489,1476.6666666666667,1429.1153846153843,1469.6722762581464,1451.9810866266098,1.2048192771084338,0.7891566265060241,0.4156626506024097,0.1355771889845931,25.214032674290387,3.650000000000091,42.17706564065344,21.15344414891237,21.023621491741068,1485.0,1405.5,1445.25,1405.5,99.99923706065972,24.380806007141008,22.379013835471635,12.990352510615304,74.43216697360322,1442.25,1462.0,84.0,8.0,76.0,1418.335652063307,1442.974138656483,0.0,0.0,64.72043651028551,0.7172005663294776,0.6518128918652539,0.7177745543470588,25.63573964118798,47.0289432851803,75.0,74.0909090909091,-25.0,57.06470588235288,3.2684283727399164,1.2184173605620867,0.937318953321558,0.2810984072405288,-3.949094191434452,0.6018400327872981,-4.55093422422175,1478.9311447034977,0.2024291497975783,0.2022245380768339,7.608695652173902,-0.202425685087519,1309.4248046875,0,0.4777120184631513,2.527084146766015,0.6236959409929881,0.3868509721734483,1.7681764630207653,0.0,1.4071928540084002,0.8495418996837572,3.2900103414431783,-2.367241265287234
2022-04-12,1480.0,1510.0,1470.0,1495.0,1309.4248046875,554265,-5471984.519168154,22484544,0.0089642342212801,355722.62290097034,14433.529088071591,13708.833346799787,4292.974849711692,1475.0692255109168,57.312476207958014,962.2849533636662,1453.2,1527.6730823855155,1378.7269176144844,10.249529642928112,0.7806383102529516,0.0,0.0,1481.4,1506.0,1456.8,3.3211826650465808,0.7764227642276424,0.0,0.0,1351.0,1510.0,1430.5,10.941370767960365,0.9056603773584906,29.281491720179485,0.3587667212078056,18.401176339092217,14.53441676154737,3.866759577544848,1480.3333333333333,1432.8461538461538,1473.5688491415085,1455.1676728024163,1.123943661971831,0.7830985915492957,0.3408450704225353,0.1478827758617661,24.758605911092488,21.799999999999955,44.50906326954665,26.691835418095835,17.817227851450816,1486.0,1406.5,1446.25,1406.5,99.99961853032984,24.90039018665424,22.62975527222553,11.747606670696928,77.56586708611884,1437.25,1461.0,100.0,4.0,96.0,1427.3020868569763,1442.974138656483,0.0,0.0,67.55655277419798,0.8517033454879683,0.7475172136885493,0.6985644820054882,27.11294937358821,48.78231357154716,83.87096774193549,78.41153470185729,-16.129032258064516,58.15588235294126,3.0323914541695385,1.264539934676706,1.0027631495925875,0.2617767850841184,-5.93580157107279,-0.7056882879847194,-5.230113283088071,1479.9571622011842,0.6734006734006703,0.6711434587986176,8.333333333333325,-0.6733985561973128,1276.1417236328125,1,0.0,-1.4814878422388489,0.0,-0.3883533207703209,-1.000000861596206,0.9237707352857284,0.3644024241182961,-0.6042403011628323,-1.7849693698058786,1.2083354568931668
2022-04-13,1500.0,1543.0,1457.0,1457.0,1276.1417236328125,763716,-6235700.519168154,21720828,-0.0543883775304866,-3840981.751799168,112607.30428588638,19324.921191811347,-15679.755021789804,1478.8827634229133,50.03884594187907,962.2849533636662,1457.35,1522.3554613090296,1392.3445386909702,8.921050030401712,0.4973079184967549,0.0,0.0,1482.2666666666669,1514.7666666666669,1449.7666666666669,4.385175856795898,0.111282051282048,0.0,0.0,1354.0,1543.0,1448.5,12.96874463924246,0.544973544973545,34.95334254816154,0.768243250497759,15.716394684452323,14.770812346128364,0.9455823383239624,1478.8333333333333,1436.9615384615386,1471.0197954274304,1455.303400742978,1.0733496332518335,0.7701711491442543,0.3031784841075794,0.1533778879397301,24.757496767332995,17.65000000000009,44.16790476169158,31.25616130044817,12.911743461243413,1500.0,1431.5,1465.75,1423.0,49.99980926516493,26.3505919042388,25.484441120707835,9.617317824989748,62.11180124223669,1390.75,1418.5,96.0,4.0,92.0,1437.2258364341392,1442.974138656483,0.0,0.0,50.83339685344508,0.0,0.5229679706058155,0.6407660253865396,22.902064860357232,36.69741505258298,20.37037037037037,59.74711270410196,-79.62962962962963,59.05882352941171,-1.2203389830508475,1.079939391087014,1.018198397891473,0.061740993195541,-5.22780803794303,-1.6101122379763817,-3.617695799966648,1479.108707912745,-2.5418060200668946,-2.574667962958177,5.57971014492753,2.541809268889679,1286.65234375,2,0.1600016867751748,4.014594603541283,-0.2091996628327024,-0.1934148740558896,0.3960356764804373,-0.9323838241941758,0.3657530167530609,0.0935341341215547,1.3410429642530062,1.6870426287392917
2022-04-14,1458.0,1500.0,1447.0,1469.0,1286.65234375,247348,-6277703.009734192,21968176,-0.0767554182191762,-2868244.930113573,-567823.4713844461,-24308.023027877964,-17374.996010953924,1480.444839031023,46.1972617415746,970.2104299871144,1461.75,1516.6093656543685,1406.8906343456315,7.505984697023226,0.5660780517011198,0.0,0.0,1482.0,1518.4,1445.6,4.912280701754399,0.3214285714285719,0.0,0.0,1378.0,1543.0,1460.5,11.287839917906618,0.5515151515151515,36.75800829334538,0.8979079795471495,14.391094018458716,14.694868680594434,-0.3037746621357176,1478.3333333333333,1441.6153846153843,1470.7090576693645,1456.3179636509055,1.004524886877828,0.8981900452488688,0.1063348416289592,0.1554202298872835,24.52914406759072,16.25,44.24474188774587,35.07103132294732,9.173710564798547,1495.0,1442.5,1468.75,1423.0,24.999904632582464,27.0670186614731,22.746828180252525,10.611044958266843,24.81778761878417,1388.25,1418.5,92.0,4.0,88.0,1437.2258364341392,1543.0,0.0,1.0,54.6510812899829,0.2090031120090749,0.3535688191656812,0.5413513344866819,20.704082530817427,34.693085249221795,22.916666666666668,42.38600159299085,-77.08333333333333,54.84999999999991,-0.4067796610169492,0.9881835133298136,1.0121954209791413,-0.0240119076493275,-10.402597752859483,-3.368609340953002,-7.033988411906481,1478.9788538575317,0.8236101578586119,0.8202369978672408,6.449275362318852,-0.8236248312034462,1283.1488037109375,3,-0.3205248599991961,-0.5703288528584949,0.4175371719023673,0.5791456923179368,-1.391636243693398,-0.4618910933289157,-1.407159312026792,-0.3646259958261026,-0.7737369525529942,-2.9815449792628925
