Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,ssx_000333.SZ_2021-09-15_2023-09-15_Close_percent
2022-02-03,5545.0,5704.0,5537.0,5664.0,4703.56298828125,599215,7726839.468583347,10467603,0.304433200219282,9063199.212466342,-1365620.019525546,17749.27570959493,-12615.195588886316,5737.510440832305,56.48550550682442,907.6919117317404,5663.95,5920.112819316155,5407.787180683845,9.045377141964709,0.5000975941788384,0.0,0.0,5676.9333333333325,5915.533333333333,5438.333333333333,8.405946872724709,0.4728974573903333,0.0,0.0,5304.0,5950.0,5627.0,11.405467915500669,0.5572755417956656,203.89170007139268,3.242720804144917,85.44701614929545,110.40555446846696,-24.95853831917151,5703.333333333333,5580.346153846154,5659.75618736539,5574.309171216095,1.0038350910834133,0.9891339085969958,0.0147011824864174,0.3217788434573969,26.332817132402926,184.05000000000013,83.99249954885528,101.57833743834424,-17.585837889488957,5728.0,5565.0,5646.5,5344.5,3.598759570604597,19.50424574840778,16.611935696263245,14.35801393055877,-10.074016487699136,5063.0,5249.0,48.0,4.0,44.0,5501.0,5877.0,0.0,0.0,54.45770049086803,0.159358471911167,0.1602992274357958,0.1818686712909308,16.043036435781026,57.508025271267954,36.30289532293987,37.357553823311065,-63.69710467706013,203.89705882352973,-1.8030513176144245,1.5328718505696783,1.9968932015165568,-0.4640213509468782,-7.789148082871557,1.1445294652596043,-8.933677548131161,5728.971604745384,1.7058717902675546,1.6914851783885965,4.32860563639712,-1.7058640872891289,4632.97607421875,3,-0.3523367288189973,-0.6223921464381164,1.641690711752915,-0.1544330331988845,-0.3036094562222757,1.825488715642564,0.2192965213006772,2.37917996770068,0.5741263052446044,2.1651952912889527
2022-02-04,5721.0,5716.0,5567.0,5579.0,4632.97607421875,279684,7492205.240395428,10187919,0.2658280359685282,4372293.610685438,1118762.6035096752,-92934.831850642,6024.604478560189,5727.5733820215,50.63565595711507,894.0701228021504,5670.05,5911.603700033764,5428.496299966237,8.520337564351763,0.3115325909160706,0.0,0.0,5663.966666666667,5876.166666666667,5451.766666666667,7.492981950223335,0.2997957901350914,0.0,0.0,5327.0,5950.0,5638.5,10.987557428946834,0.4044943820224719,198.40253006425343,3.467935537171338,72.67551852504312,102.8595472797822,-30.184028754739074,5680.916666666667,5593.923076923077,5647.332158539945,5574.656640014902,0.9828282828282828,1.0707070707070707,-0.0878787878787878,0.3010559222393752,26.54162161785976,103.94999999999982,76.08905358805991,97.8897420864832,-21.8006884984233,5728.0,5565.0,5646.5,5344.5,1.7993797853022986,18.72960871989532,16.141519681739407,13.568805378271747,-29.00622412817516,5059.25,5245.0,44.0,4.0,40.0,5501.0,5862.16,0.0,0.0,50.46633943025436,0.0040606506915024,0.0544730408675563,0.1316716765751098,13.609458868494816,51.30331959623676,17.37193763919822,22.93986636971047,-82.62806236080178,191.55294117647009,-4.599863201094391,1.3036770373152315,1.858249968676292,-0.5545729313610601,-13.453448551797385,-1.7750661381517934,-11.678382413645592,5719.900511778128,-1.5007062146892625,-1.5120807528026248,2.762939767913064,1.500711572022411,4640.4501953125,4,0.0303569078560173,-0.6223921464381164,1.641690711752915,0.0578053214694307,-0.3036094562222757,1.825488715642564,0.2192965213006772,2.37917996770068,3.8383204039822942,2.1651952912889527
2022-02-07,5750.0,5750.0,5539.0,5588.0,4640.4501953125,641489,7148658.998689267,10829408,0.2311140605186801,4572451.809158947,98676.67255401106,-139442.175668765,-3162.39003595505,5715.80038830044,47.82908431426039,894.0701228021504,5675.6,5903.893144881754,5447.306855118247,8.044722844518764,0.3081414138708072,0.0,0.0,5647.733333333334,5861.733333333334,5433.733333333334,7.578261485433684,0.3604361370716505,0.0,0.0,5327.0,5950.0,5638.5,10.976813024173657,0.4189406099518459,199.66227705782808,3.6277902463142624,62.5590970983485,94.79945724349548,-32.240360145146965,5665.416666666667,5607.884615384615,5638.204134149184,5575.645037050836,0.931909212283044,1.0594125500667555,-0.1275033377837117,0.2786791905841134,26.75674934509944,160.39999999999964,66.95484577003195,93.156482702604,-26.201636932572058,5691.5,5580.0,5635.75,5344.5,0.8996898926511493,18.29402584107934,16.139371444232463,12.519358725967807,-33.96061494164192,5064.5,5245.0,40.0,4.0,36.0,5501.0,5847.9136,0.0,0.0,50.87687985578423,0.0246339833401022,0.0626843686475904,0.0924855456503141,11.804772376316894,46.98762715365768,19.37639198218263,24.35040831477357,-80.62360801781738,176.0323529411762,-3.2213370280568068,1.1220064527536409,1.7110012654917617,-0.5889948127381208,-15.282542030757863,-4.476561316673008,-10.805980714084855,5713.664715069494,0.1613192328374202,0.1611892531323988,2.9287161539878426,-0.1613244051775098,4770.82763671875,0,-0.0303661260729342,-1.6494815340931552,-2.32221251561964,-0.2892885943712997,-1.135068875046457,-2.52351609554087,-1.538460513956693,-2.4371644971979265,1.9074648570382635,-2.0491749969658883
2022-02-08,5618.0,5857.0,5594.0,5745.0,4770.82763671875,1633551,7390896.599449723,12462959,0.2312580710547862,40557459.69356481,1304091.515967362,-27877.27185927541,46930.96306481778,5706.025559401624,47.09527014000646,894.0701228021504,5690.35,5895.366365200444,5485.333634799556,7.205755892008186,0.6332820429885402,0.0,0.0,5650.733333333334,5853.733333333334,5447.733333333334,7.184908153513998,0.7321839080459764,0.0,0.0,5433.0,5950.0,5691.5,9.08555712741747,0.6034816247582205,206.59604935204524,3.64798487595936,66.4444182358584,89.12844944196806,-22.684031206109665,5657.833333333333,5626.807692307692,5654.6342673570025,5588.189849121144,0.9550128534704372,1.005784061696658,-0.0507712082262209,0.2612389071826538,26.89689153964905,106.64999999999964,64.81251189014834,88.12765968062442,-23.315147790476075,5691.5,5580.0,5635.75,5344.5,1.621544308676462,18.69117216064125,18.40843961360492,11.317574190017645,40.061891021619765,5079.25,5245.0,36.0,4.0,32.0,5506.0,5847.9136,1.0,0.0,57.49503565654757,0.4129390230347338,0.1472112190221127,0.0881228761790864,12.302751084479045,47.71370360045335,54.34298440979956,30.3637713437268,-45.65701559020045,154.37352941176505,-1.5592871830020565,1.1890150483399935,1.6066040220614082,-0.4175889737214144,-8.58799208123901,-5.298847469586208,-3.2891446116528016,5714.864726752528,2.8095919828203364,2.770846990600262,5.820593111070171,-2.809586051326434,4758.37158203125,1,0.0759115659201512,-1.0142099411983452,-2.304962871691856,0.2884541294747293,-1.1223369764699669,-1.479006835986823,-1.9480584780440608,-1.895916019732184,0.39609977168314,0.5354627855525393
2022-02-09,5850.0,5825.0,5635.0,5730.0,4758.37158203125,1697495,7390896.599449723,10765464,0.2100042438920878,31126047.594484128,50368.33687286266,-20388.494165665743,41464.01610360507,5704.030525042511,44.94156638671927,894.0701228021504,5700.5,5891.804469367556,5509.195530632444,6.711848763005196,0.5771022237418857,0.0,0.0,5663.633333333333,5870.033333333334,5457.233333333334,7.288607431036617,0.6607719638242885,0.0,0.0,5470.0,5950.0,5710.0,8.420314007543197,0.5416666666666666,204.9364444168408,3.646065980402716,67.53469071412565,84.80969769639958,-17.275006982273936,5652.25,5642.307692307692,5666.2289954559255,5598.6943047418,0.9619344773790952,1.0053042121684868,-0.0433697347893915,0.2467797330047346,27.043788029523164,-121.5,60.75525123771338,82.83681223744419,-22.08156099973081,5691.5,5612.0,5651.75,5344.5,4.4151524996380624,19.059950885948748,17.155758698003496,10.547421504818812,31.678056188306584,5118.75,5245.0,32.0,4.0,28.0,5513.02,5847.9136,0.0,0.0,56.70893381254047,0.3672815521281817,0.2682848528343391,0.159393480168014,12.46038631274642,45.56622132899279,51.00222717149221,41.57386785449146,-48.99777282850779,146.51764705882306,-1.1557702259789546,1.2062578708204752,1.5265347918132215,-0.3202769209927465,-3.106790454339217,-4.860436066536811,1.7536456121975936,5715.190632611292,-0.2610966057441266,-0.2614380574069486,5.544299134278874,0.2610879209223924,4863.005859375,2,-0.3513741278214439,-0.6024161997339235,0.0346612818322285,-0.7714520545953576,0.0369919128573741,-0.9468148080494104,-0.6369268998123232,0.1824175992035179,-3.687638247219013,-3.082100268130816
2022-02-10,5819.0,5881.0,5743.0,5856.0,4863.005859375,740136,7862867.382058418,11505600,0.2078685603188729,40001917.36670068,1528908.2006550147,165933.9287797324,11843.140057140514,5699.133931758903,58.59194787861787,913.7303035129833,5713.0,5910.540881844752,5515.459118155248,6.915486849107378,0.8619503939250003,0.0,0.0,5684.533333333333,5888.333333333333,5480.733333333333,7.170333536613977,0.9206738632646394,0.0,0.0,5501.0,5950.0,5725.5,7.859268335375459,0.7906458797327395,199.54279997515667,3.63954153893738,77.67054874451605,83.38186790602288,-5.711319161506822,5675.333333333333,5662.384615384615,5695.424534616553,5617.7539858720365,1.0757730207271492,1.0047570506286103,0.0710159700985388,0.2389098103115006,26.950518593605587,-82.0,59.952767590154885,77.80634603862846,-17.853578448473577,5709.0,5627.0,5668.0,5379.5,17.71081038854352,19.79578068721316,18.252644358651736,9.966933721952362,108.52181859721284,5154.25,5245.0,28.000000000000004,12.0,16.000000000000004,5519.899600000001,5847.9136,0.0,0.0,61.47397480515272,0.7534282447677411,0.5112162733102187,0.3089041150555568,14.107414267275152,45.85046131616596,78.82882882882883,61.39134680337353,-21.17117117117117,163.80294117647009,4.965047499551891,1.3825907816513143,1.4977459897808405,-0.1151552081295261,-5.709653207581439,-5.030279494745736,-0.6793737128357025,5721.648192156182,2.198952879581162,2.175124593236255,7.86516853932584,-2.198951375274561,4923.62744140625,3,-0.1230341117154694,0.1996131728760986,-2.080446036014237,0.0,-0.0370056019373947,-1.802083963989432,-0.8438966011987077,-1.9005782606422912,-0.2440618591225956,3.8386195870198208
2022-02-11,5856.0,5929.0,5802.0,5929.0,4923.62744140625,669963,8532830.38205842,12175563,0.1813300167857385,41274114.7428863,1014160.4834893869,182724.224923092,24626.898134816754,5696.05442686071,54.856208243191446,925.1207256708466,5725.95,5943.465493701029,5508.4345062989705,7.597533813638934,0.9667483601859836,0.0,0.0,5710.4,5902.5,5518.3,6.728075091061919,1.068974492451848,1.0,0.0,5501.0,5950.0,5725.5,7.841493551288432,0.9532293986636972,192.288519977641,3.618024915453333,90.54997542080946,84.8154894089802,5.7344860118292615,5700.166666666667,5681.0,5731.359221598621,5640.809246177812,1.0333680917622523,0.9763642683350712,0.057003823427181,0.2378579461405391,26.79013964565637,-76.94999999999982,59.93227553976554,73.25614256014711,-13.32386702038157,5733.0,5627.0,5680.0,5411.5,43.56936223519317,20.79483492577996,19.180572513435333,9.493681256216572,144.69945355191354,5256.25,5245.0,100.0,8.0,92.0,5534.343616000001,5847.9136,0.0,0.0,63.949762968020536,1.0,0.7069032656319741,0.4954681305921773,16.263371008442153,53.42257224832043,95.27027027027027,75.03377542353043,-4.72972972972973,186.661764705882,5.292132836085953,1.6052656891768806,1.5192499296600488,0.0860157595168318,-8.36266980724587,-5.696757557245763,-2.665912250000108,5736.687576059481,1.2465846994535568,1.2388788066219902,9.20979922637686,-1.2465866541037087,4776.64111328125,4,-0.0756102074318079,0.0,-7.336956083342983,-0.0478456594060077,0.258979564373746,-1.5942036448907544,-1.882840834189168,-3.407468921005119,2.191298410738028,-0.6653048500748326
2022-02-14,5887.0,5889.0,5694.0,5752.0,4776.64111328125,691411,8252720.284622522,11484152,0.1184091393164046,17894991.636759683,-2087036.509398896,65959.83448263933,-12289.218602420307,5699.799251437798,58.99641995709969,925.1207256708466,5719.35,5924.967387397084,5513.732612602917,7.190236212054998,0.579395036609785,0.0,0.0,5722.033333333333,5917.4333333333325,5526.633333333333,6.829740010835297,0.5766803138860471,0.0,0.0,5501.0,5950.0,5725.5,7.850542456747707,0.5590200445434298,196.5596679798769,3.4361986614812494,85.4891276552753,84.95021705823923,0.5389105970360646,5708.75,5692.346153846154,5734.534725968064,5649.045598312789,1.0211756115370574,1.0007301935012778,0.0204454180357795,0.2346370749764787,26.69939445793563,-91.35000000000036,55.45208165843354,68.65489379774027,-13.20281213930673,5733.0,5638.5,5685.75,5411.5,64.47978926925202,20.464198000330462,17.52259525482973,12.645625443830491,52.29369373381097,5263.0,5245.0,96.0,4.0,92.0,5558.022999040001,5847.9136,0.0,0.0,54.76084257233907,0.3225735018006686,0.6920005821894698,0.6367067070438875,15.14920043771488,49.899777189543606,58.15602836879432,77.41837582263115,-41.84397163120568,196.4735294117645,1.823331563108515,1.5133375393678623,1.5180674516016115,-0.0047299122337494,-10.335811225519194,-6.624568290900449,-3.7112429346187454,5736.822386963478,-2.985326361949736,-3.030794430648598,5.949530300239458,2.985325958842637,4843.90576171875,0,0.0755530815901153,1.400005096509787,2.5316523871243106,-0.0478227782824234,3.560821648170773,-0.9985724401397532,2.6694145888745453,3.156435945666516,1.20910239251009,1.5376363550882388
2022-02-15,5680.0,5870.0,5601.0,5833.0,4843.90576171875,1394771,9263799.634064902,12878923,0.2099831354429323,31478057.26007973,-1080033.9267162853,150494.27610763485,-999.6281556191972,5716.747054629872,58.03017373837277,925.1207256708466,5722.6,5933.185279637496,5512.014720362505,7.359776312777257,0.7621265840376965,0.0,0.0,5723.9,5919.5,5528.3,6.834500952148008,0.778885480572597,0.0,0.0,5501.0,5950.0,5725.5,7.846083947855869,0.7394209354120267,203.8037011818892,3.267129479985409,87.01137937566546,85.36244952172447,1.6489298539409845,5725.833333333333,5706.038461538462,5749.683229665285,5662.671850289619,1.0119214586255258,0.9070827489481066,0.1048387096774192,0.2324949128807583,26.578440916211324,-18.600000000000364,52.96864402175249,64.54554787165725,-11.57690384990476,5733.0,5638.5,5685.75,5411.5,82.23989463462601,19.25419283966784,15.835225162099388,14.757112705459404,46.348421743176594,5281.25,5245.0,92.0,4.0,88.0,5580.281619097601,5847.9136,0.0,0.0,57.75257166013471,0.5431300494946673,0.6219011837651118,0.6736016771955186,15.211885823297544,57.05818682995783,77.30496453900709,76.91042105935723,-22.69503546099291,182.51764705882303,3.642501776830135,1.5365781679758688,1.5217695948764631,0.0148085730994056,-6.205472924835323,-6.540749217687424,0.3352762928521002,5737.932634538945,1.4082058414464529,1.398382735275483,7.441517774912509,-1.4081997546450251,4929.4404296875,1,0.0945223691280432,0.2028316089740371,0.3246681901377144,0.7648222049815985,-1.730769288626803,1.957226696887517,-0.4219483005993538,0.7521545490665602,-6.083516640883303,1.3287568519908746
2022-02-16,5794.0,5936.0,5829.0,5936.0,4929.4404296875,1201831,10465630.634064902,14080754,0.2225172675898448,44665276.65149692,1308753.0609544937,223045.8425979105,40863.361046192505,5740.451887099192,59.18465692895298,941.4566479653944,5727.0,5951.124072781133,5502.875927218867,7.826927633355432,0.9662595976562006,0.0,0.0,5750.333333333334,5931.933333333333,5568.733333333334,6.316155585183464,1.0111967694566812,1.0,0.0,5501.0,5950.0,5725.5,7.84005587567662,0.9688195991091314,194.12333106370028,3.0878425131873364,95.428968280522,87.37575327348398,8.053215007038006,5745.166666666667,5724.7307692307695,5778.347348178318,5682.918379897796,1.0894454382826475,0.8887298747763864,0.200715563506261,0.2343096239304803,26.43198558135817,34.0,53.74384415598325,61.18458616133814,-7.440742005354892,5737.5,5691.5,5714.5,5411.5,91.119947317313,18.659754643065035,17.651510227497695,14.172491836212116,155.9245217239723,5290.75,5245.0,100.0,60.0,40.0,5601.0,5847.9136,0.0,0.0,61.26085511667842,0.8017680694490019,0.5558238735814458,0.6232418798453424,16.415166273461843,62.1256035757616,100.0,78.4869976359338,-0.0,193.1941176470582,4.067321178120617,1.6792246852969623,1.553260612960563,0.1259640723363992,-4.447973318915462,-6.122194037933031,1.674220719017569,5756.2927889543225,1.7658151894393903,1.7504058093578578,9.338736415546144,-1.7658202321921266,5401.12548828125,2,0.0946117984413916,-0.2032438517486809,-0.195441876943363,-0.7129100967731716,0.1134240183288568,-0.3292845257079193,-0.8403401463171463,-0.5052365255548779,1.5609074580902558,-1.7631425616683174
2022-02-17,5949.0,6504.0,5842.0,6504.0,5401.12548828125,3033454,13499084.634064902,17114208,0.3422865347643344,284427647.4155688,6339670.883421999,591394.9578774619,311485.2329477741,5850.250661072191,66.38293694900707,941.4566479653944,5763.5,6169.956147696161,5357.043852303839,14.104490247112372,1.4109223764940415,1.0,0.0,5815.166666666667,6046.266666666667,5584.066666666668,7.948181479464615,1.990336073849704,1.0,0.0,5501.0,6504.0,6002.5,17.4026199358029,1.0,240.91099795733027,2.8605381274545465,146.246977043239,99.149998027435,47.096979015804,5807.083333333333,5762.307692307692,5889.986217689346,5743.739240646107,1.086212262682851,0.7469654528478058,0.3392468098350452,0.2581114495194927,26.65129263199532,-194.5,63.43208984447175,59.77825685649501,3.653832987976735,6021.5,5987.0,6004.25,5688.5,95.5599736586565,20.75289647291025,31.88331207009397,11.212803253667785,352.35737434350415,5294.25,5245.0,100.0,56.00000000000001,43.99999999999999,5601.0,5847.9136,0.0,0.0,74.05564326102274,1.0,0.7816327063145563,0.6531192545537046,23.13786498901717,73.43357032802847,100.0,92.43498817966902,-0.0,237.29117647058865,12.897066481513624,2.5461980587194595,1.7518481021123424,0.794349956607117,9.015297232782869,-3.0946957837898514,12.10999301657272,5892.852429722673,9.56873315363882,9.138186638043068,19.80106833671027,-9.568734328404332,5151.16552734375,3,-0.700759529082589,0.4056735972137062,1.0728239067316707,0.6026387814323613,0.9840997192230816,-0.2974424100340371,0.0,0.7181349790999576,1.447781628888876,1.4051760059106329
2022-02-18,6500.0,6549.0,6117.0,6203.0,5151.16552734375,2407886,12049893.985916754,14706322,0.2073063577972462,140256028.35620183,2870567.792661281,783925.9244043854,178828.05002519704,5926.919220571808,69.20524389212831,897.8867754196403,5781.85,6230.671245040834,5333.028754959167,15.525177755937412,0.969173423332137,0.0,0.0,5882.066666666667,6141.466666666666,5622.666666666666,8.820029241423086,1.1186070418915457,1.0,0.0,5506.0,6549.0,6027.5,18.039208903724585,0.6682646212847555,260.01989816159727,3.007333822529162,160.38362804487497,111.396724030923,48.98690401395197,5859.916666666667,5785.269230769231,5938.142184198678,5777.758556153803,1.1429801894918177,0.7456215905828308,0.3973585989089866,0.284357813536956,26.92052577047772,-117.85000000000036,69.22906902242056,60.030948328982646,9.198120693437914,6071.5,6025.0,6048.25,5711.0,97.77998682932824,22.82386089930932,29.13604067714628,9.777804303685866,256.6790456199625,5342.25,5245.0,96.0,52.0,44.0,5691.3,5847.9136,0.0,0.0,62.310754165405335,0.5038139689848528,0.768527346144618,0.70199464201354,23.497838480486024,65.26998030951647,65.81027667984189,88.6034255599473,-34.1897233201581,299.17352941176523,11.384449631890824,2.7758797202429446,1.956654425738463,0.8192252945044816,14.086483046041142,0.3415399821763474,13.744943063864795,5920.3755931139785,-4.627921279212788,-4.7384326254528375,14.256769202431396,4.627923596291822,5214.2783203125,4,0.7899177995351323,0.0,-0.3943454926174183,-0.2213460203688839,-0.8792065760932388,-0.6442293649191981,0.0,-1.193492486154824,4.861837373066805,-1.0100937197051536
2022-02-21,6230.0,6475.0,6174.0,6279.0,5214.2783203125,2345234,11340869.753358616,17051556,0.1638889767844508,145681993.44817302,-109093.59151368264,594624.997641446,-82700.94250515412,5987.298054215325,71.66111166035779,908.8878063614254,5805.95,6304.450742226131,5307.449257773868,17.172064596702743,0.9744727138093344,0.0,0.0,5950.433333333333,6218.833333333334,5682.033333333334,9.021191733935346,1.112083954297068,1.0,0.0,5506.0,6549.0,6027.5,17.964329696259874,0.7411313518696069,264.1179083454375,3.0962474438641783,175.69429617384958,124.25623845950832,51.438057714341255,5911.166666666667,5808.692307692308,5990.581848168112,5814.887551994262,1.1435882854705717,0.8131930622689792,0.3303952232015922,0.3130834623234886,26.94747777184397,-226.94999999999985,77.1055610389452,61.39684267884896,15.708718360096237,6075.0,6025.0,6050.0,5711.0,98.88999341466412,24.7468992952513,26.583262420432856,8.921113907710863,199.9216377705948,5355.75,5245.0,92.0,48.0,44.0,5794.224,5847.9136,0.0,0.0,63.86888494326329,0.5696402803423923,0.6911514164424148,0.7471038229671964,24.37456364788175,61.14244902145395,73.3201581027668,79.71014492753623,-26.679841897233203,375.464705882353,10.858050847457628,3.0214564701873523,2.1696148346282413,0.851841635559111,17.02200365470481,3.67763271668204,13.34437093802277,5955.426526440065,1.2252136063195307,1.2177686140990571,15.656658684840677,-1.225213840124738,5133.72607421875,0,-0.7582907184306293,-1.0183306605549234,1.2438675140107591,-0.0576022544268255,-2.84198068378538,0.3556178547376163,0.2083316894677409,0.6433192970379906,-0.4044076220807113,0.4109578320789211
2022-02-22,6368.0,6316.0,6080.0,6182.0,5133.72607421875,1764304,11101642.092341669,15287252,0.2194484023566895,100422067.52700543,-1692112.016976666,664290.2489967865,1478.593658412232,6018.870789465197,67.2579633877576,894.8470168699366,5836.1,6348.7873901316525,5323.412609868348,17.56952040340817,0.8373400698534603,0.0,0.0,5996.5,6262.2,5730.8,8.861836071041434,0.8490779074143774,0.0,0.0,5506.0,6549.0,6027.5,17.87152379157314,0.6481303930968361,261.3061175108938,3.0480077553235696,177.94972794243222,134.9949363560931,42.95479158633913,5961.416666666667,5820.153846153846,6020.0307946037865,5842.081066661354,1.1354820308043354,0.833998859098688,0.3014831717056474,0.3380995042973841,26.921346109850205,-248.1000000000004,80.29458368926154,63.56787961790987,16.726704071351676,6075.0,6025.0,6050.0,5711.0,99.44499670733208,25.712888990510624,24.752108119084507,11.050268332702888,127.91916881136216,5499.75,5332.5,88.0,44.0,44.0,5884.79712,5847.9136,0.0,0.0,60.43476004356769,0.4225822298456796,0.4986788263909747,0.6527858629926692,23.755489700248493,59.25334733781112,63.73517786561265,67.62187088274045,-36.26482213438735,441.8911764705881,10.808388600107548,3.0459989498935065,2.344891657681295,0.7011072922122117,16.121440679147415,6.166394309175116,9.9550463699723,5967.12730488628,-1.5448319796145915,-1.5568888422047067,13.869957634923558,1.544839786935697,5180.23046875,1,0.0093962999696799,1.4112954392254693,0.6629021682576877,0.1919258108092663,1.989683236047611,1.9067981734872888,1.2526207843286556,1.5827295861554234,1.6111367795937213,3.480052738217978
2022-02-23,6297.0,6289.0,6112.0,6238.0,5180.23046875,2285922,12070253.10929082,17573174,0.220598927879303,104363433.8802904,19357.615876657208,763217.2229540867,-6548.377443588957,6051.284371133274,72.76018639119866,894.8470168699366,5866.45,6398.479501061742,5334.420498938258,18.138039225144404,0.8491817646000065,0.0,0.0,6044.8,6309.2,5780.4,8.748014822657494,0.8653555219364603,0.0,0.0,5506.0,6549.0,6027.5,17.77906570413112,0.7018216682646213,252.8755057598044,3.0800224631270394,182.1561234540868,144.42717377569184,37.72894967839497,6015.583333333333,5838.2307692307695,6053.564518510896,5871.408395056809,1.1467576791808871,0.8168373151308305,0.3299203640500568,0.3607344078538474,26.86032334595257,-121.44999999999982,87.09756900817386,66.58396866435642,20.513600343817444,6075.0,6025.0,6050.0,5711.0,99.72249835366604,26.609879421822853,23.44755953726504,10.467868974523077,114.14497318306329,5508.25,5333.5,84.0,40.0,44.0,5964.5014656,5847.9136,0.0,0.0,61.71461497887215,0.476837961362228,0.4896868238500998,0.5598390222278298,23.72818779296345,61.81212315919496,69.20792079207921,68.75441892015287,-30.7920792079208,483.0205882352938,11.632068718682891,3.102426388998007,2.496398603944637,0.6060277850533695,17.604697425063563,8.454054932352806,9.150642492710755,5983.92316486244,0.90585571012618,0.901777447568719,14.901455148277766,-0.9058604580558408,5032.41357421875,2,0.2634348723949813,-0.4090024488244665,0.4671367043764292,0.067299660602373,-1.052627554788259,0.9355460889981372,-0.21141484274834,0.4751464591100074,-3.0145145697212,-0.4417972296671877
2022-02-24,6050.0,6103.0,5923.0,6060.0,5032.41357421875,2207659,13223141.698179709,15365515,0.2335224732618456,33316757.3259632,-1528768.7092979487,574107.8434678278,-42287.92390540274,6054.388239688016,66.55043273537453,869.3127480333145,5887.0,6415.584524934287,5358.415475065713,17.957687274818664,0.6636445940424637,0.0,0.0,6065.0,6333.6,5796.4,8.857378400659535,0.4906924795234549,0.0,0.0,5506.0,6549.0,6027.5,17.717003567181926,0.5311601150527325,259.087955183824,3.362129746416944,169.17644901502263,149.37702882355802,19.79942019146461,6041.833333333333,5846.384615384615,6054.554592586143,5885.37814357112,1.0488864747419882,0.8422053231939164,0.2066811515480717,0.373836483039153,26.835368218375773,-157.0,87.80116455804286,69.68051188860946,18.1206526694334,6075.0,6025.0,6050.0,5711.0,98.7591783768703,25.94544996401439,21.2963837618018,15.012150873018063,48.72874647753524,5508.25,5333.5,80.0,36.0,44.0,5964.5014656,6549.0,0.0,1.0,55.56223297279824,0.2021399086352943,0.3671866999477338,0.4518507833962694,21.54565744367852,58.5470176558328,51.58415841584159,61.50908569117781,-48.415841584158414,432.4470588235299,5.483028720626632,2.8745213117668937,2.572023145509089,0.3024981662578048,18.04714380057701,10.372672705997648,7.6744710945793635,5985.337567692364,-2.853478679063804,-2.894981810438857,11.622766623687596,2.853481045350449,4941.06640625,3,0.1226318296004649,2.851323765245155,2.983567576618753,-0.4522095020287082,3.3854129532588786,1.773358444313658,2.109698887337089,2.093282965463516,5.166182633556204,3.09308627048992
