Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,ssx_000651.SZ_2021-09-15_2023-09-15_Close_percent,ssx_688981.SS_2021-09-15_2023-09-15_Close_percent,ssx_600050.SS_2021-09-15_2023-09-15_Close_percent,jpx_8766.T_2021-09-15_2023-09-15_Close_percent,ssx_300274.SZ_2021-09-15_2023-09-15_Close_percent,ssx_300122.SZ_2021-09-15_2023-09-15_Close_percent,asx_XRO.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,jpx_8308.T_2021-09-15_2023-09-15_Close_percent
2021-12-03,5340.0,5403.0,5300.0,5323.0,4887.7041015625,1124078,-4316456.605887721,18356911,-0.4958215868402948,-47150792.90518019,238239.69511012585,-575705.5770788344,1612.5326438813645,5483.549008716347,9.741483398822268,902.2387695894704,5597.3,6024.925116194077,5169.674883805923,15.279692572993309,0.179275152917457,0.0,0.0,5421.9,5555.4,5288.4,4.924472970729819,0.1295880149812747,0.0,0.0,5257.0,6137.0,5697.0,15.721865899630178,0.075,146.45922187279206,8.813679935305698,-141.54627068427817,-111.89698076171912,-29.649289922559035,5440.5,5707.423076923077,5455.346231285362,5596.89250196964,0.6841317365269461,1.219061876247505,-0.5349301397205588,-0.2829806438689797,24.38648825058964,27.69999999999981,-80.13246808036327,-50.51685743875302,-29.61561064161025,5431.0,5753.5,5592.25,5753.5,0.0001438465738831,23.284143272826764,16.510179259626728,24.38842989669424,-92.56655694277234,5875.5,5807.5,16.0,92.0,-76.0,5791.21650112,5523.5,0.0,0.0,34.716840901398754,0.4867728622406975,0.4200013784562316,0.3558695045903108,-31.286368071373577,35.794661700392346,9.57910014513788,11.471075514724268,-90.42089985486211,-394.8073529411768,-6.564858697560119,-2.529015353331616,-1.981042919120501,-0.5479724342111143,-14.910738774923688,-16.72818965193576,1.8174508770120728,5417.44344815144,-1.2247170161439946,-1.2322784760739225,-3.14774381368268,-1.2247126838292672,4824.34619140625,4,0.383450506896145,-0.341874862846879,0.4197071997052006,0.2564158636083249,1.152183154802998,-3.1586269168538763,-0.6259674944279965,1.0273465739780503,0.1165505809964599,1.823358042952876
2021-12-06,5408.0,5384.0,5253.0,5254.0,4824.34619140625,1219248,-5517090.132605279,17137663,-0.4620380442889422,-52433267.06158303,-354562.81248769735,-531063.2829403497,-29571.41703556486,5450.478586845437,9.477263107411062,902.2387695894704,5565.1,5994.2884900600175,5135.911509939983,15.424286717579813,0.1375718277574305,0.0,0.0,5394.366666666667,5536.166666666667,5252.566666666668,5.25733635706384,0.0050540667606928,0.0,0.0,5253.0,5969.0,5611.0,12.865896390001977,0.0013966480446927,144.91329968551287,8.906677362875088,-147.1231693686059,-118.9422184830965,-28.18095088550939,5409.583333333333,5679.923076923077,5424.36988801069,5571.493057379296,0.6887179487179487,1.2323076923076923,-0.5435897435897437,-0.3041023418232967,24.49070628972155,-8.100000000000364,-85.97281408379371,-58.45985058572925,-27.51296349806445,5421.5,5751.5,5586.5,5751.5,7.19232869415983e-05,23.32352661712464,15.452636467154306,25.124373858844105,-100.49801059260636,5875.5,5807.5,12.0,100.0,-88.0,5791.21650112,5475.53,0.0,0.0,32.2836763659474,0.4787014552767328,0.4994506537053862,0.4208001257472384,-32.12425548381398,30.664176171225904,0.1934235976789168,9.597565551159876,-99.80657640232108,-395.38382352941153,-6.595555555555556,-2.640641706871466,-2.112962676670694,-0.5276790302007717,-13.765899375791788,-16.135731596706968,2.36983222091518,5403.0150208182085,-1.2962615066691718,-1.3047362927272488,-4.403202328966516,-1.2962713953161682,4903.3134765625,0,0.383450506896145,1.2006857914173563,-1.799014875032114,-0.2557600542564415,-0.5100329633734333,-1.79096227573946,-1.595222362309087,-1.7883463898232748,0.1164271458650318,-0.0465189879594163
2021-12-07,5408.0,5373.0,5230.0,5340.0,4903.3134765625,637303,-5173926.978759125,17774966,-0.4520262087336608,-37113077.76707117,-381451.2092364229,-406740.3436219544,-5372.960347898072,5435.896324287678,13.615716505195197,917.0070478888032,5538.85,5955.494344735409,5122.205655264592,15.044435026599691,0.2613672158129486,0.0,0.0,5369.533333333334,5518.033333333334,5221.033333333334,5.531206932942651,0.4005611672278324,0.0,0.0,5230.0,5969.0,5599.5,13.34211975410058,0.148849797023004,144.72196971696158,8.777604603778826,-142.95551825953316,-123.74487843838384,-19.21063982114933,5391.5,5655.692307692308,5411.389905239816,5554.345423499349,0.7295534370296036,1.1535373808329152,-0.4239839438033116,-0.3201174658446403,24.548270553220203,36.14999999999964,-88.80484416667973,-65.54328916447022,-23.261555002209505,5406.0,5740.0,5573.0,5740.0,3.596164347079915e-05,23.517770449753588,14.370533755357243,24.491297173520515,-86.48001914333611,5875.5,5807.5,8.0,96.0,-88.0,5791.21650112,5431.023999999999,0.0,0.0,38.10621482343523,1.0,0.6551581058391434,0.5248700460002537,-30.95376742531718,37.469784526122304,22.22222222222222,10.664915321679674,-77.77777777777777,-408.35735294117694,-3.904984703976966,-2.5737599547683216,-2.20512213229022,-0.3686378224781017,-16.617754560862235,-16.23213618953802,-0.3856183713242131,5400.279993872974,1.6368481157213566,1.6235961708755298,-2.8384279475982543,1.6368494718914803,4898.72216796875,1,0.383450506896145,3.474582967276433,0.0185017049663542,0.5128253702188346,2.460699368107157,-1.031611959277157,1.961930625415761,2.4207366125203293,0.9302361426540672,2.1405389085968807
2021-12-08,5350.0,5350.0,5262.0,5335.0,4898.72216796875,538800,-4818808.796940943,17236166,-0.4247151297159152,-32196066.65748958,73496.6592427617,-333200.72505223035,9927.187764913197,5418.9278714174325,17.59413102627839,916.1484270574468,5511.05,5903.4913204544055,5118.608679545595,14.241980038446586,0.2756989506148932,0.0,0.0,5354.4333333333325,5491.133333333333,5217.733333333333,5.106049192880676,0.4289197756644736,0.0,0.0,5230.0,5951.0,5590.5,13.08280636176409,0.145631067961165,139.04977274526544,8.537559818651056,-138.46000222525163,-126.6879031957574,-11.772099029494228,5371.5,5625.923076923077,5399.637612125997,5538.097614351249,0.7849846782431052,1.1450459652706844,-0.3600612870275791,-0.331616324018119,24.563834894869007,42.94999999999982,-88.67501552578544,-71.6062463024237,-17.06876922336174,5406.0,5740.0,5573.0,5740.0,1.7980821735399575e-05,23.698139722909044,13.73319713927713,23.40510227431122,-79.02888027789271,5875.5,5807.5,4.0,92.0,-88.0,5791.21650112,5390.8192,0.0,0.0,37.90216358641487,0.9826666293703886,0.8204560282157071,0.6583549292534122,-30.08944296379393,37.00590826084318,22.975929978118163,15.130525266006437,-77.02407002188184,-394.5102941176465,-4.304932735426009,-2.500136542672177,-2.2641250143666114,-0.2360115283055655,-19.671247494999296,-16.919958450630276,-2.7512890443690203,5399.083148889365,-0.0936329588014928,-0.093676821838784,-2.929403202328962,-0.0936368562951628,4899.640625,2,0.383450506896145,-0.327607131177615,0.3515308863796775,-0.0,1.3675834271635663,1.008741437465048,1.0436054214913213,1.5617413425011648,-0.1152199332363181,0.2505613310566161
2021-12-09,5336.0,5372.0,5297.0,5336.0,4899.640625,616224,-4794159.836940943,17852390,-0.4041952712554813,-27508596.563562497,346870.61847639823,-266627.3008148453,-388.9884776175985,5392.486601995053,23.81425013185268,916.1484270574468,5485.05,5850.613387116376,5119.486612883625,13.329445934544824,0.2961365863582083,0.0,0.0,5343.166666666667,5478.566666666668,5207.766666666667,5.06815558813438,0.4735352043328382,0.0,0.0,5230.0,5951.0,5590.5,13.144820922325229,0.1470180305131761,132.6447954707389,8.20093988617949,-133.28021043514127,-128.0063646436342,-5.273845791507085,5353.333333333333,5595.576923076923,5389.847210260459,5523.1274206956,0.8384326355340848,1.1202361782071928,-0.281803542673108,-0.3389543084194742,24.50112228263581,-59.05000000000018,-88.20452846651499,-76.45813408399329,-11.7463943825217,5406.0,5740.0,5573.0,5740.0,8.990410867699787e-06,23.58518172224101,14.343379354330416,22.48963737249009,-66.59756940210556,5870.5,5807.5,4.0,88.0,-84.0,5230.0,5390.8192,1.0,0.0,37.97370112069439,0.9887434687647602,0.9904700327117162,0.8220280555888556,-29.373531443946728,44.59684601018189,28.266666666666666,24.48827295566901,-71.73333333333333,-371.3720588235301,-3.925099027727764,-2.413129379121866,-2.2939258873176622,-0.1192034918042037,-21.57659339647961,-17.851285439800144,-3.725307956679465,5397.214052558157,0.0187441424554846,0.0187423859607349,-2.911208151382827,0.0187489104251596,4861.9931640625,3,0.383450506896145,0.986027506063266,1.3089953217212411,0.5102025650280524,0.0329044352433953,-1.4447415825754888,4.930211544548186,-3.2127361396363057,0.9227196017684776,-0.5907730040471364
2021-12-10,5286.0,5354.0,5250.0,5295.0,4861.9931640625,731417,-4892619.817710174,17120973,-0.3958575074738281,-27862810.911625,-462116.6858303813,-290871.964514177,-5504.452303990929,5370.197287430062,24.81019925855277,916.1484270574468,5458.65,5798.106197468829,5119.19380253117,12.437368121012684,0.2589526996115209,0.0,0.0,5339.766666666667,5476.766666666667,5202.766666666667,5.13131035688201,0.3366180048661776,0.0,0.0,5230.0,5951.0,5590.5,13.208394016835664,0.0901525658807212,129.780315923665,7.8909277976546575,-130.9737614778178,-128.59984401047092,-2.373917467346871,5342.416666666667,5562.115384615385,5375.25533175885,5506.229093236668,0.8030224075039083,1.078165711307973,-0.2751433038040647,-0.3439606812411782,24.358465580195567,8.350000000000364,-86.57682949855167,-80.36898497957301,-6.207844518978661,5406.0,5732.0,5569.0,5740.0,4.495205433849894e-06,23.85231679681672,13.551816463751884,23.742521431279258,-77.04444642910275,5932.5,5848.0,4.0,84.0,-80.0,5232.84,5390.8192,0.0,0.0,36.1356325882667,0.8326065906922437,0.9346722296091308,0.9151994301788514,-29.269735332299685,46.94203998675958,17.333333333333332,22.858643326039385,-82.66666666666667,-362.33088235294144,-2.414301511242168,-2.378647151436063,-2.3108701401413425,-0.0677770112947206,-22.118218506644432,-18.704672053169,-3.41354645347543,5396.558151411623,-0.7683658170914542,-0.7713329559953408,-3.657205240174677,-0.7683718831419384,4874.8486328125,4,0.383450506896145,-0.73229694729811,2.6387638631615715,0.2538063559756551,-0.4934297004492691,1.3240637563504265,-2.130105303979249,0.0780201475748612,0.2285843586235074,-0.0914282881130219
2021-12-13,5350.0,5358.0,5270.0,5309.0,4874.8486328125,302618,-4927008.226801083,17423591,-0.3492627299988444,-23277173.352821432,348954.7878843955,-262675.492312514,-4819.835073362752,5358.547727574897,27.99006856667016,918.5707269590152,5432.0,5727.76544761009,5136.23455238991,10.88974402099005,0.2920649606066358,0.0,0.0,5329.833333333333,5460.833333333333,5198.833333333333,4.915725945151506,0.4204834605597976,0.0,0.0,5230.0,5946.0,5588.0,13.18114874815906,0.1103351955307262,125.6022843312985,7.4731097911207005,-126.55732697874282,-128.19134060412532,1.6340136253824935,5329.25,5531.346153846154,5365.062203795949,5491.619530774692,0.8239254272397721,1.0807871569135163,-0.2568617296737442,-0.3460792483811413,24.11070632569443,-121.0,-87.43130235642849,-83.35333206535356,-4.077970291074934,5331.0,5683.5,5507.25,5740.0,2.247602716924947e-06,24.04496763569949,13.12058665223347,22.60571578937163,-68.34103056406032,5955.75,5848.0,8.0,80.0,-72.0,5235.6232,5390.8192,0.0,0.0,37.25250617167703,0.9274807215740924,0.9162769270103652,0.9471397297770708,-28.879232853856266,41.7066487407457,21.944444444444443,22.514814814814816,-78.05555555555556,-349.55441176470595,-2.890067678800073,-2.304553807297164,-2.309606873572507,0.0050530662753427,-26.09663790995087,-20.18306522452538,-5.913572685425493,5392.326778378857,0.264400377714824,0.2640514548163608,-3.4024745269286782,0.2644073801876487,4870.2578125,0,0.383450506896145,0.1912517352553635,-0.6914950244580211,-0.2531638101344953,1.6694254549082927,-1.2667518366891244,0.990005684698218,0.4039631756015041,-1.3683182743789644,0.251665263562117
2021-12-14,5300.0,5354.0,5282.0,5304.0,4870.2578125,528915,-5132697.39346775,16894676,-0.3357329855605232,-20329659.302418374,54451.09327585718,-144167.2404827942,301.99260197597715,5347.275622711512,33.605780674852085,918.5707269590152,5407.8,5658.925944497968,5156.674055502032,9.287545563740071,0.2933307922295536,0.0,0.0,5320.866666666667,5431.866666666667,5209.866666666667,4.172252640547279,0.4240240240240235,0.0,0.0,5230.0,5770.0,5500.0,9.98557638965938,0.137037037037037,120.24205589816866,6.895936808929539,-122.05376915777197,-126.96382631485466,4.91005715708269,5328.666666666667,5508.5,5355.668018596572,5477.721787754344,0.8981636060100167,1.080690038953812,-0.1825264329437952,-0.3456960714851344,23.872811736706897,31.19999999999981,-86.43154747481564,-85.25700326123354,-1.1745442135821094,5316.5,5599.5,5458.0,5740.0,1.1238013584624734e-06,24.22385770037633,12.589456601112492,21.69062141889305,-64.77002879469255,5977.0,5848.0,4.0,76.0,-72.0,5238.350736,5390.8192,0.0,0.0,37.00361117575457,0.9063380454738296,0.8888084525800553,0.9132525363998504,-28.616806655095644,43.22025162258733,21.02272727272728,20.10016835016835,-78.97727272727273,-332.1514705882355,-0.1318019205422707,-2.228184889393759,-2.293322476736757,0.0651375873429986,-27.363177973395096,-21.619087774299324,-5.744090199095773,5391.692464459174,-0.0941796948577877,-0.0942240717971998,-3.4934497816593857,-0.0941735971369297,4853.7294921875,1,0.383450506896145,-1.28170123033631,-1.7853955185989463,-0.2538126484351863,3.1377107066503243,0.519954163649416,2.302973657590158,0.5999901987024572,-0.9248531221690685,0.3651215548269277
2021-12-15,5365.0,5366.0,5269.0,5286.0,4853.7294921875,798792,-5651500.445014142,16095884,-0.3377350855343703,-19479458.83064432,-6071.668219010707,-66675.96168324722,-3208.963112242593,5341.469840950993,32.54533301103727,918.5707269590152,5387.25,5605.458042931502,5169.041957068498,8.100906508199989,0.2679966360548324,0.0,0.0,5318.3,5422.1,5214.5,3.90350299907866,0.3444123314065505,0.0,0.0,5230.0,5725.0,5477.5,9.188361408882082,0.1131313131313131,117.9178503083518,6.656188458374206,-118.5703119572081,-125.28512344332536,6.714811486117242,5315.916666666667,5486.2307692307695,5344.949861889408,5463.520173846616,0.8859357696566998,1.013842746400886,-0.127906976744186,-0.3436235432566552,23.73379084265829,-70.25,-84.31169641541689,-86.28233845203887,1.9706420366219817,5316.5,5599.5,5458.0,5740.0,5.619006792312367e-07,24.507732991947663,11.891075196383593,21.230825888843626,-65.52572545046749,5999.0,5848.0,4.0,72.0,-68.0,5241.02372128,5390.8192,0.0,0.0,36.06931253112929,0.826972955986932,0.8869305743449513,0.8973386513117906,-28.62654586351016,44.88621071524039,15.909090909090908,19.625420875420875,-84.0909090909091,-312.4323529411768,-2.8130170987313843,-2.1702182509509824,-2.268701631579603,0.0984833806286205,-25.7031252456468,-22.43589526856882,-3.2672299770779816,5390.823051888474,-0.3393665158371028,-0.3399436701464253,-3.820960698689957,-0.3393725948157851,4741.70654296875,2,0.383450506896145,-0.8287159814873206,-1.5997041997245418,-0.0,-0.0630556584977455,0.1612222657235378,-1.247244770806489,-3.178500311182077,-0.2333608840756227,1.227834386760961
2021-12-17,5345.0,5339.0,5164.0,5164.0,4741.70654296875,2075844,-7727344.445014142,14020040,-0.3956668831861859,-52875674.42626656,-556400.1919219363,8831.923763067969,-50620.966517891546,5324.018448877351,28.97896284789332,918.5707269590152,5364.2,5574.32529595457,5154.07470404543,7.834357255679132,0.0236175656754721,0.0,0.0,5305.866666666667,5413.466666666666,5198.266666666666,4.055887822284763,-0.1592317224287474,0.0,1.0,5164.0,5687.0,5425.5,9.749822899966444,0.0,123.62606527751662,6.261545525425355,-124.2220727036929,-125.07251329539886,0.8504405917059614,5303.166666666667,5458.269230769231,5317.111421598729,5441.333494302422,0.9173553719008264,1.0203856749311295,-0.103030303030303,-0.3440920490740156,23.792289117040845,-61.19999999999982,-85.34788914656426,-86.86182968161675,1.513940535052498,5274.0,5557.5,5415.75,5707.0,2.809503396156184e-07,25.609101376073955,10.734152259831555,25.00281000462965,-125.33615842229663,5999.0,5848.0,8.0,100.0,-92.0,5241.02372128,5372.0,0.0,1.0,30.45635730671745,0.0,0.5777703338202538,0.7845031202484201,-30.21130531607073,34.3770109715752,0.0,12.31060606060606,-100.0,-308.1205882352933,-2.8775625352642464,-2.282934373233416,-2.2715481799103654,-0.0113861933230499,-13.107228401119542,-20.570161895078968,7.462933493959426,5357.757290533264,-2.3079833522512305,-2.3350343197702017,-6.040756914119361,-2.3079767712448955,4739.86962890625,4,0.383450506896145,-1.4983294337477275,0.0935685872806715,0.2531638101344811,-2.1535188489517765,-4.016255793443335,-1.664886504356133,-4.691936670395435,-0.4651180713270406,-0.3760978984293643
2021-12-20,5164.0,5246.0,5075.0,5162.0,4739.86962890625,302867,-7722030.988873792,13717173,-0.375498458687016,-45408540.07965705,-5137898.813670686,-480058.018650926,-48027.43331903135,5317.515610513611,25.95160435185776,918.2149675759946,5344.45,5552.620579093194,5136.279420906806,7.790159103114212,0.0617776517825781,0.0,0.0,5287.766666666667,5402.166666666667,5173.366666666667,4.326968537441771,-0.0496794871794876,0.0,1.0,5075.0,5605.0,5340.0,9.916829608285232,0.1641509433962264,128.36345874976496,6.022398803862037,-127.39399838593908,-125.53681031350692,-1.8571880724321657,5291.416666666667,5431.576923076923,5293.248125968155,5420.642124354094,0.8635616438356164,1.123835616438356,-0.2602739726027396,-0.3457128113041028,23.98557216053795,44.55000000000018,-84.17650544572844,-86.66223983294283,2.485734387214393,5224.0,5513.0,5368.5,5662.5,1.404751698078092e-07,27.188593075521503,9.737229612649122,27.514489466599883,-175.81254724111943,5999.0,5848.0,4.0,100.0,-96.0,5241.02372128,5367.84,0.0,0.0,30.37291332637875,0.0,0.2756576519956439,0.5801195200536163,-31.535548056957,32.702844165480215,17.159763313609467,11.022951407566792,-82.84023668639053,-312.7588235294116,-2.658872336413351,-2.3501643433271093,-2.2872714125937144,-0.0628929307333949,-17.904046434927814,-20.03693880304873,2.132892368120924,5336.233963562721,-0.0387296669248637,-0.0387371687972759,-6.077147016011642,-0.0387395138407242,4722.42333984375,0,0.383450506896145,-0.7042305800865876,-1.1591002563599204,0.2525245094648056,-1.8707691376885835,-6.075071251061431,1.9260680198788835,1.988529145740813,0.2336334743061314,-3.0646282548852923
2021-12-21,5105.0,5214.0,5100.0,5143.0,4722.42333984375,447884,-7832037.58536502,13269289,-0.4101667514800728,-40137290.92542033,-89085.56679854606,-524495.6235059845,-1765.8456802090952,5293.473811189994,30.49640032161082,918.2149675759946,5322.85,5520.21896919221,5125.48103080779,7.415913249188309,0.0443812653628154,0.0,0.0,5273.3,5386.0,5160.6,4.274363301917199,-0.0780834072759556,0.0,1.0,5075.0,5605.0,5340.0,9.957071869393276,0.1283018867924528,126.92711287478846,5.6308460198329655,-129.94301140324296,-126.41805053145411,-3.524960871788835,5270.916666666667,5405.423076923077,5270.133029665362,5400.076041068605,0.8740251949610078,1.220755848830234,-0.3467306538692261,-0.3480873935604133,24.142823875088546,0.1499999999996362,-83.56579542332858,-86.08012330590383,2.5143278825752446,5223.5,5513.0,5368.25,5662.5,7.02375849039046e-08,28.65526393929423,9.12854976593523,25.7945428393595,-187.69389865563684,5999.0,5848.0,4.0,100.0,-96.0,5241.02372128,5356.1264,0.0,0.0,29.544769167413847,0.0,0.0,0.2844759952719659,-32.879949647713794,33.71519234146474,19.047619047619047,12.069127453742835,-80.95238095238095,-318.0264705882355,-4.564854332900352,-2.4063181780219693,-2.3110807656793653,-0.095237412342604,-20.67888725661256,-20.165328493761507,-0.513558762851055,5321.293802135948,-0.3680743897714111,-0.368753450364423,-6.422852983988358,-0.3680752938035141,4726.0966796875,1,0.383450506896145,1.7304915489645651,0.3972061725223028,-0.0,1.041331493187556,-1.6569842830420924,0.2971599952990544,2.5485542370048506,0.3496578736811386,1.3058378686326648
2021-12-22,5159.0,5200.0,5144.0,5147.0,4726.0966796875,737718,-8490714.371079305,14007007,-0.4332781142179863,-33981839.07893171,113864.64746691824,-437823.6404879624,-1074.7815711262317,5279.38694255912,39.28710933171559,918.2149675759946,5302.5,5483.598315839754,5121.401684160246,6.830676693625796,0.0706751902165803,0.0,0.0,5258.233333333334,5362.233333333334,5154.233333333334,3.955701217772763,-0.0347756410256421,0.0,1.0,5075.0,5590.0,5332.5,9.712399811409712,0.1398058252427184,119.93440158730962,5.202549204258267,-130.1401810161933,-127.16247662840198,-2.9777043877913343,5256.25,5378.692307692308,5251.1894866399225,5381.329667656116,0.9228295819935692,1.1485530546623794,-0.2257234726688103,-0.3501078216819401,24.11731484756852,-48.5,-83.11457428947288,-85.46229650186909,2.3477222123962065,5223.5,5510.5,5367.0,5662.5,3.5118792451952294e-08,30.01717259851176,8.83129250707263,24.95458301061924,-167.9477504169337,5999.0,5848.0,4.0,96.0,-92.0,5241.02372128,5344.881344,0.0,0.0,29.97762909013724,0.0505592092871556,0.0168530697623851,0.097503573919343,-33.9006292888694,31.901250863466323,21.951219512195124,19.386200624474544,-78.04878048780488,-320.3588235294119,-3.306406161938756,-2.418364773271305,-2.332537567197753,-0.0858272060735521,-20.14541283123868,-20.16134536125694,0.0159325300182686,5265.139314578097,0.0777756173439669,0.0777453877839562,-6.350072780203786,0.0777850603260787,4758.234375,2,0.383450506896145,0.1951983684042346,-0.1130395087061089,-0.7556652883318549,1.0781671822237655,1.5370870950027893,-1.8612752075946304,1.9653990668483488,-0.4645840001412438,-0.0
2021-12-23,5150.0,5245.0,5150.0,5182.0,4758.234375,315918,-8593803.402658252,14322925,-0.4214449050322982,-27547700.639084328,766812.9071467912,-360349.7528258167,2722.0316803798387,5270.588663438054,35.479737789260355,924.4589007147472,5290.3,5469.338655044086,5111.261344955914,6.768563410169034,0.1975513472961117,0.0,0.0,5245.9,5350.6,5141.2,3.991688747402744,0.1948424068767912,0.0,0.0,5075.0,5582.0,5328.5,9.583577490879534,0.2110453648915187,117.74096142857866,4.837046327285835,-126.01955685521624,-126.93389267376484,0.9143358185485796,5250.25,5355.384615384615,5240.544950233781,5366.564507088997,0.9267810026385224,1.095646437994723,-0.1688654353562005,-0.3499420900702557,24.140873498547712,49.69999999999982,-81.28247217214931,-84.69317913582846,3.4107069636791465,5220.5,5422.5,5321.5,5662.5,1.7559396225976147e-08,30.482648744365804,10.94022796395255,23.53555481413886,-117.30577463511842,5991.5,5848.0,4.0,92.0,-88.0,5241.02372128,5334.08609024,0.0,0.0,33.809597280625766,0.4981434543373416,0.1829008878748323,0.0665846525457391,-33.81415325686173,29.897839998976647,32.6219512195122,24.540263259775458,-67.3780487804878,-315.6088235294119,-1.3703844689760185,-2.348235201286595,-2.3356770940155216,-0.0125581072710732,-23.713593349403794,-20.871794958886312,-2.841798390517482,5250.647548075839,0.6800077715173991,0.677706146930035,-5.713245997088789,0.6800050335539254,4785.78076171875,3,0.383450506896145,-0.6123083092530521,-0.4337976994540895,-0.2538126484351863,0.4392189348132973,2.605531589032992,-3.3441718894999752,-0.7891646508455779,0.1166865798832645,0.5879747416638139
2021-12-24,5200.0,5233.0,5170.0,5212.0,4785.78076171875,124681,-8552243.069324918,14447606,-0.4417722261418055,-23077967.69064372,202115.799520376,-362930.0310822274,2870.078993305052,5261.15729078486,40.6463212059644,929.8108434051068,5277.55,5439.988265196336,5115.111734803664,6.155820984977348,0.2982310389711096,0.0,0.0,5232.9,5336.4,5129.4,3.9557415582181967,0.3990338164251225,0.0,0.0,5075.0,5582.0,5328.5,9.606730395732868,0.2702169625246548,112.2668652857208,4.38146184028913,-118.9618649130798,-125.33948712162784,6.3776222085480185,5239.583333333333,5336.7307692307695,5236.153419428584,5355.115284341664,0.9092140921409214,1.1124661246612466,-0.2032520325203252,-0.346605228789038,24.10325013520828,57.44999999999982,-79.63551764724677,-83.92192226346125,4.286404616214483,5220.5,5400.0,5310.25,5662.5,50.0000000087797,30.914876594087417,10.525849642365856,22.644108700435485,-87.65262676378443,5965.0,5848.0,8.0,88.0,-80.0,5241.02372128,5323.7226466304,0.0,0.0,36.99244321392513,0.8699084647314473,0.4728703761186481,0.2242081112519552,-32.909388551330224,32.3714214227793,44.336569579288025,32.969913436998446,-55.663430420711975,-298.34411764705874,-2.397003745318352,-2.22146225798208,-2.3128341268088333,0.0913718688267533,-28.85526453646744,-22.46848887440254,-6.386775662064903,5246.640729460932,0.5789270551910475,0.5772577122680644,-5.167394468704512,0.5789203420386428,4790.3720703125,4,0.383450506896145,-0.3080341093092187,-0.4356877026851435,-0.2544458793412758,-0.952685231003784,-5.511404801161987,4.757339226361523,-0.04223395721867,-0.4661961932940954,-0.247301386572829
2021-12-28,5185.0,5246.0,5181.0,5217.0,4790.3720703125,230368,-8527434.207786456,14677974,-0.4234881800451041,-19616566.591980327,338588.6928740103,-313419.2092706769,942.8097393036228,5254.67155468996,48.21857098083144,929.8108434051068,5272.85,5436.57938038115,5109.1206196188505,6.210280223452208,0.3294441722371828,0.0,0.0,5224.4,5324.0,5124.8,3.812878033841204,0.4628514056224894,0.0,0.0,5075.0,5582.0,5328.5,9.615293437135511,0.2800788954635108,107.54017875714872,3.9060383800379306,-111.67778302208352,-122.60714630171896,10.92936327963544,5229.75,5321.038461538462,5233.206739516494,5344.884522538578,0.946099290780142,1.0950354609929078,-0.1489361702127659,-0.3404419671675596,23.971732161561903,63.14999999999964,-76.58565990563595,-82.71685088003986,6.131190974403907,5220.5,5381.0,5300.75,5662.5,75.00000000438985,31.074883651554966,10.908467504966955,21.729616092189485,-67.76395694601544,5897.75,5848.0,4.0,84.0,-80.0,5241.02372128,5313.773740765184,0.0,0.0,37.53159917929664,0.932883339189982,0.7669784194195902,0.4742498944710235,-32.00486478408654,35.97953906942921,47.651006711409394,41.53650917006987,-52.348993288590606,-264.2735294117647,-2.211808809746954,-2.089433037349171,-2.2681539089169007,0.1787208715677297,-32.092366642644684,-24.39326442805097,-7.699102214593715,5244.796644043942,0.095932463545667,0.0958864777656387,-5.076419213973804,0.0959364589050011,4805.0634765625,1,0.383450506896145,0.5586620484628639,0.8918356721094796,-0.0,1.46504256554978,2.3213026234504497,-0.211926288520587,-0.04223395721867,0.116810592137952,0.8335257286814794
