Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,ssx_600018.SS_2021-09-15_2023-09-15_Close_percent,jpx_8801.T_2021-09-15_2023-09-15_Close_percent,ssx_601988.SS_2021-09-15_2023-09-15_Close_percent,ssx_600188.SS_2021-09-15_2023-09-15_Close_percent,ssx_601225.SS_2021-09-15_2023-09-15_Close_percent,jpx_6502.T_2021-09-15_2023-09-15_Close_percent,jpx_7741.T_2021-09-15_2023-09-15_Close_percent
2022-04-12,382.0,383.0,360.0,377.0,377.0,328121,35028836.14882537,81554386,-0.0644736671358021,6390085.139147644,-63086.48333998738,-3959.899025376953,-9953.333977096538,383.1701074402949,71.639425466205,984.2564743111608,373.2,400.7143598871552,345.6856401128448,14.745101761605142,0.5690548501870473,0.0,0.0,382.2,399.3,365.1,8.948194662480374,0.3479532163742684,0.0,0.0,325.0,408.0,366.5,22.240085744908896,0.6265060240963856,19.86772922222906,2.237918815564558,8.872231398571955,8.562922502400099,0.3093088961718564,381.3333333333333,363.11538461538464,379.5567475568005,370.6845161582285,1.0083333333333333,0.9583333333333334,0.0499999999999999,0.343524420629997,24.13130525477463,-4.199999999999989,89.04281225100534,68.25638984390191,20.78642240710343,382.0,351.5,366.75,360.5,24.99996797082936,10.84181567959354,16.837718217077793,21.10770992519235,-0.8748906386704901,360.0,366.0,80.0,4.0,76.0,360.9961185664,408.0,0.0,1.0,53.68895337921781,0.1226872810920758,0.3105962379795112,0.5061974044511207,15.45364010292448,56.644098536739975,41.50943396226416,50.769898069833005,-58.490566037735846,26.482352941176487,2.168021680216802,2.39347234962056,2.3305026633743093,0.0629696862462503,-22.934563155298893,-10.478098855888469,-12.456464299410424,374.2992478184474,-0.527704485488123,-0.5291017634415418,47.84313725490197,0.5277044854881296,366.0,1,1.118204551403636,3.813557039605016,0.4201656031737144,-1.1513148698457627,-0.3783695118318633,-0.6097506924748757,3.71352041837244,-0.6432578793167494,-0.6226243731933749,4.526747243582179
2022-04-13,379.0,380.0,366.0,366.0,366.0,609585,34419251.14882537,80944801,-0.0790893190882097,4519296.547840838,3444.966657644135,-3409.952843806185,-19517.80896957651,383.57606785756616,71.68448344549763,984.2564743111608,374.2,399.0080632053349,349.39193679466507,13.25925345020573,0.3347311530906492,0.0,0.0,382.4666666666667,399.76666666666665,365.1666666666667,9.046540003486133,0.024084778420038,0.0,0.0,325.0,408.0,366.5,22.180652057723144,0.4939759036144578,19.28095630000616,2.9123484252691383,7.133579125200811,8.277053826960241,-1.1434747017594304,381.0833333333333,365.5,377.47109408652346,370.33751496132265,1.0466101694915255,0.9703389830508474,0.0762711864406781,0.3380555857019617,24.01094885479452,-2.1999999999999886,86.17027798497121,74.07722462789921,12.093053357071994,384.0,353.0,368.5,360.5,12.49998398541468,10.871184610136948,16.013074394200142,20.0739390555,-28.49927849927841,345.0,360.5,76.0,4.0,72.0,360.9961185664,407.04,0.0,0.0,47.958584095059074,0.0,0.109980616358808,0.301883544186767,12.771717879672376,48.60892276422441,19.23076923076923,35.34107402031929,-80.76923076923077,21.523529411764684,-0.8130081300813009,1.9262372395477751,2.2496495786090027,-0.3234123390612275,-25.224221495020466,-13.427323383714867,-11.796898111305596,374.2398658852122,-2.917771883289122,-2.9611854046645014,43.52941176470589,2.91777188328912,367.0,2,-3.360258396922916,-2.75329789593232,-0.5625796835134054,0.9756054498468388,-2.073117282681708,0.3030276331459447,-4.683189754549261,-2.7309848459185275,0.1995988027988602,-1.5282077099193998
2022-04-14,390.0,377.0,360.0,367.0,367.0,423962,34344434.325295955,81368763,-0.0975803673666563,3934248.7552921474,-18044.06998740453,-5598.513469419651,-16627.933614529433,383.80516687592456,68.50604545358752,986.9456996508088,374.25,398.9957066983324,349.5042933016676,13.224158556223069,0.3535099423834889,0.0,0.0,382.53333333333336,399.73333333333335,365.33333333333337,8.992680376437777,0.0484496124030997,0.0,0.0,325.0,408.0,366.5,22.177688710754843,0.5060240963855421,19.052860670005536,3.543355138149456,5.769864903896348,7.775616042347463,-2.005751138451114,380.6666666666667,367.8076923076923,375.8601565347506,370.0902916308543,1.017391304347826,1.008695652173913,0.0086956521739129,0.323540301275724,23.92186991916706,-6.25,83.11425775178095,79.11346300352622,4.000794748254734,384.0,357.0,370.5,360.5,6.24999199270734,11.272119016682696,15.049238143062636,20.99005044761623,-50.24509803921558,343.75,360.5,72.0,4.0,68.0,360.9961185664,406.0992,0.0,0.0,48.49675996524657,0.0312937639460279,0.0513270150127012,0.1573012897836735,10.68294446431486,47.71207637459405,21.15384615384616,27.29801644895984,-78.84615384615384,16.37058823529412,-1.3440860215053765,1.5590424916229595,2.111528161211794,-0.5524856695888345,-28.42646363297109,-16.427151433566117,-11.999312199404976,374.1401887191212,0.2732240437158362,0.2728514653204783,43.92156862745098,-0.2732240437158424,359.0,3,-0.9065265115481652,-1.7149093233384036,-2.937067841156093,-0.8210102370083661,-1.0524347617469658,0.3039486816418986,-4.999996090413632,-3.78959436460677,-1.2199929419762017,-1.8139718794772224
2022-04-19,368.0,376.0,353.0,359.0,359.0,685898,34016396.15138291,80682865,-0.0702911357656314,2588329.790250412,-13413.073080837092,-6856.551782950097,-13793.088920653354,383.536484762084,63.97977952220628,986.9456996508088,373.7,399.274205755016,348.125794244984,13.68702475515976,0.2126010453498287,0.0,0.0,381.26666666666665,398.8666666666667,363.6666666666666,9.232383283790885,-0.1325757575757563,0.0,1.0,325.0,408.0,366.5,22.21032914102221,0.4096385542168674,19.447574603004984,4.369710731655487,3.997497751547826,7.019992384187535,-3.022494632639709,379.9166666666667,369.11538461538464,373.2662862986351,369.2687885470873,0.9742489270386266,1.0128755364806867,-0.03862660944206,0.2987015031915458,23.930448767396456,-1.6999999999999886,77.38053177772386,82.1400120041949,-4.759480226471041,376.5,366.5,371.5,360.5,3.12499599635367,12.055752163107964,13.835854542547132,21.751556313001046,-81.41592920353938,343.75,360.5,68.0,12.0,56.0,360.9961185664,405.177216,0.0,0.0,44.52944173023846,0.0,0.0104312546486759,0.0572462953400617,7.704176715538348,44.95374936688615,10.909090909090908,17.09790209790209,-89.0909090909091,10.67352941176472,-2.4456521739130435,1.0825441725731133,1.905731363484058,-0.8231871909109447,-29.03848277661856,-18.949417702176607,-10.089065074441956,373.2302019340885,-2.17983651226158,-2.203945956629205,40.78431372549021,2.179836512261573,357.0,1,-2.769434202840628,-2.594600323541698,-1.542765415927164,-0.3215501756297954,-0.6059425660963882,-0.9287927780228672,-8.28487719261878,-2.165009236794333,-1.3449334606061285,-2.0102477191724546
2022-04-20,361.0,369.0,351.0,357.0,357.0,307255,33913977.81804957,80375610,0.0066454411356973,2130781.248786068,-26362.467657157737,-8484.71867018516,-16663.182060370542,383.2398893203722,62.19539832348976,981.447394917378,374.05,398.4833788085048,349.6166211914952,13.064231417460132,0.1510920545695215,0.0,0.0,378.3,393.3,363.3,7.930214115781125,-0.2100000000000003,0.0,1.0,350.0,408.0,379.0,15.505948402619971,0.1206896551724138,19.302817142704487,5.132795476452149,2.403791318778474,6.096752171105723,-3.692960852327249,378.6666666666667,369.6923076923077,370.7637807142297,368.3599893954512,0.9465020576131687,1.0123456790123455,-0.0658436213991769,0.2664579043568875,23.930163473301302,2.9499999999999886,69.20261400333494,82.89924097194404,-13.696626968609095,375.5,366.5,371.0,360.5,1.562497998176835,12.898801409546914,12.955481914782888,21.074506935663145,-108.8920589633854,343.75,360.5,64.0,8.0,56.0,360.9961185664,403.09012736,0.0,0.0,43.569831463415895,0.0,0.0104312546486759,0.0240631747700177,4.9327443261734905,43.864439028280266,10.526315789473683,14.19641761747024,-89.47368421052632,5.75,-4.032258064516129,0.6525658019274982,1.655098251172746,-1.002532449245248,-32.504370361894644,-21.66040823412021,-10.843962127774429,368.14735794177903,-0.5571030640668551,-0.5586606708639863,39.99999999999999,0.5571030640668511,338.0,2,4.025966413196244,-2.107478951036782,4.143636803046832,2.2435880235072574,0.8030543112038373,-0.30674575602103,7.516781450030024,4.696451601305199,-0.097574003109031,-0.6568777039951641
2022-04-21,357.0,362.0,329.0,338.0,338.0,1270572,33336445.09077685,79105038,0.046067682177876,-1622311.5010405125,-37660.20343593279,-11174.733201323215,-69333.20601109524,380.13875189218993,58.20686820005721,981.447394917378,372.6,401.5579004763795,343.6420995236206,15.543693224036204,-0.0974190019097336,0.0,1.0,372.9333333333333,390.5333333333333,355.33333333333337,9.438684304612067,-0.4924242424242444,0.0,1.0,329.0,408.0,368.5,21.202361782071925,0.1139240506329113,20.67253542843404,6.483743795038074,-0.3879022261978093,4.799821291645017,-5.1877235178428265,375.4166666666667,369.3076923076923,365.72319906588666,366.11110129208447,0.875,1.0454545454545454,-0.1704545454545454,0.2199803551805996,23.958782452021765,21.399999999999977,54.307522382788505,80.48161929153602,-26.174096908747515,362.0,366.5,364.25,360.5,0.7812489990884175,14.755795593206289,11.509558394163715,26.16291480381531,-192.65463917525776,343.75,360.5,60.0,100.0,-40.0,360.9961185664,399.9647197184,0.0,0.0,35.699128269086046,0.0,0.0,0.0069541697657839,-0.2156604238399418,41.00195131694688,11.39240506329114,10.942603920618568,-88.60759493670886,0.5647058823529392,-10.344827586206897,-0.105952052485931,1.3028881904410108,-1.4088402429269418,-27.156408773893663,-22.759608342074905,-4.3968004318187575,355.53036620115694,-5.32212885154062,-5.468988629661986,32.549019607843135,5.322128851540612,345.0,3,1.150208807687406,-0.1031985245539175,3.170035230071676,1.967212760219852,-1.490332899899883,0.0,-0.3483318824296759,0.5408699852642371,-0.604415425183447,-0.9596908384999095
2022-04-22,338.0,346.0,337.0,345.0,345.0,484923,33713607.42411018,79589961,0.1165256969008661,-905629.715177582,-7423.859045662919,-11369.038060475224,-57578.694967928,379.90976707766725,60.79085436497071,1001.7732285399272,371.7,402.83261954927497,340.567380450725,16.75147675505783,0.0711893122623248,0.0,0.0,367.7,385.2,350.2,9.5186293173783,-0.1485714285714282,0.0,1.0,329.0,408.0,368.5,21.253699219800914,0.2025316455696202,19.50528188559064,7.368411716001595,-2.0123014169774933,3.437396749920515,-5.449698166898008,371.3333333333333,369.0769230769231,362.5350145942118,364.5473160111893,0.9254901960784314,1.1098039215686275,-0.1843137254901961,0.1694295809856247,23.84969424332532,25.30000000000001,41.578333510755776,75.79442444490098,-34.21609093414521,361.0,366.5,363.75,360.5,0.3906244995442087,16.480147335175705,11.144253097088114,25.33252226941384,-173.00079176563736,346.25,360.5,56.00000000000001,96.0,-39.99999999999999,360.9961185664,394.287542140928,0.0,0.0,39.99955219554584,0.1459898838571618,0.0486632946190539,0.0196981830892433,-3.28662678685028,42.05934835694471,20.253164556962027,14.05729513657561,-79.74683544303798,-5.617647058823536,-12.436548223350254,-0.5520000638039887,0.9319105395920108,-1.4839106033959997,-29.120777177853054,-24.03184210923053,-5.088935068622519,352.67538503614605,2.071005917159763,2.049852154834131,35.29411764705883,-2.0710059171597663,336.0,4,-1.608497170369688,1.8556689141513945,-1.48810471900525,-1.6722419093930083,1.758522265502549,-0.9174314213697272,0.2892594027212283,-0.1208515778557455,-4.651156274143247,1.5209182968457782
2022-04-25,342.0,347.0,332.0,336.0,336.0,830541,33326021.62411018,78759420,0.1209410504855905,-1844092.4701522128,-3612.103436193999,-14604.77565618979,-11623.502932853096,377.8165682514241,56.79872412269256,1001.7732285399272,370.65,404.950291543949,336.34970845605096,18.508183754997447,-0.0050977475745779,0.0,1.0,362.6,380.6,344.6,9.928295642581356,-0.2388888888888895,0.0,1.0,329.0,408.0,368.5,21.313907999460408,0.0886075949367088,19.05475369703157,8.435467027526625,-3.979995353719687,1.9539183291924749,-5.933913682912162,366.25,368.6923076923077,358.4527046566408,362.43270001036046,0.8685258964143426,1.1474103585657371,-0.2788844621513945,0.113210184077107,23.77150535422913,24.350000000000023,29.62607633169435,69.18048830227329,-39.55441197057894,359.5,366.5,363.0,360.5,0.1953122497721043,18.297299180854804,10.543605308970584,25.763746275798365,-177.03480405590582,346.25,360.5,52.0,100.0,-48.0,360.9961185664,389.0645387696538,0.0,0.0,36.60942159670786,0.0309024457700055,0.0589641098757224,0.0358758014982588,-6.9912228818095725,36.86208192240118,8.860759493670885,13.502109704641342,-91.13924050632912,-11.197058823529405,-15.365239294710328,-1.09813362690671,0.5259017062922667,-1.6240353331989763,-27.582869341363963,-24.742047555657223,-2.8408217857067406,348.0795088997361,-2.608695652173909,-2.6433257068156024,31.76470588235294,2.608695652173907,337.0,0,3.334457900119517,3.8865514911481824,5.571850253051736,5.427628435741468,1.8453599633271267,0.9090911336606382,5.134904105810449,4.043447127155076,1.5370360949255684,0.772196135233969
2022-04-26,335.0,346.0,335.0,337.0,337.0,322300,33120921.62411018,79081720,0.1074404554990266,-1534607.83155904,3412.9692832764504,-14818.21838538341,-20707.060766045543,365.4952651512774,12.843060948417602,1004.7546964820104,369.05,406.3620623927424,331.7379376072576,20.220600131549872,0.0705142259003876,0.0,0.0,357.7,375.9,339.5,10.176125244618389,-0.0686813186813187,0.0,1.0,329.0,408.0,368.5,21.40631350765479,0.1012658227848101,18.24927832732841,9.35266504281852,-5.396507750270246,0.4838331132999307,-5.880340863570177,361.4166666666667,367.5769230769231,355.1522885556191,360.54879630588937,0.8669724770642202,1.2844036697247707,-0.4174311926605505,0.0559466309139169,23.67271367709624,18.94999999999999,18.497794129512265,60.99113556928525,-42.49334143977298,356.0,366.5,361.25,360.5,0.0976561248860521,19.98465446612825,10.11313725563967,24.71187934974616,-147.8547854785479,347.25,360.5,48.0,96.0,-48.0,360.9961185664,384.2593756680815,0.0,0.0,37.24584473596055,0.0525076041851659,0.0764666446041111,0.0613646830329625,-9.792817339942207,36.29638813125052,11.267605633802816,13.4605098948119,-88.73239436619718,-15.850000000000025,-14.683544303797468,-1.496748236455587,0.121371717742696,-1.6181199541982831,-30.71912498198637,-25.937463040923053,-4.781661941063319,345.2024289038677,0.2976190476190465,0.2971770389157413,32.15686274509804,-0.297619047619051,338.0,1,0.8014012320005719,-0.546444625536779,1.7080779920745215,0.1739255048207582,-0.6580173917362231,-0.3058160136340149,5.107027368439333,3.836476702741521,-0.4701901320966897,0.0389064402376675
2022-04-28,340.0,339.0,328.0,338.0,338.0,319569,33382387.169564728,79401289,0.124198358783386,-1269725.427050606,-24094.95288967328,-17326.211206933403,1907.502154867882,361.48720129886175,3.9704400876214265,1007.7361644240935,367.5,407.1913088723452,327.8086911276548,21.60071231148037,0.1283821214503454,0.0,0.0,353.2,370.6,335.8,9.852774631936583,0.0632183908045973,0.0,0.0,328.0,408.0,368.0,21.7687074829932,0.125,17.524350494595573,10.116636465609195,-6.365040166367976,-0.8859415426336508,-5.479098623734325,357.25,366.34615384615387,352.5134749316777,358.8785150980457,0.7072072072072072,1.2747747747747749,-0.5675675675675677,0.0008438029553389,23.26804159600625,20.5,6.618338138267673,51.83286066786994,-45.21452252960227,354.0,366.5,360.25,360.5,0.048828062443026,21.860005691365497,9.68721023290142,26.35123114382722,-141.92139737991258,351.5,360.5,44.0,92.0,-48.0,360.9961185664,379.83862561463496,0.0,0.0,37.91708504755184,0.0783944223889254,0.0539348241146989,0.0631218595315108,-11.905261763089907,39.4013644013644,13.88888888888889,11.339084672120856,-86.11111111111111,-21.54705882352937,-12.886597938144329,-1.773591869836244,-0.257620999773092,-1.515970870063152,-33.375826757049474,-27.42513578414834,-5.950690972901136,343.6165518506803,0.2967359050445095,0.2962965130657302,32.549019607843135,-0.2967359050445139,328.0,3,-7.732133226510228,-4.1019922155017525,1.7107344426739104,-0.5181368036797238,-2.9240912857116683,-0.9287927780228672,-6.961427948057107,-9.319900737042929,-0.8017868668139272,-2.002363041450465
2022-05-06,308.0,322.0,301.0,311.0,311.0,603348,32066795.08385044,78007191,-0.2430127034888841,-3713157.536190012,-15662.602677061994,-12481.208988268963,-8493.918290344527,336.26914273386734,13.856193405666131,972.7674016207338,352.9,408.303609990685,297.4963900093149,31.399042216313426,0.121865795324126,0.0,0.0,330.2,349.3,311.1,11.568746214415505,-0.002617801047121,0.0,1.0,300.0,400.0,350.0,28.33663927458204,0.11,19.59071372355374,13.892091062176494,-13.572295680215348,-7.896944263900007,-5.6753514163153405,333.4166666666667,358.0769230769231,332.0351572780032,345.6074529582185,0.7756653992395437,1.231939163498099,-0.4562737642585552,-0.2908819853308114,23.238207875662305,6.100000000000023,-73.81660551116703,-11.765969501834464,-62.05063600933256,323.5,354.0,338.75,360.5,0.0015258769513445,31.477053170722776,7.1479224108905015,27.096372600573165,-118.96511896511902,360.5,360.5,24.0,96.0,-72.0,360.9961185664,343.88516221324846,0.0,0.0,30.78455856865604,0.173098785464738,0.0576995951549126,0.0254507270180258,-26.966033939053567,37.01121281907491,13.75,13.289268183846488,-86.25,-38.25,-15.258855585831062,-3.927084200309807,-2.2616292129539115,-1.6654549873558957,-17.909077091222027,-22.536279343081805,4.627202251859778,323.1914284476465,1.6339869281045694,1.6207810226853248,21.9607843137255,-1.6339869281045765,312.0,4,1.2732579064054477,-2.6344734753685515,3.791471741509256,4.062505747811713,-2.3289886245807025,1.2383875664727384,3.5919635643738985,0.0,-2.800295335733196,-1.0604922410503406
2022-05-09,308.0,318.0,305.0,312.0,312.0,333102,32092418.31461967,78340293,-0.254885836401839,-3135120.4595914385,0.0,-12727.278035243547,10929.694975096148,333.27228099936536,17.579098836856602,975.8952710793212,348.65,402.8985944518376,294.4014055481624,31.119228138154348,0.1622032296842436,0.0,0.0,327.0666666666667,344.1666666666667,309.96666666666664,10.456583774969436,0.0594541910331391,0.0,0.0,300.0,400.0,350.0,28.6820593718629,0.12,18.931642351198366,14.306543228344385,-14.165186609270904,-9.150592732974188,-5.014593876296717,329.5,355.88461538461536,328.9528253890796,343.1180119983505,0.767175572519084,1.236641221374046,-0.4694656488549619,-0.3462496462350004,23.41907767361404,8.350000000000023,-85.75816146722939,-25.91446894383281,-59.84369252339657,323.5,354.0,338.75,351.5,0.0007629384756722,33.38964604368277,6.805177000417877,25.79709194034204,-108.13352139163136,354.25,360.5,20.0,92.0,-72.0,360.9961185664,336.8635362591287,0.0,0.0,31.534339891396414,0.2081026267449764,0.1270671374032381,0.0646976751692444,-28.571157204984203,39.81318822019749,15.584415584415584,12.187777082355389,-84.41558441558442,-41.2617647058824,-13.09192200557103,-4.128371613828015,-2.6349776931287323,-1.4933939206992823,-21.548645326835224,-22.338752539832488,0.7901072129972633,321.93962338227857,0.3215434083601254,0.321027563024856,22.3529411764706,-0.321543408360128,309.0,0,2.083331939250698,3.208557662009639,0.492607958510149,-0.4886013404432248,2.043014937032197,0.0,3.1296560108093843,1.4285698671670275,2.132618308464231,1.865530577637486
2022-05-10,318.0,320.0,309.0,309.0,309.0,594745,31497673.31461967,77745548,-0.2966624366062193,-2942136.8225069474,5548.596457305232,-11042.087574907137,-4647.634398961169,330.54777038909367,23.09965686033972,975.8952710793212,344.35,396.825803948105,291.87419605189507,30.478178567216467,0.1631780998061621,0.0,0.0,324.06666666666666,341.3666666666667,306.7666666666667,10.676815470067876,0.0645472061657021,0.0,0.0,300.0,395.0,347.5,27.588209670393493,0.0947368421052631,18.13847811607853,14.644244505731074,-14.707591905718743,-10.261992567523098,-4.445599338195645,325.5,353.46153846153845,325.8831599446058,340.5907518503245,0.80078125,1.22265625,-0.421875,-0.3971070184063676,23.5685916607327,-6.350000000000023,-98.1996992832051,-40.117332901043866,-58.08236638216124,323.0,354.0,338.5,351.5,0.0003814692378361,34.89672915927469,7.281461600795916,24.717093245665,-98.74157748711843,353.0,360.5,16.0,88.0,-72.0,360.9961185664,330.9653704576681,0.0,0.0,30.468033559364187,0.1943112010672193,0.1918375377589779,0.1255347567723762,-30.217477523742247,34.857820442992015,11.842105263157896,13.72550694919115,-88.15789473684211,-43.55000000000001,-13.445378151260504,-4.318259326131709,-2.9716340197293274,-1.3466253064023812,-21.844391471571143,-22.23988032618022,0.3954888546090735,319.1303116421865,-0.961538461538458,-0.9661910911736626,21.176470588235286,0.961538461538467,312.0,1,3.140832269828266,2.8729325723871426,1.320121380861906,-0.6483035884777593,1.811185580594227,-0.3134768467437112,1.5999942301185115,4.468599854051135,2.124150806802092,0.9108894834363356
2022-05-11,314.0,315.0,309.0,312.0,312.0,381281,31497673.31461967,78126829,-0.2800992737960212,-2358425.419291669,-3934.106341517149,-10365.01852209857,-2016.944641523526,327.51548965063193,24.053479106008368,985.3699824490236,340.55,390.7913176578795,290.3086823421205,29.505985997873736,0.2158713054222372,0.0,0.0,321.43333333333334,337.83333333333337,305.03333333333336,10.20429326972934,0.2123983739837389,0.0,0.0,300.0,393.0,346.5,27.30876523271179,0.1290322580645161,16.92463030447068,14.807388384642955,-14.725629196032912,-11.154719893225062,-3.5709093028078502,323.3333333333333,351.3076923076923,323.7472891838972,338.4729183799301,0.8158995815899581,1.2552301255230125,-0.4393305439330544,-0.4405908266147598,23.60902313653667,4.449999999999989,-108.39646590238634,-54.21669512681038,-54.17977077557596,321.5,354.0,337.75,351.5,0.000190734618918,36.29616348089577,7.106693049760494,24.123837274654992,-95.51083180866009,353.0,360.5,12.0,84.0,-72.0,360.9961185664,326.0109111844412,0.0,0.0,32.91109088341948,0.3537432819198962,0.2520523699106973,0.1903190150243044,-30.93129006501799,36.19853113455391,17.391304347826086,14.93927506513318,-82.6086956521739,-42.67941176470583,-7.6923076923076925,-4.350607802395476,-3.247428776262557,-1.1031790261329193,-24.236854768429552,-22.63927521463009,-1.5975795537994664,318.17729507861065,0.9708737864077666,0.9661910911736626,22.3529411764706,-0.9708737864077648,319.0,2,-1.9525754062580347,-0.1137649320088769,-1.0033384807011316,3.2206139161484373,1.378796460955769,0.0,-3.752344963969208,-3.5398215323081104,0.4303092275147548,0.9592346706495648
2022-05-12,312.0,319.0,309.0,319.0,319.0,181485,31679158.31461967,78308314,-0.266704362477541,-1840022.5022500025,11020.194506433038,-7694.828367556371,7773.536127707244,326.2671216856854,26.319953763642573,1007.4776423116616,337.1,383.13433501203167,291.0656649879684,27.31197568201225,0.3034076087417211,0.0,0.0,319.06666666666666,335.3666666666667,302.76666666666665,10.217300459674057,0.497955010224949,0.0,0.0,300.0,390.0,345.0,26.698309107089884,0.2111111111111111,16.23216727402361,14.699125961613024,-14.013542979657586,-11.726484510511568,-2.287058469146018,321.1666666666667,349.2692307692308,323.0169370017592,337.0304799814168,0.8181818181818182,1.2164502164502164,-0.3982683982683982,-0.4727795918423876,23.602222352752754,-1.1000000000000227,-114.52260667045164,-67.67680010555696,-46.84580656489467,321.5,354.0,337.75,351.5,9.536730945903534e-05,37.01860284994272,8.465219107043561,23.127498974317675,-78.38063199056894,353.0,360.5,8.0,80.0,-72.0,360.9961185664,321.8491653949306,0.0,0.0,38.35382073831916,0.8726486573938494,0.4735677134603216,0.3058192070433322,-30.0050449381358,40.73410325203054,30.64516129032258,19.959523633768843,-69.35483870967742,-41.71176470588239,-7.536231884057972,-4.157945293384226,-3.429532079686892,-0.7284132136973347,-28.533335742515405,-23.818087320207148,-4.715248422308257,318.23517116126027,2.243589743589736,2.218791497536188,25.09803921568628,-2.2435897435897374,370.0,3,2.0519819431679025,0.113635654483815,0.8278241102970583,-0.6655628968545955,-0.0566685455353734,0.0,0.9644389984472924,1.220995224154365,-0.8455528909129697,2.905567352928728
2022-05-13,313.0,372.0,313.0,370.0,370.0,2866060,34350909.1620773,81174374,-0.0354600621664738,19304132.140928566,58669.3928249932,-814.1429203473718,462281.9982818905,330.9237996490524,49.728786994287184,1007.4776423116616,336.65,381.18885943757385,292.1111405624261,26.46003828164199,0.8743921647426078,0.0,0.0,320.7333333333333,341.83333333333337,299.6333333333333,13.157347744751624,1.6674565560821468,1.0,0.0,300.0,383.0,341.5,24.654685875538394,0.8433734939759037,20.508950546621247,14.152327508508913,-9.227566109509894,-11.226700830311234,1.99913472080134,324.0,349.0,330.24510053995004,339.47266664945994,0.9377431906614786,0.9610894941634242,-0.0233463035019455,-0.4672095759264086,23.840064753437662,0.3500000000000227,-108.96486638737386,-78.81814835467,-30.14671803270386,336.0,354.0,345.0,351.5,50.00004768365473,35.52821310324698,25.378676580425164,18.319970193821675,54.74860335195528,358.75,360.5,4.0,76.0,-72.0,300.0,321.8491653949306,1.0,0.0,62.33129921060527,1.0,0.7421306464379152,0.4892502432696446,-19.009637938012688,58.11830689840332,97.22222222222224,48.41956262012362,-2.7777777777777777,-34.64411764705886,10.11904761904762,-2.7182059164245747,-3.287266847034428,0.5690609306098535,-3.9979706645885154,-19.854063989083425,15.85609332449491,321.46512314764334,15.987460815047028,14.831190285342544,45.09803921568627,-15.987460815047015,387.0,4,-7.541897994046195,-2.616616575618849,-1.3355747865695662,-5.123956531598921,-2.3602803801888257,-0.3124972402488453,-5.143034945209422,-4.264524533439314,-1.0993043595393177,-4.613467038136776
