Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_COH.AX_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_ASX.AX_2021-09-15_2023-09-15_Close_percent,asx_AIA.AX_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,asx_PME.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,jpx_4612.T_2021-09-15_2023-09-15_Close_percent
2022-01-11,2246.0,2280.0,2237.0,2275.0,2204.44580078125,4129881,14923057.186125508,47056324,0.0590485353011873,-5954799.398793131,-15097.287306825549,-36128.26543059263,15939.236091402849,2323.9153613007,26.80868684929598,949.1511359895952,2322.15,2411.010058518999,2233.2899414810013,7.653257413948178,0.2346952006006211,0.0,0.0,2335.2166666666667,2385.166666666667,2285.2666666666664,4.277975633952619,-0.1027694361027664,0.0,1.0,2188.0,2423.0,2305.5,10.1199319596064,0.3702127659574468,61.40387546643185,3.098402858706585,-11.873571406332758,-3.5703940275560955,-8.303177378776663,2330.25,2325.038461538461,2314.426884726525,2326.3004561328576,0.921594684385382,1.055813953488372,-0.1342192691029901,-0.0183571365259081,23.26320475731148,-22.15000000000009,-0.4831328258284917,-4.164836133544882,3.6817033077163903,2330.0,2310.0,2320.0,2319.5,23.424860584008044,18.54749223824836,14.62336018720935,25.69299110525476,-105.26233481898512,2289.75,2319.5,72.0,24.0,48.0,2271.4948785125785,2419.34,0.0,0.0,43.55731374209854,0.223690357174619,0.0745634523915396,0.0824457288116854,-4.631703761236695,37.06180091454987,20.43010752688172,16.030817813743052,-79.56989247311827,-19.2191176470592,-2.4024024024024024,-0.5104057549844991,-0.1536539147007775,-0.3567518402837215,-15.316109923758647,-22.319247606361905,7.003137682603258,2347.65863383951,1.2461059190031154,1.238405919972152,-5.444721529509556,-1.2461036484729815,2199.60107421875,1,0.7132502086239327,-0.7827780980020691,1.930493463357252,2.350143994205098,0.1215903651635841,-0.2773922443924732,1.348034130676055,5.169138349925518,3.665419163929471,12.280708693065492
2022-01-12,2271.0,2285.0,2224.0,2270.0,2199.60107421875,18486395,24317782.51399436,28569929,0.3000556097327145,-18308681.627536967,-1319.8895728453276,-55082.5536471298,10833.252028345489,2292.314432903035,13.073127160873112,949.1511359895952,2324.95,2402.856289861601,2247.043710138398,6.701760456061562,0.147332711533196,0.0,0.0,2325.65,2377.3,2274.0,4.441768967815457,-0.0387221684414326,0.0,1.0,2188.0,2423.0,2305.5,10.107744252564572,0.3489361702127659,61.36348791978867,3.3699986443178447,-14.538072590885804,-5.7639297402220375,-8.774142850663766,2327.75,2321.653846153846,2307.5919793839826,2322.1300519748684,0.8535320803629294,1.0751782242384964,-0.221646143875567,-0.0300537695613285,23.11642623299722,-0.949999999999818,-2.104990496813865,-3.1160115522375884,1.0110210554237231,2323.5,2305.5,2314.5,2319.5,11.712430292004022,19.37151045662929,13.652968424324518,25.402238044032632,-116.40034978933204,2295.75,2319.5,68.0,20.0,48.0,2271.4948785125785,2412.0464,0.0,0.0,43.02277671503316,0.1930193116394291,0.138903222938016,0.0841035184869808,-5.909620399924033,43.64071809374631,23.11557788944724,15.790274009450272,-76.88442211055276,-35.56029411764666,-1.3043478260869563,-0.6260662523411132,-0.2481363822288447,-0.3779298701122685,26.801862834502867,-12.495025518188951,39.29688835269182,2338.9040600359167,-0.219780219780219,-0.2200220909602812,-5.652535328345798,0.2197707269910154,2202.508056640625,2,-0.8300074141081524,0.7766982740254349,-0.196852535160076,-6.026108835745873,-1.84815421713391,-0.553249816701296,-0.6033702337399944,-1.002010252170379,-2.178861300267968,3.4545399210742573
2022-01-13,2251.0,2293.0,2248.0,2273.0,2202.508056640625,2609264,24607700.736216582,31179193,0.2519838040850286,-14574899.680745972,27593.988189773056,-51660.513695431,-37181.073040615775,2289.5379906219496,19.20006796431024,950.4055207508152,2322.35,2403.4802039933334,2241.2197960066665,6.986905849104007,0.1958592634374797,0.0,0.0,2315.65,2368.3,2263.0,4.547319327186759,0.0949667616334281,0.0,0.0,2224.0,2423.0,2323.5,8.568906495575602,0.2462311557788944,59.7271391278098,3.654277572329669,-16.2206524637877,-7.85527428493517,-8.36537817885253,2323.5,2319.923076923077,2302.270136401831,2318.490788865619,0.8985035783994795,1.066363044892648,-0.1678594664931685,-0.0418336026397762,22.98543466122411,47.65000000000009,-5.336819955935944,-2.6876002536670325,-2.6492197022689115,2323.5,2305.5,2314.5,2319.5,5.856215146002011,19.91891834110105,13.859534357493985,24.130121794159027,-92.17118178248914,2295.75,2319.5,64.0,16.0,48.0,2271.4948785125785,2400.763616,0.0,0.0,43.47103023646999,0.2187395208507106,0.2118163965549195,0.1417610239614917,-6.856474037440276,47.8279919237424,24.623115577889447,22.722933664739468,-75.37688442211055,-46.38382352941153,-2.1944922547332184,-0.6996211734670756,-0.3384333404764909,-0.3611878329905847,20.89488071719121,-5.817044271112921,26.71192498830413,2329.5395307268354,0.1321585903083733,0.1320713377094939,-5.527847049044055,-0.1321595291049533,2208.322021484375,3,1.1890491478059175,2.348343625457204,1.1787846706621965,2.0587561661916567,-0.2064621216025273,-0.2751029020493121,2.751805315668392,2.8968331903375315,0.222785775995689,6.49718463971935
2022-01-14,2275.0,2297.0,2252.0,2279.0,2208.322021484375,2340279,25075756.536216583,33519472,0.2412974347952585,-10486817.72635369,7691.3906418850065,6839.7097225322495,9625.96176839396,2288.785203821328,23.96267047022077,952.9142902732544,2318.45,2400.0403793348205,2236.859620665179,7.038355740673354,0.2582435556641445,0.0,0.0,2304.883333333333,2356.233333333333,2253.5333333333333,4.455756979745894,0.2479714378448563,0.0,0.0,2224.0,2423.0,2323.5,8.58332075308935,0.2763819095477386,58.25442521502882,3.852011952432242,-16.875429829009136,-9.659305393749964,-7.216124435259172,2315.9166666666665,2318.076923076923,2298.690115416934,2315.565545245943,0.9959211420802176,1.01631543167913,-0.0203942895989123,-0.0525867381606447,22.870128585072248,64.55000000000018,-9.343180865316777,-2.915924232202227,-6.427256633114549,2313.75,2305.5,2309.625,2319.5,2.928107573001005,20.314149334180744,13.605179486590709,22.895349760506807,-75.22117085929706,2295.75,2319.5,60.0,12.0,48.0,2271.4948785125785,2390.15779904,0.0,0.0,44.4129432301342,0.2727852741963036,0.2281813688954811,0.1929669961294722,-7.41907949805536,50.99169505893972,27.63819095477387,25.125628140703515,-72.36180904522612,-50.21911764705919,-3.839662447257384,-0.7287822132116215,-0.4165031150235171,-0.3122790981881044,15.366620277870938,-1.580311361316149,16.94693163918709,2319.6828731939604,0.2639683238011336,0.2636205393141466,-5.278470490440568,-0.2639701964413063,2220.918701171875,4,2.026686170103829,-0.2004053976057633,1.1928559264669047,1.2396769111985575,1.1060500110643972,-0.2743481622931369,2.0497015521108466,4.801799036030729,1.7543949832401609,4.330311355379962
2022-01-17,2279.0,2305.0,2270.0,2292.0,2220.918701171875,1559558,25476785.736216582,35079030,0.2656867506250628,-6092378.908303164,29174.932897654333,2083.380065425711,15073.713721584652,2288.4841732153263,25.132616781980104,958.3499575718732,2318.15,2400.0823501432733,2236.217649856727,7.068770368032543,0.3404171248946711,0.0,0.0,2295.7833333333333,2343.633333333333,2247.9333333333334,4.1685118369184,0.4604667363288055,0.0,0.0,2224.0,2423.0,2323.5,8.584431551021288,0.3417085427135678,55.92898269352594,4.02766288209584,-16.1590824105474,-10.959260797109453,-5.199821613437948,2308.333333333333,2316.923076923077,2297.660866891252,2313.819949301799,1.0247272727272727,1.0392727272727271,-0.0145454545454546,-0.0610060428145949,22.78987172575564,84.84999999999991,-10.268723742283775,-3.449685269827118,-6.81903847245666,2296.5,2305.5,2301.0,2319.5,1.4640537865005028,20.44692232111482,13.985434325850049,21.954353001842783,-50.08761904761941,2295.75,2319.5,56.00000000000001,8.0,48.00000000000001,2271.4948785125785,2380.1883310976,0.0,0.0,46.49323936338724,0.3921499845887214,0.2945582598785785,0.244852008442993,-7.377454777464541,52.72911458294347,34.17085427135678,28.8107202680067,-65.82914572864321,-49.65735294117667,-3.8187159043222825,-0.6983725080001769,-0.472876993618849,-0.2254955143813278,8.998365895692952,0.5354240900856713,8.462941805607281,2316.908430451688,0.5704256252742512,0.5688048588945449,-4.738154613466339,-0.5704186058441252,2210.259765625,0,-1.49676401782979,-2.3999977111816406,-0.6036283801397815,-0.600319389455322,-0.3618513384239037,0.6839906195497605,-2.555557034650775,-2.6829918445975807,1.2987026054548068,-0.1052681450018298
2022-01-18,2252.0,2299.0,2266.0,2281.0,2210.259765625,2304146,25267317.91803477,32774884,0.2524284434604672,-8842839.921402711,-7161.004554398896,-17789.625084883326,-2162.173848102449,2286.746796295462,22.19110575878497,958.3499575718732,2317.7,2400.3416359954226,2235.058364004577,7.131348836814326,0.2779569610527042,0.0,0.0,2287.5333333333333,2332.4333333333334,2242.633333333333,3.9256258560895367,0.4272457312546404,0.0,0.0,2224.0,2423.0,2323.5,8.586098287094966,0.2864321608040201,53.63608442417335,4.250081966381432,-16.291185345820395,-12.02564570685164,-4.265539638968754,2298.1666666666665,2314.153846153846,2295.09765660029,2311.3888419461105,0.911045218680504,1.105263157894737,-0.1942179392142329,-0.068306319052348,22.78434315837809,46.30000000000018,-12.384803048268424,-4.6635263418936255,-7.7212767063748,2287.5,2305.5,2296.5,2319.5,0.7320268932502514,20.64736835764811,13.425172170165842,21.560433401023108,-62.06374441668635,2330.75,2319.5,52.0,4.0,48.0,2271.4948785125785,2370.817031231744,0.0,0.0,44.95999371645912,0.3041743258925618,0.3230365282258623,0.2819253856666406,-7.730017199893161,52.98973153674898,28.64321608040201,30.150753768844226,-71.35678391959799,-43.84264705882333,-5.076987099459009,-0.7048223583230494,-0.5192660665596891,-0.1855562917633603,5.312186572117719,1.490776586492081,3.821409985625638,2313.496619816924,-0.4799301919720777,-0.4810855550242188,-5.195344970906069,0.4799336212194873,2197.6630859375,1,1.6069760223420673,1.9531231810105536,0.2000021900664563,0.3978247074486916,-0.1310981602379826,1.2396714841667773,0.3611372176791292,2.069414070654517,1.0032815763799905,0.4206102339298354
2022-01-19,2273.0,2279.0,2250.0,2268.0,2197.6630859375,1063644,25524059.57320718,31711240,0.2538344042958539,-9554915.932630897,-49076.57073231269,-25260.503367599307,-17120.270400906495,2284.0689904676283,19.587481068895983,952.8880770596268,2314.95,2400.3185539294177,2229.581446070582,7.375412335421318,0.2250158410858303,0.0,0.0,2279.6333333333337,2323.4333333333334,2235.833333333333,3.842723244966311,0.3671993911719958,0.0,0.0,2224.0,2423.0,2323.5,8.59629797619819,0.2211055276381909,51.37247598175602,4.5075050558530565,-17.24606729971447,-13.069730025424208,-4.176337274290262,2290.1666666666665,2311.769230769231,2290.928786354092,2308.174853653806,0.8508575689783744,1.1521252796420582,-0.3012677106636838,-0.0755047818466325,22.61997817651458,34.05000000000018,-16.371615286575448,-6.413741542013909,-9.95787374456154,2272.0,2305.5,2288.75,2291.0,0.3660134466251257,21.14276122867007,12.902277580577618,22.7309415834108,-82.13731505517097,2316.5,2319.5,48.0,72.0,-24.0,2271.4948785125785,2362.008009357839,0.0,0.0,43.14895567184874,0.2002592975227644,0.2988612026680159,0.3054853302574856,-8.498939232142947,58.08711806912064,22.110552763819097,28.30820770519264,-77.8894472361809,-39.98970588235306,-4.060913705583756,-0.7471733466125499,-0.5648475225702613,-0.1823258240422886,-0.903450913789526,1.0119310864357596,-1.9153820002252857,2309.1737950823244,-0.569925471284527,-0.5715557436745122,-5.735660847880297,0.5699185174253927,2198.632080078125,2,2.614144055191602,-1.394425735604429,0.60119874690443,1.7429254147083952,2.051297900401792,1.6736385534476597,1.032981564519119,3.671279656888103,5.466025531117367,7.286164741144134
2022-01-20,2277.0,2290.5,2245.0,2269.0,2198.632080078125,1848024,25625599.35342696,33559264,0.2509539731943766,-7925924.513683626,8001.79002004303,-26547.974992478965,-5247.15268296417,2279.018959660681,19.323051844661336,952.8880770596268,2311.3,2397.962794785306,2224.6372052146944,7.499052030052851,0.2559506354209314,0.0,0.0,2273.75,2318.0,2229.5,3.892248488180319,0.4463276836158192,0.0,0.0,2224.0,2423.0,2323.5,8.609873231514731,0.2261306532663316,50.78522838358042,4.6336939306000815,-17.717885727412067,-13.999361165821778,-3.718524561590289,2283.5,2313.8846153846152,2287.555126915001,2305.273012642413,0.8449848024316109,1.167933130699088,-0.3229483282674772,-0.082102094875307,22.409831534769108,24.69999999999981,-18.97685649119175,-8.448997875995818,-10.527858615195932,2265.0,2305.5,2285.25,2286.5,0.1830067233125628,21.22147298177105,13.619804184054924,21.41268542978804,-71.39784946236641,2300.5,2319.5,44.0,68.0,-24.0,2271.4948785125785,2353.7275287963685,0.0,0.0,43.33803076664443,0.2880352232542616,0.2641562822231959,0.2953513377056914,-9.10698002276581,53.739209227591054,22.61306532663317,24.45561139028476,-77.38693467336684,-38.75294117647081,-3.4057045551298426,-0.7685807984670322,-0.6055941777496154,-0.1629866207174167,-4.064618990015514,-0.0033789288544952,-4.061240061161019,2306.347627614399,0.0440917107583871,0.0440819932198799,-5.694098088113053,-0.0440920242427296,2177.314208984375,3,0.0255589898091983,0.982321988918642,0.2016151079589434,-2.1249116615200165,2.0273958502218647,1.1347574238132552,0.567670719992563,-0.4431635196468306,-0.3690593615861246,-7.289285646702069
2022-01-21,2271.0,2275.0,2248.0,2247.0,2177.314208984375,858498,24703508.908982515,32700766,0.2448742701129258,-9491786.154585969,-19656.42319492882,-31461.911932381925,-7509.086458617529,2273.77225179406,19.890900482816747,943.6489683353818,2307.1,2397.5939777001763,2216.6060222998235,7.844824905741095,0.1679337038364998,0.0,0.0,2269.6833333333334,2312.633333333333,2226.733333333333,3.7846689332579473,0.2359332557237119,0.0,0.0,2224.0,2423.0,2323.5,8.62554722378744,0.1155778894472361,48.40670554522238,4.757077238024556,-19.640616567033703,-15.127612246064164,-4.513004320969539,2276.083333333333,2310.8846153846152,2281.3158766203856,2300.95649318742,0.8260162601626017,1.2373983739837398,-0.4113821138211381,-0.0897066631915338,22.17619686899182,12.900000000000093,-22.33316150264708,-10.844809357206838,-11.488352145440238,2264.5,2323.5,2294.0,2272.0,0.0915033616562814,21.2945624667934,13.133076653868091,20.64746565474093,-84.17580841758155,2291.0,2319.5,40.0,64.0,-24.0,2271.4948785125785,2345.9438770685865,0.0,0.0,40.17259753120908,0.0464509936310256,0.1782485048026839,0.2470886632312986,-10.465697731743866,48.12439974013528,12.813370473537605,19.17899618799662,-87.1866295264624,-38.55882352941171,-3.809931506849315,-0.8535848732987721,-0.6551923168594468,-0.1983925564393253,-9.628111516002258,-1.928325446284048,-7.69978606971821,2302.67250853938,-0.9695901278096052,-0.9743212594512052,-6.608478802992524,0.9695970183875602,2128.86474609375,4,1.1302644254116243,2.97619239092775,-0.8080793253528498,0.7237134902005522,3.60432168884779,0.28694378089736,2.265188484424442,-0.1102935714155393,0.3326794353142901,1.3800354624071502
2022-01-24,2294.0,2260.0,2180.0,2197.0,2128.86474609375,3708620,22571052.408982515,28992146,0.1839494452370927,-34625959.56107368,-89521.16959947367,-33165.957614695166,-90847.72137925244,2265.5496123937987,18.96631290630513,943.6489683353818,2301.95,2404.406771372126,2199.4932286278736,8.901737342003626,-0.0121672223049957,0.0,1.0,2264.483333333333,2308.833333333333,2220.1333333333337,3.917008294754479,-0.2608042089440116,0.0,1.0,2180.0,2423.0,2301.5,10.556267512326508,0.0699588477366255,51.56603499070015,4.979771092689528,-24.91180891640124,-17.084451580131578,-7.827357336269664,2265.833333333333,2304.730769230769,2268.344203294172,2293.2560122105733,0.7422924901185771,1.2237154150197629,-0.4814229249011857,-0.1016975062243832,22.06500668543132,-9.949999999999818,-24.819407974504195,-13.548839929281918,-11.270568045222277,2242.5,2301.5,2272.0,2272.0,0.0457516808281407,22.60072777415084,11.788780835181486,27.234562122858968,-143.68692952166808,2291.0,2319.5,36.0,100.0,-64.0,2271.4948785125785,2338.627244444471,0.0,0.0,34.080082269901936,0.0,0.111495405628429,0.1846333975514363,-13.51237492143446,43.565457426513774,8.994708994708995,14.807048264959922,-91.005291005291,-47.19117647058829,-5.301724137931035,-1.0863073631446678,-0.7414153261164911,-0.3448920370281767,-5.523966186675064,-2.6474535943622515,-2.876512592312813,2295.38590938136,-2.2251891410769886,-2.2503199800719464,-8.68661679135495,2.225193896714828,2113.361083984375,0,0.1138020424708372,1.431486640806952,0.4008060009126524,2.405689872939704,1.1913185516541205,2.446037469384649,0.1318986430794524,0.9916163736151588,1.7217081139047536,2.152860962870193
2022-01-25,2175.0,2215.0,2163.0,2181.0,2113.361083984375,1961315,21967570.87052097,27030831,0.1561976381581581,-34162399.62377744,-82189.7553427165,-32599.14108262364,-96807.39623295836,2260.3038282885373,18.619267987594384,936.7766954663032,2294.8,2409.348854206405,2180.2511457935952,9.983340962733566,0.0032687110298606,0.0,0.0,2256.7166666666667,2301.9666666666667,2211.4666666666667,4.010250880704268,-0.3366482504604055,0.0,1.0,2163.0,2423.0,2293.0,11.329963395502874,0.0692307692307692,51.60943149163013,5.177536315641541,-30.03411849021996,-19.67438496214925,-10.3597335280707,2256.583333333333,2300.230769230769,2254.906633556607,2284.940752046827,0.73933281613654,1.235841737781226,-0.4965089216446858,-0.1172862103534473,22.08849317020058,-47.80000000000018,-29.130223374337827,-16.551643582340134,-12.578579791997694,2234.0,2293.0,2263.5,2272.0,0.0228758404140703,24.0579818964274,11.000571359941413,27.599472356701888,-160.2475090745208,2281.25,2319.5,32.0,100.0,-68.0,2271.4948785125785,2325.937064888913,0.0,0.0,32.38739254208947,0.0,0.0154836645436752,0.101742524991596,-16.608362277707396,40.951793298705255,9.574468085106384,10.460849184450996,-90.4255319148936,-61.46470588235297,-4.842931937172775,-1.3144375171791955,-0.856019764329032,-0.4584177528501635,-7.415083737173927,-3.600979622924587,-3.81410411424934,2270.2450794244182,-0.7282658170232104,-0.7309306182980535,-9.351620947630924,0.7282596105658001,2099.795166015625,1,0.828596406467426,3.319508683629735,2.012063713274614,5.340805260812218,2.459111600842064,-0.7374588842249921,0.8490530064649846,1.736046601566528,-0.3217652948207785,0.1100025752974431
2022-01-27,2126.0,2241.0,2126.0,2234.0,2164.71728515625,3504638,25203288.028653026,26276739,0.1617894825734813,1144806.4396737106,57423.90512229793,-18699.23730782328,81020.41782715896,2245.53036378977,23.5948319612528,965.7402573473564,2277.2,2392.0975195554734,2162.3024804445263,10.091122392014189,0.3120063854853608,0.0,0.0,2240.2833333333338,2291.833333333333,2188.7333333333336,4.602096461013111,0.4390559327513721,0.0,0.0,2126.0,2423.0,2274.5,13.04233268926752,0.3636363636363636,58.1636395082204,5.19736148093561,-32.83138688445206,-24.72938198578579,-8.10200489866627,2246.5,2292.076923076923,2240.246761303843,2273.078148188295,0.7870307167235495,1.1051194539249147,-0.3180887372013652,-0.1490816777148159,22.544781527057115,-7.199999999999818,-36.13556238497195,-22.73391200833207,-13.401650376639878,2215.5,2274.5,2245.0,2272.0,0.0057189601035175,25.753361073481496,14.57026630997962,24.812377859689548,-116.452911322782,2281.25,2319.5,24.0,96.0,-72.0,2271.4948785125785,2289.1661553920194,0.0,0.0,43.87268388648387,0.8315176495076737,0.2771725498358912,0.0975520714598554,-18.57540198051851,52.907663102235446,60.0,28.348027114924964,-40.0,-89.51470588235316,-1.802197802197802,-1.4443580354076064,-1.0814956938705218,-0.3628623415370846,-0.229386860650408,-2.691497948907605,2.462111088257197,2246.00307175868,3.0918320258421783,3.044997809278716,-7.148794679966752,-3.091831060065502,2201.538818359375,3,4.929509720433046,2.3605077313110456,1.6326499070694211,8.99923566385361,0.7832597166702584,1.0248857336185182,3.691733492001248,5.368066393583234,3.2085537273402736,3.3149233339891424
2022-01-28,2287.0,2278.0,2185.0,2272.0,2201.538818359375,3127935,27927618.51252399,29404674,0.1721941935699445,17961481.234006036,142713.9630459073,-1470.411020228997,161563.21837285,2244.841046870484,29.044286186198303,982.1673521455656,2270.65,2369.998427264857,2171.301572735143,8.750659702275298,0.5067942696083194,0.0,0.0,2237.1833333333334,2293.5333333333338,2180.833333333333,5.03758446260552,0.8089322685595944,0.0,0.0,2126.0,2423.0,2274.5,13.079955078942152,0.4915824915824915,61.64727555739836,4.904755620394047,-27.866410410126264,-25.356787670653887,-2.509622739472377,2246.6666666666665,2289.3846153846152,2245.1318749494058,2272.998285359532,0.9249506254114548,1.034233048057933,-0.109282422646478,-0.1552585858468958,22.98061053559745,2.349999999999909,-36.87865580144708,-25.69057112601688,-11.188084675430204,2212.5,2274.5,2243.5,2272.0,50.00285948005176,24.799498833955887,17.26859495242794,22.15710124856449,-44.21422101449266,2281.25,2319.5,20.0,92.0,-72.0,2126.0,2289.1661553920194,1.0,0.0,49.63386908710396,1.0,0.6105058831692246,0.2958928110017053,-15.746127358252886,60.160512178721135,81.56424581005587,52.34461968990812,-18.43575418994413,-92.33823529411757,0.0881057268722467,-1.2259758658690976,-1.110391728270237,-0.1155841375988606,0.2268561852878568,-2.107827122068513,2.3346833073563698,2246.1766851908937,1.7009847806624956,1.686680021189524,-5.56940980881131,-1.70098578025015,2189.9111328125,4,-1.87851598018581,-3.956040017430226,-0.6223921464381164,-2.1952244450939418,-2.849391807408267,1.6272208548815286,-4.208649912948658,-7.228340117518854,0.4051654803348299,-0.2285822628326173
2022-02-07,2330.0,2379.0,2313.0,2327.0,2254.8330078125,5855935,24233056.718893707,18027016,0.1682231950548549,12480695.896631382,4508.246761618768,16141.420054991282,-59680.354645131,2270.354886422393,59.0117692833437,993.7167342467186,2273.1,2376.6256489957946,2169.5743510042053,9.10876327445292,0.760321961382679,0.0,0.0,2275.5333333333338,2345.6333333333337,2205.4333333333334,6.161192980400211,0.8670946267237258,0.0,0.0,2126.0,2401.0,2263.5,12.098015925388236,0.730909090909091,64.13947476949934,3.6420211213637,5.702844288878168,-8.824187942821723,14.527032231699891,2271.25,2283.4615384615386,2299.2116529817617,2293.508808692884,1.0197476686780034,0.8935820076796489,0.1261656609983544,-0.0691319272191403,24.522162271997257,-26.09999999999991,-15.644353099293651,-30.81597681572113,15.171623716427476,2263.5,2274.5,2269.0,2272.0,99.2187946793758,20.953913157383248,22.86819210029312,16.459977288666312,119.91708090350274,2299.5,2319.5,88.0,68.0,20.0,2201.1531510272,2289.1661553920194,0.0,0.0,54.67143866615844,0.7630685863477416,0.8158313256585566,0.8932627746465922,2.7268884483504374,58.43581795724758,73.0909090909091,77.21212121212122,-26.90909090909091,44.44117647058829,2.55619215513442,0.2486515101779065,-0.387349013426239,0.6360005236041456,8.487301459429352,2.100456030109996,6.386845429319356,2269.8154795493338,-0.1287553648068651,-0.1288383257453951,-3.28345802161264,0.1287670972167802,2286.809814453125,0,0.6522564657655607,-4.624272995609516,-1.6494815340931552,-2.60836146171738,0.3784207957001655,0.8595980317419105,1.340280363755653,0.021952923643937,0.8729987964344588,3.632232189489386
2022-02-08,2308.0,2367.0,2308.0,2360.0,2286.809814453125,2221715,25927585.10872421,20248731,0.1522576941423697,21171538.625684045,-22572.65220786645,18034.55709245173,23967.086158752176,2274.245058682108,62.57404530253933,1007.8089784367236,2277.35,2387.599308387855,2167.1006916121446,9.682245450884167,0.8748322833429426,0.0,0.0,2291.4,2362.2,2220.6,6.179628174914895,0.9844632768361594,0.0,0.0,2126.0,2401.0,2263.5,12.075438557973085,0.850909090909091,63.62552729254941,3.323619704035647,10.129624246142612,-5.033425505028857,15.163049751171467,2280.6666666666665,2283.3076923076924,2308.563706369183,2298.4340821230403,1.0329962746141566,0.8903672166045768,0.1426290580095797,-0.0458807304426048,24.60324157305924,-80.34999999999991,-8.036657560868077,-27.91062162579445,19.873964064926376,2263.5,2264.75,2264.125,2272.0,99.6093973396879,20.49613755110864,21.35485854149885,15.931532570029052,111.41868059236572,2304.5,2319.5,84.0,64.0,20.0,2217.140898945024,2289.1661553920194,0.0,0.0,58.52869246166404,0.8870926243939107,0.8090469990512826,0.8398955960841606,5.046139379445604,57.28187828133041,85.0909090909091,77.45454545454545,-14.909090909090908,55.2088235294118,5.028927458834001,0.4407185015628544,-0.2217355104284203,0.6624540119912748,4.712042398911247,2.6227733038702463,2.089269095041001,2283.543127417665,1.4181349376880092,1.4081734717363403,-1.9118869492934287,-1.418145225381764,2276.151123046875,1,-0.9822150149198876,-1.1049713568388595,-1.0142099411983452,0.8971993094684052,-1.839978712976148,0.5780341244511931,0.981141352433383,-2.348042910498976,4.161630389236052,-0.7067107103975729
2022-02-09,2339.0,2380.0,2314.0,2349.0,2276.151123046875,1170332,25998514.320845425,19078399,0.0305812156331932,16307939.96487204,53574.54124128879,21289.753608255,26051.979342719584,2276.492343244948,62.02492865796957,1003.111563706722,2281.3,2395.792095797048,2166.8079042029526,10.037443194410868,0.7956535974326431,0.0,0.0,2309.5333333333333,2381.5333333333333,2237.5333333333338,6.235025834944992,0.7740740740740736,0.0,0.0,2126.0,2401.0,2263.5,12.0545303116644,0.8109090909090909,63.86297456329446,3.16101931415068,12.60496895059623,-1.50574661390384,14.11071556450007,2293.333333333333,2283.3076923076924,2314.784674620078,2302.179705669482,1.04375,0.8911458333333333,0.1526041666666666,-0.0234293968470796,24.73338766886056,-100.30000000000018,-0.6292440460062964,-23.96547514368716,23.336231097680862,2293.0,2263.5,2278.25,2272.0,99.80469866984396,20.317733623893183,21.23244687662255,14.755214005389686,101.06172614158416,2304.5,2319.5,80.0,60.0,20.0,2231.849627029422,2289.1661553920194,0.0,0.0,56.793807457579504,0.8313100767163331,0.8271570958193285,0.8173451401763892,6.409283104632959,57.031075888861146,81.0909090909091,79.75757575757576,-18.90909090909091,51.30882352941171,6.918525261720528,0.547523241541679,-0.0678837600344005,0.6154070015760795,-1.1317501169839133,1.8718686196994143,-3.003618736683328,2293.944935029623,-0.4661016949152552,-0.4671913360742685,-2.3690773067331694,0.466094352879054,2269.367919921875,2,-1.4334016903085,-0.5464519318593659,-0.6024161997339235,-5.846853964129252,-1.0723910077712304,-1.7441843541136848,-1.7911599862681695,-2.7873030306655977,-5.747757873325014,-5.497082519538324
