Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6857.T_2021-09-15_2023-09-15_Close_percent,jpx_6861.T_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent
2022-04-04,5000.0,4984.0,4910.0,4952.0,4419.560546875,189420,5557206.065912961,14323141,0.3199830725201474,44093615.18032926,253933.0588111076,354783.6435094096,13757.416988658912,4814.707320458523,84.84444555457401,1109.1760497908087,4836.15,5026.700019679875,4645.599980320124,7.880236125011662,0.8039884230781726,0.0,0.0,4906.566666666667,5040.666666666666,4772.466666666666,5.466144011087179,0.6694009445687319,0.0,0.0,4462.0,5200.0,4831.0,15.260072578393972,0.6639566395663956,161.759984510187,2.5675771510101235,-30.7875178498507,-64.5246235382732,33.7371056884225,4897.5,4857.961538461538,4903.843134752952,4934.630652602803,1.061392131431042,0.9347168179853004,0.1266753134457414,-0.2051480129775929,24.926975549528,21.850000000000364,-37.73474231363919,-61.39673472510973,23.661992411470543,4975.0,4831.0,4903.0,5026.0,99.9755860857591,13.329545456431914,21.13222913565931,12.259495180958131,101.83356840620604,5230.0,5497.5,4.0,24.0,-20.0,4776.766966504731,4892.0,0.0,0.0,50.92039101921898,0.9089394213461962,0.8613504035378144,0.8778995155900103,-7.734467086764998,44.26926895645975,58.59766277128548,55.81524763494715,-41.40233722871452,-15.979411764706128,2.9093931837073983,-0.6239072388044204,-1.3019963139356427,0.6780890751312223,-7.748642255624023,3.0846838841910262,-10.83332613981505,4876.836863176543,-0.0201897839693154,-0.0201918223806885,-1.0787055533360013,0.0202030489261773,4449.0126953125,0,-0.0436829798415914,-0.8675746547969823,0.3831387017855832,1.4955148716166915,0.8042193944075962,-0.8301881727180529,1.263159279058911,-0.0171961850466573,-1.0730408027495173,3.0118899845584792
2022-04-05,4937.0,4985.0,4917.0,4985.0,4449.0126953125,325994,5883200.065912961,14649135,0.3425601743531034,39331356.15456794,83437.11847457314,444997.01211015554,2134.1721008660734,4819.712193155414,87.68710328097754,1109.1760497908087,4854.2,5028.65870571571,4679.741294284289,7.187948816106073,0.8748738117235192,0.0,0.0,4912.733333333334,5034.333333333334,4791.133333333333,4.9504009987651285,0.7971491228070157,0.0,0.0,4573.0,5200.0,4886.5,12.91664949940258,0.6570972886762361,152.3839860591683,1.7831301367694563,-22.03290904354435,-56.02628063932744,33.99337159578309,4908.083333333333,4858.538461538462,4916.328806329421,4938.361715372966,1.1138059701492538,0.9482276119402984,0.1655783582089552,-0.1789792309152141,24.663343178193315,55.80000000000018,-31.160682652796435,-55.44979934034157,24.28911668754513,4999.0,4831.0,4915.0,5026.0,99.98779304287956,14.282502787345582,20.54574457805236,11.893808275977827,102.77670651754693,5230.0,5497.5,4.0,20.0,-16.0,4819.090269854258,4892.0,0.0,0.0,53.11771904970599,1.0,0.940291839688062,0.8910463325983278,-5.735194298281011,48.83721369144673,64.10684474123539,60.48970506399556,-35.89315525876461,3.2294117647061285,2.61424454508028,-0.4461582669199098,-1.130828704532496,0.6846704376125863,-11.833849865025831,0.1009771343476542,-11.934826999373488,4880.514825272002,0.6663974151857932,0.6641868031506348,-0.4194966040751091,-0.6664044563961227,4452.58251953125,1,-0.4706638056561587,0.248707977680624,-0.5263042475344264,0.2024276090024273,-0.3430044381651669,-2.0958139140414858,-0.9594866951784268,-1.0314650972723882,-0.3767099902123618,-0.2564026147128402
2022-04-06,4955.0,5011.0,4930.0,4989.0,4452.58251953125,481144,6102981.893073455,15130279,0.3182929025711187,33987530.41820109,328280.0990971518,475056.1625559733,2558.4890099215254,4915.416600126474,70.9441432921333,1109.1760497908087,4868.4,5038.139093905914,4698.6609060940855,6.973095633305158,0.8552511010423107,0.0,0.0,4925.833333333333,5038.133333333333,4813.533333333333,4.559634579597368,0.7812407242505204,0.0,0.0,4601.0,5200.0,4900.5,12.303836989565362,0.6477462437395659,145.2455874532515,1.3975938947390134,-14.603709448363588,-47.74176640113468,33.13805695277109,4914.666666666667,4857.346153846154,4927.508989971049,4942.112699419413,1.1591606960081884,0.9196519959058342,0.2395087001023541,-0.1531019933993286,24.326636170752817,28.600000000000364,-23.408604089642147,-49.01903912020787,25.610435030565725,5002.5,4831.0,4916.75,5026.0,99.99389652143978,15.35847349597014,20.971524428952343,11.455468903240948,104.5722383829338,5230.0,5497.5,100.0,16.0,84.0,4857.181242868832,4892.0,0.0,0.0,53.39011619815594,1.0,0.9696464737820656,0.9237629056693138,-3.999163730183757,49.28840180627263,55.01066098081024,59.23838949777704,-44.98933901918976,20.14999999999964,1.6089613034623216,-0.2954952737131874,-0.9637620183686344,0.6682667446554469,-13.38789786163192,-2.596797864848261,-10.79109999678366,4887.223142019814,0.0802407221665024,0.0802085465100077,-0.3395924890131852,-0.0802385711893123,4348.16259765625,2,0.9272611143387196,1.9842129073809789,0.543694985110946,0.5409084108823237,-1.1808617231897358,1.246332823218296,2.9567087134049927,0.6636097791189997,1.774134866050602,3.7794789117253487
2022-04-07,5015.0,5010.0,4859.0,4872.0,4348.16259765625,701252,5522475.270556898,14429027,0.2848571216918,17411242.644172363,-775184.9549092195,230104.7954233808,-16059.403428807169,4921.994458994467,61.38850890708877,1109.1760497908087,4872.5,5038.383694195664,4706.616305804336,6.808976672987757,0.4984929199870295,0.0,0.0,4933.266666666667,5048.966666666667,4817.566666666668,4.690603927080088,0.2352348026505296,0.0,0.0,4601.0,5200.0,4900.5,12.293483837865573,0.4524207011686144,145.82102870792636,1.2657977070761506,-17.95002076896708,-41.78341727470116,23.83339650573408,4912.583333333333,4852.538461538462,4918.969145360119,4936.919166129086,1.0478668054110305,0.9500520291363164,0.0978147762747139,-0.1328242589599164,24.17804922176145,-9.5,-18.850661913188755,-42.64137552679594,23.790713613607185,5002.5,4831.0,4916.75,5026.0,99.99694826071988,15.462417009951022,19.52676214337618,13.905557929798276,36.75916409729426,5230.0,5497.5,96.0,12.0,84.0,4857.181242868832,5200.0,0.0,1.0,45.13026439407436,0.3381116989894916,0.7793705663298304,0.8964362932666526,-4.753385681698289,39.80584914929165,30.063965884861407,49.72715720230235,-69.9360341151386,12.126470588234952,-0.5105166428425566,-0.3635874958641714,-0.8437271138677418,0.4801396180035703,-11.902768729586308,-4.45799203779587,-7.444776691790437,4886.879833701897,-2.3451593505712576,-2.373095847130457,-2.676787854574514,2.345154108137521,4319.60302734375,3,1.5062862751566255,3.1902421945682704,0.9920936475904368,0.747784933246507,0.2764125446448275,4.974019047506019,5.440697324891403,2.158270906643338,2.4313952199369737,1.3289967946286794
2022-04-08,4880.0,4926.0,4828.0,4840.0,4319.60302734375,356449,5253319.903209959,14072578,0.287057744430687,13294441.123576311,-1580871.316794268,84326.31124411912,-18786.6853876558,4927.345986624748,50.57319158125149,1101.890821220754,4875.05,5037.247996288489,4712.852003711511,6.65420852251726,0.3919530425713167,0.0,0.0,4935.9,5055.1,4816.7,4.829919568872962,0.0977348993288596,0.0,0.0,4601.0,5200.0,4900.5,12.287053466118296,0.3989983305509182,141.03892583713372,1.4222663097929418,-22.91992256409503,-38.010718332579934,15.090795768484902,4910.666666666667,4849.076923076923,4906.820046073947,4929.739968638042,1.0449630051223675,1.0284575981787136,0.0165054069436541,-0.1181854116319095,23.912601255236165,-70.05000000000018,-16.01211127107186,-36.64283530702293,20.63072403595107,5014.0,4831.0,4922.5,5026.0,99.99847413035997,15.19536714497485,18.62973243839136,14.71991367394172,-17.112299465239655,5230.0,5497.5,92.0,8.0,84.0,4857.181242868832,5193.18,0.0,0.0,43.1633938588004,0.1805000822463433,0.5062039270786117,0.7517403223968357,-5.961220435784695,35.502966943708344,20.0,35.02487562189056,-80.0,13.794117647058556,-0.4729590787579683,-0.4649316740823392,-0.7679680259106614,0.3030363518283221,-14.811735403025288,-6.528740710841754,-8.282994692183534,4886.618685922561,-0.6568144499178974,-0.6589809679056202,-3.3160207750699167,0.656819281042857,4319.60302734375,4,-0.786929606269922,-0.2846383645949686,-0.2453876666348264,0.95890997142223,0.0,-1.562501829556609,-0.6904438941167967,-1.12044227062826,-0.0355970888371786,0.0299198810775322
2022-04-11,4865.0,4880.0,4800.0,4840.0,4319.60302734375,383739,5253319.903209959,14456317,0.2889767989147562,11395235.248779695,-771357.615462593,-77071.78428042411,-2341.208538587849,4924.226440491497,43.50416601327261,1101.890821220754,4877.6,5035.8623138969,4719.337686103101,6.489351890146764,0.3812098753197332,0.0,0.0,4935.333333333334,5054.833333333334,4815.833333333334,4.842631365662569,0.1011157601115734,0.0,0.0,4601.0,5200.0,4900.5,12.28062981794325,0.3989983305509182,134.93503325342036,1.6210958742082182,-26.552524568094668,-35.719079579682884,9.166555011588216,4913.583333333333,4846.307692307692,4896.540038985648,4923.092563553742,0.9854014598540146,1.0614355231143553,-0.0760340632603406,-0.1077378258007173,23.48142367982765,-45.60000000000037,-14.255144499909663,-31.43192866841899,17.17678416850933,5000.0,4831.0,4915.5,5026.0,99.99923706517998,14.622909525695206,17.90656723473916,15.507141982591245,-45.80152671755717,5223.0,5490.5,88.0,4.0,84.0,4857.181242868832,5178.5728,0.0,0.0,43.1633938588004,0.1805000822463433,0.2330372878273927,0.5062039270786115,-6.949190484808901,44.06733293621519,20.0,23.35465529495381,-80.0,9.129411764706674,0.72840790842872,-0.5393464418009578,-0.7222437090887207,0.1828972672877629,-16.82280915053218,-8.58755439877984,-8.23525475175234,4886.337499610195,0.0,0.0,-3.3160207750699167,0.0,4260.69970703125,0,0.8495418996837572,3.558951413046927,1.1627897388196402,-0.6915643432009233,-1.5090748553552231,-1.8461575117913045,1.8285623241347508,2.4065024710734377,-1.35230599999538,1.4071928540084002
2022-04-12,4822.0,4845.0,4774.0,4774.0,4260.69970703125,353705,4899614.903209959,14102612,0.2709972514269134,6432411.641811172,-612233.3583070638,229463.56475011664,-4823.25,4920.103748261887,42.71922730170249,1086.8650372950165,4877.75,5035.613073579608,4719.886926420392,6.472782474690493,0.1713924363455378,0.0,0.0,4920.5,5034.4,4806.6,4.629610811909344,-0.1431079894644445,0.0,1.0,4601.0,5200.0,4900.5,12.280252165445134,0.2888146911519199,128.54152992807832,1.970638601298692,-34.36094466162103,-35.44745259607052,1.086507934449486,4908.75,4847.038461538462,4877.687725295547,4912.048669957168,1.0038935756002596,1.0395846852693056,-0.0356911096690459,-0.1029529345966989,22.963000335406527,-27.75,-16.269722102730913,-27.438209260572176,11.168487157841264,4987.0,4831.0,4909.0,5026.0,49.99961853258999,13.79221534129188,17.265984405888254,16.262415379818066,-92.82654170434718,5055.75,5401.0,84.0,24.0,60.0,4857.181242868832,5155.858432,0.0,0.0,39.088466652523024,0.0,0.1203333881642289,0.2865248676900777,-9.007991050729832,38.121062764418106,0.0,13.333333333333345,-100.0,-7.641176470588107,-1.2003311258278146,-0.6995237012161089,-0.7176997075141983,0.0181760062980894,-18.820788124887656,-10.634201144001404,-8.186586980886252,4869.1515896092105,-1.3636363636363669,-1.3730192811902242,-4.63443867359169,1.3636280912767376,4241.064453125,1,-0.6042403011628323,4.165712405851693,1.011350040798078,0.7898357719805773,0.060671910239904,3.0211514106047304,3.608854444421354,3.459296717168712,1.0182552825842066,0.3644024241182961
2022-04-13,4782.0,4791.0,4731.0,4752.0,4241.064453125,816732,4654595.30320996,13285880,0.2777621492331085,2946623.6929810047,-356298.0267701033,163044.22943639552,-8586.991935483871,4905.4626467252965,40.225488849759664,1086.8650372950165,4881.7,5021.830082423441,4741.569917576559,5.741036213755098,0.0372157150094444,0.0,0.0,4900.366666666667,5011.666666666667,4789.066666666668,4.54251722660208,-0.1665169212339066,0.0,1.0,4601.0,5200.0,4900.5,12.27031566872196,0.2520868113522537,121.68737693527048,2.273472231503708,-41.84206075014845,-36.72637422688611,-5.11568652326234,4900.583333333333,4851.961538461538,4858.351152173155,4900.193212923304,0.942722371967655,1.0714285714285714,-0.1287061994609164,-0.1028528659113922,22.600401790552382,103.30000000000018,-16.862929960771854,-24.11645569282177,7.253525732049916,4871.0,4886.5,4878.75,5026.0,24.999809266295,13.07189686587238,16.72158458900565,18.009322103815325,-139.1473406471321,4948.25,5293.5,80.0,20.0,60.0,4857.181242868832,5125.30975744,0.0,0.0,37.80719232315465,0.0,0.0601666940821144,0.1378457900245786,-11.106176850738915,37.52972148898304,4.477611940298507,8.159203980099512,-95.5223880597015,-35.48235294117694,-2.020618556701031,-0.8538859373911659,-0.7449369534895919,-0.108948983901574,-13.9127595301082,-11.289912821222764,-2.622846708885435,4851.164393390633,-0.4608294930875556,-0.4618945856293521,-5.073911306432278,0.4608457590626926,4334.77490234375,2,0.0935341341215547,-3.472708290385057,-0.8757365688519343,-0.034613789931015,-0.3946538445120211,-1.7912746525158667,-2.898554195716059,-2.9401092448448054,0.6740013012243793,0.3657530167530609
2022-04-14,4764.0,4907.0,4757.0,4857.0,4334.77490234375,1066532,5010105.9698766265,14352412,0.0088682055817765,18523657.45112657,998563.5686505422,266029.4234202868,19802.306044314108,4898.301859666901,49.50508703415047,1086.8650372950165,4883.95,5020.941204097199,4746.9587959028,5.609852848501702,0.4016360204379327,0.0,0.0,4884.666666666666,4980.066666666667,4789.266666666666,3.9061007233519898,0.3549965059399031,0.0,0.0,4731.0,5200.0,4965.5,9.60288291239673,0.2686567164179104,125.01863924174344,2.3427425689984887,-38.85043306167063,-37.151185993843015,-1.6992470678276137,4889.916666666667,4857.807692307692,4858.143282608055,4896.993715669725,0.9548058561425844,0.9669000636537236,-0.0120942075111394,-0.101558036713352,22.42783742794572,80.05000000000018,-14.384256755535455,-20.993206173254027,6.60894941771857,4871.0,4900.5,4885.75,5026.0,12.499904633147498,13.050947748181684,21.40841586762187,16.556967844818036,-55.311236386175615,4931.5,5293.5,76.0,16.0,60.0,4857.181242868832,5085.878781696,0.0,0.0,46.77454366565578,0.5754601263814743,0.191820042127158,0.1241067081245004,-10.378102773001544,39.30290958948709,26.86567164179105,10.44776119402986,-73.13432835820896,-49.83529411764721,-2.567703109327984,-0.7933527244961422,-0.754620107690902,-0.0387326168052402,-6.919599507272705,-10.415850158432754,3.4962506511600493,4851.256813557287,2.209595959595956,2.1855381303263144,-2.9764282860567315,-2.20959738420622,4419.560546875,3,-0.3646259958261026,-1.1758007652301077,0.1033542592983707,-2.1453324182690494,0.6652584657978053,-0.0765096552157302,-1.760568338678425,-0.5890675837812438,-1.2857197635862576,-1.407159312026792
2022-04-19,4808.0,4990.0,4808.0,4952.0,4419.560546875,1019039,5603612.2006458575,15371451,0.0488735079578856,29707235.67239421,1196617.5975600542,340794.0116918289,43497.83817950974,4901.100828821545,54.89976705865337,1108.1234640076018,4888.65,5028.183902690351,4749.1160973096485,5.708484047348499,0.7270057626804308,0.0,0.0,4881.866666666667,4983.366666666667,4780.366666666667,4.158245479871088,0.8454844006568139,0.0,0.0,4731.0,5200.0,4965.5,9.59365059883608,0.4712153518123667,130.7167753175691,2.328318550157165,-28.485477658314267,-35.41804432673727,6.932566668423,4888.916666666667,4864.038461538462,4872.582777591431,4901.068255249746,0.9910501193317424,0.9248210023866348,0.0662291169451073,-0.0955577169100103,22.392777529627345,12.350000000000364,-11.417871452388004,-18.06910941089279,6.651237958504785,4871.0,4900.5,4885.75,5026.0,31.26698113456286,13.711369921941992,23.64750044383391,15.024793833536854,30.96799840985943,4922.0,5293.5,72.0,12.0,60.0,4857.181242868832,5050.3909035264005,0.0,0.0,53.33103089588179,0.9962083301729444,0.5238894855181395,0.2586254072424706,-7.635149702726276,44.032843284130685,47.12153518123667,26.15493958777542,-52.87846481876333,-42.46470588235297,-0.24174053182917,-0.5812095685017699,-0.7199379998530756,0.1387284313513057,-2.266183102256167,-8.785916747197437,6.51973364494127,4851.692780727591,1.955939880584734,1.937057201868697,-1.0787055533360013,-1.955941114391152,4446.33544921875,1,-0.9181101505695608,-0.5779698888817393,-0.3724351954061404,0.5081261979324978,-1.2176585856919928,-0.0764588016998573,-3.012054777664716,-0.6987831122237367,0.4583980744659754,0.904989629591256
2022-04-20,4943.0,5017.0,4932.0,4982.0,4446.33544921875,613319,5711844.96535174,15984770,0.0194618017336368,28091854.86205218,1046355.97462332,299581.7153824468,23647.37380229657,4903.127797678066,54.72916458891116,1114.8366513905237,4892.25,5037.403539398805,4747.096460601195,5.934019700497937,0.8091553963193914,0.0,0.0,4884.7,4987.3,4782.1,4.200872110876816,0.9741715399610128,0.0,0.0,4731.0,5200.0,4965.5,9.586591036843988,0.535181236673774,126.14509778581218,2.3286205039451486,-17.64700288180211,-31.86383603775024,14.21683315594813,4895.666666666667,4871.461538461538,4889.416196423518,4907.06319930532,1.039481801357187,0.9802590993214064,0.0592227020357803,-0.0852736263595076,22.39177614525476,60.75,-8.21700724769715,-15.519812143659534,7.302804895962383,4874.0,4900.5,4887.25,5026.0,53.159033794265056,14.528991073243937,24.00850172191184,14.356587291538348,91.77899347658534,4922.0,5293.5,68.0,8.0,60.0,4857.181242868832,5018.4518131737605,0.0,0.0,55.207491884605176,1.0,0.8572228188514729,0.52431078216559,-4.8086011958517405,47.82991374789111,53.5181236673774,42.50177683013505,-46.481876332622605,-14.873529411765048,1.6527239338910429,-0.3596245282575604,-0.6478753055339727,0.2882507772764122,-3.235146308721818,-7.675762659502314,4.440616350780496,4853.005210679796,0.6058158319870666,0.6039881457693852,-0.4794246903715549,-0.6058272549899186,4518.6259765625,2,-0.5448778228909958,-0.2873186335104094,-1.6903843049861536,-0.2042885226761228,-0.0601613688375692,0.1527931405902336,1.2865540615842974,2.136593699823763,0.3542264700576112,-0.5784063911179231
2022-04-21,4979.0,5146.0,4979.0,5063.0,4518.6259765625,996447,5717811.713854734,16981217,0.0218097231620204,35609048.02461615,1474840.1068998151,357041.85154065024,19916.34775352821,4918.037883897129,57.83951003284302,1114.8366513905237,4900.55,5063.708174787536,4737.391825212464,6.6587699253159816,0.9978297906664544,0.0,0.0,4894.733333333334,5007.233333333334,4782.233333333334,4.596777488729383,1.2478518518518509,1.0,0.0,4731.0,5200.0,4965.5,9.570354347981349,0.7078891257995735,130.23058800723098,2.32589714085293,-2.492676457106427,-25.989604121621475,23.49692766451505,4904.833333333333,4882.0,4916.121396973746,4918.614073430853,1.035252643948296,0.9112808460634548,0.1239717978848413,-0.0691676238923915,22.54874343788997,51.44999999999982,-5.724444844130201,-13.554905560824873,7.830460716694671,4938.5,4900.5,4919.5,5026.0,70.35931732861346,16.139717195091965,28.587194378687258,13.121837177075047,159.5876426682742,4922.0,5293.5,100.0,4.0,96.0,4731.0,5018.4518131737605,1.0,0.0,59.89612371621473,1.0,0.998736110057648,0.7932828048090869,-0.8375853053060693,50.43676500606599,70.78891257995735,57.142857142857146,-29.211087420042645,35.255882352941626,2.2208762366242683,-0.0506784313608025,-0.5284359306993387,0.4777574993385362,0.2901464345305587,-6.08258084069574,6.372727275226299,4857.7050921583605,1.625853071055805,1.612777614778338,1.138633639632447,-1.625845107040945,4514.16357421875,3,-2.0709343914881515,-2.796233365971773,-0.0405373480740536,-0.8154946940264836,-0.9918795609395944,-2.1423162151389192,-2.251178667709283,-1.586117475058387,0.8531922304988626,-0.3631892035827775
2022-04-22,5077.0,5150.0,5054.0,5058.0,4514.16357421875,475356,5282068.713854734,16505861,-0.0229049612244207,30182501.163956705,797717.9208845581,79048.11604853497,15731.323108083432,4921.808662474233,57.37175427827263,1113.7356868918166,4910.3,5086.130714040522,4734.469285959478,7.161709632426623,0.9200062566030432,0.0,0.0,4905.8,5019.8,4791.8,4.647560030983733,1.167543859649122,1.0,0.0,4731.0,5200.0,4965.5,9.551351241268351,0.697228144989339,126.8075292065079,2.282033975439606,9.009917481980663,-18.98969980090105,27.999617282881715,4913.666666666667,4893.038461538462,4937.948874362401,4928.93895688042,1.1061114842175956,1.0302216252518468,0.0758898589657488,-0.0498999964271786,22.603832683236547,74.69999999999982,-2.910777161604959,-11.78380725509334,8.873030093488381,4940.5,4900.5,4920.5,5026.0,82.08658769803631,17.65917017727404,27.352687467521736,12.458501852248542,162.263585692548,4917.75,5293.5,96.0,80.0,16.0,4739.3,5018.4518131737605,0.0,0.0,59.48222164429123,0.9812620146915056,0.9937540048971684,0.9499043112687632,2.202271522917356,48.84041161999293,78.04295942720763,67.44999855818081,-21.95704057279236,98.98529411764684,2.1405492730210014,0.1827962886292903,-0.3861894868336129,0.5689857754629033,-2.6937174266298785,-5.404808157882568,2.71109073125269,4861.611202885098,-0.098755678451512,-0.0988044739997917,1.0387534958050448,0.0987557360776492,4394.57177734375,4,1.588046164218639,0.1114787273605202,0.1013145914308353,0.876305811796712,1.369058076858849,0.0749049542352224,1.2746163638786925,1.836884973131348,1.147353136810196,1.5078317556506846
2022-04-26,4950.0,5032.0,4927.0,4975.0,4440.087890625,941092,5006427.141805044,16757036,-0.0098633312155155,17711155.467396766,474183.18294066895,7413.259097802008,-8530.456338319524,4924.581113088423,64.7131309918191,1113.7356868918166,4923.4,5089.715844103921,4757.084155896078,6.756137795178995,0.6551265313236135,0.0,0.0,4919.033333333334,5027.833333333334,4810.233333333334,4.423633369700016,0.7571997549019585,0.0,0.0,4731.0,5200.0,4965.5,9.525937360360729,0.5202558635394456,128.54409865727138,2.429218988626135,9.821080495601564,-9.032426098472165,18.85350659407373,4907.416666666667,4908.961538461538,4941.83321773876,4932.012137243159,1.048438495857234,0.9165073295092416,0.1319311663479924,-0.0204229987241078,22.536369333910937,-51.39999999999964,4.482320183020697,-7.887889964434927,12.370210147455625,4940.5,4965.5,4953.0,5026.0,94.00916907735208,17.17670769910717,26.14473907670248,18.69802533735329,52.38786370861884,4899.75,5293.5,88.0,72.0,16.0,4771.49888,5018.4518131737605,0.0,0.0,52.80785990819306,0.6791033625896149,0.7312870686676569,0.8544312293453146,2.4908022795598947,47.09322638006946,58.233890214797135,60.7796340493238,-41.76610978520287,135.23235294117694,-0.2806173581880136,0.1991292848093281,-0.1838648147121686,0.3829940995214967,0.2062820396837971,-3.841240407819954,4.047522447503751,4867.1158982069,1.0357432981316084,1.0304162288349517,-0.6192568917299246,-1.035734892667108,4456.15234375,1,1.6474101596865864,-0.0956725239917801,0.5679584334025947,-0.4080213514913851,1.2069907181782753,3.973013403416872,-2.2809059488603936,0.9398776816694864,0.3627205575290588,0.9491800867882176
2022-04-28,4966.0,5054.0,4982.0,4993.0,4456.15234375,1582459,3907497.280693933,18339495,-0.0890263860655243,19250170.686340086,175170.41515767548,13965.63743230932,15472.777118247615,4936.257669126426,69.0183314274559,1113.7356868918166,4930.55,5095.92167230212,4765.17832769788,6.70804158976665,0.6888171025020206,0.0,0.0,4936.0,5044.0,4828.0,4.376012965964344,0.7638888888888888,0.0,0.0,4731.0,5200.0,4965.5,9.512123393941852,0.55863539445629,123.58968879154423,2.457161466219026,13.175273687706976,-4.590886141236336,17.766159828943312,4917.5,4914.153846153846,4949.705030394336,4936.529756706629,1.0740506329113924,0.899367088607595,0.1746835443037974,-0.0069457284632076,22.420943391644315,-90.55000000000018,8.712304630096511,-5.112109216342991,13.8244138464395,4940.5,4965.5,4953.0,5026.0,97.00458453867606,17.297080231132618,26.21772367440869,17.896864042436906,79.35656836461237,4863.25,5293.5,84.0,68.0,16.0,4786.6389248000005,5018.4518131737605,0.0,0.0,53.92525088033685,0.7296893756592584,0.6474295223235745,0.7389897351541167,3.393460984625754,43.168975301463206,62.52983293556086,55.60859188544154,-37.47016706443914,133.71176470588216,2.483579638752053,0.266893431966199,-0.0937131653764951,0.3606065973426941,8.608401594829859,-1.3513120072899911,9.95971360211985,4873.005133880171,0.3618090452261358,0.3611560907916811,-0.2596883739512612,-0.361804845325679,4520.41064453125,3,-1.2704309641065237,-1.30501835976726,-0.7030578431434833,-0.4910587803548623,0.0310615761762136,-0.7042277746921712,-4.292345696053644,-5.027818515389114,0.7647465948464287,-1.0954581219096724
2022-05-06,4691.0,4777.0,4617.0,4657.0,4156.279296875,494671,2780185.002340189,17273431,-0.2182989120332626,-4432380.931815283,-5983775.07474665,-1381051.25857206,-16590.42433699258,4944.67921812605,70.88183520556757,1089.2138914087602,4912.5,5139.845112109321,4685.154887890679,9.255780645672113,-0.0619210319268711,0.0,1.0,4964.5,5096.5,4832.5,5.317756068083392,-0.6647727272727273,0.0,1.0,4617.0,5150.0,4883.5,10.849872773536896,0.075046904315197,144.56292533451898,3.351461186599017,-23.53323064685628,-0.3333092335868306,-23.19992141326945,4945.083333333333,4917.5,4889.244873590503,4912.778104237359,0.9077941925624043,0.9500764136525726,-0.0422822210901681,0.0141988854650664,23.28835861378863,39.5,12.311167016199024,10.349329725020716,1.961837291178309,4883.5,4908.5,4896.0,5026.0,19.07877221709959,16.682711749641964,19.532600372686165,30.556232446932345,-181.9738167170192,4913.0,5131.0,84.0,100.0,-16.0,4828.521375771854,5142.5,0.0,0.0,35.41400005901197,0.0,0.1415725183099882,0.4155988842815399,-5.353873729279508,28.39788744403095,7.5046904315197,16.105382092925037,-92.4953095684803,23.485294117646845,-4.117768169652049,-0.4790208339871578,-0.0077634261397086,-0.4712574078474492,-11.122038230828773,-4.630685260724206,-6.491352970104567,4881.1074897896615,-2.47120418848168,-2.5022509932453474,-6.9716340391530185,2.4712010211119946,4132.18212890625,4,7.776576423497957,2.373314896897895,-0.283064689537241,7.76699126495717,1.953486912932292,2.5502301206832527,-0.584109930262656,-0.0191449099337575,6.639615577725039,4.059698104906374
