Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_002352.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent
2021-12-21,173628.0,179700.0,173628.0,177562.0,158231.0625,94286,697572.6010767942,2599232,0.1258303317185288,219304302.0721274,12023443565.322529,26000329.51841014,-132.79861540358752,178615.96174519192,71.07672194555599,1034.7548496710506,174095.5,189066.07892668125,159124.92107331875,17.198122785116503,0.6157770857418828,0.0,0.0,179057.56666666668,185362.46666666667,172752.6666666667,7.042316186209755,0.3813964799864643,0.0,0.0,154132.0,186100.0,170116.0,18.36233561464828,0.7329204204204204,7132.752652347766,3.2853566892646,3920.254738315445,4769.029623063625,-848.7748847481798,178466.0,172408.61538461538,176307.99137569178,172387.73663737634,1.1167179704914552,0.8880798216749815,0.2286381488164737,0.4216710011468963,24.17673158929874,2079.5,99.44084788980076,96.8671661797593,2.5736817100414555,178597.5,170116.0,174356.75,159744.5,9.11279950796686,17.9667182903015,17.857282981111968,18.225252786710087,32.60412424694574,157451.0,149855.5,72.0,36.0,36.0,170668.11130731282,184964.192576,0.0,0.0,55.42415761502802,0.213227041081547,0.1770525495151903,0.2613634177662034,12.795864955804747,44.26499537418782,52.46631778198419,60.09847409721488,-47.53368221801581,7653.514705882349,-0.5811870100783875,2.2740914259822547,2.800909512927649,-0.5268180869453944,3.564302839553567,9.635810688906744,-6.071507849353177,172754.2344048394,2.26576358651831,2.2404764157606394,24.56033279317577,-2.265768919967257,159161.390625,1,-2.5641075245233225,-1.1137648410646506,-0.7997355910265327,-0.3496578736811386,-1.898328127651084,-0.5094652033395732,-1.705754289420156,0.2631514634605167,-0.888723413898262,-0.3995330926118896
2021-12-22,180400.0,180997.0,177758.0,178606.0,159161.390625,62760,667674.8919072974,2661992,0.1324159218033853,197335321.7761092,14004184990.439772,-1221564532.0377684,2505.303836194098,178869.6698867926,69.62324015625708,1040.838831959246,174770.2,189269.3593080424,160271.0406919576,16.592255782784942,0.6322766347519315,0.0,0.0,178840.8333333333,185055.63333333333,172626.03333333333,6.950090629936306,0.4811069275492913,0.0,0.0,154132.0,186100.0,170116.0,18.29144785552685,0.7655780780780781,6762.97738711299,3.4116125106320374,3813.182425735489,4577.860183597998,-764.6777578625088,178668.58333333334,172939.23076923078,176661.5311640469,172848.3487383114,1.071212103753039,0.9373494808891142,0.1338626228639249,0.4046355158052196,24.074792764261822,3474.7999999999884,96.87683299560643,97.58211313814827,-0.705280142541838,178597.5,170116.0,174356.75,162418.5,4.556399753983429,16.87838512219769,18.56438907366365,17.57769079923478,52.645167743125086,159523.25,149855.5,68.0,32.0,36.0,170668.11130731282,184409.42487296,0.0,0.0,56.326970654020855,0.2686129377381502,0.1606133262732323,0.1805076269490447,12.564846059129842,43.75554700117435,50.05664778407198,51.94411321004906,-49.94335221592802,7092.776470588229,1.3798779622534412,2.2060855388954645,2.681944718121212,-0.4758591792257474,-3.2285690724323644,7.062934736638924,-10.291503809071289,172839.89591102235,0.5879636408691047,0.5862418802420777,25.2927022609452,-0.587955430685426,159185.453125,2,1.0795429360398998,1.2981870601453664,1.0247969633241922,0.4645840001412438,-2.771369563448076,0.977548987765303,1.2578517807392018,3.06069076339692,0.8808946964788618,1.1370160561696707
2021-12-23,179100.0,182452.0,178105.0,178633.0,159185.453125,60972,621514.585489078,2722964,0.1158795286875755,169379739.236665,6423681361.936627,-1265272606.271934,378.223162963024,178975.8666821657,68.05046796899887,1040.9961763287683,175442.1,189336.9614948114,161547.2385051886,15.83982578276411,0.6148230229279916,0.0,0.0,178584.13333333336,184742.3333333333,172425.93333333332,6.896693323259023,0.5039676095828881,0.0,0.0,154132.0,186100.0,170116.0,18.221396118719507,0.7664226726726727,6521.379648401691,3.5323465234355145,3687.992637523421,4399.886674383082,-711.8940368596614,178700.91666666666,173361.0,176964.83406188583,173276.8414243624,1.0033532041728763,0.926963021609538,0.0763901825633383,0.3881497480218566,24.01301918269886,6576.899999999994,92.1150099513203,97.6374112896879,-5.522401338367601,178597.5,170116.0,174356.75,167179.5,2.2781998769917147,16.165994600483057,19.252895583219345,16.765832041569006,56.14285931256701,161903.75,149855.5,64.0,28.000000000000004,36.0,170668.11130731282,183876.8478780416,0.0,0.0,56.35159216034135,0.2701234212443676,0.2506544666880215,0.1961067808254813,12.386351969844196,43.337988003637456,50.23658780406531,50.91985112337381,-49.76341219593469,7413.611764705885,0.2176779152290386,2.128381731342487,2.571232120765467,-0.44285038942298,-9.254358228284634,3.799476143654213,-13.053834371938846,172939.68545102817,0.0151170733345917,0.0151159308202863,25.3116428506289,-0.0151183021871759,158714.9375,3,-0.5169411840416416,-0.0797125742631266,-0.1336042035783577,-0.1166865798832645,0.0,0.0365741662098031,0.2123232623008704,-2.2319050841880568,-0.1932051135896983,0.402519893747467
2021-12-24,175723.0,180319.0,176500.0,178105.0,158714.9375,12647,619497.8211528643,2710317,0.1182489043212771,144228688.48857003,-56437977385.94133,-5206552379.558572,-28.16457841545097,179151.0316795908,72.40074978353935,1037.9192197692212,176098.15,189170.61746830883,163025.68253169116,14.846797048474205,0.5767586534395724,0.0,0.0,178010.03333333335,184138.4333333333,171881.63333333333,6.885454583927003,0.5077480799773737,0.0,0.0,154132.0,186100.0,170116.0,18.153512685965183,0.7499061561561562,6251.141683561522,3.650984381913738,3505.761405875499,4221.061620681566,-715.3002148060668,178374.75,173819.88461538462,177140.24420621106,173634.48280033557,0.9946262881981348,0.9488542052280244,0.0457720829701101,0.3713521305463423,23.97885621120906,6505.850000000006,86.36031708628478,96.4071206954304,-10.046803609145629,176795.5,170116.0,173455.75,167179.5,1.1390999384958571,15.13403652915137,18.446803808798588,17.823469563682256,33.48162546859682,161903.75,149855.5,60.0,24.0,36.0,170668.11130731282,183365.57396292,0.0,0.0,55.690386781917226,0.2295597040886617,0.2560986876903931,0.2224554935505489,12.06216123139683,42.266954428536266,46.71776074641786,49.0036654448517,-53.28223925358214,6765.388235294115,-2.15032496607497,2.0190467638313625,2.460795049378646,-0.4417482855472836,-16.53307498295589,-0.2670340816678078,-16.26604090128808,173118.60626916162,-0.2955780846764066,-0.2960157793962636,24.94124909681448,0.2955770240076703,160678.984375,4,0.1142929363527116,0.7964908392795707,-0.5336839606612358,0.4661961932940954,-3.146069358564688,0.585218812640818,0.0,2.2364181261021656,0.925574632280032,0.0577335967835495
2021-12-28,179000.0,181610.0,176127.0,180309.0,160678.984375,99005,671519.2337007395,2809322,0.1492801664958422,154797021.56163147,2541989798.495025,-5089099636.376127,1187.7776680580266,179341.54283532742,70.31364294516315,1037.9192197692212,177297.6,186807.90454612224,167787.29545387777,10.728069129105227,0.658323005609104,0.0,0.0,177794.50000000003,183717.7,171871.3,6.66297326407736,0.7122585764451643,0.0,0.0,156273.0,186100.0,171186.5,16.823126765393326,0.8058470513293324,6174.32751520537,3.7121984608274174,3498.8536157710187,4076.620019699457,-577.7664039284382,178183.5,174309.96153846153,177627.7450975632,174128.89148179218,0.983016899144848,0.9388320520047496,0.0441848471400986,0.3568834619793317,23.98923409130494,7672.399999999994,84.36681088430278,94.7040657115866,-10.337254827283816,176773.5,170116.0,173444.75,167179.5,0.5695499692479287,14.45890578572416,18.75680225669398,16.73981149716404,44.73980757960423,161903.75,149855.5,56.00000000000001,20.0,36.00000000000001,170668.11130731282,182874.7510044032,0.0,0.0,57.91045717914098,0.3657568836599627,0.2884800029976639,0.2650777191253595,12.38966917908982,48.17278305749869,61.40619793402199,52.78684882816838,-38.59380206597801,6904.570588235307,-1.256818032463692,2.009346976252288,2.3705054347533747,-0.3611584585010869,-19.090168836848896,-4.031661032704026,-15.05850780414487,173157.41693444626,1.237472277589058,1.2298781751582055,26.487362417661053,-1.237468196715895,161473.875,1,-0.3405201156859334,-1.7807082305776731,-0.3303593516847485,-0.116810592137952,0.8581796009174383,-0.1474448132453574,-0.2127750331927131,-4.812826328174793,-0.1923056936881266,0.2903559000097004
2021-12-29,175600.0,182671.0,175600.0,181201.0,161473.875,43094,696695.4908072307,2852416,0.1367209063055598,138174568.1956841,4381020559.706688,-5088387214.072754,1438.3481655394528,179102.04087186066,66.9466124842035,1043.0538716392562,178249.35,184888.3878000124,171610.31219998762,7.449157935232178,0.7222950138945199,0.0,0.0,178018.46666666667,183825.76666666663,172211.1666666667,6.524379305967121,0.774011445364742,0.0,0.0,159388.0,186100.0,172744.0,14.98574889613903,0.8165992812219227,6263.994763684833,3.751930650775489,3524.7252489852253,3966.241065556611,-441.5158165713856,177869.41666666666,174881.88461538462,178177.47662101503,174652.7513720298,0.9289973279191608,0.9706887900957982,-0.0416914621766374,0.3448913955976947,24.08691652181212,1597.6499999999942,83.90975315650786,92.86960250451015,-8.959849348002294,176883.0,170116.0,173499.5,167179.5,0.2847749846239643,14.06418094285428,18.46466456731174,15.436367424849504,48.20530295001432,161903.75,149855.5,52.0,16.0,36.0,171095.0,182874.7510044032,1.0,0.0,58.80995274058632,0.4209392592544301,0.338751949001018,0.294443546563025,12.906396088786773,50.22716508513526,67.350883038987,58.49161390647561,-32.64911696101299,6695.3264705882175,-2.037627723414608,2.018133250862546,2.300030997975209,-0.2818977471126631,-23.87991521480689,-8.0013118691246,-15.878603345682286,173406.8943087793,0.494706309723858,0.4934866588653719,27.113103380544512,-0.4947072749382357,162684.046875,2,0.2828115829879323,0.1179511176844698,0.2304920554460778,0.3500536018043334,-0.7629005823553143,0.4048667313993661,0.0,0.7652944108331354,0.652592085189724,2.446133646747682
2021-12-30,182000.0,184060.0,180271.0,182559.0,162684.046875,71290,711502.8885375025,2923706,0.0749756036294917,132265604.16772927,16104180109.41226,-4033032298.890968,747.467355883821,178622.10476876434,61.87938896820957,1043.0538716392562,178872.45,184612.3335345322,173132.56646546783,6.417850859125802,0.821134564649355,0.0,0.0,178350.63333333333,183846.03333333333,172855.23333333334,6.162467603610035,0.8828990307044685,0.0,0.0,168138.0,186100.0,177119.0,10.041792349800094,0.8028615967041532,6016.495287316349,3.768068512861354,3613.1577223127824,3895.6243969078455,-282.46667459506307,178095.41666666666,175435.5,178851.55714085887,175238.3994185461,0.9734088463766744,0.972888610378708,0.0005202359979663,0.3359181943747701,24.00868393351506,-2881.450000000012,81.24364935215229,91.17313449368925,-9.929485141536944,177577.5,170116.0,173846.75,167179.5,1.1131651251999672,13.999065132948749,19.247033940613605,14.772583481992417,113.5716610056443,161903.75,149855.5,48.0,12.0,36.0,171326.52,182874.7510044032,0.0,0.0,60.204329828450525,0.506481693793189,0.4310592789025271,0.3527637436337363,13.718851423237297,52.84186442543018,76.40119960013328,68.38609352438074,-23.59880039986671,6506.102941176476,1.507948422826069,2.061852729939046,2.2523953443679767,-0.1905426144289306,-26.5277969773538,-11.70660889077044,-14.821188086583362,173597.98956453794,0.7494439876159609,0.746649609013339,28.065744891302067,-0.7494536654923252,161898.0625,3,-1.3046064302713347,0.7872421137969923,0.3960374182438499,0.0,-0.4950399098338636,-0.0369584731531773,0.2123232623008704,3.856045234628098,-1.893365255500825,-0.4179116178218152
2021-12-31,180000.0,183606.0,180883.0,181677.0,161898.0625,31584,698338.0556326181,2892122,0.0266483294016763,109390933.85805368,681094858.1560283,-4127218320.282779,381.6863718813731,177957.21869517892,55.8186293655855,1038.014550023856,179064.1,184908.8328732795,173219.36712672052,6.528090078669576,0.7235260410228033,0.0,0.0,179075.8,184104.6,174047.0,5.616392611396965,0.7586302895322935,0.0,0.0,171095.0,186100.0,178597.5,8.379680795871423,0.7052315894701766,5687.145758584715,3.7702802138602247,3570.907862699736,3830.681090066224,-259.77322736648784,178569.25,176072.61538461538,179286.24065764982,175715.33279495008,0.9581645288099732,0.9904788237981318,-0.0323142949881586,0.327638051803677,23.897975773472147,-13.10000000000582,79.1077664140876,89.11911294690267,-10.011346532815068,177577.5,170116.0,173846.75,167179.5,0.7632473254578134,13.938600452322182,18.62711493827297,14.296780028722337,96.44417442046804,164228.75,149855.5,44.0,8.0,36.0,171835.85919999998,182874.7510044032,0.0,0.0,58.81179557969003,0.7489786945698121,0.5587998825391437,0.4428703701475629,14.065572169274528,49.80235380512024,70.52315894701766,71.42508052871264,-29.47684105298234,6471.170588235313,3.2308470319504976,2.0322118769605524,2.208358650886492,-0.1761467739259394,-30.979450414117,-15.561177195439752,-15.418273218677248,174376.8693316811,-0.4831314807815512,-0.4843023336148278,27.44701896163477,0.4831354949043742,160720.875,4,-0.1679721225988544,0.0,0.2982107225501949,0.1170964803302467,0.1448840576365597,-0.1847087806464031,0.0,0.053481970111207,-0.1516783444494223,2.0214002786074445
2022-01-04,180001.0,186390.0,180004.0,185807.0,165578.421875,59408,685356.2437581881,2888780,-0.0080605179322024,116480574.99775372,8621014004.847832,-1853668861.5796163,1339.2567105686182,178008.97330644465,65.36874162583587,1069.3870428279772,179633.5,186003.64290263524,173263.35709736476,7.092377426966842,0.984565267558292,0.0,0.0,180342.86666666667,185051.56666666668,175634.16666666666,5.221942056297961,1.080216761880489,1.0,0.0,171095.0,186390.0,178742.5,8.514558810021516,0.961882968290291,5619.40806445362,3.476772453672476,3647.5393844532655,3723.821070014847,-76.28168556158016,179745.25,177456.61538461538,180428.6930152404,176781.15363078713,1.0372617429003874,0.9137143736692236,0.1235473692311639,0.3134428469158174,23.712747984552887,-1133.5,71.03040314137871,83.05813218778248,-12.027729046403763,180995.0,170261.0,175628.0,167324.5,22.41271052125345,14.64937089403771,19.60527772379386,12.53477856561472,134.1202506401106,163958.0,149855.5,100.0,4.0,96.0,173053.77534208,182874.7510044032,0.0,0.0,62.66386959623152,1.0,0.7746997173343408,0.6478977383796294,15.293748610523908,56.63967059803768,96.1882968290291,78.6439586124456,-3.8117031709709055,7134.838235294126,7.402890173410405,2.06330782978782,2.134246995402691,-0.0709391656148707,-34.61982501785859,-22.146252010531203,-12.473573007327383,177090.65044500813,3.022355785224784,2.977582514886201,30.344227679918067,-3.022349694773624,165942.015625,1,0.167690449391614,-1.1703980288171891,-0.7311369584839582,-0.4689288611059083,-3.627401560913413,-0.5162203617340992,-0.4255393217995902,-4.868912288500866,-0.1135997352851347,-1.0922403352481922
2022-01-05,184800.0,186726.0,182767.0,186215.0,165942.015625,100740,760090.6160744296,2989520,-0.0280530473660596,105712195.71236034,6089408874.329958,-1512787720.7769814,2016.728722016692,178251.97909427836,61.82186280623416,1069.3870428279772,180032.0,186976.14527497764,173087.85472502236,7.714345532991508,0.9451951791878312,0.0,0.0,181170.13333333333,185667.53333333333,176672.73333333334,4.964835999458329,1.060864795956183,1.0,0.0,171095.0,186726.0,178910.5,8.682345360824742,0.96730855351545,5453.367258008258,3.369944807994151,3838.937024275132,3746.844260866904,92.09276340822817,180388.16666666663,178606.42307692306,181318.8940898188,177479.95706554363,1.0593363816938397,0.904443229840161,0.1548931518536787,0.3122543454166883,23.61355940635208,-6404.0,69.60558557897225,80.02799358593424,-10.422408006961987,181163.0,171499.5,176331.25,167492.5,61.20635526062672,15.248781583226464,19.062950708481697,11.923357973369384,145.4122459813725,162214.5,149855.5,100.0,4.0,96.0,174120.67331471358,182874.7510044032,0.0,0.0,63.074031453994266,1.0,0.8583734858110702,0.7477556061369383,16.61649989633233,60.18118107872607,96.730855351545,87.37985741395471,-3.269144648454993,7779.097058823536,4.322128851540617,2.1630256665305625,2.1400027296282653,0.0230229369022971,-33.10682964904769,-24.3383675382345,-8.76846211081319,178806.55267242805,0.219582685259434,0.2193419548182973,30.6304410351383,-0.2195900564111497,164516.203125,2,1.007844352725897,-2.098037434163857,-0.7258366751588596,-0.8168121970282698,0.1680162734992478,-1.2472547241858931,-1.0593136469255455,1.9387841571314368,1.8910846551914773,-2.94116646033784
2022-01-06,185200.0,185488.0,181874.0,184615.0,164516.203125,67124,794785.5889576614,2922396,-0.0792926477833004,75267824.89630887,-5736721589.893332,-1595253136.6627507,-355.53648900663643,179830.12194083031,81.39759723370167,1060.198635511033,180161.8,187342.67079956143,172980.92920043852,7.971579768365402,0.8100738144649509,0.0,0.0,181657.3333333333,186192.2333333333,177122.43333333335,4.992806969899365,0.82610053878439,0.0,0.0,171095.0,186726.0,178910.5,8.676090047945792,0.8649478600217516,5342.130532207432,2.9013749945490783,3817.508542377444,3760.977117169012,56.53142520843176,181303.75,179469.84615384616,181825.98730676973,178008.4787643923,1.0875842423400264,0.8659348294309734,0.2216494129090529,0.3108940728032723,23.379043673168013,-2599.7999999999884,66.22937244480191,77.15181164076553,-10.92243919596362,181163.0,173057.0,177110.0,167492.5,80.60317763031335,15.481687298156446,18.02474934111725,12.394339732352254,99.93625918151449,162214.5,149855.5,96.0,44.0,52.0,175381.20598324222,182874.7510044032,0.0,0.0,60.27746312031013,0.7486357887000854,0.916211929566695,0.8497617109040353,17.030570102795977,60.35756256759379,86.49478600217516,93.13797939424974,-13.505213997824836,7593.549999999988,6.327896422236044,2.1445655672560435,2.140915297153821,0.0036502701022222,-33.94692055561524,-26.26007814171065,-7.686842413904593,179368.88298576634,-0.8592218671965246,-0.8629344598510613,29.50803572054914,0.8592233224538433,163478.921875,3,1.6968342917053718,1.478768162759394,1.1136600806798356,0.8101944301035502,4.081351624239545,0.5072501154462401,0.4192839269130672,3.381890056158525,2.0046284814886235,0.1749176571474748
2022-01-07,186416.0,185514.0,181242.0,183451.0,163478.921875,85260,797699.4372722681,2837136,-0.1169935970234976,50337758.48255047,-1518198451.7945108,-1966729570.2529528,-1114.3095060649505,180799.77425169467,63.34948123484813,1060.198635511033,180204.15,187451.8137966999,172956.4862033001,8.043836722628082,0.7239928679830875,0.0,0.0,182024.56666666668,186551.96666666667,177497.1666666667,4.974493369667861,0.657533389288921,0.0,0.0,171095.0,186726.0,178910.5,8.674051069301123,0.790480455505086,5235.117478986689,2.7751419972817395,3664.3607740259904,3741.653848540408,-77.29307451441719,181794.5,179983.46153846153,182075.9892595744,178411.6284855484,1.0696104668450788,0.9336752899197144,0.1359351769253642,0.3075245060734027,23.13744951193595,-1598.1499999999942,65.57598466446308,74.84244137167423,-9.266456707211148,181163.0,177432.0,179297.5,167492.5,90.18128610291252,15.46682538884306,17.04115367594838,12.52528761740882,80.74335719636427,162217.25,149855.5,92.0,40.0,52.0,176515.685384918,182874.7510044032,0.0,0.0,58.25389650293212,0.5667513624683225,0.7717957170561359,0.8487937108113003,16.862113598779207,57.29144465077543,79.0480455505086,87.42456230140958,-20.9519544494914,7316.147058823524,3.3165880086955544,2.0538800105861985,2.123508239840297,-0.0696282292540986,-33.14791423089423,-27.637645359547367,-5.510268871346863,179620.03254806515,-0.6305013135444071,-0.6324973675974732,28.69148585418553,0.6305040052570803,160321.640625,4,-1.2082902073984343,-3.196878776591376,-1.1593249656857836,-1.6336121183656471,-0.3070637718754199,-1.675166579547735,-0.8421092695489563,-0.538504611045596,-1.1801766666564362,-0.4672876560521075
2022-01-10,183300.0,186458.0,178942.0,179908.0,160321.640625,147219,688323.320188713,2689917,-0.2341591146127309,-31367195.157813884,-3461406476.0662684,336640827.8192287,-3380.8146635952044,181475.20432124185,59.061582218855776,1060.198635511033,179951.05,186860.9897819369,173041.11021806308,7.679799347585807,0.4968849222020339,0.0,0.0,182370.7,187267.8,177473.6,5.370489886807466,0.2485552674031568,0.0,0.0,171095.0,186726.0,178910.5,8.686251066609502,0.5638154948499776,5463.205731088021,2.415606205385961,3219.981630456896,3637.3194049237054,-417.3377744668096,181903.0,180062.84615384616,181742.4524504091,178522.4708199522,1.1027741906755133,0.8681628593905389,0.2346113312849743,0.2983633547425574,23.117986969349737,-1318.0499999999884,62.5574872147725,72.41918318617087,-9.861695971398367,181163.0,178910.5,180036.75,167492.5,69.73715310151384,14.657086674102448,15.44433102533369,14.219088414689804,43.27412135554933,165097.75,152316.5,88.0,36.0,52.0,177536.7168464262,182874.7510044032,0.0,0.0,52.47891924590865,0.0,0.4384623837228025,0.7088233434485444,15.131601323020366,50.16237979367037,47.94625133608184,71.16302762958853,-52.05374866391816,6903.4852941176505,0.7289788696908278,1.8036842172683067,2.059543435325899,-0.2558592180575922,-27.77924613826492,-27.66596551529088,-0.1132806229740346,179624.3323233114,-1.9313059072994965,-1.9501992745730945,26.20605958569213,1.9313078492248223,162078.953125,0,-1.4212575744493563,-0.2644527203234332,1.7354295906702075,-0.1148170524459999,-0.2040750400320945,-0.6805144191907857,-1.04383308243456,3.1065784414901003,-0.4276860927116246,0.058136387548771
2022-01-11,180699.0,184443.0,179702.0,181880.0,162078.953125,157237,675554.6542954416,2847154,-0.2010386993709244,17409741.864730954,-1892033999.6311305,-657321855.3917469,-1119.7496549885884,181955.12013841112,61.591895892865,1060.198635511033,180052.7,187013.1555339428,173092.24446605725,7.731575848562961,0.6312629605267309,0.0,0.0,182636.66666666663,187459.56666666668,177813.76666666666,5.281414830902896,0.4215548045090433,0.0,0.0,171095.0,186726.0,178910.5,8.681347183352429,0.6899750495809609,5390.9851579792185,2.25312010255855,2992.436926743714,3508.3429092877072,-515.9059825439931,182173.5833333333,180189.0,181763.61361188465,178771.1766851409,1.0779981829194427,0.9142035130224108,0.163794669897032,0.287372027193344,23.137185315853703,-1947.700000000012,60.03153273432711,69.76604758370634,-9.73451484937923,182834.0,178910.5,180872.25,167492.5,46.89849298196538,13.905186438986169,14.520070742507352,13.36815232311442,48.57923848944375,165407.25,152626.0,84.0,32.0,52.0,178455.64516178358,182874.7510044032,0.0,0.0,55.14432387319418,0.2515692684454478,0.2727735436379233,0.4943438814722872,14.364238558975684,50.0188712330572,56.44436455150099,61.1462204793638,-43.55563544849901,6251.982352941181,1.817693259364172,1.673892280752907,1.9824132044113003,-0.3085209236583934,-22.5934732193268,-26.651467056098063,4.057993836771271,179654.37131124223,1.0961157925161835,1.090151983951948,27.58942413592329,-1.0961168393420024,167809.828125,1,0.0,0.4144702398107114,-0.4998355686912958,-0.114667277292483,1.5420311450934037,0.1422970600445126,0.4132094730903617,0.4975230167236617,-0.5032855211571388,-1.2798023925940214
2022-01-12,181880.0,188962.0,182701.0,188311.0,167809.828125,172560,812230.111890075,3019714,-0.1114313401889885,173455973.02691224,13638791724.617523,-683421374.3790503,7824.958572624117,182800.1526938197,65.35450891492636,1060.198635511033,180668.7,188236.4301511084,173100.96984889163,8.377466767744915,1.0049268305953465,1.0,0.0,183320.06666666665,188061.96666666667,178578.1666666667,5.173356181047277,1.0262588132745656,1.0,0.0,171095.0,188962.0,180028.5,9.889372093782708,0.9635641126098392,5560.086642181296,2.0569440560083465,3293.073561421508,3465.289039714468,-172.2154782929597,183024.0833333333,180655.7692307692,182770.90382544085,179477.83026401934,1.048717838334266,0.8634896035128503,0.1852282348214158,0.2822453163230011,23.23160566400612,-359.70000000001164,60.18920637208735,67.42666503036577,-7.23745865827842,183952.0,180028.5,181990.25,168610.5,39.80478459660772,14.443102704810892,18.84852733820744,12.194203219945818,150.61448954613283,165407.25,152626.0,100.0,28.000000000000004,72.0,178942.0,182874.7510044032,0.0,0.0,62.5261162488758,0.9482860403592204,0.399951769601556,0.3703958989874272,15.90380545164341,58.74393187574681,95.12797485406377,66.50619691388219,-4.872025145936237,5908.717647058831,5.730327615732293,1.834807985240996,1.95289216057724,-0.1180841753362436,-17.331880025171564,-24.78754964991277,7.455669624741201,180161.0958381277,3.5358478117440084,3.4747722419076865,32.10079199725011,-3.535853909162526,165990.125,2,-0.1681720742246,0.6810560563216654,0.1989346060388754,0.4581859456584283,-0.0886447416171165,0.7124991655880706,0.829879387803004,-2.055558778006045,-0.8089438886640181,2.354966820516524
2022-01-13,186724.0,188412.0,183728.0,186269.0,165990.125,195812,828868.2792683842,2823902,-0.11280733380125,91555390.59449622,570513553.8169264,-1101504789.244743,3978.119911878505,183443.82141050088,53.82481421995296,1060.198635511033,181029.6,188935.2198846134,173123.9801153866,8.734063252212241,0.8313718643491425,0.0,0.0,183704.03333333333,188535.4333333333,178872.63333333333,5.259982497208834,0.7654475583336772,0.0,0.0,171095.0,188962.0,180028.5,9.869656674930509,0.8492752000895506,5472.477977963166,1.8645743956448373,3328.1925935887266,3437.86975048932,-109.67715690059322,183520.75,180964.38461538465,183309.0724676808,179980.879874092,1.0581943333714154,0.8927796184165429,0.1654147149548726,0.278378536092986,23.3583736412672,171.39999999999418,58.11977309433547,65.09466577261554,-6.974892678280071,183952.0,180028.5,181990.25,168610.5,37.99020082827755,14.942596380219564,17.738964759547958,11.47636297032621,121.48521561307427,165572.75,152791.5,96.0,24.0,72.0,179702.0,182874.7510044032,0.0,0.0,59.19498862835832,0.6338837428568556,0.6112463505538411,0.4279905545977734,16.19643225290249,55.91727002249845,79.84583146235593,77.13939028930689,-20.154168537644065,5741.370588235295,3.3054367779755864,1.849192311937249,1.9321521908492416,-0.082959878911992,-11.707123476396928,-22.1714644152096,10.46434093881267,180306.97813926707,-1.084376377375729,-1.0902985896414918,30.66832221450568,1.0843841182201288,159726.390625,3,0.4476827269565007,0.3809502248259377,0.2325595767904928,-0.3452318072328779,2.804835895756512,-0.25116053256653,0.2092139280292713,1.034292188440645,5.035385984561927,0.1176524009960786
