Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,jpx_6857.T_2021-09-15_2023-09-15_Close_percent,asx_TPG.AX_2021-09-15_2023-09-15_Close_percent,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent
2021-12-10,8390.0,8390.0,8202.0,8298.0,7521.5302734375,642866,14479535.120588556,32805421,0.2311799333451186,29705560.5954376,-43866.062289808455,225098.5370046878,-117.38731281047149,8135.550263689059,57.022420935094736,1225.692799965247,8028.85,8660.132591237854,7397.567408762147,15.725355218688938,0.7131771125449817,0.0,0.0,8177.266666666667,8440.466666666667,7914.0666666666675,6.437358856667667,0.7293566362715288,0.0,0.0,7227.0,8440.0,7833.5,15.108016714722533,0.8829348722176422,278.54462787868266,2.122229067770483,307.72573161600485,321.31146715137083,-13.585735535365984,8176.416666666667,7871.384615384615,8181.605110811536,7873.879379195531,1.0518108651911469,0.9056841046277666,0.1461267605633802,0.6336895757444403,26.13082391689456,191.14999999999964,156.4395372678443,161.56732627769392,-5.127789009849636,8157.5,7696.5,7927.0,7346.0,47.22919505315592,32.539328815825016,19.30599754079859,13.256338576703367,77.68899328947585,6863.75,6472.0,88.0,24.0,64.0,7811.763678720001,8330.28798064,0.0,0.0,64.78772413263007,0.1982775605766356,0.2792735736707706,0.333634663538143,37.97975227252205,65.8786688941609,81.70103092783505,87.68663348738,-18.298969072164947,631.7882352941187,1.368189591986318,3.908184476753376,4.175353333460109,-0.2671688567067325,-1.66439793619808,2.7027924240907444,-4.3671903602888245,8097.581215127269,-1.0847538443199412,-1.0906801953481704,45.0952963804861,1.0847540647695697,7432.7001953125,4,-0.0198132088219296,1.7576319174017527,-0.9155653159317438,0.2091415287209344,0.5070741746040568,-0.473812889906327,0.5944884250261708,1.7458852871695996,0.4918007986528749,1.82208014666756
2021-12-13,8390.0,8366.0,8168.0,8200.0,7432.7001953125,907451,13865401.615538051,31897970,0.2024609255829838,12757595.081803652,-632761.4383586552,-67129.9169737849,-17690.577760660017,8134.62260169697,50.43583490226632,1225.692799965247,8070.1,8628.728642301823,7511.471357698178,13.844404463434708,0.6162668633179529,0.0,0.0,8208.233333333334,8452.133333333333,7964.333333333334,5.942813516509837,0.4831214978816449,0.0,0.0,7261.0,8440.0,7850.5,14.60948439300628,0.7964376590330788,270.4901650908144,2.232239025063045,286.39863154552404,314.3289000302015,-27.93026848467747,8174.75,7918.615384615385,8184.435093763608,7898.036462218084,0.9704918032786886,0.9460277427490542,0.0244640605296343,0.6171971339414484,25.71346356792874,-343.1000000000004,150.4304702794884,160.24371195982212,-9.813241680333732,8169.5,7700.5,7935.0,7346.0,23.61459752657796,31.30336690233744,18.299376767924795,13.460487645876166,60.96686893730119,6863.75,6472.0,84.0,20.0,64.0,7849.457857996801,8330.28798064,0.0,0.0,60.83131664223894,0.0553261354177483,0.1987880447237868,0.2791967988342272,35.56883320114195,66.03971469293468,69.0721649484536,81.40034364261169,-30.927835051546392,613.2088235294113,-0.24330900243309,3.6262004222894135,4.06552275122597,-0.4393223289365564,-3.207021970246924,1.520829545223211,-4.727851515470134,8101.065749406382,-1.181007471679918,-1.1880367640468847,43.38171008917644,1.1810107105292929,7424.54296875,0,-0.3169002869974093,-1.381035337705498,-0.1008042109863396,0.4889931996171555,0.3640233481288391,0.034504606691172,-0.9604996286536504,-2.3692107514918064,-0.8237078553912198,1.4192152467955026
2021-12-14,8200.0,8344.0,8137.0,8191.0,7424.54296875,344603,13700591.485103268,31553367,0.2021997492437298,10492020.498688849,-1591831.7600253047,-144621.9374115311,-11095.286916712224,8133.529105122342,51.83655781705815,1224.3475273799197,8110.55,8572.879092746689,7648.220907253311,11.400684115052336,0.5870051239064882,0.0,0.0,8227.5,8465.2,7989.8,5.778182923123677,0.4232225494320563,0.0,0.0,7261.0,8440.0,7850.5,14.536622053991405,0.7888040712468194,264.141148581733,2.340079070517385,265.70761432169365,304.60464288849994,-38.89702856680629,8213.416666666666,7947.384615384615,8185.4450793384385,7919.737465016745,0.9693204868154158,0.949290060851927,0.0200304259634888,0.5959572104914548,25.47010242887377,-104.55000000000018,142.9907174792459,157.91615480760433,-14.92543732835844,8169.5,7833.5,8001.5,7346.0,11.80729876328898,29.93398188823687,17.284705275001844,13.54451183669824,50.365556458164015,6960.0,6534.5,80.0,16.0,64.0,7884.890386516993,8330.28798064,0.0,0.0,60.46612440150483,0.0400870121328776,0.0978969027090872,0.1919861737012149,33.512869914172605,61.80324596206699,67.91237113402062,72.89518900343643,-32.08762886597938,551.641176470589,6.004917820628963,3.355005333136152,3.9234192676080064,-0.5684139344718546,-8.737910912248898,-0.5309185462712107,-8.206992365977687,8102.852156635903,-0.1097560975609757,-0.1098163736742208,43.224339919566354,0.1097478217625962,7574.10302734375,1,-0.7601079005586797,1.7956677681596744,1.6112744489420123,0.1052976097899573,-0.4018894140650673,0.4717529158124449,0.8795567241474203,1.4464767761755013,1.307188671286994,-2.8792938712113028
2021-12-15,8300.0,8420.0,8180.0,8356.0,7574.10302734375,1331830,14322112.151769934,32885197,0.1985199411065847,40386296.141733296,1072208.9155522853,-213147.0177938473,26450.241363111207,8144.759441893762,54.07648654032704,1224.3475273799197,8150.55,8547.906502400521,7753.193497599479,9.75042180958392,0.7585209991013481,0.0,0.0,8248.133333333333,8491.533333333333,8004.733333333333,5.901941449378448,0.7215831279101627,0.0,0.0,7300.0,8440.0,7870.0,13.986786167804627,0.9263157894736842,261.72703372355966,2.34776942150669,259.6310895529168,295.6099322213833,-35.978842668466484,8242.583333333334,7982.153846153846,8211.684297901755,7952.053208348838,0.9761721752498078,0.9467076607737638,0.029464514476044,0.5755717609675475,25.257020225412298,-75.55000000000018,137.44521135245006,155.0545327826183,-17.60932143016825,8169.5,7833.5,8001.5,7346.0,5.90364938164449,29.07910841294385,18.21594265734947,12.667499626437866,83.71445909743441,7022.0,6565.5,76.0,12.0,64.0,7918.196963325973,8330.28798064,0.0,0.0,64.65543951599584,0.4403030517932546,0.1785720664479602,0.1584190046269447,32.889128496936614,59.92844865630688,89.17525773195877,75.38659793814433,-10.824742268041238,516.7000000000007,4.37172120909318,3.264956643905889,3.791726742867583,-0.5267700989616939,-5.475772447906256,-1.5198893265982198,-3.955883121308037,8113.176577704379,2.0144060554266874,1.9943853160853564,46.109459695751,-2.01440087589566,7691.0322265625,2,0.1665450062994438,-0.0945895961697971,-5.834183616708145,-0.4567851210559723,-0.4002959191113859,-4.242776770079459,-1.7747141894026726,1.663418648381338,0.6622512084153698,1.8299254789236408
2021-12-17,8450.0,8536.0,8295.0,8485.0,7691.0322265625,5956330,17757505.803222217,38841527,0.2512357513825689,144383478.12148568,467326.3570017108,434773.59377668257,118782.33803108164,8256.04707412689,72.03899142171285,1224.3475273799197,8189.7,8555.614252250405,7823.785747749594,8.935962300216266,0.9035098362305908,0.0,0.0,8284.633333333333,8530.833333333334,8038.433333333332,5.943534012770649,0.9069184944489566,0.0,0.0,7664.0,8536.0,8100.0,10.64752066620267,0.94151376146789,259.65433035120367,1.6684812694370454,262.2021189841862,288.9283695739439,-26.726250589757683,8276.75,8023.5,8253.732867455332,7991.530748471146,1.1563545150501673,0.8642697881828316,0.2920847268673356,0.5587604799587493,25.096088910035657,-69.69999999999982,133.94790223802775,151.59523405392568,-17.647331815897928,8217.5,7881.5,8049.5,7394.0,2.951824690822245,28.86184117345077,20.173686449761995,11.838544399446064,140.58406737345484,7059.0,6597.0,100.0,8.0,92.0,7949.505145526415,8330.28798064,0.0,0.0,67.55058846474606,0.6598940185409914,0.3800946941557079,0.218854554437585,33.21091623957995,61.09651691408799,93.8701923076923,83.65260705789056,-6.1298076923076925,494.608823529411,5.077399380804954,3.280999939021043,3.6895813820982752,-0.4085814430772321,22.99585231559348,3.3832590018401194,19.61259331375336,8155.189315744312,1.543800861656286,1.53200549918715,48.36509879349538,-1.543802596777681,7536.033203125,4,1.040811171968599,-0.0953223379960803,0.7547100160969507,-0.2782542547534632,-0.729123531423312,0.0964363904591749,2.8708211124677234,2.266289138876345,0.5093439450550505,2.9126261535137843
2021-12-20,8455.0,8542.0,8062.0,8314.0,7536.033203125,509034,17782957.503222216,38332493,0.3018517217535225,111322293.532702,-10702624.9720058,-345953.6621444861,81695.20397505468,8279.379558569772,68.3584649307883,1199.672992650165,8213.15,8546.346803706117,7879.953196293882,8.113739642064687,0.6513369859468262,0.0,0.0,8296.7,8565.2,8028.2,6.472452902961429,0.5322160148975785,0.0,0.0,7664.0,8542.0,8103.0,10.690173684883389,0.7403189066059226,281.6888973160833,1.5864700656190518,247.5873743051607,280.66017052018725,-33.072796215026585,8292.916666666666,8058.0,8263.004734000666,8015.417359695505,1.0783247212401414,0.8593962469404406,0.2189284742997008,0.539503651595661,25.13346256776058,-203.14999999999964,129.66421184109245,147.88361486689195,-18.21940302579949,8302.0,7884.5,8093.25,7397.0,1.4759123454111225,27.08024057318573,17.690601127020464,16.3561611685715,66.54693909595863,7071.5,6597.0,96.0,4.0,92.0,7996.424733884301,8330.28798064,0.0,0.0,60.478605894349634,0.0011626091116032,0.3671198931486164,0.3085955512507615,31.312213427593573,58.66055033126245,65.81709145427287,82.95418049797466,-34.18290854572714,456.45588235294144,2.3891625615763545,3.088889364016425,3.5694429784819053,-0.4805536144654798,14.982016770377117,5.703010555547519,9.279006214829597,8157.068639789921,-2.015321154979377,-2.035905785574421,45.375065570904006,2.015321466241943,7613.98583984375,0,1.397469276303141,6.095236661625592,3.99239521277444,1.0405795440709935,1.3753145767979902,3.121644962291029,2.4995335294013614,1.4492815163359438,1.0238856775549294,0.0
2021-12-21,8316.0,8433.0,8315.0,8400.0,7613.98583984375,540214,18021017.91000188,38872707,0.2761139187779521,102056023.59945887,1572710.0741557977,-388050.5555623449,-4670.697311660519,8299.992996422983,67.07352383667026,1199.672992650165,8224.25,8566.68649046206,7881.813509537939,8.327482517240117,0.7566169273649188,0.0,0.0,8317.533333333335,8553.933333333332,8081.133333333334,5.6843775798914535,0.6744218838127475,0.0,0.0,7664.0,8542.0,8103.0,10.675745508709,0.8382687927107062,265.42000758447494,1.521714039775204,240.17596608877105,272.563329633904,-32.387363545132985,8325.416666666666,8097.038461538462,8284.080928769794,8043.904962681023,1.1046214913524242,0.8979302523390984,0.2066912390133257,0.5205615158275962,25.03054930843542,16.75,123.90193608731003,143.61688258481416,-19.71494649750413,8302.0,7884.5,8093.25,7397.0,0.7379561727055612,25.4258971586539,17.127745534238777,15.835762979495394,102.74458772033624,7101.25,6597.0,92.0,4.0,88.0,8050.982260495872,8330.28798064,0.0,0.0,62.5993035605061,0.1986984696280914,0.2865850324268953,0.3445998732437398,30.370659283178743,56.78875560885471,77.91601866251943,79.20110080816154,-22.08398133748056,440.0176470588231,4.868913857677903,2.985813074657718,3.452716997717068,-0.4669039230593497,8.167535276021045,6.195915499642225,1.9716197763788204,8161.231483209447,1.034399807553532,1.029086501882226,46.87882496940024,-1.0343987959928995,7591.3251953125,1,-0.281483417288257,-3.651123398126316,-2.970292463208025,-0.665957078632772,-0.2568865833249134,-1.1183665742899649,-1.104042226133359,-4.60784014188998,-0.862061690663424,-0.1111136542426152
2021-12-22,8050.0,8450.0,8344.0,8375.0,7591.3251953125,817717,17681588.21188867,38054990,0.2597248195270452,84556173.79953618,298147.1584912629,-462937.9270662727,3154.291028758147,8317.464688408587,66.21288262873395,1199.672992650165,8231.2,8579.893332313615,7882.506667686386,8.47247867415722,0.7061983793120908,0.0,0.0,8320.966666666665,8549.166666666668,8092.7666666666655,5.484939650441284,0.6183903009056376,0.0,0.0,7664.0,8542.0,8103.0,10.66673146078336,0.8097949886104784,249.47800682602747,1.514584438388278,229.63795718887832,263.97825514489887,-34.34029795602055,8336.583333333334,8135.5,8298.068478189825,8068.430521000947,1.0742028985507246,0.9069565217391304,0.1672463768115941,0.5009574630294609,24.92516037270212,54.79999999999927,116.55612114097576,138.74119031106656,-22.1850691700908,8302.0,7901.5,8101.75,7397.0,0.3689780863527806,23.990139589487704,17.095462710412313,15.366755085919444,96.3422356315414,7101.25,6597.0,88.0,4.0,84.0,8062.0,8330.28798064,0.0,0.0,61.565096945876896,0.1023655991615138,0.1007422259670695,0.2514823838475271,29.30620490582097,55.741231226900176,74.02799377916018,72.58703463198417,-25.972006220839813,433.2735294117656,1.6260162601626018,2.846129201846186,3.331399438542892,-0.4852702366967056,3.957762201096152,5.74828483993301,-1.7905226388368587,8163.058468376203,-0.2976190476190465,-0.298062813813793,46.44168560937227,0.2976186849818845,7688.31298828125,2,0.0344827558625269,1.239399932067542,-0.3846267546816477,0.6267333121247276,0.329434289051818,0.8650926189424695,0.2406113255736244,-1.4058167816564122,-0.6837689074443745,-3.8845662475509775
2021-12-23,8366.0,8529.0,8361.0,8482.0,7688.31298828125,630383,17959256.914269622,38685373,0.2760803990920062,82112574.82817388,1279222.31405352,-367986.8659299146,5620.166929992893,8339.63763191433,71.95481977434508,1215.0001580488,8246.0,8610.530382821476,7881.469617178524,8.841386922664963,0.8237041562535237,0.0,0.0,8338.633333333335,8561.733333333334,8115.533333333335,5.350996766056774,0.8213058419243976,0.0,0.0,7664.0,8542.0,8103.0,10.647586708707252,0.9316628701594531,241.3302061434248,1.3252213070121135,227.3003381682911,256.64267174957735,-29.34233358128625,8352.916666666666,8177.807692307692,8326.36563539139,8099.065297223099,1.0854625550660792,0.886049926578561,0.1994126284875182,0.4834431512054366,24.756568308960304,172.0,111.4698045641072,133.64954580561576,-22.17974124150857,8302.0,7901.5,8101.75,7397.0,0.1844890431763903,23.118342299402823,18.53557007105893,14.62732977631363,119.2026322237397,7101.25,6597.0,84.0,4.0,80.0,8110.0,8330.28798064,0.0,0.0,64.28478754368307,0.3556956382094309,0.2189199023330121,0.2020823869089923,29.17770851978358,60.93058325906824,90.6687402799378,80.87091757387246,-9.331259720062208,426.802941176471,2.365435674631909,2.8065008717268256,3.226419725179679,-0.4199188534528533,-0.7600254077056391,4.44662279040528,-5.206648198110919,8171.583557834805,1.2776119402985175,1.2695193341269118,48.312642070292,-1.2776134663370584,7625.76904296875,3,-0.5862170226419892,0.1981628651047629,-2.2988488651512853,-0.5956483206424679,-0.6243146837896631,-1.480170679979068,-0.3896060046887726,-0.0924156828056652,-1.0186619217229662,-1.8162401979648592
2021-12-24,8442.0,8472.0,8406.0,8413.0,7625.76904296875,50527,17919447.76275447,38634846,0.2838608797136682,69884155.13843477,-783739.3868624696,-484987.5599109726,7642.817706567375,8354.55529107109,69.12541272003546,1205.116285034727,8255.65,8627.069587528676,7884.230412471323,8.997948981089966,0.711822431131007,0.0,0.0,8348.866666666667,8550.066666666666,8147.666666666667,4.8198158632309225,0.6593770709078873,0.0,0.0,7664.0,8542.0,8103.0,10.635140782373284,0.8530751708428246,224.79718552908224,1.3444863312536737,217.3742795263124,248.7889933049244,-31.41471377861194,8352.5,8210.76923076923,8339.69399917733,8122.319719651018,1.0982839313572543,0.9226209048361934,0.1756630265210609,0.465354998869055,24.38217371575088,71.35000000000036,105.86300964776687,128.02993162560716,-22.16692197784029,8302.0,7921.0,8111.5,7397.0,0.0922445215881951,22.30881624432401,18.11100554948236,14.292285035600749,94.10756091931265,7101.25,6597.0,80.0,24.0,56.0,8153.2,8330.28798064,0.0,0.0,61.273736809548325,0.0752263816443955,0.1777625396717801,0.1658082226572872,28.20548263956908,61.29709118301071,79.93779160186625,81.54484188698808,-20.06220839813375,393.5029411764699,-0.0593965312425754,2.6762585939630075,3.1163874989363447,-0.4401289049733372,-8.930217394900964,1.7712547533440317,-10.701472148244996,8173.118148076349,-0.813487385050693,-0.8168142483722107,47.1061374366148,0.81349374573891,7765.35888671875,4,-0.0293854362945751,0.3970802416157681,-0.9363184069957526,-0.626958796747715,-0.2189765508611003,-1.2735328642120578,0.5913899876435806,-0.3693490889813375,-0.3361470838218849,-1.9937097521657563
2021-12-29,8585.0,8790.0,8585.0,8785.0,7962.96044921875,502036,18658470.20177886,39398358,0.3729947504995757,71908986.63231944,9800094.017162116,123275.99430964832,17561.368643310518,8384.730015881347,74.21369480179979,1205.116285034727,8336.6,8681.290817980362,7991.909182019638,8.269338051012685,1.15043798182281,1.0,0.0,8415.466666666665,8622.466666666667,8208.466666666665,4.919513277140526,1.3925925925925895,1.0,0.0,7875.0,8790.0,8332.5,10.975697526569585,0.994535519125683,225.89572027855647,1.3444863312536737,235.88626379083323,241.5070330290272,-5.620769238193901,8405.5,8280.192307692309,8437.79274497312,8201.906481182286,1.0904605263157894,0.8631578947368421,0.2273026315789472,0.4430667729835209,23.941820480316466,-38.60000000000037,102.5456112153312,118.22367207686516,-15.678060861533964,8426.0,8227.0,8326.5,7637.0,12.687217003429543,22.951169329406984,25.08751682790453,12.368713461534856,228.75157629255943,7447.75,6817.0,100.0,16.0,84.0,8237.0704,8330.28798064,0.0,0.0,69.84425990690832,1.0,0.5051549397685801,0.324434766204028,30.26043502389055,65.50593684336886,99.31318681318682,93.08365947168436,-0.6868131868131868,413.2147058823539,4.720467278579092,2.875993091752868,3.000142898176681,-0.1241498064238135,-17.30241483901932,-4.656290368978462,-12.646124470040858,8276.399510107653,2.5446480681685646,2.512810865715487,53.61077111383108,-2.544654604927046,7976.55615234375,2,-1.4492052874747827,-1.4950116156085045,0.9293666170533754,-1.2461193225325928,-1.5295018409220376,0.1789973461257403,-1.8638211479607776,1.627484510544022,1.340032442261446,-4.320988320531498
2021-12-30,8800.0,8920.0,8752.0,8800.0,7976.55615234375,487489,18449546.344636,39885847,0.3480568293826189,62680893.54198809,5117653.936806779,561964.2136548198,13607.41534022326,8410.778238421128,82.63684747833364,1207.1739679346156,8372.85,8750.76071696893,7994.939283031071,9.02705093173603,1.0651467143165425,1.0,0.0,8475.466666666665,8678.566666666668,8272.366666666665,4.792656451562187,1.2989496143115011,1.0,0.0,7899.0,8920.0,8409.5,12.194175221101537,0.8824681684622919,220.10614825070087,1.313077395683285,247.307233255764,242.6670730743745,4.6401601813894615,8447.333333333334,8304.115384615385,8493.516938054177,8246.209704798413,1.19571136827774,0.8141592920353983,0.3815520762423418,0.4401369687271753,23.809611698956715,-172.85000000000036,101.67670011050322,114.24939304998216,-12.572692939478957,8491.0,8292.0,8391.5,7708.0,56.34360850171477,24.21644509700796,27.80093675978072,11.72692136500778,238.2867492866353,7523.75,6890.0,100.0,12.0,88.0,8314.480544,8330.28798064,0.0,0.0,70.13996633849302,1.0,0.8134128125537815,0.5363181904980284,31.74741346444851,64.91494074573718,86.01398601398601,95.1090576090576,-13.986013986013988,460.25,6.049650518197156,2.9990412821039176,2.9999225749621283,-0.0008812928582107,-19.66884462722073,-7.658801220626916,-12.010043406593816,8354.605486457693,0.1707455890722853,0.1705999845100336,53.873054729847865,-0.1707367908167043,7935.76806640625,3,-0.0723850489519577,0.294591634436486,0.5628586874328079,-0.2393105461823239,0.2152139903243011,-0.5168769147719274,-1.4563087971115607,-0.1838304485429915,0.0,-1.2820523672518789
2022-01-04,8674.0,9048.0,8674.0,9004.0,8161.46826171875,713454,19045162.037973054,40601965,0.4262294298090218,60015270.37629572,3564630.655935772,591342.3486394195,18075.514555716825,8483.002253966153,90.16219980458736,1201.0009192349498,8482.75,8928.851726067014,8036.648273932987,10.517856262816036,1.0842277327589818,1.0,0.0,8615.666666666666,8800.566666666668,8430.766666666666,4.292180910744007,1.5501171804579013,1.0,0.0,7899.0,9048.0,8473.5,13.545135716601338,0.9617058311575284,232.4083820747609,1.0536548015035343,268.7315900432586,250.51269682197608,18.218893221282546,8599.166666666666,8378.23076923077,8642.054185047842,8373.322595004583,1.1565988181221274,0.778397898883782,0.3782009192383454,0.4416867246233879,23.71128230930394,2.25,97.9025631467994,103.9861501313884,-6.0835869845890045,8688.0,8356.0,8522.0,7772.0,94.54295106271434,26.15709149676673,27.09723394411204,11.672266626533332,171.32543882068242,7622.25,6988.5,100.0,4.0,96.0,8561.106196350976,8330.28798064,0.0,0.0,73.18668461591962,1.0,0.8944227711892339,0.9048765643208,35.21684226961531,67.70218392288879,95.53752535496956,87.82874776789583,-4.462474645030426,553.2529411764699,7.754906653901389,3.209378200758447,3.0509879187304545,0.1583902820279923,-23.42575962041077,-15.540155975386808,-7.885603645023961,8563.60613729264,2.2020431328036327,2.178148309639738,57.44011190767617,-2.202047478891501,8170.53271484375,1,-2.891925843067142,-4.66058514526992,-2.452834408237564,-1.941751673862754,-1.7811653674260413,-2.7180209741252668,-0.8833302739878235,-3.577978624846168,-0.1697726588893147,-8.456240415198124
2022-01-05,9004.0,9135.0,8975.0,9014.0,8170.53271484375,427553,18826041.12547305,41029518,0.3808920555585823,52052450.32253919,7259918.653359934,1223610.2353097938,16185.412658114872,8508.272840914697,92.82062146873332,1202.3347718773696,8519.15,9011.501612163467,8026.798387836529,11.558702738265431,1.0025371987973724,1.0,0.0,8681.533333333335,8870.633333333335,8492.433333333332,4.35637329811173,1.3790763264586567,1.0,0.0,8062.0,9135.0,8598.5,12.595153272333508,0.8872320596458527,225.1675438672848,0.7686246077957972,278.49643755760553,256.109444969102,22.38699258850352,8643.25,8427.73076923077,8699.276618117405,8420.7801805598,1.2697565855285096,0.7385795265088363,0.5311770590196733,0.4478316645754649,23.62149704728558,-205.14999999999964,99.47301355999468,102.08802706683495,-2.6150135068402847,8731.5,8419.5,8575.5,7815.5,97.27147553135715,27.421753262982826,28.43987656281565,11.09774440951796,175.89766898253407,7630.75,6988.5,100.0,12.0,88.0,8648.747081007801,8330.28798064,0.0,0.0,73.37673391695147,1.0,0.9686386206053016,0.9191613876612564,36.88458257519712,66.79688876267151,88.72320596458528,90.480072833014,-11.276794035414724,577.5323529411762,6.234531526222746,3.3072521973740865,3.102240774459181,0.2050114229149056,-24.97174360414895,-17.426473501139238,-7.545270103009713,8666.94535084368,0.1110617503331745,0.1110001223970869,57.614967651687365,-0.1110640001814005,8175.06396484375,2,-2.077220735407849,0.9357868166012936,-2.9465942833056857,-0.7142898278066099,-0.2142767423822817,-2.9321650793388017,1.130980254754718,0.0885684425445987,-0.1694935612926968,-0.6346387143536276
2022-01-06,9000.0,9083.0,8873.0,9019.0,8175.06396484375,344710,18960642.1730921,41374228,0.3410259082927064,44862607.4193193,-4690899.596762496,811959.6272873094,666.055966103175,8543.228043105819,89.23581178248679,1203.0016981985796,8549.2,9084.664135120149,8013.735864879854,12.526648929026052,0.9386848429116406,0.0,0.0,8741.733333333334,8941.233333333334,8542.233333333334,4.564312188276924,1.1949039264828731,1.0,0.0,8062.0,9135.0,8598.5,12.550881953867028,0.8918918918918919,223.6507894805564,0.7429918166819558,283.3720709371355,261.56197016270875,21.81010077442676,8702.0,8466.692307692309,8748.464830714727,8465.092759777592,1.2236443246884472,0.7790501852475581,0.4445941394408891,0.4542628449788399,23.578474888297908,-149.20000000000073,101.79145073927415,101.01265441963128,0.7787963196428649,8731.5,8505.0,8618.25,7819.0,98.63573776567858,27.78697145761576,26.589955352721468,13.53528533900734,132.1107148921718,7632.5,6988.5,100.0,8.0,92.0,8674.0,8330.28798064,0.0,0.0,73.4779565035474,1.0,1.0,0.9543537972648451,38.28013712110741,64.13856285839701,89.1891891891892,91.14997350291468,-10.81081081081081,560.2264705882353,8.4796728409911,3.347536512341546,3.1512999220356543,0.1962365903058915,-27.129855991896346,-19.36714999929066,-7.762705992605685,8758.236188346353,0.0554692700243997,0.0554538915114477,57.70239552369296,-0.0554584402038784,8039.10009765625,3,2.9805801492277766,3.029312225078016,3.935604419210151,2.16143633846157,1.354231443269839,0.8337500022617803,0.8855937186897762,4.432631147198393,0.5076116733172427,3.2432486304464163
2022-01-07,9019.0,9013.0,8847.0,8869.0,8039.10009765625,303457,18737619.55863427,41070771,0.2957649523267804,31951013.502273694,-2625742.691715795,591026.1238074874,-4855.753848475052,8659.03203293207,74.98176611679065,1182.99390856228,8576.3,9118.853260058371,8033.746739941627,12.652385295718943,0.7697431031642035,0.0,0.0,8786.966666666665,8986.266666666666,8587.666666666666,4.536263936360296,0.7058036460946655,0.0,0.0,8062.0,9135.0,8598.5,12.511222788381938,0.7520969245107176,218.48571053250072,0.8658027725575131,271.9968883035799,263.648953790883,8.347934512696895,8741.083333333334,8497.23076923077,8767.00870291246,8495.01181460888,1.1782758620689655,0.8358620689655173,0.3424137931034482,0.4560046589427409,23.57871573022697,-201.29999999999927,101.04930414335637,100.47779825247456,0.5715058908817809,8731.5,8517.0,8624.25,7819.0,97.5540574199466,27.92581163137942,25.147148781913664,13.621072175159856,94.40089992016848,7642.25,6988.5,96.0,4.0,92.0,8766.2,8330.28798064,0.0,0.0,65.43967567923902,0.3816398167904747,0.7938799389301582,0.9208395198451532,37.24581718170319,57.09124630412557,75.20969245107176,84.37402920161541,-24.79030754892824,553.6499999999996,5.583333333333333,3.2018423780862384,3.161408413245772,0.0404339648404667,-29.374739412793616,-21.36866788199125,-8.006071530802366,8769.521493243426,-1.6631555604834205,-1.6771412789255535,55.079559363525085,1.6631535578461865,8078.9833984375,4,-1.1514618002774597,-1.2092604109330551,0.5586468332261916,-1.553329801980027,-2.601152713152928,-0.6906129292382559,-2.177942944644485,0.6493472800168263,-1.8707446717189955,-2.979521930336304
