Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,jpx_6857.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent
2022-04-22,5233.0,5311.0,5175.0,5216.0,4660.87109375,1236801,-11817068.846506031,2962554,-0.1206208875266701,22654118.047125816,384863.8544115019,707058.4919643719,9548.51152561349,5012.13676211006,76.48690100006114,1006.0845146113048,4938.3,5190.582460745912,4686.017539254089,10.21738091026918,1.0503751611961796,1.0,0.0,4992.633333333333,5177.833333333333,4807.4333333333325,7.418930557688339,1.103041756659468,1.0,0.0,4757.0,5311.0,5034.0,11.21843549399591,0.8285198555956679,164.45232718658036,1.9896492341687395,42.90208428672668,-5.544600623387968,48.44668491011464,4971.583333333333,4912.653846153846,5017.641309491858,4974.739225205131,1.1037234042553192,0.8320035460992907,0.2717198581560285,-0.0156901833223947,23.535026610906105,16.699999999999818,7.89922001518131,-12.323070795062955,20.222290810244267,5034.0,4970.5,5002.25,4976.5,91.33166018757862,31.53373576802836,26.102036361940108,6.503100291190293,235.16898267284407,4893.25,5256.0,100.0,80.0,20.0,4827.403072655464,4919.58044064,0.0,0.0,65.9876406417014,1.0,1.0,1.0,10.577640475088122,43.33035389088012,82.85198555956678,87.78783814697016,-17.14801444043321,207.7235294117645,5.930138099106418,0.862398657388069,-0.1144109601893806,0.9768096175774496,11.15573174252244,-2.881561450855616,14.037293193378057,4938.73175162293,0.2498558523928551,0.2495442316185148,0.7338740826573931,-0.2498404955010471,4515.21875,4,0.1114787273605202,0.876305811796712,1.588046164218639,1.1904791187450172,0.1013145914308353,1.2746163638786925,6.4702150599647865,3.0112910502380714,1.5078317556506846,0.5881506066992586
2022-04-26,5310.0,5310.0,5065.0,5160.0,4610.83154296875,923109,-13105641.708637552,2454472,-0.1761990685364801,2188818.2182965185,862574.1922134873,662294.9436005829,-25177.387857460915,5051.910141176047,69.2126124473792,1027.388896773072,4967.5,5225.039511531748,4709.960488468252,10.368978823623468,0.8737290617177198,0.0,0.0,5037.766666666666,5225.366666666667,4850.166666666666,7.447744701686609,0.8257818052594172,0.0,0.0,4757.0,5311.0,5034.0,11.152491192752894,0.7274368231046932,183.20638502113007,2.1700024007798167,50.315627362400846,13.321747217062292,36.99388014533855,4994.166666666667,4939.423076923077,5044.145552949792,4993.829925587391,1.045945945945946,0.8432432432432433,0.2027027027027026,0.0407371451437077,23.894531817392807,-117.5,21.28916984921262,-3.432993869750172,24.72216371896279,5034.0,5008.0,5021.0,4976.5,97.4065015080962,31.597465343301963,21.60873736282977,10.932014322892822,131.40454015016434,4866.0,5256.0,92.0,72.0,20.0,4936.502539464392,4919.58044064,0.0,0.0,59.35402016627297,0.752676170193903,0.7715292855793923,0.8751666159202722,11.958249098578609,44.86504655058888,72.74368231046931,69.67509025270759,-27.25631768953069,276.6705882352935,3.4690194505714858,1.0075558862065683,0.2649635267108325,0.7425923594957358,19.867180799422226,5.28472172308311,14.582459076339113,4964.625895544549,2.1175539283593947,2.095445318370004,-0.3476245654692955,-2.1175672378829944,4643.0,1,-0.0956725239917801,-0.4080213514913851,1.6474101596865864,0.4819250807277342,0.5679584334025947,-2.2809059488603936,-1.9589045276380543,-4.129094055464634,0.9491800867882176,1.0889863817080538
2022-04-28,5165.0,5250.0,5155.0,5196.0,4643.0,941477,-13234475.403374394,3395949,-0.1794336356602624,6718011.6156827295,151357.9195243219,660437.9152805511,26115.7750785856,5070.1692227201775,71.24423849388438,1027.388896773072,4985.05,5254.374692518178,4715.725307481823,10.80529553437488,0.8916276633004273,0.0,0.0,5072.633333333333,5265.233333333334,4880.033333333334,7.593689010967345,0.8202665282104528,0.0,0.0,4757.0,5311.0,5034.0,11.11322855337459,0.7924187725631769,174.38574651901706,2.172420781354236,58.70228891790976,22.397855557231782,36.30443336067797,5023.0,4953.7307692307695,5067.507775572901,5008.805486654991,1.071783123329515,0.8667430316914853,0.2050400916380297,0.0682409545825627,23.924746468793256,-150.05000000000018,29.272767873602344,2.2456739855395167,27.02709388806283,5034.0,5034.0,5034.0,4976.5,98.7032507540481,31.684097441549223,20.76059428047158,10.502932689453596,122.51632310184218,4866.0,5256.0,88.0,68.0,20.0,4981.4422347286645,4919.58044064,0.0,0.0,60.93652792726149,0.8116774171894625,0.7087550913092131,0.7780849796900099,13.755867740959925,40.33180633907227,79.2418772563177,68.47172081829122,-20.75812274368231,275.464705882353,7.1340206185567006,1.17198180433061,0.446367182234788,0.725614622095822,19.83879326628616,8.19553603172372,11.643257234562434,4986.531136203053,0.6976744186046435,0.6952519314880945,0.3476245654692844,-0.6976714879185977,4718.06005859375,3,-1.30501835976726,-0.4910587803548623,-1.2704309641065237,-0.2439043300109347,-0.7030578431434833,-4.292345696053644,-3.0701150412050566,-1.678895454061987,-1.0954581219096724,-0.7993573881709892
2022-05-06,5039.0,5040.0,4782.0,4816.0,4303.44287109375,630272,-15061362.866106644,1746169,-0.3122345100092324,-26276875.65219558,-6570020.562550771,-157613.4625280757,-25649.62288825933,5127.4796140587805,67.0575831199229,1022.9685578852866,5020.4,5336.785461107192,4704.014538892808,12.603994148163174,0.176976307184437,0.0,0.0,5152.2,5341.8,4962.6,7.359962734365899,-0.3866033755274273,0.0,1.0,4757.0,5450.0,5103.5,13.803680981595091,0.0851370851370851,192.6924794620144,3.403414190411125,23.57867842255564,41.78234286242206,-18.203664439866422,5112.833333333333,4995.615384615385,5045.450085953118,5021.8714075305625,0.9593267882187938,0.9400420757363254,0.0192847124824684,0.1387180981751296,24.88124262720684,15.600000000000364,46.02084086386837,33.742098366918725,12.278742496949649,5116.0,5103.5,5109.75,4938.5,15.73426983497842,29.196701540430173,19.213918568642523,21.804846516307805,-84.12439590627801,4892.5,5102.0,84.0,48.0,36.0,5064.250683242653,5430.56,0.0,0.0,40.1660241357832,0.0372827161753545,0.2367915240883465,0.4846700913951364,5.327359324397628,27.53207000671384,8.513708513708513,26.647426647426645,-91.48629148629148,160.45294117647063,-3.4676287833233115,0.4695197568619172,0.8300646913595429,-0.3605449344976256,6.028678335790764,9.22975293798238,-3.2010746021916168,5041.5638569643725,-3.195979899497492,-3.2481662604036288,-6.991116261104668,3.195983668164942,4289.1455078125,4,2.373314896897895,7.76699126495717,7.776576423497957,3.94088467465491,-0.283064689537241,-0.584109930262656,1.800312745938271,2.268431283509869,4.059698104906374,-0.0318019378585461
2022-05-09,4910.0,5075.0,4756.0,4800.0,4289.1455078125,483686,-15411618.24541699,1262483,-0.3515008876094317,-23628604.273310497,296783.45042031404,-95359.27497025218,-21750.296664718942,5121.590583905104,65.3764594581617,1019.569991247794,5012.65,5342.376113615544,4682.923886384456,13.155760470631062,0.1775353979880001,0.0,0.0,5119.266666666667,5327.566666666668,4910.966666666667,8.137884332391364,-0.2663626180188839,0.0,1.0,4756.0,5450.0,5103.0,13.844972220282688,0.063400576368876,205.3232315158129,4.024375487010493,2.2520458137978494,33.87628345269722,-31.624237638899373,5093.166666666667,4993.884615384615,5007.688534268023,5005.436488454225,0.9583333333333334,0.9330601092896176,0.0252732240437159,0.1208965557124446,25.31311385238243,137.35000000000036,42.192986570836425,37.55251687310263,4.640469697733792,5103.0,5103.0,5103.0,4931.5,7.86713491748921,27.304608446378865,18.25687662042877,19.27295871568057,-81.89738705195013,4881.25,5102.0,80.0,44.0,36.0,5064.250683242653,5391.6464000000005,0.0,0.0,39.55953632895013,0.0,0.1071098264055215,0.2809802386662631,0.9436302524926508,24.50965460161781,6.340057636887608,15.437065869342526,-93.6599423631124,82.24117647058847,-4.686258935663225,0.0449919965819669,0.6730501524040277,-0.6280581558220607,3.1854663072322014,8.020895611832346,-4.835429304600145,5013.747905716338,-0.3322259136212646,-0.3327790092674476,-7.300115874855151,0.3322308140137124,4358.84423828125,0,0.1580154084039122,8.834584463131748,2.6217315698050925,1.282054416911592,1.0886971965112195,0.696859175966992,6.164717187625129,3.500974866869811,2.3646622234674624,2.050544535004377
2022-05-10,4780.0,4920.0,4819.0,4878.0,4358.84423828125,362815,-15350550.374129862,1625298,-0.3733019899265772,-16210293.66283757,-1280542.425202927,-257412.1133799188,4288.813517441861,5126.804556426904,60.49881150578612,1036.1380036055707,5007.2,5342.005973662374,4672.394026337625,13.372981852627197,0.3070524271315902,0.0,0.0,5083.1,5287.9,4878.3,8.05807479687591,-0.0007324218750004,0.0,1.0,4756.0,5450.0,5103.0,13.860041540182138,0.1757925072046109,196.79090836423163,4.509559936750236,-8.260296495785042,25.44896746300077,-33.70926395878581,5070.5,4991.192307692308,4987.736452072942,4995.996748568727,0.9657387580299786,0.9982155603140612,-0.0324768022840827,0.1001664356495218,25.641036955989943,195.80000000000013,39.22135638839902,40.38646242759824,-1.165106039199216,5103.0,5103.0,5103.0,4931.5,3.933567458744605,25.547664859045508,17.436657470277137,18.407090465193825,-79.35442633429236,4881.25,5102.0,76.0,40.0,36.0,5064.250683242653,5340.794688000001,0.0,0.0,43.99888452868316,0.1679783062454119,0.0684203408069222,0.1374405637669301,-1.2003400013397896,24.86584791516481,17.579250720461093,10.81100562368574,-82.42074927953891,-14.058823529411711,-5.281553398058252,-0.1653383080793934,0.5053724603073434,-0.6707107683867368,-0.7173653222015772,6.273243425025561,-6.990608747227139,5003.165472587311,1.6250000000000098,1.6119381879883932,-5.793742757821551,-1.6250027037272758,4402.62939453125,1,-1.2296154369892491,-4.742271598946132,1.0879060425877043,0.2597353987767405,0.2853807772695802,1.9883150395592963,8.530948486740101,1.7839273077093196,0.2230688255050381,0.1136040459291507
2022-05-11,5029.0,5029.0,4811.0,4927.0,4402.62939453125,532012,-15316384.46587298,2157310,-0.3445651600211977,-10170453.425289348,2069314.2259949024,-463327.2890665179,11239.857731139811,5121.385538082381,60.55233830028943,1036.1380036055707,5011.05,5340.260859480684,4681.839140519316,13.139396313374808,0.3723462522886009,0.0,0.0,5063.233333333334,5262.833333333334,4863.633333333333,7.884290012310988,0.1587341349365397,0.0,0.0,4756.0,5450.0,5103.0,13.849392841819578,0.2463976945244956,198.9118175278085,4.85064914596572,-12.493495781118328,17.860474814176953,-30.35397059529528,5047.5,4991.538461538462,4978.392382523258,4990.885878304376,0.9365482233502538,1.00253807106599,-0.0659898477157361,0.0801229391599034,25.949130973015777,204.94999999999985,37.556701949043045,42.193965994246064,-4.637264045203018,5103.0,5103.0,5103.0,4931.5,1.9667837293723025,24.33069115542769,20.067563993695675,16.91991714022479,-55.26819923371632,4890.0,5102.0,72.0,36.0,36.0,5064.250683242653,5294.011112960001,0.0,0.0,46.64990325098468,0.2682888957197555,0.1454224006550558,0.1069841892891665,-2.086437708007613,25.22533885929193,24.639769452449567,16.186359269932755,-75.36023054755043,-55.79411764705856,-5.304631943109745,-0.2503262163422362,0.3542327249774274,-0.6045589413196637,-1.6552841893544965,4.687537902149551,-6.342822091504047,5001.324044520443,1.0045100451004485,0.9994983768097044,-4.847431440710704,-1.0045129822593708,4366.88623046875,2,0.5893013290376103,0.3937053602642066,-1.1665422551026836,-0.5208235607058214,-0.8381168572708333,-1.7899813155858055,1.149521946855231,0.3469291398262299,-1.628869664060261,0.6498794705560158
2022-05-12,4864.0,4901.0,4765.0,4887.0,4366.88623046875,385760,-15010045.64234357,1771550,-0.2748287096502553,-10921874.364533726,-3067192.036499378,-869430.2981503595,2212.309637725969,5110.6195023981945,56.44677561679785,1027.726085573457,5013.65,5338.04437418058,4689.255625819419,12.940447545424217,0.3047900794828559,0.0,0.0,5030.5,5219.2,4841.8,7.502236358214882,0.1197668256491782,0.0,0.0,4756.0,5450.0,5103.0,13.84221076461261,0.1887608069164265,195.2206357750277,5.242710010100583,-18.858612078389346,10.516657435663696,-29.37526951405304,5020.083333333333,4990.423076923077,4964.332015981218,4983.190628059608,0.8551401869158879,1.0578720345075483,-0.2027318475916606,0.0596773546456915,26.16158920584375,39.35000000000037,32.78625983385308,42.58435398982948,-9.7980941559764,5103.0,5103.0,5103.0,4931.5,0.9833918646861513,22.83411346660353,18.84884287019907,17.616812942284987,-85.49642079053841,4911.25,5102.0,68.0,32.0,36.0,5064.250683242653,5250.970223923201,0.0,0.0,44.78606748225216,0.1977641336454196,0.2113437785368624,0.1417288399996135,-3.386114653509141,29.4302785377686,18.87608069164265,20.36503362151777,-81.12391930835734,-100.3911764705881,-6.307515337423313,-0.3784445245220862,0.2076972750775247,-0.586141799599611,-4.411958896988007,2.867638542322039,-7.279597439310046,4992.4350933268615,-0.8118530545971225,-0.8151665273809172,-5.6199304750869095,0.8118594789490743,4330.25,3,3.048637895594098,2.648224024974297,3.794204934390223,2.331603870826413,1.1352178269932836,3.634227733871711,17.608246164223587,8.027858216991802,3.89691779744382,1.700736788366072
2022-05-13,4850.0,4895.0,4789.0,4846.0,4330.25,288262,-14988290.01970206,1483288,-0.2803245351693541,-11049998.31245748,330948.928405409,-985517.9227907994,-5550.20868145354,5096.305311862322,51.91745897857712,1019.1038695905412,5012.95,5338.725060432825,4687.174939567175,12.99733930850397,0.2437649159235977,0.0,0.0,4994.799999999999,5184.599999999999,4804.999999999999,7.599903900056066,0.1080084299262404,0.0,0.0,4756.0,5450.0,5103.0,13.844143667900138,0.1296829971181556,186.2985721975249,5.684361591078315,-26.90126886880444,3.0330721747700693,-29.934341043574506,5002.833333333333,4987.307692307692,4946.127090445647,4973.028359314451,0.831277213352685,1.0968795355587808,-0.2656023222060958,0.0381196730155875,26.293874023747616,147.05000000000018,24.544435740861864,41.02455789025122,-16.48012214938936,5103.0,5103.0,5103.0,4931.5,0.4916959323430756,21.444434184123946,18.075323327060584,16.893853491006556,-88.62252220799914,4888.0,5102.0,64.0,28.000000000000004,36.0,5064.250683242653,5211.372606009345,0.0,0.0,42.89431138029574,0.1261829078575498,0.1974119790742417,0.1847260527553866,-5.030165691645174,32.27745633205274,12.96829971181556,18.828049951969263,-87.03170028818444,-112.36764705882342,-4.096576291312092,-0.5409434035987051,0.0579691393422787,-0.5989125429409838,-8.113022289502277,0.6715063759571758,-8.784528665459453,4975.754050736799,-0.8389605074688,-0.8424995893683729,-6.411741985322516,0.8389554601429836,4365.09912109375,4,-3.4314947650344862,-4.8315087470147375,-4.508870820158947,-3.9787827669671,-2.46052556546924,-4.136251749986073,-14.994990489222872,-12.2244503484183,-3.400923353019792,-1.2144382437269456
2022-05-16,4939.0,4926.0,4820.0,4885.0,4365.09912109375,514053,-14871900.661211494,1997341,-0.2247090590645085,-6607417.553534985,639233.6976926504,-967348.6482707172,1718.629710660261,5064.346005811498,47.66524790899689,1019.1038695905412,5017.05,5334.099822583155,4700.000177416845,12.638894273852372,0.291751973043028,0.0,0.0,4954.533333333333,5144.833333333333,4764.233333333333,7.681853655911093,0.3173060080574545,0.0,0.0,4756.0,5450.0,5103.0,13.832830049531095,0.185878962536023,178.2687149777724,6.025741220353378,-29.78481742119493,-3.530505744422931,-26.254311676772,4979.916666666667,4985.807692307692,4936.7229226847785,4966.507740105973,0.8286867204695525,1.1001467351430667,-0.2714600146735142,0.018197769918119,26.39898419073276,178.94999999999982,14.867371379159149,37.45600986547093,-22.588638486311787,4984.5,5103.0,5043.75,4931.5,0.2458479661715378,20.400011768962425,18.54808401429792,16.178833024786517,-73.94905453977196,4878.0,5102.0,60.0,24.0,36.0,5064.250683242653,5174.942797528597,0.0,0.0,45.26279436811405,0.229432111429036,0.1844597176440019,0.197738491751702,-5.70368170578077,36.70940870285278,18.587896253602302,16.81075888568684,-81.41210374639769,-119.86764705882342,-5.329457364341085,-0.5997135005080932,-0.0735673886277956,-0.5261461118802976,-7.658780678443404,-0.9945510349229402,-6.664229643520463,4961.8310494856,0.8047874535699551,0.801566310041224,-5.658555426805711,-0.8047831209225791,4383.86376953125,0,0.1327048025537465,-0.8520536499632527,-0.0278451137502599,0.2550972657154631,0.6203745431421623,-0.2336509222093354,-3.786565292058469,-1.3888859027240414,-0.0948717648024626,-4.174889383167027
2022-05-17,4940.0,5008.0,4879.0,4906.0,4383.86376953125,171222,-14971448.335630098,2168563,-0.2190577022028711,-5149834.760172844,5311525.388092651,-469371.4225240835,4873.095870603745,5050.666124681724,57.92262634955013,1023.4848688252188,5023.6,5325.424054707391,4721.775945292609,12.016245509490844,0.3051845136829636,0.0,0.0,4917.9,5096.799999999999,4738.999999999999,7.275463104170483,0.4667411961989962,0.0,0.0,4756.0,5450.0,5103.0,13.814794171510467,0.2161383285302593,173.34184347999513,6.260658270253061,-30.02936608849632,-8.83027781323761,-21.19908827525871,4955.75,4983.923076923077,4931.996319194812,4962.025685283308,0.902127659574468,1.0657640232108316,-0.1636363636363635,0.0010093390705166,26.470646739284284,256.39999999999964,6.606233920269957,32.64799730056416,-26.0417633802942,4967.5,5103.0,5035.25,4931.5,0.1229239830857689,20.04367147098753,20.91398582997128,15.328557709533875,-52.270986982630376,4877.25,5102.0,56.00000000000001,20.0,36.00000000000001,5064.250683242653,5141.427373726309,0.0,0.0,46.54835146988004,0.2811478286901827,0.2122542826589229,0.1980419931257221,-5.895908245962731,39.19477541519985,21.613832853025936,17.723342939481267,-78.38616714697406,-107.67058823529352,-5.581216320246344,-0.6051836083307535,-0.1798906325683872,-0.4252929757623662,-12.684571728713223,-3.332555173680997,-9.352016555032224,4955.1348433180365,0.4298874104401218,0.4289660341552093,-5.252993433758213,-0.429879091332026,4164.93896484375,1,-0.350321929031324,0.7296411322877532,-0.461981381690947,0.2557564509722425,0.1812262351185722,-0.6992956887879416,3.3296998313572885,-0.2348452791414388,1.4218016492447845,-1.0413378924743597
2022-05-18,4770.0,5008.0,4615.0,4661.0,4164.93896484375,786538,-15573860.39160974,1382025,-0.3097975020010586,-31942974.08014816,-6595485.532803247,-1002089.9743109932,-38542.74168400734,5004.360308798398,46.72384567837354,1023.4848688252188,5007.2,5347.902568232191,4666.497431767809,13.608506479956503,-0.0080677873905287,0.0,1.0,4885.4,5083.5,4687.3,8.109878413231257,-0.066380615850581,0.0,1.0,4615.0,5450.0,5032.5,16.675986579325773,0.0550898203592814,195.3076591319956,6.995045315665947,-49.422908593208376,-16.948803969231765,-32.474104623976615,4904.166666666667,4971.384615384615,4890.304577780225,4939.727486373434,0.7978684307239985,1.074237412715913,-0.2763689819919148,-0.0232182223345234,26.571776693147694,227.80000000000013,-2.02817477968435,26.86311242962295,-28.8912872093073,4845.0,5032.5,4938.75,4931.5,0.0614619915428844,19.507698018912205,17.83823117764974,22.95353643458049,-122.1137103490043,4883.25,5006.5,52.0,100.0,-48.0,5064.250683242653,5110.593183828205,0.0,0.0,35.94244412929142,0.0,0.1701933133730729,0.1889691045586659,-9.641109636223597,36.408336953165225,5.508982035928144,15.23690371418546,-94.49101796407186,-128.23823529411766,-11.723484848484848,-1.0005189300329775,-0.3440162920613053,-0.6565026379716723,-6.720481927182415,-4.010140524381281,-2.710341402801133,4915.908275740879,-4.993885038728085,-5.122892844569371,-9.984550019312476,4.993877916760837,4003.20263671875,2,-0.3491108220439969,-2.785293325415438,-0.5595894037466849,-1.0256421750898,-0.4438253067190629,-1.7361159725790998,-3.158076802173028,-0.292849577463059,-1.2820498385404306,-3.013737183922146
2022-05-19,4850.0,4740.0,4282.0,4480.0,4003.20263671875,2006033,-15845419.444011489,-624008,-0.303040631514174,-79249973.92584127,-6860754.533948345,-1502955.1495590408,-117178.81916778623,4864.178356862792,30.2588866456109,1023.4848688252188,4979.4,5389.776607520472,4569.023392479528,16.482974154334745,-0.1084654812775682,0.0,1.0,4831.533333333333,5053.9333333333325,4609.133333333333,9.2061871317594,-0.2903177458033575,0.0,1.0,4282.0,5450.0,4866.0,23.456641362413144,0.1695205479452055,221.57689321879607,8.08194908464669,-78.49280191065282,-29.25760355751597,-49.23519835313684,4841.25,4957.153846153846,4827.180796583268,4905.6735984939205,0.6845006485084306,1.1329442282749675,-0.4484435797665369,-0.05818337169117,26.67543015559604,54.60000000000037,-14.164441858254827,20.175858793831484,-34.34030065208631,4678.5,4866.0,4772.25,4866.0,0.0307309957714422,20.556470253319286,15.058762549999722,30.70595129283092,-194.3897574470823,4878.25,5006.5,48.0,100.0,-52.0,5064.250683242653,5061.033865445384,0.0,0.0,30.426792046635825,0.0,0.0937159428967276,0.1587211796429078,-14.942339396381485,36.223227392054575,16.95205479452055,14.691623227824875,-83.04794520547945,-182.99117647058847,-14.422158548233046,-1.6000412651740774,-0.5952212866838598,-1.0048199784902176,12.803868103510291,-0.6473387988029669,13.451206902313258,4843.5182674240505,-3.883286848315816,-3.9606970963710353,-13.480108149864812,3.883282071843468,3958.523681640625,3,2.555183965466668,4.742190590571767,2.126724216179184,1.776656759522922,7.832904764730827,2.0477894624037987,2.3549226373629466,1.596261381508853,-6.740504857419779,0.2728485599822789
2022-05-20,4422.0,4487.0,4319.0,4430.0,3958.523681640625,1348327,-15412028.622582918,-1972335,-0.2749748009875025,-77559456.22214967,-1345667.6310716912,-1681739.432704042,-92948.3080725894,4767.565154926042,20.514255551645007,1012.0620466285088,4943.4,5410.060647580243,4476.739352419756,18.88014919206391,-0.0500785235075119,0.0,1.0,4784.8,4998.2,4571.4,8.919913058017057,-0.3313027179006551,0.0,1.0,4282.0,5450.0,4866.0,23.627462879799328,0.1267123287671233,216.2192038969165,9.06685879258871,-104.3624584766194,-44.27857454133667,-60.08388393528273,4790.916666666667,4941.576923076923,4766.076058647381,4870.438517124,0.6866581141757537,1.2488774855676716,-0.5622193713919179,-0.100731592538068,26.815973085509768,31.600000000000364,-25.68998594879076,12.633306291650689,-38.32329224044145,4655.5,4866.0,4760.75,4866.0,0.0153654978857211,21.53033018526872,14.185616885006455,28.925541503393724,-192.610539067232,4861.75,5006.5,44.0,100.0,-56.0,5064.250683242653,5008.0,0.0,0.0,29.09837597443684,0.0,0.0,0.0879697520899335,-19.56362808934574,36.961874395176935,12.67123287671233,11.710756569053672,-87.32876712328768,-255.7617647058824,-11.998410806515691,-2.1427733480197086,-0.9047316989510296,-1.2380416490686792,17.77641488365272,3.0374119376881703,14.73900294596455,4786.801929445733,-1.1160714285714302,-1.1223462369850168,-14.44573194283507,1.116080277034044,4077.369140625,4,-1.255686240825824,-0.237058644359152,-2.099748973669321,-1.2919929007949094,-1.8740455890446697,-1.1614473149311522,-9.939708068212964,-3.501481268126099,-4.269196502601574,-0.2887981307388259
2022-05-23,4358.0,4623.0,4358.0,4563.0,4077.369140625,761389,-14995419.54711122,-1210946,-0.2419444265170351,-52013142.90469972,3045420.9346339386,-1612986.6111601626,7810.564699895192,4714.807903732311,21.24881393495376,1042.4467536717575,4911.4,5390.084196522104,4432.715803477895,19.49277992108583,0.1360857507608242,0.0,0.0,4748.566666666668,4956.566666666668,4540.566666666668,8.760538267687792,0.05392628205128,0.0,0.0,4282.0,5450.0,4866.0,23.78140652359816,0.2405821917808219,221.0972835072249,9.40260758708105,-112.83170554708796,-57.98920074248693,-54.84250480460102,4756.583333333333,4930.153846153846,4734.833588086245,4847.665293633333,0.70828025477707,1.2420382165605095,-0.5337579617834395,-0.1411961521852211,26.845444270645668,-95.39999999999964,-35.726458471616695,4.3057713072044965,-40.03222977882119,4655.5,4866.0,4760.75,4866.0,0.0076827489428605,21.428706308006365,17.515317941797722,26.331949241856982,-142.23918575063595,4859.5,4976.5,40.0,96.0,-56.0,5064.250683242653,4920.88,0.0,0.0,36.98011226902765,0.3844284831191617,0.1281428277063873,0.0739529235343716,-20.761216330898687,40.410904056435605,30.18259935553169,19.93529567558819,-69.81740064446831,-319.7764705882355,-8.28140703517588,-2.3275473596594045,-1.1892948310927045,-1.1382525285667,15.523754391247502,5.534680428400037,9.989073962847463,4775.245143752311,3.002257336343117,2.958071788822103,-11.877172653534185,-3.002267222388298,3985.3310546875,0,-2.200622522339941,0.4729960107872699,0.8215196365137132,0.5102012889743861,1.2192502678701942,-0.1147964599795301,2.373863047466145,-0.8409856395754645,-1.819735169190551,-1.03061564371572
2022-05-24,4551.0,4580.0,4439.0,4460.0,3985.3310546875,562553,-15390403.568387816,-1773499,-0.2465698040027357,-52860259.48974262,476221.7959907777,-1101894.620352946,10160.42208978984,4675.434314869894,21.62925365868834,1018.9157399465348,4873.6,5369.200000000015,4377.999999999985,20.338148391333505,0.0827280064568322,0.0,0.0,4710.633333333333,4922.633333333333,4498.633333333333,9.000912828423639,-0.0911163522012575,0.0,1.0,4282.0,5450.0,4866.0,23.96585686145765,0.1523972602739726,213.0875551565024,9.721765691118916,-126.39784834535205,-71.67093026305996,-54.72691808229207,4726.916666666667,4916.961538461538,4692.551497611438,4818.94934595679,0.7979071288423807,1.192282537606279,-0.394375408763898,-0.1823799791375391,26.685645330137973,-73.60000000000036,-48.76647809423599,-5.28569314204873,-43.48078495218726,4645.0,4866.0,4755.5,4866.0,0.0038413744714302,21.3343412791199,16.659389968281353,25.04517545743516,-135.71700607119664,4847.5,4976.5,36.0,92.0,-56.0,5064.250683242653,4844.2144,0.0,0.0,33.84250563689865,0.2682382354660199,0.2175555728617272,0.1152328001893715,-22.821393428244985,39.07686268304543,19.84392419175028,20.89925214133143,-80.15607580824972,-394.0176470588231,-7.392026578073089,-2.6229337407624493,-1.4760226130266534,-1.146911127735796,11.619057450320708,6.751555832784172,4.867501617536536,4738.035339453716,-2.2572868726714934,-2.2831535913292456,-13.86635766705292,2.257290982571959,3937.971923828125,1,2.4030539720687614,1.8217759025563247,0.5948439418176434,0.0,-0.2815053604187767,2.0642170799425514,7.262661911106676,1.611080043803355,3.9374463588782618,0.1350121427734336
