Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,asx_YAL.AX_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,jpx_6098.T_2021-09-15_2023-09-15_Close_percent
2022-01-10,5200.0,5273.0,5109.0,5109.0,4696.9697265625,2671186,-32154258.415940654,13475226,-0.4782411997495539,-47495723.75178329,-239444.20193876425,24890.57874681627,-57141.23830322328,5198.625676634403,56.41293834696049,1037.2078261812908,5168.2,5277.96811923318,5058.43188076682,4.24782784076391,0.2303406471133873,0.0,0.0,5215.366666666667,5320.866666666667,5109.866666666667,4.0457366372450645,-0.0041074249605061,0.0,1.0,5015.0,5345.0,5180.0,6.385201811075423,0.2848484848484848,121.47091252186296,3.3390520776167887,-31.82641674511888,-43.15971902493402,11.333302279815143,5197.0,5213.576923076923,5193.3755517107575,5225.201968455876,1.0589080459770115,0.951867816091954,0.1070402298850574,-0.1205468983972708,23.222271044365748,-14.199999999999818,-26.46015515811764,-35.989171518505145,9.529016360387512,5221.0,5274.5,5247.75,5410.5,99.03176513545549,12.592430519458784,13.198713227070405,18.34918150157311,-30.774376986119,5305.75,5575.5,4.0,48.0,-44.0,5055.020418286455,5406.1401676254745,0.0,0.0,40.56654087546291,0.3119672878410512,0.7134697296639451,0.8713428630401238,-8.55809262112187,32.75708101784651,23.28767123287671,51.47324890152495,-76.71232876712328,8.685294117646663,-0.4093567251461988,-0.6090944797397764,-0.8223426429650573,0.2132481632252809,-19.330753568245743,-17.641561080120823,-1.6891924881249205,5204.393499313697,-2.3135755258126167,-2.340758772817076,-14.206549118387912,2.313567611393921,4768.6787109375,0,-0.5424906298915175,-1.99999337027532,-0.1148170524459999,-0.422837149817326,0.2595076542661019,-0.8219192160326685,1.0344959619027918,-2.177942944644485,3.1065784414901003,1.0699398042522432
2022-01-11,5200.0,5249.0,5125.0,5187.0,4768.6787109375,3478552,-32154258.415940654,16953778,-0.4672262403895112,-1949612.358671397,-14258.806537892777,30877.37802128024,-8692.241422795676,5206.5848843730255,65.57910185329638,1037.2078261812908,5169.3,5279.35834816128,5059.24165183872,4.258152870264069,0.5804118919450895,0.0,0.0,5216.9333333333325,5325.9333333333325,5107.9333333333325,4.178700130344776,0.3626911314984748,0.0,0.0,5015.0,5333.0,5174.0,6.151703325401892,0.5408805031446541,123.32382126967669,2.719359267270681,-29.977495413289944,-40.5232743026052,10.545778889315258,5199.75,5206.038461538462,5192.39469760141,5222.3721930147,1.039353478566409,0.910751932536894,0.128601546029515,-0.1119734599517022,23.23308786403093,-25.300000000000185,-22.906828675842814,-33.75172016490476,10.844891489061949,5221.0,5274.5,5247.75,5410.5,98.88764371604027,12.859104766567189,12.18579614181258,16.94099881560338,9.159444796729758,5299.75,5546.0,4.0,44.0,-40.0,5055.020418286455,5398.317364272965,0.0,0.0,47.07135525927527,0.6968894812073648,0.654687997660235,0.7703238981248138,-8.128190036931047,37.11763271205607,49.48096885813149,46.79290099469665,-50.51903114186851,-5.420588235293508,0.6402793946449359,-0.5740206615948784,-0.7726782466910216,0.1986575850961431,-16.64249566989526,-17.441747998075712,0.7992523281804509,5204.313814378336,1.526717557251911,1.5151805020602538,-12.896725440806044,-1.5267073996553222,4807.29150390625,1,1.1690657893777685,1.400557691007478,-0.114667277292483,-0.6315851480871402,1.668179507533381,1.4492739851898904,0.3484328003256394,2.350143994205098,0.4975230167236617,-0.4388752781912046
2022-01-12,5180.0,5273.0,5125.0,5229.0,4807.29150390625,4568762,-30302057.60512984,21522540,-0.3913039604699302,25741475.69256737,38872.67491718764,33109.373892882584,90101.68841363538,5213.154920008842,68.2119338745274,1037.2078261812908,5175.0,5285.027269347148,5064.972730652852,4.252261617281079,0.7453937115790094,0.0,0.0,5216.666666666666,5330.366666666667,5102.966666666666,4.3591054313099145,0.5542362943418357,0.0,0.0,5015.0,5333.0,5174.0,6.144927536231884,0.6729559748427673,125.791439142709,2.2565666962469084,-24.836859094470128,-37.38599126097819,12.54913216650806,5206.833333333333,5197.961538461538,5198.026282585808,5222.863141680278,1.0383036935704515,0.8987688098495212,0.1395348837209302,-0.1024166669162364,23.2897951958641,10.0,-19.0652252808242,-31.310798523216665,12.245573242392464,5221.0,5274.5,5247.75,5410.5,99.20742238052564,12.72130731090949,12.50963858498018,15.579797167917516,42.234489103558055,5324.75,5546.0,8.0,40.0,-32.0,5055.020418286455,5390.651016987506,0.0,0.0,50.23006927932554,1.0,0.6696189230161388,0.679258883446773,-6.835421064025839,40.7092328544768,53.57142857142857,42.11335622081225,-46.42857142857143,-9.632352941176578,1.6524105754276823,-0.4755410666663517,-0.7132508106860876,0.2377097440197358,-11.645872736255422,-16.282572945711657,4.636700209456235,5204.432483615529,0.809716599190291,0.8064559836729046,-12.19143576826196,-0.8097168064643796,4850.5009765625,2,-1.2738885008048584,-1.704540894822884,0.4581859456584283,0.4184141239272065,-2.3968754148662867,-4.227941482614682,-1.7482667835631531,-6.026108835745873,-2.055558778006045,-3.0742807155712057
2022-01-13,5229.0,5303.0,5181.0,5276.0,4850.5009765625,4977600,-27527657.60512984,26500140,-0.3862122426471117,55485150.59362918,105392.15686274508,24409.816053713537,81734.35705110784,5221.163221846414,71.20132659068176,1037.2078261812908,5180.15,5298.637594287293,5061.6624057127065,4.574678118868881,0.9044727238178026,0.0,0.0,5219.4,5336.8,5102.0,4.498601371805192,0.7410562180579211,0.0,0.0,5015.0,5333.0,5174.0,6.138818373985309,0.8207547169811321,125.4122952284381,1.769430885444141,-16.77696614844899,-33.26418623847235,16.487220090023357,5214.416666666667,5193.7307692307695,5210.022239111068,5226.799205259517,1.0183727034120735,0.9081364829396326,0.1102362204724409,-0.0906576532748235,23.283001005996045,51.85000000000037,-14.669996777925745,-28.43628808928904,13.766291311363291,5221.0,5252.5,5236.75,5410.5,99.6037111902628,12.127659527579896,13.313959208948988,14.542495244621476,107.75258886090134,5331.5,5546.0,4.0,36.0,-32.0,5055.020418286455,5383.137996647756,0.0,0.0,53.56938312964611,1.0,0.898963160402455,0.7410900270262762,-4.736577495997601,45.687930043369214,74.55357142857143,59.201989619377166,-25.446428571428573,-6.435294117646663,1.7550626808100287,-0.3209797332862339,-0.634796595206117,0.313816861919883,-6.785013581773049,-14.383061072923937,7.598047491150888,5205.871299486502,0.8988334289539157,0.8948179649074461,-11.402183039462631,-0.8988319643429037,4808.2109375,3,-0.9883167614214444,-4.18995072664444,-0.3452318072328779,-1.050418933128725,0.9727914923747676,-2.8218667594214395,-3.780065183520861,2.0587561661916567,1.034292188440645,3.966693208218104
2022-01-14,5280.0,5285.0,5210.0,5230.0,4808.2109375,2624652,-28752495.205129843,23875488,-0.3012496031115346,30310987.36596788,15716.369255809912,27879.86549550132,21856.710318366506,5223.388553519388,67.1633248161551,1028.1646950204986,5184.15,5303.692921162193,5064.607078837807,4.611861970127914,0.6917721248328544,0.0,0.0,5223.066666666667,5338.066666666667,5108.066666666667,4.403543256835065,0.5301449275362321,0.0,0.0,5015.0,5333.0,5174.0,6.1340817684673485,0.6761006289308176,120.37106570559428,1.32029057591557,-13.940560379930504,-29.399461066763983,15.45890068683348,5214.25,5190.076923076923,5213.095740786289,5227.036301166219,1.0355067785668173,0.9160748870238864,0.1194318915429308,-0.079454766754316,23.268554731529942,38.85000000000037,-10.531017627834316,-25.152150617586752,14.621132989752436,5221.0,5230.0,5225.5,5410.5,99.8018555951314,11.576415157345272,12.751872319593238,13.928542190745071,79.62342428594154,5331.5,5514.0,4.0,32.0,-28.0,5055.020418286455,5375.775236714801,0.0,0.0,50.03123445397962,0.727894209088923,0.9092980696963076,0.8259600510383005,-3.9745465811820826,43.7182121108355,54.017857142857146,60.71428571428572,-45.98214285714285,-4.244117647058374,-0.0382262996941896,-0.2667010438940357,-0.5611774849437008,0.294476441049665,-8.324556173743963,-13.171360093087944,4.84680391934398,5206.26230960248,-0.87187263078089,-0.8756956778235292,-12.174643157010912,0.8718695092907751,5001.275390625,4,1.3345162062699103,0.2681014275256501,1.4908374758890517,1.6632065719329605,1.9953930048890527,1.9725518460223408,2.6490013137107127,1.2396769111985575,-0.6050608053200364,4.635032097406466
2022-01-17,5218.0,5461.0,5252.0,5440.0,5001.275390625,4497227,-25159017.17163702,28372715,-0.057328370851867,160897656.31368676,506556.59587563627,60062.36442712884,157693.36991057306,5242.726959608289,69.63996308609798,1028.1646950204986,5198.35,5360.884027206585,5035.815972793415,6.253292956672214,1.2433827985227244,1.0,0.0,5239.566666666667,5364.266666666666,5114.866666666667,4.759935618085458,1.3036621224271598,1.0,0.0,5015.0,5461.0,5238.0,8.57964546442621,0.952914798206278,131.43395913503485,1.0787889307167544,5.1926983889079565,-22.4810291756296,27.67372756453755,5232.333333333333,5194.038461538462,5248.004088357629,5242.811389968721,1.0502661147250147,0.8231815493790656,0.2270845653459491,-0.0611233836331962,23.360121858655383,-12.350000000000364,-3.050822967606698,-21.27280335593771,18.22198038833101,5285.0,5238.0,5261.5,5410.5,99.9009277975657,12.56491115295893,20.54420839265961,12.217661510283165,247.68988054992084,5331.5,5475.5,100.0,28.000000000000004,72.0,5015.0,5375.775236714801,1.0,0.0,62.2796794055114,1.0,0.9092980696963076,0.90585309993169,1.129430228750225,52.80137345327592,94.0340909090909,74.20183982683982,-5.965909090909091,20.194117647058192,4.154700363775608,0.0990441578509452,-0.4291331563847716,0.5281773142357169,-5.157446074021655,-11.568577289274684,6.411131215253031,5226.568892196769,4.01529636711282,3.9367782791019934,-8.648194794290509,-4.015307473706272,4970.0166015625,0,-0.1803381768636711,-1.0752750140228216,0.2328297975111866,0.634255724725989,2.098670874357353,0.6124291043705057,-0.6802624740038965,-0.600319389455322,4.647347148412024,-1.091095414119977
2022-01-18,5443.0,5444.0,5342.0,5406.0,4970.0166015625,7391421,-23274929.46575467,20981294,0.0151411468462783,102011089.12601724,50369.20505542845,32975.898254690845,134380.61110181644,5267.090332470119,73.88498115570538,1028.1646950204986,5215.15,5390.128027191964,5040.171972808035,6.71037370706363,1.045354188359385,1.0,0.0,5253.066666666668,5376.166666666667,5129.966666666667,4.686786131275695,1.121175196317356,1.0,0.0,5041.0,5461.0,5251.0,8.053459632033595,0.8690476190476191,128.49056322153135,0.9566672138512752,17.41171653100173,-14.502480034303332,31.914196565305065,5250.666666666667,5197.384615384615,5272.311151687225,5254.899435156223,1.0851063829787233,0.8587470449172577,0.2263593380614655,-0.0399345237111317,23.317747851156145,-9.149999999999636,2.749694201617737,-17.139953374811974,19.88964757642971,5285.0,5238.0,5261.5,5410.5,99.95046389878286,13.48280029174304,19.4104450117768,11.543411280942143,233.0228075811121,5337.0,5475.5,96.0,24.0,72.0,5023.92,5375.775236714801,0.0,0.0,59.72699398809527,0.8824359079235135,0.8701100390041455,0.8962353927989203,4.300977766125141,53.32461941457838,84.375,77.47564935064935,-15.625,52.57058823529405,4.242190512919398,0.3313425260722253,-0.2770380198933723,0.6083805459655975,3.2294995072289905,-8.608961929973951,11.83846143720294,5235.942347735765,-0.6249999999999978,-0.6269613013596853,-9.219143576826196,0.6250163532505155,5047.2421875,1,0.1800135437208183,-2.6595628005861016,-0.7001256171450194,-2.127669012403402,-0.5439117982191988,-2.2007042918619533,-2.364869764770376,0.3978247074486916,-3.956419619961963,-0.3107042726725098
2022-01-19,5421.0,5546.0,5362.0,5490.0,5047.2421875,5840314,-20989589.204885103,26821608,0.0907571957130069,157521844.3937291,192181.4477783215,37776.158544866965,44552.11597530522,5290.7887866178935,76.03444433261055,1044.1406170296962,5237.6,5431.6210297879925,5043.578970212008,7.40877614892287,1.1504449550540954,1.0,0.0,5276.0,5405.4,5146.6,4.905231235784672,1.3268933539412695,1.0,0.0,5044.0,5546.0,5295.0,9.584542538567282,0.8884462151394422,134.04150689937825,0.8261565380975999,33.48745192402657,-4.904493642637352,38.39194556666392,5274.333333333333,5209.884615384615,5305.801743735345,5272.314291811318,1.0725851479620323,0.8196538246789503,0.252931323283082,-0.0145264690254637,23.416181928408285,1.3999999999996362,9.58836947111554,-12.537877900940128,22.126247372055666,5327.5,5280.5,5304.0,5410.5,99.97523194939144,15.193245423499222,22.89864477174094,10.42567457444421,258.9005847953233,5352.25,5475.5,100.0,20.0,80.0,5032.6616,5375.775236714801,0.0,0.0,63.687018629514384,1.0,0.9608119693078376,0.9134066926694304,8.32771380246019,60.75548955453318,87.18535469107552,88.53148186672213,-12.814645308924485,93.90882352941208,5.455243949289282,0.6351565948190442,-0.094599096950889,0.7297556917699332,6.187223754737777,-5.649724793031606,11.83694854776938,5256.054347252938,1.5538290788013276,1.5418807667183287,-7.8085642317380355,-1.553829536770991,4966.33935546875,2,1.082054859404849,3.8860035577087615,-0.1158753071737948,0.0,1.4956241538787225,6.8906051741392105,3.3003260600573867,1.7429254147083952,2.6475489026039725,2.3964713854683595
2022-01-20,5300.0,5487.0,5260.0,5402.0,4966.33935546875,5197578,-19684470.500039287,21624030,0.086414644774231,69677743.19462496,-351577.21538762865,23492.66604819757,7435.771542245115,5300.571809994045,70.04593868415404,1027.4039368295844,5251.2,5451.185599481547,5051.214400518453,7.616758054598838,0.8770271469319337,0.0,0.0,5291.533333333333,5433.833333333333,5149.233333333333,5.378403235357119,0.8881471070508328,0.0,0.0,5109.0,5546.0,5327.5,8.321907373552712,0.6704805491990846,143.6373562094404,0.9004688482511487,38.68083490233312,3.812572066356743,34.868262835976374,5287.916666666667,5220.923076923077,5320.601475468368,5281.920640566035,1.0234131113423517,0.8579604578563996,0.165452653485952,0.0093586501620882,23.632979648275445,-12.199999999999818,15.325881312477884,-7.668900166993359,22.994781479471243,5327.5,5280.5,5304.0,5410.5,99.98761597469571,15.330435376100445,20.258071946509297,14.337430591021793,136.98396451723096,5358.75,5475.5,96.0,16.0,80.0,5053.195136,5375.775236714801,0.0,0.0,57.327359356161374,0.7249339161151811,0.8691232746795649,0.900015094330516,9.527336066081054,61.82127093995376,67.04805491990847,79.53613653699466,-32.951945080091534,116.2235294117645,3.111280778774576,0.7323251812088547,0.0707857586810597,0.661539422527795,7.14271526966849,-3.0912367804915872,10.233952050160076,5262.5222145451335,-1.6029143897996367,-1.6159000151015237,-9.2863140218304,1.6029116302683803,4785.22705078125,3,-1.7319924864027456,-2.156333022400688,-1.8518529792809204,-0.6249947136054317,-0.113070749886333,-2.590191693823442,0.3413086218296683,-2.1249116615200165,1.1897959712631376,-2.6557423713125274
2022-01-21,5402.0,5428.0,5205.0,5205.0,4785.22705078125,5272414,-24956884.500039287,16351616,0.0063970198776052,-88657014.11889288,-241085.0134302808,1366.1698339805964,-275586.98669749923,5301.246376220564,62.97467212467024,1027.4039368295844,5253.75,5449.978310903381,5057.521689096619,7.470028490254793,0.3757824501073047,0.0,0.0,5296.466666666666,5454.266666666666,5138.666666666666,5.958689440759255,0.2101816645542898,0.0,0.0,5109.0,5546.0,5327.5,8.317868189388532,0.2196796338672768,151.57362058849637,1.6486794344615117,26.593817749697337,8.368821203024861,18.224996546672475,5285.083333333333,5222.153846153846,5302.816633088619,5276.2228153389215,0.9926217412690606,0.9035907525823904,0.08903098868667,0.0238171836774046,23.92135086818545,-36.75,16.09357433370627,-2.940708001235149,19.03428233494142,5335.5,5280.5,5308.0,5410.5,49.99380798734786,14.796519279445908,18.081001142492774,15.447159587667866,25.013877324451343,5358.75,5445.5,92.0,12.0,80.0,5072.90733056,5375.775236714801,0.0,0.0,46.20410787468828,0.2438343644623642,0.6562560935258485,0.8287304458377504,6.379925150110849,52.55047139525872,21.96796338672769,58.73379099923722,-78.03203661327231,130.55294117647009,-0.6489788127505249,0.5040313625949299,0.1574348794638337,0.3465964831310961,7.895276654108381,-0.8939340935715938,8.789210747679974,5262.1502670936825,-3.6467974824139215,-3.714955330349136,-12.594458438287148,3.646796799901836,4653.759765625,4,7.526883190618278,6.068606569841208,0.4545531980263746,0.4140714079790939,1.1132657211035024,6.672675932700329,4.109586618205512,0.7237134902005522,4.24311772133143,2.06637350976753
2022-01-24,5180.0,5228.0,5036.0,5062.0,4653.759765625,4785931,-28446625.854205955,11565685,-0.039995746475332,-173761459.67333674,-740169.467549783,-59708.97707257628,-323760.9340211634,5289.0189858015065,55.054447213940456,999.1774694008368,5249.65,5457.935645208673,5041.364354791326,7.935220260728753,0.0495368876429284,0.0,0.0,5290.966666666667,5451.566666666668,5130.366666666667,6.070724316287522,-0.2128476546284764,0.0,1.0,5036.0,5546.0,5291.0,9.714933376510816,0.0509803921568627,155.61625852964673,2.6569520223068617,5.413461658605229,7.777749294140936,-2.3642876355357068,5272.166666666667,5218.769230769231,5265.767920305754,5260.354458647149,0.8951382268827455,1.030505243088656,-0.1353670162059104,0.025953559355432,24.18018488926518,-19.64999999999964,16.192965337949463,1.4037135558528813,14.78925178209658,5291.0,5280.5,5285.75,5410.5,24.99690399367393,14.775953927551695,16.442580296757136,22.02346689385292,-147.41137464932396,5358.75,5445.5,88.0,8.0,80.0,5072.90733056,5546.0,0.0,1.0,40.118925409477576,0.0,0.3229227601925151,0.6161007094659761,1.392576307918418,46.9540533403395,5.098039215686274,31.371352507440807,-94.90196078431372,93.34411764705874,-2.9710561625455245,0.1029105871317549,0.146530020997418,-0.0436194338656631,7.529404790571113,0.7907336832569476,6.738671107314166,5260.39216181878,-2.74735830931796,-2.785803994400027,-14.99580184718724,2.747357309509198,4548.9541015625,0,4.651158492543985,2.5280797779122963,0.7990839201444544,0.6236953355504795,0.4078930659427868,4.15459216741327,0.3571435982413504,2.405689872939704,0.4790466253183183,1.046682248994884
2022-01-25,5033.0,5085.0,4937.0,4948.0,4548.9541015625,3639542,-31545154.854205955,7926143,-0.0903744880582657,-208210935.14857435,-492039.93249700096,-84864.16514702405,-213451.8622599839,5273.785987532422,54.92920775932483,976.6752506114858,5237.8,5483.12394909587,4992.476050904131,9.367442403141371,-0.0906475928421281,0.0,1.0,5271.266666666667,5434.266666666667,5108.266666666667,6.184471790461495,-0.4916155419222924,0.0,1.0,4937.0,5546.0,5241.5,11.627018977433274,0.0180623973727422,154.85463267668206,3.744497706352511,-20.336543388929385,2.1548907575268723,-22.491434146456257,5248.666666666667,5210.769230769231,5216.880547951023,5237.217091339952,0.8687058823529412,1.08,-0.2112941176470588,0.0154477354350548,24.319768536199145,-128.80000000000018,11.490606342886757,4.798805958487431,6.6918003843993255,5241.5,5241.5,5241.5,5393.5,12.498451996836964,15.463253882955318,15.292257408758378,25.16246182604608,-236.2731879678279,5358.75,5445.5,84.0,100.0,-16.0,5072.90733056,5535.8,0.0,0.0,36.04349560882069,0.0,0.0812781214874547,0.3534856584019394,-4.172652490746351,43.83837606289335,1.80623973727422,9.624080779896062,-98.19376026272576,29.78235294117621,-5.3919694072657744,-0.3883081994549559,0.0395623769069432,-0.4278705763618992,5.158423473871332,1.6642716413798246,3.494151832491508,5246.913953687613,-2.2520742789411297,-2.2778207592690336,-16.91015952980689,2.2520643381002827,4616.9853515625,1,5.792679735622869,6.340064737837778,1.4959661617866828,0.8368397257203242,4.292274192453846,7.661292570934805,1.7921184274432704,5.340805260812218,1.7448843171851536,7.555410947854739
2022-01-26,5050.0,5057.0,4930.0,5022.0,4616.9853515625,2853951,-30264247.712473672,10780094,-0.0780097961956658,-148296176.69877803,-77874.4974948764,-89876.59637755016,-39282.81779004212,5263.293459075887,59.88741710005568,991.2819540361525,5227.3,5490.07374298052,4964.526257019481,10.05389945021404,0.109359752478732,0.0,0.0,5250.666666666667,5411.566666666668,5089.766666666667,6.128745556119861,-0.2105862854775242,0.0,1.0,4930.0,5546.0,5238.0,11.784286342853862,0.1493506493506493,152.06916940901385,4.381698801392589,-34.37615938470299,-5.1513192709191,-29.224840113783888,5241.416666666667,5208.923076923077,5186.898925189327,5221.27508457403,0.8630454967502321,1.085422469823584,-0.2223769730733518,-0.0003393400166466,24.44548495799292,-40.30000000000018,7.500348838826936,7.262177693682174,0.2381711451447614,5238.0,5238.0,5238.0,5390.0,6.249225998418482,16.148612672393885,14.363631626611472,23.96917162151124,-191.9822444167009,5331.5,5445.5,80.0,96.0,-16.0,5072.90733056,5511.848,0.0,0.0,40.28408085517151,0.1534024893707055,0.0511341631235685,0.151778348267846,-6.964276085726448,41.38668692900647,14.935064935064934,7.279781296008476,-85.06493506493507,-51.12647058823495,-1.7028772753963597,-0.6583862912388098,-0.1000273567222073,-0.5583589345166023,1.750347172262816,1.681486747556423,0.0688604247063928,5239.240058096289,1.495553759094581,1.4844806205152494,-15.667506297229217,-1.4955360832643263,4675.82421875,2,5.792679735622869,6.340064737837778,-0.116810592137952,-1.687780513529006,-1.1639824688328986,7.661292570934805,1.7921184274432704,-1.7163220396725336,-2.2045280442382875,0.3269227418513907
2022-01-27,4950.0,5127.0,4939.0,5086.0,4675.82421875,3477379,-28303597.850771543,14257473,-0.0485035597937402,-95317829.1703812,213551.6433497758,-73843.50298152301,86997.83462530427,5252.242897159824,60.85774055295998,991.2819540361525,5220.45,5490.360707457099,4950.5392925429005,10.340514992274588,0.2509361498350897,0.0,0.0,5230.4,5397.9,5062.9,6.404863872743959,0.0689552238805981,0.0,0.0,4930.0,5546.0,5238.0,11.799749063778028,0.2532467532467532,155.66225246811246,4.802625112118276,-39.878694317179,-12.09679428017108,-27.781900037007915,5233.0,5210.653846153846,5171.376013621738,5211.254707938917,0.8689533861037819,1.04221635883905,-0.1732629727352681,-0.0166012314713806,24.62699391928256,8.550000000000182,4.773232344618146,8.96264991284356,-4.189417568225414,5238.0,5238.0,5238.0,5378.0,3.124612999209241,16.017246132731483,16.382237807392233,21.853585760867823,-130.84018573448932,5314.25,5410.5,76.0,92.0,-16.0,5072.90733056,5476.93712,0.0,0.0,43.75736019706768,0.2790478110359687,0.1441501001355581,0.0921874615821937,-7.942237624649108,44.76101666671604,25.32467532467533,14.02199333233816,-74.67532467532467,-110.47647058823532,-1.9471756313861568,-0.7652417038151502,-0.2330702261407959,-0.5321714776743542,0.1512874584179434,1.3754468897287273,-1.2241594313107838,5234.650385390362,1.2743926722421417,1.2663406264534771,-14.592779177162052,-1.274400127078323,4766.84033203125,3,3.020503482402802,2.7692196179202853,1.400226682908226,0.6224127317727977,3.2487222506526336,3.1659385009155727,0.7299049938375504,8.99923566385361,1.3181552838978376,7.252179215381162
2022-01-28,5090.0,5233.0,5042.0,5185.0,4766.84033203125,2447375,-27086317.09160924,16704848,-0.0259012870124448,-47088121.4317553,815547.2700342203,1513.0307308330334,91954.10354745842,5252.153380936579,65.01508209848419,1010.5774541245478,5220.4,5490.336585145458,4950.463414854541,10.341605438106605,0.4344290438050034,0.0,0.0,5221.566666666668,5400.666666666667,5042.466666666667,6.860010086372539,0.3979155034431405,0.0,0.0,4930.0,5546.0,5238.0,11.799862079534137,0.413961038961039,159.19602722130122,4.98296967421416,-35.83790323216999,-16.845016070570864,-18.99288716159913,5229.333333333333,5212.769230769231,5173.472011526086,5209.309914758256,0.9530638852672751,0.9995654063450674,-0.0465015210777922,-0.0287655637468735,24.88956029147766,55.60000000000037,3.649599260839765,9.707141271559832,-6.057542010720067,5238.0,5238.0,5238.0,5378.0,1.5623064996046203,14.89151107176024,19.82690125825807,19.9290562899485,-50.19616403800817,5314.25,5410.5,72.0,88.0,-16.0,5072.90733056,5444.1208928,0.0,0.0,48.725469981609336,0.4587683835846478,0.297072894663774,0.1641190526409668,-7.009400596497119,47.263465784713176,41.396103896103895,27.21861471861472,-58.603896103896105,-140.2470588235301,-0.8414610824249378,-0.6879587472927897,-0.3240479303711947,-0.363910816921595,-3.21012312677015,0.4583328864289517,-3.668456013199102,5234.257159540355,1.9465198584349253,1.9278174681561568,-12.93031066330814,-1.9465255540675912,4860.61376953125,4,0.7786395618062585,-1.898728974036331,0.4733746375176793,1.043851618327949,0.2623363954422189,-1.9165736018860144,-1.8382150499659105,-2.1952244450939418,2.125065665421559,-4.223964226778818
2022-01-31,5225.0,5347.0,5209.0,5287.0,4860.61376953125,4931836,-26443034.1350875,21636684,-0.0089169534536237,31502649.058495447,393139.5934495794,30612.91644422389,144658.36497553554,5258.055315537639,65.86684859432019,1010.5774541245478,5224.45,5495.827578292666,4953.072421707334,10.38875205208839,0.6152453352880602,0.0,0.0,5211.233333333333,5383.233333333333,5039.233333333333,6.601124493881808,0.720251937984498,0.0,0.0,4930.0,5546.0,5238.0,11.790714812085485,0.5795454545454546,159.4764244991711,5.073088173308176,-24.126879980585727,-18.30138885257384,-5.82549112801189,5230.25,5217.884615384615,5190.937855906688,5215.064735887274,1.0150667240637108,0.936719758932415,0.0783469651312958,-0.0338061328784402,25.16070007816504,5.550000000000182,2.618379124035793,9.692550707384065,-7.07417158334827,5238.0,5238.0,5238.0,5238.0,1.1927301655188405,14.702024243957393,23.58988958353391,18.44532738351952,39.52232015922687,5216.25,5410.5,68.0,84.0,-16.0,5072.90733056,5413.273639231999,0.0,0.0,53.30235620400349,0.6243365066841505,0.4540509004349223,0.2984246317447514,-4.646742038566559,47.20770751613591,57.95454545454545,41.55844155844156,-42.04545454545455,-112.9735294117645,0.2084912812736922,-0.46263816850743,-0.3517659779984418,-0.1108721905089882,-0.8396325921048416,0.1987397907221931,-1.0383723828270348,5235.552872178563,1.967213114754096,1.948113557182296,-11.217464315701086,-1.9672032408948184,4879.919921875,0,-0.3363198734820543,0.6211137311126436,0.4733746375176793,1.043851618327949,0.2623363954422189,0.0,-1.8050695908683,-4.504698044720243,2.125065665421559,-5.466537983545891
