Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_000568.SZ_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_WBC.AX_2021-09-15_2023-09-15_Close_percent,jpx_7733.T_2021-09-15_2023-09-15_Close_percent,asx_MEZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_9022.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent
2022-03-18,4933.0,4960.0,4561.0,4561.0,4561.0,4881898,5146570.918835256,4579656,-0.0396012373759883,-79623964.40602347,-138941.86236582574,690152.4378902927,-253749.3388591978,4424.241059399214,53.81656598260071,1340.5525525194842,4312.35,4767.853798008324,3856.846201991677,21.12554862236708,0.7729395463739427,0.0,0.0,4425.533333333333,4717.733333333333,4133.333333333333,13.205188075260226,0.7318046999771856,0.0,0.0,3950.0,4960.0,4455.0,23.42110450218558,0.6049504950495049,248.7485035916241,3.26195560931327,34.42071733797002,-49.779690610483314,84.20040794845333,4396.916666666667,4291.653846153846,4477.459588064114,4443.038870726144,1.142524723676556,0.7754508435136708,0.3670738801628853,-0.197994238038144,25.650199644522782,-77.35000000000036,-20.205183144693432,-78.9262306717295,58.72104752703606,4495.5,4455.0,4475.25,4659.5,99.98998597878357,28.67415540282402,27.108627017561844,14.39295450644833,148.81727114374738,4716.5,4842.0,96.0,36.0,60.0,4149.301642090495,4340.0708,0.0,0.0,53.57432788048665,0.5795000734664032,0.8598333578221343,0.9523349033106132,4.369439647652159,56.51167406442745,59.36863543788187,84.93497878738661,-40.63136456211813,202.95294117647063,5.676552363299351,0.7747111456700918,-1.1345831678991711,1.909294313569263,16.54625755901755,6.237810178124808,10.308447380892744,4424.218817320852,-6.785203351726954,-7.026371457742364,23.17040237645152,6.785203351726963,4551.0,4,0.0098023416223611,-0.1816187564903657,4.115232111272988,-1.6701430582321135,0.0844540215920659,-1.5916901784905235,-2.7659553488384034,2.0907247871231363,0.1847902847052864,-0.2247925747767567
2022-03-22,4562.0,4696.0,4550.0,4551.0,4551.0,1412792,3753132.233903749,3166864,-0.0575732076966311,-70267386.6337344,-1420945.1922151316,560928.2655625318,-334344.2555070528,4444.970207831373,48.82764265881926,1337.6133888437123,4324.75,4791.913729328388,3857.586270671613,21.60419581841204,0.7421527890502818,0.0,0.0,4477.233333333333,4762.333333333333,4192.133333333333,12.735543527624946,0.6293698117619553,0.0,0.0,3950.0,4960.0,4455.0,23.353951095439044,0.595049504950495,238.4736532324617,3.6949866204077937,37.73750617961559,-32.27625125246353,70.01375743207913,4423.25,4306.038461538462,4488.773497592712,4451.035991413096,1.1223604281168644,0.8646225050621926,0.2577379230546718,-0.1367286890017601,25.71025886652897,-116.75,-6.524885229558553,-65.26164849081113,58.73676326125258,4495.5,4455.0,4475.25,4650.5,99.99499298939178,28.733677925676464,25.863849646853403,14.0780154865043,96.51152221020018,4687.5,4817.5,92.0,32.0,60.0,4214.157510723256,4340.0708,0.0,0.0,53.24236996789936,0.5685501542759106,0.7160167425807712,0.8586167001343018,4.84449552885878,49.63606396049858,58.35030549898167,71.31115065929099,-41.64969450101833,248.28823529411784,7.461629279811098,0.8478364644190363,-0.7380992414355297,1.585935705854566,11.589466135879904,7.308141369675828,4.281324766204077,4433.388697111451,-0.2192501644376232,-0.2194908695058117,22.900351066702672,0.219250164437625,4450.0,1,1.4800426187146485,-0.3263211013562284,-0.2178595144281132,-1.3178834369369952,-0.2972383907460028,-1.0672087637835688,2.8925551882502702,-2.417404551080637,-0.0925661956892014,-1.0679558777098208
2022-03-23,4699.0,4644.0,4441.0,4450.0,4450.0,1085292,2764073.022081089,2081572,-0.0753780639960008,-75888401.68605807,-1505723.8052063407,353021.9299785284,-27183.352342818805,4452.176985153498,45.56323366178848,1307.9278357184182,4333.9,4803.343883760355,3864.456116239645,21.663807829454093,0.62365695242423,0.0,0.0,4511.2,4794.2,4228.2,12.546550806880653,0.3918727915194349,0.0,0.0,3950.0,4960.0,4455.0,23.30464477722144,0.495049504950495,234.92628790921555,4.415385989743268,31.849092808487512,-19.451182440273325,51.30027524876084,4443.416666666667,4317.0,4482.808344116909,4450.959251308422,1.0650014192449615,0.9088844734601192,0.1561169457848424,-0.0880659471547447,25.76628828620228,-260.89999999999964,2.550033036362598,-51.25365745857925,53.80369049494185,4512.0,4455.0,4483.5,4650.5,99.9974964946959,28.00626347379065,24.199952269592583,16.62666546789674,58.795613917549055,4628.75,4768.5,88.0,28.000000000000004,60.0,4273.824909865395,4340.0708,0.0,0.0,49.88062881511868,0.4576602114051492,0.5352368130491543,0.7036956378173533,4.095225027300666,47.01650015715579,48.06517311608961,55.26137135098438,-51.93482688391039,276.9147058823528,5.750950570342205,0.7155557040681741,-0.4473682523347889,1.1629239564029632,6.206089697400743,7.087731035220811,-0.881641337820068,4433.925618056928,-2.2192924631949,-2.244289285635581,20.17283283823928,2.219292463194904,4387.0,2,-1.20577390104242,-0.758946867307472,-2.1739110153428527,-1.2501324615084712,-0.7620608929366028,-4.875317976784004,-1.0638364004006746,-3.186459720870189,-2.0037014178244164,-1.569006694656892
2022-03-24,4600.0,4539.0,4380.0,4387.0,4387.0,1461868,1430922.9591880075,619704,-0.0783773333207846,-78204013.44519264,-902749.0854167409,268532.9317324781,-44781.91232370216,4455.346675715357,44.31431713718778,1307.9278357184182,4344.6,4808.610517122193,3880.589482877807,21.360333154821767,0.5456886195844933,0.0,0.0,4540.266666666666,4808.466666666666,4272.066666666667,11.814284036179952,0.2142679592344024,0.0,0.0,3950.0,4960.0,4455.0,23.247249459098647,0.4326732673267326,227.333659118294,5.173169605398097,21.84706987887421,-11.191531976443818,33.03860185531803,4469.583333333333,4325.769230769231,4468.0685988681535,4446.221528989279,1.046162560181252,0.9442084395355425,0.1019541206457095,-0.052614342780341,25.83955594146448,-162.60000000000036,11.733152244702454,-37.87944696377616,49.612599208478606,4622.0,4455.0,4538.5,4650.5,99.99874824734796,26.919958613277448,22.9543370818486,17.745565420912254,29.314818710989464,4628.75,4768.5,84.0,24.0,60.0,4328.718917076163,4340.0708,0.0,0.0,47.85106657998636,0.3907133436725399,0.4723079031178666,0.5745204862492641,2.836596114905228,44.04898657705113,41.64969450101833,49.35505770536321,-58.35030549898167,268.76176470588234,7.709305180456666,0.4913626038745873,-0.2596220810929137,0.750984684967501,3.1423595805140683,6.298656744279462,-3.156297163765394,4431.8843445802895,-1.4157303370786467,-1.4258473994072318,18.47150958682149,1.4157303370786565,4393.0,3,2.392583390487033,0.5738914967227942,3.829783737092683,1.7295746597752384,-0.3781443591924613,0.7069481826048758,-2.1052548971032508,-3.049944238982775,-1.4808047622567386,-0.2206822389268126
2022-03-25,4426.0,4456.0,4392.0,4393.0,4393.0,1005804,456550.3341880075,1625508,-0.0652456553184708,-66169893.81016512,-225888.94058882244,279799.4328525222,-19320.49353723847,4470.206042311865,45.4894058493708,1309.7166588354253,4365.65,4797.200356273754,3934.099643726245,19.770268174212514,0.5316880748705154,0.0,0.0,4552.833333333334,4792.833333333334,4312.833333333334,10.542885382728702,0.1670138888888876,0.0,0.0,3965.0,4960.0,4462.5,22.79156597528432,0.4301507537688442,211.50029320646465,5.797985578580637,14.24039014907703,-6.105147551339648,20.34553770041668,4487.166666666667,4332.192307692308,4456.519583657669,4442.279193508592,1.0629271070615034,0.9336560364464692,0.1292710706150341,-0.0272102599602469,25.804174892836592,-300.64999999999964,17.712534704675537,-25.51069896993024,43.22323367460578,4647.0,4455.0,4551.0,4650.5,99.99937412367396,25.91124695708661,22.415140051028683,17.32872235761409,16.543610060627916,4621.75,4768.5,80.0,20.0,60.0,4379.22140371007,4340.0708,0.0,0.0,48.06778840821709,0.3978621008371046,0.4154118853049313,0.4743188671573174,1.9075653807660635,40.38502166490432,42.26069246435845,43.9918533604888,-57.73930753564155,216.38529411764648,5.045432807269249,0.3205649516555873,-0.1435846745432135,0.4641496261988008,-1.2888459010715252,4.781156215209265,-6.07000211628079,4431.7135494756185,0.1367677228174102,0.1366742809565835,18.6335403726708,-0.1367677228174102,4453.0,4,4.842416120432603,0.3968225881287281,0.8849549119871511,-0.6510968141517708,0.5860076342103469,0.5825177224191123,3.917525259229208,1.4551742885071093,0.9827214420611908,0.408930427398559
2022-03-28,4600.0,4555.0,4372.0,4453.0,4453.0,806649,363984.0554994829,2432157,-0.0782843173283012,-49802917.55157011,896114.6669741115,431995.01776650967,12392.901819112416,4496.390896392112,49.83714005070762,1327.604890005497,4383.55,4798.07356989682,3969.0264301031807,18.9126881133702,0.5837708697931057,0.0,0.0,4549.5,4762.6,4336.4,9.368062424442265,0.2735804786485222,0.0,0.0,3978.0,4960.0,4469.0,22.40193450513853,0.4837067209775967,208.6502638858182,6.06648028829791,12.904781926025862,-2.303161655866546,15.207943581892408,4519.5,4336.769230769231,4455.9781092487965,4443.073327322771,1.1122655122655123,0.8946608946608947,0.2176046176046175,-0.0069382328510909,25.792496192898323,6.449999999999818,23.45394827141312,-13.936533546531818,37.39048181794494,4666.0,4455.0,4560.5,4619.0,99.999687061837,25.49581481255705,24.407175027863147,16.2392049291021,28.026559604694416,4552.25,4768.5,76.0,16.0,60.0,4379.22140371007,4960.0,0.0,1.0,50.29245151887787,0.4378467708586421,0.4088074051227622,0.4321757311818534,1.7827135124279865,33.89290364392191,45.42518837459634,43.1118584466577,-54.57481162540366,164.20588235294144,9.54489544895449,0.2904471966885543,-0.0567783002968599,0.3472254969854143,-5.928281363343934,2.6392686994986256,-8.56755006284256,4431.813900085282,1.3658092419758685,1.356566134592363,20.25384823116392,-1.3658092419758674,4280.0,0,4.373886813645484,-0.6519406306827591,-2.6785688626827096,-1.1219639454515828,-1.1789413439074252,0.1085132726108497,0.0,-0.8634733109372661,0.3909885784951683,-0.7896407440484836
2022-03-29,4300.0,4452.0,4266.0,4280.0,4280.0,1505933,-915249.3531026676,926224,-0.1160079385508186,-79906273.47277439,-1290694.8715513905,234074.84467607984,-47488.53173241897,4501.557313332552,45.35732832802053,1327.604890005497,4390.75,4792.634000676816,3988.865999323184,18.305938651793703,0.3622114841428309,0.0,0.0,4537.466666666666,4745.466666666666,4329.466666666666,9.168111427815816,-0.1189102564102553,0.0,1.0,3978.0,4960.0,4469.0,22.365199567272107,0.3075356415478615,206.4852374972364,6.865461001969734,-2.089267615408062,-2.2603828477748498,0.1711152323667879,4510.333333333333,4336.961538461538,4428.904553979751,4430.993821595159,1.0598016336056009,0.9477829638273044,0.1120186697782963,0.0013588829801517,25.8284349121184,69.25,26.686056967922987,-3.356768340918231,30.042825308841216,4613.0,4455.0,4534.0,4619.0,75.43076915601632,24.355176433636025,22.827726425941563,18.85651938731921,-26.719459424160448,4505.25,4768.5,72.0,12.0,60.0,4379.22140371007,4948.24,0.0,0.0,44.38808413913364,0.2307844364370014,0.3554977693775827,0.3932390199350921,-0.1625008627920426,23.36392324983665,26.80301399354144,38.1629649441654,-73.19698600645856,119.19999999999982,-2.5056947608200453,-0.0471512193320081,-0.0548528841038896,0.0077016647718815,-6.461289039720959,0.8191571516547089,-7.280446191375668,4428.259723976649,-3.8850213339321815,-3.962501674586072,15.58196057250878,3.885021333932187,4388.0,1,1.7207193729877446,-0.2878712817001627,-2.1739110153428527,-1.369378051878158,-1.081988976026608,-1.1297016399789328,3.433469667665065,-0.930518757233358,1.7210072141902089,-0.5954169626992467
2022-03-30,4350.0,4401.5,4281.0,4388.0,4388.0,851175,-254794.06264623613,1777399,-0.1304698051710192,-55358677.26237805,-251284.98839839044,202302.39832823243,-37027.57066117351,4533.878243642399,51.31062986789211,1361.1052003140471,4399.05,4793.437360345134,4004.6626396548654,17.930569570481527,0.4859909303503918,0.0,0.0,4525.316666666668,4730.466666666667,4320.166666666667,9.066768808076048,0.1653261840929393,0.0,0.0,3978.0,4960.0,4469.0,22.323001557154384,0.4175152749490835,197.9867137475128,7.233766055759241,-5.197548394417936,-2.847815957103468,-2.349732437314469,4504.333333333333,4340.2307692307695,4422.611545675174,4427.809094069592,1.0749421742482652,0.9782575173477256,0.0966846569005397,0.0060568325010406,25.819611281398977,54.94999999999982,28.8019755701843,5.746354266684772,23.055621303499528,4613.0,4455.0,4534.0,4549.5,37.71538457800816,23.29601222463793,21.838860720496186,18.039680907732567,-21.3388382511694,4456.25,4768.5,68.0,8.0,60.0,4379.22140371007,4920.9504,0.0,0.0,48.4563391040461,0.185476048195502,0.2847024184970485,0.3496691976657979,-0.5648039494885722,31.80452780557972,36.160714285714285,36.12963888461736,-63.83928571428572,83.29558823529351,-1.6143497757847534,-0.1173842025253369,-0.067359147788179,-0.0500250547371578,-10.049305116783383,-1.3545353020329096,-8.694769814750474,4427.630424584122,2.5233644859813165,2.4920532819278307,18.49851471779637,-2.523364485981304,4448.0,2,-5.174251206335541,-0.0358806202112162,-5.957451514282695,-2.1002832917905465,-0.9057154291617452,-0.6699813414038402,-2.8888865256602827,1.354033138620096,-0.2467635331328495,-0.8411208821490561
2022-03-31,4396.0,4485.0,4358.0,4448.0,4448.0,1152045,225980.62239313388,2929444,-0.133343019506737,-37575623.36775262,884665.9635691313,218026.7447102848,37230.91402635906,4555.763067128158,48.51089849864271,1361.1052003140471,4405.65,4798.672785599006,4012.6272144009936,17.84176162877242,0.5538772833939574,0.0,0.0,4504.95,4694.0,4315.9,8.392989933295606,0.3493784713038885,0.0,0.0,3978.0,4960.0,4469.0,22.289559996822263,0.4786150712830957,190.88804237276148,7.631211298337871,-2.787255005957377,-2.835703766874249,0.0484487609168722,4503.833333333333,4347.192307692308,4426.517461725147,4429.304716731104,1.094923102364809,0.9728791136100544,0.1220439887547544,0.010788721934955,25.83460631645464,106.35000000000036,28.931634910351807,12.571029703484538,16.36060520686727,4613.0,4455.0,4534.0,4549.5,44.045372309800015,22.793385305010933,23.880433328034243,17.200919488661366,7.897075916767248,4422.75,4768.5,64.0,4.0,60.0,4379.22140371007,4894.752383999999,0.0,0.0,50.61768335045519,0.2840140191613086,0.2334248345979374,0.2912083408241896,-0.249928517194267,35.815184106908426,26.22478386167147,29.72950404697573,-73.77521613832853,73.03382352941208,-0.1347103726986978,-0.0629275966367564,-0.0664728375578945,0.0035452409211381,-11.429113497903373,-3.3694509412070026,-8.05966255669637,4428.637294786929,1.3673655423883213,1.3581014535297695,20.118822576289496,-1.3673655423883275,4424.0,3,1.1381820918511494,1.0043045044010055,-1.2048181234887636,1.8446058987919969,1.1015965085729107,-0.4293659267151497,-3.887682546217405,1.020022466921489,1.7538509194300076,0.0617841417981281
2022-04-01,4455.0,4502.0,4380.0,4424.0,4424.0,487843,90024.37649149454,2441601,-0.1271705621799462,-33880281.74378796,487656.8896140767,-24254.66025892812,13120.41995992996,4561.958383413531,42.44551621635607,1353.7611075065972,4415.1,4800.265886339902,4029.934113660099,17.447663080786462,0.5115534634759237,0.0,0.0,4466.883333333333,4637.833333333334,4295.933333333333,7.654106330663077,0.3745734620259327,0.0,0.0,3978.0,4960.0,4469.0,22.24185182668569,0.4541751527494908,183.9992381354853,8.049711434264413,-2.781614829744285,-2.8248859794482564,0.0432711497039712,4496.5,4356.846153846154,4426.130159921278,4428.911774751023,1.033042509745684,1.0842769630592166,-0.0512344533135324,0.0142543888594161,25.73568415204144,314.89999999999964,22.50913862690185,17.317065455884016,5.192073171017839,4481.0,4455.0,4468.0,4549.5,59.80420618609375,22.42268328597706,23.42398019991421,16.411515919031523,6.65380131065785,4399.0,4768.5,60.0,36.0,24.0,4379.22140371007,4869.60228864,0.0,0.0,49.71959118686389,0.243069047212667,0.2375197048564925,0.2518823193171595,-0.2514105185393523,39.43877170064474,22.76657060518732,28.38402291752436,-77.23342939481267,69.75735294117658,-1.950354609929078,-0.0628058306693331,-0.0657394361801822,0.0029336055108491,-16.184192056994704,-5.932399164364544,-10.25179289263016,4428.016397576055,-0.5395683453237377,-0.5410292728248223,19.470699432892257,0.5395683453237439,4335.0,4,-2.593070644044729,1.5217358752996972,0.5952328015526689,-1.3430408014438484,1.1963611986988385,0.7909362323956515,1.455308444414655,0.9796468772863278,0.8769109455358404,0.0618095729012111
2022-04-04,4430.0,4447.0,4311.0,4335.0,4335.0,402952,-170709.27056732902,2038649,-0.1536853057719885,-34163488.35181825,-2092556.9298576503,-115908.81049996988,-10738.649657850572,4566.835249494721,44.95111044111197,1326.5267633456372,4421.45,4796.811945327442,4046.0880546725575,16.97913333080516,0.3848444800063759,0.0,0.0,4433.916666666667,4578.566666666668,4289.266666666667,6.524705395906557,0.1580827284249313,0.0,0.0,3978.0,4960.0,4469.0,22.20990851417521,0.3635437881873727,179.19931432193678,8.607323041407279,-9.84521167368348,-4.228951118295301,-5.616260555388179,4463.583333333333,4370.807692307692,4412.110135318005,4421.955346991688,0.9884281581485052,1.0451301832208293,-0.056702025072324,0.0127506961469178,25.60066791759384,471.5500000000002,20.299112291688058,20.297509624911417,0.0016026667766411,4455.0,4462.5,4458.75,4549.5,32.739974665234755,21.527663944166303,22.20082838624702,18.2038326473261,-33.961757857470886,4360.5,4730.0,56.00000000000001,32.0,24.000000000000007,4379.22140371007,4845.4581970944,0.0,0.0,46.42972522446125,0.0930805772022917,0.2067212145254224,0.2258885846599508,-1.2059116388042408,40.33902076709848,9.94236311239193,19.644572526416905,-90.05763688760807,44.9014705882355,-8.350951374207188,-0.2226438509918762,-0.097120319142521,-0.1255235318493552,-20.804669343201297,-8.906853200131895,-11.897816143069402,4421.699167990308,-2.0117540687160984,-2.0322653987527417,17.067242776127458,2.011754068716101,4250.0,0,-2.593070644044729,0.2207489753326541,-2.794408385023999,-0.0436829798415914,0.1670125243348792,-4.309418866384306,0.0,0.5139393617867825,0.5371305057759059,0.8042193944075962
2022-04-05,4404.0,4370.0,4233.0,4250.0,4250.0,1831278,-1547509.5187425115,207371,-0.1868794386373656,-51519937.15870136,-579786.3568502434,-166227.69040015928,-44013.815019678754,4547.684044806543,38.78782513189972,1326.5267633456372,4430.3,4779.8408988945375,4080.759101105463,15.779558896442106,0.2420902667324205,0.0,0.0,4402.45,4546.2,4258.7,6.530454633215596,-0.0302608695652167,0.0,1.0,4031.0,4960.0,4495.5,20.969234589079747,0.2357373519913886,174.9793828897431,9.296296723701005,-22.04779938134197,-7.792720770904636,-14.255078610437335,4410.0,4376.769230769231,4387.170114499851,4409.2179138811925,0.937608990505716,1.0616159658980815,-0.1240069753923657,0.0041932631085732,25.480438478738343,130.69999999999982,17.507994875333825,21.959505384797108,-4.451510509463283,4394.0,4469.0,4431.5,4549.5,16.369987332617377,20.11632389929796,21.010615135247647,20.28022018014568,-87.8013894084075,4360.5,4730.0,52.0,28.000000000000004,24.0,4379.22140371007,4822.279869210624,0.0,0.0,43.47125989164232,0.0,0.1120498748049862,0.1854302647289671,-2.8882805300755026,38.3096413911637,2.33837689133425,11.682436869637831,-97.66162310866576,29.75441176470668,-13.14122215409769,-0.5000387781227739,-0.1777040109385716,-0.3223347671842022,-15.621305554123635,-10.249743670930243,-5.371561883193392,4406.224772122029,-1.9607843137254943,-1.9802627296179764,14.77180664326223,1.9607843137254832,4376.0,1,-2.593070644044729,0.2949908356508786,3.10680235507553,-0.4706638056561587,-0.5855173861282452,-0.5164238173795042,-1.2658350265510734,0.5811678274426697,-1.461250898733013,-0.3430044381651669
2022-04-06,4250.0,4407.0,4252.0,4376.0,4376.0,1101935,-886348.5187425115,1309306,-0.1731120550083845,-24325116.136029743,393852.6319610503,-226149.746587462,-3238.279999999999,4524.2409148144925,32.9774278356884,1365.8543803295313,4440.0,4771.755331532141,4108.244668467859,14.943933852799148,0.4035433738104076,0.0,0.0,4385.783333333333,4524.733333333333,4246.833333333333,6.336382326228299,0.4647954899844085,0.0,0.0,4031.0,4960.0,4495.5,20.923423423423426,0.3713670613562971,173.1814446007688,9.715740696868176,-21.30569232174276,-10.49531508107226,-10.810377240670494,4394.583333333333,4386.0,4385.451635346028,4406.75732766777,0.918758930393958,1.1281894264135537,-0.2094304960195957,-0.0031459765508763,25.408051346766328,111.0,18.52184656533683,22.713804753756484,-4.191958188419655,4394.0,4469.0,4431.5,4549.5,8.184993666308689,19.06111718804833,21.169250927343604,19.02167685816428,-62.55682576621916,4360.5,4730.0,48.0,24.0,24.0,4379.22140371007,4786.923077057987,0.0,0.0,48.690469235399256,0.2284022915506435,0.1071609562509784,0.1419773485271291,-2.8263054528515816,40.49809628356466,19.66987620357634,10.650205402434173,-80.33012379642366,24.125,-4.056128042096032,-0.4834777760049375,-0.2388587639518448,-0.2446190120530927,-15.77191077194886,-11.354177091133968,-4.417733680814893,4405.784910015289,2.964705882352936,2.9216082183353365,18.17445314609776,-2.964705882352945,4376.0,2,1.6780272583058888,-1.183431267539632,0.0,0.9272611143387196,-0.7900217775921732,0.7192767959989794,1.04166262187249,4.923358129870664,-0.2191560003018793,-1.1808617231897358
2022-04-07,4404.0,4433.0,4322.0,4376.0,4376.0,505192,-900002.3565803494,1814498,-0.1188356752083528,-20850099.54516835,1054648.5296679283,-335116.6679045884,32669.13176470588,4484.73834952823,26.011908972471545,1365.8543803295313,4455.55,4741.537045161141,4169.56295483886,12.83733972960198,0.360920273582362,0.0,0.0,4379.95,4514.1,4245.8,6.125640703661006,0.4852776742452468,0.0,0.0,4064.0,4960.0,4512.0,20.10975076028773,0.3482142857142857,166.96330014069193,9.776030514685267,-20.48146949930197,-12.492545964718202,-7.988923534583764,4380.0,4391.923076923077,4383.997537600485,4404.479007099787,0.8613510520487264,1.2157253599114064,-0.35437430786268,-0.0093489567895683,25.316652840572367,-5.550000000000182,19.26637821924974,22.88645403315361,-3.620075813903874,4394.0,4469.0,4431.5,4549.5,27.39843163140494,18.26247932609788,21.270955437931462,18.163450462986223,-55.09838207548437,4360.5,4730.0,44.0,20.0,24.0,4379.22140371007,4753.687692434508,0.0,0.0,48.69046923539925,0.51659647836874,0.2483329233064611,0.1558479181208087,-2.7762240319887272,43.01847098304232,19.66987620357634,13.89270976616231,-80.33012379642366,12.91323529411784,-3.845308723357504,-0.4650145787115098,-0.2840899269037778,-0.180924651807732,-19.59266956599614,-13.001875586106404,-6.590793979889737,4405.623666218407,0.0,0.0,18.17445314609776,0.0,4421.0,3,-0.1440029574620069,0.0730912678096729,2.6052032778877106,1.5062862751566255,0.5362862553853347,1.4696803358745854,4.210531004346805,1.2706613494056145,2.124334199902947,0.2764125446448275
2022-04-08,4350.0,4480.0,4372.0,4421.0,4421.0,704407,-965225.2269507196,2518905,-0.2087491072005969,-13343183.181572877,743604.1947340103,-272077.6638260287,7243.67344606947,4410.401536144827,39.10539555127141,1365.8543803295313,4457.1,4741.9830637296645,4172.216936270336,12.783337314830906,0.4366406701623776,0.0,0.0,4381.016666666666,4519.566666666667,4242.466666666666,6.325015882919118,0.6442920726572845,0.0,0.0,4233.0,4960.0,4596.5,16.31105427295775,0.2585969738651995,161.06697012662272,9.636654392966571,-16.012560228166876,-13.196548817407937,-2.81601141075894,4377.583333333333,4395.961538461538,4389.690224123488,4405.702784351654,0.8993135011441648,1.2395118230358504,-0.3401983218916856,-0.0125130562779898,25.196054701204268,-70.10000000000036,17.144424098544057,22.18539579172372,-5.040971693179664,4367.5,4469.0,4418.25,4549.5,50.37444967072001,17.847155871718737,22.275247251839943,17.343522251243048,-29.64367846091798,4360.5,4730.0,40.0,16.0,24.0,4379.22140371007,4722.446430888437,0.0,0.0,50.580400324479164,0.7275673262663829,0.4908553653952555,0.2821164149842317,-2.213105628861021,41.46684688404688,40.60475161987041,26.6481680090077,-59.39524838012959,6.9867647058817965,-0.651685393258427,-0.363450759434815,-0.2999620934099852,-0.0634886660248297,-21.41019029545705,-14.683538527976534,-6.726651767480515,4405.738483182788,1.028336380255945,1.0230849724425894,19.38968403996759,-1.0283363802559364,4439.0,4,-0.4793000208434677,-0.5852189165815531,-0.2057562092585101,-0.786929606269922,0.0414911198579091,-1.8697508400463927,-1.9780187418169817,1.6053135195826087,-1.2767307425885832,0.0
2022-04-11,4430.0,4486.0,4370.0,4439.0,4439.0,780398,-817218.7097093405,3299303,-0.1961787368024222,-9430276.44134818,29728.420626398325,-168458.1200516337,10421.045986218756,4392.14097067765,46.83771176357694,1365.8543803295313,4456.05,4741.037350596479,4171.062649403521,12.791030199233797,0.4700863916164796,0.0,0.0,4378.1833333333325,4510.033333333333,4246.333333333333,6.023046088369983,0.730628239160664,0.0,0.0,4233.0,4960.0,4596.5,16.31489772331998,0.2833562585969739,156.56027311396045,9.454236271351304,-10.892901280944898,-12.73581931011533,1.8429180291704323,4381.916666666667,4403.807692307692,4397.276343489105,4408.16924477005,0.9024012393493416,1.1037955073586367,-0.2013942680092951,-0.0126831727791462,25.13669050214908,-63.05000000000018,17.39183947268257,21.15270495891923,-3.7608654862366606,4367.5,4469.0,4418.25,4549.5,69.84173798911925,17.50384087303527,21.42653608584808,16.48286714238217,-22.5801357966204,4358.75,4730.0,36.0,12.0,24.0,4379.22140371007,4693.079645035131,0.0,0.0,51.3522895982091,1.0,0.748054601545041,0.4957476300822526,-1.535396197330383,41.48804296329569,50.12165450121655,36.79876077488777,-49.87834549878345,14.036764705881978,1.1853202644175975,-0.2471071475730764,-0.2893911042426035,0.042283956669527,-22.261004398163987,-16.199031702014025,-6.061972696149962,4405.931087094545,0.4071477041393434,0.4063211007792944,19.875776397515523,-0.4071477041393336,4414.0,0,4.54231150179001,-0.7272675385174097,-1.232031708203067,0.8495418996837572,-0.5809099376711231,-0.2887173764272575,5.172409113584337,0.3797537939788213,1.2291188359645415,-1.5090748553552231
