Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_7203.T_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_8591.T_2021-09-15_2023-09-15_Close_percent,jpx_8830.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent
2022-04-05,6030.0,6093.0,5962.0,6042.0,4841.62158203125,839024,-7365721.192937823,6790115,-0.1821992942045598,5322661.453970894,7806.689677530082,943864.1117905345,895.5084274611972,5954.131452452977,73.54171595082992,1199.6790722423254,5864.6,6249.031736463051,5480.16826353695,13.11024576145178,0.7307301702405757,0.0,0.0,6016.766666666667,6128.366666666667,5905.166666666667,3.709633634898032,0.6130525686977292,0.0,0.0,5485.0,6149.0,5817.0,11.322170309995569,0.838855421686747,146.4276293333739,2.116961878643568,57.01281933613336,32.92535942318831,24.08745991294505,6004.75,5870.923076923077,5991.586224251008,5934.573404914874,1.1876876876876876,0.7967967967967968,0.3908908908908908,0.0696129998432521,24.5364098996998,60.39999999999964,20.160544695993902,-2.818672803953401,22.979217499947303,5998.5,5817.0,5907.75,5837.5,99.9785126099959,19.040733215467466,19.657472782269465,13.93752319346618,70.30646216039472,5946.25,5904.0,84.0,24.0,60.0,5874.120164224278,5949.331920847667,0.0,0.0,56.76635448719282,0.6335351231524814,0.7038323554627626,0.8175424315490719,11.055666636232106,53.56076324263164,74.88262910798122,79.62754303599374,-25.11737089201878,179.65882352941208,4.352331606217617,0.9606894286439642,0.554623895964289,0.4060655326796752,-10.113322520716398,-8.177124229797965,-1.9361982909184328,6024.252434649992,0.4990019960079861,0.4977611073751831,11.888888888888882,-0.4990063758772578,4903.7470703125,1,-0.4706638056561587,-0.2939781897961779,-2.0958139140414858,0.7692219875081037,-0.3549217952615038,0.2949908356508786,-0.6170445634396771,1.4880960187963268,-2.610205725073129,-6.21983408955623
2022-04-06,5900.0,5950.0,5848.0,5890.0,4903.7470703125,519729,-7457438.075290764,6270386,-0.0271304777110403,-6723262.753739233,-2521891.216383923,460331.38036255806,-8888.196889240387,5965.142387999411,66.03318109717344,1169.4984666513235,5884.85,6227.5704545982,5542.129545401801,11.64755107090918,0.5075134120693751,0.0,0.0,6015.266666666667,6117.666666666667,5912.866666666667,3.4046703388046,-0.1116536458333338,0.0,1.0,5488.0,6149.0,5818.5,11.232231917551,0.6081694402420574,151.1848664000365,1.959151814799542,44.6859031487611,35.277468168302875,9.408434980458225,6001.833333333333,5873.423076923077,5975.957574366237,5931.271671217476,1.0187721968543886,0.9183155758498224,0.1004566210045662,0.0792179746643053,24.376836298502912,80.14999999999964,23.83065035241109,2.827779242583409,21.00287110982768,5998.5,5817.0,5907.75,5837.5,92.68082216098776,17.696993583599102,17.938677939051225,17.8569285167427,3.273869178860364,5946.25,5905.5,80.0,20.0,60.0,5874.120164224278,6149.0,0.0,1.0,47.768263236122856,0.0,0.4220689267555992,0.6463591204432136,8.84722828796029,44.737866881978,34.5959595959596,62.51952956798027,-65.4040404040404,141.21470588235297,-0.5907172995780591,0.7533949821520938,0.59437811320185,0.1590168689502438,-10.292439237608862,-8.600187231360145,-1.692252006248717,6023.672617316685,-2.515723270440251,-2.547908530098475,9.07407407407408,-1.2831545635829258,4881.267578125,2,0.9272611143387196,1.240123971474972,1.246332823218296,0.9637560322635466,0.3831369385337524,-1.183431267539632,-1.2936022850732345,2.41691357126983,2.813351141404894,6.879438989234359
2022-04-07,6000.0,6059.0,5802.0,5863.0,4881.267578125,611531,-7778670.3126448495,5658855,-0.0898115454350737,-8121559.074633628,1323808.6049603373,307155.9670636485,-15878.226418297723,5967.813042811386,66.64136861384866,1169.4984666513235,5898.9,6212.61891877921,5585.18108122079,10.636522700137656,0.4427831765140287,0.0,0.0,6014.566666666668,6127.466666666667,5901.666666666667,3.754218924056599,-0.1712429878948934,0.0,1.0,5524.0,6149.0,5836.5,10.595195714455238,0.5424,161.76637976003286,1.8967523074729824,32.36497561564829,34.69496965777196,-2.3299940421236656,5993.333333333333,5873.923076923077,5958.579486002201,5926.214510386552,0.9797877716018192,0.9151086407276402,0.0646791308741788,0.0820090392101993,24.407147938765863,-9.899999999999636,26.311050411171188,8.46370465817029,17.847345753000898,5975.5,5817.0,5896.25,5837.5,51.69458186374469,17.366909820428848,20.65299444466444,15.876467433967337,0.9363295880151932,5940.25,5959.0,76.0,16.0,60.0,5874.120164224278,6142.98,0.0,0.0,46.36244058181735,0.0,0.2111783743841604,0.4456932188675074,6.604873866197096,39.41986463352549,27.77777777777778,45.75212216057287,-72.22222222222223,109.52941176470632,-1.7099748533109809,0.5461323676172026,0.5847289640849205,-0.0385965964677178,-9.07988680184066,-8.696127145456249,-0.3837596563844112,6021.938539648361,-0.4584040747028894,-0.4594579681416633,8.574074074074067,0.4584145932728063,4892.09130859375,3,1.5062862751566255,0.9817463886477212,4.974019047506019,2.6232321383126447,2.159759191677878,0.0730912678096729,0.4446204408916401,3.3023737759671548,1.9934063123110235,4.25759320961221
2022-04-08,5894.0,5909.0,5836.0,5876.0,4892.09130859375,182740,-7761147.2989462195,5841595,-0.1436583370330674,-6621962.063971682,-2316953.048046405,158581.0299491027,-2398.0945520047885,5985.404122373818,56.90793439686209,1172.091589637247,5906.1,6210.642213822644,5601.557786177356,10.312802486332572,0.4505815636817927,0.0,0.0,6008.566666666667,6120.566666666667,5896.566666666667,3.7280105626965945,-0.0918154761904759,0.0,1.0,5524.0,6149.0,5836.5,10.582279338311237,0.5632,152.88974178402958,2.072671287671149,23.38003266958458,32.43198226013448,-9.051949590549905,5992.25,5871.384615384615,5945.87494969417,5922.494917024585,0.9972737186477644,0.9727371864776444,0.0245365321701199,0.0803965836487596,24.26802202787781,-9.100000000000364,28.15893610474108,13.608585412961997,14.550350691779078,5975.5,5817.0,5896.25,5837.5,25.847290931872344,17.060403468913613,19.97531002481325,15.355514666023604,-26.94088062402849,5936.0,5972.0,72.0,12.0,60.0,5874.120164224278,6129.3408,0.0,0.0,47.168648534794215,0.0528923395925846,0.0176307798641949,0.2169593603346515,4.961345458509056,39.11741554360215,21.32564841498559,27.899795262907656,-78.6743515850144,71.22647058823532,-0.2207505518763796,0.3947666143600596,0.5467364941399483,-0.1519698797798886,-14.117025327954437,-9.780306781955886,-4.336718545998549,6018.520879352374,0.2217294900221711,0.2214840329552103,8.81481481481481,-0.2217401585861722,4870.4443359375,4,-0.786929606269922,3.3663772490658204,-1.562501829556609,1.0645210997135166,-2.7517338827723563,-0.5852189165815531,-0.1330253604066342,0.8537941661975168,-0.512904590999625,1.3944162913953164
2022-04-11,5901.0,5901.0,5812.0,5850.0,4870.4443359375,390214,-7818144.849508017,5451381,-0.1084458638415241,-7125333.769118585,-364927.9626051346,-29706.377267865635,-1321.4221494025076,5980.850532811327,49.94169125214629,1172.091589637247,5919.4,6187.575614103886,5651.224385896113,9.060905297965563,0.3706071761373589,0.0,0.0,5995.7,6101.5,5889.9,3.5291959237453567,-0.188563327032134,0.0,1.0,5524.0,6149.0,5836.5,10.558502550934216,0.5216,146.50076760562663,2.3275430380876347,14.000034262616282,28.745592660630845,-14.745558398014564,5988.333333333333,5863.346153846154,5931.124957433529,5917.124923170913,0.9331046312178388,1.0011435105774729,-0.068038879359634,0.0748905503985974,24.151580189741697,27.600000000000364,27.75652170306615,17.781475424338836,9.975046278727312,5975.5,5817.0,5896.25,5837.5,12.923645465936172,16.51865933791331,19.15027694525384,15.835070451604413,-49.07349428326289,5934.5,5973.5,68.0,8.0,60.0,5874.120164224278,6116.247168,0.0,0.0,45.68950868918153,0.0,0.0176307798641949,0.0821466447041834,3.161578733590793,38.53551856249661,13.8328530259366,20.97875973956665,-86.1671469740634,39.65588235294126,-0.7970154315753774,0.2366019721468689,0.4847095897413324,-0.2481076175944635,-15.158916374057762,-10.856028700376262,-4.3028876736815,6004.182499325651,-0.4424778761061954,-0.4434597067865198,8.333333333333325,0.4424891378912718,4805.5048828125,0,0.8495418996837572,-0.2863340751864029,-1.8461575117913045,-1.229681022491178,-1.471453198360834,-0.7272675385174097,-1.4234279461909694,-1.6146402691913693,2.692243088682133,2.26976069812902
2022-04-12,5840.0,5859.0,5772.0,5772.0,4805.5048828125,331493,-8149637.849508017,5119888,-0.0056114876944628,-9801208.08781593,-1076040.8213748103,-90622.9558483539,-6146.517286135693,5977.00869862322,51.54652809987342,1156.463701775417,5927.65,6165.289453795023,5690.010546204976,8.017998829047723,0.1725080841705354,0.0,0.0,5967.733333333333,6074.833333333333,5860.633333333333,3.589302471066622,-0.4137877373171488,0.0,1.0,5524.0,6149.0,5836.5,10.543807411031354,0.3968,140.55069084506397,2.653492011844188,0.2692658894911801,23.05032730640292,-22.781061416911733,5973.75,5856.769230769231,5906.644194751448,5906.3749288619565,0.9141291108404384,1.0292326431181489,-0.1151035322777102,0.0642860929740114,23.72401456697345,88.35000000000036,23.79965438683475,20.46944328300583,3.330211103828919,5953.0,5817.0,5885.0,5837.5,6.461822732968086,15.592938412531844,18.35231423009521,17.09103897797625,-96.31602308033722,5934.5,5973.5,64.0,4.0,60.0,5874.120164224278,6103.67728128,0.0,0.0,41.48642749593465,0.0,0.0176307798641949,0.0176307798641949,0.354122365093362,36.30193393470756,0.0,11.719500480307396,-100.0,-1.876470588234952,-2.942660164788969,0.0045589027573476,0.3886794523445355,-0.3841205495871878,-16.846460264830586,-12.054115013267127,-4.792345251563457,5943.805435168628,-1.3333333333333308,-1.3423020332140825,6.8888888888889,1.333337343491067,4803.83984375,1,-0.6042403011628323,1.5227309120372468,3.0211514106047304,-0.3904662831156855,1.3340998553659065,1.0108307003063146,0.1590554753403665,3.813557039605016,0.8679911657308992,0.4134196822984251
2022-04-13,5841.0,5848.0,5720.0,5770.0,4803.83984375,3067081,-8820561.818258017,2052807,-0.0835736959040805,-9277344.360985082,-131460.49941295973,-104880.2031015977,-5482.651295911296,5910.177431717139,31.191645905841952,1156.463701775417,5932.15,6153.726420225612,5710.573579774387,7.47035797225668,0.1340991522588546,0.0,0.0,5934.266666666666,6047.566666666667,5820.966666666666,3.818500460601709,-0.2249190938511304,0.0,1.0,5720.0,6149.0,5934.5,7.231779371728632,0.1165501165501165,139.29562176055757,3.0265494838530342,-10.651071336056702,16.310047577910993,-26.96111891396769,5953.25,5858.192307692308,5885.622010943533,5896.273082279589,0.8665018541409147,1.0247218788627936,-0.1582200247218789,0.0505424887890209,23.32045834366856,163.85000000000036,18.911337469057347,21.78516267665485,-2.8738252075974984,5926.5,5817.0,5871.75,5837.5,3.230911366484043,14.745352109368238,17.215713409761936,18.54855104255608,-124.49198982668706,5820.0,5859.0,60.0,4.0,56.0,5874.120164224278,6083.7766444032,0.0,0.0,41.38130985608375,0.0,0.0,0.0117538532427966,-1.9958044383464848,36.51814082485196,11.655011655011656,8.495954893649419,-88.34498834498835,-20.62647058823495,-4.089095744680852,-0.1806407401323894,0.2748154138491505,-0.45545615398154,15.694910345649555,-6.504309941483793,22.19922028713335,5892.160837829613,-0.03465003465003,-0.0346560391616179,6.851851851851842,0.0346485770611764,4820.4912109375,2,0.0935341341215547,-2.4160403505705546,-1.7912746525158667,0.6698340136592549,-1.5872926642852434,-0.2552786915444613,0.1499292253157875,-2.75329789593232,-2.0065703259654697,-0.7325988558516769
2022-04-14,5731.0,5793.0,5685.0,5790.0,4820.4912109375,346988,-8492850.92936913,2399795,-0.0354494965692985,-6960615.166558642,-1400624.805468777,-210805.10399037445,139.98673990615043,5903.226373833714,27.6056027873898,1160.472241469612,5932.9,6152.435782960311,5713.364217039688,7.400623066638971,0.1745405280335701,0.0,0.0,5899.7,6017.8,5781.6,4.003593403054389,0.0355630821337834,0.0,0.0,5685.0,6149.0,5917.0,7.820795900824217,0.2262931034482758,136.16605958450182,3.333578549251622,-17.49006977389581,9.550024107549632,-27.040093881445443,5927.75,5869.923076923077,5870.910932336835,5888.401002110731,0.8242092457420924,1.0383211678832116,-0.2141119221411191,0.0358582616568865,23.07794174120972,177.10000000000036,14.501745617392029,22.11242743341312,-7.610681816021088,5889.0,5818.5,5853.75,5837.5,1.6154556832420215,14.29195562754721,16.298514317910033,19.286907343535145,-138.27874116891505,5812.5,5851.5,56.00000000000001,8.0,48.00000000000001,5874.120164224278,6054.674512850945,0.0,0.0,42.93834568055536,0.0769911688300471,0.025663722943349,0.014431500935848,-3.6011635362912795,39.32328843546677,22.629310344827587,11.428107333279748,-77.37068965517241,-54.926470588235134,-5.019685039370079,-0.2970257930400188,0.1604471724713166,-0.4574729655113355,9.34984855653191,-3.333478241880653,12.683326798412562,5867.487134160739,0.3466204506065828,0.3460211064895802,7.222222222222219,-0.3466261934016046,4806.337890625,3,-0.3646259958261026,-0.5661717213125996,-0.0765096552157302,-1.696749964192037,-0.7812528634020595,0.2546286787849681,0.0469304002292005,-1.7149093233384036,-3.0400518344696934,-1.9090872099905312
2022-04-19,6120.0,5890.0,5761.0,5773.0,4806.337890625,387039,-8807882.673555177,2012756,-0.0337423015535277,-6906193.428478836,2883042.794137025,-114741.05634527408,66.34743132694553,5895.439210790953,27.503874823321297,1160.472241469612,5932.05,6153.911646077003,5710.1883539229975,7.480100338904852,0.141555891222411,0.0,0.0,5873.066666666667,5993.666666666666,5752.466666666666,4.106883399927349,0.0851299060254302,0.0,0.0,5685.0,6149.0,5917.0,7.8219165381276285,0.1896551724137931,135.44945362605165,3.6449545956612455,-24.00506775483609,2.8390057350724875,-26.844073489908578,5899.666666666667,5877.269230769231,5855.8477119773215,5879.852779732158,0.8655980271270037,1.024660912453761,-0.1590628853267571,0.0205429579636566,22.93868398663038,164.94999999999982,9.707716320468531,21.45979522901512,-11.752078908546585,5889.0,5836.5,5862.75,5837.5,0.8077278416210107,13.650654161045194,20.0758230817942,18.049921985351908,-94.79162728567294,5812.5,5851.5,52.0,4.0,48.0,5874.120164224278,6017.70706156585,0.0,0.0,41.91910189138893,0.0265923472889179,0.0345278387063216,0.0200638538832236,-5.241031261341193,36.83935424873188,18.96551724137931,17.74994641373952,-81.03448275862068,-63.64999999999964,-5.515548281505729,-0.4082596733983122,0.0467058032973908,-0.4549654766957031,4.351689589558653,-1.7964446755927916,6.148134265151445,5845.407484140388,-0.2936096718480163,-0.2940415506108351,6.907407407407407,0.2936074290600601,4847.1328125,1,-0.9181101505695608,-1.020874608941753,-0.0764588016998573,-1.1558210093534598,-0.6303710939932472,-1.203500186305618,-0.4788689571298619,-2.594600323541698,1.875104503330036,2.699966369863617
2022-04-20,5778.0,5890.0,5778.0,5822.0,4847.1328125,252951,-8862086.459269462,2265707,-0.1213887458121371,-4148937.367267574,376357.4763491744,-275930.0399920531,1010.6105191309556,5887.1248282043125,27.01275780681169,1170.322083810165,5926.9,6153.899471365016,5699.900528634983,7.659973050499137,0.2689421931927768,0.0,0.0,5853.866666666667,5975.466666666666,5732.266666666666,4.154518950437314,0.3689692982456153,0.0,0.0,5685.0,6149.0,5917.0,7.828713155275102,0.2952586206896552,133.6045082634465,3.856512052014124,-24.927016967768395,-2.714198805495689,-22.212818162272708,5876.75,5880.7307692307695,5850.640371673118,5875.567388640887,0.7987841945288754,1.0747720364741642,-0.2759878419452888,0.0070459605773605,22.74232246356895,134.10000000000036,5.018831745473968,19.77738267895735,-14.75855093348338,5872.0,5836.5,5854.25,5837.5,0.4038639208105054,13.055159942150464,18.892323334523404,16.985852132729335,-74.14769415763325,5812.5,5851.5,48.0,4.0,44.0,5874.120164224278,5984.436355409265,0.0,0.0,45.90496187780015,0.2236822371447634,0.1090885844212428,0.0564267153569712,-5.667961843566487,39.518087340234175,29.52586206896552,23.70689655172414,-70.47413793103448,-68.7529411764699,-4.510414958176153,-0.4242486779397558,-0.0474850929500384,-0.3767635849897173,-1.4761576429953456,-1.7323872690733026,0.2562296260779571,5842.687786641466,0.8487787978520789,0.8451969244635649,7.814814814814808,-0.8487734904067565,4823.82177734375,2,-0.5448778228909958,-3.743697544669345,0.1527931405902336,-1.565809743497553,1.3667389399985126,-0.5765800215853858,-0.2149290325506854,-2.107478951036782,-1.4422152670870505,-2.5304072942998914
2022-04-21,5826.0,5903.0,5770.0,5794.0,4823.82177734375,500771,-9182128.075810816,1764936,-0.1695908268493883,-5559316.029086493,66397.61487785834,-361429.7867463278,-261.3854812107893,5877.789873396094,23.604448948987937,1170.322083810165,5918.35,6151.756319537405,5684.943680462596,7.887547020281148,0.2336190377225999,0.0,0.0,5832.866666666667,5954.666666666666,5711.066666666667,4.176334106728529,0.3404488232074449,0.0,0.0,5685.0,6149.0,5917.0,7.840022979377697,0.2349137931034483,133.54405743710183,4.078822358687901,-27.598891513881423,-7.691137347172837,-19.90775416670859,5854.5,5888.807692307692,5841.926468338792,5869.525359852673,0.7745327102803738,1.0870327102803738,-0.3125,-0.0055981540988996,22.62581953535372,93.64999999999964,-1.3682646385585897,16.977503235516274,-18.345767874074863,5872.0,5836.5,5854.25,5837.5,0.2019319604052527,12.6326106823423,18.27859438712548,15.842527054148633,-72.44174265450877,5812.5,5851.5,44.0,4.0,40.0,5874.120164224278,5954.492719868339,0.0,0.0,44.044885260703126,0.1374211363004316,0.129231906911371,0.0909494433463118,-6.524486644876459,35.95026325250695,24.27616926503341,24.25584952512608,-75.7238307349666,-65.15588235294126,-4.405213661112028,-0.4702065298611158,-0.1320293803322539,-0.3381771495288619,-3.28427237498718,-2.0427642902560783,-1.2415080847311013,5833.811602540452,-0.4809343868086513,-0.4820945976273805,7.29629629629629,0.4809242093828061,4870.4443359375,3,-2.0709343914881515,0.3763571670922658,-2.1423162151389192,-0.249996266103821,-2.280598607303048,-0.3224627753261586,-1.035052821905836,-0.1031985245539175,0.8530284299334738,6.944854781808871
2022-04-22,5790.0,5873.0,5776.0,5850.0,4870.4443359375,215510,-9068818.694367517,1980446,-0.1474918596671061,-3041048.02493128,-540114.1478353672,-390145.3605277136,-325.4389647447988,5863.144805792236,26.986741432528817,1181.6334467189272,5916.4,6151.400765956191,5681.399234043808,7.944045904813454,0.3587238647290668,0.0,0.0,5826.566666666668,5947.866666666667,5705.266666666667,4.1636870198001015,0.5965924704589158,0.0,0.0,5685.0,6149.0,5917.0,7.842606990737611,0.355603448275862,129.88965169339164,4.183206929529837,-24.91048676779974,-11.135007231298218,-13.77547953650152,5841.0,5898.153846153846,5843.168550132824,5868.079036900624,0.7878787878787878,1.093767867352773,-0.3058890794739852,-0.0152643682900477,22.51314691417265,125.60000000000036,-4.279287218975114,13.578576832166682,-17.857864051141796,5797.0,5836.5,5816.75,5817.0,0.1009659802026263,12.240243512520433,17.360776909263734,15.047031081327184,-60.15509180066106,5799.25,5851.5,40.0,80.0,-40.0,5874.120164224278,5927.543447881505,0.0,0.0,48.53633546134934,0.4207466010666173,0.2606166581706041,0.1663123831677393,-6.083308598267448,38.78171754936778,36.830357142857146,30.210796158952025,-63.16964285714285,-55.60000000000037,-2.694610778443114,-0.4245083716690505,-0.1905251785996132,-0.2339831930694372,-8.549241114016652,-3.344059655008193,-5.205181459008459,5834.132247824278,0.9665170866413496,0.9618761896607708,8.333333333333325,-0.9665066568736904,4803.83984375,4,1.588046164218639,1.7777827071317347,0.0749049542352224,0.7481290961188023,3.753884651200877,0.78570872153675,2.750329932858932,1.8556689141513945,3.0112910502380714,6.4702150599647865
2022-04-26,5827.0,5850.0,5770.0,5770.0,4803.83984375,1417289,-11065865.512549335,2600568,-0.2914683659708491,-10043222.222398492,-90313.26708949269,-268281.06937348505,-10901.42905982906,5830.155187092984,23.75310232871115,1181.6334467189272,5901.2,6151.423580023939,5650.97641997606,8.480430421742682,0.2378344599109173,0.0,0.0,5808.8,5920.5,5697.1,3.8458889960060536,0.3263205013428816,0.0,0.0,5685.0,6149.0,5917.0,7.86280756456314,0.1831896551724137,127.07061787164724,4.490514836969475,-31.700015697617346,-18.09073943855342,-13.609276259063924,5808.333333333333,5901.423076923077,5822.386950095099,5854.086965792716,0.842993809791784,1.0737197523916713,-0.2307259425998873,-0.034699644961628,22.44526456339789,-38.19999999999982,-10.064563666415149,5.459639741303235,-15.524203407718382,5794.0,5917.0,5855.5,5817.0,0.0252414950506565,12.165332006171822,16.785907165471396,13.270389964667183,-71.31072313380953,5786.0,5851.5,32.0,72.0,-40.0,5874.120164224278,5903.0,0.0,0.0,43.20137712107446,0.118301071503587,0.2191162480245971,0.2350741697173599,-8.109249935811713,35.67873484756316,20.83333333333333,26.165674603174608,-79.16666666666667,-32.28529411764703,-2.037351443123939,-0.5415023022864296,-0.309139125357419,-0.2323631769290105,5.257114007125207,-1.8675150103646248,7.124629017489832,5827.498539475174,0.0,0.0,6.851851851851842,0.0,4820.4912109375,1,1.6474101596865864,0.4566251565793067,3.973013403416872,-0.7756942701452516,-1.3776657918614037,0.575957326097992,0.588407514055902,-0.546444625536779,-4.129094055464634,-1.9589045276380543
2022-04-28,5901.0,5816.0,5725.0,5790.0,4820.4912109375,246783,-10960101.369692191,2847351,-0.3070885430220776,-7903381.904912995,-1456542.792655896,-372877.46096872975,855.4003466204506,5810.435269793838,15.95748572168553,1185.7292298964624,5889.9,6138.774185081532,5641.025814918467,8.450879813970772,0.2992961785745838,0.0,0.0,5801.066666666668,5912.966666666667,5689.166666666667,3.8579111887469,0.450551087280308,0.0,0.0,5685.0,6149.0,5917.0,7.8778926637124576,0.2262931034482758,123.4635560844825,4.503570149610915,-31.9354407532428,-20.85967970149129,-11.075761051751506,5802.25,5901.423076923077,5817.40434238816,5849.339783141403,0.8215313759355211,1.1036269430051813,-0.2820955670696602,-0.0428990800185528,22.36392223268441,-13.899999999999636,-12.033413035727364,1.4781878054629995,-13.511600841190363,5794.0,5917.0,5855.5,5817.0,0.0126207475253282,11.504303022041125,15.957878707389847,15.055113386339832,-77.48820334402606,5777.5,5851.5,28.000000000000004,68.0,-40.0,5874.120164224278,5903.0,0.0,0.0,44.9556070286884,0.4995505774254982,0.245384240144224,0.2299966970418999,-8.422018478552337,33.097203892207865,28.074866310160427,23.247177658942363,-71.92513368983957,-45.83823529411802,-1.2450963670475867,-0.5459665866100838,-0.356504617607952,-0.1894619690021317,-0.7182072334229004,-1.6376534549762805,0.91944622155338,5826.443429685987,0.3466204506065828,0.3460211064895802,7.222222222222219,-0.3466261934016046,4825.486328125,3,-1.2704309641065237,-3.2325040909595657,-0.7042277746921712,-4.259989127707897,-2.263256464209661,-0.6688993561614041,-0.2233045788428995,-4.1019922155017525,-1.678895454061987,-3.0701150412050566
2022-05-06,5747.0,5747.0,5669.0,5695.0,4741.3984375,820376,-12134253.18608128,1771924,-0.3442019458791416,-12512497.15122291,-256711.5566520717,-16769.035919620637,-189.0647784161129,5775.51915696444,18.464748600777384,1180.7384369260108,5801.65,5960.027113245556,5643.272886754443,5.459726569012497,0.1633036244490594,0.0,0.0,5772.966666666667,5880.166666666667,5665.766666666667,3.7138617348676815,0.1363495024875593,0.0,0.0,5660.0,6093.0,5876.5,7.463394034455716,0.0808314087759815,115.18515523232608,3.973922091108915,-47.26161733394747,-35.53375968031878,-11.72785765362869,5765.0,5862.5,5760.696982560823,5807.9585998947705,0.9216061185468452,1.058636073932441,-0.1370299553855958,-0.0841621868143868,22.597332858649448,-28.64999999999964,-21.27685291021344,-13.479036939779853,-7.797815970433589,5781.5,5904.5,5843.0,5817.0,0.0003943983601665,9.760143025760629,18.29472378361646,17.532506195464638,-134.91087891825376,5785.25,5837.5,8.0,92.0,-84.0,5685.0,5896.18,0.0,0.0,40.46016454038875,0.2665799669836659,0.2688124264550921,0.2135389533853686,-13.71173927281347,32.71431789634931,14.40329218106996,18.24417009602195,-85.59670781893004,-124.98235294117694,-1.6407599309153715,-0.813738881244845,-0.6099067016846277,-0.2038321795602172,-0.0452131646216142,-1.4674836518598646,1.4222704872382503,5805.37381814638,-0.7839721254355392,-0.7870613432329421,5.462962962962958,0.7839799131776601,4694.77587890625,4,7.776576423497957,-2.1544001074348955,2.5502301206832527,-2.7583354361233177,-1.6067741298372482,0.557409666514431,1.263129608501529,-2.6344734753685515,2.268431283509869,1.800312745938271
2022-05-09,5662.0,5920.0,5612.0,5639.0,4694.77587890625,677343,-12692841.244522838,1094581,-0.4050247830946156,-16143741.558191068,2637363.935258798,181004.1379855049,-13091.95955006684,5769.702817754667,32.31779127466652,1169.128015070373,5781.5,5912.6358074669,5650.3641925331,4.536393927766139,-0.0433298606712311,0.0,1.0,5763.1,5887.8,5638.4,4.327532057399672,0.0024057738572588,0.0,0.0,5612.0,6059.0,5835.5,7.731557554267924,0.0604026845637583,134.46663970909347,3.8091315456935706,-53.46877819155452,-39.120763382565926,-14.348014808988594,5753.833333333333,5848.0,5741.974369859158,5795.443148050713,0.926815323041738,0.9473985134362491,-0.0205831903945111,-0.0936200891293498,23.009298325129347,40.5,-22.95967701720724,-15.554635806250088,-7.405041210957146,5766.0,5880.5,5823.25,5817.0,0.0001971991800832,10.834123816264166,24.402274124187137,14.705227308174749,-106.20080263894374,5786.75,5837.5,4.0,100.0,-96.0,5660.0,5896.18,1.0,0.0,37.0251416909628,0.0,0.2688124264550921,0.2391924301235737,-15.60789568795362,28.401367872012138,8.766233766233766,18.69711221563073,-91.23376623376625,-139.17647058823513,-2.321150181881171,-0.9226003400540416,-0.6724454293585105,-0.250154910695531,0.2268868709601484,-1.1286095472958622,1.3554964182560103,5792.773412135691,-0.9833187006145772,-0.9881852074101972,4.425925925925922,0.9833081781317788,4361.19970703125,0,2.6217315698050925,1.362037773838736,0.7930143801356593,2.3952156788061245,2.961472161738925,0.0602692170625402,-0.2539044419001612,3.208557662009639,3.500974866869811,6.164717187625129
