Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,asx_NCM.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,asx_AGL.AX_2021-09-15_2023-09-15_Close_percent,ssx_600016.SS_2021-09-15_2023-09-15_Close_percent,ssx_601668.SS_2021-09-15_2023-09-15_Close_percent,ssx_601012.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent
2022-04-25,420.0,427.0,395.0,395.0,376.5919189453125,7302853,-42186403.66396101,76177072,-0.0275035155991464,-37582193.97697538,-10078.25297866464,-838.0375590034489,-658761.8950300463,433.4934532942581,38.29671926215472,708.9142631386597,426.5,458.83264604080296,394.167353959197,15.161850429450393,0.0128762434066203,0.0,0.0,432.2666666666666,448.9666666666666,415.5666666666666,7.726711906230718,-0.6157684630738509,0.0,1.0,384.0,452.0,418.0,15.943728018757328,0.1617647058823529,17.68910343454349,3.819752590974857,1.1659471405504291,3.916546526963863,-2.750599386413433,431.3333333333333,421.4230769230769,426.5992823894754,425.433335248925,0.8884297520661157,1.037190082644628,-0.1487603305785123,0.1265893627567134,24.282089405472902,13.5,22.78933947038107,26.130734181526485,-3.341394711145416,422.5,417.0,419.75,428.5,21.84730738494689,13.05614817345054,15.650882603735164,29.98257144494845,-115.27814983480674,428.5,415.0,48.0,32.0,16.0,424.0,452.0,0.0,1.0,38.31030032067679,0.0,0.1419472921904103,0.2935516724413873,1.997782133185674,35.91037675196091,0.0,33.542845170752145,-100.0,5.161764705882376,-10.633484162895927,0.2740610676096227,0.9186915553677758,-0.6446304877581531,-2.7296748563148965,-0.6827022510859961,-2.0469726052289,422.5169183422191,-7.9254079254079235,-8.257115402689497,17.910447761194035,-7.92540564699263,395.6598815917969,0,-4.367215747166284,-3.917044976155964,-1.7708228383569065,-6.266556629654318,-7.534247508700545,-1.965323908406262,-2.673786688372175,-3.735139231984903,-8.69353668545871,-6.345629777582644
2022-04-26,405.0,417.0,401.0,415.0,395.6598815917969,10661484,-34190290.66396101,86838556,0.0477134479667003,-1751926.2659789026,-300.14583335678225,-1045.2096543323416,-38958.9157593461,429.9750695192336,39.295958310168665,708.9142631386597,426.75,458.6427891536606,394.8572108463394,14.94682561390069,0.315789080983352,0.0,0.0,429.6333333333334,446.83333333333337,412.4333333333334,8.006827527348896,0.0746124031007734,0.0,0.0,384.0,452.0,418.0,15.934387814879903,0.4558823529411764,18.120193091089146,4.2233698880366415,0.154281805622702,3.1640935826956307,-3.0098117770729287,429.25,422.6923076923077,424.8147774064792,424.6604956008565,0.8401639344262295,1.0942622950819672,-0.2540983606557376,0.1058788576510526,24.25044845277428,6.25,16.356610918346988,27.16340121258007,-10.806790294233082,422.5,418.0,420.25,428.5,10.923653692473447,14.366859116695364,14.29034916032743,27.376182258917574,-85.70415669591385,428.5,418.0,44.0,28.000000000000004,15.999999999999996,424.0,450.86,0.0,0.0,46.57208501436901,0.3977617064659616,0.1492420762602399,0.1858438478972846,0.427232522606595,38.6856870383225,36.36363636363637,24.733824733824736,-63.63636363636363,0.2794117647058556,-5.681818181818182,0.036330623455899,0.7422193689854005,-0.7058887455295014,4.735236638933238,0.4008855269178507,4.334351112015388,422.24812513348746,5.063291139240511,4.939275532957588,23.88059701492537,5.063295755226591,416.6346130371094,1,-4.846214993189065,-1.6786683299126963,-2.898552659115893,-3.5781526538368382,-0.8080839612573243,-0.8254735718400923,-0.2747242081443204,3.174590328494091,0.9892123306753432,-2.4026931055506395
2022-04-28,405.0,442.0,416.0,437.0,416.6346130371094,4214051,-31597028.510114856,91052607,0.0737013219555811,11742509.200589512,12339.67030773951,-141.85818582286825,763217.4493823394,428.74629708083626,47.291707550492845,746.4952602207093,428.8,457.6485701552061,399.951429844794,13.455489811196855,0.6421214284778027,0.0,0.0,429.9,446.3,413.5,7.629681321237499,0.7164634146341461,0.0,0.0,384.0,452.0,418.0,15.85820895522388,0.7794117647058824,19.008173781980226,4.246791831564351,1.1148940724955878,2.754253680655622,-1.639359608160034,429.5833333333333,423.6538461538461,426.6894270362516,425.574532963756,0.9019607843137256,0.9725490196078432,-0.0705882352941176,0.0937927817953934,24.366168447268866,10.199999999999989,17.84241246823783,27.40518431605293,-9.562771847815103,422.5,418.0,420.25,428.5,5.4618268462367245,13.67489455096634,22.35966853398089,24.55497116463205,18.81008054040036,428.5,421.0,40.0,24.0,16.0,424.0,449.7428,0.0,0.0,53.88776584613126,0.7844860365424444,0.3940825810028019,0.2284239831511507,1.7345304446030545,47.74379006317781,76.36363636363636,37.57575757575757,-23.63636363636364,0.7794117647058556,0.9237875288683602,0.2619738697076917,0.6461702691298588,-0.384196399422167,1.7440271175930906,0.6695138450528988,1.0745132725401918,422.51149134949605,5.301204819277117,5.165467486489206,30.44776119402985,5.301202477473353,410.9142150878906,3,0.9316717263321266,-0.4975148903311606,-0.9636835468987924,-0.8264465062155182,-0.0,2.289150592259716,-0.0,4.215856332380071,5.350730925084335,0.1962795869941231
2022-04-29,445.0,444.0,430.0,431.0,410.9142150878906,7084714,-37669640.510114856,83967893,0.0204085547799574,3992395.8862195816,1580.8683314527586,66.98574377146996,126122.513600397,428.5725796307244,56.02767269379309,746.4952602207093,430.6,454.9261176516073,406.2738823483928,11.298707687694966,0.5082216160780089,0.0,0.0,430.2333333333333,446.7333333333333,413.7333333333333,7.670256449988379,0.5232323232323245,0.0,0.0,395.0,452.0,423.5,13.237343241987922,0.631578947368421,18.507356403782204,4.318801465461875,1.376172696712331,2.478637483866964,-1.102464787154633,428.9166666666667,424.5769230769231,427.3525921075976,425.9764194108852,0.9839357429718876,0.9518072289156626,0.0321285140562249,0.0850327403528127,24.418463671392296,-7.600000000000023,17.21166300897055,26.462356050427505,-9.250693041456952,422.5,418.0,420.25,428.5,2.7309134231183623,12.903592146125655,21.920330440279,23.21883104163217,34.9174250084266,424.75,421.0,36.0,20.0,16.0,424.0,448.647944,0.0,0.0,51.80439592172141,0.6807949434641656,0.6210142288241904,0.3881129620290774,2.037154957023916,44.69827695013356,65.45454545454545,59.3939393939394,-34.54545454545455,1.676470588235304,-1.8223234624145783,0.3230631166428281,0.5815488386324527,-0.2584857219896245,3.198716305693444,1.1753543371810078,2.023361968512436,422.5524842137072,-1.372997711670476,-1.382510499184253,28.656716417910456,-1.3730011310196204,421.4015808105469,4,0.7179525881556117,1.250003134610452,0.5987957589149602,2.4999823675272523,-2.108626551440807,2.2379388396015543,1.648345248865894,1.6181230319592288,5.233826411443687,1.860917027331979
2022-05-03,425.0,445.0,425.0,442.0,421.4015808105469,2358057,-36019000.61011486,86325950,0.0049771579114028,7127571.759616785,-1696.3118363975084,-106.69306923365536,-37090.53186405943,428.6049728518843,59.07815102737753,765.5473434281984,432.2,455.06132104669007,409.3386789533099,10.579047221975976,0.7143358203138239,0.0,0.0,429.8666666666666,446.7666666666666,412.9666666666666,7.862903225806455,0.8589743589743611,0.0,0.0,395.0,452.0,423.5,13.188338732068486,0.8245614035087719,18.656620763403986,4.2620528615724975,2.4426881692842244,2.471447620950416,-0.0287594516661915,430.5,426.0,429.6060394756595,427.16335130637526,0.9453125,0.94140625,0.00390625,0.0837711729225541,24.558754006004705,-2.1999999999999886,15.74933160416238,24.86394346560239,-9.114611861440013,420.5,418.0,419.25,428.5,4.775974446277424,12.49477883771642,20.22703964986935,23.35642189600296,52.0191649555095,423.5,421.0,32.0,16.0,16.0,424.0,447.57498512,0.0,0.0,55.22233101852147,0.8532342828453133,0.772838420950641,0.595978410259211,3.439259299205836,47.73044890420499,85.45454545454545,75.75757575757575,-14.545454545454543,2.0235294117646845,4.491725768321513,0.5718393588340049,0.5796069426727631,-0.0077675838387581,-2.173667988038434,0.5055498721371194,-2.6792178601755534,422.67681108861865,2.552204176334105,2.520179197395045,31.940298507462693,2.552203194141896,415.6812133789063,1,-0.41623532403122,-2.0202057020961632,-0.7882809539763969,2.4999823675272523,-2.108626551440807,-3.1322435146680903,1.648345248865894,1.6181230319592288,5.233826411443687,1.860917027331979
2022-05-04,437.0,444.0,433.0,436.0,415.6812133789063,7969619,-39641554.70102395,78356331,-0.0306486988110909,-721754.7774713272,483.0845740555477,-72.18702822968767,-48002.44406882868,428.8133582831729,59.92964775834396,765.5473434281984,432.95,455.270170250243,410.629829749757,10.31073807610255,0.5683238516060782,0.0,0.0,429.6333333333333,446.1333333333333,413.1333333333333,7.680968267514935,0.6929292929292932,0.0,0.0,395.0,452.0,423.5,13.1654925511029,0.7192982456140351,17.890958687063588,4.281052646555995,2.771807833900027,2.5315196635403385,0.2402881703596886,431.0,427.2692307692308,430.5897257101734,427.8179178762734,0.97265625,0.94140625,0.03125,0.0846428972487084,24.576408763266333,12.050000000000011,15.19252274710019,22.973315104447124,-7.780792357346934,420.0,418.0,419.0,428.5,8.40665597159579,12.115166479907844,19.34205753609568,22.334521708060823,50.561797752809575,418.75,421.0,28.000000000000004,12.0,16.000000000000004,424.0,446.5234854176,0.0,0.0,53.01387291427016,0.7418146549815268,0.7586146270970019,0.7174890922906111,3.849783103437237,45.52460053095573,74.54545454545455,75.15151515151514,-25.454545454545453,7.229411764705844,1.3953488372093024,0.6478942835446281,0.5932644108471362,0.0546298726974918,1.4342325596523768,0.691286409640171,0.7429461500122059,422.7418057254822,-1.3574660633484117,-1.3667638728663611,30.149253731343272,-1.3574622621580374,417.5880126953125,2,-1.253914889595535,-0.5154727581947895,-0.9080601761032056,2.4999823675272523,-2.108626551440807,-1.4371356831100996,1.648345248865894,1.6181230319592288,5.233826411443687,1.860917027331979
2022-05-05,437.0,447.0,435.0,438.0,417.5880126953125,6740655,-43011882.20102395,85096986,-0.0728209493382147,1307254.4764531478,445.0606061280395,33.46012908424985,-77264.4375233509,429.7464296511323,74.85212564535675,769.0590284897957,433.1,455.5133888557672,410.6866111442328,10.350214202617044,0.6093096637802532,0.0,0.0,429.8,446.1,413.5,7.584923220102378,0.7515337423312878,0.0,0.0,395.0,452.0,423.5,13.160932809974602,0.7543859649122807,17.30186281835723,4.09369586165219,3.157621726873685,2.656740076207008,0.5008816506666776,430.4166666666667,428.0384615384616,431.7297679086083,428.5721461817346,1.047008547008547,0.9529914529914528,0.0940170940170941,0.0876522056139936,24.59069161886656,1.8999999999999773,14.528005724009931,20.904314904109228,-6.376309180099296,421.0,418.0,419.5,428.5,13.367922668965944,11.5336767336014,19.618665936326764,21.242620127405665,70.28057749931892,418.25,421.0,24.0,8.0,16.0,395.0,446.5234854176,1.0,0.0,53.67886586680468,0.7753644276309631,0.7901377884859343,0.773863612177859,4.379276519824265,47.07855393219109,78.18181818181819,79.39393939393939,-21.818181818181817,13.144117647058865,-1.5730337078651686,0.7367771692597834,0.6219669625296657,0.1148102067301177,2.4743589934631105,1.047900926404759,1.4264580670583515,422.8162399170757,0.4587155963302836,0.4576667027412107,30.746268656716413,0.458716741347672,410.9142150878906,3,2.222223621411331,2.072549237590451,2.672766011405997,-2.0776764567921333,-0.0,2.308633060240524,-0.5405384760011742,-1.4331318610511945,1.6480240788111615,-0.0
2022-05-06,435.0,438.0,422.0,431.0,410.9142150878906,8456263,-41954849.32602395,76640723,-0.0844092402305369,-7335759.163040159,-2081.297613378392,-120.64277400554666,-104225.31992794604,429.5994753230153,63.92610160923029,769.0590284897957,432.4,454.1476435505052,410.65235644949473,10.059039570076433,0.46781260469097,0.0,0.0,429.6,446.0,413.2,7.635009310986966,0.5426829268292684,0.0,0.0,395.0,450.0,422.5,12.719703977798336,0.6545454545454545,17.171676536521506,4.080899583512996,2.8655087173587503,2.6984938044373568,0.1670149129213936,430.0833333333333,428.84615384615387,431.6174959226686,428.7519872053098,0.9572649572649572,0.9615384615384616,-0.0042735042735042,0.0885667475451779,24.60595809058625,4.600000000000023,12.53925252460591,18.36271547317309,-5.823462948567176,421.0,418.0,419.5,428.5,15.725610683387536,11.833866344859551,18.33179428683623,25.178759117124784,-29.02621722846487,416.0,421.0,20.0,4.0,16.0,396.04,446.5234854176,0.0,0.0,50.9603461287226,0.6382115167496637,0.7184635331207178,0.7557386495678845,4.009073654201447,55.65938615118943,65.45454545454545,72.72727272727273,-34.54545454545455,12.90294117647062,-0.9195402298850576,0.6683371279598498,0.6312409956157025,0.0370961323441473,5.428218739856377,1.9239644890950829,3.504254250761295,422.86855823512286,-1.5981735159817378,-1.6110820272698945,28.656716417910456,-1.5981774870274703,390.8928833007813,4,-2.484475046534825,-3.2994992571629496,-1.710662533339729,-7.10332949405587,-2.349865721865996,-0.8313498225508624,-1.6304430126380964,-3.554115002198273,-2.967571074078279,-3.557695967945904
2022-05-09,435.0,440.0,404.0,410.0,390.8928833007813,4777529,-45139868.65935729,71863194,-0.1356717312182174,-20620380.568320137,-6028.220864802704,-651.0465043427677,-367925.5909745839,427.7320340836848,56.26715391316453,731.5874748974854,430.8,454.1375234333003,407.4624765666997,10.834504843686306,0.054365739375745,0.0,0.0,427.9,447.2,408.6,9.020799252161712,0.0362694300518129,0.0,0.0,395.0,450.0,422.5,12.7669452181987,0.2727272727272727,19.05450888286936,4.516377807240724,0.9287762031534612,2.3445502841805776,-1.4157740810271164,427.8333333333333,429.38461538461536,428.2917273191811,427.36295111602766,0.8735177865612648,0.9920948616600792,-0.1185770750988143,0.0782275783797604,24.78054899004476,3.1999999999999886,6.061896595875856,15.363448340187862,-9.301551744312006,421.0,418.0,419.5,428.5,9.717712580550772,13.042149809513036,15.817726294336437,28.58280600208105,-141.0420397373586,416.0,421.0,16.0,68.0,-52.0,397.0592,446.5234854176,0.0,0.0,43.794681623743294,0.3242887504789978,0.5792882316198747,0.6959631844088422,1.3704585798300648,43.70102932088151,27.27272727272728,56.96969696969697,-72.72727272727273,9.094117647058852,-6.178489702517163,0.2173272626295819,0.5484582490184784,-0.3311309863888965,2.9480224013697978,2.1287760715500257,0.8192463298197721,422.4533147451612,-4.872389791183296,-4.995093040539356,22.388059701492537,-4.872387240929825,380.405517578125,0,-3.8216449871919167,-3.674533283563776,-1.5891109478855157,-2.6812226979859446,-2.7406396576916734,-0.7185678415550569,0.5524988437740888,-1.005026969091304,3.431293960418955,2.6420802275837616
2022-05-10,423.0,423.0,399.0,399.0,380.405517578125,6327150,-51467018.65935729,65536044,-0.2199261341032815,-27617276.20141726,-4172.494725113203,-1089.682096206087,-402532.64014487015,425.6513364273659,53.91496926067335,731.5874748974854,428.75,455.4548684699971,402.0451315300029,12.457081502039468,-0.0570145390048277,0.0,1.0,425.3666666666666,446.0666666666666,404.6666666666666,9.73277956273019,-0.136876006441223,0.0,1.0,395.0,450.0,422.5,12.82798833819242,0.0727272727272727,19.54905799458242,5.176604898403584,-1.4766840424848624,1.5803034188474896,-3.056987461332352,424.9166666666667,429.5384615384616,423.7853077316148,425.26199177409967,0.8435114503816794,1.068702290076336,-0.2251908396946564,0.0556249190123805,24.9768581194933,7.25,-1.620354954121494,12.651260070798688,-14.271615024920182,423.0,423.5,423.25,428.5,4.858856290275386,14.38886682752251,14.399894299675369,27.88817707204095,-192.1649484536086,416.25,421.0,12.0,64.0,-52.0,398.058016,446.5234854176,0.0,0.0,40.57618273772578,0.1339805052114624,0.3654935908133745,0.554415118517989,-1.874572112655666,34.211310703748616,7.6923076923076925,33.47319347319347,-92.3076923076923,3.632352941176464,-8.064516129032258,-0.3472410116701144,0.3693183968807598,-0.7165594085508742,2.9615619389995262,2.295333245039926,0.6662286939596003,421.5747306340001,-2.682926829268295,-2.719574280849013,19.104477611940297,-2.682925724842775,374.6851196289063,1,-3.642403242712177,-2.4523247588072934,-3.613993753762714,-1.7347011908355086,0.2749128770258124,-1.0856529150510426,0.5494410910911398,2.199671548325924,-1.3125530025433392,-0.4371071901671399
2022-05-11,395.0,408.0,385.0,393.0,374.6851196289063,3807118,-52625706.74631381,61728926,-0.2156438917312988,-26935195.029786225,-8759.907100331537,-1531.9898474665122,-227002.69961489088,423.9204575097187,52.86090231367295,720.5861594854932,426.75,457.5582781083243,395.9417218916757,14.438560331962186,-0.0477423938029311,0.0,1.0,424.3333333333333,444.1333333333333,404.53333333333336,9.332285938727408,-0.2912457912457921,0.0,1.0,385.0,450.0,417.5,15.231400117164618,0.123076923076923,19.89415219512417,5.945155378975285,-3.823108063512223,0.4996211223755471,-4.32272918588777,421.3333333333333,428.88461538461536,419.0491065421356,422.8722146056478,0.8081180811808119,1.1070110701107012,-0.2988929889298893,0.0229462362155795,25.124735998542544,2.25,-3.032649844381353,10.496897763828876,-13.529547608210228,416.0,418.5,417.25,428.5,2.429428145137693,16.211023147909863,13.180577820649154,30.680888548242,-210.31366294524224,416.75,421.0,8.0,100.0,-92.0,398.058016,447.0,0.0,1.0,38.89702452108392,0.034692711412941,0.1643206557011337,0.3697008260447942,-5.047831093713427,36.03357060302422,12.903225806451612,15.956086923828858,-87.09677419354838,-4.708823529411745,-9.862385321100918,-0.9040811695508266,0.1146384835944425,-1.0187196531452691,-0.4161418213023218,1.7530382317714766,-2.1691800530737986,421.4128435024166,-1.5037593984962403,-1.5151805020602538,17.313432835820898,-1.5037631382525518,359.4307861328125,2,0.1145595211968668,-0.2793275855023012,-0.8376546968603265,1.7653242923571355,0.2741591781415735,-0.1219419348984587,1.4210854715202004e-14,-3.1457066418120405,4.355449800737347,0.6341467163072281
2022-05-12,405.0,395.0,367.0,377.0,359.4307861328125,9918512,-55459567.31774239,51810414,-0.2542782064149527,-45758194.59695962,-4375.656348452268,-1574.7135651249916,-461056.9990625419,418.62431325566297,49.28901927676336,720.5861594854932,423.65,460.7405648379728,386.5594351620272,17.5100034641675,-0.1288661308312074,0.0,1.0,421.2,442.2,400.2,9.971509971509972,-0.5523809523809521,0.0,1.0,367.0,450.0,408.5,19.59164404579252,0.1204819277108433,20.70473697561176,7.096180315076877,-6.894259555046347,-0.9791550131088316,-5.915104541937515,417.0,427.1923076923077,412.5800132279609,419.4742727830072,0.7816901408450704,1.1232394366197185,-0.3415492957746479,-0.0224513419764785,25.257413571698407,-28.649999999999977,-11.20679745141004,7.269207772756889,-18.47600522416693,407.0,409.5,408.25,421.5,1.2147140725688466,18.50376568743981,11.863572562981384,34.03868763576945,-224.53987730061303,417.5,421.0,4.0,100.0,-96.0,398.058016,445.76,0.0,0.0,34.76539803450203,0.0,0.0562244055414677,0.1953462173519919,-9.1457994287629,31.75251131554807,12.5,11.031844499586436,-87.5,-15.88529411764705,-12.12121212121212,-1.6435476505641926,-0.2369987432372844,-1.4065489073269082,4.97820579202395,2.3980717438219714,2.580134048201979,418.0202322752681,-4.071246819338425,-4.15644244212503,12.537313432835816,-4.071240809136469,362.29095458984375,3,-2.7459873744081307,-3.3613406793966334,-0.6435970507657629,-2.7551029678523946,-1.708820203235618,1.7093993658370152,0.2732302938341888,-1.3675179848964945,-2.268906398099574,1.0179325525114675
2022-05-13,380.0,387.0,378.0,380.0,362.29095458984375,5071610,-58277128.4288535,56882024,-0.232394441358997,-37047762.51167968,266.1876603287713,-1605.5559777930955,-363449.4650684054,415.9846288221268,50.1412613082091,726.3202668554044,421.5,463.1917257978112,379.8082742021888,19.782550793741947,0.0022993267146214,0.0,0.0,416.2,435.5,396.9,9.274387313791452,-0.4378238341968903,0.0,1.0,367.0,450.0,408.5,19.69157769869513,0.1566265060240964,19.634263278050582,8.007368822131948,-8.982549076276314,-2.579833825742328,-6.402715250533985,415.75,425.0769230769231,407.56770350058224,416.55025257685855,0.794425087108014,1.1428571428571428,-0.3484320557491288,-0.0730337794806076,25.24012622582513,-6.5,-21.02944729412085,3.0201955168578425,-24.049642810978693,407.0,409.5,408.25,421.5,0.6073570362844233,20.63274090271761,11.42451887388139,32.77896495954626,-169.2396823773984,420.75,423.0,28.000000000000004,96.0,-68.0,398.058016,442.6096,0.0,0.0,36.13518270530666,0.0669594348221545,0.0338840487450318,0.084809703329211,-12.026022747750252,31.291697580821864,16.25,13.884408602150538,-83.75,-24.502941176470586,-3.79746835443038,-2.156414267116289,-0.6208818480130853,-1.5355324191032036,2.866318708497384,2.4917211367570538,0.3745975717403302,410.3155531501423,0.7957559681697646,0.7926065272420679,13.432835820895516,0.7957494369929634,370.8715515136719,4,0.3529430294276636,-0.5797130020331736,-0.4858345983432173,-0.0,1.5994470777261114,0.8403320062978281,1.0899213245896675,1.7331024253203822,-0.0286650526013119,1.6794750760169848
2022-05-16,384.0,390.0,377.0,389.0,370.8715515136719,10888031,-49064179.12116119,67770055,-0.1223886837199143,-17756328.010011155,119.3971618927242,-1589.858475635691,298232.05767834705,411.6407661194473,58.20291248556936,726.3202668554044,419.45,463.2471460257387,375.6528539742613,20.88313077875251,0.1523746092712851,0.0,0.0,411.2333333333334,430.4333333333334,392.03333333333336,9.337764448407238,-0.0789930555555561,0.0,1.0,367.0,450.0,408.5,19.78781737990225,0.2650602409638554,18.970836950245523,8.571158460751933,-9.798359395458988,-4.02353893968566,-5.774820455773328,413.5833333333333,422.9230769230769,404.7111337312619,414.5094931267209,0.8,1.1344827586206896,-0.3344827586206895,-0.1207247589473188,25.195086146276864,17.55000000000001,-28.684376599937465,-1.916883172486584,-26.76749342745088,407.0,408.5,407.75,421.5,0.3036785181422116,22.330648452009576,11.998513206211376,31.1642818625154,-129.52799121844157,423.25,423.0,24.0,92.0,-68.0,398.058016,439.585216,0.0,0.0,40.19247287640379,0.2652926930024793,0.1107507092748778,0.0669530545204591,-13.244961768288867,35.780977643046604,27.5,18.75,-72.5,-31.5117647058824,-6.265060240963856,-2.363844389074945,-0.9694743562254572,-1.3943700328494877,8.29907962326597,3.653192834058837,4.6458867892071325,407.8600059891531,2.368421052631575,2.340809089801432,16.119402985074636,2.3684270377499104,381.3589172363281,0,1.289561357546333,0.8746363379326141,0.8136747619892333,1.7838376607765412,-1.3689261904951735,0.3571572426971272,0.5390742787967042,1.873932782177676,-2.5229438796714163,-2.2652318375708944
2022-05-17,390.0,410.0,390.0,400.0,381.3589172363281,4502366,-49064179.12116119,72272421,-0.1737748422547597,-8144563.151438134,7329.479655807636,-346.4490017448146,385190.6806318496,411.5460982122407,64.69029755460645,746.8588862266369,417.2,460.1306417375735,374.2693582624265,20.580365166621988,0.2996768822471815,0.0,0.0,407.5,426.7,388.3,9.423312883435578,0.3046874999999999,0.0,0.0,367.0,450.0,408.5,19.894534995206136,0.3975903614457831,19.17375325522097,8.420014033539246,-9.44837193162249,-5.108505538073026,-4.339866393549463,410.5,421.3076923076923,403.9863439264524,413.43471585807487,0.9494584837545126,1.0288808664259927,-0.0794223826714801,-0.1592317561316376,25.15688553624969,13.800000000000011,-35.79121089625801,-7.581742466193051,-28.20946843006496,407.0,408.5,407.75,421.5,0.1518392590711058,22.26709894220728,18.568658328252862,28.70446828028833,-67.51588520492693,423.25,423.0,20.0,88.0,-68.0,398.058016,436.68180736,0.0,0.0,44.80764771156421,0.490897129345195,0.2743830857232762,0.1396726145810619,-12.886391596692418,37.49212693920752,41.25,28.33333333333333,-58.75,-33.25588235294117,-8.466819221967963,-2.2853358871938454,-1.232646662419135,-1.0526892247747104,4.749425907908106,3.87243944882869,0.876986459079415,406.9545349813836,2.827763496143953,2.7885203489535826,19.40298507462685,2.8277622481026725,379.4521179199219,1,-0.4629654072927138,-1.1560609444987335,0.4842500824688045,2.7835061955128424,2.0818922585531823,2.2538431301975805,-0.0,-1.6722322869223092,3.3970635139237686,1.9797303998863784
2022-05-18,408.0,414.0,395.0,398.0,379.4521179199219,7328331,-54078300.33168751,64944090,-0.1865526933602274,-9074862.986946972,1166.7049427761929,-241.6739463067449,90674.60721079692,410.8563709083722,63.31298746470896,746.8588862266369,415.35,458.2418407159205,372.4581592840796,20.65334812371276,0.297747080675415,0.0,0.0,403.9666666666667,423.9666666666667,383.9666666666667,9.901807079792064,0.3508333333333325,0.0,0.0,367.0,447.0,407.0,19.260864331286864,0.3875,19.15637792969887,8.644573738419929,-9.226035634524123,-5.9320115573632455,-3.294024077160878,407.75,419.6923076923077,403.0653679377674,412.29140357229153,0.9671532846715328,1.0,-0.0328467153284671,-0.1906024331707936,25.17768401636728,26.649999999999977,-39.75144623158109,-13.612792683480942,-26.13865354810015,403.5,408.5,406.0,421.5,0.0759196295355529,21.92083349481687,18.746049868732285,26.654554962800148,-52.644347404172855,423.25,423.0,16.0,84.0,-68.0,398.058016,433.8945350656,0.0,0.0,44.140697374853865,0.458294473940724,0.4048280987627994,0.2633206312536511,-12.786859661006156,36.62524887986193,38.75,35.833333333333336,-61.25,-31.39117647058822,-7.65661252900232,-2.2377463014230474,-1.4336665902199175,-0.8040797112031299,5.295342437928785,4.157020046648709,1.1383223912800755,406.0114128473692,-0.5000000000000004,-0.5012541823544048,18.80597014925374,-0.5000012403603051,388.986083984375,2,-0.3488505907501604,0.2923883527954842,-0.1204751096459944,-1.8054169055867104,0.2719226568378445,0.2320356204781859,0.5361981464781849,-1.360540718671416,0.6542491036600211,-1.5624932528053677
