Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600905.SS_2021-09-15_2023-09-15_Close_percent,jpx_7270.T_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,ssx_300124.SZ_2021-09-15_2023-09-15_Close_percent,asx_AMC.AX_2021-09-15_2023-09-15_Close_percent,jpx_8591.T_2021-09-15_2023-09-15_Close_percent,ssx_601985.SS_2021-09-15_2023-09-15_Close_percent,jpx_8309.T_2021-09-15_2023-09-15_Close_percent,ssx_601818.SS_2021-09-15_2023-09-15_Close_percent
2022-01-07,7773.0,7773.0,7615.0,7725.0,7270.7568359375,15919,95896.89162133668,2096047,-0.2040645195807969,1960916.281058788,56077643.06803192,10612637.084312333,-86.8386292851741,7576.133595187001,64.11570243502634,1107.5106822595028,7465.85,8211.162625681316,6720.537374318685,19.965914816968347,0.6738532201591928,0.0,0.0,7704.4,8072.8,7336.0,9.563366388038007,0.527958740499457,0.0,0.0,6613.0,7996.0,7304.5,18.524347529082423,0.8040491684743312,376.3497355188395,0.7986256020743683,200.68124629271009,192.8463961518338,7.834850140876256,7714.333333333333,7340.884615384615,7652.393429411928,7451.712183119218,1.1046716969015893,0.9399582597527693,0.16471343714882,0.3787168298955472,26.83483744040013,94.14999999999964,92.15124083536664,67.72295701825503,24.42828381711162,7700.5,7288.0,7494.25,7248.0,98.83537830801112,16.69548102852869,12.800143781584453,10.972317508118454,62.74702148409623,6976.25,6518.0,72.0,32.0,40.0,7413.97056,7924.9776,0.0,0.0,60.89046224861523,0.2580388630253024,0.5256727232173267,0.6628558029607318,23.478762226863783,65.93220580418264,77.30318257956449,79.61368119784898,-22.69681742043551,469.5970588235296,2.277240831457699,2.693089069480227,2.6191648964259,0.0739241730543276,-42.8722992302385,-27.38087525313464,-15.49142397710387,7622.652852808302,-0.6303061487007988,-0.6323009646221678,32.50428816466553,0.6303052774044602,7181.3427734375,4,1.2517457277856892,-0.6846143093351031,0.5586468332261916,-1.1514618002774597,-0.3931650362625589,-0.419178053016779,-0.1021935342867692,3.631654402634794,-1.4008341822915895,-1.4970118913361006
2022-01-10,7604.0,7725.0,7591.0,7630.0,7181.3427734375,37901,80057.66774073968,2058146,-0.2141933118165861,1166414.6694789608,-12727896.361573571,31743896.735324804,-566.4348759411298,7606.780486571122,58.8099950758652,1107.5106822595028,7494.9,8217.915601491404,6771.884398508596,19.293535644008703,0.5934281360743265,0.0,0.0,7707.166666666667,8052.866666666667,7361.466666666667,8.970871267002568,0.3883907048500621,0.0,0.0,6613.0,7996.0,7304.5,18.452547732458072,0.735357917570499,352.1147619669556,0.93946679875871,184.0295983521264,191.08303659189232,-7.05343823976591,7720.166666666667,7376.307692307692,7648.948286425477,7464.9186880733505,1.1388546255506609,0.9425550660792952,0.1962995594713656,0.378894371173599,26.37710759513489,55.10000000000037,91.08491172305396,74.45894235661082,16.62596936644313,7713.5,7288.0,7500.75,7248.0,49.41768915400556,15.894087863482545,12.453362874635944,11.160285014010848,46.388490853347655,6956.75,6518.0,68.0,28.000000000000004,40.0,7413.97056,7905.218496,0.0,0.0,56.77421993994521,0.0,0.2653745352054112,0.4921942512543883,22.262898429001027,65.30361304171535,62.72912423625255,73.81311399723215,-37.270875763747455,440.5647058823533,0.9259259259259258,2.465259248518664,2.5883837668444523,-0.1231245183257883,-40.26947434998647,-29.958595072505,-10.310879277481463,7622.704315909132,-1.229773462783168,-1.2373977487444066,30.87478559176673,1.2297765489563517,7247.22705078125,0,0.8450639515338878,-0.6846143093351031,0.5586468332261916,1.7618475261815263,1.7924375443187444,-0.3577676514686061,-0.1021935342867692,0.6729431317954209,-1.4008341822915895,-0.5899743925259884
2022-01-11,7592.0,7775.0,7568.0,7700.0,7247.22705078125,16874,84704.13150885561,2075020,-0.2018212940147507,1168524.002410538,16560981.391489863,17274951.578128867,-311.28910067990853,7630.296416632782,55.783919803209926,1117.6713307205991,7528.05,8224.35064627284,6831.749353727159,18.498831603744406,0.6234739626628344,0.0,0.0,7709.9,8036.8,7383.0,8.480006225761686,0.484857754665035,0.0,0.0,6613.0,7996.0,7304.5,18.37129137027517,0.7859725234996384,337.60328577026,1.0197698319021946,174.4702776197364,187.76048479746115,-13.29020717772474,7732.666666666667,7407.615384615385,7656.8023962061725,7482.332118586436,1.0452288045406173,0.9609790705924086,0.0842497339482086,0.3753000653571147,26.006954964460203,121.94999999999982,90.40748037176704,79.57853588649249,10.828944485274562,7713.5,7304.5,7509.0,7248.0,24.70884457700278,15.44749185469856,12.957996790996354,10.67898005545828,50.47096864895272,6926.5,6518.0,64.0,24.0,40.0,7413.97056,7886.24975616,0.0,0.0,58.97491692507009,0.2218509424012565,0.1599632684755196,0.3170035089660858,21.75727349136226,64.32961277068372,69.85743380855398,69.96324687479034,-30.14256619144603,427.04705882352937,1.9867549668874167,2.331763344029393,2.537059682281441,-0.2052963382520478,-41.93380475754749,-32.353637009513506,-9.580167748033986,7623.844929293596,0.917431192660545,0.9132483563274008,32.0754716981132,-0.9174367443849718,7355.46484375,1,1.7045460813808972,0.4533138862318964,0.3745331783803749,1.4232068866249818,0.0,-0.7130150145007121,-0.6943144954718861,-0.6775023372416342,-3.441591190671488,-0.2932451335557573
2022-01-12,7767.0,7837.0,7685.0,7815.0,7355.46484375,5258,88440.07887727667,2080278,-0.1938415046580252,1087973.430637604,258729554.9638646,38160004.55150152,233.3359108781127,7652.810687101276,63.14726383860337,1134.363824620972,7587.55,8156.796686419845,7018.303313580155,15.004756118110455,0.699781575743987,0.0,0.0,7709.1,8006.7,7411.5,7.720745612328285,0.6779233870967744,0.0,0.0,6653.0,7996.0,7324.5,17.70004810511957,0.8652271034996277,319.042957193234,1.0197755647377786,174.16630522120158,185.04164888220924,-10.875343661007662,7746.416666666667,7438.961538461538,7681.140489097531,7506.974183876329,1.112640558355952,0.9800310197751066,0.1326095385808453,0.371689999988156,25.75584987302953,168.44999999999982,91.29777364297502,83.52001381843931,7.777759824535707,7699.0,7304.5,7501.75,7248.0,12.35442228850139,15.391522347713954,13.875853925935502,10.326796875407023,74.66096870540349,6926.5,6518.0,60.0,20.0,40.0,7413.97056,7868.039765913601,0.0,0.0,62.36488164881008,0.5635912518360227,0.2618140647457597,0.2290506228088968,22.20553995456801,68.46141265900036,81.56822810590631,71.3849287169043,-18.43177189409369,418.429411764706,2.156862745098039,2.320059999610501,2.4936597457472534,-0.1735997461367522,-45.762080507820535,-35.03532570917491,-10.726754798645622,7624.663700927124,1.4935064935065023,1.4824635013800602,34.04802744425386,-1.4935063053817572,7442.05517578125,2,-0.7225412846662351,-0.9335264335373524,-1.8796962855071089,-1.643731492561571,-1.027629791660388,0.5309768432285722,-1.9874286883659809,0.0,0.3748850562235617,0.292387720793414
2022-01-13,7717.0,7971.0,7717.0,7907.0,7442.05517578125,3708,90279.48045207982,2083986,-0.1889613765775326,981282.3691179464,568554476.806904,67008658.45691848,122.18001096791885,7691.797028823992,54.44540324285381,1147.7178197412698,7644.25,8090.224831128362,7198.275168871638,11.668242957212598,0.7945794041058502,0.0,0.0,7721.8,7991.8,7451.8,6.99318811676034,0.8429629629629626,0.0,0.0,6773.0,7996.0,7384.5,15.998953461752295,0.927228127555192,312.53866147391057,1.0191626157743836,179.28238034803326,183.88979517537405,-4.60741482734079,7759.0,7477.346153846154,7715.888106159449,7536.605725811416,1.1583935018050542,1.0049638989169676,0.1534296028880866,0.3699224557700769,25.58051157760592,171.75,93.87007706731887,86.45137484019577,7.41870222712312,7701.0,7304.5,7502.75,7248.0,18.83564570498999,16.037769492298615,16.054072240243375,9.748247795232434,104.72187728850248,6926.5,6518.0,100.0,16.0,84.0,7431.0,7868.039765913601,1.0,0.0,64.86607384113148,0.8157349357433642,0.5337257099935478,0.3185010144049423,23.2826892875586,71.20741336376072,84.94077834179357,78.7888134187513,-15.05922165820643,434.4794117647061,1.946879834966477,2.378821274065403,2.470692051410883,-0.0918707773454801,-49.52549192311253,-37.93335895196244,-11.592132971150091,7636.274178452305,1.1772232885476577,1.1703479215350754,35.62607204116639,-1.1772244701138987,7483.4677734375,3,-0.430423203169596,-0.4286069436013093,-0.7380005086102273,-0.187155727892005,1.1689785371770969,0.1779350534616099,-1.670309590124759,2.557200031777981,-1.4110966858668093,-0.8797592430273369
2022-01-14,7969.0,7969.0,7800.0,7951.0,7483.4677734375,2980,92624.68755267152,2086966,0.4156213398946161,859830.602101097,229681208.05369127,69150909.57570231,60.23421429589224,7702.77549830633,50.5323283228379,1154.1045130596733,7699.8,7975.49156679153,7424.10843320847,7.161005916816801,0.9555815814815076,0.0,0.0,7736.000000000002,7985.3,7486.700000000002,6.445191313340207,0.9312073806658638,0.0,0.0,6802.0,7996.0,7399.0,15.50689628302034,0.9623115577889448,298.1847953265195,1.0191626157743836,184.7575687767703,184.0633498956533,0.694218881117024,7770.25,7512.7307692307695,7752.059166750303,7567.301597973533,1.0879716981132077,0.9568396226415096,0.131132075471698,0.3698497977380748,25.49636584493445,52.19999999999982,95.77394582485267,89.1566994749821,6.61724634987057,7701.0,7304.5,7502.75,7248.0,40.77549493803375,16.637856126555796,15.434482364040091,9.372024519650896,135.1065101897881,6926.5,6518.0,100.0,12.0,88.0,7441.8,7868.039765913601,0.0,0.0,66.02889515211194,0.9329582542778972,0.7707614806190947,0.5221004184528006,24.51506806881392,71.84719545339722,92.38578680203044,86.29826441657679,-7.614213197969543,446.12352941176505,1.7272262026612075,2.4415251114908254,2.464858663426872,-0.0233335519360462,-53.07158476029863,-40.96100411362968,-12.11058064666895,7647.471752322736,0.556468951561917,0.5549263830555873,36.38078902229847,-0.5564672214608066,7529.58642578125,4,1.0000026351444262,2.8077271100179786,5.677652969194867,0.9866857370567176,1.6897099790600123,-0.5347505720941115,0.058680029611537,-1.7955877321738,0.9972138955819644,1.1627905144617614
2022-01-17,7986.0,8175.0,7752.0,8000.0,7529.58642578125,401251,161871.3140302129,2488217,0.2434939304553362,3545754.658943797,8328203.543417959,71175076.37967925,2489.3911007532747,7895.161036741869,84.97489724334196,1154.1045130596733,7725.3,8012.746760287828,7437.853239712173,7.441698323374564,0.9778276153207222,0.0,0.0,7760.9,8005.1,7516.7,6.293084564934487,0.9895577395577388,0.0,0.0,6802.0,8175.0,7488.5,17.772772578411196,0.8725418790968682,310.6663157938676,1.0191626157743836,190.850578870206,185.42079569056384,5.429783179642101,7790.916666666667,7550.7692307692305,7790.20391032718,7599.353331456974,1.0810684161199624,0.9119025304592316,0.1691658856607308,0.3714255460144429,25.53116968846945,90.69999999999982,96.66321128701652,91.50491508495432,5.158296202062189,7838.0,7394.0,7616.0,7337.5,61.0950383169554,18.110412493735257,18.5689795153162,8.488924089625828,168.20926688865043,6906.75,6518.0,100.0,8.0,92.0,7452.384,7868.039765913601,0.0,0.0,67.32583226862607,1.0,0.9162310633404204,0.7402394179843542,25.92258117218379,65.75118985919161,76.47849462365592,84.60168658916,-23.521505376344088,470.3558823529411,3.199174406604747,2.511405517627319,2.4741680342669614,0.0372374833603577,12.001282387867292,-30.368546813330283,42.369829201197575,7688.662028176326,0.6162746824298848,0.6143834760489852,37.221269296740985,-0.6162738150279381,7388.40625,0,0.2886050594353975,-1.918175973650051,-0.9708723227820286,-0.4305309559630643,-0.0937458318618666,-0.8865326108240339,-0.1761231755249781,-1.2211615603113728,0.0,0.5882312149288538
2022-01-18,8250.0,8374.0,7813.0,7850.0,7388.40625,33620,132686.03773787778,2454597,0.1792950439116898,2318789.7076661126,216924449.7323022,54260566.82353919,1842.4333259967293,7904.925526663164,85.42587789606831,1132.4650534398045,7748.9,7992.589064178035,7505.210935821964,6.289642766793624,0.7074364730748406,0.0,0.0,7795.7333333333345,8053.033333333335,7538.433333333334,6.601046726414453,0.6054540743619616,0.0,0.0,7014.0,8374.0,7694.0,17.550878189162333,0.6147058823529412,335.6996842144808,1.1356973667402137,181.4835573893324,184.6333480303176,-3.1497906409851453,7793.75,7581.576923076923,7799.403308738383,7617.919751349051,1.0597627737226278,0.9133211678832116,0.1464416058394161,0.3692501447653711,25.727281438067703,-28.89999999999964,95.29060472207172,92.8265723610111,2.464032361060632,7937.5,7493.5,7715.5,7437.0,56.17785336206536,20.149947057503145,20.574015549749923,7.481990129430594,180.02063098119746,6916.0,6518.0,96.0,4.0,92.0,7481.28864,7868.039765913601,0.0,0.0,59.79944958369874,0.2867078082020223,0.7398886874933065,0.8089604104842737,25.09374571359308,53.08287190916685,44.432661717921526,71.09898104786932,-55.56733828207848,516.5647058823533,0.4350051177072671,2.3823243524873527,2.45579929791104,-0.0734749454236869,6.203410881975781,-23.05415527426907,29.25756615624485,7694.298091641936,-1.8750000000000044,-1.8928009885518904,34.64837049742711,1.8750057147607748,7342.28759765625,1,-2.894361841243324,0.9977242662446884,1.3461438734189528,0.3612435974360721,-4.402120074519559,-0.1171760746665455,-0.3516371736624535,1.206429111746317,1.8739739949764669,-1.1834236974509764
2022-01-19,7800.0,7900.0,7800.0,7801.0,7342.28759765625,34738,98642.7977378778,2419859,0.0855781573437418,1744368.0351423824,-70096148.31020784,70593979.29045667,-847.2109235668789,7902.900359113584,81.64723344000272,1132.4650534398045,7761.3,7988.537408892036,7534.062591107964,5.855653276951954,0.5873535748219649,0.0,0.0,7808.933333333332,8052.033333333333,7565.833333333333,6.226202468967164,0.4836829836829845,0.0,0.0,7014.0,8374.0,7694.0,17.52283766894721,0.5786764705882353,312.1297157930327,1.2976486324194598,168.16770229874146,181.34021888400235,-13.172516585260894,7800.5,7610.961538461538,7799.648953547863,7631.481251249122,1.0842185128983308,1.0240263024785028,0.060192210419828,0.3626243717834803,25.59871083224377,-61.30000000000018,90.5885653201656,93.01420119939868,-2.425635879233056,7971.0,7493.5,7732.25,7437.0,28.08892668103268,21.934423915092733,20.115967451235235,7.604839940770914,62.67144286313574,6945.5,6518.0,92.0,4.0,88.0,7534.8513216,7868.039765913601,0.0,0.0,57.5366873373913,0.0722607478075731,0.4529895186698652,0.703036423167864,23.75719512672164,52.1494299447255,39.23647932131495,53.38254522096414,-60.76352067868505,503.57058823529405,1.049222797927461,2.203604998324745,2.405360437993781,-0.2017554396690357,1.3907074156382573,-18.165182736287605,19.555890151925865,7695.449824146334,-0.6242038216560553,-0.6261601188141341,33.80789022298456,0.624202984828429,7352.64111328125,2,1.4064725167881704,1.694914060290401,4.970770470835504,3.707824381041832,1.3157887151335077,-0.0585014216639336,2.8421236264484264,2.0352850777336897,1.8858871355750324,-0.5847992142347636
2022-01-20,7805.0,7989.0,7557.0,7812.0,7352.64111328125,16051,101540.8949601,2435910,0.0737956665851981,1520395.6015506135,-207239424.3349324,53891285.79852389,-194.2027996084121,7902.395581380727,79.23662886002731,1134.061914814992,7773.9,7982.254409600482,7565.545590399517,5.360357339314438,0.5914307503091889,0.0,0.0,7819.233333333333,8078.233333333333,7560.233333333333,6.62469040016711,0.4860360360360373,0.0,0.0,7014.0,8374.0,7694.0,17.494436511918085,0.586764705882353,324.1167442137294,1.441650532873477,156.6961041246459,176.4113959321311,-19.715291807485187,7809.833333333333,7656.615384615385,7801.549114540499,7644.853010415853,1.0012468827930174,0.98428927680798,0.0169576059850373,0.3528923579334326,25.473295594800227,-20.89999999999964,86.69405458596596,92.40784717168748,-5.713792585721521,7965.5,7513.5,7739.5,7437.0,14.04446334051634,21.79104801961184,18.22798042907932,12.17043844380897,23.79004044069623,6945.5,6518.0,88.0,4.0,84.0,7534.8513216,8374.0,0.0,1.0,57.92161760528943,0.1087414538748184,0.155903336628138,0.4495938475971032,22.744762029642786,52.30505736633038,40.402969247083774,41.357370095440096,-59.59703075291623,460.54705882352937,1.4545454545454546,2.049694139457656,2.334227178286556,-0.2845330388289002,-5.137304225681368,-15.559607034166358,10.42230280848499,7696.526653587307,0.1410075631329332,0.1409082408256878,33.99656946826759,-0.141012123092338,7245.3447265625,3,-1.141231856770645,1.0717677497761855,-1.6410316955327886,0.5522451994127664,-2.848486901984245,-0.2923901904680974,0.6612065517227848,-2.6315853180354765,1.581508229152888,-0.2906956590792617
2022-01-21,8038.0,8034.0,7580.0,7698.0,7245.3447265625,20622,91638.70112750088,2415288,0.0560909962915814,967352.229900526,74852099.69935021,64090002.65602978,-278.3023599125009,7899.853847394318,77.47074019852712,1134.061914814992,7781.3,7966.55236840582,7596.04763159418,4.761476061990147,0.2751715653709738,0.0,0.0,7825.866666666667,8114.466666666667,7537.266666666667,7.375540941152415,0.2784707784707774,0.0,0.0,7405.0,8374.0,7889.5,12.45293202935242,0.3023735810113519,337.10506979235646,1.7287281698066697,136.8286570751452,168.4948481607339,-31.666191085588707,7805.25,7692.192307692308,7785.6184815342685,7648.789824459123,1.0215538847117795,0.9829573934837093,0.0385964912280702,0.3378199008433223,25.504010041272,-7.300000000000182,82.18446907791753,91.41890910000568,-9.234440022088153,7965.5,7573.5,7769.5,7437.0,7.02223167025817,21.8493786933482,17.42944990717297,11.001803778401053,4.445515653035879,6945.5,6518.0,84.0,8.0,76.0,7534.8513216,8357.66,0.0,0.0,52.599920771868845,0.0,0.0603340672274638,0.2230756408418223,20.3394036497517,47.72988579798783,28.31389183457052,35.98444680098976,-71.68610816542947,416.2676470588231,-0.7094028118147814,1.7888928865269338,2.2251603199346315,-0.4362674334076977,-10.17219845739633,-14.482125318812352,4.309926861416022,7696.537329104548,-1.4592933947772613,-1.4700458152878682,32.04116638078902,1.4592904109645417,7048.63427734375,4,1.2693939175679247,0.942066908233116,2.6236168131839577,3.76091331511158,0.677676130018753,2.157411810710883,-0.0806895229518005,1.0796204223995716,1.0630437809858364,0.86956706168138
2022-01-24,7744.0,7744.0,7489.0,7489.0,7048.63427734375,36794,54844.70112750088,2378494,-0.0025640431061526,-269404.66008526355,-132025602.00032614,62767201.02989877,-1299.8892380928437,7892.842504582629,76.93675227142167,1134.061914814992,7773.25,7991.651350728346,7554.848649271654,5.619305971848227,-0.150751469833074,0.0,1.0,7818.4,8119.1,7517.7,7.692110917834858,-0.0477219820419018,0.0,1.0,7405.0,8374.0,7889.5,12.465828321487152,0.0866873065015479,328.89456281312084,2.3969700281804163,103.03132782468036,155.40214409352322,-52.370816268842844,7781.5,7717.153846153846,7739.984868990536,7636.953541165855,1.0149410222804718,1.0304062909567495,-0.0154652686762779,0.3137290854835629,25.30048746007783,-48.25,78.27161000893896,90.07047905969142,-11.798869050752458,7931.5,7588.0,7759.75,7437.0,3.511115835129085,21.308462236670884,16.472683526634594,12.35682484005087,-147.5734479838443,6951.75,6518.0,80.0,4.0,76.0,7534.8513216,8341.6468,0.0,0.0,44.52340671798361,0.0,0.0362471512916061,0.0841615183824026,15.569323094252724,42.03761744813379,0.0,22.90562036055144,-100.0,324.92647058823513,-3.666066375096475,1.3491155507141088,2.049951366090527,-0.700835815376418,-11.933446474373383,-13.97238954992456,2.038943075551176,7691.320916558204,-2.71499090672902,-2.7525277594323327,28.45626072041168,2.714990889219948,6597.80029296875,0,1.8571527042614804,-0.1426621580094718,0.6217585788277233,0.3462059970414088,1.4980540029618936,-0.3575483157339221,0.3426043989243936,-2.8649374280469857,-0.7246386764398807,0.292387720793414
2022-01-25,7555.0,7686.0,6637.0,7010.0,6597.80029296875,59226,37737.477104621954,2319268,-0.0324937952243573,-4283668.851501655,-805887616.9249991,-653778.7238329479,-4787.076868122264,7828.179157378232,70.64611110085897,1134.061914814992,7735.95,8134.176807234228,7337.723192765771,10.29548555081738,-0.4114780657810054,0.0,1.0,7761.4,8146.3,7376.5,9.918313706290103,-0.4760976877110937,0.0,1.0,6637.0,8374.0,7505.5,22.45360944680356,0.2147380541162924,400.9051065318088,4.07893053844444,37.16696641392082,131.75510855760274,-94.58814214368192,7721.916666666667,7698.692307692308,7627.679504530453,7590.512538116533,0.8011683254002596,1.0237992211163998,-0.2226308957161401,0.2716147308174039,25.356378466824744,-105.94999999999982,66.30165566262525,87.29313261743035,-20.99147695480509,7505.5,7505.5,7505.5,7437.0,1.7555579175645426,22.08536311964244,13.25035550785007,25.82763633349333,-369.6646003166095,7023.25,6596.5,76.0,100.0,-24.0,7534.8513216,8307.540928,0.0,0.0,32.287274527082445,0.0,0.0,0.0321937395063566,5.95805267686302,39.17793844997301,21.473805411629247,16.595899082066598,-78.52619458837076,131.01176470588234,-9.25566343042071,0.4896502868190139,1.7378911502362242,-1.2482408634172102,-9.799853819327303,-13.13788240380511,3.3380285844778044,7592.31795558154,-6.396047536386695,-6.6097576220732535,20.240137221269293,6.396047328261943,6767.2158203125,1,4.657925595852987,1.7568838564869225,2.919707871616012,2.294977069552118,-0.1204584247744406,1.3657706586233758,4.145604096306784,4.774541465948559,0.4713465834693977,1.759542328414696
2022-01-26,7193.0,7372.0,7010.0,7190.0,6767.2158203125,49581,37463.54892782637,2368849,-0.0355545162879477,-2396776.15842999,21538492.56771748,15947887.278195022,-2515.001858550887,7786.131551133639,72.94900216327531,1163.181906921511,7704.65,8166.165449362173,7243.134550637827,11.980179485432124,-0.0575653000471164,0.0,1.0,7702.5666666666675,8108.466666666667,7296.666666666667,10.539344028181084,-0.1313952533464732,0.0,1.0,6637.0,8374.0,7505.5,22.54482682535871,0.3183649971214738,397.0145958786279,4.892810401473774,-0.5007465593389497,105.3039375342144,-105.80468409355336,7685.25,7691.461538461538,7560.344196141154,7560.8449427004925,0.8955635746126088,1.0851199320738696,-0.1895563574612607,0.2235817549236749,25.42584787947728,-4.649999999999636,55.026034990569485,82.97712794223597,-27.95109295166648,7505.5,7505.5,7505.5,7437.0,0.8777789587822713,22.806771082401745,12.352362053500714,24.07726455252096,-246.3438932058175,7023.25,6596.5,72.0,96.0,-24.0,7534.8513216,8207.30847232,0.0,0.0,39.06444232009497,0.1934202841053912,0.0644734280351304,0.0335735264422454,0.6879447693896888,37.53291642102563,31.83649971214738,17.77010170792555,-68.16350028785261,-5.949999999999818,-5.766710353866317,-0.0066228915304285,1.3889883418828937,-1.3956112334133222,-9.476064432676251,-12.40551880957934,2.9294543769030863,7546.403565030461,2.567760342368053,2.535347068645777,23.32761578044597,-2.567757734714945,6776.6279296875,2,-1.98472115915358,0.1933296381817513,0.7518852169194759,2.294977069552118,1.834867811720855,1.3657706586233758,0.9493668811050496,-0.2785511058059455,0.5732802635950094,-0.2985054100515896
2022-01-27,7213.0,7738.0,7079.0,7200.0,6776.6279296875,48146,6997.870627371136,2416995,-0.0705449783329858,-1985599.564368563,297703859.0952519,33206902.708710738,1340.0837031937288,7759.753396804696,73.99788218473964,1164.799684260762,7677.05,8187.37870779525,7166.72129220475,13.294916870288716,0.0326051692633776,0.0,0.0,7649.966666666667,8096.366666666667,7203.566666666668,11.670639087752006,-0.0039949223416974,0.0,1.0,6637.0,8374.0,7505.5,22.62587842986564,0.3241220495106505,423.21313629076514,5.5664734061961525,-29.20906018158803,78.40133799105392,-107.61039817264196,7643.583333333333,7677.884615384615,7504.906627504053,7534.115687685641,0.8971406639800422,1.0067165611207065,-0.109575897140664,0.1735483172918691,25.44067755132953,137.94999999999982,42.6815349057099,77.07797117344232,-34.39643626773242,7505.5,7505.5,7505.5,7437.0,0.4388894793911356,21.886285350866444,17.417318772577502,21.25344751195904,-144.9211786987521,7056.25,6621.5,68.0,92.0,-24.0,7534.8513216,8113.089963980801,0.0,0.0,39.42715944649702,0.2037722263593384,0.1323975034882432,0.0656236438411244,-3.14304606936383,36.725328200592,32.41220495106506,28.57417002494724,-67.58779504893495,-89.67352941176523,-6.493506493506493,-0.3876906247846664,1.0336525485493815,-1.4213431733340482,-9.343225103557833,-11.79306006837504,2.449834964817206,7492.831672871487,0.1390820584144636,0.138985428905336,23.49914236706689,-0.1390839249835807,6517.79833984375,3,-0.7485081830204336,1.0895934639782183,4.220775219643926,3.135435261997273,10.372297032830858,1.625543095767796,2.066024290942295,0.555547771892563,-0.0752039795575854,0.2976170071839163
2022-01-28,6851.0,7614.0,6851.0,6925.0,6517.79833984375,18907,-8241.716528592167,2398088,-0.0931989024821381,-2444717.4837444825,-710255460.9403924,-16616494.761204887,-655.1799132668831,7749.460668542501,75.97830661418861,1120.310807431358,7632.5,8233.95739666245,7031.04260333755,15.76042965378186,-0.0881547088172755,0.0,1.0,7572.3,8078.1,7066.5,13.35921714670576,-0.1398774219058916,0.0,1.0,6637.0,8374.0,7505.5,22.75794300687848,0.1658031088082901,457.1918226616887,6.593839329580564,-73.30578384367436,48.05991362410826,-121.36569746778262,7569.416666666667,7653.461538461538,7415.69022327266,7488.996007116334,0.8732876712328768,1.0190068493150686,-0.1457191780821918,0.116889153882348,25.32549250989988,274.5,27.021509152289774,69.3400042695838,-42.31849511729403,7505.5,7505.5,7505.5,7437.0,0.2194447396955678,21.68480824726839,15.195234062909536,22.35427559111336,-180.90669059657927,7145.75,6711.0,64.0,100.0,-36.0,7534.8513216,8024.524566141953,0.0,0.0,33.51838127404534,0.0351357711708329,0.1441094272118542,0.1136601195784092,-8.646516357898005,33.088752837695395,16.580310880829014,26.94300518134716,-83.41968911917098,-209.98529411764684,-11.388355726167626,-0.9788466140723852,0.6311527160250284,-1.6099993300974136,-13.8809948846562,-12.210647031631272,-1.6703478530249267,7367.73389491418,-3.819444444444442,-3.894297394860757,18.782161234991435,3.819445195004022,6680.62548828125,4,-1.9316597379315965,-1.933904593270455,-3.0508498366531,-3.94883323644369,-2.547010742817548,-2.876375094742997,-1.5659023231332725,1.5363138719859393,-0.9018089288643836,0.2985054100515611
