Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_002352.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,ssx_000333.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent
2021-12-22,19989.0,20785.0,20007.0,20670.0,19476.92578125,451907,4091260.1288113263,27920035,-0.3227543699253301,-134792566.5183355,55004901.45096225,-4610537.132805438,31440.52128735593,20757.18784137084,38.29866769882064,1192.149057400526,21052.3,23101.57305159661,19003.02694840339,19.468400617477524,0.4067230207067464,0.0,0.0,20325.466666666667,21363.266666666663,19287.666666666664,10.211819654817283,0.6659921629087177,0.0,0.0,19300.0,22758.0,21029.0,16.425758705699614,0.3961827646038172,1015.5416831168257,9.291787189801925,-523.1999997404455,-442.8557947605011,-80.34420497994438,20513.166666666668,21363.69230769231,20508.433547362954,21031.6335471034,0.8603419904128211,1.1211275667167488,-0.2607855763039277,-0.3149455533679992,24.31622833872577,1137.7000000000007,-92.94330704451208,-65.3733124890602,-27.569994555451885,20585.0,21206.5,20895.75,22649.5,4.147295840084558e-08,19.76584080305097,14.925994717397431,20.75134272584512,-49.97308135468723,22849.75,21157.5,16.0,84.0,-68.0,19939.2336,21982.476264924,0.0,0.0,47.00297421020813,0.6454235689642872,0.4124360164749083,0.2824718699694019,-12.93105237537777,38.183856362528005,39.72165845172514,26.00753841693244,-60.27834154827486,-1646.4470588235272,-4.746543778801843,-2.487681228225392,-2.0904481975153337,-0.3972330307100584,-3.2782787458647893,5.718317373127803,-8.996596118992592,20965.011881286355,1.8979541533152624,1.8801677035266808,23.41772151898733,-1.897951901630464,19231.93359375,2,1.2981870601453664,0.977548987765303,1.0795429360398998,-2.771369563448076,1.0247969633241922,0.1776790733652689,0.167484986555209,0.8808946964788618,1.7283919519412905,0.061631427095129754
2021-12-23,20870.0,21203.0,20336.0,20410.0,19231.93359375,458978,3710631.314509135,27461057,-0.3351218771073105,-132584239.872859,70553381.64356461,660323.0338235429,2803.6794995217524,20635.962387727795,43.26776155270772,1192.149057400526,20969.1,22980.45943083281,18957.74056916719,19.18403203602263,0.3610143986625748,0.0,0.0,20216.166666666668,21178.166666666668,19254.166666666668,9.51713562577805,0.6007449757449751,0.0,0.0,19300.0,22758.0,21029.0,16.490931895026492,0.3209947946790052,1000.6875148051432,9.527446726569496,-492.2966929966024,-452.7439744077214,-39.55271858888096,20364.83333333333,21288.42307692308,20493.28992469173,20985.58661768833,0.8909609477841158,1.0930232558139534,-0.2020623080298376,-0.3263238946623802,24.28016803421472,1480.9000000000017,-97.37150655654816,-72.20383514572133,-25.167671410826827,20251.5,21206.5,20729.0,22649.5,2.073647920042279e-08,18.856752761094192,16.93466526223684,19.49909489815889,-33.06852677129765,22724.5,21157.5,12.0,80.0,-68.0,19939.2336,21821.52768902856,0.0,0.0,45.15175425812086,0.5387196050321981,0.5490225578098354,0.4187008180800764,-12.395574652938029,36.56727351730491,32.18324151928095,33.48796752681936,-67.81675848071905,-1359.25,-8.021631365479946,-2.34588006504262,-2.141534571020791,-0.2043454940218287,-9.29703319820982,2.7152472588602787,-12.0122804570701,20943.77762325202,-1.2578616352201255,-1.2658396871923827,21.865297348937183,1.257858607932107,19193.30078125,3,-0.0797125742631266,0.0365741662098031,-0.5169411840416416,0.0,-0.1336042035783577,-0.5663538579201628,-0.4753330549194459,-0.1932051135896983,-2.261307699380154,0.061631427095129754
2021-12-24,20500.0,20749.0,20330.0,20369.0,19193.30078125,61261,3660774.510213192,27399796,-0.3393935182691531,-114002448.60530771,-157310523.82429278,-9678974.581998687,-5896.370449496024,20570.80025097144,45.77455102939842,1189.7542454772815,20877.55,22822.040213397868,18933.05978660213,18.627570892158023,0.3692330780335115,0.0,0.0,20184.533333333333,21026.533333333333,19342.533333333333,8.343021719600486,0.609540775930325,0.0,0.0,19300.0,22749.0,21024.5,16.520137659830773,0.3099449115685706,942.5187633246288,9.76223782542094,-465.7451370805211,-455.34420694228135,-10.400930138239744,20191.416666666668,21229.92307692308,20474.16839781608,20939.9135348966,0.8908435153834829,1.0772118357132343,-0.1863683203297513,-0.3325663678863556,24.18963978868116,477.4500000000007,-96.64647180858005,-78.2859764872586,-18.36049532132145,20251.5,21150.0,20700.75,22649.5,1.0368239600211397e-08,18.0207860317106,16.418997099710143,18.94894316325585,-40.9613968228225,22641.25,21157.5,8.0,76.0,-68.0,19939.2336,21670.23602768684,0.0,0.0,44.851763827458086,0.5214282139917543,0.5685237959960799,0.5099941234269413,-12.037872419415995,37.97776257705439,30.99449115685706,34.299797042621044,-69.00550884314293,-1170.3499999999983,-9.269487750556792,-2.2241979953945448,-2.158067255895542,-0.0661307394990027,-16.763444152969477,-1.1804910235056725,-15.582953129463805,20939.962578048395,-0.2008819206271384,-0.2010839589750901,21.620491999044656,0.2008784624368473,19525.92578125,4,0.7964908392795707,0.585218812640818,0.1142929363527116,-3.146069358564688,-0.5336839606612358,-2.268697846283203,-0.4035029391225038,0.925574632280032,0.9828095512852713,0.061631427095129754
2021-12-28,20663.0,20867.0,20342.0,20722.0,19525.92578125,334822,3810647.2149750968,27734618,-0.300222745987786,-80831789.37597805,10191982.60568302,-10139674.795109833,5679.488956414612,20506.756867770124,43.98879701415614,1189.7542454772815,20877.05,22821.69479790014,18932.405202099857,18.629497921403093,0.4601341077384865,0.0,0.0,20233.6,21007.1,19460.1,7.645698244504191,0.8157078215901755,0.0,0.0,19300.0,22749.0,21024.5,16.52053331289622,0.4122934183821397,900.766886992166,9.952505863178532,-411.47545495732265,-446.5704565452896,35.095001587966976,20138.666666666668,21165.346153846152,20512.296336613606,20923.77179157093,0.891134239914913,1.1013446782648333,-0.2102104383499202,-0.3312855407964614,24.109169982776272,-601.0499999999993,-91.84250194608173,-83.12772820394258,-8.714773742139144,20251.5,21150.0,20700.75,22649.5,5.184119800105697e-09,17.04976253661363,16.658057323748245,18.2010821794077,-25.45069072884175,22552.0,21157.5,4.0,72.0,-68.0,19939.2336,21528.021866025632,0.0,0.0,48.05196603818646,0.7058872572750422,0.5886783587663316,0.5687415708574156,-10.855012453614906,42.67870957860671,41.229341838213976,34.802358171450656,-58.77065816178602,-898.3882352941182,-2.964177007726528,-1.96654532010851,-2.119762868738136,0.1532175486296259,-21.803226862859542,-5.305038191376447,-16.498188671483096,20927.42515095412,1.7330256762727592,1.7181800597557029,23.72820635299737,-1.733026558542463,19798.244140625,1,-1.7807082305776731,-0.1474448132453574,-0.3405201156859334,0.8581796009174383,-0.3303593516847485,1.3300425527883704,-2.915821621711075,-0.1923056936881266,0.9828095512852713,0.061631427095129754
2021-12-29,20700.0,21222.0,20600.0,21011.0,19798.244140625,388295,3935500.912724293,28122913,-0.3104643268101758,-53253354.46512405,49097464.55658713,-7604071.976409497,11217.919196222514,20372.18609750038,40.27250290551428,1189.7542454772815,20832.8,22722.17763297867,18943.42236702133,18.13848962192956,0.5471583861504336,0.0,0.0,20321.966666666667,21079.166666666664,19564.766666666663,7.452034661999566,0.9549876738862492,0.0,0.0,19300.0,22749.0,21024.5,16.555623823969896,0.4960858219773847,872.8901982929495,9.954241724246147,-341.21316320886035,-425.4989978780038,84.28583466914347,20199.916666666668,21113.30769230769,20589.01997713459,20930.23314034345,0.8760709914320686,1.0909577723378212,-0.2148867809057526,-0.3217314496073599,24.07798363605186,-1035.7999999999993,-87.34773842406251,-86.27972348834628,-1.068014935716235,20261.0,21150.0,20705.5,22649.5,50.00000000259206,16.083878474789376,18.59567164745901,17.328487988023237,2.342105793508752,22160.0,21157.5,4.0,68.0,-64.0,19939.2336,21394.340554064096,0.0,0.0,50.58040678831764,1.0,0.7424384904222655,0.6332135483948923,-9.147947153989858,43.10873285232111,49.60858219773848,40.61080506426983,-50.39141780226152,-709.6205882352951,3.624975340303808,-1.6302406233171145,-2.0218584196539315,0.391617796336817,-25.832195827725,-9.41046971864616,-16.421726109078843,20933.093187291845,1.3946530257697098,1.3850172277352968,25.45378552663005,-1.3946501816395198,19867.97265625,2,0.1179511176844698,0.4048667313993661,0.2828115829879323,-0.7629005823553143,0.2304920554460778,2.0689684968548647,1.5562651530544542,0.652592085189724,-1.2406873696757543,0.061631427095129754
2021-12-30,20882.0,21398.0,20643.0,21085.0,19867.97265625,496849,4020392.993518994,28619762,-0.4397848603994065,-40393328.68439204,16639361.254626658,-4771300.427910359,7165.252598272011,20207.22478858956,47.53802032761844,1189.7542454772815,20776.15,22561.052269033265,18991.24773096674,17.18222354991912,0.5865173419739328,0.0,0.0,20408.466666666667,21142.06666666667,19674.866666666665,7.189173120959623,0.9611050527081044,0.0,0.0,19300.0,22749.0,21024.5,16.60076578191821,0.517541316323572,861.1011784636546,9.812653548607248,-276.37275613289967,-395.673749528983,119.30099339608336,20307.25,21048.07692307692,20665.32459603696,20941.69735216986,0.9391902966726766,1.0893296180953942,-0.1501393214227175,-0.3056883220894874,24.02361085630364,-851.1500000000015,-83.14238400398125,-87.84375101939688,4.701367015415627,20349.0,21150.0,20749.5,22649.5,75.00000000129603,15.456263556873878,18.87376708364061,16.306563505915843,15.6029945889854,22160.0,21157.5,40.0,64.0,-24.0,19300.0,21394.340554064096,1.0,0.0,51.23490921741424,1.0,0.9019624190916808,0.744359756093426,-7.545044364982699,46.405347531238895,69.45525291828794,53.43105898474679,-30.544747081712064,-600.5588235294126,6.506036268121433,-1.3197247170810795,-1.8814316791393613,0.5617069620582815,-28.48140501729188,-13.224656778375303,-15.256748238916574,20944.596920668395,0.3521964685164969,0.3515777091610772,25.89562932887508,-0.3521954529387869,19740.763671875,3,0.7872421137969923,-0.0369584731531773,-1.3046064302713347,-0.4950399098338636,0.3960374182438499,-0.6722230603122057,0.0675694421449009,-1.893365255500825,1.225482957405703,0.061631427095129754
2021-12-31,21399.0,21445.0,20634.0,20950.0,19740.763671875,182161,3980187.298081264,28437601,-0.4884107313357717,-38135958.15805032,8459000.554454576,225730.6661357076,583.5704274487837,20139.85098345898,53.29839250095063,1182.1366584182615,20707.75,22350.231765500022,19065.26823449997,15.86344982434138,0.5737451109316428,0.0,0.0,20527.266666666663,21266.166666666664,19788.36666666667,7.1992049599069645,0.7860558487842298,0.0,0.0,19300.0,22749.0,21024.5,16.655599956538012,0.4783995360974195,856.0910606172893,9.363806382755962,-233.19155108896663,-363.1773098409798,129.9857587520131,20392.666666666668,20984.346153846152,20709.12081203128,20942.31236312024,1.0107073898543093,1.0143935404598912,-0.0036861506055818,-0.2865627891713042,24.03061883284791,-807.75,-76.93789215399757,-88.02595124047316,11.088059086475596,20372.5,21029.0,20700.75,22649.5,87.50000000064801,14.947065913949258,18.038525592536832,15.265162143334711,20.48234280792434,22353.75,21157.5,36.0,60.0,-24.0,19341.96,21394.340554064096,0.0,0.0,49.935609967382845,0.9157910445937516,0.9719303481979172,0.8721104192372877,-6.508462385143776,44.19094428035297,76.92307692307692,65.32897067970111,-23.07692307692308,-544.1911764705874,5.144291091593475,-1.113494761445832,-1.7278442956006557,0.6143495341548237,-33.15200975709177,-17.210127374118596,-15.941882382973173,20945.16802365808,-0.6402655916528333,-0.6423240830377708,25.08956293288751,0.6402715897385889,19646.537109375,4,0.0,-0.1847087806464031,-0.1679721225988544,0.1448840576365597,0.2982107225501949,-0.0476935749889122,0.2028118042582321,-0.1516783444494223,-0.7444111988931184,0.061631427095129754
2022-01-03,20453.0,21334.0,20453.0,20850.0,19646.537109375,379082,3942752.4127237154,28058519,-0.4656466235052402,-38103421.27832885,-33930917.32131834,818293.3990292868,-2975.7748249357783,20155.28400840652,58.823403330394896,1182.1366584182615,20662.75,22236.419708039168,19089.080291960832,15.23194839059823,0.5594946954381292,0.0,0.0,20601.33333333333,21363.33333333333,19839.33333333333,7.397579444696137,0.6631671041119868,0.0,0.0,19300.0,22749.0,21024.5,16.691873056587337,0.449405624818788,858.5819545555603,8.75979036060472,-204.67987703928884,-331.4778232806416,126.79794624135276,20471.83333333333,20937.26923076923,20730.79453325723,20935.47441029652,1.042114776321735,0.9404428377767736,0.1016719385449614,-0.2665142855905446,24.06018899016279,-1093.75,-70.67691671948117,-87.00503898177574,16.32812226229457,20508.0,21029.0,20768.5,22649.5,93.750000000324,14.13332349109258,16.78450687380842,15.632199298150857,14.272672087031488,22496.0,21157.5,32.0,56.00000000000001,-24.000000000000007,19426.0816,21394.340554064096,0.0,0.0,48.94544755583114,0.8516175738884567,0.9224695394940694,0.9321207689278892,-5.870633656148214,41.56366103635435,72.26107226107226,72.87980070081237,-27.73892773892774,-455.817647058826,4.773869346733668,-0.9776701164155268,-1.57780945976363,0.6001393433481029,-35.539094033667325,-20.875920706028342,-14.663173327638985,20940.24905782045,-0.4773269689737458,-0.4784698123335928,24.49247671363746,0.4773197433807752,20210.01953125,0,0.0,-0.1847087806464031,-0.1679721225988544,0.1448840576365597,0.2982107225501949,-0.0476935749889122,0.2028118042582321,-0.1516783444494223,-0.7444111988931184,0.061631427095129754
2022-01-04,20500.0,21585.0,20668.0,21448.0,20210.01953125,399580,4222937.734424915,28458099,-0.4507139757357545,1475473.190003835,53471394.96471295,5301335.936521305,9650.915398659592,20194.636286755405,66.60866803689686,1182.1366584182615,20650.15,22194.15366256045,19106.14633743956,14.95392200599461,0.7583705011026043,0.0,0.0,20751.8,21510.4,19993.2,7.311173006678942,0.9588716055892424,0.0,0.0,19300.0,22749.0,21024.5,16.7020578543013,0.6227892142650043,864.4237591000043,8.227892942008594,-132.30543296003088,-291.64334521651944,159.33791225648855,20628.416666666668,20908.346153846152,20841.133835833043,20973.43926879308,1.059926766098062,0.8816647316245423,0.1782620344735197,-0.2406969385616227,24.004615000497203,-545.1500000000015,-60.37814754340469,-84.14298513340547,23.76483759000078,20796.0,21024.5,20910.25,22649.5,96.875000000162,13.803004771497031,17.54989167424532,14.502111144880296,61.14258378024536,22592.75,21157.5,28.000000000000004,52.0,-24.0,19506.838336,21394.340554064096,0.0,0.0,54.72672551887581,1.0,0.9224695394940694,0.9389564757286852,-3.721294530136977,50.92787635067085,94.00437636761488,81.06284185058801,-5.99562363238512,-327.9470588235272,9.601921406305893,-0.63082373503182,-1.388412314817268,0.757588579785448,-37.29611595349315,-24.159959755521303,-13.136156197971848,21039.82437989351,2.868105515587538,2.8277452688847404,28.06305230475281,-2.8681004633947254,20259.01953125,1,-1.1703980288171891,-0.5162203617340992,0.167690449391614,-3.627401560913413,-0.7311369584839582,-2.494834746566454,-2.099992203971041,-0.1135997352851347,-0.4926091332281288,0.061631427095129754
2022-01-05,21700.0,21800.0,21283.0,21500.0,20259.01953125,607501,4125408.560343677,29065600,-0.4788112348650265,5777555.877146144,35317637.337222494,7371156.163363268,12933.243046413298,20262.204936645983,60.67541222684772,1182.1366584182615,20615.65,22047.225254745656,19184.074745254347,13.888237865365912,0.8088730393559086,0.0,0.0,20889.966666666667,21599.166666666664,20180.766666666663,6.78986243794867,0.9300855423951888,0.0,0.0,19300.0,22749.0,21024.5,16.73000851295011,0.6378660481298927,829.6813831900039,7.647398691878668,-69.94590631149549,-247.30385743551463,177.35795112401917,20744.666666666668,20937.884615384617,20942.497861089498,21012.443767401,1.112095495663527,0.883428145108645,0.2286673505548819,-0.2111166406137417,23.88241927713605,-979.6500000000016,-51.57467606278709,-79.54647057988046,27.97179451709337,21065.0,21024.5,21044.75,22649.5,98.437500000081,13.844549072161849,18.56055732236307,13.892331036501282,105.4081808382392,22402.0,21157.5,24.0,48.0,-24.0,19631.52803584,21394.340554064096,0.0,0.0,55.20177302891396,1.0,0.9505391912961524,0.9318260900947636,-1.7925090344664687,53.291302720420525,88.0,84.75514954289571,-12.0,-175.67058823529442,6.938572494404377,-0.3328784937428867,-1.1773055506023915,0.844427056859505,-36.65059174841476,-26.6580861541,-9.99250559431476,21107.82743002646,0.2424468481909691,0.2421534199958941,28.373537138762828,-0.242453996267713,20079.04296875,2,-2.098037434163857,-1.2472547241858931,1.007844352725897,0.1680162734992478,-0.7258366751588596,-3.03875588384868,-1.2075251551718509,1.8910846551914773,0.0,0.061631427095129754
2022-01-06,21070.0,21570.0,20828.0,21309.0,20079.04296875,482973,4268608.102122653,28582627,-0.52274368955353,-8226072.533874733,-52618883.45725331,4156919.1850934974,-2817.730321608563,20479.51150060377,79.92457601955682,1171.634886243476,20558.6,21766.725721934632,19350.474278065365,11.75299603995052,0.8105637047435542,0.0,0.0,20964.8,21670.4,20259.200000000004,6.731282912310144,0.7439058956916084,0.0,0.0,19300.0,22749.0,21024.5,16.776434192989797,0.5824876775877066,820.9132448710036,6.839288717579872,-35.528090204395994,-204.9487039892909,169.42061378489493,20884.08333333333,20915.30769230769,20998.882805537265,21034.41089574166,1.093210049500327,0.8595311478472027,0.2336789016531242,-0.1815853297475999,23.76057274588772,-273.59999999999854,-43.59292662020869,-73.57107280917609,29.9781461889674,21065.0,21024.5,21044.75,22649.5,99.2187500000405,12.9895491462167,17.427932834620012,16.786564929512686,85.3618579550929,22402.0,21157.5,20.0,44.0,-24.0,19805.0057929728,21394.340554064096,0.0,0.0,53.00188215367075,0.8717936698304947,0.9572645566101649,0.9434244291334624,-0.6848617614518353,54.40278118687932,80.36,87.45479212253828,-19.64,-102.42647058823422,8.52006518639234,-0.1689046124490633,-0.975625362971726,0.8067207505226628,-37.10871915986259,-28.74821275525252,-8.360506404610074,21120.23576869168,-0.8883720930232597,-0.8923416449833965,27.233102459995216,0.888377456877322,20349.4765625,3,1.478768162759394,0.5072501154462401,1.6968342917053718,4.081351624239545,1.1136600806798356,1.8055873979969728,1.6913531758980866,2.0046284814886235,5.392150379025964,0.061631427095129754
2022-01-07,21540.0,21632.0,21076.0,21596.0,20349.4765625,450146,4660461.814352869,29032773,-0.472399401017482,11405066.685250228,19144899.65477867,5273031.573687093,1772.188422433146,20759.15188988111,69.42391586512824,1187.41503605585,20570.65,21814.58573387056,19326.71426612945,12.094277369655853,0.9121394586879424,0.0,0.0,21043.3,21717.8,20368.8,6.410591494680016,0.9097108969607122,0.0,0.0,19300.0,21870.0,20585.0,12.493528400901283,0.8933852140077821,794.4219203839032,6.243597203711789,14.736900651074391,-161.0115830612179,175.74848371229228,20993.33333333333,20891.384615384617,21090.74698930076,21076.010088649688,1.1203632148377125,0.8887171561051005,0.231646058732612,-0.1503400578339955,23.63824041301109,99.34999999999854,-31.13542940856725,-66.29206809806355,35.1566386894963,21071.0,21024.5,21047.75,22649.5,99.60937500002024,12.306332990882098,17.13334409118586,15.998728649245033,119.9978135233582,22373.75,21157.5,16.0,40.0,-24.0,19964.60532953497,21394.340554064096,0.0,0.0,55.84910115723065,1.0,0.9572645566101649,0.9550227681721608,1.0426840243331523,57.051768879954686,91.84,86.73333333333333,-8.16,-17.761764705879614,6.462903623367019,0.0699226304651032,-0.7665157642843603,0.8364383947494635,-37.64438048216852,-30.52744630063572,-7.116934181532805,21196.884038937776,1.3468487493547343,1.3378593672257466,28.9467399092429,-1.346845037240513,20255.25,4,-3.196878776591376,-1.675166579547735,-1.2082902073984343,-0.3070637718754199,-1.1593249656857836,-0.3830735687802473,-3.734330465140218,-1.1801766666564362,1.8134747110571112,0.061631427095129754
2022-01-10,21305.0,22107.0,21416.0,21496.0,20255.25,487876,4285552.760807283,28544897,-0.4244867657892031,2806114.301643054,57715997.5075634,12551922.389858812,3803.6822335781903,20978.319136436763,81.12724428932623,1187.41503605585,20631.65,21930.25806635416,19333.041933645844,12.588504228737476,0.8327986412508053,0.0,0.0,21162.333333333336,21864.033333333333,20460.63333333333,6.631593869611091,0.7377559260842714,0.0,0.0,19300.0,22107.0,20703.5,13.605310287834463,0.7823298895618097,784.0797283455129,5.2702350045022754,45.97315387799608,-119.61463567337508,165.58778955137117,21062.166666666668,20859.76923076923,21153.09360633141,21107.12045245341,1.2096710265556876,0.8160919540229885,0.3935790725326991,-0.1198953150489831,23.528733045176367,-221.65000000000143,-19.492228693159763,-58.253148847738885,38.760920154579125,21280.0,21024.5,21152.25,22649.5,99.80468750001012,12.46727915067822,20.183473300920262,15.053166772181951,135.47659869569807,22373.75,21190.0,12.0,36.0,-24.0,20111.436903172176,21394.340554064096,0.0,0.0,54.607742108453245,0.8966595547487787,0.9228177415264244,0.9457822849155848,2.2000986480432747,52.710996683637326,75.90694006309148,82.70231335436382,-24.09305993690852,167.75,3.9961296565070152,0.217808743649124,-0.5696508626976635,0.7874596063467876,-37.49282063286791,-31.92052116708216,-5.572299465785754,21239.161565890867,-0.4630487127245786,-0.4641241042849131,28.349653689992827,0.4630417013951131,21499.05859375,0,-0.2644527203234332,-0.6805144191907857,-1.4212575744493563,-0.2040750400320945,1.7354295906702075,0.2595076542661019,-0.0257177416118423,-0.4276860927116246,0.7915572257286527,0.061631427095129754
2022-01-11,21225.0,22950.0,21246.0,22816.0,21499.05859375,1102707,5214829.317145311,29647604,-0.3061739334357929,210344275.115694,51998944.41587838,13123902.95308355,65454.57528627508,21308.412867657164,82.63467680216861,1187.41503605585,20782.6,22335.07807069861,19230.121929301386,14.94017178503761,1.154888477453654,1.0,0.0,21331.7,22151.3,20512.1,7.684338332153541,1.405502684236214,1.0,0.0,19300.0,22950.0,21125.0,17.562768854715003,0.9632876712328768,876.0717555109616,4.5970117880725,175.2212365614505,-60.64746122640998,235.86869778786047,21262.666666666668,20900.76923076923,21408.925359203506,21233.70412264205,1.1553082985628187,0.7804357904496987,0.37487250811312,-0.0788615452931539,23.73864948759844,-413.59999999999854,-2.6652491043926334,-48.84398336777557,46.17873426338293,21701.5,21125.0,21413.25,22649.5,99.90234375000506,13.71874925431398,24.15683871497492,13.010999271092375,188.7725262827709,22373.75,21190.0,100.0,32.0,68.0,20310.99321285496,21394.340554064096,0.0,0.0,65.50650189990155,1.0,0.9655531849162596,0.9485451610176162,6.820782977661173,61.43942525736242,95.44682296975876,87.73125434428341,-4.55317703024125,377.90294117647136,11.788339049485549,0.8252033444066291,-0.290680021276805,1.1158833656834342,-30.513071670744875,-31.6390312678147,1.1259595970698264,21580.57087271628,6.140677335318201,5.959517291869432,36.23119178409362,-6.14067263425531,21590.4609375,1,0.4144702398107114,0.1422970600445126,0.0,1.5420311450934037,-0.4998355686912958,1.668179507533381,2.82776661488613,-0.5032855211571388,-2.659578337521239,0.061631427095129754
2022-01-12,22100.0,23412.0,22300.0,22913.0,21590.4609375,1098241,5327418.772181283,30745845,-0.2640827258461787,195513575.3848806,76749638.74049503,14677098.473764464,72382.74338392518,21610.20209758681,84.47405491949138,1192.4632153378195,20932.0,22687.42929222458,19176.57070777542,16.77268576557023,1.064249442792869,1.0,0.0,21524.766666666663,22393.366666666665,20656.166666666668,8.070703050594418,1.2991211911888878,1.0,0.0,19300.0,23412.0,21356.0,19.644563347983947,0.878647859922179,899.6645799598653,4.079482423224877,282.2250479338254,7.927040605637096,274.2980073281883,21474.666666666668,20947.42307692308,21640.321457787577,21358.09640985375,1.2062235812573072,0.7637377462001979,0.4424858350571093,-0.0314140005344805,23.95213194529885,-210.0,12.730324718815044,-38.19146017635375,50.9217848951688,21932.5,21356.0,21644.25,22649.5,99.95117187500252,15.362463499816888,25.670509348444725,11.878483243399144,214.01834996527413,22373.75,21282.0,100.0,28.000000000000004,72.0,20627.674027312365,21394.340554064096,0.0,0.0,66.14969353312304,1.0,0.9655531849162596,0.9513080371196478,10.748361705538075,61.33670292931707,83.80921479558728,85.0543259428125,-16.19078520441272,627.9500000000007,12.489567479994108,1.3213960763077104,0.031735198240098,1.2896608780676124,-24.796693775075145,-30.27056376926679,5.473869994191645,21853.061870381043,0.4251402524544145,0.4242390845320187,36.81036541676619,-0.4251457958097404,20781.984375,2,0.6810560563216654,0.7124991655880706,-0.1681720742246,-0.0886447416171165,0.1989346060388754,-2.3968754148662867,1.7460315374276971,-0.8089438886640181,-2.8497405026418505,0.061631427095129754
2022-01-13,22206.0,22949.0,21737.0,22055.0,20781.984375,978895,4862201.346438709,29766950,-0.1792126500311913,47598506.0441834,-63516107.44768336,5100706.39581818,-31986.629151035835,21753.043352411976,72.21515789435449,1147.8102480808109,21039.75,22793.121823088328,19286.378176911672,16.667230581050895,0.7895136064784519,0.0,0.0,21645.266666666663,22559.566666666666,20730.966666666667,8.448036368228305,0.7240694155820485,0.0,0.0,19300.0,23412.0,21356.0,19.54395845958246,0.6699902723735408,930.8981219638788,3.4272175248291554,294.3992585767555,65.22148419986078,229.17777437689475,21585.75,20942.23076923077,21704.118156589488,21409.71889801273,1.122208653175157,0.8476971388695045,0.2745115143056524,0.0104072720391232,24.212201497486973,-28.75,19.60824816642185,-27.46411125186271,47.07235941828456,21932.5,21356.0,21644.25,22649.5,99.97558593750126,15.792867275087932,23.29091578526992,15.083377324974844,127.81217155686868,22313.25,21282.0,96.0,24.0,72.0,21017.47966348864,21394.340554064096,0.0,0.0,56.17213441135943,0.5315244599051466,0.8438414866350489,0.9249826188225226,11.14640005772096,55.71971397103025,55.97014925373134,78.40872900635912,-44.02985074626866,850.5294117647063,6.432776759000096,1.375072974937947,0.3004027535796678,1.074670221358279,-21.20503305567064,-28.45745762654756,7.252424570876922,21862.90442813949,-3.744599135861737,-3.816510152030261,31.687365655600665,3.744600751416911,20102.599609375,3,0.3809502248259377,-0.25116053256653,0.4476827269565007,2.804835895756512,0.2325595767904928,0.9727914923747676,2.6386709471550205,5.035385984561927,-1.007559348595521,0.061631427095129754
