Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_7267.T_2021-09-15_2023-09-15_Close_percent,ssx_600905.SS_2021-09-15_2023-09-15_Close_percent,ssx_600018.SS_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,jpx_8411.T_2021-09-15_2023-09-15_Close_percent
2022-01-13,16101.0,16639.0,16080.0,16467.0,14359.7646484375,1980612,714578.5950788402,27944132,0.2093418020690988,111221772.16173024,2780024.558065891,4061997.896683823,10447.071461547965,16105.974233474886,67.80416098265465,1010.490225093163,15541.7,16931.552524550727,14151.847475449274,17.885463296173857,0.8328770440227481,0.0,0.0,16104.566666666666,16487.066666666666,15722.06666666667,4.750205428273945,0.973769063180829,0.0,0.0,14194.0,16642.0,15418.0,15.751172651640424,0.9285130718954248,398.5977810682009,0.731867427524926,531.642486598661,466.6881714184103,64.95431518025072,16014.25,15391.73076923077,16026.274073499644,15494.631586900983,1.2266936299292217,0.6432760364004044,0.5834175935288171,0.4661337927669689,23.57955830210559,-349.7000000000007,122.47602015135138,98.55984691920644,23.916173232144928,16003.0,15418.0,15710.5,14471.0,99.99999990813248,27.35938872475396,29.544086696873016,13.378595013430452,96.2442581141791,13732.0,14150.0,88.0,32.0,56.0,15748.496083337612,15194.6403220576,0.0,0.0,69.26519796319748,0.7684193738455443,0.7249089553144376,0.8197079901626729,33.34147556393325,67.6985926159589,90.14084507042251,85.39762908831607,-9.859154929577464,1424.7558823529398,8.879925945517058,3.4311398991125843,3.061404753225748,0.3697351458868363,-7.721978228729498,-17.251979712108906,9.530001483379408,16144.563464308889,1.2668347580099717,1.258877539227754,9.110787172011658,-1.2668271300131837,14163.55859375,3,-0.9883167614214444,0.2306374308571861,0.1420454441449834,-0.430423203169596,0.1680622249791099,-1.3200048342169597,2.348343625457204,0.222785775995689,5.035385984561927,-0.723724598546994
2022-01-14,16600.0,16539.0,16231.0,16242.0,14163.55859375,1593180,-764802.8334925885,26350952,0.1568379438572998,44123590.42434021,492976.3115278876,3786882.928851992,3322.3619806210663,16135.284319983524,61.8885251682598,996.683198880376,15620.5,16981.22267563969,14259.777324360311,17.422267861332067,0.7283712953147585,0.0,0.0,16204.633333333337,16595.233333333334,15814.033333333333,4.820843421326015,0.5478323946065893,0.0,0.0,14194.0,16642.0,15418.0,15.6717134534746,0.8366013071895425,389.5380029613808,0.7471889537802149,509.4704674831173,475.2446306313517,34.22583685176562,16101.75,15438.923076923076,16059.46267757662,15549.992210093504,1.2441333070400316,0.6813251824097811,0.5628081246302504,0.474820052611577,23.646389205775023,-120.5,127.0527776795976,104.12159130276837,22.931186376829245,16160.5,15418.0,15789.25,14471.0,99.99999995406624,28.095281425473985,27.91536642049744,12.64105354899596,80.92102717494501,13732.0,14150.0,84.0,28.000000000000004,56.0,15891.456710003597,15194.6403220576,0.0,0.0,63.74226627084799,0.306845869608845,0.5617450607097276,0.6962521711300292,32.5256987429118,62.3961537595841,77.25980670835702,82.11309730381652,-22.74019329164297,1353.1235294117632,6.911532385466035,3.2763390527772738,3.1043916131360536,0.1719474396412201,-7.93017194826287,-15.3876181593397,7.457446211076829,16158.232141818771,-1.366369101840048,-1.3757898375644118,7.619931089318843,1.3663598219825277,14204.54296875,4,1.3345162062699103,3.3355344958620634,1.194879002003276,1.0000026351444262,2.693599271062425,0.0352110191749375,-0.2004053976057633,1.7543949832401609,5.045533664274444,0.1249686305579729
2022-01-17,16242.0,16500.0,16231.0,16289.0,14204.54296875,1147404,-1417415.5175074586,27498356,0.1690473284876204,45524218.64943447,-457162.4292751289,3543889.0991393244,-18448.439241918702,16182.561932365632,62.94581742176037,999.5673332448248,15690.6,17037.330915959097,14343.869084040904,17.16608563036591,0.722167618233461,0.0,0.0,16280.533333333336,16663.633333333335,15897.43333333333,4.706234030007233,0.511050204472288,0.0,0.0,14194.0,16642.0,15418.0,15.601697831822875,0.8558006535947712,377.4842026652427,0.8207177791523992,490.04258393124655,478.2042212913306,11.838362639915886,16167.5,15482.615384615385,16094.776111795602,15604.733527864357,1.2417408506429275,0.7115727002967359,0.5301681503461918,0.4781158996399305,23.724036878445773,-435.6000000000004,129.55225449396585,109.58493996088234,19.96731453308351,16240.0,15418.0,15829.0,14471.0,99.99999997703311,28.778610361856867,26.53926310615183,12.017905873856693,73.05080651654643,13769.0,14150.0,80.0,24.0,56.0,16011.54363640302,15194.6403220576,0.0,0.0,64.38116832648191,0.3555385228844325,0.4769345887796072,0.5878628682679242,32.02035001357056,54.28641062350223,77.97878976918278,81.7931471826541,-22.021210230817218,1215.444117647059,5.090322580645161,3.1403457358384843,3.11158243767654,0.0287632981619445,-10.111984419550872,-14.332491411381934,4.220506991831062,16170.389608699872,0.2893732298977935,0.2889553515249332,7.93135435992578,-0.2893649553445243,14073.73828125,0,-0.1803381768636711,-2.0840402603128894,-2.1307299810073914,0.2886050594353975,0.3460279905375643,-1.1623802681200317,-2.3999977111816406,1.2987026054548068,-2.5569305908248765,-0.1876792741599047
2022-01-18,16050.0,16395.0,15797.0,16139.0,14073.73828125,1500768,-1201586.005801773,25997588,0.1860954668285943,6861444.556658119,-10738568.51958464,2359726.345726728,-10499.794882393364,16197.30084442413,57.78514714067086,999.5673332448248,15774.85,17007.598356316095,14542.101643683907,15.629287838757186,0.647698432585306,0.0,0.0,16303.4,16713.3,15893.5,5.028398984260948,0.2994632837277387,0.0,0.0,14500.0,16642.0,15571.0,13.578576024494684,0.765172735760971,399.5357823987184,1.0086367780593388,457.2709648073451,474.0175699945336,-16.746605187188493,16241.166666666666,15520.76923076923,16101.57978690397,15644.308822096626,1.1160058737151248,0.7656020558002937,0.3504038179148311,0.474721659378254,23.87252621122128,-103.85000000000036,128.92552964476033,114.5033797398454,14.422149904914916,16219.5,15418.0,15818.75,14471.0,49.99999998851656,27.62586159244308,23.73781814905184,18.410248720051754,42.693509533057366,13888.25,14150.0,76.0,20.0,56.0,16011.54363640302,16642.0,0.0,1.0,60.70467443297015,0.0753418310003211,0.2459087411645328,0.4281961302179559,30.57048830648571,50.93508817068761,65.64207650273224,73.62689099342401,-34.35792349726776,1054.7235294117636,5.794821370042609,2.9229221310274696,3.073850376346726,-0.1509282453192564,-10.111292572223013,-13.48825164355015,3.376959071327139,16169.75550532754,-0.9208668426545552,-0.925133032178138,6.937450304797244,0.9208651611513972,14075.482421875,1,0.1800135437208183,2.2423037878446337,1.014949323379227,-2.894361841243324,-2.2569477171981447,-0.1044633556661693,1.9531231810105536,1.0032815763799905,-0.1168691828511185,0.8429664382558855
2022-01-19,16145.0,16348.0,15975.0,16141.0,14075.482421875,1038494,-1315736.820815178,27036082,0.1731928595108598,6177950.762849817,2352589.4227602663,1969457.0122001653,-13691.381173890855,16226.136083148132,58.307841133436455,999.6912030426122,15842.55,16997.09709301961,14688.00290698039,14.575268413476488,0.6292498165750141,0.0,0.0,16314.333333333334,16725.133333333335,15903.533333333333,5.036062358253503,0.2890295358649803,0.0,0.0,14508.0,16642.0,15575.0,13.470053747660574,0.7652296157450796,396.88220415884655,1.1650453002213947,426.5436738720109,464.5227907700291,-37.97911689801816,16280.333333333334,15569.423076923076,16107.64443507259,15681.10076120058,1.122022185851973,0.8228768867066739,0.2991452991452991,0.466093596804103,23.952531145767008,114.45000000000071,127.20545655186588,118.46318738971046,8.742269162155424,16219.5,15418.0,15818.75,14471.0,24.99999999425828,26.555452020844548,22.16609937443948,17.191276808779264,42.90482679301429,13970.0,14150.0,72.0,16.0,56.0,16011.54363640302,16625.1,0.0,0.0,60.736869055965,0.0777954803523658,0.1695586114123731,0.2974673137855044,29.3765085124512,50.201420270957726,63.64296081277213,69.08794236156238,-36.35703918722787,947.5588235294126,2.99917044221811,2.720113086240725,3.003102918325526,-0.2829898320848008,-12.322644250852624,-13.255130165010646,0.932485914158022,16169.543973051095,0.0123923415329407,0.0123915737455959,6.950702358865635,-0.0123928738061209,14073.73828125,2,1.082054859404849,2.3622035624160844,2.4779263347647884,1.4064725167881704,0.169782840949594,0.6608793831782549,-1.394425735604429,5.466025531117367,0.0,1.4483525884207324
2022-01-20,16200.0,16272.0,15889.0,16139.0,14073.73828125,1859196,-747783.9957499036,25176886,0.1730108968028026,4764187.511014129,-1668624.5022041788,1753740.1227120892,-101.67564664850022,16241.359235801412,55.0972321281401,999.6912030426122,15908.85,16967.61253711587,14850.087462884132,13.310359166324018,0.6086882053018898,0.0,0.0,16301.533333333336,16690.633333333335,15912.43333333333,4.773784061213082,0.2911419515120381,0.0,0.0,14833.0,16642.0,15737.5,11.371029332729895,0.7219458264234384,395.49398374296186,1.2339534395754166,397.4491448044755,451.1080615769184,-53.65891677244292,16295.5,15630.615384615385,16112.468368138349,15715.019223333871,1.089975203684024,0.8409493446687921,0.2490258590152319,0.4534019119238531,24.060927789105044,187.14999999999964,122.92610512463456,121.22937203243036,1.6967330922042123,16219.5,15418.0,15818.75,14471.0,12.49999999712914,25.23889256185014,20.653894536627888,17.550328766302933,31.029685362838165,14097.75,14150.0,68.0,12.0,56.0,16011.54363640302,16608.537999999997,0.0,0.0,60.68332681826558,0.0,0.0510457704508956,0.1555043743426005,28.359389927176547,53.86358472466996,60.641627543036,63.308888286180114,-39.358372456964005,821.9941176470602,1.14056526916087,2.5291037774509224,2.9083030901506057,-0.3791993126996833,-9.859807444180822,-12.576065620844682,2.7162581766638603,16167.939544351097,-0.0123908060219335,-0.0123915737455959,6.937450304797244,0.0123913381632263,14125.1884765625,3,-1.7319924864027456,0.385697540194883,0.1168224211130564,-1.141231856770645,-0.170071593332409,-0.0700348281307441,0.982321988918642,-0.3690593615861246,0.0,-0.0319466467484375
2022-01-21,16500.0,16350.0,15971.0,16198.0,14125.1884765625,1606429,-429889.0749055765,26783315,0.1560284211050167,17623490.86658354,1887416.1260784008,1364017.907463316,5642.318590912687,16257.728137063865,56.80970690670497,1003.345814913206,15968.7,16947.747108161824,14989.652891838175,12.262076539252718,0.6171036603287223,0.0,0.0,16280.916666666668,16662.56666666667,15899.266666666666,4.688310957102146,0.3913708022184363,0.0,0.0,14867.0,16642.0,15754.5,11.115494686480428,0.7498591549295774,393.84458536866566,1.3279629394934571,374.83150357145496,435.85274997582576,-61.0212464043708,16304.0,15691.615384615385,16125.627080732447,15750.795577160992,1.1075017946877244,0.8833452979181622,0.2241564967695621,0.4384194668293892,24.171660641423017,435.2999999999993,119.46668211791666,122.89207168969207,-3.425389571775412,16218.0,15418.0,15818.0,14471.0,6.24999999856457,24.26370608587833,20.64891854778073,16.360861142899218,36.57725967437281,14165.5,14150.0,64.0,8.0,56.0,16011.54363640302,16592.30724,0.0,0.0,61.75443154754073,0.0881285037689562,0.0553079947071072,0.0919707921901253,27.74084358412433,54.10267519920343,53.89408099688473,59.39288978423095,-46.10591900311527,711.4911764705867,0.6336978131212724,2.3797623538138546,2.8025949428832555,-0.4228325890694009,-9.070350469539026,-11.874922590583552,2.804572121044526,16169.965907485435,0.3655740752215086,0.3649074773111493,7.32838589981446,-0.3655758994825504,13795.5595703125,4,7.526883190618278,3.062298765514683,-0.4970835219536695,1.2693939175679247,1.867568178031732,1.644502301396173,2.97619239092775,0.3326794353142901,0.0,0.8304063156920876
2022-01-24,16000.0,16354.0,15725.0,15820.0,13795.5595703125,2555388,-2213379.268864241,24227927,0.0836191291357763,-122885102.68578552,-2978373.538578095,357534.1699317616,-53760.39414806213,16241.62781418309,49.522707096290425,1003.345814913206,16013.15,16873.20122521861,15153.098774781389,10.741811888586705,0.3877101768264419,0.0,0.0,16225.516666666666,16647.666666666664,15803.366666666663,5.20353229635214,0.0197007382841822,0.0,0.0,14883.0,16642.0,15762.5,10.984721931662415,0.5326890278567368,417.3601268317991,1.7262906877584343,322.6856991459099,413.2193398098426,-90.53364066393272,16255.333333333334,15736.0,16078.607529850531,15755.921830704625,1.0078458127238614,0.9411564045710388,0.0666894081528227,0.416838985483131,24.369541673466504,486.8500000000004,113.20309111138168,123.10136540750524,-9.89827429612356,16182.0,15418.0,15800.0,14471.0,3.124999999282285,22.607480396623664,18.417898086888364,18.818768089613283,-4.764796561871941,14282.75,13862.0,60.0,4.0,56.0,16011.54363640302,16576.4010952,0.0,0.0,51.98332591457711,0.0,0.0293761679229853,0.045243311026996,24.40562118247928,45.89308842807845,10.359869138495092,41.6318592261386,-89.6401308615049,600.9823529411769,-3.560107290904657,2.0480280532813424,2.6516815649628733,-0.6036535116815309,-3.8249199415250095,-10.264922060771845,6.4400021192468335,16120.019142122634,-2.3336214347450257,-2.36128154872901,4.823747680890533,2.3336248347902995,13892.35546875,0,4.651158492543985,0.5809664442040514,1.51296210838359,1.8571527042614804,0.0,1.2095327770797013,1.431486640806952,1.7217081139047536,0.0,-2.1256076109488475
2022-01-25,15608.0,16039.0,15638.0,15931.0,13892.35546875,2966615,-844741.4259714729,27194542,0.1066820009065961,-58288050.15924475,-2716934.957856008,-201769.6457002412,-38818.02111016655,16209.351396553237,41.76168434232529,1003.345814913206,16053.5,16812.71525274459,15294.28474725541,9.458563587312304,0.4193245923622068,0.0,0.0,16170.733333333334,16594.233333333334,15747.233333333334,5.237857693528638,0.2169618260527348,0.0,0.0,15039.0,16642.0,15840.5,9.985361447659388,0.5564566437928883,415.7241141486191,1.957650768478888,287.0080951185373,387.9770908715816,-100.96899575304428,16207.916666666666,15776.153846153846,16055.8986791043,15768.890583985762,0.9661016949152542,1.0276271186440675,-0.0615254237288135,0.3924449174348599,24.45898651533377,447.5,105.12525204107584,121.77035210183888,-16.645100060763042,16138.5,15418.0,15778.25,14471.0,1.5624999996411424,21.362297780951675,17.14601320130587,19.01744457651364,-35.74854336470438,14313.0,13828.0,56.00000000000001,4.0,52.00000000000001,16011.54363640302,16542.345051392,0.0,0.0,54.27144648918711,0.1097214832645436,0.0659499956778332,0.0502113861026419,22.16906835409437,50.74228429948905,29.18326693227092,31.14573902255024,-70.81673306772909,517.6735294117643,-3.4484848484848487,1.820090599208108,2.4853633718119204,-0.6652727726038126,1.823285355940376,-7.8472805774294,9.670565933369776,16106.375401013269,0.7016434892541001,0.6991934251249887,5.559236681685653,-0.7016453224978392,14056.296875,1,5.792679735622869,2.8122740651903086,-0.4135969787875524,4.657925595852987,1.5570996221414362,3.6010126344806537,3.319508683629735,-0.3217652948207785,0.0,2.522869311022632
2022-01-26,15650.0,16256.0,15834.0,16119.0,14056.296875,1296805,-389937.7766823733,28491347,0.1116182533205169,-15132708.707924075,6719822.949479682,77159.13444512936,36118.51589798881,16200.3196724017,38.829038782101705,1015.1861898553744,16099.85,16748.106207066336,15451.593792933663,8.052947164928073,0.5147703946304373,0.0,0.0,16151.6,16583.7,15719.5,5.35055350553506,0.4622772506364264,0.0,0.0,15178.0,16642.0,15910.0,9.093252421606412,0.64275956284153,416.3517027337572,2.053095717406568,270.7819598250826,364.5380646622818,-93.75610483719925,16176.083333333334,15840.192307692309,16065.606574626714,15794.824614801631,0.998951415588955,1.0321565886053827,-0.0332051730164277,0.36888116628999,24.51456390312813,267.14999999999964,98.81907824607993,119.14180300125314,-20.322724755173223,16088.5,15571.0,15829.75,14471.0,0.7812499998205712,20.21909126072108,19.63385610649585,17.637099508608685,-2.2258648179004337,14274.0,13800.5,52.0,4.0,48.0,16011.54363640302,16488.08434830848,0.0,0.0,57.92821387714148,0.2850732309879574,0.1315982380841669,0.0756414672283285,21.222852094411465,52.656986640054505,47.90836653386455,29.150500868210184,-52.091633466135455,460.4176470588227,-2.315011211441731,1.7143714250003617,2.331164982449609,-0.6167935574492474,-0.9819419315155392,-6.474212848246628,5.492270916731089,16106.579087497908,1.1800891343920703,1.1731803824035936,6.804929764113443,-1.1800835835130812,14413.83203125,2,5.792679735622869,2.8122740651903086,1.7358045168072067,-1.98472115915358,-2.460454998695397,3.6010126344806537,3.319508683629735,0.0356407133355674,0.0,-0.7440947714369202
2022-01-27,15616.0,16584.0,15632.0,16529.0,14413.83203125,2343328,1682627.5342419962,30834675,0.1438177092404894,124281175.39320794,2559436.835133622,-113009.45147416624,74907.92664067619,16193.999828037968,40.65755573532636,1015.1861898553744,16151.3,16763.27846367338,15539.321536326615,7.5780706651895775,0.8085892906531938,0.0,0.0,16136.9,16608.3,15665.5,5.842510023610478,0.9158888417479856,0.0,0.0,15264.0,16642.0,15953.0,8.531820967971619,0.9179970972423802,469.9165324603815,2.053095717406568,287.6898941698091,349.1684305637873,-61.478536393978175,16189.583333333334,15907.192307692309,16136.897870837987,15849.207976668178,0.9260509605337192,0.9938107869142352,-0.067759826380516,0.3513664720108709,24.774240283192007,109.70000000000071,92.73504313553929,115.32872138524668,-22.593678249707395,16108.0,15575.0,15841.5,14471.0,1.1323009410335525,20.10505856660118,21.85541977129525,14.993230639698965,40.00752492631853,14274.0,13800.5,100.0,8.0,92.0,15638.0,16488.08434830848,1.0,0.0,64.58039770970296,0.6040631850822558,0.3329526331115855,0.1768336222911952,22.41073162420595,60.20221223663658,88.81188118811882,55.301171551418086,-11.188118811881187,435.8588235294119,0.9897965418219588,1.815168900511124,2.2279657660619123,-0.4127968655507883,1.2952278326134474,-4.920324712074613,6.215552544688061,16109.870051551485,2.5435821080712184,2.5117713520423024,9.52160084813145,-2.5435942298991847,14680.673828125,3,3.020503482402802,0.7891816913794258,0.9281436409544028,-0.7485081830204336,-0.1715301843168362,-1.120657298006705,2.3605077313110456,3.2085537273402736,0.3301246349984694,0.7064881022926244
2022-01-28,16589.0,16860.0,16267.0,16835.0,14680.673828125,2088510,3595040.5696551497,32923185,0.2120126201542976,197824444.6227497,12933215.546011273,519073.8553658729,98268.88338157078,16215.531078221364,42.772912407259945,1033.9802472149088,16230.3,16761.686902360263,15698.913097639735,6.548084784141548,1.0689827857198797,1.0,0.0,16168.566666666666,16668.466666666667,15668.666666666668,6.183603164164207,1.1665666466626654,1.0,0.0,15364.0,16860.0,16112.0,9.217328083892474,0.983288770053476,482.2248792143434,2.053095717406568,322.068590375282,343.74846252608626,-21.67987215080433,16237.416666666666,15984.96153846154,16244.298198401371,15922.229608026091,0.9770847560512936,0.9669170650276956,0.0101676910235981,0.341774577516163,25.09341442933605,236.7000000000008,88.8871917603604,110.81038108151272,-21.923189321152336,16246.0,15846.5,16046.25,14580.0,13.054602519053368,20.65425156005936,24.11111762316774,13.623303108400869,162.7437325905292,14274.0,13800.5,100.0,4.0,96.0,15632.0,16488.08434830848,0.0,0.0,68.57416186481159,0.949294985722582,0.612810467264265,0.3591204461533392,24.758151718234945,65.92173691474247,97.9641693811075,78.22813903436362,-2.035830618892508,475.35588235294017,3.529918209212225,2.022760620239601,2.18692473689745,-0.1641641166578491,1.9537640832374512,-3.5455069530122003,5.499271036249652,16166.936729973067,1.8512916691874937,1.834363867782152,11.549165120593695,-1.8512897631696603,14814.09375,4,0.7786395618062585,-2.386363088158617,-1.4203685808176516,-1.9316597379315965,2.9109590380036536,-1.4776400536989769,-3.956040017430226,0.4051654803348299,-1.863359596998535,-1.6170823418593727
2022-01-31,16900.0,17285.0,16739.0,16988.0,14814.09375,2915894,3338698.23998482,35839079,0.1772664193382571,233296921.39092827,8398144.788527979,1205043.193037762,65164.66599120197,16279.253799393608,53.67287211411176,1033.9802472149088,16296.15,16859.43119975731,15732.86880024269,6.913058602888533,1.1141248814074431,1.0,0.0,16234.966666666664,16762.566666666666,15707.366666666669,6.499551379840615,1.2136403841293926,1.0,0.0,15632.0,17285.0,16458.5,10.143500151876363,0.8203266787658802,488.602391292909,2.0415919457543663,357.5382971986546,346.5064294606,11.031867738054643,16280.833333333334,16061.384615384615,16358.713860185777,16001.175562987122,1.0726882039122705,0.9038233550681684,0.1688648488441019,0.3390653810734957,25.424877163114605,-54.14999999999964,85.74032383768022,106.01202488072605,-20.271701043045823,16458.5,16076.0,16267.25,14792.5,37.906483319613805,21.976336495927622,28.57443848366161,12.491574756150456,250.1780999874284,14259.75,13800.5,100.0,4.0,96.0,15632.0,16488.08434830848,0.0,0.0,70.37295709974302,1.0,0.8511193902682792,0.5989608302147099,27.273173616977065,64.29349037613676,82.03266787658802,89.60290614860476,-17.96733212341198,610.429411764706,3.163903564705168,2.234450186433108,2.196429826804581,0.0380203596285264,5.706913027185376,-1.6950229569726851,7.401935984158062,16242.717126254389,0.9088209088209176,0.9047159837987097,12.562947256824808,-0.90881333811393,14750.435546875,0,-0.3363198734820543,-1.0358850146829468,0.0595870713488153,-1.9316597379315965,2.9109590380036536,3.421906092172989,-1.0570864806181817,-6.712283597606586,-1.863359596998535,1.3367267341331086
2022-02-01,17200.0,17252.0,16807.0,16915.0,14750.435546875,1582720,2524219.8579623485,34256359,0.1363173866874908,183463281.19222423,492032.7031945006,1432571.092377246,19699.067631016675,16323.381519073551,54.89935907929947,1029.537078033917,16344.05,16945.4638259136,15742.636174086398,7.359422247406262,0.9746731579812588,0.0,0.0,16323.06666666667,16835.36666666667,15810.766666666666,6.277006771603387,1.077721387208014,1.0,0.0,15632.0,17285.0,16458.5,10.113772290221824,0.7761645493042952,484.2421521636181,2.007531825559153,375.430081209006,352.2911598102812,23.13892139872479,16336.916666666666,16137.692307692309,16444.29634323412,16068.866262025114,1.1041271693160275,0.8799766661805454,0.2241505031354821,0.3394016164595015,25.6845073574143,-55.04999999999927,80.01509031725615,100.7686508546583,-20.75356053740215,16458.5,16084.0,16271.25,14792.5,60.34199235482143,23.20398679351958,26.632548778497,11.642660071995508,203.67338970069224,14227.25,13800.5,96.0,4.0,92.0,15731.18,16488.08434830848,0.0,0.0,68.36234665608386,0.8906660811511528,0.9466536889579116,0.8035278488301519,28.704442276155905,61.14416297484767,77.61645493042953,85.87109739604166,-22.38354506957048,780.7470588235283,4.143578377047161,2.3363818895938184,2.224420239362429,0.1119616502313896,3.299119915746413,-0.6961943824288657,3.995314298175279,16321.497978967564,-0.4297150930068327,-0.4306410218353207,12.07924728332892,0.4297137860694278,14611.7822265625,1,0.4469269576030541,-0.4027863075183546,1.5802101844527527,-1.9316597379315965,2.9109590380036536,0.0,-2.5104577466931346,-0.3119073400740575,-1.863359596998535,-0.6451500755730564
2022-02-02,17100.0,17100.0,16687.0,16756.0,14611.7822265625,1567855,1480248.610988983,32688504,0.0943815172340381,121641534.59333506,-3582474.144611588,978106.8993288547,-21538.931029821888,16349.453163051434,48.05910544976163,1019.8594903657294,16377.05,16992.661395281175,15761.438604718824,7.517976623154666,0.807783451463661,0.0,0.0,16392.366666666665,16908.666666666664,15876.06666666667,6.299273442313568,0.8521531409387323,0.0,0.0,15632.0,17285.0,16458.5,10.093392888218574,0.6799758015728977,477.1179369472563,2.039698416705922,372.48569453667005,356.33006675555896,16.155627781111093,16375.833333333334,16200.46153846154,16492.25075196733,16119.76505743066,1.0904485173595588,0.9313068097153926,0.1591417076441662,0.3390347263583725,25.91521062123794,-238.04999999999927,75.55784590855947,95.50551094176107,-19.9476650332016,16458.5,16162.0,16310.25,14792.5,78.06112676861821,23.856534709374177,24.93862420047327,12.750190550631867,138.3361785091282,14240.75,13800.5,92.0,8.0,84.0,15824.4092,16488.08434830848,0.0,0.0,64.06869359329882,0.6571837986870793,0.8492832932794107,0.8823521241685338,28.620671066838355,61.48096346117649,67.99758015728978,75.88223432143576,-32.002419842710225,884.0794117647056,2.866965436797839,2.31073897919478,2.241683987328899,0.0690549918658804,1.2657310244890227,-0.3038093010452879,1.5695403255343108,16352.2156836051,-0.9399940880874924,-0.9444399147882976,11.025708984892656,0.9399947538625356,14787.0615234375,2,-3.703702910858098,-1.239961895917503,-2.2114587104611587,-1.9316597379315965,2.9109590380036536,-1.3569447830722368,-2.4489772086439814,-5.994120442805155,-1.863359596998535,-1.9230774091398213
2022-02-03,16900.0,17015.0,16705.0,16957.0,14787.0615234375,1076242,2153767.798085757,33764746,0.0554357461823618,135167692.7942872,-964931.6789346634,873970.6142958157,-1827.464887487722,16373.080651793734,53.30749226670955,1032.0934219462683,16404.7,17070.314332778402,15739.085667221598,8.114922342723755,0.9148798882489458,0.0,0.0,16471.6,16980.6,15962.6,6.1803346365866,0.9768172888015731,0.0,0.0,15632.0,17285.0,16458.5,10.076380549476674,0.8015728977616455,460.4061432525306,1.996690556215728,381.9681756961036,361.4576885436679,20.510487152435644,16444.0,16268.346153846154,16563.75063628005,16181.782460583943,1.0706092656040518,0.9290928050052136,0.141516460598838,0.3400159610213003,26.03646897922412,-263.7000000000007,72.07890211542811,90.24020205259568,-18.16129993716757,16458.5,16231.5,16345.0,14792.5,89.0305633843091,24.462472059810587,23.719138866637994,12.126713078293774,128.22235461640207,14259.75,13800.5,88.0,4.0,84.0,15912.044648,16488.08434830848,0.0,0.0,66.89900758612399,0.8110919420493157,0.7863139406291824,0.8607503076221681,29.41309324276974,62.9239905861897,80.15728977616455,75.25710828796127,-19.84271022383545,969.141176470588,5.068467686969453,2.3604827010035065,2.265443730063821,0.0950389709396857,-2.5073480454234702,-0.7445170499209245,-1.7628309955025458,16408.92066442602,1.1995703031749905,1.192432484020145,12.357540418764913,-1.199575070016877,14797.5263671875,3,4.2207727197945815,2.341488548877493,-2.2525112820734563,-1.9316597379315965,2.9109590380036536,-0.6694046746086855,1.394425735604429,3.455007894716374,-1.863359596998535,1.5408720680566717
