Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_CBAPH.AX_2021-09-15_2023-09-15_Close_percent,ssx_600887.SS_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,ssx_601111.SS_2021-09-15_2023-09-15_Close_percent,ssx_600938.SS_2021-09-15_2023-09-15_Close_percent,asx_ALD.AX_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,ssx_300750.SZ_2021-09-15_2023-09-15_Close_percent,ssx_002475.SZ_2021-09-15_2023-09-15_Close_percent
2022-01-05,1178.0,1247.0,1222.0,1230.0,1202.7216796875,45657,2682313.6138352947,5037251,0.323191742359723,341261.7824948261,1423659.022712837,-770383.737366962,-754.2246210467224,1235.1716838732425,54.44206270021959,987.5047193823344,1231.8,1293.5012155471825,1170.0987844528174,10.018057403341862,0.4854135774794946,0.0,0.0,1230.6,1264.5,1196.7,5.509507557289124,0.4911504424778757,0.0,0.0,1135.0,1310.0,1222.5,14.20685176164962,0.5428571428571428,50.9606464050428,4.078991582380664,1.3131531403462304,4.897807299805264,-3.584654159459033,1233.8333333333333,1217.1923076923076,1227.2300645056455,1225.9169113652997,0.8458015267175573,0.9938931297709924,-0.148091603053435,0.0592816612056508,23.96373215127345,32.200000000000045,15.367299186549804,17.278266643413538,-1.9109674568637336,1211.5,1207.0,1209.25,1200.0,7.700571396201158,17.307370290069837,11.49555035151366,19.50053154765316,10.468794938164994,1194.0,1178.5,44.0,12.0,32.0,1187.3642500227163,1307.26,0.0,0.0,50.61659753688334,0.6085441934197735,0.2028480644732579,0.1203858182850604,0.197274415351363,57.52712882224481,44.881889763779526,29.92125984251968,-55.11811023622048,13.782352941176669,-2.070063694267516,0.1071159984964867,0.3986924813325439,-0.2915764828360572,-44.549285697225386,-39.721100813830574,-4.828184883394812,1220.0272782341472,4.859335038363177,4.744959971298712,7.329842931937169,-4.859331118799403,1197.8326416015625,2,-0.2285712351631446,-2.4570050760764275,3.582083780697942,-1.904765172580241,-0.1605885923159077,-0.2995951777870971,-0.7142898278066099,0.9681848409213104,3.758266945458388,5.470585383884071
2022-01-06,1230.0,1247.0,1191.0,1225.0,1197.8326416015625,26945,2688087.5424067234,5010306,0.3515458842895073,273263.67070985097,-3221376.878827241,-657424.7470250505,2109.0940781402696,1233.8171090326612,55.21282642472883,983.490472555577,1235.4,1285.625093329927,1185.1749066700731,8.130984835668924,0.3964660958250208,0.0,0.0,1228.7,1265.2,1192.2,5.941238707577114,0.44931506849315,0.0,0.0,1135.0,1310.0,1222.5,14.165452485025092,0.5142857142857142,51.46458176453852,3.98255008190643,1.0379856537165324,4.1258429705875175,-3.087857316870985,1230.5833333333333,1219.7692307692307,1226.8869776586234,1225.848992004907,0.8606431852986217,0.9693721286370596,-0.1087289433384379,0.0517557780046025,23.787440060521305,-12.400000000000093,12.07952941835452,17.60726652137184,-5.527737103017321,1211.5,1207.0,1209.25,1200.0,3.850285698100579,18.593862813967032,10.622651039934151,22.22325559048303,-57.48585940205497,1192.25,1178.5,40.0,8.0,32.0,1187.3642500227163,1304.5748,0.0,0.0,49.89976610372222,0.5592891931203293,0.3892777955133676,0.2237601850591957,0.0757564994186562,55.91052143043301,40.94488188976378,28.60892388451443,-59.05511811023622,11.694117647058874,-3.085443037974684,0.0846748384577843,0.335888952757592,-0.2512141142998077,-45.97346427164739,-40.971573505393934,-5.001890766253453,1220.114755543965,-0.406504065040647,-0.407332538763594,6.893542757417093,0.406497876317303,1210.5443115234375,3,0.4180865107140619,4.124701419670117,2.786385046121368,2.907577670236037,-0.1605885923159077,2.2900632982446325,2.16143633846157,-3.351957471700132,1.1013535903653209,2.82099651444679
2022-01-07,1225.0,1240.0,1225.0,1238.0,1210.5443115234375,7153,2693333.0757400566,5017459,0.2229243832925743,247510.14632272944,2830980.008388089,-417168.7406335759,-33.62313257010122,1227.7408655625288,32.783501706563484,993.9275143051462,1238.2,1282.043357535662,1194.3566424643382,7.081789296666432,0.4977191527834362,0.0,0.0,1228.8,1264.3,1193.3,5.777994791666667,0.629577464788733,0.0,0.0,1173.0,1310.0,1241.5,11.0644483928283,0.4744525547445255,47.81812358808467,3.977845579046752,1.8476067322405925,3.670195722918133,-1.82258899067754,1231.8333333333333,1221.576923076923,1228.5966734034507,1226.74906667121,0.9382303839732888,0.9649415692821368,-0.026711185308848,0.046918148820711,23.53031631595308,11.799999999999956,13.299775335487515,17.658406861543558,-4.35863152605604,1211.5,1210.0,1210.75,1200.0,1.925142849050289,19.78846301472872,10.394960420581713,21.74691246197375,-15.04283721856938,1185.0,1178.5,36.0,4.0,32.0,1187.3642500227163,1301.943304,0.0,0.0,51.81064530988138,0.6905897353642908,0.6194743739681313,0.4038667446515855,0.5543403874552931,53.1014043600466,51.181102362204726,45.669291338582674,-48.81889763779528,11.47352941176473,1.226492232215863,0.1506099969779543,0.2988331616016645,-0.1482231646237101,-49.66463713555528,-42.710186231426206,-6.954450904129075,1220.3007258952584,1.0612244897959089,1.0556330265714564,8.027923211169274,-1.061222534800763,1214.45556640625,4,0.2290151347289537,-0.3751915383481901,-1.6560624596266251,-1.1764668683356092,-0.1605885923159077,-2.887230901306097,-1.553329801980027,-2.972971883349004,0.2899606857190377,0.5122664264677468
2022-01-10,1238.0,1247.0,1201.0,1242.0,1214.45556640625,16305,2706093.510522665,5033764,0.0666852881710749,221468.6968480538,-2398037.41183686,-577435.6168790549,128.59113250469818,1226.9544369930131,28.2638078223584,993.9275143051462,1239.25,1282.3956834457383,1196.1043165542617,6.963192809479692,0.53186877319325,0.0,0.0,1228.6,1265.6,1191.6,6.023115741494385,0.6810810810810823,0.0,0.0,1173.0,1310.0,1241.5,11.055073633245916,0.5036496350364964,47.6363112292762,3.959698379753701,2.7799582127679514,3.4921482208880965,-0.7121900081201451,1231.1666666666667,1224.2692307692307,1230.6587236490736,1227.8787654363057,0.88107202680067,0.9346733668341708,-0.0536013400335009,0.0446330630460557,23.30448180208903,-14.25,12.11331019340269,17.236847275182566,-5.123537081779876,1211.5,1210.0,1210.75,1200.0,2.8010191495846413,21.37390324694946,9.70776133900328,23.75840707174603,-47.67905902121515,1183.75,1178.5,32.0,12.0,20.0,1187.3642500227163,1299.3644379200002,0.0,0.0,52.41208417413428,0.8872712063916084,0.7123833782920762,0.5737118492578585,1.1164422957170548,58.19154420155168,54.330708661417326,48.81889763779527,-45.669291338582674,10.7294117647059,-0.64,0.226403313667546,0.2843471920148408,-0.0579438783472947,-51.61467269342928,-44.49108352382682,-7.123589169602461,1220.437853475579,0.3231017770597644,0.3225809248882605,8.37696335078535,-0.3230988610313829,1204.6773681640625,0,0.1530194872159569,-2.242704368023098,-1.6560624596266251,-2.854117367870998,-0.1605885923159077,0.9244130998232832,0.1019690290392389,0.2624770891494847,0.2778222300678266,-4.26945927892308
2022-01-11,1238.0,1260.0,1200.0,1232.0,1204.6773681640625,301182,2726172.3105226653,4732582,0.0756400578495498,-240429.68841595383,119529.0555212463,-840657.8087832306,-2372.294100661032,1227.560725318163,65.25156734516105,993.9275143051462,1237.85,1280.0176416224558,1195.682358377544,6.813045461478516,0.4306340149115126,0.0,0.0,1228.1333333333334,1266.7333333333331,1189.5333333333333,6.285962436217569,0.5500863557858378,0.0,0.0,1173.0,1300.0,1236.5,10.259724522357311,0.4645669291338583,48.87268010634858,3.7703036848157057,2.681031786255062,3.3299249339614896,-0.6488931477064277,1231.75,1227.3076923076924,1230.8650738569086,1228.1840420706535,0.8758741258741258,0.972027972027972,-0.0961538461538461,0.0424698855119449,23.2187073922032,-0.849999999999909,8.779258823983652,15.99187059522739,-7.212611771243738,1216.5,1222.5,1219.5,1200.0,3.189787969800953,22.27094669521388,10.723925682938193,21.739623121750792,-38.45246520405645,1183.75,1178.5,28.000000000000004,8.0,20.000000000000004,1187.3642500227163,1296.8371491616003,0.0,0.0,50.708187872141245,0.7453420340223724,0.7744009919260906,0.7020862480620993,1.1137651374533342,57.954404932649645,67.816091954023,57.775967659215006,-32.18390804597701,14.25,0.5714285714285714,0.218292348248963,0.2711362232616653,-0.0528438750127022,-18.597402091261145,-39.312347237313695,20.71494514605255,1220.602293246354,-0.8051529790660261,-0.8084118399959372,7.504363001745196,0.8051507615978579,1240.856689453125,1,-0.1149501675009361,2.9490598076400687,3.665419163929471,-0.1027772800854336,-0.1605885923159077,0.5664700688050459,0.5103796109503236,-0.6579092808175773,0.3157575617204742,3.765423884995528
2022-01-12,1232.0,1275.0,1231.0,1269.0,1240.856689453125,114723,2809607.2196135744,4847305,0.1260284070319113,400310.4099291824,882124.770098411,-579960.2430834417,1020.4389273166448,1232.1297466771257,73.28368199019918,1023.7776101081416,1238.9,1283.0266359470093,1194.773364052991,7.123518596659804,0.841063842212518,0.0,0.0,1230.3,1269.3,1191.3,6.339917093391856,0.9961538461538468,0.0,0.0,1173.0,1300.0,1236.5,10.251029138752118,0.7559055118110236,48.385412095713725,3.7032889460123934,5.52453920951416,3.768847789072024,1.755691420442136,1234.4166666666667,1231.0384615384614,1236.7319855712303,1231.2074463617162,0.9232081911262798,0.8617747440273038,0.061433447098976,0.0463001248336433,23.257771632373444,11.099999999999907,9.251364946071702,14.788478720268444,-5.537113774196742,1224.0,1222.5,1223.25,1200.0,14.473201456518895,22.474141360958445,12.193372569182609,20.3725137714918,132.3839662447253,1177.75,1192.5,24.0,4.0,20.0,1187.3642500227163,1294.3604061783683,0.0,0.0,56.36109652254592,1.0,0.8775377468046605,0.7881073723409423,2.7862650874215444,59.77460759374585,94.11764705882354,72.08814922475462,-5.882352941176471,16.832352941176623,2.5869037995149555,0.4487090478407573,0.3066507881774837,0.1420582596632736,-14.203845750298932,-34.290646939910744,20.08680118961181,1221.2224800952165,3.0032467532467466,2.959032362092273,10.732984293193716,-3.003237401579156,1268.23583984375,2,-0.2583215943113117,-0.2511191511598412,-2.178861300267968,0.5133489929140183,-0.1605885923159077,-1.6420874644316117,0.0,1.830072711116003,-5.280419500195322,-1.1973547284430452
2022-01-13,1285.0,1297.0,1230.0,1297.0,1268.23583984375,160030,2969637.2196135744,5007335,0.2545575323961109,983243.208510728,439605.0740486159,-580300.2696616054,6976.415560749338,1240.0973691405266,79.64311723205583,1023.7776101081416,1239.55,1286.6009298526594,1192.4990701473405,7.59161467510943,1.1105086571073663,1.0,0.0,1234.3666666666668,1278.5666666666668,1190.1666666666667,7.16156733547569,1.208521870286574,1.0,0.0,1173.0,1300.0,1236.5,10.24565366463636,0.9763779527559056,50.246870886142354,3.493736416794921,9.923018937600318,4.999682018777683,4.923336918822635,1238.3333333333333,1236.1153846153843,1246.0039877910413,1236.080968853441,0.9187898089171974,0.8359872611464968,0.0828025477707006,0.0583451661509075,23.45940215539035,10.450000000000044,11.386624331010603,13.446994435734856,-2.060370104724252,1235.0,1222.5,1228.75,1200.0,40.67158614748006,21.82110504505264,14.123096060860762,18.468024643658023,250.8877052818484,1177.75,1195.0,100.0,72.0,28.0,1173.0,1294.3604061783683,1.0,0.0,60.091089745376,1.0,0.9151140113407908,0.8556842500238472,5.373596422998848,72.95843044303794,100.0,87.3112463376155,-0.0,24.21764705882333,3.76,0.8027806581962565,0.4058767621812382,0.3969038960150183,-6.831901401814427,-28.798897832291484,21.966996430477057,1225.3616689933976,2.206461780929869,2.182471660205642,13.176265270506104,-2.2064715952566303,1248.6793212890625,3,0.0477266373601423,2.304596476480924,0.222785775995689,1.7543769863909944,-0.1605885923159077,-1.7144756779945425,-1.1285924396035654,0.6657727251185435,0.0070838268941315,4.16226960457432
2022-01-14,1300.0,1300.0,1251.0,1277.0,1248.6793212890625,13021,2970434.423695207,4994314,0.2895805329559531,805577.0358663382,4515782.197987866,192771.5150079246,3330.214357798472,1240.6770921376492,80.32065888302478,1007.9907541311464,1242.1,1291.410850732875,1192.789149267125,7.939916388837452,0.8538774882333621,0.0,0.0,1238.1333333333334,1285.2333333333331,1191.0333333333333,7.608227439155721,0.9125973106864824,0.0,0.0,1173.0,1300.0,1236.5,10.224619595845748,0.8188976377952756,50.12218379752812,3.3791984595889404,11.66059685632763,6.331864986287673,5.328731870039956,1240.5833333333333,1240.8846153846157,1250.7726050539582,1239.1120081976303,0.9705882352941176,0.8281733746130031,0.1424148606811145,0.0720551488946046,23.650646385338536,-13.099999999999907,14.501010671182968,12.505909723544075,1.9951009476388928,1236.5,1222.5,1229.5,1200.0,70.33579307374004,21.10427501973416,13.57442590282418,17.201520335077493,210.01494768310943,1177.75,1195.0,96.0,68.0,28.0,1175.48,1294.3604061783683,0.0,0.0,56.38389072512288,0.7977625791655302,0.93258752638851,0.9084130948446536,6.46499304038977,70.75338951331881,81.88976377952756,92.00247027945036,-18.11023622047244,31.05294117647054,2.16,0.94104461736988,0.5129103332189666,0.4281342841509135,-13.6411540337471,-25.767349072582608,12.126195038835506,1226.4153282369036,-1.542020046260606,-1.5540328283904614,11.43106457242582,1.5420253820532963,1219.3447265625,4,0.1766158133731181,0.3589711973646103,1.7543949832401609,1.365547354936325,-0.1605885923159077,0.7131265904291268,0.6425418286916766,2.680967931325185,-2.194693512626955,-2.072306844048285
2022-01-17,1252.0,1280.0,1231.0,1247.0,1219.3447265625,1876549,2319386.811450309,3117765,-0.1419766340431974,-7351858.254971709,-52223.52307347157,219675.38977664785,-44285.72769882187,1248.9714631512447,24.68347254287576,1007.9907541311464,1241.65,1290.6082475176545,1192.691752482346,7.885998069931811,0.5546383936442039,0.0,0.0,1240.7333333333331,1288.9333333333334,1192.5333333333333,7.769598624469406,0.565006915629322,0.0,0.0,1173.0,1300.0,1236.5,10.22832521241896,0.5826771653543307,50.009965417775305,3.461166097792747,10.495900389731103,7.16467206697636,3.331228322754745,1242.0833333333333,1243.3846153846157,1250.192204276426,1239.696303886695,0.9523809523809524,0.8678955453149002,0.0844854070660521,0.0813574264452948,23.85943738189821,3.349999999999909,14.554866648876455,12.370337728324436,2.1845289205520206,1245.5,1241.5,1243.5,1200.0,85.16789653687002,21.00076042214837,12.640854896113575,18.825611000204955,74.41400098978681,1174.75,1195.0,92.0,64.0,28.0,1180.4608,1294.3604061783683,0.0,0.0,51.27402835055389,0.5190061968385374,0.7722562586680226,0.8733192654657745,5.858117908889569,67.05332001021203,58.267716535433074,80.0524934383202,-41.732283464566926,34.102941176470495,1.4646053702196908,0.8466509383648532,0.579658454248144,0.2669924841167092,57.12025281312824,-9.18982869544044,66.31008150856869,1226.6368459636838,-2.3492560689115094,-2.377291035250284,8.813263525305404,2.349249661336529,1207.61083984375,0,0.1004342132342088,-0.7719892726170343,1.2987026054548068,0.7454807874241567,-0.1605885923159077,0.2938311507596864,-0.2382586861602789,-0.8264486046799391,-5.1004516528063135,-1.2959040404224993
2022-01-18,1245.0,1279.0,1233.0,1235.0,1207.61083984375,288574,2055906.202754657,2829191,-0.2192861156940405,-6796291.075690037,7970.226007887058,175851.5459360499,-46861.91640893509,1249.0270376070123,21.98759396108258,998.2907629125626,1240.2,1288.1316179572514,1192.2683820427487,7.72965940287878,0.4457560560063113,0.0,0.0,1245.9666666666667,1291.6666666666663,1200.2666666666669,7.335669761095791,0.3800145878920503,0.0,0.0,1173.0,1300.0,1236.5,10.240283825189485,0.4881889763779528,49.608968875997775,3.620916663121118,8.50651255533512,7.433040164648113,1.0734723906870078,1241.25,1243.923076923077,1247.8549420800528,1239.3484295247176,0.9497716894977168,0.8706240487062404,0.0791476407914764,0.0852364190440981,23.886394416245416,-10.200000000000044,18.68951470422852,12.739472785844292,5.95004191838423,1245.5,1241.5,1243.5,1200.0,90.51007149538955,20.90463972439016,11.81907447728086,17.60176034930581,54.06373075545937,1181.25,1195.0,88.0,60.0,28.0,1185.2423680000002,1294.3604061783683,0.0,0.0,49.34754871836742,0.413911684789134,0.5768934869310672,0.7605790906625333,4.78433955399906,59.78049484263139,48.81889763779528,62.99212598425196,-51.181102362204726,36.78823529411761,-0.8032128514056224,0.686369736926791,0.6010007107838734,0.0853690261429176,49.457204108222776,2.539577865292204,46.917626242930574,1227.1080068064596,-0.9623095429029728,-0.966969661795858,7.766143106457246,0.9623108595244788,1222.2781982421875,1,-0.0766019184813586,-0.6639429309760914,1.0032815763799905,-3.755369022856215,-0.1605885923159077,-2.390310724434613,0.1358202013128533,-3.2786833669981235,3.303941621802707,-2.196162106337681
2022-01-19,1235.0,1279.0,1235.0,1250.0,1222.2781982421875,43583,2042038.884572839,2872774,-0.2132284459385366,-5732000.2077343175,100956.79508065071,136363.31747304898,-2247.6269621991564,1249.182278155655,23.22282376856249,1010.4157519357922,1241.55,1288.986167636097,1194.113832363903,7.641442976295281,0.5890670602315894,0.0,0.0,1248.1333333333332,1295.7333333333331,1200.5333333333333,7.627390236085875,0.5196078431372562,0.0,0.0,1173.0,1300.0,1236.5,10.229149047561515,0.6062992125984252,49.048071988398,3.569091411041616,8.047516245704855,7.555935380859462,0.4915808648453934,1242.9166666666667,1243.5384615384614,1248.1849509908138,1240.137434745109,0.9352941176470588,0.875,0.0602941176470588,0.0875389126868042,23.78837182207232,-68.54999999999995,20.01746425119176,13.62146554504843,6.395998706143327,1250.0,1236.5,1243.25,1200.0,91.83531050753632,20.81538479075753,11.077266538851118,16.49701009305251,78.60262008733575,1203.5,1200.0,84.0,56.00000000000001,28.0,1189.83267328,1294.3604061783683,0.0,0.0,51.78611094966729,0.5469416444724862,0.4932865087000526,0.6141454180997141,4.591505515305252,55.622897286558825,60.62992125984252,55.905511811023615,-39.37007874015748,34.54411764705878,1.6260162601626018,0.6489213227692702,0.6105848331809528,0.0383364895883173,37.627921629740776,9.55724661818192,28.07067501155885,1227.5173935045204,1.2145748987854257,1.2072581234268576,9.075043630017454,-1.2145765767004235,1222.2781982421875,2,0.4304922298829723,0.2790319828375942,5.466025531117367,0.4136500676053316,-0.1605885923159077,0.415737635608437,1.1560769530067034,-1.8518524928985869,2.8646988324085783,0.9806070095842044
2022-01-20,1235.0,1296.0,1240.0,1250.0,1222.2781982421875,126968,1960416.5988585528,2999742,-0.2393991334951601,-4913143.035200844,485161.6155251717,182730.5206746772,529.3481781376519,1249.76461188052,25.918350277971484,1010.4157519357922,1241.55,1288.986167636097,1194.113832363903,7.641442976295281,0.5890670602315894,0.0,0.0,1252.2333333333331,1299.8333333333333,1204.6333333333332,7.602417014933324,0.4765406162464996,0.0,0.0,1173.0,1300.0,1236.5,10.229149047561515,0.6062992125984252,49.74326478955821,3.6079637663063218,7.596194165559382,7.563987137799446,0.0322070277599362,1249.3333333333333,1243.6153846153843,1248.4641892999196,1240.8679951343602,0.9511173184357542,0.8589385474860335,0.0921787709497207,0.0885139273803976,23.831722809364493,-11.549999999999956,23.43094022235849,14.74715053247854,8.683789689879955,1250.0,1236.5,1243.25,1200.0,91.08230470719138,19.99308767014261,12.604453459142928,15.190258036031842,99.6452259756283,1205.0,1200.0,80.0,52.0,28.0,1194.2393663488,1294.3604061783683,0.0,0.0,51.78611094966729,0.5469416444724862,0.5025983245780355,0.5242594400697184,4.434735755509833,50.89322102991565,60.62992125984252,56.69291338582676,-39.37007874015748,32.40000000000009,6.564364876385337,0.6121677886241939,0.610901424269601,0.0012663643545928,29.39778634428696,13.525354563402928,15.872431780884028,1228.0477670874843,0.0,0.0,9.075043630017454,0.0,1250.635009765625,3,-0.0192069150481586,-1.907900470910164,-0.3690593615861246,-2.699898502513477,-0.1605885923159077,1.2524062515786056,1.2727880340380722,-0.9090946167780912,0.1508770853766066,-3.223779365615058
2022-01-21,1231.0,1292.0,1231.0,1279.0,1250.635009765625,91666,2013011.8447601928,3091408,-0.213511365420647,-3831506.315886438,-432548.6003534571,205387.29984940315,2126.6512,1250.6401492792766,28.490318214814707,1033.8573973807029,1244.25,1293.714633830646,1194.785366169354,7.950915624777354,0.8512610658250788,0.0,0.0,1255.5333333333333,1307.7333333333331,1203.3333333333337,8.315191419317145,0.7247765006385691,0.0,0.0,1173.0,1300.0,1236.5,10.206951979103875,0.8346456692913385,50.86893831060239,3.448421380189409,9.469418243330663,7.94507335890569,1.5243448844249752,1253.4166666666667,1243.423076923077,1253.1620063307012,1243.6925880873705,0.967479674796748,0.8685636856368564,0.0989159891598916,0.0929858364447348,23.91983039049362,-19.25,26.30841712643141,16.324384636148395,9.984032490283017,1250.0,1236.5,1243.25,1200.0,95.54115235359568,19.5340481728582,11.532811663228538,15.153175354157488,106.63841807909628,1205.0,1200.0,76.0,48.0,28.0,1198.469791694848,1294.3604061783683,0.0,0.0,56.483567440649885,0.8032002051886558,0.6323611647112094,0.5427486659964325,5.6458183899821,51.83241493991226,83.46456692913385,68.24146981627295,-16.53543307086614,26.482352941176487,3.983739837398374,0.7613954070348958,0.6410002208226601,0.1203951862122357,21.234342887825257,15.067152228287394,6.167190659537862,1230.0446065667315,2.320000000000011,2.293497128249644,11.605584642233849,-2.3199965085050707,1245.7459716796875,4,-0.1440901507309604,0.0,0.3326794353142901,-0.1011049025318584,-0.1605885923159077,2.3414623394568963,1.3240391546892312,3.474903084776741,-0.0632571515207871,3.6742329204043216
2022-01-24,1252.0,1295.0,1260.0,1274.0,1245.7459716796875,14365,2010138.8447601928,3077043,-0.2142827845197236,-3294408.9850455183,3898364.079359554,614281.8879028071,2070.4940459734166,1251.865565768953,29.38403652102704,1029.8157343729597,1246.1,1297.0858803983997,1195.1141196016004,8.183272674488332,0.7736051607032353,0.0,0.0,1260.1666666666667,1311.2666666666669,1209.0666666666668,8.110038354714987,0.6353555120678389,0.0,0.0,1173.0,1300.0,1236.5,10.191798411042454,0.7952755905511811,49.28204447954215,2.603481373606129,10.43026994821298,8.442112676767149,1.988157271445832,1257.5,1245.2692307692307,1256.3678515105933,1245.9375815623805,1.0541310541310542,0.8575498575498576,0.1965811965811966,0.0986181834056907,23.915009853527625,-8.099999999999909,28.894062158234824,18.559362784398527,10.334699373836298,1265.0,1236.5,1250.75,1200.0,97.77057617679785,18.973188351264263,11.385000724814017,14.396837859268768,124.16205187991852,1211.25,1200.0,72.0,44.0,28.0,1202.531000027054,1294.3604061783683,0.0,0.0,55.47991560405391,0.5707956874060525,0.6403125123557315,0.5917573338816587,6.373239412282169,46.70179298070904,76.14678899082568,73.41375905993401,-23.85321100917432,28.147058823529505,4.0,0.8371422535576489,0.6802286273696578,0.1569136261879911,11.333744371987695,14.320470657027457,-2.98672628503976,1231.286857096124,-0.3909304143862369,-0.3916965446734366,11.16928446771379,0.3909244541981707,1245.7459716796875,0,0.2973650793404658,1.647525862024466,1.7217081139047536,2.1212125882702537,-0.1605885923159077,0.7659102741662309,0.5296630095929231,-0.7999952544901703,-2.019342085982572,-4.450105785550591
2022-01-25,1252.0,1288.0,1251.0,1274.0,1245.7459716796875,86612,2031206.628543976,3163655,-0.2080767657132719,-2823779.130039016,-341754.0294647393,488180.9556044088,-56.157154026583264,1252.6606650006715,27.56700091287624,1029.8157343729597,1247.3,1299.7064881479373,1194.8935118520626,8.403188991892465,0.7547394506251696,0.0,0.0,1264.2,1313.0,1215.4,7.7202974212940925,0.6004098360655734,0.0,0.0,1173.0,1300.0,1236.5,10.181993105107033,0.7952755905511811,48.05384003158794,2.546746794941699,11.064210515306511,8.966532244475022,2.0976782708314907,1260.5,1245.9615384615386,1259.080489739733,1248.0162792244262,1.043609022556391,0.938345864661654,0.1052631578947368,0.1045811019724883,23.91205339091445,-5.2999999999999545,34.31993759446266,21.34475974533085,12.975177849131803,1265.0,1236.5,1250.75,1200.0,98.88528808839892,18.773384686226613,10.772846546058066,14.93062371234136,91.80529882932902,1211.25,1200.0,68.0,40.0,28.0,1206.4297600259715,1294.3604061783683,0.0,0.0,55.47991560405391,0.5707956874060525,0.6482638600002536,0.6403125123557315,6.974596944721748,46.40789295062173,76.14678899082568,78.58604830359506,-23.85321100917432,27.773529411764684,2.9079159935379644,0.8865437654533092,0.7214916549863881,0.165052110466921,5.479813753300029,12.55233927628197,-7.072525522981941,1233.1385521570407,0.0,0.0,11.16928446771379,0.0,1245.7459716796875,1,-0.1827930810763405,1.8781752164269527,-0.3217652948207785,-3.095977334634682,-0.1605885923159077,2.65100630389054,2.9108949571778595,4.365081370639885,2.6489231144249885,1.82593116163234
2022-01-26,1262.0,1279.0,1259.0,1274.0,1245.7459716796875,290910,2176661.628543976,3454565,-0.1559351076433982,-2420382.111462014,-3437.489257846069,718033.7691450798,0.0,1254.4356824232684,25.41051505882224,1029.8157343729597,1248.5,1302.1823993502517,1194.8176006497483,8.599503300000269,0.7375080129487586,0.0,0.0,1265.4333333333334,1311.8333333333337,1219.0333333333333,7.333456260042687,0.5923132183908038,0.0,0.0,1173.0,1300.0,1236.5,10.172206647977571,0.7952755905511811,45.248456028429146,2.455716148616536,11.434799728666803,9.46018574131338,1.974613987353424,1263.1666666666667,1246.3461538461538,1261.375799010543,1249.9409992818762,1.108108108108108,0.9491255961844196,0.1589825119236884,0.1102936308157679,23.753795034541657,-16.5,34.71028133990403,23.93627719076346,10.77400414914057,1265.5,1236.5,1251.0,1200.0,99.44264404419944,18.5878527115488,10.445892830792756,14.477482300449196,81.66189111747912,1211.25,1200.0,64.0,36.0,28.0,1210.172569624933,1294.3604061783683,0.0,0.0,55.47991560405391,0.5707956874060525,0.5707956874060525,0.6197906865873458,7.478773742232958,48.8476252555716,74.0,75.43119266055045,-26.0,26.68823529411748,2.576489533011272,0.9148271586608004,0.7601587557212706,0.1546684029395297,9.020030773166711,11.845877575658918,-2.8258468024922045,1233.442003200336,0.0,0.0,11.16928446771379,0.0,1331.7943115234375,2,-0.1827930810763405,-0.5690661437790112,0.0356407133355674,2.802800194056971,-0.1605885923159077,2.65100630389054,2.9108949571778595,-0.5532495147130874,-3.871991370027772,0.8266166788614271
