Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600036.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_601166.SS_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent
2022-04-26,6409.0,6568.0,6300.0,6440.0,6109.38525390625,73264,1940585.869565096,9493253,-0.0232989650593947,-13657663.90369504,-36762939.50644246,-12987260.6713927,-1377.7654876407084,6682.224687618439,12.809733519047938,931.928485330159,6847.7,7446.718230106565,6248.681769893435,17.495457748048693,0.1596931616526344,0.0,0.0,6705.133333333334,7004.133333333334,6406.133333333333,8.91854002406118,0.0566332218506132,0.0,0.0,6300.0,7647.0,6973.5,19.670838383690874,0.1039346696362286,292.7589002508069,10.748450344310829,-39.85258964355489,42.589974938783016,-82.44256458233791,6765.666666666667,6803.269230769231,6675.983128191719,6715.8357178352735,0.8766410140334994,1.1086464463558172,-0.2320054323223178,0.1097770865458374,24.262951382712565,432.3000000000002,16.07922429342345,55.88538285576864,-39.80615856234519,6742.5,6973.5,6858.0,6800.0,0.474205187450346,25.11595127660636,20.76209985325517,22.94058035071429,-126.87309675279654,6448.5,6273.5,52.0,96.0,-44.0,6898.383807691799,7199.293167295176,0.0,0.0,42.37635725135772,0.0217635580384585,0.0383746580209212,0.0338838056320874,-3.704253108087933,36.74687627788399,10.393466963622863,9.23200324844752,-89.60653303637713,-159.80000000000018,-15.263157894736842,-0.5934122173018349,0.6267339607288953,-1.2201461780307303,34.15750621561968,29.64030373558054,4.517202480039135,6773.808583824007,0.3897116134060852,0.3889542048662875,16.920842411038485,-0.3897075047438676,6166.30517578125,1,0.8080839612573243,1.081641051471422,2.809362372989185,-0.6903158970099241,1.7080779920745215,2.133329330719789,-0.6393819572322883,2.0785290237736262,6.88030947583519,5.836254289717473
2022-04-28,6450.0,6503.0,6311.0,6500.0,6166.30517578125,59432,1998160.619565096,9552685,-0.0121057560329959,-11197151.91745289,-8722573.697671287,-14266913.38100696,839.2326021601159,6670.953542806298,11.754698761587209,940.6110488580798,6839.45,7452.682248010492,6226.217751989508,17.932209403109674,0.223228841029417,0.0,0.0,6637.633333333334,6927.633333333334,6347.633333333333,8.738054226154917,0.2627011494252871,0.0,0.0,6300.0,7647.0,6973.5,19.69456608353011,0.1484780994803266,282.6830102257262,11.423334895491198,-50.93908610690505,23.884162729645404,-74.82324883655045,6700.666666666667,6795.576923076923,6648.908800777608,6699.847886884513,0.8263858093126386,1.111529933481153,-0.2851441241685144,0.0687307751344409,24.12264597720105,460.5500000000002,7.611151384868651,47.77195778736127,-40.16080640249263,6742.5,6973.5,6858.0,6800.0,0.237102593725173,23.67801015000145,19.76803448827128,21.842211855212625,-117.17526401251054,6468.0,6273.5,48.0,92.0,-44.0,6898.383807691799,7091.377987219756,0.0,0.0,44.2435580283559,0.0754860681899967,0.0324165420761516,0.0339704462572804,-4.9221511453619415,37.93413364247385,14.847809948032666,8.46778382198349,-85.15219005196734,-207.8882352941182,-10.714285714285714,-0.7603021287486598,0.3493267428333843,-1.1096288715820442,23.851016748342857,28.48244633813301,-4.631429589790152,6748.926977921443,0.9316770186335476,0.9273636785328776,18.01016702977487,-0.9316800219564813,6189.0732421875,3,0.0,-4.153520662807054,0.569340777656123,-2.4829521474703853,1.7107344426739104,0.7957511438549432,-2.043424114413213,0.7025941985124291,-8.109459019512641,-4.368627234373619
2022-04-29,6603.0,6603.0,6520.0,6524.0,6189.0732421875,119404,1890265.4388422044,9672089,-0.0307231662625522,-9188173.643531049,10739589.96348531,-20984502.35174186,994.5905934065936,6642.910961460608,10.5032329285349,940.6110488580798,6829.4,7456.242691590164,6202.557308409835,18.35718193663176,0.2563982127435626,0.0,0.0,6603.2666666666655,6861.466666666665,6345.066666666668,7.820371735201737,0.346501420087787,0.0,0.0,6300.0,7647.0,6973.5,19.723548188713504,0.1662954714179658,264.7147092031536,11.771320881796902,-57.13005528922258,7.681319125871807,-64.81137441509439,6636.0,6792.7307692307695,6629.692062196437,6686.82211748566,0.845960863020572,1.241846462619167,-0.3958855995985949,0.0318462969842363,23.87784438084635,189.6000000000004,-0.5342663696586147,39.17255949607728,-39.70682586573589,6742.5,6973.5,6858.0,6800.0,0.1185512968625865,22.085303736805127,21.84918134661077,21.25430140304943,-80.02821358799835,6474.75,6282.5,44.0,88.0,-44.0,6898.383807691799,6996.4126287533845,0.0,0.0,45.01111374120895,0.1491018118794819,0.0821171460359789,0.0509694487110172,-5.70724697591701,41.656820283368816,17.257318952234208,14.166198621296568,-82.7426810477658,-215.5558823529418,-10.63013698630137,-0.854367804099809,0.1085878334467456,-0.9629556375465546,16.10403332654736,26.00676373581588,-9.90273040926852,6735.808593823754,0.3692307692307661,0.3685507857177583,18.44589687726943,-0.3692335321915863,6169.15087890625,4,2.108626551440807,-0.7824278642158902,-2.061395342816141,2.7078288342655696,-2.215198993743357,-1.6042819525839462,-0.5006277597184265,-3.301908871402759,0.4601963213884517,0.0208282354089703
2022-05-05,6381.0,6499.0,6361.0,6446.0,6115.07763671875,51235,1834914.240035809,9636202,-0.0579745796470321,-5903028.463564744,-6060310.334732117,-21179589.767962776,-66.4393048012505,6575.8147507861095,12.335077354671668,920.1379083096668,6762.9,7441.932517630784,6083.867482369215,20.08110478140396,0.2666532958497355,0.0,0.0,6515.133333333333,6710.633333333333,6319.633333333333,6.001412096963992,0.3231884057971018,0.0,0.0,6297.0,7647.0,6972.0,19.961850685356875,0.1103703703703703,244.3250230090989,12.21528067624097,-81.1700102257937,-32.612445373690235,-48.55756485210347,6538.916666666667,6766.692307692308,6555.232651244178,6636.402661469972,0.7897323866739486,1.1977061714909885,-0.4079737848170398,-0.0634738968448851,23.770046834856306,47.10000000000037,-26.54822587252227,10.573086239374822,-37.12131211189709,6524.0,6972.0,6748.0,6800.0,0.0148189121078233,19.37960153980084,18.634617722019872,23.854504868513363,-83.57688309407266,6568.0,6311.0,32.0,96.0,-64.0,6898.383807691799,6763.379668147694,0.0,0.0,43.531508697791175,0.231669354487429,0.1184759767445955,0.1085149748528291,-8.860902659659624,38.76253080107116,16.77927927927928,14.835125595594148,-83.22072072072072,-265.5147058823532,-2.333333333333333,-1.2231025506793831,-0.4939893215664862,-0.7291132291128971,-7.292595172787139,12.741513911183118,-20.034109083970257,6672.435631954056,1.0028204324663117,0.9978255537193448,17.029774872912128,-1.002827974242166,5881.70654296875,3,0.0,1.6779384516042342,-1.0323052498094398,0.3906291171414864,2.012390849251048,0.5263215301270918,0.4981339628199634,-4.794516994308424,-3.5288269164403943,-0.1054760968555399
2022-05-06,6361.0,6445.0,6100.0,6200.0,5881.70654296875,64981,1807603.3849633448,9571221,-0.079215483663195,-7343356.683055496,-83620596.78983086,-21136641.06061374,-1966.0879796604493,6562.969499350635,12.513102766819514,920.1379083096668,6721.95,7432.324119742549,6011.575880257451,21.135953696250308,0.1326231590551447,0.0,0.0,6479.0,6683.9,6274.1,6.325050162062035,-0.1808199121522706,0.0,1.0,6100.0,7647.0,6873.5,23.01415511867836,0.0646412411118293,254.49252070818903,12.185231894361005,-103.49506426843254,-46.7889691526387,-56.70609511579384,6488.083333333333,6750.346153846154,6500.581474129689,6604.076538398122,0.8023288051011921,1.1599667313556972,-0.3576379262545051,-0.0961519297604781,23.95658854110344,-61.94999999999982,-35.140944159887766,0.5295806474207707,-35.67052480730854,6425.5,6873.5,6649.5,6800.0,0.0074094560539116,19.847184572182133,16.88341001517283,28.70169737252681,-116.50324475391972,6568.0,6343.5,28.000000000000004,100.0,-72.0,6898.383807691799,6698.086514607017,0.0,0.0,37.315360915717136,0.0,0.0772231181624761,0.095550852483006,-11.38492898651398,40.47744261463088,9.216589861751151,11.487334866399245,-90.78341013824884,-279.0911764705879,-8.95741556534508,-1.5671390794258753,-0.708619273138364,-0.8585198062875112,-12.634681857844942,7.666274757377506,-20.300956615222447,6627.333149829281,-3.8163201985727535,-3.891049134220026,12.56354393609296,3.816322663651789,5577.18603515625,4,2.349865721865996,3.4386125970258234,2.1323825348472525,2.156864404896581,3.791471741509256,2.910044207709745,1.7521905756185705,0.0,0.0,1.3698625162899418
2022-05-09,6294.0,6184.0,5626.0,5879.0,5577.18603515625,230065,1786163.6358594026,9341156,-0.0996329650884405,-16844429.299761854,-89133505.74837546,-23659579.301254336,-14391.31286694424,6527.682107838631,12.36387093831371,920.1379083096668,6661.1,7438.242689600824,5883.957310399177,23.33376438128307,-0.003189446716486,0.0,1.0,6413.566666666668,6654.366666666667,6172.766666666667,7.509082309895161,-0.6099806201550408,0.0,1.0,5626.0,7647.0,6636.5,30.34033417903949,0.1251855517070757,286.4432686373701,12.225518636119592,-145.41361015063194,-66.51389735223735,-78.89971279839459,6423.0,6720.115384615385,6404.953555032815,6550.367165183447,0.7341269841269841,1.1650793650793652,-0.4309523809523811,-0.1388724403541185,24.369628268583543,-81.10000000000036,-46.52949161014751,-9.30435319880466,-37.22513841134285,6141.0,6636.5,6388.75,6636.5,0.0037047280269558,21.51530948822599,14.456274452473613,36.44693687479908,-180.6348494517941,6568.0,6343.5,24.0,100.0,-76.0,6898.383807691799,6602.392672269894,0.0,0.0,31.078904131307112,0.0,0.0772231181624761,0.0909740710231826,-15.78926849410665,40.53175512882948,16.228351507376523,14.07474021613564,-83.77164849262347,-391.3911764705881,-11.726726726726728,-2.219930676917399,-1.0108815538941711,-1.209049123023228,-10.445312601635834,4.043957285574839,-14.489269887210671,6511.146191889901,-5.177419354838708,-5.31626126309277,6.735657225853298,5.177417567296644,5653.07861328125,0,2.7406396576916734,3.798467298538597,-0.6581871965843646,1.703397830466116,0.492607958510149,-0.2724755559762997,0.3821604151712705,0.0,5.760927443626429,1.2606888188337422
2022-05-10,5902.0,6036.0,5850.0,5959.0,5653.07861328125,69725,1798159.3347841338,9410881,-0.1251666054398921,-13641225.11408159,10136966.654714951,-24269500.34223679,-10962.629022244291,6513.853678461458,11.647380481814665,932.6589208398204,6579.05,7285.664597924498,5872.435402075503,21.48074867722536,0.0612530495256955,0.0,0.0,6341.533333333333,6585.733333333333,6097.333333333333,7.701607392533873,-0.2832377832377828,0.0,1.0,5626.0,7598.0,6612.0,29.97393240665446,0.1688640973630831,276.3989417736331,12.233509064629976,-170.21687418767488,-87.25449271932486,-82.96238146835002,6371.25,6690.653846153846,6336.345315796997,6506.562189984672,0.76003276003276,1.2227682227682228,-0.4627354627354628,-0.184005446533935,24.73219077833201,-28.050000000000185,-57.76647255943046,-18.83879346506876,-38.92767909436171,6122.0,6636.5,6379.25,6636.5,0.0018523640134779,23.06428262455243,13.76568880399906,34.70584295607596,-161.53022188217287,6577.0,6343.5,20.0,96.0,-76.0,6898.383807691799,6445.0,0.0,0.0,34.03770453472819,0.183973415373353,0.0613244717911175,0.0719235693720233,-18.436741022782176,37.70205387928545,21.359846055163565,15.601595808097068,-78.64015394483643,-498.8558823529411,-9.437689969604865,-2.616080031474745,-1.331921249410286,-1.284158782064459,-15.106301022768436,0.213905623906184,-15.32020664667462,6416.787827636601,1.3607756421160078,1.3516002344724498,8.18809005083514,-1.3607682735810729,5549.67431640625,1,-0.2749128770258124,-1.39841219417184,-0.2705827893753394,-1.936792029361797,1.320121380861906,-0.5434772406782145,-0.3836264837342185,0.6536005958726747,2.6489991657582124,2.575195628459312
2022-05-11,5840.0,5977.0,5814.0,5850.0,5549.67431640625,44366,1773390.586317876,9366515,-0.1013415369353526,-12383320.669212792,-17451426.768245954,-29796220.353715528,137.2730433490906,6499.074251829523,8.988332441313105,915.599041267486,6507.55,7205.326318027489,5809.773681972511,21.445131209978832,0.0288246512444005,0.0,0.0,6280.1,6516.3,6043.9,7.522173213802335,-0.4104572396274331,0.0,1.0,5626.0,7354.0,6490.0,26.55377215695615,0.1296296296296296,265.0590475962698,12.21498359754708,-196.40499416897543,-109.084593009255,-87.32040115972048,6312.833333333333,6654.5,6261.522959520536,6457.927953689511,0.7199270959902795,1.3514580801944107,-0.6315309842041312,-0.2317548139060068,24.93853969254352,148.44999999999982,-67.97016758844822,-28.17761478527672,-39.7925528031715,6122.0,6636.5,6379.25,6636.5,0.0009261820067389,24.584278855005486,13.171851686404144,34.161431641150365,-167.50972181314484,6577.75,6343.5,16.0,100.0,-84.0,6898.383807691799,6297.58,0.0,0.0,32.02066226616172,0.0585569950323493,0.0808434701352339,0.0731303533629425,-21.26848132683304,38.68214193798768,19.91111111111111,19.166436224550388,-80.08888888888889,-586.9029411764704,-10.700656388337658,-3.041300484883334,-1.6737970965048956,-1.3675033883784384,-20.28572028773702,-3.886019558422457,-16.399700729314564,6334.003111776454,-1.8291659674442016,-1.846102052107668,6.209150326797386,1.8291678561140827,5466.19287109375,2,-0.2741591781415735,-0.6219580392731103,-0.5846557444702398,1.099995445421584,-1.0033384807011316,-3.513510411182338,-0.1273957394661948,-0.657900638365291,-2.302446496899819,-1.4215956280263242
2022-05-12,5858.0,5902.0,5507.0,5762.0,5466.19287109375,109072,1805145.7255583825,9257443,-0.0973130445246764,-11985465.716468109,-69169906.11706029,-32583162.875554144,-2452.2689696974912,6474.485552974655,9.291337169978164,915.599041267486,6430.65,7100.583511626339,5760.7164883736605,20.83563906063428,0.0009579395597211,0.0,0.0,6208.866666666667,6457.766666666666,5959.966666666666,8.017566276185672,-0.3976831391455728,0.0,1.0,5507.0,7301.0,6404.0,27.89764642765505,0.1421404682274247,278.05314283664285,12.215803056021976,-221.70446145724145,-131.6085666988523,-90.09589475838916,6238.333333333333,6608.807692307692,6184.673273440454,6406.377734897696,0.6865541327124564,1.231955762514552,-0.5454016298020955,-0.2814863454559808,25.107595826903268,-15.649999999999636,-78.51050505140131,-37.74668772264005,-40.76381732876126,6062.5,6577.0,6319.75,6577.0,0.0004630910033694,26.615935794345297,11.839008933237489,38.56922092764873,-182.5801900493795,6587.0,6343.5,12.0,100.0,-88.0,6898.383807691799,6176.6956,0.0,0.0,30.45171842684992,0.0,0.0808434701352339,0.0743371373538618,-24.095671128113427,43.847633360568615,20.4983922829582,20.58978314974428,-79.50160771704181,-706.2676470588231,-13.431490384615383,-3.460683566152252,-2.031174390434367,-1.429509175717885,-21.52501879804616,-7.413819406347198,-14.111199391698964,6230.912438641736,-1.5042735042735011,-1.5157024581428755,4.6114742193173575,1.5042584582974143,5506.98486328125,3,1.708820203235618,1.6124713256145782,1.6320212040673852,0.7583470171767601,0.8278241102970583,0.261099466164282,-0.1272202646556337,0.2178742000112237,2.76213938269521,1.55496522310888
2022-05-13,5915.0,5866.0,5715.0,5805.0,5506.98486328125,157337,1835362.7652934813,9414780,-0.0797532768230115,-9306757.61411552,8253621.207980323,-31963224.429504223,-466.5844801632861,6174.504568424621,47.75804721080462,915.599041267486,6369.95,7035.629645174762,5704.2703548252375,20.90062387223643,0.0756592498395513,0.0,0.0,6144.6,6389.4,5899.8,7.967971877746304,-0.1936274509803927,0.0,1.0,5507.0,7185.0,6346.0,26.34243596888516,0.1775923718712753,265.34782855297857,12.136477147012634,-235.5692354129233,-152.4007004416665,-83.16853497125678,6187.5,6565.884615384615,6126.262000603461,6361.8312360163845,0.7576741440377804,1.2163518299881937,-0.4586776859504132,-0.3288087054719787,25.059886606372896,70.05000000000018,-88.14150978429181,-47.48082587982152,-40.6606839044703,6062.5,6577.0,6319.75,6577.0,0.0002315455016847,28.502474380875125,11.365545018533895,37.026766282124726,-139.1513198101934,6673.75,6410.0,8.0,96.0,-88.0,6898.383807691799,6042.75648,0.0,0.0,32.199866061305585,0.1046171901755919,0.0543913950693135,0.0720261117799271,-25.90239507466666,46.11234253641609,23.95498392282958,21.45482910563296,-76.04501607717042,-775.4764705882353,-9.50896336710834,-3.7028526327339466,-2.365510038894283,-1.3373425938396637,-19.98365313169357,-9.927786151416472,-10.055866980277097,6148.764490417815,0.746268656716409,0.7434978487518507,5.392156862745101,-0.7462596573058278,5513.62548828125,4,-1.5994470777261114,-1.4750128682540975,0.0909085757247538,-0.6113046943520573,-1.3355747865695662,0.0,-2.2871687903925704,-0.8733666343712088,-1.9989399525268825,-1.9799633887740384
2022-05-16,5810.0,5907.0,5741.0,5812.0,5513.62548828125,173541,1810272.500233241,9588321,-0.0809598569934701,-7803679.812099019,3204430.0770423124,-32832113.168971755,1383.4223494928458,6079.311994757863,49.02071964506526,915.599041267486,6316.7,6982.003569808547,5651.396430191453,21.064909519481592,0.1206994649485825,0.0,0.0,6071.7,6324.8,5818.6,8.337039050018937,-0.0130383247728177,0.0,1.0,5507.0,7185.0,6346.0,26.56450361739516,0.1817640047675804,255.4130456976808,12.032515798025758,-243.18899580084508,-170.5583595135022,-72.63063628734287,6135.166666666667,6519.461538461538,6077.914000510622,6321.102996311467,0.7331544424567681,1.2507453786523557,-0.5175909361955874,-0.3718343839812489,25.0685915391696,183.30000000000013,-97.79555074215416,-57.400405913518725,-40.39514482863544,6057.5,6577.0,6317.25,6577.0,0.0001157727508423,29.996356130346093,11.968289198796397,35.352930749226694,-113.10925686099858,6707.25,6421.0,4.0,92.0,-88.0,6898.383807691799,5935.605184,0.0,0.0,32.497324952443634,0.1405007887639576,0.0817059929798496,0.072313619394799,-27.2942340511592,44.97793128488933,26.544821583986074,23.66606592992461,-73.45517841601392,-766.5735294117649,-9.751552795031056,-3.847255707473084,-2.661859172610044,-1.1853965348630409,-17.75349222972313,-11.492927367077804,-6.2605648626453245,6079.2688196149775,0.1205857019810574,0.1205130558181721,5.519244734931017,-0.1205854957814978,5621.7734375,0,1.3689261904951735,0.6998690720739091,1.3648694192202695,2.075941376132505,-2.3064170008490805,-0.5235659602558229,0.99379271612041,-0.6493455389220344,2.217637773625242,1.1561875541357978
2022-05-17,5812.0,6064.0,5812.0,5926.0,5621.7734375,125969,1798275.452614193,9714290,-0.0696764572057652,-4637373.267513446,22805610.904270098,-25894395.132609133,2680.095984072871,6051.934039197478,55.401668347257136,933.558141526346,6283.0,6955.728474200399,5610.2715257996015,21.41424396627084,0.2346626360476801,0.0,0.0,6011.066666666667,6277.566666666667,5744.566666666667,8.866978683761063,0.3404002501563478,0.0,0.0,5507.0,7185.0,6346.0,26.70698710806939,0.2497020262216925,255.07174112791267,11.550648634831497,-237.29349187912248,-183.90538598662627,-53.38810589249621,6087.333333333333,6474.461538461538,6054.54261581668,6291.836107695803,0.8102884329467737,1.1751412429378532,-0.3648528099910795,-0.4062381663588834,24.836664412312853,241.0,-104.35606399626208,-66.97321459606061,-37.38284940020145,6003.0,6577.0,6290.0,6577.0,5.7886375421184816e-05,30.43715763136593,15.432175569486096,32.919978020079135,-77.3818314801921,6707.25,6421.0,8.0,88.0,-80.0,5507.0,5935.605184,1.0,0.0,37.32029785163759,0.4717626849525555,0.2389602212973681,0.1250192031155104,-27.152346272453933,47.65757137933373,37.71377137713771,29.40452562798444,-62.28622862286229,-745.411764705882,-8.830769230769231,-3.771450619778209,-2.8837774620436765,-0.8876731577345325,-18.150575977370067,-12.824457089136258,-5.326118888233809,6059.871519686309,1.9614590502408769,1.9424703443336355,7.588961510530146,-1.961467086377368,5370.3779296875,1,-2.0818922585531823,-4.635396751182142,-1.060884300277209,-1.2926518062547956,-0.1610324552122648,0.0,-0.6273616563467073,0.2150520818740062,-2.2679322969220266,10.467951190844474
2022-05-18,5980.0,6100.0,5606.0,5661.0,5370.3779296875,70701,1743317.5902660151,9643589,-0.0852387091752504,-6651429.229297239,-59390956.28067496,-27510682.04505432,-690.7904724917707,6017.649650146129,55.822083858201374,891.811110222856,6225.55,6904.661618218976,5546.438381781025,21.81691957237434,0.0843466781789289,0.0,0.0,5947.066666666667,6231.866666666667,5662.266666666666,9.57783108759501,-0.0022237827715351,0.0,1.0,5507.0,7185.0,6346.0,26.953441864574213,0.0917759237187127,278.9645670151214,11.369957000223591,-251.10990912701345,-197.3462906147037,-53.76361851230973,6015.416666666667,6399.884615384615,5993.997597998729,6245.107507125743,0.7963220952911675,1.1295625522429646,-0.3332404569517971,-0.4405494967880401,24.75492376969225,277.4499999999998,-113.22143384415888,-76.60357103735357,-36.617862806805306,5976.0,6552.5,6264.25,6577.0,2.8943187710592408e-05,31.35415274944014,13.474534330470044,34.03381486033976,-95.54737379169592,6959.75,6673.5,4.0,100.0,-96.0,5518.14,5935.605184,0.0,0.0,31.657885995504827,0.0828446197532213,0.2317026978232446,0.1841229707001541,-28.74125897829484,40.67056578801453,13.86138613861386,26.039993033245867,-86.13861386138613,-729.8529411764703,-13.228080931943593,-4.020906106748267,-3.111203190984595,-0.9097029157636722,-21.2573511166206,-14.511035894633126,-6.746315221987471,5999.440607946275,-4.471819102261221,-4.574889409685135,2.777777777777768,4.471818557033416,5321.99560546875,2,-0.2719226568378445,0.2590603655814618,0.4335918502675753,0.8677906279361451,-2.572343262400622,0.0,0.8728213326330376,1.0775777627826957,-2.011349100975864,-3.182618194544247
2022-05-19,5915.0,5831.0,5301.0,5610.0,5321.99560546875,250124,1784847.6129075247,9393465,-0.0535318850927587,-7523557.053683348,-60813836.33717676,-31231486.519304704,-5414.990192859075,5931.219060761746,45.531977704944,891.811110222856,6173.05,6871.762093783981,5474.337906216019,22.6374998998544,0.0970801099557917,0.0,0.0,5861.6,6185.6,5537.6,11.0550020472226,0.1117283950617278,0.0,0.0,5301.0,6751.0,6026.0,23.489199018313474,0.213103448275862,304.0681103136093,11.328378242075436,-263.141462137447,-210.5053249192524,-52.63613721819462,5941.0,6335.653846153846,5934.921044460463,6198.06250659791,0.7333842627960275,1.1703590527119938,-0.4369747899159663,-0.4742043732436952,24.902371044331154,208.94999999999985,-121.82982808744826,-86.23566925152697,-35.59415883592129,5742.5,6327.5,6035.0,6474.0,1.4471593855296204e-05,32.81653973674434,11.752057249168384,37.03957476374436,-121.7481894038806,6961.75,6673.5,4.0,100.0,-96.0,5518.14,6100.0,0.0,1.0,30.69272279256562,0.0165531851091376,0.1903868299383046,0.2203499163529725,-30.32900192316405,42.21878023110309,23.462414578587698,25.012524031446407,-76.5375854214123,-724.9352941176467,-13.732123635245271,-4.245543859187122,-3.3380713246251004,-0.9074725345620216,-14.214953720147175,-14.451819459735937,0.2368657395887599,5922.416576460415,-0.9009009009009028,-0.9049835519917336,1.85185185185186,0.9009109759537068,5445.32177734375,3,0.8813554109548818,1.2207843758104673,0.7792806020729159,0.7208972618308565,0.6269500923213798,-0.2604128494769071,0.5031466182372668,0.0,1.921136177577296,1.6592280617409043
2022-05-20,5700.0,5874.0,5698.0,5740.0,5445.32177734375,109921,1727388.90836207,9503386,-0.049481531797172,-4407373.188871441,35225298.16868478,-29482507.361790456,293.8195789372262,5872.019460862946,44.64497888533844,912.4769648269508,6131.05,6827.847954933849,5434.252045066151,22.730134477254264,0.2193949858556022,0.0,0.0,5813.833333333333,6120.9333333333325,5506.733333333333,10.56445833213886,0.3797894279822003,0.0,0.0,5301.0,6751.0,6026.0,23.65010887205291,0.3027586206896552,300.06129928224834,11.40587164937118,-259.1987590870749,-220.2440117528169,-38.954747334258,5887.5,6275.653846153846,5904.933191466545,6164.13195055362,0.773238747553816,1.152641878669276,-0.37940313111546,-0.5014067130835803,24.93635136400413,314.9499999999998,-126.39151215137544,-95.10922708944118,-31.282285061934274,5700.5,6301.0,6000.75,6474.0,7.235796927648102e-06,33.931773343161026,12.043131800196868,34.662656381345194,-75.31946880481064,6972.75,6694.0,4.0,96.0,-92.0,5518.14,6100.0,0.0,0.0,36.04514340151049,0.4000164483680224,0.1664714177434602,0.1961869818350032,-30.088052418518146,43.25282347454451,33.333333333333336,23.552378016844955,-66.66666666666667,-698.320588235294,-10.059542463177689,-4.204951502762614,-3.511447360252604,-0.6935041425100108,-15.642777144391598,-14.69001099666707,-0.9527661477245282,5906.669390493295,2.317290552584672,2.290849079687085,4.212055192447339,-2.3172918772851574,5502.2412109375,4,-2.7359728158880614,-5.074941849843256,-2.356203241021447,-2.1265588039563568,-0.4731832942364349,-2.3376613883158086,-1.6434890523394614,-1.525042385515107,-3.865987923671568,-2.0549504778511647
2022-05-23,5915.0,5888.0,5624.0,5800.0,5502.2412109375,48418,1743528.2416954034,9551804,-0.1339498554677199,-3362737.019032664,-16357552.97616589,-30613234.746676743,3053.300446564436,5844.497420235548,46.52207446281827,922.015051567302,6093.5,6776.533381321875,5410.466618678125,22.418425578792974,0.2851495929584076,0.0,0.0,5801.266666666667,6078.966666666667,5523.566666666668,9.573771245360202,0.4977193614211967,0.0,0.0,5301.0,6751.0,6026.0,23.79584803479117,0.3441379310344827,296.4551693540235,11.346966323507722,-248.36958992695963,-225.86912738764548,-22.50046253931416,5833.666666666667,6228.769230769231,5888.789623548615,6137.159213475575,0.7683042040623523,1.1476145488899383,-0.3793103448275862,-0.5204868139588164,24.88348314246844,106.5,-127.41738586578651,-102.84821745681408,-24.569168408972445,5700.5,6243.0,5971.75,6474.0,3.617898463824051e-06,35.11404120230605,11.264646312563729,34.23393145179182,-68.60023936237917,6994.5,6702.0,8.0,92.0,-84.0,5518.14,6084.02,0.0,0.0,38.409315087318944,0.608388704683441,0.3416527793868668,0.2328370090228772,-29.192146015769342,43.73866929092448,38.17903596021423,31.65826129071174,-61.82096403978577,-682.2294117647061,-10.021718895439031,-4.046979739121088,-3.618553836026301,-0.4284259030947877,-20.106706322002804,-15.773350061734217,-4.333356260268587,5905.264855557135,1.0452961672473782,1.0398707220897307,5.301379811183726,-1.04529054335363,5507.93310546875,0,1.264977808679177,1.1761706806717314,0.9478665429268318,0.050790475420996,-1.726839798454975,0.7614166885555989,1.119400836806065,0.2145906003205056,-2.779156921405729,-1.3777010645228671
