Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,asx_S32.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_600905.SS_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent
2022-04-11,56700.0,56739.0,55033.0,55278.0,49004.6875,955820,-16300800.20325287,44588840,-0.1246015744269407,399579588.2970861,-286915423.4060806,10937131.200846087,-16093.624510351285,55669.90802956739,59.05860600483594,1068.549363521762,54082.0,60093.03578428875,48070.96421571125,22.229339833174635,0.5994836865824377,0.0,0.0,56521.566666666666,58033.066666666666,55010.066666666666,5.348400934864391,0.0886316021612088,0.0,0.0,47808.0,58352.0,53080.0,19.496320402351984,0.7084597875569044,1672.5608257440977,2.414887551918235,1324.865913652924,1244.4163324847293,80.44958116819475,56213.25,53891.5,55805.180857669184,54480.31494401626,1.0526435113811554,0.7846649133943956,0.2679785979867598,0.3337454150153723,24.18937926094064,318.0,80.73449323358996,52.40060804555358,28.333885188036376,56480.5,53080.0,54780.25,53048.5,94.92869785819738,22.102233938449697,28.180218488971388,24.609676443302828,41.8897843404481,52195.5,52195.5,76.0,28.000000000000004,48.0,54598.788129624525,54802.19105346182,0.0,0.0,53.837174299921,0.0,0.4602876103626216,0.6358681552693838,20.301855604192216,47.64298169302473,46.1740500787953,69.05657264395963,-53.825949921204696,3194.8911764705845,2.900223380491437,2.431824990392127,2.3059661898358463,0.1258588005562808,-21.90452881034438,-8.87391326898389,-13.030615541360492,56243.48631648007,-3.419236481174104,-3.4790600015588424,12.90902406144041,-3.419235594490744,49485.17578125,0,-0.5005807157585878,-1.2439073026546623,-2.931740038746909,-2.1341401833088014,0.7968149591517886,-2.857137809783524,-2.585119785861835,-3.0794202039288905,1.6146402691913693,-2.893736676504602
2022-04-12,55638.0,56454.0,55086.0,55820.0,49485.17578125,1208040,-16212493.18570901,45796880,-0.078718182659452,436033601.3975024,-13135988.874540577,10280801.129712312,-20836.931198941,55977.83208208539,56.96555202205029,1068.549363521762,54399.25,60063.982999003565,48734.51700099644,20.82651139125472,0.6254030860986662,0.0,0.0,56653.86666666668,58038.466666666674,55269.26666666668,4.887927626004927,0.1988781356829854,0.0,0.0,47808.0,58352.0,53080.0,19.382620164800063,0.7598634294385432,1642.104743169688,2.2519176380458146,1227.9098516309532,1241.115036313974,-13.205184683020889,56331.583333333336,53921.96153846154,55807.46072572008,54579.55087408913,1.0465312278211498,0.7834457061745919,0.2630855216465579,0.3365641267132663,24.039035129040045,391.75,86.7021052496782,59.98309119241079,26.719014057267408,56692.5,53080.0,54886.25,53048.5,74.99542171272967,21.00662327842354,26.55334870297589,23.188937315094748,39.971489266007765,52195.5,52195.5,72.0,24.0,48.0,55033.0,54802.19105346182,0.0,0.0,55.93767583064953,0.1428628771313845,0.2762877627272468,0.4820911401662071,19.067757335263337,42.59702327659038,48.84848484848485,58.79885175692841,-51.15151515151515,2850.7352941176505,2.610294117647059,2.24976173670547,2.294725299209772,-0.0449635625043014,-23.665894583374183,-11.832309531861949,-11.833585051512234,56226.59886517978,0.9804985708600222,0.9757228753326076,14.016095428734832,0.980494531773104,49875.24609375,1,0.0774043545304294,0.5021176097719291,-0.0943931879284178,-0.8099684071228523,-0.1976191744456059,2.4509822057723767,2.2006454368933106,-0.3344455814235942,-3.813557039605016,3.0776818587965664
2022-04-13,55451.0,56610.0,55451.0,56260.0,49875.24609375,638545,-15959609.53169693,46435425,-0.0670159118492889,413880201.1978592,47282415.49146888,8294208.50365498,16878.132742654896,56148.65602550993,54.87587194208112,1076.972181865538,54797.55,59766.68382693603,49828.416173063975,18.13633575565341,0.6471534125396805,0.0,0.0,56665.2,57958.0,55372.4,4.562941629077456,0.3432858910891085,0.0,0.0,48488.0,58352.0,53420.0,18.000804780505696,0.7879156528791565,1593.7942688527191,2.177075226856558,1173.0535654128107,1227.502742133741,-54.44917672093061,56454.0,53942.730769230766,55877.08215253238,54704.02858711957,1.0479196947674418,0.8427053052325582,0.2052143895348837,0.3359263443192157,23.8823855869051,-847.5500000000029,89.16608264617885,66.79469799834624,22.371384647832613,56692.5,53080.0,54886.25,53048.5,37.49771085636483,20.082857765458616,25.898182333982472,22.0286175186266,43.74195409952488,52776.5,52776.5,68.0,20.0,48.0,55033.0,54802.19105346182,0.0,0.0,57.623430933154495,0.2575173158735653,0.1334600643349833,0.2900118124749506,18.5089251713045,46.86316050194599,57.73737373737374,50.91996955488463,-42.26262626262626,2543.091176470589,2.681097260498987,2.144364127670506,2.2646530649019185,-0.1202889372314124,-27.4319373212944,-14.952235089748438,-12.47970223154596,56226.981474345215,0.788247939806519,0.7851574953534168,14.914824951999671,0.7882568998528257,50690.83984375,2,0.116004237415197,2.0408223817365467,0.8030210736082921,-0.7537655472345506,1.3861226046078912,-0.9569360418794162,-0.8866340788078162,-3.859059049797466,2.75329789593232,-1.89573378791026
2022-04-14,56600.0,57350.0,56579.0,57180.0,50690.83984375,606750,-15620427.625082145,47042175,-0.0997574520352868,434498743.8838793,118683807.16934489,16761064.351402864,14955.287234894857,56310.30912097879,53.29970827819135,1094.583529311615,55171.95,59650.06064959319,50693.83935040681,16.23328756584891,0.7242072781500412,0.0,0.0,56696.066666666666,57911.66666666666,55480.46666666666,4.288128159390254,0.6990512229900202,0.0,0.0,48997.0,58352.0,53674.5,16.956080037047812,0.8747194013896312,1543.414841967447,2.111000164726314,1190.0971751802208,1220.0216287430374,-29.924453562816552,56723.16666666666,54095.807692307695,56077.53105214278,54887.43387696256,1.0749506903353057,0.7889098081405773,0.2860408821947283,0.3357131051543652,23.6106591946465,1514.050000000003,90.95287929073363,72.7308732133661,18.22200607736754,56478.5,53080.0,54779.25,53048.5,30.630659563612348,19.664873556719296,27.92361793597423,20.966085669690244,70.57193648772092,52776.5,52776.5,64.0,16.0,48.0,55086.0,54802.19105346182,0.0,0.0,60.984547425570746,0.4861192785266418,0.2954998238438639,0.2350825503020314,18.99143392889902,50.262382154642815,76.32323232323232,60.96969696969696,-23.67676767676768,2419.914705882351,5.987025023169601,2.168250710805648,2.2453725940826645,-0.0771218832770164,-30.7884038466644,-18.11946884113163,-12.668935005532768,56233.76171478228,1.6352648418058946,1.6220383832454388,16.793986682462524,1.6352676204683547,51382.3203125,3,1.3904961123423902,0.0332032756319051,1.2652411465761446,1.5189869432891072,0.9765749633903624,-0.0,1.2779565422654144,-1.2216437264839612,1.7149093233384036,1.3043342047459845
2022-04-19,57010.0,58015.0,57010.0,57960.0,51382.3203125,536509,-15142641.003191598,47578684,-0.1835102845657557,432209926.1861823,102652518.41068836,17868331.726142284,17240.560193659407,56499.26220094892,49.91789121248231,1109.514889102854,55580.95,59469.95637566974,51691.943624330255,13.994026282997114,0.8058686165807966,0.0,0.0,56719.7,57800.7,55638.7,3.8117267898102414,1.0736817761332114,1.0,0.0,50000.0,58352.0,54176.0,15.026731281131395,0.9530651340996168,1489.5733577707024,2.111000164726314,1252.1102919475015,1226.4393613839302,25.670930563571343,56829.333333333336,54324.769230769234,56367.14165950543,55115.03136755793,1.086367683584048,0.8154552696939875,0.2709124138900604,0.3379463079864395,23.42040530882859,1379.050000000003,92.76407648617628,77.85869484427069,14.905381641905592,56524.0,53080.0,54802.0,53048.5,46.55465511057467,19.64968827593386,29.67162209316352,20.0078351530822,93.66923685228868,52932.25,52776.5,100.0,12.0,88.0,55451.0,54802.19105346182,0.0,0.0,63.61918937906147,0.6653110211559317,0.4696492051853796,0.2995363644547423,20.176125058806363,54.67248080380421,92.08080808080808,75.38047138047138,-7.91919191919192,2173.611764705878,2.2474685107433934,2.271812717654597,2.250660618797052,0.0211520988575459,-33.98028073725972,-21.29163122035725,-12.68864951690247,56241.731012832526,1.364113326337879,1.354893055831674,18.38718901915928,1.364113261649294,50265.3125,1,1.2761966209849902,0.9291478241563452,0.5552896953407185,-0.5660383851016775,1.3539592115483003,-0.728144713599832,-0.6435079464336013,0.3508745036672707,2.594600323541698,-0.3450038270732989
2022-04-20,58000.0,58000.0,56230.0,56700.0,50265.3125,668041,-15455903.167033406,46910643,-0.1299467896018713,250218271.0167277,-105319134.60401385,12514933.761162909,-7204.039668780509,56757.18201907177,53.56145137595763,1109.514889102854,55885.95,59054.66465897451,52717.23534102549,11.339933056428352,0.6284511367557869,0.0,0.0,56676.86666666666,57851.566666666666,55502.16666666666,4.145253854306228,0.5098464856275369,0.0,0.0,52355.0,58352.0,55353.5,10.730782960654691,0.7245289311322328,1517.6160219936323,2.15072099441705,1185.9141835236005,1218.3343258118643,-32.42014228826383,56807.66666666666,54488.07692307692,56418.35063496613,55232.43645144253,1.0792790152403282,0.8134036733098867,0.2658753419304415,0.3363835134610649,23.32967108330289,2037.050000000003,91.54726069371732,82.12445224255191,9.422808451165409,56524.0,53080.0,54802.0,53048.5,52.71883602100744,19.02634383483048,27.30466469305987,21.92714052972295,59.52615757735165,53355.25,52776.5,96.0,8.0,88.0,55799.12,54802.19105346182,0.0,0.0,56.93119527088968,0.2104358084729011,0.4539553693851582,0.4063681328048007,19.213601230333325,51.37155855385149,55.86427998931339,74.7561067977846,-44.13572001068661,2243.3823529411748,-0.4564606741573033,2.1471335680912684,2.2299552086558947,-0.0828216405646262,-35.96215934951489,-24.22573684618878,-11.73642250332611,56247.00906353525,-2.1739130434782594,-2.197890671877545,15.813554475264514,-2.1739146961571976,49893.86328125,2,-1.6362587929700254,-2.761796145318016,-0.2300930235425369,0.2530096132453252,-1.3358720488878788,-0.7334980608031998,-0.9067326703136444,-1.9230664782914744,2.107478951036782,-1.5331197258052214
2022-04-21,56500.0,56880.0,55298.0,56281.0,49893.86328125,1864064,-15003437.569056164,45046579,-0.019642846397917,102895258.5857666,-87074907.29932019,-1756700.0265082729,-28297.63600797485,56767.61217324405,43.18081283854164,1109.514889102854,56074.0,58842.49966588402,53305.50033411598,9.874450425808815,0.5373848699623921,0.0,0.0,56604.23333333332,57841.93333333333,55366.533333333326,4.3731711467988,0.369421776951876,0.0,0.0,52641.0,58352.0,55496.5,10.184755858330064,0.6373664857292943,1524.054419794269,2.28582602327068,1087.111942638512,1192.089849177194,-104.97790653868196,56670.833333333336,54686.19230769231,56397.21976804826,55310.10782540975,1.0074024226110363,0.9278393208406668,0.0795631017703695,0.3301536272720459,23.299827283762703,1126.0,89.13445320375166,85.2006309512368,3.933822252514858,56524.0,53080.0,54802.0,53048.5,26.35941801050372,17.780797004035445,25.35762159208057,24.564514504873177,6.541814397121279,53555.75,52776.5,92.0,4.0,88.0,55799.12,58352.0,0.0,1.0,54.86564210385469,0.0699498988015508,0.3152322428101278,0.4129456057935552,17.808838901022693,51.46841458178976,37.60168725519735,61.8489251084396,-62.39831274480265,2185.152941176472,-2.8347979213783816,1.9654851262811808,2.177061192180952,-0.2115760658997714,-30.97024784232923,-25.57463904541688,-5.395608796912356,56247.40345363536,-0.7389770723104094,-0.7417210344021541,14.957718861064585,-0.7389772395227823,47963.0390625,3,-3.059272162769588,-1.639904365415262,-0.922515286091226,-0.2523710901262461,-1.54739294895073,-2.7093639363874047,-0.5882318241187221,-3.2085572602507426,0.1031985245539175,-0.3515884967940508
2022-04-22,55001.0,56403.0,54103.0,54103.0,47963.0390625,1271488,-16274925.569056164,43775091,-0.0629852192382883,-307418473.21220005,-151224392.20818442,-23133281.40306312,-62979.903567186666,56630.57745981447,36.80678605275299,1066.5781355187669,56129.15,58686.394084947686,53571.90591505232,9.112000039008908,0.1038411014564039,0.0,0.0,56415.63333333334,57796.833333333336,55034.43333333333,4.896515091266076,-0.3371826431122697,0.0,1.0,53402.0,58352.0,55877.0,8.818947017726083,0.1416161616161616,1601.648977814842,2.8962237511103326,823.5704497212646,1118.3859692860085,-294.8155195647437,56412.75,54864.19230769231,56044.26288065622,55220.69243093496,0.8862764632627647,0.989041095890411,-0.1027646326276463,0.3125301602305149,23.460146074544948,656.8499999999985,79.30174254504823,86.3407898112415,-7.039047266193279,56059.0,53080.0,54569.5,53048.5,13.179709005251858,17.15264754577035,22.81086988855632,27.315586439339626,-91.13124912084992,53189.0,52776.5,88.0,4.0,84.0,55799.12,58290.92,0.0,0.0,45.603476111999015,0.0,0.0934619024248172,0.2875498382067012,13.470986107135746,47.256554037764495,0.0,31.155322414836903,-100.0,2000.0352941176527,-5.414335664335664,1.4914163757568089,2.039932228896124,-0.5485158531393148,-29.78273619910179,-26.41625847615386,-3.3664777229479306,56128.19414945698,-3.8698672731472414,-3.94673632096385,10.50900772090364,-3.86986312899046,44910.76953125,4,-4.35897590564629,-2.37194398231442,-1.2104300957807084,1.5812801955468387,-4.91158525177147,0.506334656428308,0.1314939324474835,2.39410171034595,-1.8556689141513945,0.2016108082117682
2022-04-25,52031.0,52022.0,50255.0,50660.0,44910.76953125,1436414,-17052881.53849589,42338677,-0.0519939497131471,-970012034.4676,-506143876.3476268,-64735845.34675164,-140615.23387185702,56072.06809771965,27.358062889908098,1066.5781355187669,55976.15,59332.84195935521,52619.45804064479,11.993293427129975,-0.2918733777735726,0.0,1.0,55866.066666666666,57288.16666666666,54443.96666666666,5.091104797068234,-1.3304151137988376,0.0,1.0,50255.0,58352.0,54303.5,14.465089149575313,0.0500185253797702,1826.284080033358,4.440599208761217,333.05138319384423,961.3190520675756,-628.2676688737313,55902.25,54955.19230769231,55215.91474517065,54882.86336197681,0.8047932505099202,1.1413406267383646,-0.3365473762284443,0.2750683720833755,23.641140585638315,723.8499999999985,64.61148913323841,84.99050916467917,-20.37902003144076,54135.0,53420.0,53777.5,53048.5,6.589854502625929,18.29370545946312,19.315617126006675,38.45283804497217,-301.75109255259173,52792.25,52776.5,84.0,4.0,80.0,55799.12,58123.4032,0.0,0.0,35.423124283961656,0.0,0.0233166329338502,0.1440035927229318,5.481972951676611,37.396040086625774,5.219072164948454,14.27358647338193,-94.78092783505154,968.835294117649,-10.787870249709435,0.6068403920495598,1.7533138615268111,-1.1464734694772514,-27.68314260845137,-26.669635302613365,-1.0135073058380009,55448.68399099641,-6.363787590336944,-6.575299260651768,3.4764492013562576,-6.363795103293242,45087.1875,0,-4.35897590564629,-2.37194398231442,-1.2104300957807084,-7.534247508700545,-4.91158525177147,-5.541564066651404,-3.414311707433768,-3.237402660353624,-3.8865514911481824,-3.269624072368643
2022-04-26,52000.0,52000.0,50480.0,50859.0,45087.1875,380381,-17243572.539811682,42719058,-0.1006283438560073,-820625198.257943,40559333.93097973,-63278886.54420865,-89916.14284588471,55840.61378226197,31.33632388770205,1070.7678127585662,55799.1,59784.34643654567,51813.85356345433,14.284267798389829,-0.1197985593435443,0.0,1.0,55236.63333333334,56731.43333333333,53741.833333333336,5.412350137197594,-0.9642873071090906,0.0,1.0,50255.0,58352.0,54303.5,14.51098673634521,0.0745955292083487,1795.655672030022,5.507186339350765,-39.1792402472347,761.2193936046135,-800.3986338518482,55415.5,55000.07692307692,54545.62016899055,54584.799409237785,0.7719574104856463,1.1187384878026865,-0.3467810773170402,0.2263080950515232,23.849183507501827,850.9000000000015,48.43604751232925,81.40179297342799,-32.965745461098734,54135.0,53674.5,53904.75,53048.5,3.2949272513129646,19.35325923646354,18.13362501235792,36.099770523491095,-240.7936881921052,52792.25,52776.5,80.0,4.0,76.0,55799.12,57651.299008,0.0,0.0,36.30813703606964,0.0308841392844292,0.0102947130948097,0.0423577494844924,-0.23731644866333,35.15282179699809,7.783505154639175,4.334192439862538,-92.21649484536084,-174.2529411764699,-10.301587301587302,-0.0717768328752053,1.388295722646408,-1.4600725555216132,-31.65079746920944,-27.66586773593258,-3.9849297332768607,54783.06579825567,0.39281484405842,0.3920453410396263,3.8829200539237663,0.3928188507819783,47584.4921875,1,-5.836254289717473,-4.260565309276046,-6.88030947583519,-0.8080839612573243,-7.851250368601612,-2.133329330719789,-3.0591463307987965,-2.6022373593078925,0.546444625536779,-4.680180614811036
2022-04-28,53800.0,54247.0,53130.0,53676.0,47584.4921875,507566,-17254932.566669337,43226624,-0.0943046049309577,-499133966.79252267,538841155.632962,-23047643.268342767,29607.47528290693,55598.64235085968,38.7954233361161,1070.7678127585662,55743.35,59813.73259995297,51672.96740004703,14.604011420027582,0.246049671101694,0.0,0.0,55036.73333333332,56472.63333333333,53600.83333333333,5.217969574260093,0.0261740604034652,0.0,0.0,50255.0,58352.0,54303.5,14.525499454194984,0.4225021612943065,1954.89010482702,5.827187653776828,-105.64848379512114,587.8458181246666,-693.4943019197877,55167.66666666666,55149.92307692308,54411.83245068431,54517.48093447944,0.8357562259566714,0.9944523182830532,-0.1586960923263818,0.1818906557655993,23.974870921207536,1491.6500000000017,40.666219687866615,76.28669457767114,-35.62047488980453,54135.0,54176.0,54155.5,53048.5,1.6474636256564823,18.88910421995059,24.30545645351369,31.476243650550806,-100.60182283725132,52792.25,52776.5,76.0,92.0,-16.0,55799.12,57207.52106752,0.0,0.0,47.31530142162477,0.4149992802249252,0.1486278065031181,0.0607463841772594,-1.28167773051753,41.800790098722,44.08505154639175,19.02920962199312,-55.91494845360825,-773.7441176470529,-5.249779346866725,-0.193788271182398,1.0718789238806468,-1.2656671950630447,-34.27029673186611,-28.986753535119288,-5.283543196746823,54761.75888210966,5.538842682711032,5.390887625478591,9.63683156991708,5.538834480416412,47871.72265625,3,4.368627234373619,3.524232650101183,8.109459019512641,-0.0,3.260867567592399,-0.7957511438549432,-1.4624012934392852,3.14815527298839,4.1019922155017525,-0.2126400082234028
2022-04-29,54600.0,55042.0,53946.0,54000.0,47871.72265625,1005140,-18161025.92433357,44231764,-0.0874136373297705,-381305491.536448,87831346.87705195,-16284730.823844757,34180.52571169363,55349.336720867694,48.593553377696765,1070.7678127585662,55745.85,59811.882772863486,51679.81722713651,14.58775056031431,0.285312847002646,0.0,0.0,54891.0,56299.7,53482.3,5.132717567542938,0.1837509760772336,0.0,0.0,50255.0,58352.0,54303.5,14.524848038015389,0.4625169815981227,1896.001094344318,6.080459397313916,-130.67540128938708,444.1415742418559,-574.816975531243,54898.083333333336,55280.69230769231,54348.47361211749,54479.14901340688,0.8646213684711859,0.9449118907763135,-0.0802905223051277,0.1430950420180388,24.04195001439473,-467.84999999999854,34.19524746371226,70.17882400184152,-35.983576538129256,54135.0,54303.5,54219.25,53048.5,0.8237318128282412,18.01603988437997,26.091020944884225,29.81803221577575,-68.83738235729022,52052.75,52776.5,72.0,88.0,-16.0,55799.12,56790.3698034688,0.0,0.0,48.419432073751935,0.4535299395485123,0.2998044530192889,0.1529089908724056,-1.6936514860969083,38.49453355509984,48.26030927835052,33.37628865979381,-51.73969072164948,-1113.9352941176476,-5.652135930811567,-0.2398631470128671,0.8095305097019441,-1.0493936567148112,-33.152702842353115,-29.819943396566053,-3.3327594457870617,54744.55791635767,0.6036217303822866,0.6018072325563395,10.298623309775737,0.6036220111758439,47794.59765625,4,-0.0208282354089703,0.0265875661305585,-0.4601963213884517,-2.108626551440807,0.4210433084035117,1.6042819525839462,3.180222609864103,4.488325835011821,4.1019922155017525,4.901429898300052
2022-05-03,54150.0,54485.0,53287.0,53913.0,47794.59765625,544567,-18136479.498624057,43687197,-0.1678392601238785,-333601468.31695545,-133754707.86882056,-20935276.594979256,5189.885516320142,55222.75323878478,49.58777371339523,1069.0426868380107,55607.2,59724.33718984441,51490.06281015559,14.80792843316841,0.2942502372547826,0.0,0.0,54669.8,56082.4,53257.2,5.167752580035055,0.2321251592807595,0.0,0.0,50255.0,58352.0,54303.5,14.561064034873183,0.4517722613313573,1826.2009849098863,6.333198578672469,-155.73437765908602,324.1663838616675,-479.9007615207535,54784.333333333336,55334.269230769234,54281.47767179173,54437.21204945081,0.8631171113596421,0.9608164243489375,-0.0976993129892954,0.1091259599595537,24.15686808121723,212.8000000000029,26.25187890327385,62.98982395879042,-36.737945055516576,54135.0,54303.5,54219.25,53048.5,0.4118659064141206,17.51647197818321,24.85436068267883,31.01200088627697,-78.0768214254251,51960.0,52776.5,68.0,84.0,-16.0,55799.12,56398.24761526067,0.0,0.0,48.1277628756957,0.4433516092179145,0.437293609663784,0.295241956395397,-2.1043551467566064,39.45583668969172,47.13917525773196,46.49484536082474,-52.86082474226804,-1414.3058823529427,-2.4693368066862043,-0.2860807374147243,0.5904082602786104,-0.8764889976933347,-35.07500129282246,-30.87095497581733,-4.20404631700513,54718.13972082622,-0.1611111111111118,-0.1612410346279347,10.120919972221088,-0.1611076345712661,47020.671875,1,-0.6669425132738098,-1.531816780397591,-4.803671910593465,-2.108626551440807,-0.0,1.6042819525839462,3.180222609864103,4.488325835011821,4.1019922155017525,4.901429898300052
2022-05-04,52467.0,53372.0,51822.0,53040.0,47020.671875,1675900,-17178513.434107926,42011297,-0.1408674991623003,-494952787.1288189,-119216540.3663703,-33352456.6758901,-28014.796039152585,54646.61182758142,37.15977859928682,1069.0426868380107,55411.2,59624.18519342282,51198.214806577176,15.206258638769135,0.218584342083395,0.0,0.0,54240.63333333333,55731.13333333333,52750.13333333333,5.49587978016481,0.0972380632897269,0.0,0.0,50255.0,58352.0,54303.5,14.6125693000693,0.3439545510682969,1852.6808864188977,6.719786225824638,-243.2337537019193,210.6863563489501,-453.9201100508695,54552.66666666666,55335.807692307695,54090.48110690069,54333.71486060261,0.7537373971491482,1.0309035423185382,-0.27716614516939,0.0764958797768238,24.302766286381576,848.8000000000029,14.645605756521702,54.3099938777177,-39.664388121196,54127.5,54303.5,54215.5,53048.5,0.2059329532070603,17.691334403589337,22.82116559056532,34.206475114037545,-108.96836422762956,51824.5,52776.5,64.0,80.0,-16.0,55799.12,56029.65275834503,0.0,0.0,45.18633840388068,0.346261582493501,0.4143810437533092,0.3838263688121274,-3.364674254948128,40.02770170632044,35.88917525773196,43.76288659793814,-64.11082474226804,-1130.5617647058823,-4.980293801504837,-0.4476663418394169,0.3827933398550049,-0.8304596816944219,-28.795968530951736,-30.45595768684422,1.6599891558924824,54599.50704127207,-1.6192754994157288,-1.632529034038832,8.33775889537971,-1.6192746025738245,46830.95703125,2,-0.5455252039133285,-0.661600788395674,-2.37749238601225,-2.108626551440807,-2.725353697041882,1.6042819525839462,3.180222609864103,4.488325835011821,4.1019922155017525,4.901429898300052
2022-05-05,53040.0,53767.0,52380.0,52826.0,46830.95703125,474103,-17347713.85588154,41537194,-0.2081514685625999,-438739252.1104162,139401248.25196213,-2901265.843172763,-29050.297106774506,54508.06307973436,42.250271046693655,1064.729430145263,55156.35,59347.32531727401,50965.37468272599,15.19671014225564,0.2219799899089171,0.0,0.0,53773.566666666666,55302.26666666666,52244.86666666667,5.685693156550885,0.1900743551165475,0.0,0.0,50255.0,58015.0,54135.0,14.069096305321146,0.3313144329896907,1806.112797777008,7.0192923335425,-326.08672634285904,103.33173981058832,-429.41846615344735,54266.5,55301.42307692308,53895.94555199289,54222.03227833575,0.8415363752393108,0.9900287172941928,-0.1484923420548819,0.0452458662963445,24.48550300653456,2023.6500000000008,0.0950570870323297,44.14863792141937,-44.05358083438704,53567.5,54303.5,53935.5,53048.5,0.1029664766035301,17.6107373636129,23.133520534245804,32.31793106827364,-86.58661732679192,52012.0,52776.5,60.0,76.0,-16.0,55799.12,55683.17359284433,0.0,0.0,44.468870726737215,0.3208159157054726,0.3701430358056294,0.4072725630742409,-4.590625454966192,43.50826302093829,33.131443298969074,38.719931271477655,-66.86855670103093,-795.9941176470529,-6.103803768218984,-0.6013915610336613,0.1859563596772716,-0.787347920710933,-31.52660667926497,-30.67008748532837,-0.8565191939366024,54410.80351918795,-0.4034690799396667,-0.4042852123998131,7.9006495363372675,-0.4034711461680871,46291.95703125,3,0.1054760968555399,0.4230043043741887,3.5288269164403943,-0.0,2.801710209825771,-0.5263215301270918,-1.849318197854117,-0.1718324839293643,4.1019922155017525,-1.574407256679848
2022-05-06,52827.0,52930.0,51500.0,52218.0,46291.95703125,604862,-17345175.973364055,40932332,-0.167195071918415,-428598801.23749965,-202964477.84783965,-16460443.62697984,-8874.50850284742,54268.10017258415,34.36564807147231,1064.729430145263,54907.25,59174.28057757968,50640.21942242032,15.542685447111923,0.1848803926868764,0.0,0.0,53297.5,54792.2,51802.8,5.608893475303709,0.1388907473071512,0.0,0.0,50255.0,58015.0,54135.0,14.132924158467231,0.2529639175257732,1768.5015179993072,7.439037868251263,-435.7853604479533,-4.49168024111998,-431.2936802068333,53853.0,55217.5,53637.80008245552,54073.58544290347,0.8048062385613114,1.0120155964032784,-0.207209357841967,0.0139900213120002,24.56874897251072,3052.75,-10.938877938866886,33.02937890557286,-43.96825684443975,53329.0,54303.5,53816.25,53048.5,0.051483238301765,17.915513093598797,21.7973359060121,34.005699412279064,-102.28042704451204,52012.0,52776.5,56.00000000000001,72.0,-15.999999999999991,55799.12,55357.48317727367,0.0,0.0,42.40860306323866,0.2477465829262469,0.3049413603750734,0.3631551466446707,-6.219625769365562,49.58273456767192,25.29639175257732,31.43900343642611,-74.70360824742268,-1143.664705882351,-8.677859391395593,-0.8059117161892304,-0.0124172554960287,-0.7934944606932017,-32.80565510503898,-31.09720100927049,-1.708454095768488,54205.06969936472,-1.150948396622875,-1.1576230718176816,6.658768740553134,-1.150948078298569,45281.33203125,4,-1.3698625162899418,-2.079219350321921,-0.0,-2.349865721865996,-2.934997893028367,-2.910044207709745,-1.744593432666477,-2.0653970404500512,2.6344734753685515,-2.992776132400948
